Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Coil Type","Coil Current","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Features","Mounting Type","Termination Style","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_ARS1412.jpg,255-6112-ND,ARS304H,Panasonic Electric Works,ARS (RS) HIGH FREQUENCY RELAY,35,0,"8.02000","0","1","Bulk","ARS","Active","Non Latching","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","0.45 VDC","10ms","6ms","-","Through Hole","PC Pin","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-6098-ND,ARS1009,Panasonic Electric Works,ARS (RS) HIGH FREQUENCY RELAY,50,0,"8.04000","0","1","Bulk","ARS","Active","Non Latching","22.2mA","9VDC","SPDT (1 Form C)","500mA","30VDC - Max","6.75 VDC","0.9 VDC","10ms","6ms","-","Through Hole","PC Pin","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-6102-ND,ARS1112,Panasonic Electric Works,ARS (RS) HIGH FREQUENCY RELAY,50,0,"8.04000","0","1","Bulk","ARS","Active","Latching, Single Coil","16.7mA","12VDC","SPDT (1 Form C)","500mA","30VDC - Max","9 VDC","-","10ms","10ms","-","Through Hole","PC Pin","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-6104-ND,ARS114H,Panasonic Electric Works,ARS (RS) HIGH FREQUENCY RELAY,50,0,"8.04000","0","1","Bulk","ARS","Active","Latching, Single Coil","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","-","10ms","10ms","-","Through Hole","PC Pin","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-6097-ND,ARS1003,Panasonic Electric Works,3GHZ MICROWAVE RELAY,42,0,"8.38000","0","1","Tube","ARS","Active","Non Latching","66.7mA","3VDC","SPDT (1 Form C)","500mA","30VDC - Max","2.25 VDC","0.3 VDC","10ms","6ms","-","Through Hole","PC Pin","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-4232-5-ND,ARS1612,Panasonic Electric Works,RELAY RF SPDT 500MA 12V,68,0,"9.00000","0","1","Tray","ARS","Active","Latching, Dual Coil","33.3mA","12VDC","SPDT (1 Form C)","500mA","30VDC - Max","9 VDC","-","10ms","10ms","-","Through Hole","PC Pin","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-4229-5-ND,ARS1312,Panasonic Electric Works,RELAY RF SPDT 500MA 12V,50,0,"9.34000","0","1","Tray","ARS","Active","Non Latching","16.7mA","12VDC","SPDT (1 Form C)","500mA","30VDC - Max","9 VDC","1.2 VDC","10ms","6ms","-","Through Hole","PC Pin","-40°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-6105-ND,ARS1224,Panasonic Electric Works,ARS (RS) HIGH FREQUENCY RELAY,50,0,"9.34000","0","1","Bulk","ARS","Active","Latching, Dual Coil","16.7mA","24VDC","SPDT (1 Form C)","500mA","30VDC - Max","18 VDC","-","10ms","10ms","-","Through Hole","PC Pin","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-6109-ND,ARS134H,Panasonic Electric Works,ARS (RS) HIGH FREQUENCY RELAY,45,0,"9.34000","0","1","Bulk","ARS","Active","Non Latching","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","0.45 VDC","10ms","6ms","-","Through Hole","PC Pin","-40°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-6106-ND,ARS124H,Panasonic Electric Works,ARS (RS) HIGH FREQUENCY RELAY,42,0,"9.34000","0","1","Bulk","ARS","Active","Latching, Dual Coil","88.9mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","-","10ms","10ms","-","Through Hole","PC Pin","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-6113-ND,ARS30Y4H,Panasonic Electric Works,ARS RELAY 1 FORM C REV 4.5V,40,240,"9.34000","0","1","Tube","ARS","Active","Non Latching","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","0.45 VDC","10ms","6ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-6111-ND,ARS16Y4H,Panasonic Electric Works,ARS RELAY 1 FORM C 4.5V,74,0,"9.77000","0","1","Tube","ARS","Active","Latching, Dual Coil","88.9mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","-","10ms","10ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-6108-ND,ARS1324,Panasonic Electric Works,ARS (RS) HIGH FREQUENCY RELAY,50,0,"9.82000","0","1","Bulk","ARS","Active","Non Latching","8.3mA","24VDC","SPDT (1 Form C)","500mA","30VDC - Max","18 VDC","2.4 VDC","10ms","6ms","-","Through Hole","PC Pin","-40°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-2707-ND,ARS14Y24,Panasonic Electric Works,RELAY RF SPDT 500MA 24V,61,0,"10.20000","0","1","Tube","ARS","Active","Non Latching","8.3mA","24VDC","SPDT (1 Form C)","500mA","30VDC - Max","18 VDC","2.4 VDC","10ms","6ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_ra.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARA-D-SERIES.jpg,255-4197-5-ND,ARA220A05,Panasonic Electric Works,RELAY RF DPDT 1A 5V,79,0,"24.24000","0","1","Tube","ARA","Active","Latching, Dual Coil","28.1mA","5VDC","DPDT (2 Form C)","1A","30VDC - Max","3.75 VDC","-","4ms","4ms","-","Surface Mount","Gull Wing","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6KU-2F-RF%20DC5.JPG,Z2039-ND,G6K-2F-RF DC9,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 9V,0,0,"14.73863","0","300","Tray","G6K-RF","Active","Non Latching","11.3mA","9VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","7.2 VDC","0.9 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6KU-2F-RF%20DC5.JPG,1401-G6K-2F-RFDC9-CHP,G6K-2F-RF DC9,Omron Electronics Inc-EMC Div,RELAY HI FREQ RF DPDT 9V SMT,300,0,"11.05397","0","300","Tray","G6K-RF","Active","Non Latching","11.3mA","9VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","7.2 VDC","0.9 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE.jpg,ARE1012-ND,ARE1012,Panasonic Electric Works,RELAY RF SPDT 500MA 12V,0,0,"5.64000","0","1","Bulk","ARE","Not For New Designs","Non Latching","16.7mA","12VDC","SPDT (1 Form C)","500mA","30VDC - Max","9 VDC","1.2 VDC","10ms","5ms","-","Through Hole","PC Pin","-40°C ~ 70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1462051-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HF3-AXICOM.jpg,PB2547TR-ND,1462051-2,TE Connectivity Potter & Brumfield Relays,HF353=50OHM140MW 5V MONO,0,0,"7.87200","0","400","Tape & Reel (TR)","HF3, AXICOM","Active","Non Latching","28.0mA","5VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","3.75 VDC","0.5 VDC","5ms","4ms","-","Surface Mount","Gull Wing","-55°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1462051-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HF3-AXICOM.jpg,PB2547CT-ND,1462051-2,TE Connectivity Potter & Brumfield Relays,HF353=50OHM140MW 5V MONO,0,0,"12.18000","0","1","Cut Tape (CT)","HF3, AXICOM","Active","Non Latching","28.0mA","5VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","3.75 VDC","0.5 VDC","5ms","4ms","-","Surface Mount","Gull Wing","-55°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1462051-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HF3-AXICOM.jpg,PB2547DKR-ND,1462051-2,TE Connectivity Potter & Brumfield Relays,HF353=50OHM140MW 5V MONO,0,0,"Digi-Reel","0","1","Digi-Reel®","HF3, AXICOM","Active","Non Latching","28.0mA","5VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","3.75 VDC","0.5 VDC","5ms","4ms","-","Surface Mount","Gull Wing","-55°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,255-1574-5-ND,ARE13A12,Panasonic Electric Works,RELAY RF SPDT 500MA 12V,0,0,"6.26000","0","1","Tube","ARE","Not For New Designs","Non Latching","16.7mA","12VDC","SPDT (1 Form C)","500mA","30VDC - Max","9 VDC","1.2 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://cotorelay.com/wp-content/uploads/2014/09/2300_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/2332-12-000,%202332-12-010.jpg",306-1281-ND,2332-05-020,Coto Technology,RELAY RF DPST 500MA 5V,0,0,"13.50000","0","1","Tray","2300","Active","Non Latching","28.6mA","5VDC","DPST-NO (2 Form A)","500mA","200VAC, 200VDC - Max","3.8 VDC","0.4 VDC","0.5ms","0.15ms","Sealed - Hermetically","Through Hole","PC Pin","-20°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-2F-RF-T.JPG,Z1360TR-ND,G6K-2F-RF-T-TR03 DC24,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 24V,0,0,"15.28320","0","300","Tape & Reel (TR)","G6K-RF","Active","Non Latching","4.6mA","24VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","19.2 VDC","2.4 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-2F-RF-T.JPG,Z1360CT-ND,G6K-2F-RF-T-TR03 DC24,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 24V,0,0,"22.42000","0","1","Cut Tape (CT)","G6K-RF","Active","Non Latching","4.6mA","24VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","19.2 VDC","2.4 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-2F-RF-T.JPG,Z1360DKR-ND,G6K-2F-RF-T-TR03 DC24,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 24V,0,0,"Digi-Reel","0","1","Digi-Reel®","G6K-RF","Active","Non Latching","4.6mA","24VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","19.2 VDC","2.4 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-4233-5-ND,ARS16A12,Panasonic Electric Works,RELAY RF SPDT 500MA 12V,0,0,"9.41000","0","1","Tube","ARS","Active","Latching, Dual Coil","33.3mA","12VDC","SPDT (1 Form C)","500mA","30VDC - Max","9 VDC","-","10ms","10ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6KU-2F-RF%20DC5.JPG,Z6457-ND,G6KU2FRFTDC5,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 5V,0,0,"20.23000","0","1","Tray","G6K-RF","Active","Latching, Single Coil","21.1mA","5VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","3.75 VDC","-","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_G6K-2P-RF-DC.jpg,Z5454-ND,G6K-2P-RF DC3,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 3V,3,0,"21.40000","0","1","Tube","G6K-RF","Active","Non Latching","33.0mA","3VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","2.4 VDC","0.3 VDC","3ms","3ms","-","Through Hole","PC Pin","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,255-6096-ND,ARE10A09,Panasonic Electric Works,RELAY RF 1 FORM C 9V,25,0,"6.17000","0","1","Tube","ARE","Not For New Designs","Non Latching","22.2mA","9VDC","SPDT (1 Form C)","500mA","30VDC - Max","6.75 VDC","0.9 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,255-6095-ND,ARE10A06,Panasonic Electric Works,RELAY RF 1 FORM C 6V,10,0,"6.17000","0","1","Tube","ARE","Not For New Designs","Non Latching","33.3mA","6VDC","SPDT (1 Form C)","500mA","30VDC - Max","4.5 VDC","0.6 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-6099-ND,ARS1024,Panasonic Electric Works,ARS (RS) HIGH FREQUENCY RELAY,24,0,"8.81000","0","1","Bulk","ARS","Active","Non Latching","8.3mA","24VDC","SPDT (1 Form C)","500mA","30VDC - Max","18 VDC","2.4 VDC","10ms","6ms","-","Through Hole","PC Pin","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_ra.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARA-D-SERIES.jpg,255-4065-5-ND,ARA200A1H,Panasonic Electric Works,RELAY RF DPDT 1A 1.5V,0,40,"24.24000","0","1","Tube","ARA","Active","Non Latching","93.8mA","1.5VDC","DPDT (2 Form C)","1A","30VDC - Max","1.13 VDC","0.15 VDC","4ms","4ms","-","Surface Mount","Gull Wing","-40°C ~ 85°C"
https://cotorelay.com/wp-content/uploads/2014/09/9200_series_reed_relay_datasheet.pdf,-,9290-12-20TR-ND,9290-12-20TR,Coto Technology,RELAY RF SPST 500MA 12V,0,0,"3.49258","0","1000","Tape & Reel (TR)","9290","Active","Non Latching","20.0mA","12VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","9 VDC","1 VDC","0.4ms","0.1ms","Magnetic Shield","Surface Mount","J Lead","-20°C ~ 85°C"
https://cotorelay.com/wp-content/uploads/2014/09/9200_series_reed_relay_datasheet.pdf,-,9290-12-20-ND,9290-12-20,Coto Technology,RELAY RF SPST 500MA 12V,0,0,"3.61984","0","1090","Bulk","9290","Active","Non Latching","20.0mA","12VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","9 VDC","1 VDC","0.4ms","0.1ms","Magnetic Shield","Surface Mount","J Lead","-20°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,255-4058-2-ND,ARE13A4HZB01,Panasonic Electric Works,RELAY RF SPDT 500MA 4.5V,0,0,"3.68000","0","400","Tape & Reel (TR)","ARE","Active","Non Latching","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","0.45 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://cotorelay.com/wp-content/uploads/2014/09/9000_series_reed_relay_datasheet.pdf,-,9002-12-10-ND,9002-12-10,Coto Technology,RELAY RF SPST 500MA 12V,0,0,"3.73296","0","1008","Tube","9000","Active","Non Latching","16.0mA","12VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","9 VDC","1 VDC","0.35ms","0.1ms","Magnetic Shield","Through Hole","PC Pin","-20°C ~ 85°C"
https://cotorelay.com/wp-content/uploads/2014/09/9200_series_reed_relay_datasheet.pdf,-,9200-0125TR-ND,9200-0125TR,Coto Technology,RELAY REED CUSTOM T&R,0,0,"3.74710","0","1000","Tape & Reel (TR)","9200","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://cotorelay.com/wp-content/uploads/2014/09/9270_series_reed_relay_datasheet.pdf,-,9270-24-00TR-ND,9270-24-00TR,Coto Technology,RELAY RF SPST 500MA 24V,0,0,"3.88850","0","1000","Tape & Reel (TR)","9270","Active","Non Latching","-","24VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","13.4 VDC","2 VDC","0.4ms","0.1ms","Magnetic Shield","Surface Mount","Gull Wing","-20°C ~ 125°C"
https://cotorelay.com/wp-content/uploads/2014/09/9270_series_reed_relay_datasheet.pdf,-,9270-24-20TR-ND,9270-24-20TR,Coto Technology,RELAY RF SPST 500MA 24V,0,0,"3.88850","0","1000","Tape & Reel (TR)","9270","Active","Non Latching","-","24VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","13.4 VDC","2 VDC","0.4ms","0.1ms","Magnetic Shield","Surface Mount","J Lead","-20°C ~ 125°C"
https://cotorelay.com/wp-content/uploads/2014/09/9000_series_reed_relay_datasheet.pdf,-,9002-12-11-ND,9002-12-11,Coto Technology,RELAY RF SPST 500MA 12V,0,0,"3.98748","0","1012","Tube","9000","Active","Non Latching","16.0mA","12VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","9 VDC","1 VDC","0.35ms","0.1ms","Diode, Magnetic Shield","Through Hole","PC Pin","-20°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_ARE10A03.jpg,ARE10A03Z-ND,ARE10A03Z,Panasonic Electric Works,RELAY RF 1 FORM C 3V,0,0,"4.11200","0","400","Tape & Reel (TR)","ARE","Active","Non Latching","66.7mA","3VDC","SPDT (1 Form C)","500mA","30VDC - Max","2.25 VDC","0.3 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,ARE10A06Z-ND,ARE10A06Z,Panasonic Electric Works,RELAY RF 1 FORM C 6V,0,0,"4.11200","0","400","Tape & Reel (TR)","ARE","Active","Non Latching","33.3mA","6VDC","SPDT (1 Form C)","500mA","30VDC - Max","4.5 VDC","0.6 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,ARE10A09Z-ND,ARE10A09Z,Panasonic Electric Works,RELAY RF 1 FORM C 9V,0,0,"4.11200","0","400","Tape & Reel (TR)","ARE","Active","Non Latching","22.2mA","9VDC","SPDT (1 Form C)","500mA","30VDC - Max","6.75 VDC","0.9 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,ARE10A12Z-ND,ARE10A12Z,Panasonic Electric Works,RELAY RF SPDT 500MA 12V,0,0,"4.11200","0","400","Tape & Reel (TR)","ARE","Not For New Designs","Non Latching","16.7mA","12VDC","SPDT (1 Form C)","500mA","30VDC - Max","9 VDC","1.2 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,ARE13A03Z-ND,ARE13A03Z,Panasonic Electric Works,RELAY RF SPDT 500MA 3V,0,0,"4.17600","0","400","Tape & Reel (TR)","ARE","Not For New Designs","Non Latching","66.7mA","3VDC","SPDT (1 Form C)","500mA","30VDC - Max","2.25 VDC","0.3 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,ARE13A09Z-ND,ARE13A09Z,Panasonic Electric Works,RELAY RF SPDT 500MA 9V,0,0,"4.17600","0","400","Tape & Reel (TR)","ARE","Active","Non Latching","22.2mA","9VDC","SPDT (1 Form C)","500mA","30VDC - Max","6.75 VDC","0.9 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,255-3524-2-ND,ARE13A12Z,Panasonic Electric Works,RELAY RF SPDT 500MA 12V,0,0,"4.17600","0","400","Tape & Reel (TR)","ARE","Not For New Designs","Non Latching","16.7mA","12VDC","SPDT (1 Form C)","500mA","30VDC - Max","9 VDC","1.2 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,ARE13A4HZ-ND,ARE13A4HZ,Panasonic Electric Works,RELAY RF SPDT 500MA 4.5V,0,0,"4.17600","0","400","Tape & Reel (TR)","ARE","Not For New Designs","Non Latching","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","0.45 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Coto%20Technology%20PDFS/9200_9290_Series.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9290-12-00,9290-05-00.jpg",306-1142-ND,9290-12-00,Coto Technology,RELAY RF SPST 500MA 12V,0,0,"4.36926","0","1090","Bulk","9290","Active","Non Latching","20.0mA","12VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","9 VDC","1 VDC","0.4ms","0.1ms","Magnetic Shield","Surface Mount","Gull Wing","-20°C ~ 85°C"
https://cotorelay.com/wp-content/uploads/2014/09/9200_series_reed_relay_datasheet.pdf,-,9290-05-20-ND,9290-05-20,Coto Technology,RELAY RF SPST 500MA 5V,0,0,"4.36926","0","1090","Bulk","9290","Active","Non Latching","31.3mA","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","3.75 VDC","0.4 VDC","0.4ms","0.1ms","Magnetic Shield","Surface Mount","J Lead","-20°C ~ 85°C"
https://cotorelay.com/wp-content/uploads/2014/09/9200_series_reed_relay_datasheet.pdf,-,9290-05-20TR-ND,9290-05-20TR,Coto Technology,RELAY RF SPST 500MA 5V,0,0,"4.51066","0","2000","Tape & Reel (TR)","9290","Active","Non Latching","31.3mA","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","3.75 VDC","0.4 VDC","0.4ms","0.1ms","Magnetic Shield","Surface Mount","J Lead","-20°C ~ 85°C"
