Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Output Type","Load Current","Voltage - Input","Voltage - Load","Termination Style","Package / Case"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,-,Z7524-ND,G3PE-515B-2N DC12-24,Omron Automation and Safety,RELAY SSR 15A 3PH DIN MNT 2PL,2,0,"182.95000","0","1","Bulk","G3PE","Active","Chassis Mount, DIN Rail","DPST-NO (2 Form A)","AC, Zero Cross","15A","12 ~ 24VDC","200 ~ 480V","Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/hac-series.pdf,//media.digikey.com/Photos/Crydom%20Photos/HAC24D150-10.JPG,CC2733-ND,HAC24D150-10,Sensata-Crydom,SOLID STATE RELAY 240 V,5,0,"185.58000","0","1","Bulk","HAC","Active","Chassis Mount","SPST-NO (1 Form A)","AC","150A","4 ~ 32VDC","24 ~ 280V","Stud","Hockey Puck"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/Photos/Crydom%20Photos/DRC3R48B420.JPG,CC2171-ND,DRC3R48B420,Sensata-Crydom,REV 480V 7.6A 120 VAC 2NO,10,0,"192.38000","0","1","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","7.6A","90 ~ 140VAC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/drc_3.pdf,//media.digikey.com/Photos/Crydom%20Photos/DRC3R48D420.jpg,CC2172-ND,DRC3R48D420,Sensata-Crydom,REV 480V 7.6A 24 VAC/DC 2NO,9,0,"192.38000","0","1","Bulk","Solicon DRC","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","7.6A","18 ~ 30VAC/DC","48 ~ 510V","Screw Terminal","Module"
https://www.gavazzionline.com/pdf/SSR_RGC1P.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/RGC1P48V30ED.JPG,1864-2725-ND,RGC1P48V30ED,Carlo Gavazzi Inc.,SSR V IN PS 480V 30A 1200VP,3,0,"195.36000","0","1","Bulk","RGC1P","Active","Chassis Mount, DIN Rail","SPST-NO (1 Form A)","AC, Proportional Control","30A","24VAC/DC","190 ~ 550V","Screw Terminal","SSR with Integrated Heat Sink"
https://www.gavazzionline.com/pdf/SSR_RGC1P.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/RGC1P23AA42E.jpg,1864-2720-ND,RGC1P23AA42E,Carlo Gavazzi Inc.,SSR I IN PS 230V 43A 800VP,5,0,"197.12000","0","1","Bulk","RGC1P","Active","Chassis Mount, DIN Rail","SPST-NO (1 Form A)","AC, Proportional Control","43A","4 ~ 20mA","85 ~ 265V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,//media.digikey.com/photos/Omron%20Auto/G3PE-215B-3H-DC12-24.jpg,Z9491-ND,G3PE-215B-3H DC12-24,Omron Automation and Safety,RELAY SSR 15A 3PH NO HT SINK 3PL,2,88,"199.58000","0","1","Bulk","G3PE","Active","Chassis Mount","3PST-NO (3 Form A)","AC, Zero Cross","15A","12 ~ 24VDC","100 ~ 240V","Screw Terminal","Hockey Puck"
https://www.gavazzionline.com/pdf/SSR_RGC1P.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_RGC1PxxV42ED.jpg,1864-2722-ND,RGC1P23V42ED,Carlo Gavazzi Inc.,SSR V IN PS 230V 43A 800VP,5,0,"201.52000","0","1","Bulk","RGC1P","Active","Chassis Mount, DIN Rail","SPST-NO (1 Form A)","AC, Proportional Control","43A","24VAC/DC","85 ~ 265V","Screw Terminal","SSR with Integrated Heat Sink"
https://www.gavazzionline.com/pdf/SSR_RGC1P.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/RGC1P23AA42E.jpg,1864-2724-ND,RGC1P48AA42E,Carlo Gavazzi Inc.,SSR I IN PS 480V 43A 1200VP,10,0,"202.40000","0","1","Bulk","RGC1P","Active","Chassis Mount, DIN Rail","SPST-NO (1 Form A)","AC, Proportional Control","43A","4 ~ 20mA","190 ~ 550V","Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/hac-series.pdf,-,CC2735-ND,HAC60D150-10,Sensata-Crydom,SOLID STATE RELAY 600 V,20,0,"203.27000","0","1","Bulk","HAC","Active","Chassis Mount","SPST-NO (1 Form A)","AC","150A","4 ~ 32VDC","48 ~ 660V","Stud","Hockey Puck"
http://www.crydom.com/en/products/catalog/hac-series.pdf,//media.digikey.com/Photos/Crydom%20Photos/HAC60B150H.JPG,CC2734-ND,HAC60B150H,Sensata-Crydom,SOLID STATE RELAY 600 V,12,0,"208.57000","0","1","Bulk","HAC","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","150A","90 ~ 140VAC","48 ~ 660V","Stud","Hockey Puck"
http://www.crydom.com/en/products/catalog/hac-series.pdf,//media.digikey.com/Photos/Crydom%20Photos/HAC60D150H.jpg,CC2528-ND,HAC60D150H-10,Sensata-Crydom,SOLID STATE RELAY 600 V,3,0,"212.10000","0","1","Bulk","HAC","Active","Chassis Mount","SPST-NO (1 Form A)","AC","150A","4 ~ 32VDC","48 ~ 660V","Stud","Hockey Puck"
http://www.crydom.com/temp/10/apr/c_tr.pdf,//media.digikey.com/photos/Crydom%20Photos/CTRB6025_Series.jpg,CC1755-ND,CTRD6025-10,Sensata-Crydom,RELAY SSR CONTACT 3PH 25A 600VAC,12,0,"213.63000","0","1","Bulk","CTR","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","25A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
https://www.gavazzionline.com/pdf/SSR_RGC1P.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_RGC1PxxV42ED.jpg,1864-2726-ND,RGC1P48V42ED,Carlo Gavazzi Inc.,SSR V IN PS 480V 43A 1200VP,5,0,"215.60000","0","1","Bulk","RGC1P","Active","Chassis Mount, DIN Rail","SPST-NO (1 Form A)","AC, Proportional Control","43A","24VAC/DC","190 ~ 550V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,-,Z7517-ND,G3PE-225B-2 DC12-24,Omron Automation and Safety,RELAY SSR 25A 3PH SCREW 2PL,4,0,"216.22000","0","1","Bulk","G3PE","Active","Chassis Mount","DPST-NO (2 Form A)","AC, Zero Cross","25A","12 ~ 24VDC","100 ~ 240V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,-,Z7516-ND,G3PE-215B-3 DC12-24,Omron Automation and Safety,RELAY SSR 15A 3PH SCREW 3PL,5,0,"221.76000","0","1","Bulk","G3PE","Active","Chassis Mount","3PST-NO (3 Form A)","AC, Zero Cross","15A","12 ~ 24VDC","100 ~ 240V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,//media.digikey.com/Photos/Omron%20Auto/G3PE-535B-3-DC12-24.jpg,Z9495-ND,G3PE-515B-3 DC12-24,Omron Automation and Safety,RELAY SSR 15A 3PH SCREW 3PL,2,0,"227.30000","0","1","Bulk","G3PE","Active","Chassis Mount","3PST-NO (3 Form A)","AC, Zero Cross","15A","12 ~ 24VDC","200 ~ 480V","Screw Terminal","SSR with Integrated Heat Sink"
https://www.gavazzionline.com/pdf/REC2B(230909)eng.pdf,-,1864-2695-ND,REC2B48D40GKE,Carlo Gavazzi Inc.,SSR 2P 2PH CONTACTOR 480VAC,5,0,"227.92000","0","1","Bulk","REC2B","Active","Chassis Mount, DIN Rail","DPST-NO (2 Form A)","AC","6.2A","24VDC","48 ~ 530V","Screw Terminal","Module"
https://www.gavazzionline.com/pdf/RGC_2_3A.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/RGC3A60A25KKE.jpg,1864-1205-ND,RGC3A60A25KKE,Carlo Gavazzi Inc.,RELAY SSR 275VAC IN 3PH 600V 28A,21,0,"229.35000","0","1","Bulk","RGC3","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","28A","20 ~ 275VAC, 24 ~ 190VDC","42 ~ 600V","Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/hdc_200.pdf,//media.digikey.com/Photos/Crydom%20Photos/HDC60D120.jpg,CC2738-ND,HDC200A120H,Sensata-Crydom,RELAY SSR CONTACTOR DC 120A,10,0,"232.87000","0","1","Bulk","HDC","Active","Chassis Mount","SPST-NO (1 Form A)","DC","120A","90 ~ 140VAC","7 ~ 150V","Stud","Hockey Puck"
https://www.gavazzionline.com/pdf/REC2B(230909)eng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/REC2B48A40GKE.jpg,1864-2694-ND,REC2B48A40GKE,Carlo Gavazzi Inc.,SSR 2P 2PH CONTACTOR 480VAC,5,0,"233.20000","0","1","Bulk","REC2B","Active","Chassis Mount, DIN Rail","DPST-NO (2 Form A)","AC","6.2A","90 ~ 253VAC","48 ~ 530V","Screw Terminal","Module"
https://www.gavazzionline.com/pdf/RGC2_3P.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/RGC3P60AA20E.JPG,1864-2727-ND,RGC3P60AA20E,Carlo Gavazzi Inc.,SSR I IN PA 600V 3X20A 1200VP,7,0,"240.08000","0","1","Bulk","RGC3P","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Proportional Control","20A","4 ~ 20mA","180 ~ 660V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,//media.digikey.com/Photos/Omron%20Auto/G3PE-515B-3N-DC12-24.jpg,Z9496-ND,G3PE-515B-3N DC12-24,Omron Automation and Safety,RELAY SSR 15A 3PH DIN MNT 3PL,2,49,"249.48000","0","1","Bulk","G3PE","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","15A","12 ~ 24VDC","200 ~ 480V","Screw Terminal","SSR with Integrated Heat Sink"
https://www.gavazzionline.com/pdf/RGC_2_3A.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/RGC2A60D40KGE.jpg,1864-1203-ND,RGC2A60D40KGE,Carlo Gavazzi Inc.,RELAY SSR 32VDC IN 600V 40A,8,0,"251.63000","0","1","Bulk","RGC2","Active","Chassis Mount, DIN Rail","DPST-NO (2 Form A)","AC, Zero Cross","40A","5 ~ 32VDC","42 ~ 600V","Screw Terminal","SSR with Integrated Heat Sink"
https://www.gavazzionline.com/pdf/REC2B(230909)eng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/REC3B48D30GKE.jpg,1864-2699-ND,REC3B48D30GKE,Carlo Gavazzi Inc.,SSR 3P 3PH CONTACTOR 480VAC,3,0,"254.93000","0","1","Bulk","REC3B","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","5.3A","24VDC","48 ~ 530V","Screw Terminal","Module"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,//media.digikey.com/Photos/Omron%20Auto/G3PE-535B-3-DC12-24.jpg,Z9499-ND,G3PE-535B-2 DC12-24,Omron Automation and Safety,RELAY SSR 35A 3PH SCREW 2PL,2,0,"255.02000","0","1","Bulk","G3PE","Active","Chassis Mount","DPST-NO (2 Form A)","AC, Zero Cross","35A","12 ~ 24VDC","200 ~ 480V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,-,Z7522-ND,G3PE-245B-3H DC12-24,Omron Automation and Safety,RELAY SSR 45A 3PH NO HT SINK 3PL,2,0,"259.88000","0","1","Bulk","G3PE","Active","Chassis Mount","3PST-NO (3 Form A)","AC, Zero Cross","45A","12 ~ 24VDC","100 ~ 240V","Screw Terminal","Hockey Puck"
https://www.gavazzionline.com/pdf/RGC_2_3A.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/RGC3A60A25KKE.jpg,1864-1209-ND,RGC3A60D30KGE,Carlo Gavazzi Inc.,RELAY SSR 32VDC IN 3PH 600V 30A,12,0,"263.18000","0","1","Bulk","RGC3","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","30A","5 ~ 32VDC","42 ~ 600V","Screw Terminal","SSR with Integrated Heat Sink"
https://www.gavazzionline.com/pdf/RGC_2_3A.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/RGC2A60D40KGE.jpg,1864-1201-ND,RGC2A60A40KGE,Carlo Gavazzi Inc.,RELAY SSR 275VAC IN 600V 40A,22,0,"277.20000","0","1","Bulk","RGC2","Active","Chassis Mount, DIN Rail","DPST-NO (2 Form A)","AC, Zero Cross","40A","20 ~ 275VAC, 24 ~ 190VDC","42 ~ 600V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,-,Z7519-ND,G3PE-235B-2N DC12-24,Omron Automation and Safety,RELAY SSR 35A 3PH DIN MNT 2PL,6,0,"280.67000","0","1","Bulk","G3PE","Active","Chassis Mount, DIN Rail","DPST-NO (2 Form A)","AC, Zero Cross","35A","12 ~ 24VDC","100 ~ 240V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,-,Z7518-ND,G3PE-225B-3 DC12-24,Omron Automation and Safety,RELAY SSR 25A 3PH SCREW 3PL,5,0,"280.67000","0","1","Bulk","G3PE","Active","Chassis Mount","3PST-NO (3 Form A)","AC, Zero Cross","25A","12 ~ 24VDC","100 ~ 240V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,-,Z7521-ND,G3PE-245B-2 DC12-24,Omron Automation and Safety,RELAY SSR 45A 3PH SCREW 2PL,2,0,"280.67000","0","1","Bulk","G3PE","Active","Chassis Mount","DPST-NO (2 Form A)","AC, Zero Cross","45A","12 ~ 24VDC","100 ~ 240V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,-,Z7526-ND,G3PE-545B-2N DC12-24,Omron Automation and Safety,RELAY SSR 45A 3PH DIN MNT 2PL,2,0,"285.86000","0","1","Bulk","G3PE","Active","Chassis Mount, DIN Rail","DPST-NO (2 Form A)","AC, Zero Cross","45A","12 ~ 24VDC","200 ~ 480V","Screw Terminal","SSR with Integrated Heat Sink"
https://www.gavazzionline.com/pdf/RGC_2_3A.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_RGC3A60A30KGE.jpg,1864-1206-ND,RGC3A60A30KGE,Carlo Gavazzi Inc.,RELAY SSR 275VAC IN 3PH 600V 30A,9,0,"286.28000","0","1","Bulk","RGC3","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","30A","20 ~ 275VAC, 24 ~ 190VDC","42 ~ 600V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,//media.digikey.com/photos/Omron%20Auto/G3PE-215B-3H-DC12-24.jpg,Z9501-ND,G3PE-535B-3H DC12-24,Omron Automation and Safety,RELAY SSR 35A 3PH NO HT SINK 3PL,4,0,"296.26000","0","1","Bulk","G3PE","Active","Chassis Mount","3PST-NO (3 Form A)","AC, Zero Cross","35A","12 ~ 24VDC","200 ~ 480V","Screw Terminal","Hockey Puck"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,-,Z7527-ND,G3PE-545B-3H DC12-24,Omron Automation and Safety,RELAY SSR 45A 3PH NO HT SINK 3PL,3,0,"306.65000","0","1","Bulk","G3PE","Active","Chassis Mount","3PST-NO (3 Form A)","AC, Zero Cross","45A","12 ~ 24VDC","200 ~ 480V","Screw Terminal","Hockey Puck"
https://www.gavazzionline.com/pdf/RGC_2_3A.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_RGC3A60D40GGEDF.jpg,1864-1210-ND,RGC3A60D40GGEDF,Carlo Gavazzi Inc.,RELAY SSR 32VDC IN 3PH 600V 42A,13,0,"315.15000","0","1","Bulk","RGC3","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","42A","5 ~ 32VDC","42 ~ 600V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,//media.digikey.com/Photos/Omron%20Auto/G3PE-535B-3-DC12-24.jpg,Z9500-ND,G3PE-535B-3 DC12-24,Omron Automation and Safety,RELAY SSR 35A 3PH SCREW 3PL,2,0,"317.05000","0","1","Bulk","G3PE","Active","Chassis Mount","3PST-NO (3 Form A)","AC, Zero Cross","35A","12 ~ 24VDC","200 ~ 480V","Screw Terminal","SSR with Integrated Heat Sink"
https://www.gavazzionline.com/pdf/RGC2_3P.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/RGC3A60A25KKE.jpg,1864-2728-ND,RGC3P60AA30E,Carlo Gavazzi Inc.,SSR I IN PA 600V 3X30A 1200VP,7,0,"320.93000","0","1","Bulk","RGC3P","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Proportional Control","30A","4 ~ 20mA","180 ~ 660V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,//media.digikey.com/Photos/Omron%20Auto/G3PE-535B-3-DC12-24.jpg,Z9493-ND,G3PE-235B-3 DC12-24,Omron Automation and Safety,RELAY SSR 35A 3PH SCREW 3PL,2,0,"337.84000","0","1","Bulk","G3PE","Active","Chassis Mount","3PST-NO (3 Form A)","AC, Zero Cross","35A","12 ~ 24VDC","100 ~ 240V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,//media.digikey.com/Photos/Omron%20Auto/G3PE-235B-3N-DC12-24.jpg,Z9494-ND,G3PE-235B-3N DC12-24,Omron Automation and Safety,RELAY SSR 35A 3PH DIN MNT 3PL,2,0,"369.02000","0","1","Bulk","G3PE","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","35A","12 ~ 24VDC","100 ~ 240V","Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/temp/11/jun/d_p4_r.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DP20.jpg,CC2696-ND,DP4RSA60E40B,Sensata-Crydom,RELAY SSR CONTACT 48VDC 40A 32V,5,0,"384.48000","0","1","Bulk","DP","Active","Chassis Mount","SPST-NO (1 Form A)","DC","40A","18 ~ 32VDC","1 ~ 48V","Screw Terminal","Hockey Puck"
https://www.gavazzionline.com/pdf/REC2B(230909)eng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/REC2R48D30GKE.jpg,1864-2697-ND,REC2R48D30GKE,Carlo Gavazzi Inc.,SSR 2P 2PH REVERSER 480VAC,5,0,"393.47000","0","1","Bulk","REC2R","Active","Chassis Mount, DIN Rail","DPST-NO (2 Form A)","AC","5.8A","24VDC","48 ~ 530V","Screw Terminal","Module"
https://www.gavazzionline.com/pdf/REC2B(230909)eng.pdf,-,1864-2696-ND,REC2R48A30GKE,Carlo Gavazzi Inc.,SSR 2P 2PH REVERSER 480VAC,3,0,"398.09000","0","1","Bulk","REC2R","Active","Chassis Mount, DIN Rail","DPST-NO (2 Form A)","AC","5.8A","90 ~ 253VAC","48 ~ 530V","Screw Terminal","Module"
http://www.crydom.com/temp/11/jun/d_p4_r.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DP20.jpg,CC1833-ND,DP4R60D60,Sensata-Crydom,RELAY SSR CONTACTOR 60A 48V,5,0,"399.32000","0","1","Bulk","DP","Active","Chassis Mount","SPST-NO (1 Form A)","DC","60A","4.5 ~ 15VDC","1 ~ 48V","Screw Terminal","Hockey Puck"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,-,Z7523-ND,G3PE-245B-3N DC12-24,Omron Automation and Safety,RELAY SSR 45A 3PH DIN MNT 3PL,2,0,"422.04000","0","1","Bulk","G3PE","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","45A","12 ~ 24VDC","100 ~ 240V","Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/temp/11/jun/d_p4_r.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DP20.jpg,CC1836-ND,DP4R60E60B,Sensata-Crydom,RELAY SSR CONTACTOR 60A 48V,5,0,"434.62000","0","1","Bulk","DP","Active","Chassis Mount","SPST-NO (1 Form A)","DC","60A","18 ~ 32VDC","1 ~ 48V","Screw Terminal","Hockey Puck"
http://www.crydom.com/temp/11/jun/d_p4_r.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DP20.jpg,CC1851-ND,DP4RSC60E60,Sensata-Crydom,RELAY SSR CONTACTOR 60A 48V,10,0,"440.18000","0","1","Bulk","DP","Active","Chassis Mount","SPST-NO (1 Form A)","DC","60A","18 ~ 32VDC","1 ~ 48V","Screw Terminal","Hockey Puck"
http://www.crydom.com/temp/11/jun/d_p4_r.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DP20.jpg,CC2694-ND,DP4RSA60D60,Sensata-Crydom,RELAY SSR CONTACT 48VDC 60A 15V,10,0,"440.18000","0","1","Bulk","DP","Active","Chassis Mount","SPST-NO (1 Form A)","DC","60A","4.5 ~ 15VDC","1 ~ 48V","Screw Terminal","Hockey Puck"
http://www.crydom.com/temp/11/jun/d_p4_r.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DP20.jpg,CC2695-ND,DP4RSA60D60B,Sensata-Crydom,RELAY SSR CONTACT 48VDC 60A 15V,5,0,"440.18000","0","1","Bulk","DP","Active","Chassis Mount","SPST-NO (1 Form A)","DC","60A","4.5 ~ 15VDC","1 ~ 48V","Screw Terminal","Hockey Puck"
http://www.crydom.com/temp/11/jun/d_p4_r.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DP20.jpg,CC2697-ND,DP4RSB60D60,Sensata-Crydom,RELAY SSR CONTACT 48VDC 60A 15V,5,0,"440.18000","0","1","Bulk","DP","Active","Chassis Mount","SPST-NO (1 Form A)","DC","60A","4.5 ~ 15VDC","1 ~ 48V","Screw Terminal","Hockey Puck"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2297057.pdf,//media.digikey.com/photos/Phoenix%20Photos/2297057.JPG,277-4852-ND,2297057,Phoenix Contact,SOLID STATE 3PHASE 24VDC 9A DIN,1,96,"221.28000","0","1","Bulk","ELR W3","Active","DIN Rail","3PST-NO (3 Form A)","AC","9A","24VDC","48 ~ 550V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,CC2472-ND,DR2260D30VJ,Sensata-Crydom,RELAY SSR 600V 30A DIN RAIL,0,0,"66.88000","0","1","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","30A","4 ~ 32VDC","48 ~ 600V","Screw Terminal, Spring Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/temp/15/dec/drh.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRH-Series.jpg,CC2276-ND,DRH3P60D18,Sensata-Crydom,SSR CONTACTOR 3PH DIN MNT 600VAC,1,0,"155.00000","0","1","Bulk","DRH","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","18A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2297167,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2297167.jpg,277-14584-ND,2297167,Phoenix Contact,SOLID STATE 1PHASE 30A DIN,1,0,"189.21000","0","1","Bulk","ELR 1","Active","Chassis Mount, DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","30A","24 ~ 275VAC","42 ~ 660V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxV.jpg,CC2272-ND,PM2260D25V,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,1,0,"55.29000","0","1","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","25A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,CC2268-ND,DR2260D30V,Sensata-Crydom,RELAY SSR 600V 30A DIN RAIL,0,0,"66.09000","0","1","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","30A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,CC2269-ND,DR2260D30W,Sensata-Crydom,RELAY SSR 600V 30A DIN RAIL,4,0,"69.26000","0","1","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","30A","4 ~ 32VDC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,CC2270-ND,DR2260D35V,Sensata-Crydom,"RELAY, DIN RAIL 600V 35A ZC",0,0,"74.01000","0","1","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","35A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","SSR with Integrated Heat Sink"
https://www.gavazzionline.com/pdf/REC2B(230909)eng.pdf,-,1864-2698-ND,REC3B48A30GKE,Carlo Gavazzi Inc.,SSR 3P 3PH CONTACTOR 480VRMS,0,0,"259.05000","0","1","Bulk","REC3B","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC","5.3A","90 ~ 253VAC","48 ~ 530V","Screw Terminal","Module"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,//media.digikey.com/Photos/Omron%20Auto/G3PE-535B-3-DC12-24.jpg,Z9497-ND,G3PE-525B-3 DC12-24,Omron Automation and Safety,RELAY SSR 25A 3PH SCREW 3PL,1,0,"259.88000","0","1","Bulk","G3PE","Active","Chassis Mount","3PST-NO (3 Form A)","AC, Zero Cross","25A","12 ~ 24VDC","200 ~ 480V","Screw Terminal","SSR with Integrated Heat Sink"
