Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Coil Current","Coil Type","Features","Termination Style","Seal Rating","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Operating Temperature","Contact Material"
https://www.cynergy3.com/sites/default/files/S%20series%202016.pdf,//media.digikey.com/photos/Cynergy%203/SAR92403.JPG,725-1052-ND,SAR91205,Cynergy 3,RELAY REED SPST 500MA 12V,276,0,"28.92000","0","1","Tray","S","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","20VAC, 20VDC - Max","20.0mA","Non Latching","-","PC Pin","-","9 VDC","1.25 VDC","1ms","0.5ms","-20°C ~ 70°C","Rhodium (Rh)"
//media.digikey.com/pdf/Data%20Sheets/Meder%20PDFs/RM05-4AS-4-4_Spec.pdf,//media.digikey.com/Photos/Meder%20Electronics%20Photos/RM-SERIES.jpg,374-1225-ND,RM05-4AS-4/4,Standex-Meder Electronics,RELAY REED 4PST 300MA 5V,1775,0,"37.17000","0","1","Tray","RM","Active","Surface Mount","5VDC","SPST-NO (1 Form A) x 4","300mA","180VAC, 180VDC - Max","27.0mA","Non Latching","-","BGA","-","3.75 VDC","0.5 VDC","0.6ms","0.05ms","-20°C ~ 85°C","-"
https://www.cynergy3.com/sites/default/files/SAR4-2016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_SAR412SD.jpg,725-1173-ND,SAR412SD,Cynergy 3,RELAY REED SPST-NO 500MA 12V,150,0,"37.33000","0","1","Bulk","4","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","20VAC, 20VDC - Max","31.6mA","Non Latching","-","PC Pin","-","8 VDC","2 VDC","1ms","0.5ms","-40°C ~ 100°C","Rhodium (Rh)"
https://www.cynergy3.com/sites/default/files/D%20series%202016_5.pdf,//media.digikey.com/Photos/Cynergy%203/D-SOLDER-SERIES.jpg,725-1214-ND,DAT72410P,Cynergy 3,RELAY REED SPST-NO 2A 24V,117,0,"45.39000","0","1","Tray","D","Active","Chassis Mount","24VDC","SPST-NO (1 Form A)","2A","7000VAC, 7000VDC - Max","30.7mA","Non Latching","-","Solder Turret","-","20 VDC","4 VDC","3ms","2ms","-20°C ~ 70°C","Tungsten (W)"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_relays/littelfuse_reed_relays_he3300_datasheet.pdf.pdf,//media.digikey.com/photos/Hamlin%20Photos/HE3221A%20SERIES.jpg,HE201-ND,HE3321A1200,Littelfuse Inc.,RELAY REED SPST 500MA 12V,3648,0,"2.21000","0","1","Bulk","HE3300","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","200VDC - Max","24.0mA","Non Latching","-","PC Pin","-","9 VDC","1 VDC","1ms","1ms","-40°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/8L_series_reed_relay_datasheet1.pdf,//media.digikey.com/photos/Coto%20Tech%20Photos/8L%20SERIES.jpg,306-1024-ND,8L01-12-011,Coto Technology,RELAY REED SPST 500MA 12V,493,0,"3.81000","0","1","Tube","8L","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","24.0mA","Non Latching","Diode","PC Pin","-","9.6 VDC","1 VDC","0.5ms","1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/8L_series_reed_relay_datasheet1.pdf,//media.digikey.com/photos/Coto%20Tech%20Photos/8L%20SERIES.jpg,306-1021-ND,8L01-05-101,Coto Technology,RELAY REED SPST 500MA 5V,417,0,"4.39000","0","1","Tube","8L","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","10.0mA","Non Latching","Electrostatic Shield","PC Pin","-","3.8 VDC","0.5 VDC","0.5ms","0.5ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9000_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/9001-12-10.jpg,306-1270-ND,9001-12-10,Coto Technology,RELAY REED SPST 500MA 12V,1026,0,"5.07000","0","1","Tube","9000","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","12.0mA","Non Latching","EMI Shielded","PC Pin","-","9 VDC","1 VDC","0.35ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9091_series_reed_relay_datasheet.pdf,//media.digikey.com/photos/Coto%20Tech%20Photos/9091%20SERIES.jpg,306-1266-ND,9091-05-10,Coto Technology,RELAY REED SPST 500MA 5V,959,0,"8.05000","0","1","Tube","9091","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","10.0mA","Non Latching","EMI Shielded","PC Pin","-","3.75 VDC","0.4 VDC","0.5ms","0.3ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/8L_series_reed_relay_datasheet1.pdf,//media.digikey.com/photos/Coto%20Tech%20Photos/8L%20SERIES.jpg,306-1053-ND,8L41-24-101,Coto Technology,RELAY REED SPDT 250MA 24V,364,0,"8.92000","0","1","Tube","8L","Active","Through Hole","24VDC","SPDT (1 Form C)","250mA","100VAC, 100VDC - Max","12.0mA","Non Latching","Electrostatic Shield","PC Pin","-","19.2 VDC","2 VDC","1ms","1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/8L_series_reed_relay_datasheet1.pdf,//media.digikey.com/Renders/Coto%20Technology%20Renders/8L61%20Series.jpg,306-1274-ND,8L61-05-111,Coto Technology,RELAY REED SPDT 250MA 5V,297,0,"9.31000","0","1","Bulk","8L","Active","Surface Mount","5VDC","SPDT (1 Form C)","250mA","100VAC, 100VDC - Max","25.0mA","Non Latching","Diode, Electrostatic Shield","J Lead","-","3.8 VDC","0.5 VDC","1ms","1.5ms","-20°C ~ 85°C","-"
https://www.cynergy3.com/sites/default/files/S2%20series%202016.pdf,//media.digikey.com/Photos/Cynergy%203/S2-03P.JPG,725-1351-ND,S2-05P,Cynergy 3,RELAY REED SPST 700MA 5V,262,0,"10.68000","0","1","Bulk","S2","Active","Through Hole","5VDC","SPST-NO (1 Form A)","700mA","300VAC, 350VDC - Max","31.3mA","Non Latching","-","Axial","-","3.7 VDC","1 VDC","1ms","0.5ms","-40°C ~ 85°C","Rhodium (Rh)"
https://cotorelay.com/wp-content/uploads/2014/09/2270_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/2274-12-021.JPG,306-1375-ND,2274-12-021,Coto Technology,RELAY REED SPST 500MA 12V,223,0,"11.64000","0","1","Tube","2270","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","21.8mA","Non Latching","-","PC Pin","Sealed - Hermetically","6.7 VDC","1 VDC","0.5ms","0.1ms","-20°C ~ 125°C","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_JWD-JWS&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/JWD-1%20SERIES.jpg,PB828-ND,JWD-172-8,TE Connectivity Potter & Brumfield Relays,RELAY REED SPDT 500MA 24V,1431,0,"13.86000","0","1","Tray","JWD","Active","Through Hole","24VDC","SPDT (1 Form C)","500mA","28VDC - Max","10.9mA","Non Latching","Diode","PC Pin","-","19.2 VDC","2 VDC","1.5ms","3ms","-35°C ~ 85°C","Ruthenium (Ru)"
https://www.cynergy3.com/sites/default/files/S2%20series%202016.pdf,//media.digikey.com/Photos/Cynergy%203/S2-03P.JPG,725-1355-ND,S2-12E,Cynergy 3,RELAY REED SPST 1A 12V,385,0,"14.50000","0","1","Bulk","S2","Active","Through Hole","12VDC","SPST-NO (1 Form A)","1A","300VAC, 350VDC - Max","12.0mA","Non Latching","-","Axial","-","9 VDC","2 VDC","1ms","0.5ms","-40°C ~ 85°C","Rhodium (Rh)"
https://cotorelay.com/wp-content/uploads/2014/09/7000_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/7101-24-1000.JPG,306-1284-ND,7101-24-1000,Coto Technology,RELAY REED SPST 500MA 24V,197,0,"14.84000","0","1","Bulk","7000","Active","Through Hole","24VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","5.7mA","Non Latching","-","PC Pin","-","18 VDC","2 VDC","1ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/2970_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/2974-05-00.JPG,306-1230-ND,2974-05-00,Coto Technology,RELAY REED SPST 500MA 5V,132,0,"14.91000","0","1","Tube","2970","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","13.5mA","Non Latching","-","PC Pin","-","3.8 VDC","0.4 VDC","0.5ms","0.1ms","-35°C ~ 125°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/7000_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/MFG_7103-12-1001.jpg,306-1400-ND,7103-12-1001,Coto Technology,RELAY REED 3PST 500MA 12V,197,0,"16.29000","0","1","Bulk","7000","Active","Through Hole","12VDC","3PST-NO (3 Form A)","500mA","200VAC, 200VDC - Max","15.0mA","Non Latching","Diode","PC Pin","-","9 VDC","1 VDC","1ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/7000_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/7101-12-1010,%207101-12-1011.JPG",306-1012-ND,7101-12-1010,Coto Technology,RELAY REED SPST 500MA 12V,258,0,"16.70000","0","1","Bulk","7000","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","7.5mA","Non Latching","Electrostatic Shield","PC Pin","-","9 VDC","1 VDC","1ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/2370_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/2370%20SERIES.JPG,306-1367-ND,2377-12-020,Coto Technology,RELAY REED DPST 500MA 12V,354,0,"16.79000","0","1","Tube","2370","Active","Through Hole","12VDC","DPST-NO (2 Form A)","500mA","200VAC, 200VDC - Max","24.0mA","Non Latching","-","PC Pin","Sealed - Hermetically","6.7 VDC","1 VDC","0.5ms","0.15ms","-20°C ~ 125°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/2370_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/2370%20SERIES.JPG,306-1368-ND,2377-05-020,Coto Technology,RELAY REED DPST 500MA 5V,197,0,"16.79000","0","1","Tube","2370","Active","Through Hole","5VDC","DPST-NO (2 Form A)","500mA","200VAC, 200VDC - Max","55.6mA","Non Latching","-","PC Pin","Sealed - Hermetically","2.5 VDC","0.4 VDC","0.5ms","0.15ms","-20°C ~ 125°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/7000_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/7301-05-1110.jpg,306-1239-ND,7301-05-1110,Coto Technology,RELAY REED SPST 500MA 5V,137,0,"19.48000","0","1","Tube","7000","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","500VAC, 500VDC - Max","28.6mA","Non Latching","Electrostatic Shield","PC Pin","-","3.75 VDC","0.4 VDC","1ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/2270_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/2274-12-021.JPG,306-1374-ND,2271-05-001,Coto Technology,RELAY REED SPDT 250MA 5V,606,0,"21.43000","0","1","Tube","2270","Active","Through Hole","5VDC","SPDT (1 Form C)","250mA","100VAC, 100VDC - Max","50.0mA","Non Latching","-","PC Pin","Sealed - Hermetically","2.5 VDC","0.4 VDC","1ms","2ms","-20°C ~ 125°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/7000_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/MFG_7141-12-1001.jpg,306-1401-ND,7141-12-1001,Coto Technology,RELAY REED SPDT 250MA 12V,200,0,"21.68000","0","1","Bulk","7000","Active","Through Hole","12VDC","SPDT (1 Form C)","250mA","150VAC, 150VDC - Max","10.9mA","Non Latching","Diode","PC Pin","-","9 VDC","1 VDC","2ms","2.5ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/7000_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/7302-05-1010.JPG,306-1291-ND,7302-05-1010,Coto Technology,RELAY REED DPST 500MA 5V,143,0,"23.33000","0","1","Bulk","7000","Active","Through Hole","5VDC","DPST-NO (2 Form A)","500mA","500VAC, 500VDC - Max","50.0mA","Non Latching","Electrostatic Shield","PC Pin","-","3.75 VDC","0.4 VDC","1ms","0.1ms","-20°C ~ 85°C","-"
//media.digikey.com/pdf/Data%20Sheets/Coto%20Technology%20PDFS/7003-5118%20Spec.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/7003-5118.JPG,306-1298-ND,7003-5118,Coto Technology,RELAY REED 3PST 500MA 5V,262,0,"28.18000","0","1","Tube","7000","Active","Through Hole","5VDC","3PST-NO (3 Form A)","500mA","200VAC, 200VDC - Max","16.7mA","Non Latching","-","PC Pin","-","3.75 VDC","0.4 VDC","0.5ms","0.1ms","-","-"
https://cotorelay.com/wp-content/uploads/2014/09/7000_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/7202-12-1100.JPG,306-1299-ND,7202-12-1100,Coto Technology,RELAY REED DPST 1A 12V,109,0,"49.15000","0","1","Tube","7000","Active","Through Hole","12VDC","DPST-NO (2 Form A)","1A","500VAC, 500VDC - Max","35.2mA","Non Latching","-","PC Pin","-","9 VDC","1 VDC","2ms","1ms","-20°C ~ 85°C","-"
https://www.cynergy3.com/sites/default/files/SAR4-2016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_SAR412SD.jpg,725-1178-ND,SLR405SD,Cynergy 3,RELAY REED SPST-NO 500MA 5V,140,0,"49.81000","0","1","Bulk","4","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","20VAC, 20VDC - Max","27.0mA","Latching, Dual Coil","-","PC Pin","-","3 VDC","-","1ms","1ms","-40°C ~ 100°C","Rhodium (Rh)"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-3572-3563-Series.pdf,"//media.digikey.com/Photos/Comus%20International/MFG_3570,3572,3563-Series.jpg",1835-1089-ND,3570-1210-243,Comus International,RELAY REED DIP SPST .5A 24V W/DI,1287,0,"1.94000","0","1","Tube","3570","Active","Through Hole","24VDC","SPST-NO (1 Form A)","500mA","150VDC - Max","11.0mA","Non Latching","Diode","PC Pin","-","18 VDC","2 VDC","0.5ms","0.5ms","-20°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1333.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1333.jpg,1835-1043-ND,3570-1333-053,Comus International,RELAY REED SIP SPST .5A 5V W/DIO,1250,0,"2.38000","0","1","Tube","3570","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","200VDC - Max","10.0mA","Non Latching","Diode","PC Pin","-","3.75 VDC","0.8 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-3572-3563-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3572.1220.jpg,1835-1092-ND,3572-1220-051,Comus International,RELAY REED DIP DPST .5A 5V,9049,0,"2.52000","0","1","Tube","3572","Active","Through Hole","5VDC","DPST-NO (2 Form A)","500mA","150VDC - Max","35.7mA","Non Latching","-","PC Pin","-","3.75 VDC","0.6 VDC","0.5ms","0.5ms","-20°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1333.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1333.jpg,1835-1045-ND,3570-1333-123,Comus International,RELAY REED SIP SPST .5A 12V W/DI,1000,0,"2.54000","0","1","Tube","3570","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","200VDC - Max","12.0mA","Non Latching","Diode","PC Pin","-","9 VDC","1 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-3572-3563-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3572.1220.jpg,1835-1093-ND,3572-1220-053,Comus International,RELAY REED DIP DPST .5A 5V W/DIO,606,0,"2.64000","0","1","Tube","3572","Active","Through Hole","5VDC","DPST-NO (2 Form A)","500mA","150VDC - Max","35.7mA","Non Latching","Diode","PC Pin","-","3.75 VDC","0.6 VDC","0.5ms","0.5ms","-20°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1411-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1411.jpg,1835-1046-ND,3570-1411-051,Comus International,RELAY REED SIP SPST .5A 5V,400,0,"2.64000","0","1","Tube","3570","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","200VDC - Max","10.0mA","Non Latching","-","PC Pin","-","3.75 VDC","0.4 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-3572-3563-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3572.1220.jpg,1835-1096-ND,3572-1220-121,Comus International,RELAY REED DIP DPST .5A 12V,365,0,"2.64000","0","1","Tube","3572","Active","Through Hole","12VDC","DPST-NO (2 Form A)","500mA","150VDC - Max","24.0mA","Non Latching","-","PC Pin","-","9 VDC","1 VDC","0.5ms","0.5ms","-20°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1411-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1411.jpg,1835-1047-ND,3570-1411-053,Comus International,RELAY REED SIP SPST .5A 5V W/DIO,367,0,"2.78000","0","1","Tube","3570","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","200VDC - Max","10.0mA","Non Latching","Diode","PC Pin","-","3.75 VDC","0.4 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1411-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1411.jpg,1835-1050-ND,3570-1411-121,Comus International,RELAY REED SIP SPST .5A 12V,200,0,"2.78000","0","1","Tube","3570","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","200VDC - Max","12.0mA","Non Latching","-","PC Pin","-","9 VDC","1 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-3572-3563-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3572.1220.jpg,1835-1094-ND,3572-1220-052,Comus International,RELAY REED DIP DPST .5A 5V W/ES,159,0,"2.86000","0","1","Tube","3572","Active","Through Hole","5VDC","DPST-NO (2 Form A)","500mA","150VDC - Max","35.7mA","Non Latching","Electrostatic Shield","PC Pin","-","3.75 VDC","0.6 VDC","0.5ms","0.5ms","-20°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1419-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1419.jpg,1835-1054-ND,3570-1419-051,Comus International,RELAY REED SIP SPST 1A 5V,229,0,"2.90000","0","1","Tube","3570","Active","Through Hole","5VDC","SPST-NO (1 Form A)","1A","200VDC - Max","10.0mA","Non Latching","-","PC Pin","-","3.75 VDC","0.4 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1411-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1411.jpg,1835-1051-ND,3570-1411-123,Comus International,RELAY REED SIP SPST .5A 12V W/DI,190,0,"2.93000","0","1","Tube","3570","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","200VDC - Max","12.0mA","Non Latching","Diode","PC Pin","-","9 VDC","1 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-3572-3563-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3572.1220.jpg,1835-1098-ND,3572-1220-122,Comus International,RELAY REED DIP DPST .5A 12V W/ES,1570,0,"2.98000","0","1","Tube","3572","Active","Through Hole","12VDC","DPST-NO (2 Form A)","500mA","150VDC - Max","24.0mA","Non Latching","Electrostatic Shield","PC Pin","-","9 VDC","1 VDC","0.5ms","0.5ms","-20°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1419-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1419.jpg,1835-1058-ND,3570-1419-121,Comus International,RELAY REED SIP SPST 1A 12V,198,0,"3.06000","0","1","Tube","3570","Active","Through Hole","12VDC","SPST-NO (1 Form A)","1A","200VDC - Max","12.0mA","Non Latching","-","PC Pin","-","9 VDC","1 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-3572-3563-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3572.1220.jpg,1835-1099-ND,3572-1220-124,Comus International,RELAY REED DIP DPST .5A 12V W/DI,200,0,"3.12000","0","1","Tube","3572","Active","Through Hole","12VDC","DPST-NO (2 Form A)","500mA","150VDC - Max","24.0mA","Non Latching","Diode, Electrostatic Shield","PC Pin","-","9 VDC","1 VDC","0.5ms","0.5ms","-20°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1411-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1411.jpg,1835-1048-ND,3570-1411-052,Comus International,RELAY REED SIP SPST .5A 5V W/EMI,146,0,"3.17000","0","1","Tube","3570","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","200VDC - Max","10.0mA","Non Latching","EMI Shielded","PC Pin","-","3.75 VDC","0.4 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1419-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1419.jpg,1835-1059-ND,3570-1419-124,Comus International,RELAY REED SIP SPST 1A 12V W/EM,200,0,"3.22000","0","1","Tube","3570","Active","Through Hole","12VDC","SPST-NO (1 Form A)","1A","200VDC - Max","12.0mA","Non Latching","Diode, EMI Shielded","PC Pin","-","9 VDC","1 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1411-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1411.jpg,1835-1052-ND,3570-1411-122,Comus International,RELAY REED SIP SPST .5A 12V W/EM,200,0,"3.31000","0","1","Tube","3570","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","200VDC - Max","12.0mA","Non Latching","EMI Shielded","PC Pin","-","9 VDC","1 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1411-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1411.jpg,1835-1049-ND,3570-1411-054,Comus International,RELAY REED SIP SPST .5A 5V W/EMI,182,0,"3.31000","0","1","Tube","3570","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","200VDC - Max","10.0mA","Non Latching","Diode, EMI Shielded","PC Pin","-","3.75 VDC","0.4 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/02/CGSM-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_CGSM-G.jpg,1835-1159-2-ND,CGSM-051A-GTR,Comus International,RELAY RF SPST-NO 500MA 5V,2000,0,"3.36000","0","1000","Tape & Reel (TR)","CGSM","Active","Surface Mount","5VDC","SPST-NO (1 Form A)","500mA","120VAC, 170VDC - Max","33.3mA","Non Latching","-","Gull Wing","-","3.8 VDC","0.4 VDC","0.25ms","0.05ms","-40°C ~ 85°C","Ruthenium (Ru)"
https://www.comus-intl.com/wp-content/uploads/2015/02/CGSM-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_CGSM-G.jpg,1835-1159-1-ND,CGSM-051A-GTR,Comus International,RELAY RF SPST-NO 500MA 5V,2900,0,"6.34000","0","1","Cut Tape (CT)","CGSM","Active","Surface Mount","5VDC","SPST-NO (1 Form A)","500mA","120VAC, 170VDC - Max","33.3mA","Non Latching","-","Gull Wing","-","3.8 VDC","0.4 VDC","0.25ms","0.05ms","-40°C ~ 85°C","Ruthenium (Ru)"
https://www.comus-intl.com/wp-content/uploads/2015/02/CGSM-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_CGSM-G.jpg,1835-1159-6-ND,CGSM-051A-GTR,Comus International,RELAY RF SPST-NO 500MA 5V,2900,0,"Digi-Reel","0","1","Digi-Reel®","CGSM","Active","Surface Mount","5VDC","SPST-NO (1 Form A)","500mA","120VAC, 170VDC - Max","33.3mA","Non Latching","-","Gull Wing","-","3.8 VDC","0.4 VDC","0.25ms","0.05ms","-40°C ~ 85°C","Ruthenium (Ru)"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1411-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1411.jpg,1835-1053-ND,3570-1411-124,Comus International,RELAY REED SIP SPST .5A 12V W/EM,200,0,"3.46000","0","1","Tube","3570","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","200VDC - Max","12.0mA","Non Latching","Diode, EMI Shielded","PC Pin","-","9 VDC","1 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1419-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1419.jpg,1835-1056-ND,3570-1419-052,Comus International,RELAY REED SIP SPST 1A 5V W/EMI,133,0,"3.48000","0","1","Tube","3570","Active","Through Hole","5VDC","SPST-NO (1 Form A)","1A","200VDC - Max","10.0mA","Non Latching","EMI Shielded","PC Pin","-","3.75 VDC","0.4 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1419-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1419.jpg,1835-1060-ND,3570-1419-122,Comus International,RELAY REED SIP SPST 1A 12V W/EM,297,0,"3.64000","0","1","Tube","3570","Active","Through Hole","12VDC","SPST-NO (1 Form A)","1A","200VDC - Max","12.0mA","Non Latching","EMI Shielded","PC Pin","-","9 VDC","1 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
https://www.comus-intl.com/wp-content/uploads/2015/01/3570-1419-Series.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3570-1419.jpg,1835-1057-ND,3570-1419-053,Comus International,RELAY REED SIP SPST 1A 5V W/DIO,135,0,"3.64000","0","1","Tube","3570","Active","Through Hole","5VDC","SPST-NO (1 Form A)","1A","200VDC - Max","10.0mA","Non Latching","Diode","PC Pin","-","3.75 VDC","0.4 VDC","0.35ms","0.1ms","-40°C ~ 85°C","-"
