Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Gender","Style","1st Connector","2nd Connector","Length","Cable Type","Impedance","Frequency - Max","Color","Features","Operating Temperature"
https://www.hirose.com/product/document?clcode=&productname=&series=W.FL&documenttype=Catalog&lang=en&documentid=D31665_en,//media.digikey.com/Photos/Hirose%20Elect%20Photos/W.FL-2LP-04N1-A-(500).jpg,H11585-ND,W.FL-2LP-04N1-A-(200),Hirose Electric Co Ltd,CBL ASSY W.FL PLUG-PLUG 7.874"",413,0,"7.44000","0","1","W.FL","Active","Female to Female","W.FL to W.FL","W.FL Female Plug, Right Angle","W.FL Female Plug, Right Angle","7.874"" (200.00mm)","0.81mm OD Coaxial Cable","50 Ohms","6GHz","White","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UFL%20Series.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-2LP-04N1-A-(xx).jpg,H9162-ND,U.FL-2LP-04N1-A-(200),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 7.874"",667,0,"7.49000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","7.874"" (200.00mm)","0.81mm OD Coaxial Cable","50 Ohms","6GHz","White","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UFL%20Series.pdf,//media.digikey.com/photos/Hirose%20Elect%20Photos/U.FL-2LP-088K1T-A-(100).JPG,H5023-ND,U.FL-2LP-088K1T-A-(200),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 7.874"",508,0,"7.58000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","7.874"" (200.00mm)","1.37mm OD Coaxial Cable","50 Ohms","6GHz","Gray","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UFL%20Series.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-2LP-068N2-A-%28xxxx%29.JPG,H11547-ND,U.FL-2LP-068N2-A-(200),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 7.874"",794,0,"7.63000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","7.874"" (200.00mm)","1.13mm OD Coaxial Cable","50 Ohms","6GHz","Black","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UFL%20Series.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-LP-088K1T-A-%28xxxx%29.jpg,H125224-ND,U.FL-LP-088K1T-A-(700),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG 27.56"",345,0,"7.63000","0","1","U.FL","Active","Female to Cable","U.FL (UMCC) to Cable","U.FL (UMCC) Plug, Female Socket, Right Angle","Cable (Round)","27.56"" (700.00mm)","1.37mm OD Coaxial Cable","50 Ohms","6GHz","Gray","Shielded","-40°C ~ 90°C"
-,//media.digikey.com/Photos/Siretta%20Ltd/ASML010L178S11.JPG,ASML010L178S11-ND,ASML010L178S11,Siretta Ltd,MMCX STRAIGHT MALE TO MMCX STRAI,146,0,"7.85000","0","1","-","Active","Male to Male","MMCX to MMCX","MMCX Male Plug","MMCX Male Plug","3.937"" (100.00mm)","RG-178","-","6GHz","-","-","-"
https://cdn.taoglas.com/datasheets/CAB.0130.pdf,//media.digikey.com/Photos/Taoglas/CAB.0130.jpg,931-1102-ND,CAB.0130,Taoglas Limited,CBL ASSY SMA-MCX RG174 2.953"",180,0,"7.90000","0","1","-","Active","Female to Male","SMA to MCX","SMA Female Jack","MCX Male Plug","2.953"" (75.00mm)","RG-174","-","6GHz","Black","Shielded","-"
http://www.passivecomponent.com/wp-content/uploads/2018/10/RF-Filter.pdf,//media.digikey.com/Photos/Walsin%20Tech/RFCBA110607SA6B301.jpg,1292-1071-ND,RFCBA110607SA6B301,Walsin Technology Corporation,CBL ASSY RP-SMA-UMCC 2.756"",2500,0,"8.05000","0","1","-","Active","Female to Male","U.FL (UMCC) to RP-SMA","RP-SMA Female Jack, Male Pin","U.FL (UMCC) Plug, Female Socket, Right Angle","2.756"" (70.00mm)","1.13mm OD Coaxial Cable","-","6GHz","-","-","-"
http://www.amphenolrf.com/media/downloads/7162/C336313-14-XXXX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/336313-13-zzzz.jpg,ARF2373-ND,336313-14-0100,Amphenol RF Division,CBL ASSY SMA-UMC 3.937"",1247,0,"8.16000","0","1","-","Active","Female to Female","U.FL (UMCC) to SMA","SMA Female Jack","U.FL (UMCC), AMC Plug, Female Socket, Right Angle","3.937"" (100.00mm)","1.37mm OD Coaxial Cable","50 Ohms","6GHz","-","-","-"
http://www.amphenolrf.com/media/downloads/7162/C336313-14-XXXX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/336313-13-zzzz.jpg,ARF2374-ND,336313-14-0150,Amphenol RF Division,CBL ASSY SMA-UMC 5.906"",154,0,"8.35000","0","1","-","Active","Female to Female","U.FL (UMCC) to SMA","SMA Female Jack","U.FL (UMCC), AMC Plug, Female Socket, Right Angle","5.906"" (150.00mm)","1.37mm OD Coaxial Cable","50 Ohms","6GHz","-","-","-"
-,//media.digikey.com/Photos/Amphenol%20Photos/135100-01-24.00.JPG,ARF2959-ND,135100-01-24.00,Amphenol RF Division,CBL ASSY SMA RG316 24"",355,0,"8.38000","0","1","-","Active","Male to Cable","SMA to Cable","SMA Male Plug","Cable (Round)","24.00"" (609.60mm)","RG-316","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UFL%20Series.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-2LP-088K2T-A-%28xxxx%29.JPG,H11552-ND,U.FL-2LP-088K2T-A-(500),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 19.69"",1635,0,"8.49000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","19.69"" (500.00mm)","1.37mm OD Coaxial Cable","50 Ohms","6GHz","Black","Shielded","-40°C ~ 90°C"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=X.FL-2LP9-032H1TS-A-(300),//media.digikey.com/Photos/Hirose%20Elect%20Photos/X.FL%20SERIES.JPG,H122533-ND,X.FL-2LP9-032H1TS-A-(300),Hirose Electric Co Ltd,CBL ASSY X.FL PLUG-PLUG 11.811"",126,0,"8.67000","0","1","X.FL","Active","Female to Female","X.FL to X.FL","X.FL Plug, Female Socket, Right Angle","X.FL Plug, Female Socket, Right Angle","11.811"" (300.00mm)","0.50mm OD Coaxial Cable","50 Ohms","6GHz","White","-","-40°C ~ 90°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG174.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CCSMA-MFB-RG174-xx.jpg,744-1720-ND,CCSMA-MFB-RG174-24,Crystek Corporation,CBL ASSY SMA JACK-PLUG RG174 24"",150,0,"8.81000","0","1","RG174","Active","Female to Male","SMA to SMA","SMA Female Jack","SMA Male Plug","24.00"" (609.60mm)","RG-174","50 Ohms","-","Black","Shielded","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1064524-1&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1064524-1.jpg,A101899-ND,1064524-1,TE Connectivity AMP Connectors,CBL ASSY SSMT JACK-JACK 3.937"",1310,0,"8.90000","0","1","-","Active","Female to Female","SSMT to SSMT","SSMT Female Jack, Right Angle","SSMT Female Jack, Right Angle","3.937"" (100.00mm)","-","50 Ohms","6GHz","Blue","Shielded","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UFL%20Series.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-2LP-066J1-A-%28xxxx%29.JPG,H9165-ND,U.FL-2LP-066J1-A-(500),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 19.69"",282,0,"8.90000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","19.69"" (500.00mm)","1.32mm OD Coaxial Cable","50 Ohms","6GHz","Gray","Shielded","-"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG178.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CCMX1-MM.jpg,744-1695-ND,CCMX1-MM-RG178-6,Crystek Corporation,CBL ASSY MMCX PLUG RG178 6"",119,0,"8.97000","0","1","-","Active","Male to Male","MMCX to MMCX","MMCX Male Plug","MMCX Male Plug, Right Angle","6.000"" (152.40mm)","RG-178","50 Ohms","6GHz","-","Shielded","-40°C ~ 85°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG174.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CCSMA-MFB-RG174-xx.jpg,744-1721-ND,CCSMA-MFB-RG174-36,Crystek Corporation,CBL ASSY SMA JACK-PLUG RG174 36"",130,0,"9.02000","0","1","RG174","Active","Female to Male","SMA to SMA","SMA Female Jack","SMA Male Plug","36.00"" (914.40mm)","RG-174","50 Ohms","-","Black","Shielded","-40°C ~ 85°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG316.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CCMX1-MM.jpg,744-1715-ND,CCMX1-MM-RG316-6,Crystek Corporation,CBL ASSY MMCX PLUG RG316 6"",126,0,"9.06000","0","1","-","Active","Male to Male","MMCX to MMCX","MMCX Male Plug","MMCX Male Plug, Right Angle","6.000"" (152.40mm)","RG-316","50 Ohms","6GHz","-","Shielded","-40°C ~ 85°C"
https://belfuse.com/resources/CinchConnectors/productinformation/pi-415-0054-012.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/415-0057-Series.jpg,J6524-ND,415-0057-024,Cinch Connectivity Solutions Johnson,CBL ASSY BNC PLUG-PLUG RG59 24"",135,0,"9.17000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","24.00"" (609.60mm)","RG-59","50 Ohms","4GHz","Black","Shielded","-"
http://www.amphenolrf.com/media/downloads/2146/115101-19-xx.xx.pdf,//media.digikey.com/Photos/On%20Semi%20Photos/115101-19-xxxx.jpg,ACX2383-ND,115101-19-M0.25,Amphenol RF Division,CBL ASSY BNC PLUG RG58 9.843"",121,0,"9.29000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","9.843"" (250.00mm)","RG-58","50 Ohms","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Mueller%20Elect%20PDFs/BU-P5697-xx.pdf,//media.digikey.com/Photos/Mueller%20Photos/MFG_BU-P5697-X.jpg,314-1254-ND,BU-P5697-12,Mueller Electric Co,CBL ASSY BNC PLUG RG58C 12"",889,0,"9.32000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","12.00"" (304.80mm)","RG-58C","50 Ohms","-","Black","Shielded","-40°C ~ 85°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG178.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CCSMX-FBM.jpg,744-1679-ND,CCSMX-FBM-RG178-6,Crystek Corporation,CBL ASSY SMA-MMCX RG178 6"",107,0,"9.32000","0","1","-","Active","Female to Male","SMA to MMCX","SMA Female Jack","MMCX Male Plug","6.000"" (152.40mm)","RG-178","50 Ohms","6GHz","-","Shielded","-40°C ~ 85°C"
https://www.siretta.co.uk/download.php?id=547&cmd=view,//media.digikey.com/Photos/Siretta%20Ltd/ASMK01xX174S11.JPG,ASMK015X174S11-ND,ASMK015X174S11,Siretta Ltd,CBL ASSY SMA-MMCX RG174 5.906"",162,0,"9.56000","0","1","-","Active","Female to Male","SMA to MMCX","MMCX Male Plug, Right Angle","SMA Female Jack","5.906"" (150.00mm)","RG-174","50 Ohms","3GHz","Black","Shielded","-"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG178.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CCMX2-MM.jpg,744-1692-ND,CCMX2-MM-RG178-12,Crystek Corporation,CBL ASSY MMCX PLUG RG178 12"",227,0,"9.71000","0","1","-","Active","Male to Male","MMCX to MMCX","MMCX Male Plug, Right Angle","MMCX Male Plug, Right Angle","12.00"" (304.80mm)","RG-178","50 Ohms","6GHz","-","Shielded","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UFL%20Series.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-2LP-068N1-A-(100).jpg,HR5011-ND,U.FL-2LP-068N1-A-(1000),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 3.3',176,0,"9.78000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","39.4"" (1.0m) 3.3'","1.13mm OD Coaxial Cable","50 Ohms","6GHz","Gray","Shielded","-"
http://www.amphenolrf.com/media/downloads/3190/115101-01-xx.xx.pdf,//media.digikey.com/Photos/Amphenol%20Photos/115101-19-72.jpg,ARF2780-ND,115101-19-18.00,Amphenol RF Division,CBL ASSY BNC PLUG-PLUG RG58 18"",201,0,"9.89000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","18.00"" (457.20mm)","RG-58","50 Ohms","-","-","-","-"
http://www.amphenolrf.com/media/downloads/2146/115101-19-xx.xx.pdf,//media.digikey.com/Photos/On%20Semi%20Photos/115101-19-xxxx.jpg,ACX2384-ND,115101-19-M0.50,Amphenol RF Division,CBL ASSY BNC PLUG RG58 19.69"",140,0,"11.02000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","19.69"" (500.00mm)","RG-58","50 Ohms","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UFL%20Series.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-2LP-088K2T-A-%28xxxx%29.JPG,H11550-ND,U.FL-2LP-088K2T-A-(1000),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 3.3',466,0,"10.33000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","39.4"" (1.0m) 3.3'","1.37mm OD Coaxial Cable","50 Ohms","6GHz","Black","Shielded","-40°C ~ 90°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/086.pdf,//media.digikey.com/Photos/Crystek%20Photos/CCSMA-MM-086.jpg,744-1426-ND,CCSMA-MM-086-7,Crystek Corporation,CBL ASSY SMA PLUG-PLUG .086 7"",102,0,"10.36000","0","1","-","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","7.000"" (177.80mm)","Hand Formable .086","50 Ohms","12GHz","Silver","Shielded","-40°C ~ 85°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG178.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CCSMX-FBM.jpg,744-1680-ND,CCSMX-FBM-RG178-12,Crystek Corporation,CBL ASSY SMA-MMCX RG178 12"",159,0,"10.40000","0","1","-","Active","Female to Male","SMA to MMCX","SMA Female Jack","MMCX Male Plug","12.00"" (304.80mm)","RG-178","50 Ohms","6GHz","-","Shielded","-40°C ~ 85°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG316.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CCMX2-MM.jpg,744-1712-ND,CCMX2-MM-RG316-12,Crystek Corporation,CBL ASSY MMCX PLUG RG316 12"",102,0,"10.44000","0","1","-","Active","Male to Male","MMCX to MMCX","MMCX Male Plug, Right Angle","MMCX Male Plug, Right Angle","12.00"" (304.80mm)","RG-316","50 Ohms","6GHz","-","Shielded","-40°C ~ 85°C"
https://www.pomonaelectronics.com/file/17828/download?token=XE-InhXI,//media.digikey.com/Photos/Pomona%20Photos/5697-60.jpg,501-1662-ND,5697-6,Pomona Electronics,CBL ASSY BNC PLUG-PLUG RG58 6"",257,0,"10.49000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","6.000"" (152.40mm)","RG-58C/U","50 Ohms","-","Black","Shielded","80°C"
https://www.pomonaelectronics.com/file/17828/download?token=XE-InhXI,//media.digikey.com/Photos/Pomona%20Photos/5697-60.jpg,501-1573-ND,5697-12,Pomona Electronics,CBL ASSY BNC PLUG-PLUG RG58 12"",218,0,"10.49000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","12.00"" (304.80mm)","RG-58C/U","50 Ohms","-","Black","Shielded","80°C"
http://www.amphenolrf.com/media/downloads/1406/115101-20-xx.xx.pdf,//media.digikey.com/Photos/Amphenol%20Photos/115101-20-48.jpg,ACX1807-ND,115101-20-24.00,Amphenol RF Division,CBL ASSY BNC PLUG-PLUG RG59 24"",140,0,"10.56000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","24.00"" (609.60mm)","RG-59","75 Ohms","-","-","-","-"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/89761-613.pdf,//media.digikey.com/Photos/Molex/89761-6133-MCXRA.jpg,WM6140-ND,0897616133,Molex,CBL ASSY MCX PLUG-PLUG RG316 6"",384,0,"10.58000","0","1","89761","Active","Male to Male","MCX to MCX","MCX Male Plug, Right Angle","MCX Male Plug, Right Angle","6.000"" (152.40mm)","RG-316","50 Ohms","-","Black","Shielded","-"
https://www.rfsolutions.co.uk/downloads/1457088211CBA-NF-NM1.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/CBA-NF-NM1.jpg,CBA-NF-NM1-ND,CBA-NF-NM1,RF Solutions,CBL ASSY NTYPE RG58 3.3',116,0,"10.87000","0","1","-","Active","Female to Male","N-Type to N-Type","N Male Plug","N Female Jack","39.4"" (1.0m) 3.3'","RG-58","-","-","Black","Shielded","-"
-,//media.digikey.com/photos/KSM%20Electronics%20Photos/1189-06.jpg,229-1005-ND,1189-12,KSM Electronics Inc.,CBL ASSY H.FL PLUG-PLUG 12"",247,0,"10.93000","0","1","-","Active","Female to Female","H.FL to H.FL","H.FL Plug, Female Socket, Right Angle","H.FL Plug, Female Socket, Right Angle","12.00"" (304.80mm)","1.27mm OD Coaxial Cable","50 Ohms","-","Gray","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UFL%20Series.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-2LP-066J1-A-%28xxxx%29.JPG,HR5009-ND,U.FL-2LP-066J1-A-(1000),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 3.3',349,0,"11.18000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","39.4"" (1.0m) 3.3'","1.32mm OD Coaxial Cable","50 Ohms","6GHz","Gray","Shielded","-"
http://www.amphenolrf.com/media/downloads/2146/115101-19-xx.xx.pdf,//media.digikey.com/Photos/On%20Semi%20Photos/115101-19-xxxx.jpg,ACX2386-ND,115101-19-M1.00,Amphenol RF Division,CBL ASSY BNC PLUG RG58 3.3',635,0,"11.20000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","39.4"" (1.0m) 3.3'","RG-58","50 Ohms","-","-","-","-"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG178.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CCSMX1-FBM.jpg,744-1685-ND,CCSMX1-FBM-RG178-18,Crystek Corporation,CBL ASSY SMA-MMCX RG178 18"",169,0,"11.30000","0","1","-","Active","Female to Male","SMA to MMCX","SMA Female Jack","MMCX Male Plug, Right Angle","18.00"" (457.20mm)","RG-178","50 Ohms","6GHz","-","Shielded","-40°C ~ 85°C"
https://belfuse.com/resources/CinchConnectors/productinformation/pi-415-0054-012.pdf,//media.digikey.com/photos/Emerson%20Network%20Photos/415-0054%20SERIES.jpg,J6212-ND,415-0054-012,Cinch Connectivity Solutions Johnson,CBL ASSY BNC PLUG-PLUG RG58 12"",141,0,"11.30000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","12.00"" (304.80mm)","RG-58","50 Ohms","4GHz","Black","Shielded","-"
https://belfuse.com/resources/CinchConnectors/productinformation/pi-415-0054-012.pdf,//media.digikey.com/photos/Emerson%20Network%20Photos/415-0056%20SERIES.jpg,J6412-ND,415-0056-012,Cinch Connectivity Solutions Johnson,CBL ASSY BNC PLUG-PLUG 12"",201,0,"12.19000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","12.00"" (304.80mm)","Belden 8218","50 Ohms","4GHz","Black","Shielded","-"
http://www.amphenolrf.com/media/downloads/2146/115101-19-xx.xx.pdf,//media.digikey.com/Photos/Amphenol%20Photos/115101-19-72.jpg,ACX1796-ND,115101-19-48.00,Amphenol RF Division,CBL ASSY BNC PLUG-PLUG RG58 4',324,0,"11.65000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","48.0"" (1.2m) 4.0'","RG-58","50 Ohms","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/H%20FL75-2LP-084H-A-L.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/H.FL75-2LP-084H-A.jpg,H5020-ND,H.FL75-2LP-084H-A-500,Hirose Electric Co Ltd,CBL ASSY H.FL PLUG-PLUG 19.69"",4419,0,"11.77000","0","1","H.FL","Active","Female to Female","H.FL to H.FL","H.FL Plug, Female Socket, Right Angle","H.FL Plug, Female Socket, Right Angle","19.69"" (500.00mm)","-","75 Ohms","1.5GHz","Black","Shielded","-40°C ~ 90°C"
//media.digikey.com/pdf/Data%20Sheets/TPI%20PDFs/BNC_Cable_Assemblies.pdf,//media.digikey.com/Photos/TPI%20Photos/59-1M%20SERIES.jpg,290-1021-ND,59-012-1M,TPI (Test Products Int),CBL ASSY BNC PLUG-PLUG RG59 12"",203,370,"11.77000","0","1","59","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","12.00"" (304.80mm)","RG-59","75 Ohms","-","Black","Shielded","80°C"
https://belfuse.com/resources/CinchConnectors/productinformation/pi-415-0054-012.pdf,//media.digikey.com/photos/Emerson%20Network%20Photos/415-0056%20SERIES.jpg,J6436-ND,415-0056-036,Cinch Connectivity Solutions Johnson,CBL ASSY BNC PLUG-PLUG 36"",152,0,"11.88000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","36.00"" (914.40mm)","Belden 8218","50 Ohms","4GHz","Black","Shielded","-"
http://www.amphenolrf.com/media/downloads/3190/115101-01-xx.xx.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_115101-01-xx.00.JPG,ARF2905-ND,115101-01-06.00,Amphenol RF Division,CBL ASSY BNC PLUG-PLUG RG316 6"",225,0,"11.99000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","6.000"" (152.40mm)","RG-316","50 Ohms","4GHz","-","Shielded","-"
http://www.amphenolrf.com/media/downloads/3666/135101-04-XX.XX.pdf,//media.digikey.com/photos/Amphenol%20Photos/135101-04-36.00.JPG,ACX1579-ND,135101-04-06.00,Amphenol RF Division,CBL ASSY SMA PLUG-PLUG RG58 6"",295,0,"12.14000","0","1","-","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","6.000"" (152.40mm)","RG-58","50 Ohms","1GHz","-","Shielded","-"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG316.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CCMX2-MM.jpg,744-1713-ND,CCMX2-MM-RG316-18,Crystek Corporation,CBL ASSY MMCX PLUG RG316 18"",145,0,"12.17000","0","1","-","Active","Male to Male","MMCX to MMCX","MMCX Male Plug, Right Angle","MMCX Male Plug, Right Angle","18.00"" (457.20mm)","RG-316","50 Ohms","6GHz","-","Shielded","-40°C ~ 85°C"
https://www.molex.com/pdm_docs/sd/897616760_sd.pdf,//media.digikey.com/Photos/Molex/89761-6762-MCX.jpg,WM6137-ND,0897616760,Molex,CBL ASSY MCX PLUG-PLUG RG316 6"",310,0,"12.19000","0","1","89761","Active","Male to Male","MCX to MCX","MCX Male Plug","MCX Male Plug","6.000"" (152.40mm)","RG-316","50 Ohms","-","Black","Shielded","-"
http://www.amphenolrf.com/media/downloads/3190/115101-01-xx.xx.pdf,//media.digikey.com/Photos/Amphenol%20Photos/115101-01-M0.jpg,ACX2379-ND,115101-01-M0.25,Amphenol RF Division,CBL ASSY BNC PLUG RG316 9.843"",151,0,"12.25000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","9.843"" (250.00mm)","RG-316","50 Ohms","4GHz","-","Shielded","-"
http://www.amphenolrf.com/media/downloads/66/245101-01-XX.XX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/245101-04-24%5E00.jpg,ACX1721-ND,245101-04-12.00,Amphenol RF Division,CBL ASSY SMA-BNC PLUG RG58 12"",140,0,"13.44000","0","1","-","Active","Male to Male","BNC to SMA","BNC Male Plug","SMA Male Plug","12.00"" (304.80mm)","RG-58","-","-","-","Shielded","-"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG316DS.pdf,//media.digikey.com/photos/Crystek%20Photos/ccbns-mm-rg316ds-24.JPG,744-1293-ND,CCBNS-MM-RG316DS-6,Crystek Corporation,CBL ASSY SMA-BNC RG316 DS 6"",115,0,"12.29000","0","1","RG316DS","Active","Male to Male","BNC to SMA","BNC Male Plug","SMA Male Plug","6.000"" (152.40mm)","RG-316 DS","50 Ohms","-","Copper","Shielded","-"
http://www.amphenolrf.com/media/downloads/2735/115101-02-xx.xx.pdf,//media.digikey.com/Photos/Amphenol%20Photos/115101-02.jpg,ACX2319-ND,115101-02-06.00,Amphenol RF Division,CBL ASSY BNC PLUG-PLUG RG174 6"",120,0,"12.58000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","6.000"" (152.40mm)","RG-174","-","-","-","-","-"
-,//media.digikey.com/photos/KSM%20Electronics%20Photos/1189-06.jpg,229-1004-ND,1189-06,KSM Electronics Inc.,CBL ASSY H.FL PLUG-PLUG 6"",1197,0,"12.65000","0","1","-","Active","Female to Female","H.FL to H.FL","H.FL Plug, Female Socket, Right Angle","H.FL Plug, Female Socket, Right Angle","6.000"" (152.40mm)","1.27mm OD Coaxial Cable","50 Ohms","-","Gray","Shielded","-"
