Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Connectors","Number of Positions","Connector Type","Gender","Fastening Type","Features","Cable Type","Usage","Length","Color","Shielding"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2333393&DocType=Customer+Drawing&DocLang=English,-,A142616-ND,4-2333393-5,TE Connectivity AMP Connectors,QSFP 56G 30AWG 2.0 METER,50,0,"52.33000","0","1","-","Active","QSFP56","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","6.56' (2.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2231368&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2231368-2.jpg,A126800-ND,2-2231368-2,TE Connectivity AMP Connectors,CABLE QSFP+ M-M 500MM,48,0,"53.19000","0","1","-","Active","QSFP","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","1.64' (500.0mm)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2333393&DocType=Customer+Drawing&DocLang=English,-,A142600-ND,2333393-5,TE Connectivity AMP Connectors,QSFP28 30AWG 2.0 METER,23,0,"53.70000","0","1","-","Active","QSFP28","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","6.56' (2.00m)","Black","Shielded"
https://www.amphenol-icc.com/media/wysiwyg/files/drawing/10054999.pdf,-,609-5296-ND,10054999-N0100AULF,Amphenol ICC (FCI),CONN GIG-ARRAY PLUG,53,0,"56.75000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://multimedia.3m.com/mws/media/1515703O/3m-25g-sfp28-direct-attach-copper-cable-assemblies-1422-1423-series-ts-2664-78-5100-2664-0.pdf,//media.digikey.com/Photos/3M%20Photos/1422-P24-07-0.50.jpg,3M158095-ND,1422-P24-07-0.50,3M,CABLE SFP28 M-M 500MM,27,0,"56.82000","0","1","1422","Active","SFP28","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Flat, Twin Axial","External","1.64' (500.0mm)","Black","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205131_Dwg.pdf,//media.digikey.com/photos/TE%20Connectivity/2-2205131-6.jpg,A135449-ND,2-2205131-6,TE Connectivity AMP Connectors,CA MINI IO MINI IO TYPE I,10,0,"59.14000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2231368&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2231368-2.jpg,A126790-ND,2231368-1,TE Connectivity AMP Connectors,CABLE QSFP+ M-M 1M,86,0,"59.31000","0","1","-","Active","QSFP","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","3.28' (1.00m)","Black","Shielded"
https://multimedia.3m.com/mws/media/1515703O/3m-25g-sfp28-direct-attach-copper-cable-assemblies-1422-1423-series-ts-2664-78-5100-2664-0.pdf,//media.digikey.com/Photos/3M%20Photos/1422-P24-07-0.50.jpg,3M158096-ND,1422-P24-07-1.00,3M,CABLE SFP28 M-M 1M,28,0,"60.29000","0","1","1422","Active","SFP28","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Flat, Twin Axial","External","3.28' (1.00m)","Black","Shielded"
https://multimedia.3m.com/mws/media/1515703O/3m-25g-sfp28-direct-attach-copper-cable-assemblies-1422-1423-series-ts-2664-78-5100-2664-0.pdf,//media.digikey.com/Photos/3M%20Photos/1422-P24-07-0.50.jpg,3M158097-ND,1422-P24-07-2.00,3M,CABLE SFP28 M-M 2M,30,0,"67.17000","0","1","1422","Active","SFP28","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Flat, Twin Axial","External","6.56' (2.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2231368&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2231368-2.jpg,A126801-ND,1-2231368-6,TE Connectivity AMP Connectors,CABLE QSFP+ M-M 1M,25,0,"67.32000","0","1","-","Active","QSFP","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","3.28' (1.00m)","Black","Shielded"
http://multimedia.3m.com/mws/media/773135O/3mtm-twin-axial-cable-assy-for-qsfp-apps-9qa0-series-cd2439.pdf,//media.digikey.com/Photos/3M%20Photos/9QA0-111-12-1.jpg,3M156358-ND,9QA0-111-12-3.00,3M,CABLE QSFP+ M-M 3M,89,0,"68.39000","0","1","9Q","Active","QSFP+","38","Plug to Plug","Male to Male","Latch Lock","Passive, Pull Tab","Flat, Twin Axial","External","9.84' (3.00m)","Black","-"
https://multimedia.3m.com/mws/media/1515703O/3m-25g-sfp28-direct-attach-copper-cable-assemblies-1422-1423-series-ts-2664-78-5100-2664-0.pdf,//media.digikey.com/photos/3M%20Photos/MFG_1422-P34-07-2.00.jpg,3M158098-ND,1422-P34-07-2.00,3M,CABLE SFP28 M-M 2M,28,0,"69.11000","0","1","1422","Active","SFP28","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Flat, Twin Axial","External","6.56' (2.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2231368&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2231368-2.jpg,A126802-ND,1-2231368-8,TE Connectivity AMP Connectors,CABLE QSFP+ M-M 2M,100,0,"73.14000","0","1","-","Active","QSFP","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","6.56' (2.00m)","Black","Shielded"
-,-,A142594-ND,2053638-3,TE Connectivity AMP Connectors,"C/A, QSFP, 3M, P1-P2, UNEQUALIZE",25,0,"74.78000","0","1","-","Active","QSFP+","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","9.84' (3.00m)","Black","Shielded"
https://multimedia.3m.com/mws/media/1515703O/3m-25g-sfp28-direct-attach-copper-cable-assemblies-1422-1423-series-ts-2664-78-5100-2664-0.pdf,//media.digikey.com/photos/3M%20Photos/MFG_1422-P34-07-2.00.jpg,3M158099-ND,1422-P34-07-3.00,3M,CABLE SFP28 M-M 3M,28,0,"75.24000","0","1","1422","Active","SFP28","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Flat, Twin Axial","External","9.84' (3.00m)","Black","Shielded"
http://multimedia.3m.com/mws/media/736527O/3m-cable-assemblies-for-sfp-apps-1410-series-cd2418.pdf,//media.digikey.com/Photos/3M%20Photos/SFP+%20SERIES.jpg,3M156405-ND,1410-P-17-00-5.00,3M,CABLE ASSY SFP+ M-M 5M,100,0,"75.59000","0","1","-","Active","SFP+","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Flat, Twin Axial","External","16.40' (5.00m)","Black","Shielded"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PSF1PXAxMBL.JPG,298-12815-ND,PSF1PXA1MBL,Panduit Corp,CABLE ASSY SFP+ M-M 1M,17,0,"75.85000","0","1","-","Active","SFP+","-","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","Network","3.28' (1.00m)","Black","Shielded"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PSF1PXA1MBU.jpg,298-16327-ND,PSF1PXA1MBU,Panduit Corp,SFP+ 10GIG DIRECT ATTACH PASSIVE,10,0,"75.85000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2333801&DocType=Customer+Drawing&DocLang=English,-,A142603-ND,2333801-4,TE Connectivity AMP Connectors,"QSFP28 TO (2)QSFP28, 2.0 METER,",50,0,"77.74000","0","1","-","Active","QSFP28 to QSFP28 (2)","38","Plug to Plug (2)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","6.56' (2.00m)","Black","Shielded"
https://multimedia.3m.com/mws/media/1515703O/3m-25g-sfp28-direct-attach-copper-cable-assemblies-1422-1423-series-ts-2664-78-5100-2664-0.pdf,//media.digikey.com/photos/3M%20Photos/MFG_1422-P34-07-2.00.jpg,3M158100-ND,1422-P34-07-4.00,3M,CABLE SFP28 M-M 4M,30,0,"81.36000","0","1","1422","Active","SFP28","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Flat, Twin Axial","External","13.12' (4.00m)","Black","Shielded"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PSF1PXA1.5MBU.JPG,298-12812-ND,PSF1PXA1.5MBU,Panduit Corp,CABLE ASSY SFP+ M-M 1.5M,14,0,"82.97000","0","1","-","Active","SFP+","-","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","Network","4.92' (1.50m)","Blue","Shielded"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_UTP28SP7RD.jpg,298-12813-ND,PSF1PXA1.5MRD,Panduit Corp,CABLE ASSY SFP+ M-M 1.5M,6,0,"82.97000","0","1","-","Active","SFP+","-","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","Network","4.92' (1.50m)","Red","Shielded"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PSF1PXAxxMWH.jpg,298-12814-ND,PSF1PXA1.5MWH,Panduit Corp,CABLE ASSY SFP+ M-M 1.5M,6,0,"82.97000","0","1","-","Active","SFP+","-","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","Network","4.92' (1.50m)","White","Shielded"
-,//media.digikey.com/Photos/Tripplite%20Photos/MFG_S528-01M.jpg,TL2379-ND,S528-01M,Tripp Lite,MINI-SAS EXTERNAL HD CABLE - SFF,20,0,"85.16000","0","1","-","Active","miniSAS HD 4x","36","Plug to Plug","Male to Male","Push-Pull","Pull Tab","Round","External","3.28' (1.00m)","Black","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PSF1PXAxMBU.JPG,298-12821-ND,PSF1PXA2MBU,Panduit Corp,CABLE ASSY SFP+ M-M 2M,44,0,"90.06000","0","1","-","Active","SFP+","-","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","Network","6.56' (2.00m)","Blue","Shielded"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PSF1PXA3MBL.jpg,298-12820-ND,PSF1PXA2MBL,Panduit Corp,CABLE ASSY SFP+ M-M 2M,12,0,"90.06000","0","1","-","Active","SFP+","-","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","Network","6.56' (2.00m)","Black","Shielded"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PSF1PXA2MRD.JPG,298-12822-ND,PSF1PXA2MRD,Panduit Corp,CABLE ASSY SFP+ M-M 2M,6,0,"90.06000","0","1","-","Active","SFP+","-","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","Network","6.56' (2.00m)","Red","Shielded"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PSF1PXAxxMWH.jpg,298-12823-ND,PSF1PXA2MWH,Panduit Corp,CABLE ASSY SFP+ M-M 2M,6,0,"90.06000","0","1","-","Active","SFP+","-","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","Network","6.56' (2.00m)","White","Shielded"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PSF1PXA2.5MBL.JPG,298-12816-ND,PSF1PXA2.5MBL,Panduit Corp,CABLE ASSY SFP+ M-M 2.5M,6,0,"97.18000","0","1","-","Active","SFP+","-","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","Network","8.20' (2.50m)","Black","Shielded"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PSF1PXAxMBU.JPG,298-12817-ND,PSF1PXA2.5MBU,Panduit Corp,CABLE ASSY SFP+ M-M 2.5M,6,0,"97.18000","0","1","-","Active","SFP+","-","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","Network","8.20' (2.50m)","Blue","Shielded"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PSF1PXAxxMWH.jpg,298-12819-ND,PSF1PXA2.5MWH,Panduit Corp,CABLE ASSY SFP+ M-M 2.5M,6,0,"97.18000","0","1","-","Active","SFP+","-","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","Network","8.20' (2.50m)","White","Shielded"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PSF1PXA2.jpg,298-12818-ND,PSF1PXA2.5MRD,Panduit Corp,CABLE ASSY SFP+ M-M 2.5M,5,0,"97.18000","0","1","-","Active","SFP+","-","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","Network","8.20' (2.50m)","Red","Shielded"
-,-,A142590-ND,2202508-4,TE Connectivity AMP Connectors,"C/A, 4X MINISAS HD TO MINISAS, 2",5,0,"100.10000","0","1","-","Active","miniSAS HD 4x, miniSAS 4x","26, 36","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","9.84' (3.00m)","Black","Shielded"
-,-,TL2380-ND,S528-02M,Tripp Lite,"MINI SAS HD CABLE (SFF-8644), EX",20,0,"101.65000","0","1","-","Active","miniSAS HD 4x","36","Plug to Plug","Male to Male","Push-Pull","Pull Tab","Round","External","6.56' (2.00m)","Black","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PSF1PXAxMBU.JPG,298-12825-ND,PSF1PXA3MBU,Panduit Corp,CABLE ASSY SFP+ M-M 3M,6,0,"104.30000","0","1","-","Active","SFP+","-","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","Network","9.84' (3.00m)","Blue","Shielded"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PSF1PXA3MBL.jpg,298-12824-ND,PSF1PXA3MBL,Panduit Corp,CABLE ASSY SFP+ M-M 3M,4,0,"104.30000","0","1","-","Active","SFP+","-","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Passive, Pull Tab","Round, Twin Axial","Network","9.84' (3.00m)","Black","Shielded"
https://assets.tripplite.com/product-pdfs/en/s52203m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_S522-xxM%20Series.jpg,TL1727-ND,S522-03M,Tripp Lite,CABLE INFINIBAND 4X M-M 3M,14,0,"109.89000","0","1","-","Active","Infiniband 4x","16","Plug to Plug","Male to Male","Thumbscrews","-","Round","External","9.84' (3.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2053453&DocType=Customer+Drawing&DocLang=English,-,A144265-ND,2053453-2,TE Connectivity AMP Connectors,CABLE 4SFP+-QSFP+ M-M 1M,10,0,"109.93000","0","1","-","Active","QSFP+, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","3.28' (1.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821033&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2821033-0.jpg,A126794-ND,1-2821033-0,TE Connectivity AMP Connectors,CABLE 4SFP+-QSFP28 M-M 2M,23,0,"116.63000","0","1","-","Active","QSFP28, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","6.56' (2.00m)","Black","Shielded"
https://assets.tripplite.com/product-pdfs/en/s52403m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_S524-xxM%20Series.jpg,TL2228-ND,S524-03M,Tripp Lite,CABLE MINISAS 4X M-M 3M,20,0,"116.76000","0","1","-","Active","miniSAS 4x","26","Plug to Plug","Male to Male","Latch Lock, Push-Pull","-","Round","External","9.84' (3.00m)","Black","Shielded"
-,-,A142595-ND,2053453-4,TE Connectivity AMP Connectors,"C/A, QSFP TO 4XSFP+, 3.0M",10,0,"118.98000","0","1","-","Active","QSFP+, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","9.84' (3.00m)","Black","Shielded"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/ps/psf/psf1/psf1pxa15mbl/media/C-COPSF1PXA05MBU--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PSF1PXD5MBU.jpg,298-16328-ND,PSF1PXD5MBU,Panduit Corp,SFP+ 10GIG DIRECT ATTACH PASSIVE,10,0,"129.12000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/prints/eplsp-xxx-xxxx-mkt.pdf,-,SAM15140-ND,EPLSP-031-1000,Samtec Inc.,EPLSP CABLE ASSEMBLY EPLSP CONNE,4,0,"148.07000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://multimedia.3m.com/mws/media/1444770O/3m-100g-qsfp28-direct-attach-copper-cable-assemblies-9q-series-78-5100-2672-3-78510026723.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_QSFP28.jpg,3M156807-ND,9QH6-114-22-4.00,3M,CABLE QSFP28 M-M 4M,19,0,"175.18000","0","1","9Q","Active","QSFP28","38","Plug to Plug","Male to Male","Latch Lock","Pull Tab","Flat, Twin Axial","External","13.12' (4.00m)","Black","Shielded"
-,//media.digikey.com/Photos/Finisar/FCCG125SD1C0x.JPG,775-1217-ND,FCCG125SD1C03,Finisar Corporation,CABLE ASSY SFP+ M-M 3M,4,0,"180.00000","0","1","SFPwire®","Active","SFP+","-","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","9.84' (3.00m)","Orange","Unshielded"
-,//media.digikey.com/Photos/Finisar/FCCG125SD1C0x.JPG,775-1218-ND,FCCG125SD1C05,Finisar Corporation,CABLE ASSY SFP+ M-M 5M,4,0,"187.50000","0","1","SFPwire®","Active","SFP+","-","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","16.40' (5.00m)","Orange","Unshielded"
https://www.molex.com/pdm_docs/sd/745460804_sd.pdf,//media.digikey.com/Photos/Molex/0745460805.jpg,WM21819-ND,0745460804,Molex,CABLE ASSY PCIE X8 M-M 4M,8,0,"199.31000","0","1","iPass 74546","Active","PCIe x8","68","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","13.12' (4.00m)","Black","Shielded"
-,-,TL2339-ND,N28F-01M-AQ,Tripp Lite,QSFP+ TO QSFP+ ACTIVE OPTICAL CA,10,0,"284.82000","0","1","-","Active","QSFP+","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","3.28' (1.00m)","Aqua","Unshielded"
-,-,TL2340-ND,N28F-02M-AQ,Tripp Lite,QSFP+ TO QSFP+ ACTIVE OPTICAL CA,10,0,"290.88000","0","1","-","Active","QSFP+","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","6.56' (2.00m)","Aqua","Unshielded"
-,-,TL2341-ND,N28F-03M-AQ,Tripp Lite,QSFP+ TO QSFP+ ACTIVE OPTICAL CA,10,0,"303.00000","0","1","-","Active","QSFP+","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","9.84' (3.00m)","Aqua","Unshielded"
https://www.molex.com/pdm_docs/sd/745460807_sd.pdf,//media.digikey.com/Photos/Molex/0745460805.jpg,WM21820-ND,0745460807,Molex,CABLE ASSY PCIE X8 M-M 7M,11,0,"316.37000","0","1","iPass 74546","Active","PCIe x8","68","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","22.97' (7.00m)","Black","Shielded"
-,-,TL2342-ND,N28F-05M-AQ,Tripp Lite,QSFP+ TO QSFP+ ACTIVE OPTICAL CA,5,0,"363.60000","0","1","-","Active","QSFP+","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","16.40' (5.00m)","Aqua","Unshielded"
-,-,TL2343-ND,N28F-10M-AQ,Tripp Lite,QSFP+ TO QSFP+ ACTIVE OPTICAL CA,5,0,"393.90000","0","1","-","Active","QSFP+","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","32.81' (10.00m)","Aqua","Unshielded"
-,-,TL2344-ND,N28F-15M-AQ,Tripp Lite,QSFP+ TO QSFP+ ACTIVE OPTICAL CA,5,0,"424.20000","0","1","-","Active","QSFP+","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","49.21' (15.00m)","Aqua","Unshielded"
-,-,TL2345-ND,N28F-20M-AQ,Tripp Lite,QSFP+ TO QSFP+ ACTIVE OPTICAL CA,5,0,"454.50000","0","1","-","Active","QSFP+","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","65.62' (20.00m)","Aqua","Unshielded"
-,-,TL2346-ND,N28F-30M-AQ,Tripp Lite,QSFP+ TO QSFP+ ACTIVE OPTICAL CA,5,0,"484.80000","0","1","-","Active","QSFP+","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","98.43' (30.00m)","Aqua","Unshielded"
http://www.formericaoe.com/files/TQS-Q14H8-XCQxx.pdf,//media.digikey.com/Photos/Formerica-Optoelectronics-Inc/MFG_TQS-Q14H8-XCQ10.jpg,1785-1048-ND,TQS-Q14H8-XCQ10,Formerica Optoelectronics Inc.,"QSFP28, 100GBASE-AOC, INFINIBAND",2,0,"726.75000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,TL2347-ND,N28H-01M-AQ,Tripp Lite,QSFP28 TO QSFP28 ACTIVE OPTICAL,10,0,"796.69000","0","1","-","Active","QSFP28","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","3.28' (1.00m)","Aqua","Unshielded"
-,-,TL2348-ND,N28H-02M-AQ,Tripp Lite,QSFP28 TO QSFP28 ACTIVE OPTICAL,10,0,"808.40000","0","1","-","Active","QSFP28","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","6.56' (2.00m)","Aqua","Unshielded"
-,-,TL2349-ND,N28H-03M-AQ,Tripp Lite,QSFP28 TO QSFP28 ACTIVE OPTICAL,10,0,"820.12000","0","1","-","Active","QSFP28","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","9.84' (3.00m)","Aqua","Unshielded"
-,-,TL2350-ND,N28H-05M-AQ,Tripp Lite,QSFP28 TO QSFP28 ACTIVE OPTICAL,5,0,"849.41000","0","1","-","Active","QSFP28","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","16.40' (5.00m)","Aqua","Unshielded"
-,-,TL2351-ND,N28H-10M-AQ,Tripp Lite,QSFP28 TO QSFP28 ACTIVE OPTICAL,5,0,"878.70000","0","1","-","Active","QSFP28","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","32.81' (10.00m)","Aqua","Unshielded"
-,-,TL2352-ND,N28H-15M-AQ,Tripp Lite,QSFP28 TO QSFP28 ACTIVE OPTICAL,5,0,"907.99000","0","1","-","Active","QSFP28","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","49.21' (15.00m)","Aqua","Unshielded"
-,-,TL2353-ND,N28H-20M-AQ,Tripp Lite,QSFP28 TO QSFP28 ACTIVE OPTICAL,5,0,"937.28000","0","1","-","Active","QSFP28","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","65.62' (20.00m)","Aqua","Unshielded"
-,-,TL2354-ND,N28H-30M-AQ,Tripp Lite,QSFP28 TO QSFP28 ACTIVE OPTICAL,5,0,"966.57000","0","1","-","Active","QSFP28","38","Plug to Plug","Male to Male","Push-Pull","Active, Pull Tab","Round","Network","98.43' (30.00m)","Aqua","Unshielded"
https://www.molex.com/pdm_docs/sd/795763003_sd.pdf,//media.digikey.com/Photos/Molex/0795763003.jpg,WM4338-ND,0795763003,Molex,CABLE MINISAS-SATA M-M 500MM,62,0,"11.15000","0","1","iPass 79536","Obsolete","miniSAS 4i, SATA","36, 7 (4)","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","-","Round, Twin Axial","Internal","1.64' (500.0mm)","Black","Shielded"
https://www.molex.com/pdm_docs/sd/747521058_sd.pdf,-,WM26451-ND,0747521058,Molex,CABLE ASSY SFP+ M-M 500MM,60,0,"26.42000","0","1","74752","Active","SFP+","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round","External","1.64' (500.0mm)","Black","Unshielded"
