Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Power (Watts) - Max","Current @ Pmpp","Voltage @ Pmpp","Current - Short Circuit (Isc)","Type","Voltage - Open Circuit","Operating Temperature","Package / Case","Size / Dimension"
http://ixapps.ixys.com/DataSheet/KXOB22-04X3F_Nov16.pdf,//media.digikey.com/Photos/IXYS%20Photos/KXOB22-04X3L.jpg,KXOB22-04X3F-ND,KXOB22-04X3F,IXYS,MONO SOLAR CELL 22MM X 7MM,0,0,"3.05000","0","1","IXOLAR™","Obsolete","-","13.38mA","1.5V","15mA","Monocrystalline","1.89V","-","Cells","0.866"" L x 0.276"" W x 0.074"" H (22.00mm x 7.00mm x 1.80mm)"
http://ixapps.ixys.com/DataSheet/SM340K10L.pdf,-,SM340K10L-ND,SM340K10L,IXYS,SOLAR CELL MONO,0,0,"3.86000","0","1","IXOLAR™","Active","73.5mW","13.2mA","5.58V","14mA","Monocrystalline","6.91V","-40°C ~ 90°C","Cells","1.34"" L x 0.63"" W x 0.08"" H (34.0mm x 16.0mm x 2.0mm)"
https://cdn.sparkfun.com/assets/2/1/9/f/9/SPT7.2-37_Solar_Panel_Spec_Sheet__2018_.pdf,-,PRT-14795-ND,PRT-14795,SparkFun Electronics,POWERFILM SOLAR PANEL - 10.5MA7.,0,0,"4.95000","0","1","-","Active","75.6mW","10.5mA","7.2V","14mA","Amorphous","10.5V","-","Cells","2.953"" L x 1.441"" W x 0.008"" H (75.00mm x 36.60mm x 0.20mm)"
http://ixapps.ixys.com/DataSheet/SM111K06L.pdf,-,SM111K06L-ND,SM111K06L,IXYS,SOLAR CELL MONO,0,0,"5.47000","0","1","IXOLAR™","Active","147mW","43.9mA","3.35V","46.7mA","Monocrystalline","4.15V","-40°C ~ 90°C","Cells","1.65"" L x 0.83"" W x 0.09"" H (42.0mm x 21.0mm x 2.3mm)"
http://ixapps.ixys.com/DataSheet/SM710K12L.pdf,-,SM710K12L-ND,SM710K12L,IXYS,SOLAR CELL MONO,0,0,"5.87000","0","1","IXOLAR™","Active","184mW","27.4mA","6.7V","29.2mA","Monocrystalline","8.29V","-40°C ~ 90°C","Cells","1.28"" L x 1.30"" W x 0.08"" H (32.5mm x 33.0mm x 2.0mm)"
https://cdn.sparkfun.com/assets/8/7/d/7/d/MPT4.8-75-KA_Solar_Panel_Spec_Sheet__2018_.pdf,-,PRT-14799-ND,PRT-14799,SparkFun Electronics,POWERFILM SOLAR PANEL - 50MA4.8V,0,0,"6.25000","0","1","-","Active","240mW","50mA","4.8V","64mA","Amorphous","6.4V","-","Cells","3.500"" L x 2.800"" W x 0.022"" H (88.90mm x 71.10mm x 0.57mm)"
http://ixapps.ixys.com/DataSheet/SLMD960H09L_Nov16.pdf,//media.digikey.com/Photos/IXYS%20Photos/MFG_SLMD960H09L.jpg,SLMD960H09L-ND,SLMD960H09L,IXYS,SOLAR CELL,0,0,"9.85000","0","1","IXOLAR™","Obsolete","162mW","36mA","4.5V","40mA","Monocrystalline","5.67V","-","Cell (9)","1.752"" L x 0.846"" W x 0.051"" H (44.50mm x 21.50mm x 1.30mm)"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0601_Web.pdf,-,FIT0601-ND,FIT0601,DFRobot,MONOCRYSTALLINE SOLAR PANEL (5V,0,0,"13.29000","0","1","-","Active","6W","1A","5V","1.1A","Monocrystalline","7.2V","-30°C ~ 70°C","Cells","1.083"" L x 0.630"" W x 0.008"" H (27.50mm x 16.00mm x 0.20mm)"
http://ixapps.ixys.com/DataSheet/SM301K09L.pdf,-,SM301K09L-ND,SM301K09L,IXYS,SOLAR CELL MONO,0,0,"16.46000","0","1","IXOLAR™","Active","595mW","119mA","5.02V","126mA","Monocrystalline","6.22V","-40°C ~ 90°C","Cells","2.28"" L x 2.28"" W x 0.08"" H (58.0mm x 58.0mm x 2.0mm)"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0600_Web.pdf,-,FIT0600-ND,FIT0600,DFRobot,SEMI FLEXIBLE MONOCRYSTALLINE SO,0,0,"25.65000","0","1","-","Active","5W","1A","5V","1.1A","Monocrystalline","6V","-20°C ~ 60°C","Cells","11.4"" L x 5.91"" W x 0.05"" H (290.00mm x 150.00mm x 1.35mm)"
https://cdn.sparkfun.com/assets/8/7/d/7/d/MPT4.8-75-KA_Solar_Panel_Spec_Sheet__2018_.pdf,-,PRT-14800-ND,PRT-14800,SparkFun Electronics,POWERFILM SOLAR PANEL - 50MA4.8V,0,0,"31.25000","0","1","-","Active","240mW","50mA","4.8V","64mA","Amorphous","6.4V","-","Cells","3.500"" L x 2.800"" W x 0.022"" H (88.90mm x 71.10mm x 0.57mm)"
https://www.powerfilmsolar.com/media/cms/PF_Product_Brochure_2015_33602894842F8.pdf,-,10-SP3-37-ND,10-SP3-37,PowerFilm Inc.,"SOLAR MODULE: 3V 22MA, 10-PACK",0,0,"34.34000","0","5","Wireless Electronics","Active","70mW","22mA","3V","28mA","-","4.6V","-","Cells","2.520"" L x 1.449"" W x 0.009"" H (64.00mm x 36.80mm x 0.22mm)"
https://github.com/Arduinolibrary/Semi_Flexible_Solar_Panel_5V_2A/raw/master/Specification.pdf,-,FIT0573-ND,FIT0573,DFRobot,SEMI FLEXIBLE SOLAR PANEL 5V 2A,0,0,"40.17000","0","1","-","Active","10W","2A","5V","-","Monocrystalline","-","-20°C ~ 60°C","Cell (10)","1.102"" L x 1.102"" W x 0.007"" H (28.00mm x 28.00mm x 0.18mm)"
https://www.powerfilmsolar.com/media/cms/PF_Product_Brochure_2015_33602894842F8.pdf,-,10-SP4.2-37-ND,10-SP4.2-37,PowerFilm Inc.,"SOLAR MODULE: 4.2V 22MA, 10-PACK",0,0,"42.07600","0","5","Wireless Electronics","Active","90mW","22mA","4.2V","28mA","-","6.5V","-","Cells","3.311"" L x 1.449"" W x 0.009"" H (84.10mm x 36.80mm x 0.22mm)"
https://www.powerfilmsolar.com/media/cms/PF_Product_Brochure_2015_33602894842F8.pdf,-,10-MP3-25-ND,10-MP3-25,PowerFilm Inc.,"SOLAR MODULE: 3V 25MA, 10-PACK",0,0,"42.92600","0","5","Wireless Electronics","Active","90mW","31mA","3V","35mA","-","4.6V","-","Cells","4.488"" L x 0.945"" W x 0.009"" H (114.00mm x 24.00mm x 0.22mm)"
https://cdn.sparkfun.com/assets/2/1/9/f/9/SPT7.2-37_Solar_Panel_Spec_Sheet__2018_.pdf,-,PRT-14796-ND,PRT-14796,SparkFun Electronics,POWERFILM SOLAR PANEL - 10.5MA7.,0,0,"43.75000","0","1","-","Active","75.6mW","10.5mA","7.2V","14mA","Amorphous","10.5V","-","Cells","2.953"" L x 1.441"" W x 0.008"" H (75.00mm x 36.60mm x 0.20mm)"
https://www.powerfilmsolar.com/media/cms/PF_Product_Brochure_2015_33602894842F8.pdf,-,10-MP3-37-ND,10-MP3-37,PowerFilm Inc.,"SOLAR MODULE: 3V 50MA, 10-PACK",0,0,"46.07000","0","5","Wireless Electronics","Active","150mW","50mA","3V","63mA","-","4.6V","-","Cells","4.488"" L x 1.449"" W x 0.009"" H (114.00mm x 36.80mm x 0.22mm)"
http://ixapps.ixys.com/DataSheet/SLMD242H10L_Nov16.pdf,//media.digikey.com/Photos/IXYS%20Photos/MFG_SLMD242H10L.jpg,SLMD242H10L-ND,SLMD242H10L,IXYS,SOLARMD HI-EFF 214.5X131.6X2MM,0,0,"47.25667","0","30","IXOLAR™","Active","4.45W","890mA","5V","1A","Monocrystalline","6.3V","-","Cell (10)","8.445"" L x 5.181"" W x 0.079"" H (214.50mm x 131.60mm x 2.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/PRT-13783_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_PRT-13783.jpg,PRT-13783-ND,PRT-13783,SparkFun Electronics,SOLAR PANEL - 6W,0,0,"61.25000","0","1","-","Active","6W","1.025A","6V","-","Monocrystalline","7V","-","Cells","-"
https://www.powerfilmsolar.com/media/cms/PF_Product_Brochure_2015_33602894842F8.pdf,-,10-MPT3.6-75-ND,10-MPT3.6-75,PowerFilm Inc.,"SOLAR MODULE: 3.6V 50MA, 10-PACK",0,0,"65.45000","0","5","Wireless Electronics","Active","180mW","50mA","3.6V","64mA","-","5.5V","-","Cells","2.909"" L x 2.870"" W x 0.009"" H (73.90mm x 72.90mm x 0.22mm)"
https://www.powerfilmsolar.com/media/cms/PF_Product_Brochure_2015_33602894842F8.pdf,-,10-MPT4.8-75-ND,10-MPT4.8-75,PowerFilm Inc.,"SOLAR MODULE: 4.8V 50MA, 10-PACK",0,0,"76.07600","0","5","Wireless Electronics","Active","240mW","50mA","4.8V","64mA","-","7.4V","-","Cells","3.701"" L x 2.870"" W x 0.009"" H (94.00mm x 72.90mm x 0.22mm)"
http://ixapps.ixys.com/DataSheet/SM232K10L.pdf,-,SM232K10L-ND,SM232K10L,IXYS,SOLAR CELL MONO,0,0,"80.58000","0","1","IXOLAR™","Active","5.07W","909mA","5.58V","968mA","Monocrystalline","6.91V","-40°C ~ 90°C","Cells","8.46"" L x 5.20"" W x 0.08"" H (215.0mm x 132.0mm x 2.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/PRT-13784_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_PRT-13784.jpg,PRT-13784-ND,PRT-13784,SparkFun Electronics,SOLAR PANEL - 9W,0,0,"80.63000","0","1","-","Active","9W","1.5A","6V","-","Monocrystalline","7V","-","Cells","-"
https://cdn.sparkfun.com/assets/3/2/1/2/4/PT15-300_Solar_Panel_Spec_Sheet__2018_.pdf,-,PRT-14797-ND,PRT-14797,SparkFun Electronics,POWERFILM SOLAR PANEL - 200MA15.,0,0,"93.75000","0","1","-","Active","3.08W","200mA","15.4V","256mA","Amorphous","19V","-","Cells","12.500"" L x 11.000"" W x 0.044"" H (317.50mm x 279.40mm x 1.12mm)"
https://cdn.sparkfun.com/assets/3/2/1/2/4/PT15-300_Solar_Panel_Spec_Sheet__2018_.pdf,-,PRT-14798-ND,PRT-14798,SparkFun Electronics,POWERFILM SOLAR PANEL - 200MA15.,0,0,"437.50000","0","1","-","Active","3.08W","200mA","15.4V","256mA","Amorphous","19V","-","Cells","12.500"" L x 11.000"" W x 0.044"" H (317.50mm x 279.40mm x 1.12mm)"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ca_amorton_solar_cells_2018_en.pdf,//media.digikey.com/photos/Sanyo%20Photos/AM-8804CAR.jpg,869-1017-ND,AM-8804CAR,Panasonic - BSG,SOLAR CELL AM 48.1MM X 55.1MM,0,0,"7.73290","0","100","Amorton","Active","150mW","33.3mA","4.5V","-","Amorphous","6.8V","-10°C ~ 60°C","Cells","2.169"" L x 1.894"" W x 0.043"" H (55.10mm x 48.10mm x 1.10mm)"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ca_amorton_solar_cells_2018_en.pdf,-,AM-5302CAR-ND,AM-5302CAR,Panasonic - BSG,SENSOR AMORPHOUS 117.8X31.2X1.8,0,0,"12.37693","0","75","Amorton","Active","179mW","105mA","1.7V","-","Amorphous","2.5V","-10°C ~ 60°C","Cells","4.638"" L x 1.228"" W x 0.074"" H (117.80mm x 31.20mm x 1.80mm)"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ca_amorton_solar_cells_2018_en.pdf,-,AT-7665A-ND,AT-7665A,Panasonic - BSG,SENSOR AMORPHOUS 58.4X167.5X0.3,0,0,"16.95100","0","10","Amorton","Active","116mW","38.6mA","3V","19.7mA","Amorphous","4.7V","-5°C ~ 40°C","Cells","2.300"" L x 2.205"" W x 0.158"" H (58.40mm x 56.00mm x 0.40mm)"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ca_amorton_solar_cells_2018_en.pdf,-,AM-5605CAR-ND,AM-5605CAR,Panasonic - BSG,SENSOR AMORPHOUS 62.3X117.8X1.8,0,0,"22.76140","0","50","Amorton","Active","381mW","115.4mA","3.3V","-","Amorphous","5.1V","-10°C ~ 60°C","Cells","4.638"" L x 2.453"" W x 0.074"" H (117.80mm x 62.30mm x 1.80mm)"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3809_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3809.jpg,3809-ND,3809,Adafruit Industries LLC,SMALL 6V 1W SOLAR PANEL - SILVER,0,0,"24.94000","0","1","-","Active","1.2W","180mA","6.5V","-","Monocrystalline","7.7V","-","Cells","4.449"" L x 3.504"" W x 0.197"" H (113.00mm x 89.00mm x 5.00mm)"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ca_amorton_solar_cells_2018_en.pdf,-,AT-7664A-ND,AT-7664A,Panasonic - BSG,SENSOR AMORPHOUS 73.5X112X0.3,0,0,"30.13520","0","50","Amorton","Active","312mW","104mA","3V","52.9mA","Amorphous","4.7V","-5°C ~ 40°C","Cells","2.874"" L x 4.409"" W x 0.158"" H (73.00mm x 112.00mm x 0.40mm"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ca_amorton_solar_cells_2018_en.pdf,-,AM-7E04CAR-ND,AM-7E04CAR,Panasonic - BSG,SENSOR AMORPHOUS 150X110X1.8,0,0,"35.29100","0","100","Amorton","Active","801mW","104mA","7.7V","-","Amorphous","12V","-10°C ~ 60°C","Cells","5.910"" L x 4.331"" W x 0.074"" H (150.00mm x 110.00mm x 1.80mm)"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/500_Web.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/MFG_500.JPG,1528-1927-ND,500,Adafruit Industries LLC,LARGE 6V 3.5W SOLAR PANEL - 3.5,0,0,"43.88000","0","1","-","Active","3.6W","615mA","6V","-","Monocrystalline","7V","-","Cells","-"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ca_amorton_solar_cells_2018_en.pdf,-,AM-7A03CAR-ND,AM-7A03CAR,Panasonic - BSG,SENSOR AMORPHOUS 150X165X1.8,0,0,"53.01040","0","25","Amorton","Active","1.25W","227mA","5.5V","-","Amorphous","8.6V","-10°C ~ 60°C","Cells","5.910"" L x 6.496"" W x 0.074"" H (150.00mm x 165.00mm x 1.80mm)"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ca_amorton_solar_cells_2018_en.pdf,-,AM-7D08CAR-ND,AM-7D08CAR,Panasonic - BSG,SENSOR AMORPHOUS 150X165X1.8,0,0,"53.01040","0","25","Amorton","Active","1.24W","172mA","7.2V","-","Amorphous","11.1V","-10°C ~ 60°C","Cells","5.910"" L x 6.496"" W x 0.074"" H (150.00mm x 165.00mm x 1.80mm)"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ca_amorton_solar_cells_2018_en.pdf,-,AM-7S03CAR-ND,AM-7S03CAR,Panasonic - BSG,SENSOR AMORPHOUS 150X165X1.8,0,0,"53.01040","0","25","Amorton","Active","1.078W","70mA","15.4V","-","Amorphous","24V","-10°C ~ 60°C","Cells","5.910"" L x 4.331"" W x 0.074"" H (150.00mm x 110.00mm x 1.80mm)"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1525_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1525.jpg,1525-ND,1525,Adafruit Industries LLC,SOLAR PANEL LARGE 6V 5.6W,0,0,"59.00000","0","1","-","Active","5.6W","930mA","6V","1A","Monocrystalline","7V","-","Cell (12)","-"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ca_amorton_solar_cells_2018_en.pdf,-,AT-7666A-ND,AT-7666A,Panasonic - BSG,SENSOR AMORPHOUS 146X167.5X0.3,0,0,"68.10960","0","25","Amorton","Active","1.029W","343mA","3V","175mA","Amorphous","4.7V","-5°C ~ 40°C","Cells","5.748"" L x 5.594"" W x 0.158"" H (146.00mm x 167.50mm x 0.40mm)"
//media.digikey.com/pdf/Data%20Sheets/IXYS%20PDFs/CPC1822.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,CLA289-ND,CPC1822N,IXYS Integrated Circuits Division,PHOTOVOLTAIC SOLAR CELL 4V 8SOIC,0,0,"Obsolete","0","500","-","Obsolete","-","-","-","50µA","Photovoltaic","4.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","0.193"" L x 0.154"" W x 0.061"" H (4.90mm x 3.90mm x 1.55mm)"
//media.digikey.com/pdf/Data%20Sheets/IXYS%20PDFs/CPC1824.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,CLA290-ND,CPC1824N,IXYS Integrated Circuits Division,PHOTOVOLTAIC SOLAR CEL 4V 16SOIC,0,0,"Obsolete","0","500","-","Obsolete","-","-","-","100µA","Photovoltaic","4.5V","-40°C ~ 85°C","16-SOIC (0.154"", 3.90mm Width)","0.390"" L x 0.154"" W x 0.061"" H (9.90mm x 3.90mm x 1.55mm)"
//media.digikey.com/pdf/Data%20Sheets/IXYS%20PDFs/CPC1831.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,CLA291-ND,CPC1831N,IXYS Integrated Circuits Division,PHOTOVOLTAIC SOLAR CELL 8V 8SOIC,0,0,"Obsolete","0","500","-","Obsolete","-","-","-","25µA","Photovoltaic","7.8V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","0.193"" L x 0.154"" W x 0.061"" H (4.90mm x 3.90mm x 1.55mm)"
//media.digikey.com/pdf/Data%20Sheets/IXYS%20PDFs/CPC1832.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,CLA292-ND,CPC1832N,IXYS Integrated Circuits Division,PHOTOVOLTAIC SOLAR CEL 8V 16SOIC,0,0,"Obsolete","0","500","-","Obsolete","-","-","-","50µA","Photovoltaic","10V","-40°C ~ 85°C","16-SOIC (0.154"", 3.90mm Width)","0.390"" L x 0.154"" W x 0.061"" H (9.90mm x 3.90mm x 1.55mm)"
http://ixapps.ixys.com/DataSheet/XOB17-Solar-Bit-Datasheet_Mar-2008.pdf,-,XOB17-04X3-ND,XOB17-04X3,IXYS,SENSOR MONOCRYSTALLINE MODULE,0,0,"Obsolete","0","20","IXOLAR™","Obsolete","18mW","11.7mA","1.53V","12.6mA","Monocrystalline","1.89V","-","Cells","0.866"" L x 0.276"" W x 0.063"" H (22.00mm x 7.00mm x 1.60mm)"
http://ixapps.ixys.com/DataSheet/XOB17-Solar-Bit-Datasheet_Mar-2008.pdf,-,XOB17-04X3-TR-ND,XOB17-04X3-TR,IXYS,SENSOR MONOCRYSTALLINE MODULE,0,0,"Obsolete","0","1000","IXOLAR™","Obsolete","18mW","11.7mA","1.53V","12.6mA","Monocrystalline","1.89V","-","Cells","0.866"" L x 0.276"" W x 0.063"" H (22.00mm x 7.00mm x 1.60mm)"
http://ixapps.ixys.com/DataSheet/XOB17-Solar-Bit-Datasheet_Mar-2008.pdf,-,XOB17-12X1-ND,XOB17-12X1,IXYS,SENSOR MONOCRYSTALLINE MODULE,0,0,"Obsolete","0","20","IXOLAR™","Obsolete","20mW","39mA","510mV","42mA","Monocrystalline","630mV","-","Cells","0.866"" L x 0.276"" W x 0.063"" H (22.00mm x 7.00mm x 1.60mm)"
http://ixapps.ixys.com/DataSheet/XOB17-Solar-Bit-Datasheet_Mar-2008.pdf,-,XOB17-12X1-TR-ND,XOB17-12X1-TR,IXYS,SENSOR MONOCRYSTALLINE MODULE,0,0,"Obsolete","0","1000","IXOLAR™","Obsolete","20mW","39mA","510mV","42mA","Monocrystalline","630mV","-","Cells","0.866"" L x 0.276"" W x 0.063"" H (22.00mm x 7.00mm x 1.60mm)"
http://ixapps.ixys.com/DataSheet/XOD17-Solar-Cell-Die-Datasheet_Mar-2008.pdf,-,XOD17-04B-ND,XOD17-04B,IXYS,SENSOR MONOCRYSTALLINE MOD 6X6,0,0,"Obsolete","0","121","IXOLAR™","Obsolete","6mW","12mA","505mV","168mA","Monocrystalline","630mV","-40°C ~ 85°C","Cells","0.236"" L x 0.236"" W (6.00mm x 6.00mm)"
http://ixapps.ixys.com/DataSheet/XOD17-Solar-Cell-Die-Datasheet_Mar-2008.pdf,-,XOD17-04B-TS-ND,XOD17-04B-TS,IXYS,SENSOR MONOCRYSTALLINE MOD 6X6,0,0,"Obsolete","0","726","IXOLAR™","Obsolete","6mW","12mA","505mV","168mA","Monocrystalline","630mV","-40°C ~ 85°C","Cells","0.236"" L x 0.236"" W (6.00mm x 6.00mm)"
http://ixapps.ixys.com/DataSheet/XOD17-Solar-Cell-Die-Datasheet_Mar-2008.pdf,-,XOD17-12B-ND,XOD17-12B,IXYS,SENSOR MONOCRYSTALLINE MOD 6X20,0,0,"Obsolete","0","44","IXOLAR™","Obsolete","20mW","39.6mA","505mV","42mA","Monocrystalline","630mV","-40°C ~ 85°C","Cells","0.787"" L x 0.236"" W (20.00mm x 6.00mm)"
http://ixapps.ixys.com/DataSheet/XOD17-Solar-Cell-Die-Datasheet_Mar-2008.pdf,-,XOD17-12B-TS-ND,XOD17-12B-TS,IXYS,SENSOR MONOCRYSTALLINE MOD 6X20,0,0,"Obsolete","0","264","IXOLAR™","Obsolete","20mW","39.6mA","505mV","42mA","Monocrystalline","630mV","-40°C ~ 85°C","Cells","0.787"" L x 0.236"" W (20.00mm x 6.00mm)"
http://ixapps.ixys.com/DataSheet/XOD17-Solar-Cell-Die-Datasheet_Mar-2008.pdf,-,XOD17-34B-ND,XOD17-34B,IXYS,SENS MONOCRYSTALLINE MOD 18.5SQ,0,0,"Obsolete","0","1","IXOLAR™","Obsolete","56mW","111mA","505mV","120mA","Monocrystalline","630mV","-40°C ~ 85°C","Cells","0.728"" L x 0.728"" W (18.50mm x 18.50mm)"
http://ixapps.ixys.com/DataSheet/XOD17-Solar-Cell-Die-Datasheet_Mar-2008.pdf,-,XOD17-34B-TS-ND,XOD17-34B-TS,IXYS,SENS MONOCRYSTALLINE MOD 18.5SQ,0,0,"Obsolete","0","1","IXOLAR™","Obsolete","56mW","111mA","505mV","120mA","Monocrystalline","630mV","-40°C ~ 85°C","Cells","0.728"" L x 0.728"" W (18.50mm x 18.50mm)"
http://ixapps.ixys.com/DataSheet/XOD17-Solar-Cell-Die-Datasheet_Mar-2008.pdf,-,XOD17-68B-ND,XOD17-68B,IXYS,SENSOR MONOCRYSTALLINE MOD 26X26,0,0,"Obsolete","0","1","IXOLAR™","Obsolete","112mW","222mA","505mV","236mA","Monocrystalline","630mV","-40°C ~ 85°C","Cells","1.020"" L x 1.020"" W (26.00mm x 26.00mm)"
http://ixapps.ixys.com/DataSheet/XOD17-Solar-Cell-Die-Datasheet_Mar-2008.pdf,-,XOD17-68B-TS-ND,XOD17-68B-TS,IXYS,SENSOR MONOCRYSTALLINE MOD 26X26,0,0,"Obsolete","0","1","IXOLAR™","Obsolete","112mW","222mA","505mV","236mA","Monocrystalline","630mV","-40°C ~ 85°C","Cells","1.020"" L x 1.020"" W (26.00mm x 26.00mm)"
https://www.parallax.com/sites/default/files/downloads/750-00030-Solar-Panel-6V-Specifications.pdf,//media.digikey.com/Photos/Parallax%20Photos/750-00030.jpg,750-00030-ND,750-00030,Parallax Inc.,"SOLAR PANEL 6V @ 1W, 125X63MM",0,0,"Obsolete","0","1","-","Obsolete","1W","166mA","6V","180mA","Monocrystalline","6.9V","0°C ~ 70°C","Module","4.920"" L x 2.480"" W (125.00mm x 63.00mm)"
https://www.parallax.com/sites/default/files/downloads/750-00031-9V-1W-Solar-Panel-Datasheet.pdf,//media.digikey.com/Photos/Parallax%20Photos/750-00031.jpg,750-00031-ND,750-00031,Parallax Inc.,"SOLAR PANEL 9V @ 1W, 135X135MM",0,0,"Obsolete","0","1","-","Obsolete","1W","110mA","9V","120mA","Monocrystalline","10.4V","0°C ~ 70°C","Module","5.310"" L x 4.920"" W (135.00mm x 125.00mm)"
https://www.parallax.com/sites/default/files/downloads/750-00032-18V-10W-Solar-Panel-Datasheet.pdf,//media.digikey.com/Photos/Parallax%20Photos/750-00032.jpg,750-00032-ND,750-00032,Parallax Inc.,"SOLAR PANEL 18V @ 10W, 340X280MM",0,0,"Obsolete","0","1","-","Obsolete","10W","580mA","18V","640mA","Monocrystalline","21.6V","0°C ~ 70°C","Module","13.186"" L x 11.024"" W (340.00mm x 280.00mm)"
https://www.parallax.com/sites/default/files/downloads/33000-34-Watt-Solar-Kit-v1.1.pdf,//media.digikey.com/Photos/Parallax%20Photos/33000.jpg,33000-ND,33000,Parallax Inc.,34 WATT SOLAR PANEL KIT,0,0,"Obsolete","0","1","-","Obsolete","30W","4.9A","6V","-","Monocrystalline","-","-","-","-"
-,//media.digikey.com/photos/Parallax%20Photos/MFG_750-00034.jpg,750-00034-ND,750-00034,Parallax Inc.,2.5 WATT SOLAR CELL (1 PACK),0,0,"Obsolete","0","1","-","Obsolete","2.6W","5.16A","504mV","5.6A","Monocrystalline","600mV","-","Cells","-"
-,//media.digikey.com/photos/Parallax%20Photos/MFG_750-00035.jpg,750-00035-ND,750-00035,Parallax Inc.,2.5 WATT SOLAR CELL (6 PACK),0,0,"Obsolete","0","1","-","Obsolete","2.6W","5.16A","504mV","5.6A","Monocrystalline","600mV","-","-","-"
-,//media.digikey.com/photos/Parallax%20Photos/MFG_750-00036.jpg,750-00036-ND,750-00036,Parallax Inc.,2.5 WATT SOLAR CELL (13 PACK),0,0,"Obsolete","0","1","-","Obsolete","2.6W","5.16A","504mV","5.6A","Monocrystalline","600mV","-","-","-"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_5605943.jpg,277-3076-ND,5605943,Phoenix Contact,SOLAR SYSTEM POWER SUPPLY,0,0,"Obsolete","0","1","-","Obsolete","50W","2.75A","18.1V","2.95A","Photovoltaic","-","-30°C ~ 60°C","Module","-"
-,-,277-9723-ND,5605941,Phoenix Contact,SOLAR SYSTEM POWER SUPPLY,0,0,"Obsolete","0","1","-","Obsolete","40W","10mA","16.9V","2.34A","Photovoltaic","-","-","Module","-"
http://ixapps.ixys.com/DataSheet/20110302-KXOB22-12X1-DATA-SHEET.pdf,//media.digikey.com/Photos/IXYS%20Photos/MFG_KXOB22-12X1.JPG,KXOB22-12X1-ND,KXOB22-12X1,IXYS,MONO SOLAR CELL 22MM X 7MM,0,0,"Obsolete","0","20","IXOLAR™","Obsolete","-","44.6mA","500mV","50mA","Monocrystalline","630mV","-","Cells","0.866"" L x 0.276"" W x 0.074"" H (22.00mm x 7.00mm x 1.80mm)"
http://ixapps.ixys.com/DataSheet/KXOB22-04X3-DATA-SHEET-20110808.pdf,//media.digikey.com/Photos/IXYS%20Photos/MFG_KXOB22-04X3.JPG,KXOB22-04X3-ND,KXOB22-04X3,IXYS,MONO SOLAR CELL 22MM X 7MM,0,0,"Obsolete","0","20","IXOLAR™","Obsolete","-","13.38mA","1.5V","15mA","Monocrystalline","1.89V","-","Cells","0.866"" L x 0.276"" W x 0.074"" H (22.00mm x 7.00mm x 1.80mm)"
