Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Sensor Type","Sensing Distance","Output Type","Response Frequency","Shielding","Material - Body","Voltage - Supply","Termination Style","Operating Temperature","Ingress Protection","Indicator","Package / Case"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gxl_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GXL-8FUB.JPG,1110-1307-ND,GXL-8FUIB-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 1.8MM MOD,20,0,"53.70000","0","1","GX","Active","Inductive","0.071"" (1.8mm)","NPN-NC, 2-Wire","-","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gxl_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GXL-8HUI.JPG,1110-1310-ND,GXL-8FUI-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 1.8MM MOD,10,0,"53.70000","0","1","GX","Active","Inductive","0.071"" (1.8mm)","NPN-NO, 2-Wire","-","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gxl_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GXL-8HUI.JPG,1110-1312-ND,GXL-8FU-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 1.8MM MOD,8,0,"53.70000","0","1","GX","Active","Inductive","0.071"" (1.8mm)","NPN-NO, 2-Wire","1kHz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-12MUB.jpg,1110-1923-ND,GX-12MU,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 2.4MM CYLIND,25,2,"54.90000","0","1","GX","Active","Inductive","0.094"" (2.4mm)","NPN-NO, 2-Wire","1.2kHz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-8MLU.jpg,1110-1069-ND,GX-8MLUB,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 3.2MM CYLIND,7,0,"54.90000","0","1","GX","Active","Inductive","0.126"" (3.2mm)","NPN-NC, 3-Wire","1kHz","Unshielded","Stainless Steel","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M8"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-12MUB.jpg,1110-1020-ND,GX-12MUB,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 2.4MM CYLIND,6,0,"54.90000","0","1","GX","Active","Inductive","0.094"" (2.4mm)","NPN-NC, 2-Wire","1.2kHz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-m_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-MK12-Z.jpg,1110-1715-ND,GX-MK12A-Z,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 5.6MM CYL,17,0,"56.00000","0","1","GX-M","Active","Inductive","0.22"" (5.6mm)","NPN-NO, 3-Wire","2.5kHz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Connector","-25°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M12"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-m_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-MK12-Z.jpg,1110-1714-ND,GX-MK12A-P-Z,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 5.6MM CYL,10,0,"56.00000","0","1","GX-M","Active","Inductive","0.22"" (5.6mm)","PNP-NO, 3-Wire","2.5kHz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Connector","-25°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M12"
http://www.ia.omron.com/data_pdf/cat/e2b_d116-e1_1_5_csm1012652.pdf,//media.digikey.com/Photos/Omron%20Auto/E2B-M30LN30-WP.jpg,Z4247-ND,E2B-M30LN30-WP-C1 5M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 30MM CYL,20,0,"56.70000","0","1","E2B","Active","Inductive","1.181"" (30mm)","NPN-NO, 3-Wire","100Hz","Unshielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M30"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gxl_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GXL-8HUI.JPG,1110-1956-ND,GXL-8FU-R-C5,Panasonic Industrial Automation Sales,SENSOR PROX IND 1.8MM MOD 5M CBL,13,0,"58.40000","0","1","GX","Active","Inductive","0.071"" (1.8mm)","NPN-NO, 2-Wire","1kHz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gxl_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GXL-8HUI.JPG,1110-1311-ND,GXL-8FUI-R-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 1.8MM MOD,10,0,"58.40000","0","1","GX","Active","Inductive","0.071"" (1.8mm)","NPN-NO, 2-Wire","-","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gxl_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GXL-8FUB.JPG,1110-1302-ND,GXL-8FUB-R-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 1.8MM MOD,7,0,"58.40000","0","1","GX","Active","Inductive","0.071"" (1.8mm)","NPN-NC, 2-Wire","1kHz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-18MLU-C5.jpg,1110-1925-ND,GX-18MLU,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 12MM CYL,17,134,"63.20000","0","1","GX","Active","Inductive","0.472"" (12mm)","NPN-NO, 2-Wire","350Hz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M18"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gxl_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GXL-15HLU.JPG,1110-1269-ND,GXL-15FLU-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 6.4MM MOD,7,0,"63.20000","0","1","GX","Active","Inductive","0.252"" (6.4mm)","NPN-NO, 2-Wire","1kHz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX_N_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-N12.jpg,1110-1331-ND,GX-N12ML,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 6.4MM CYLIND,9,0,"65.50000","0","1","GX","Active","Inductive","0.252"" (6.4mm)","NPN-NO, 3-Wire","350Hz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX_N_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-N12M.jpg,1110-1328-ND,GX-N12M,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 2.4MM CYLIND,7,0,"65.50000","0","1","GX","Active","Inductive","0.094"" (2.4mm)","NPN-NO, 3-Wire","450Hz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-12MLUB.jpg,1110-1019-ND,GX-12MLU-J,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 6.4MM CYLIND,7,0,"66.50000","0","1","GX","Active","Inductive","0.252"" (6.4mm)","NPN-NO, 2-Wire","650Hz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Cable with Connector","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
http://www.ia.omron.com/data_pdf/cat/e2s_ds_e_9_2_csm462.pdf,//media.digikey.com/Photos/Omron%20Auto/E2S-W11-1M.jpg,Z6412-ND,E2S-W11 1M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 1.6MM MOD,18,136,"70.56000","0","1","E2S","Active","Inductive","0.063"" (1.6mm)","NPN-NO, 2-Wire","1kHz","Unshielded","Plastic","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX_N_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-N12.jpg,1110-1333-ND,GX-N12ML-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 6.4MM CYLIND,6,0,"73.40000","0","1","GX","Active","Inductive","0.252"" (6.4mm)","NPN-NO, 3-Wire","350Hz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-5M%20SERIES.jpg,1110-2708-ND,GX-5MB,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.6MM CYLIND,6,0,"78.30000","0","1","GX","Active","Inductive","0.024"" (0.6mm)","NPN-NC, 2-Wire","1kHz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M5"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-8MB-R.jpg,1110-1063-ND,GX-8MB,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.8MM CYLIND,8,0,"79.40000","0","1","GX","Active","Inductive","0.031"" (0.8mm)","NPN-NC, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M8"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-12MUB.jpg,1110-1023-ND,GX-12MU-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 2.4MM CYLIND,12,0,"81.80000","0","1","GX","Active","Inductive","0.094"" (2.4mm)","NPN-NO, 2-Wire","1.2kHz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-5M%20SERIES.jpg,1110-1390-ND,GX-5M-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.6MM CYLIND,6,0,"81.80000","0","1","GX","Active","Inductive","0.024"" (0.6mm)","NPN-NO, 2-Wire","1kHz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M5"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/Photos/Omron%20Auto/E2A-M12KN08-WP-B1-2M.jpg,Z3384-ND,E2A-M12KN08-WP-B1 2M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 8MM CYLIND,30,40,"88.20000","0","1","E2A","Active","Inductive","0.315"" (8mm)","PNP-NO, 3-Wire","800Hz","Unshielded","Nickel-Plated Brass","10V ~ 32V","Cable Leads","-40°C ~ 85°C","IP67, IP69K","LED","Cylinder, Threaded - M12"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/E2A-M12KS04-M1-B1.jpg,Z3240-ND,E2A-M12KS04-M1-B1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 4MM CYLIND,6,273,"90.72000","0","1","E2A","Active","Inductive","0.157"" (4mm)","PNP-NO, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 32V","Connector","-40°C ~ 85°C","IP67, IP69K","LED","Cylinder, Threaded - M12"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-18MLU-C5.jpg,1110-1027-ND,GX-18MLU-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 12MM CYL,10,0,"91.20000","0","1","GX","Active","Inductive","0.472"" (12mm)","NPN-NO, 2-Wire","350Hz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M18"
http://www.ia.omron.com/data_pdf/cat/tl-n_tl-q_ds_e_14_1_csm468.pdf,//media.digikey.com/photos/Omron%20Auto/TL-N10ME1.jpg,Z5742-ND,TL-N10ME1,Omron Automation and Safety,SENSOR PROX INDUCT 10MM IP67 MOD,7,158,"93.24000","0","1","-","Active","Inductive","0.394"" (10mm)","NPN-NO, 3-Wire","500Hz","Unshielded","Plastic","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-5M%20SERIES.jpg,1110-1052-ND,GX-5M-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.6MM CYLIND,11,11,"93.50000","0","1","GX","Active","Inductive","0.024"" (0.6mm)","NPN-NC, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M5"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-5M%20SERIES.jpg,1110-1050-ND,GX-5MB-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.6MM CYLIND,6,0,"93.50000","0","1","GX","Active","Inductive","0.024"" (0.6mm)","NPN-NC, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M5"
http://www.ia.omron.com/data_pdf/cat/tl-w_ds_e_11_1_csm469.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/TL-W1R5MC1,%20TL-W1R5MB1.jpg",Z1083-ND,TL-W1R5MC1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 1.5MM MOD,10,101,"94.50000","0","1","-","Active","Inductive","0.059"" (1.5mm)","NPN-NO, 3-Wire","1kHz","Unshielded","Plastic","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/photos/Omron%20Auto/E2A-S08KS02-M1-B1.jpg,Z3434-ND,E2A-S08KS02-M1-B1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 2MM CYLIND,8,95,"94.50000","0","1","E2A","Active","Inductive","0.079"" (2mm)","PNP-NO, 3-Wire","1.5kHz","Shielded","Stainless Steel","10V ~ 32V","Connector","-40°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M8"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/photos/Omron%20Auto/E2A-S08KS02-M1-C1.jpg,Z3436-ND,E2A-S08KS02-M1-C1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 2MM CYLIND,8,143,"94.50000","0","1","E2A","Active","Inductive","0.079"" (2mm)","NPN-NO, 3-Wire","1.5kHz","Shielded","Stainless Steel","10V ~ 32V","Connector","-40°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M8"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/Photos/Omron%20Auto/E2A-M18KN16-WP-B1%202M.jpg,Z3405-ND,E2A-M18KN16-WP-B1 2M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 16MM CYL,21,46,"96.96000","0","1","E2A","Active","Inductive","0.630"" (16mm)","PNP-NO, 3-Wire","400Hz","Unshielded","Nickel-Plated Brass","10V ~ 32V","Cable Leads","-40°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M18"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/Photos/Omron%20Auto/E2A-S08LS02-WP-C1-2M.jpg,Z3448-ND,E2A-S08LS02-WP-C1 2M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 2MM CYLIND,14,220,"96.96000","0","1","E2A","Active","Inductive","0.079"" (2mm)","NPN-NO, 3-Wire","1.5kHz","Shielded","Stainless Steel","10V ~ 32V","Cable Leads","-40°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M8"
http://www.ia.omron.com/data_pdf/cat/tl-w_ds_e_11_1_csm469.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/TL-W3MC2.JPG,Z3227-ND,TL-W3MC2,Omron Automation and Safety,SENSOR PROX INDUCT 3MM IP67 MOD,6,119,"96.96000","0","1","-","Active","Inductive","0.118"" (3mm)","NPN-NC, 3-Wire","600Hz","Unshielded","Plastic","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/TL-W%20Prox%20Sensor.pdf,//media.digikey.com/photos/Omron%20Auto/TLW3MB2.jpg,Z5407-ND,TLW3MB2,Omron Automation and Safety,SENSOR PROX INDUCT 3MM IP67 MOD,4,126,"96.96000","0","1","-","Active","Inductive","0.118"" (3mm)","PNP-NC, 3-Wire","600Hz","Unshielded","Plastic","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/Photos/Omron%20Auto/E2A-M18KN16-WP-C1-2M.jpg,Z3406-ND,E2A-M18KN16-WP-C1 2M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 16MM CYL,2,0,"96.96000","0","1","E2A","Active","Inductive","0.630"" (16mm)","NPN-NO, 3-Wire","400Hz","Unshielded","Nickel-Plated Brass","10V ~ 32V","Cable Leads","-40°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M18"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-4S.jpg,1110-1045-ND,GX-4S,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.6MM CYLIND,16,0,"98.10000","0","1","GX","Active","Inductive","0.024"" (0.6mm)","NPN-NO, 3-Wire","1kHz","Shielded","Stainless Steel","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-3SB-R.jpg,1110-1046-ND,GX-4SB,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.6MM CYLIND,7,0,"98.10000","0","1","GX","Active","Inductive","0.024"" (0.6mm)","NPN-NC, 3-Wire","1kHz","Shielded","Stainless Steel","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/Photos/Omron%20Auto/E2E-X2ME1.jpg,Z6410-ND,E2E-X2ME1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 2MM CYLIND,18,166,"98.15000","0","1","E2E","Active","Inductive","0.079"" (2mm)","NPN-NO, 3-Wire","800Hz","Unshielded","Stainless Steel","10V ~ 40V","Cable Leads","-40°C ~ 85°C","IP67","LED","Cylinder, Threaded - M18"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/Photos/Omron%20Auto/E2E-X5MF1.jpg,Z5690-ND,E2E-X5MF1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 5MM CYLIND,6,82,"98.15000","0","1","E2E","Active","Inductive","0.197"" (5mm)","PNP-NO, 3-Wire","400Hz","Unshielded","Nickel-Plated Brass","10V ~ 40V","Cable Leads","-40°C ~ 85°C","IP67","LED","Cylinder, Threaded - M12"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/photos/Omron%20Auto/E2A-M18KN16-M1-B2.jpg,Z3403-ND,E2A-M18KN16-M1-B2,Omron Automation and Safety,SENSOR PROX INDUCTIVE 16MM CYL,7,0,"99.35000","0","1","E2A","Active","Inductive","0.630"" (16mm)","PNP-NC, 3-Wire","400Hz","Unshielded","Nickel-Plated Brass","10V ~ 32V","Connector","-40°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M18"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/Photos/Omron%20Auto/E2A-M18KS08-WP-B1-2M.jpg,Z3409-ND,E2A-M18KS08-WP-B1 2M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 8MM CYLIND,7,97,"99.35000","0","1","E2A","Active","Inductive","0.315"" (8mm)","PNP-NO, 3-Wire","500Hz","Shielded","Nickel-Plated Brass","10V ~ 32V","Cable Leads","-40°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M18"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/photos/Omron%20Auto/E2A-S08KS02-M5-B1.jpg,Z3437-ND,E2A-S08KS02-M5-B1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 2MM CYLIND,7,43,"99.35000","0","1","E2A","Active","Inductive","0.079"" (2mm)","PNP-NO, 3-Wire","1.5kHz","Shielded","Stainless Steel","10V ~ 32V","Connector","-40°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M8"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/E2E-X5E1.jpg,Z1068-ND,E2E-X5E1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 5MM CYLIND,6,263,"100.55000","0","1","E2E","Active","Inductive","0.197"" (5mm)","NPN-NO, 3-Wire","600Hz","Shielded","Nickel-Plated Brass","10V ~ 40V","Cable Leads","-40°C ~ 85°C","IP67","LED","Cylinder, Threaded - M18"
-,//media.digikey.com/Photos/Panasonic%20Photos/GS-14T.jpg,1110-1920-ND,GS-14T,Panasonic Industrial Automation Sales,SENSOR PROX INDUC 5MM MOD 3M CBL,21,0,"101.60000","0","1","GS","Active","Inductive","0.197"" (5mm)","Requires Amplifier","-","Unshielded","Nickel-Plated Brass","-","Cable Leads","-10°C ~ 60°C","IP67","No Indicator","Module"
-,//media.digikey.com/Photos/Panasonic%20Photos/GS-14M.JPG,1110-2705-ND,GS-14M,Panasonic Industrial Automation Sales,SENSOR PROX INDUC 5MM CYL 3M CBL,8,0,"101.60000","0","1","GS","Active","Inductive","0.197"" (5mm)","Requires Amplifier","-","Unshielded","Nickel-Plated Brass","-","Cable Leads","-10°C ~ 60°C","IP67","No Indicator","Cylinder, Threaded - M14"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/E2A-M18KS08-M1-B1.jpg,Z3134-ND,E2A-M18KS08-M1-B1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 8MM CYLIND,20,45,"101.75000","0","1","E2A","Active","Inductive","0.315"" (8mm)","PNP-NO, 3-Wire","500Hz","Shielded","Nickel-Plated Brass","10V ~ 32V","Connector","-40°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M18"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/E2E-X1R5F1-M1.jpg,Z3245-ND,E2E-X1R5F1-M1,Omron Automation and Safety,SENSOR PROX INDUCT 1.5MM CYLIND,7,0,"101.75000","0","1","E2E","Active","Inductive","0.059"" (1.5mm)","PNP-NO, 3-Wire","2kHz","Shielded","Stainless Steel","10V ~ 40V","Connector","-40°C ~ 85°C","IP67","LED","Cylinder, Threaded - M8"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/Photos/Omron%20Auto/E2A-M18KS08-M1-B2.jpg,Z3407-ND,E2A-M18KS08-M1-B2,Omron Automation and Safety,SENSOR PROX INDUCTIVE 8MM CYLIND,6,47,"101.75000","0","1","E2A","Active","Inductive","0.315"" (8mm)","PNP-NC, 3-Wire","500Hz","Shielded","Nickel-Plated Brass","10V ~ 32V","Connector","-40°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M18"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/Photos/Omron%20Auto/E2E-X3D2-N.JPG,Z5688-ND,E2E-X3D2-N,Omron Automation and Safety,SENSOR PROX INDUCTIVE 3MM CYLIND,4,63,"101.75000","0","1","E2E","Active","Inductive","0.118"" (3mm)","NPN-NC, 2-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
http://www.ia.omron.com/data_pdf/cat/e2e_ds_e_12_3_csm446.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/E2E-X5MF1-M1.jpg,Z3255-ND,E2E-X5MF1-M1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 5MM CYLIND,2,153,"101.75000","0","1","E2E","Active","Inductive","0.197"" (5mm)","PNP-NO, 3-Wire","400Hz","Unshielded","Nickel-Plated Brass","10V ~ 40V","Connector","-40°C ~ 85°C","IP67","LED","Cylinder, Threaded - M12"
