Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Sensor Type","Humidity Range","Output Type","Output","Accuracy","Response Time","Sensitivity","Voltage - Supply","Mounting Type","Operating Temperature","Package / Case","Supplier Device Package"
http://sensing.honeywell.com/index.php?ci_id=147071,//media.digikey.com/Photos/Honeywell%20Photos/HIH7120-021-001.JPG,HIH7120-021-001CT-ND,HIH7120-021-001,Honeywell Sensing and Productivity Solutions,SENS HUMID/TEMP 3.3V I2C 3% 4SIP,176,0,"10.53000","0","1","Cut Tape (CT)","HumidIcon™, HIH-7000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±3% RH","6s","-","2.3V ~ 5.5V","Through Hole","-40°C ~ 100°C","4-SIP Module","4-SIP"
http://sensing.honeywell.com/index.php?ci_id=147072,//media.digikey.com/Photos/Honeywell%20Photos/HIH8120-021-001.jpg,480-5706-2-ND,HIH8120-021-001,Honeywell Sensing and Productivity Solutions,SENS HUMI/TEMP 3.3V I2C 2% 4SIP,0,0,"4.92800","0","1000","Tape & Reel (TR)","HumidIcon™, HIH-8000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±2% RH","6s","-","2.3V ~ 5.5V","Through Hole","-40°C ~ 125°C","4-SIP Module","4-SIP"
http://sensing.honeywell.com/index.php?ci_id=147072,//media.digikey.com/Photos/Honeywell%20Photos/HIH8120-021-001.jpg,480-5706-1-ND,HIH8120-021-001,Honeywell Sensing and Productivity Solutions,SENS HUMI/TEMP 3.3V I2C 2% 4SIP,346,0,"11.04000","0","1","Cut Tape (CT)","HumidIcon™, HIH-8000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±2% RH","6s","-","2.3V ~ 5.5V","Through Hole","-40°C ~ 125°C","4-SIP Module","4-SIP"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=23,//media.digikey.com/Photos/GE%20Sensing%20Photos/MFG_CC2D35.jpg,235-1339-ND,CC2D35,Amphenol Advanced Sensors,SENSOR HUMID/TEMP 5V I2C 3% SMD,197,0,"11.57000","0","1","Strip","ChipCap2™","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±3% RH","7s","-","5V","Surface Mount","-40°C ~ 125°C","8-SMD, No Lead","8-SMD"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/HIH-6130-021-001.jpg,480-3651-2-ND,HIH6130-021-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMID/TEMP 5V I2C 4% SMD,0,0,"7.01250","0","1000","Tape & Reel (TR)","HumidIcon™, HIH-6100","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-25°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/HIH-6130-021-001.jpg,480-3651-1-ND,HIH6130-021-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMID/TEMP 5V I2C 4% SMD,965,0,"13.74000","0","1","Cut Tape (CT)","HumidIcon™, HIH-6100","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-25°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/HIH-6130-021-001.jpg,480-3651-6-ND,HIH6130-021-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMID/TEMP 5V I2C 4% SMD,965,0,"Digi-Reel","0","1","Digi-Reel®","HumidIcon™, HIH-6100","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-25°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_HIH6130-000-001.jpg,480-6382-2-ND,HIH6130-000-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMI/TEMP 3.3V SPI 4% SMD,0,0,"7.65000","0","400","Tape & Reel (TR)","HumidIcon™, HIH-6100","Active","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±4% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-25°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_HIH6130-000-001.jpg,480-6382-1-ND,HIH6130-000-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMI/TEMP 3.3V SPI 4% SMD,708,0,"13.74000","0","1","Cut Tape (CT)","HumidIcon™, HIH-6100","Discontinued at Digi-Key","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±4% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-25°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_HIH6130-000-001.jpg,480-6382-6-ND,HIH6130-000-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMI/TEMP 3.3V SPI 4% SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","HumidIcon™, HIH-6100","Discontinued at Digi-Key","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±4% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-25°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
-,-,1649-1122-2-ND,SHT11,Sensirion AG,SENSOR HUMID/TEMP 5V DTL 3% SMD,17600,0,"14.17500","0","400","-","*","Obsolete","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,1649-1122-1-ND,SHT11,Sensirion AG,SENSOR HUMID/TEMP 5V DTL 3% SMD,17913,0,"22.87000","0","1","-","*","Obsolete","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,1649-1122-6-ND,SHT11,Sensirion AG,SENSOR HUMID/TEMP 5V DTL 3% SMD,18013,0,"Digi-Reel","0","1","-","*","Obsolete","-","-","-","-","-","-","-","-","-","-","-","-"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/HIH6121-021-001.JPG,480-5580-2-ND,HIH6121-021-001,Honeywell Sensing and Productivity Solutions,SENS HUMI/TEMP 3.3V I2C 4% 4SIP,0,0,"8.62125","0","1000","Tape & Reel (TR)","HumidIcon™, HIH-6100","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4% RH","6s","-","3.3V","Through Hole","-25°C ~ 85°C","4-SIP Module","4-SIP"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/HIH6121-021-001.JPG,480-5580-1-ND,HIH6121-021-001,Honeywell Sensing and Productivity Solutions,SENS HUMI/TEMP 3.3V I2C 4% 4SIP,776,0,"16.90000","0","1","Cut Tape (CT)","HumidIcon™, HIH-6100","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4% RH","6s","-","3.3V","Through Hole","-25°C ~ 85°C","4-SIP Module","4-SIP"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_HIH6131-000-001.jpg,480-6383-2-ND,HIH6131-000-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMI/TEMP 3.3V SPI 4% SMD,0,0,"9.40500","0","400","Tape & Reel (TR)","HumidIcon™, HIH-6100","Active","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±4% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-25°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_HIH6131-000-001.jpg,480-6383-1-ND,HIH6131-000-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMI/TEMP 3.3V SPI 4% SMD,406,0,"16.90000","0","1","Cut Tape (CT)","HumidIcon™, HIH-6100","Active","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±4% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-25°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_HIH6131-000-001.jpg,480-6383-6-ND,HIH6131-000-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMI/TEMP 3.3V SPI 4% SMD,406,0,"Digi-Reel","0","1","Digi-Reel®","HumidIcon™, HIH-6100","Active","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±4% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-25°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/HIH-6131-021-001.JPG,480-3652-2-ND,HIH6131-021-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMID/TEMP 5V I2C 4% SMD,0,0,"8.62125","0","1000","Tape & Reel (TR)","HumidIcon™, HIH-6100","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-25°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/HIH-6131-021-001.JPG,480-3652-1-ND,HIH6131-021-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMID/TEMP 5V I2C 4% SMD,203,0,"16.90000","0","1","Cut Tape (CT)","HumidIcon™, HIH-6100","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-25°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/HIH-6131-021-001.JPG,480-3652-6-ND,HIH6131-021-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMID/TEMP 5V I2C 4% SMD,203,0,"Digi-Reel","0","1","Digi-Reel®","HumidIcon™, HIH-6100","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-25°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php/ci_id/49692/la_id/1/document/1/re_id/0,//media.digikey.com/Photos/Honeywell%20Photos/MFG_HIH-5031.jpg,480-3284-2-ND,HIH-5031-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMIDITY 5V ANALOG 3% SMD,0,0,"8.85500","0","1000","Tape & Reel (TR)","-","Active","Humidity","0 ~ 100% RH","Analog Voltage","1.5V @ 50%RH","±3% RH","5s","-","2.7V ~ 5.5V","Surface Mount","-40°C ~ 85°C","Housed Sensor","4-SMD"
http://sensing.honeywell.com/index.php/ci_id/49692/la_id/1/document/1/re_id/0,//media.digikey.com/Photos/Honeywell%20Photos/MFG_HIH-5031.jpg,480-3284-1-ND,HIH-5031-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMIDITY 5V ANALOG 3% SMD,787,0,"17.36000","0","1","Cut Tape (CT)","-","Active","Humidity","0 ~ 100% RH","Analog Voltage","1.5V @ 50%RH","±3% RH","5s","-","2.7V ~ 5.5V","Surface Mount","-40°C ~ 85°C","Housed Sensor","4-SMD"
http://sensing.honeywell.com/index.php/ci_id/49692/la_id/1/document/1/re_id/0,//media.digikey.com/Photos/Honeywell%20Photos/MFG_HIH-5031.jpg,480-3284-6-ND,HIH-5031-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMIDITY 5V ANALOG 3% SMD,787,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Humidity","0 ~ 100% RH","Analog Voltage","1.5V @ 50%RH","±3% RH","5s","-","2.7V ~ 5.5V","Surface Mount","-40°C ~ 85°C","Housed Sensor","4-SMD"
//media.digikey.com/pdf/Data%20Sheets/Sensirion%20PDFs/SHT10_11_15.pdf,//media.digikey.com/Photos/Sensirion/MFG_SHT1x.JPG,1649-1054-2-ND,SHT15,Sensirion AG,SENSOR HUMID/TEMP 5V DTL 2% SMD,28800,0,"18.27000","0","400","Tape & Reel (TR)","SHT1","Obsolete","Humidity, Temperature","0 ~ 100% RH","Digital","12b","±2% RH","8s","-","2.4V ~ 5.5V","Surface Mount","-40°C ~ 123°C","10-SMD Module","10-LCC"
//media.digikey.com/pdf/Data%20Sheets/Sensirion%20PDFs/SHT10_11_15.pdf,//media.digikey.com/Photos/Sensirion/MFG_SHT1x.JPG,1649-1054-1-ND,SHT15,Sensirion AG,SENSOR HUMID/TEMP 5V DTL 2% SMD,29113,0,"30.49000","0","1","Cut Tape (CT)","SHT1","Obsolete","Humidity, Temperature","0 ~ 100% RH","Digital","12b","±2% RH","8s","-","2.4V ~ 5.5V","Surface Mount","-40°C ~ 123°C","10-SMD Module","10-LCC"
//media.digikey.com/pdf/Data%20Sheets/Sensirion%20PDFs/SHT10_11_15.pdf,//media.digikey.com/Photos/Sensirion/MFG_SHT1x.JPG,1649-1054-6-ND,SHT15,Sensirion AG,SENSOR HUMID/TEMP 5V DTL 2% SMD,29113,0,"Digi-Reel","0","1","Digi-Reel®","SHT1","Obsolete","Humidity, Temperature","0 ~ 100% RH","Digital","12b","±2% RH","8s","-","2.4V ~ 5.5V","Surface Mount","-40°C ~ 123°C","10-SMD Module","10-LCC"
http://sensing.honeywell.com/index.php/ci_id/51625/la_id/1/document/1/re_id/0,//media.digikey.com/photos/Honeywell%20Photos/HIH-4031-001.JPG,480-3168-2-ND,HIH-4031-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMIDITY 5V ANLG 3.5% SMD,0,0,"10.17500","0","1000","Tape & Reel (TR)","HIH-4031","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.268V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Surface Mount","-40°C ~ 85°C","Housed Sensor","4-SMD"
http://sensing.honeywell.com/index.php/ci_id/51625/la_id/1/document/1/re_id/0,//media.digikey.com/photos/Honeywell%20Photos/HIH-4031-001.JPG,480-3168-1-ND,HIH-4031-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMIDITY 5V ANLG 3.5% SMD,557,0,"19.94000","0","1","Cut Tape (CT)","HIH-4031","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.268V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Surface Mount","-40°C ~ 85°C","Housed Sensor","4-SMD"
http://sensing.honeywell.com/index.php/ci_id/51625/la_id/1/document/1/re_id/0,//media.digikey.com/photos/Honeywell%20Photos/HIH-4031-003.JPG,480-3169-2-ND,HIH-4031-003,Honeywell Sensing and Productivity Solutions,SENSOR HUMIDITY 5V ANLG 3.5% SMD,0,0,"10.98625","0","1000","Tape & Reel (TR)","HIH-4031","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.268V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Surface Mount","-40°C ~ 85°C","Housed Sensor","4-SMD"
http://sensing.honeywell.com/index.php/ci_id/51625/la_id/1/document/1/re_id/0,//media.digikey.com/photos/Honeywell%20Photos/HIH-4031-003.JPG,480-3169-1-ND,HIH-4031-003,Honeywell Sensing and Productivity Solutions,SENSOR HUMIDITY 5V ANLG 3.5% SMD,869,0,"21.53000","0","1","Cut Tape (CT)","HIH-4031","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.268V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Surface Mount","-40°C ~ 85°C","Housed Sensor","4-SMD"
http://sensing.honeywell.com/index.php/ci_id/51625/la_id/1/document/1/re_id/0,//media.digikey.com/photos/Honeywell%20Photos/HIH-4031-003.JPG,480-3169-6-ND,HIH-4031-003,Honeywell Sensing and Productivity Solutions,SENSOR HUMIDITY 5V ANLG 3.5% SMD,869,0,"Digi-Reel","0","1","Digi-Reel®","HIH-4031","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.268V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Surface Mount","-40°C ~ 85°C","Housed Sensor","4-SMD"
https://www.sensirion.com/file/datasheet_sht7x ,//media.digikey.com/Photos/Sensirion/MFG_SHT7x.JPG,1649-1014-ND,SHT75,Sensirion AG,SENSOR HUMID/TEMP 5V DIGITAL MOD,7615,0,"33.53000","0","1","Strip","-","Obsolete","Humidity, Temperature","0 ~ 100% RH","Digital","12b","±1.8% RH","8s","-","2.4V ~ 5.5V","Through Hole","-40°C ~ 125°C","4-SIP Module","4-SIP"
http://sensing.honeywell.com/index.php/ci_id/49922/la_id/1/document/1/re_id/0,//media.digikey.com/Photos/Honeywell%20Photos/HIH-4000-002.JPG,480-3737-ND,HIH-4000-002,Honeywell Sensing and Productivity Solutions,SENS HUMIDITY 5V ANLG 3.5% 3SIP,92,0,"24.02000","0","1","Tube","HIH-4000","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.198V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Through Hole","-40°C ~ 85°C","Housed Sensor","-"
http://sensing.honeywell.com/index.php/ci_id/51480/la_id/1/document/1/re_id/0,//media.digikey.com/photos/Honeywell%20Photos/HIH-4602-C.JPG,480-3178-ND,HIH-4602-C,Honeywell Sensing and Productivity Solutions,SENS HUMI/TEMP 5V ANLG 3.5%V TO5,99,0,"67.04000","0","1","Bulk","HIH-4602","Active","Humidity, Temperature","0 ~ 100% RH","Analog Voltage","3.198V @ 75.3%RH","±3.5% RH","50s","-","4V ~ 5.8V","Through Hole","-40°C ~ 85°C","Housed Sensor","TO-5"
https://www.digi.com/pdf/ds_xbeesensors.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XS-Z16-CB2R.JPG,602-1174-ND,XS-Z16-CB2R,Digi International,SENS HUMI/TMP/LGHT 3.3V ZIG 3.5%,23,0,"109.00000","0","1","Bulk","XBee®","Active","Humidity, Temperature, Light","0 ~ 100% RH","ZigBee™","-","±3.5% RH","-","-","-","Chassis Mount","-18°C ~ 55°C","Housed Sensor","-"
https://akizukidenshi.com/download/ds/aosong/AM2320.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_COM1700.jpg,1778-1179-ND,COM1700,Pimoroni Ltd,AM2320 DIGITAL TEMPERATURE AND H,36,0,"3.97000","0","1","Bulk","-","Active","Humidity, Temperature","10 ~ 99% RH","I²C","-","±3% RH","5s","-","3.1V ~ 5.5V","Through Hole","-40°C ~ 80°C","Housed Sensor","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=220,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CC2D.jpg,235-1360-ND,CC2D25-SIP,Amphenol Advanced Sensors,SENSOR HUMID/TEMP 5V I2C 2% SIP,98,0,"18.47000","0","1","Bulk","ChipCap2™","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±2% RH","7s","-","5V","Through Hole","-40°C ~ 125°C","4-SIP Module","4-SIP"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=220,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CC2D.jpg,235-1359-ND,CC2D23-SIP,Amphenol Advanced Sensors,SENSOR HUMI/TEMP 3.3V I2C 2% SIP,44,0,"18.47000","0","1","Tray","ChipCap2™","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±2% RH","7s","-","3.3V","Through Hole","-40°C ~ 125°C","4-SIP Module","4-SIP"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/SEN0227_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_SEN0227.jpg,1738-1353-ND,SEN0227,DFRobot,SHT20 I2C TEMPERATURE &AMP; HUMI,13,0,"23.18000","0","1","Bulk","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","-","±3% RH","8s","-","3.3V ~ 5V","Chassis Mount","-40°C ~ 125°C","Probe","Probe"
https://cdn-shop.adafruit.com/datasheets/AM2315.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1293.jpg,1528-1311-ND,1293,Adafruit Industries LLC,SENSOR HUMID/TEMP 5V I2C 2% MOD,17,0,"29.95000","0","1","Bulk","-","Active","Humidity, Temperature","0 ~ 100% RH","I²C","16b","±2% RH","5s","-","3.5V ~ 5.5V","User Defined","-20°C ~ 80°C","Probe","-"
https://www.dfrobot.com/wiki/index.php/Digital_Temperature_and_Humidity_sensor_(With_Stainless_Steel_Probe)_(SKU:SEN0148),//media.digikey.com/Photos/DFRobot/MFG_SEN0148.jpg,1738-1242-ND,SEN0148,DFRobot,DIGITAL TEMPERATURE &AMP; HUMIDI,23,0,"30.39000","0","1","Bulk","-","Active","Humidity, Temperature","0 ~ 100% RH","Digital","12 b","±4.5% RH","8s","-","2.4V ~ 5.5V","Chassis Mount","-40°C ~ 123°C","Probe","Probe"
http://sensing.honeywell.com/honeywell-sensing-hih4010-4020-4021-series-product-sheets-009020-1-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/HIH-4021-002.JPG,480-4962-ND,HIH-4021-004,Honeywell Sensing and Productivity Solutions,SENS HUMIDITY 5V ANLG 3.5% 3SIP,49,0,"31.75000","0","1","Bulk","HIH-4021","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.268V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Through Hole","-40°C ~ 85°C","Housed Sensor","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=304,//media.digikey.com/photos/Amphenol%20Photos/T9602%20SERIES.jpg,235-1378-ND,T9602-5-D-1,Amphenol Advanced Sensors,SENSOR HUMID/TEMP 5V I2C 2% MOD,45,0,"51.42000","0","1","Bulk","-","Active","Humidity, Temperature","0 ~ 95% RH","I²C","14b","±2% RH","29s","-","5V","User Defined","-20°C ~ 70°C","Module","-"
http://sensing.honeywell.com/index.php?ci_id=147072,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,480-6987-ND,HIH8131-021-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V I2C 2% SMD 1=5,0,0,"76.22000","0","1","Bulk","HumidIcon™, HIH-8000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±2% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si7022-A20.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si7022-DFN6.jpg,336-3145-ND,SI7022-A20-IM1,Silicon Labs,SENS HUMI/TEMP 3.6V PWM 3% 6DFN,36,0,"2.86000","0","1","Strip","-","Active","Humidity, Temperature","0 ~ 100% RH","PWM","11b","±3% RH","18s","-","1.9V ~ 3.6V","Surface Mount","-40°C ~ 125°C","6-WDFN Exposed Pad","6-DFN (3x3)"
https://www.silabs.com/Support%20Documents%2fTechnicalDocs%2fSi7015-A20.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si7015-QFN24.jpg,336-3134-5-ND,SI7015-A20-GM,Silicon Labs,SENS HUMI/TEMP 3.6V I2C 4.5% QFN,90,0,"8.93000","0","1","Tube","-","Not For New Designs","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±4.5% RH","18s","-","1.9V ~ 3.6V","Surface Mount","-40°C ~ 85°C","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.parallax.com/sites/default/files/downloads/27920-Humidity-Sensor-Datasheet.pdf,//media.digikey.com/Photos/Parallax%20Photos/27920.jpg,27920-ND,27920,Parallax Inc.,SENSOR HUMIDITY 5V CAPAC 5% MOD,94,0,"8.99000","0","1","Bulk","-","Active","Humidity","1 ~ 99% RH","Capacitance","180pF @ 55%RH","±5% RH","5s","-","5V","Through Hole","-40°C ~ 100°C","Housed Sensor","-"
https://www.silabs.com/Support%20Documents%2fTechnicalDocs%2fSi7015-A20.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si7015-QFN24.jpg,336-3133-ND,SI7015-A20-FM1,Silicon Labs,SENS HUMI/TEMP 3.6V I2C 4.5% QFN,100,0,"9.53000","0","1","Strip","-","Not For New Designs","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±4.5% RH","18s","-","1.9V ~ 3.6V","Surface Mount","0°C ~ 70°C","24-VFQFN Exposed Pad","24-QFN (4x4)"
http://sensing.honeywell.com/honeywell-sensing-hih4010-4020-4021-series-product-sheets-009020-1-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/HIH-4010-002.JPG,480-4959-ND,HIH-4010-004,Honeywell Sensing and Productivity Solutions,SENS HUMIDITY 5V ANLG 3.5% 3SIP,60,0,"22.48000","0","1","Bulk","HIH-4010","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.268V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Through Hole","-40°C ~ 85°C","Housed Sensor","-"
http://sensing.honeywell.com/honeywell-sensing-hih4010-4020-4021-series-product-sheets-009020-1-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/HIH-4020-002.jpg,480-5957-ND,HIH-4020-002,Honeywell Sensing and Productivity Solutions,SENS HUMIDITY 5V ANLG 3.5% 3SIP,69,0,"24.90000","0","1","Bulk","HIH-4020","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.268V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Through Hole","-40°C ~ 85°C","Housed Sensor","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CHS-GSS_Spec.pdf,//media.digikey.com/photos/TDK%20Photos/TDK%20CORPORATION-%20CHS-UPS_CHS-UGS.jpg,445-2575-ND,CHS-GSS,TDK Corporation,SENSOR HUMIDITY 5V ANALOG 5% MOD,56,0,"29.25000","0","1","Bulk","CHS","Active","Humidity","20 ~ 85% RH","Analog Voltage","500mV @ 50%RH","±5% RH","60s","-","4.75V ~ 5.25V","Through Hole","0°C ~ 50°C","Housed Sensor","-"
http://sensing.honeywell.com/honeywell-sensing-hih4010-4020-4021-series-product-sheets-009020-1-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/HIH-4021-002.JPG,480-3539-ND,HIH-4021-002,Honeywell Sensing and Productivity Solutions,SENSOR HUMIDITY 5V ANLG 3.5% SIP,20,0,"29.50000","0","1","Bulk","HIH-4021","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.268V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Through Hole","-40°C ~ 85°C","Housed Sensor","-"
