Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Encoder Type","Output Type","Pulses per Revolution","Voltage - Supply","Actuator Type","Detent","Built in Switch","Mounting Type","Orientation","Termination Style","Rotational Life (Cycles Min)"
http://sensing.honeywell.com/index.php?ci_id=144614,//media.digikey.com/Photos/Honeywell%20Photos/MFG_510-SERIES-B_3LEADS.jpg,480-3273-ND,510E1A48F204PB,Honeywell Sensing and Productivity Solutions,ROTARY ENCODER MECHANICAL 4PPR,268,0,"19.68000","0","1","510","Not For New Designs","Mechanical","Gray Code (Absolute)","4","-","1/4"" Dia Flatted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","100K"
https://www.nidec-copal-electronics.com/e/catalog/rotary-encoder/rec&res.pdf,//media.digikey.com/Photos/Copal%20Photos/RESW20D-50-201-1.jpg,563-2074-ND,RESW20D-25-201-1,Nidec Copal Electronics,ROTARY ENCODER OPTICAL 25PPR,187,0,"27.99000","0","1","RE","Active","Optical","Quadrature (Incremental)","25","5V","Shaft","No","No","Panel Mount","User Selectable","Wire Leads","-"
https://www.bourns.com/docs/Product-Datasheets/em14.pdf,//media.digikey.com/photos/Bourns%20Photos/EM14A0D-C%20SERIES.jpg,EM14A0D-C24-L032S-ND,EM14A0D-C24-L032S,Bourns Inc.,ROTARY ENCODER OPTICAL 32PPR,528,0,"31.14000","0","1","EM14","Active","Optical","Quadrature (Incremental)","32","5V","1/4"" Dia Flatted End","No","Yes","Panel, PCB Through Hole","Vertical","PC Pin","1M"
https://www.bourns.com/docs/Product-Datasheets/em14.pdf,//media.digikey.com/photos/Bourns%20Photos/EM14C0D-E24-L064S.jpg,EM14C0D-E24-L064S-ND,EM14C0D-E24-L064S,Bourns Inc.,ROTARY ENCODER OPTICAL 64PPR,446,0,"31.14000","0","1","EM14","Active","Optical","Quadrature (Incremental)","64","5V","1/8"" Dia Slotted End","No","Yes","Panel, PCB Through Hole","Vertical","PC Pin","1M"
https://docs.broadcom.com/docs/AV02-1867EN,//media.digikey.com/photos/Avago%20Tech%20Photos/HEDS-9100%23G00.JPG,516-2770-ND,HEDS-9100#G00,Broadcom Limited,ROTARY ENCODER OPTICAL 360PPR,181,0,"35.92000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","360","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://www.cui.com/product/resource/digikeypdf/amt31.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_AMT312x-V%20SERIES.jpg,102-3370-ND,AMT312S-V,CUI Inc.,ROTARY ENCODER INCREMENT PROGPPR,496,0,"35.93000","0","1","AMT31","Active","Incremental","Commutation","Programmable","5V","2mm ~ 8mm Open Center","No","No","Chassis Mount, Motors","Vertical","Connector","-"
https://docs.broadcom.com/docs/AV02-1867EN,//media.digikey.com/photos/Avago%20Tech%20Photos/HEDS-9100%23B00.JPG,516-2030-ND,HEDS-9100#B00,Broadcom Limited,ROTARY ENCODER OPTICAL 1000PPR,763,0,"37.10000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","1000","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-3576EN,-,516-3509-ND,HEDR-5421-EP111,Broadcom Limited,ROTARY ENCODER OPTICAL 200PPR,128,0,"38.18000","0","1","HEDR","Active","Optical","Quadrature (Incremental)","200","5V","4mm Open Center","No","No","Chassis Mount, Motors","Right Angle","Terminal Pins","-"
http://www.grayhill.com/assets/1/7/Opt_Encoder_60C.pdf,//media.digikey.com/photos/Grayhill%20Photos/60C22-M7-4-040C.JPG,GH7446-ND,60C22-M7-4-040C,Grayhill Inc.,ROTARY ENCODER OPTICAL 16PPR,155,0,"38.51000","0","1","60C","Active","Optical","Quadrature, 2-Bit","16","5V","1/8"" Dia Flatted End","Yes","Yes","Panel Mount","User Selectable","Cable with Connector","500K"
https://docs.broadcom.com/docs/AV02-2176EN,-,516-3632-ND,AEAT-601B-F06,Broadcom Limited,ROTARY ENCODER MAGNETIC 256PPR,172,0,"40.91000","0","1","AEAT-60xx","Active","Magnetic","Quadrature with Index (Incremental)","256","5V","6mm Dia Round End","No","No","Chassis Mount","Vertical","Cable Leads","-"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/AEDT-981x.pdf,//media.digikey.com/Photos/Avago%20Tech%20Photos/MFG_AEDT-981x.jpg,516-3256-ND,AEDT-9810-Z00,Broadcom Limited,ROTARY ENCODER OPTICAL 5000PPR,181,0,"42.27000","0","1","-","Active","Optical","Quadrature with Index (Incremental)","5000","4.5V ~ 5.5V","Codewheel Not Included","No","No","Chassis Mount","User Selectable","Terminal Pins","-"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HRPG_Series.pdf,//media.digikey.com/Photos/Avago%20Tech%20Photos/HRPG-ASCA%2316F.jpg,516-3057-ND,HRPG-ASCA#16F,Broadcom Limited,ROTARY ENCODER OPTICAL 120PPR,300,0,"46.36000","0","1","HRPG","Active","Optical","Quadrature (Incremental)","120","5V","1/4"" Dia Flatted End","No","No","Panel, PCB Through Hole","Vertical","PC Pin","1M"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HRPG_Series.pdf,//media.digikey.com/Photos/Broadcom/HRPG-AD32%2356R.jpg,516-3653-ND,HRPG-AD32#56R,Broadcom Limited,ROTARY ENCODER OPTICAL 32PPR,169,0,"46.36000","0","1","HRPG","Active","Optical","Quadrature (Incremental)","32","5V","6mm Dia Flatted End","Yes","No","PCB, Through Hole","Vertical","PC Pin","1M"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HRPG_Series.pdf,//media.digikey.com/photos/Avago%20Tech%20Photos/HRPG-ASCA%2316C.JPG,516-2116-ND,HRPG-ASCA#16C,Broadcom Limited,ROTARY ENCODER OPTICAL 120PPR,162,0,"46.36000","0","1","HRPG","Active","Optical","Quadrature (Incremental)","120","5V","1/4"" Dia Flatted End","No","No","Panel Mount","Vertical","Cable with Connector","1M"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HRPG_Series.pdf,//media.digikey.com/Photos/Avago%20Tech%20Photos/HRPG-AD32%2316F.jpg,516-2434-ND,HRPG-AD32#16F,Broadcom Limited,ROTARY ENCODER OPTICAL 32PPR,123,0,"46.36000","0","1","HRPG","Active","Optical","Quadrature (Incremental)","32","5V","1/4"" Dia Flatted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","1M"
https://docs.broadcom.com/docs/AV02-1584EN,//media.digikey.com/Photos/Broadcom/AEDB-9140-A13.jpg,516-3634-ND,AEDB-9140-A13,Broadcom Limited,ROTARY ENCODER OPTICAL 500PPR,255,0,"48.00000","0","1","AEDB-9140","Active","Optical","Quadrature with Index (Incremental)","500","5V","8mm Open Center","No","No","Chassis Mount, Motors","-","Terminal Pins","-"
https://www.bourns.com/docs/Product-Datasheets/EMS22A.pdf,//media.digikey.com/Photos/Bourns%20Photos/EMS22P50-D28-LT6.jpg,EMS22A50-D28-LT6-ND,EMS22A50-D28-LT6,Bourns Inc.,ROTARY ENCODER MAGNETIC 1024PPR,117,0,"55.30000","0","1","-","Active","Magnetic","Binary (Absolute)","1024","5V","1/8"" Dia Round End","No","-","Panel Mount","Vertical","PC Pin","50M"
http://sensing.honeywell.com/index.php?ci_id=50134,//media.digikey.com/Photos/Honeywell%20Photos/600128CN1.JPG,480-5967-ND,600128CN1,Honeywell Sensing and Productivity Solutions,ROTARY ENCODER OPTICAL 128PPR,151,0,"61.13000","0","1","600","Not For New Designs","Optical","Quadrature (Incremental)","128","5V","1/4"" Dia Round End","No","No","Panel, PCB Through Hole","Vertical","Cable with Connector","10M"
https://docs.broadcom.com/docs/AV02-1046EN,-,516-3515-ND,HEDS-5540#A13,Broadcom Limited,ROTARY ENCODER OPTICAL 500PPR,293,0,"65.73000","0","1","HEDS","Active","Optical","Quadrature with Index (Incremental)","500","5V","8mm Open Center","No","No","Chassis Mount, Motors","Vertical","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-1046EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/HEDS-5500%23A05.jpg,516-2593-ND,HEDS-5500#A05,Broadcom Limited,ROTARY ENCODER OPTICAL 500PPR,122,0,"65.73000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","500","5V","3/16"" Open Center","No","No","Chassis Mount, Motors","Vertical","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-1046EN,//media.digikey.com/Photos/Broadcom/HEDM-5500%23B12.jpg,516-3639-ND,HEDM-5500#B12,Broadcom Limited,ROTARY ENCODER OPTICAL 1000PPR,186,0,"66.96000","0","1","HEDM","Active","Optical","Quadrature (Incremental)","1000","5V","6mm Open Center","No","No","Chassis Mount, Motors","Vertical","Terminal Pins","-"
"//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HEDL-5zzz,%209zzz%20Series.pdf",//media.digikey.com/Photos/Avago%20Tech%20Photos/HEDL-5540%23A11.JPG,516-2399-ND,HEDL-5540#A11,Broadcom Limited,ROTARY ENCODER OPTICAL 500PPR,217,0,"72.11000","0","1","HEDL","Active","Optical","Quadrature with Index (Incremental)","500","5V","4mm Open Center","No","No","Chassis Mount, Motors","Vertical","Cable with Connector","-"
"//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HEDL-5zzz,%209zzz%20Series.pdf",//media.digikey.com/Photos/Broadcom/HEDL-8mm-open-center-Series.jpg,516-3637-ND,HEDL-5540#A13,Broadcom Limited,ROTARY ENCODER OPTICAL 500PPR,175,0,"72.11000","0","1","HEDL","Active","Optical","Quadrature with Index (Incremental)","500","5V","8mm Open Center","No","No","Chassis Mount, Motors","Vertical","Cable with Connector","-"
https://docs.broadcom.com/docs/AV02-3130EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/AEAT-9000-1GSH0.jpg,516-2638-ND,AEAT-9000-1GSH0,Broadcom Limited,ROTARY ENCODER OPTICAL 2048PPR,263,0,"81.89000","0","1","-","Active","Optical","Binary (Absolute)","2048","5V","-","No","No","Chassis Mount","-","Pin Strip","-"
http://www.beisensors.com/pdfs/h20-optical-incremental_encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/H20EB-37-F12-SS-300-ABC-28V%5EV-SM16-S.jpg,1724-1157-ND,H20EB-37-F12-SS-300-ABC-28V/V-SM16-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 300PPR,54,0,"506.34000","0","1","H20","Active","Optical","Quadrature (Incremental)","300","5V ~ 28V","Shaft","No","No","Chassis Mount","User Selectable","Connector","1.5B"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATT0000/ATT0000C5.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVE-VCGJL016B.jpg,P15919-ND,EVE-YFCCL516B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 16PPR,311,0,"2.88000","0","1","-","Active","Mechanical","Quadrature (Incremental)","16","-","8mm Dia Flatted End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C29.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVQ-V5H00415B.jpg,P15494-ND,EVQ-V5H00415B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 9PPR,279,0,"2.88000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","9","-","27mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://www.ctscorp.com/wp-content/uploads/290.pdf,//media.digikey.com/photos/CTS%20Photos/290UAB0R201A2.jpg,CT3005-ND,290VAB0R201A2,CTS Electrocomponents,ROTARY ENCODER MECHANICAL 20PPR,382,0,"3.76000","0","1","290","Active","Mechanical","Quadrature (Incremental)","20","-","6mm Dia Round End","Yes","No","PCB, Through Hole","Vertical","PC Pin","50K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATT0000/ATT0000C5.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVE-YxCAJ0xxx.JPG,P17060-ND,EVE-YPCAJ016B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 16PPR,192,0,"4.03000","0","1","-","Active","Mechanical","Quadrature (Incremental)","16","-","8mm Dia Knurled End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C13.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVE-UBCAH508B.JPG,P17057-ND,EVE-UBCAH508B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 8PPR,149,0,"4.03000","0","1","-","Active","Mechanical","Quadrature (Incremental)","8","5V","8mm Dia Flatted End","Yes","Yes","Surface Mount","Vertical","Solder Tab","30K"
-,//media.digikey.com/photos/Panasonic%20Photos/EVQ-WFP00415B.jpg,P12419-ND,EVQ-WFP00415B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 15PPR,704,0,"4.21000","0","1","EVQWF","Active","Mechanical","Quadrature (Incremental)","15","-","16.5mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
-,//media.digikey.com/photos/Panasonic%20Photos/EVQ-V4300418B.JPG,P15962-ND,EVQ-V4300418B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL,246,0,"4.45000","0","1","-","Active","Mechanical","Quadrature (Incremental)","-","-","-","-","-","-","-","-","-"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATT0000/ATT0000C5.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVE-VCGJL016B.jpg,P15916-ND,EVE-VGHFL816B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 16PPR,295,0,"5.25000","0","1","EVEV","Active","Mechanical","Quadrature (Incremental)","16","-","6mm Dia Flatted End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVET23AH516B_Spec.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVE-T23AH516B.jpg,P15915-ND,EVE-T23AH516B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 16PPR,233,0,"5.63000","0","1","-","Active","Mechanical","Quadrature (Incremental)","16","-","-","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATT0000/ATT0000C11.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EVE-PDBRL408B,%20EVE-QDBRL416B.jpg",P12421-ND,EVE-PDBRL408B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 8PPR,784,0,"10.93000","0","1","EVEP","Active","Mechanical","Quadrature (Incremental)","8","-","12mm Dia Round End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","1M"
https://docs.broadcom.com/docs/AV02-0511EN,//media.digikey.com/Photos/Broadcom/HEDS-9701%23F54.jpg,516-3649-ND,HEDS-9701#F54,Broadcom Limited,ROTARY ENCODER OPTICAL 256PPR,497,0,"15.84000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","256","5V","Codewheel Not Included","No","No","Chassis Mount","Right Angle","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-1057EN,-,516-3521-ND,HEDS-9731#150,Broadcom Limited,ROTARY ENCODR OPTICAL 360 LPI,400,0,"15.84000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","360 LPI","2.8V ~ 5.2V","Codestrip Not Included","No","No","Chassis Mount","Right Angle","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-0511EN,-,516-3648-ND,HEDS-9700#F50,Broadcom Limited,ROTARY ENCODER OPTICAL 256PPR,279,0,"15.84000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","256","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATT0000/ATT0000C21.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVQ-VND00115B.JPG,P15964-ND,EVQ-VND00115B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 15PPR,246,0,"15.99000","0","1","-","Active","Mechanical","-","15","-","-","Yes","-","PCB, Through Hole","Vertical","PC Pin","30K"
http://sensing.honeywell.com/index.php?ci_id=144614,//media.digikey.com/Photos/Honeywell%20Photos/MFG_510-SERIES-D.jpg,480-3277-ND,510E1A48F209PC,Honeywell Sensing and Productivity Solutions,ROTARY ENCODER MECHANICAL 9PPR,162,0,"19.68000","0","1","510","Not For New Designs","Mechanical","Gray Code (Absolute)","9","-","1/4"" Dia Flatted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","100K"
https://www.nidec-copal-electronics.com/e/catalog/rotary-encoder/rec16k&rec16l&rec16m.pdf,//media.digikey.com/Photos/Copal%20Photos/REC16K25-205-B.jpg,563-1954-ND,REC16K25-205-B,Nidec Copal Electronics,"16MM MANUAL ENCODER, SINGLE SHAF",196,0,"28.73000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.bourns.com/docs/Product-Datasheets/em14.pdf,//media.digikey.com/photos/Bourns%20Photos/EM14R0D-R20-L032N.jpg,EM14R1D-R20-L032N-ND,EM14R1D-R20-L032N,Bourns Inc.,ROTARY ENCODER OPTICAL 32PPR,103,0,"30.16000","0","1","EM14","Active","Optical","Quadrature (Incremental)","32","5V","6mm Dia Slotted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","200K"
https://www.nidec-copal-electronics.com/e/catalog/rotary-encoder/rec16k&rec16l&rec16m.pdf,//media.digikey.com/Photos/Copal%20Photos/MFG_REC16L25-205-B.JPG,563-1955-ND,REC16L25-205-B,Nidec Copal Electronics,"16MM MANUAL ENCODER, DOUBLE SHAF",164,0,"34.59000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://docs.broadcom.com/docs/AV02-1867EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/HEDS-9100%23I00.JPG,516-2407-ND,HEDS-9100#I00,Broadcom Limited,ROTARY ENCODER OPTICAL 512PPR,161,0,"35.92000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","512","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-1867EN,//media.digikey.com/photos/Avago%20Tech%20Photos/HEDS-9000%23T00.JPG,516-3028-ND,HEDS-9000#T00,Broadcom Limited,ROTARY ENCODER OPTICAL 2000PPR,153,0,"35.92000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","2000","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/AEDT-981x.pdf,//media.digikey.com/Photos/Avago%20Tech%20Photos/MFG_AEDT-981x.jpg,516-3457-ND,AEDT-9810-W00,Broadcom Limited,ROTARY ENCODER OPTICAL 2500PPR,196,0,"42.27000","0","1","-","Active","Optical","Quadrature with Index (Incremental)","2500","4.5V ~ 5.5V","Codewheel Not Included","No","No","Chassis Mount","User Selectable","Terminal Pins","-"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HRPG_Series.pdf,-,516-3654-ND,HRPG-ASCA#13C,Broadcom Limited,ROTARY ENCODER OPTICAL 120PPR,104,0,"46.36000","0","1","HRPG","Active","Optical","Quadrature (Incremental)","120","5V","1/4"" Dia Flatted End","No","No","Panel Mount","Vertical","Cable with Connector","1M"
https://docs.broadcom.com/docs/AV02-1132EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/HEDS-9200%23300.JPG,516-3518-ND,HEDS-9140-B00,Broadcom Limited,ROTARY ENCODER OPTICAL 1000PPR,198,0,"47.75000","0","1","HEDS","Active","Optical","Quadrature with Index (Incremental)","1000","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-1132EN,-,516-3517-ND,HEDS-9140#I00,Broadcom Limited,ROTARY ENCODER OPTICAL 512PPR,194,0,"47.75000","0","1","HEDS","Active","Optical","Quadrature with Index (Incremental)","512","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-1046EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/HEDS-5540%23C06.jpg,516-3646-ND,HEDS-5540#A02,Broadcom Limited,ROTARY ENCODER OPTICAL 500PPR,115,0,"65.73000","0","1","HEDS","Active","Optical","Quadrature with Index (Incremental)","500","5V","3mm Open Center","No","No","Chassis Mount, Motors","Vertical","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-1046EN,//media.digikey.com/Photos/Broadcom/HEDS-5500%23A14.jpg,516-3024-ND,HEDS-5500#A14,Broadcom Limited,ROTARY ENCODER OPTICAL 500PPR,111,0,"65.73000","0","1","HEDS","Active","Optical","Quadrature (Incremental)","500","5V","5mm Open Center","No","No","Chassis Mount, Motors","Vertical","Terminal Pins","-"
https://docs.broadcom.com/docs/AV02-3573EN,//media.digikey.com/Photos/Broadcom/AEAT-84AD-LBSC0.jpg,516-3633-ND,AEAT-84AD-LBSC0,Broadcom Limited,ROTARY ENCODER OPTICAL 4096PPR,61,0,"99.99000","0","1","AEAT-84AD","Active","Optical","Gray Code (Absolute)","4096","5V","10mm Geared Center","No","No","Chassis Mount","-","Pin Strip","-"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Encoders/Datasheets/EN12.pdf,-,987-1829-ND,EN12-HS22AF18,TT Electronics/BI,ROTARY ENCODER MECHANICAL 24PPR,1795,0,"1.10000","0","1","EN12","Active","Mechanical","Quadrature (Incremental)","24","5V","6mm Dia Flatted End","Yes","Yes","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C29.pdf,-,P123416-ND,EVQ-V5A00109B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 9PPR,520,0,"2.88000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","9","-","27mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C25.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVQ-V6H03309B.jpg,P123419-ND,EVQ-V6H03309B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 9PPR,517,0,"2.88000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","9","-","20mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C25.pdf,-,P123420-ND,EVQ-V6F02009B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 9PPR,517,0,"2.88000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","9","-","20mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C25.pdf,-,P123417-ND,EVQ-V6C01715B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 15PPR,511,0,"2.88000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","15","-","20mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C25.pdf,-,P123418-ND,EVQ-V6G02115B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 15PPR,505,0,"2.88000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","15","-","20mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C29.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVQ-V5C00315B.jpg,P15491-ND,EVQ-V5C00315B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 9PPR,406,0,"2.88000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","9","-","27mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C29.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVQ-V5G00809B.JPG,P123424-ND,EVQ-V5G00809B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 9PPR,419,0,"3.05000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","9","-","27mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C29.pdf,-,P123428-ND,EVQ-V5R00415B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 15PPR,419,0,"3.05000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","15","-","27mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C29.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVQ-V5C00315B.jpg,P123429-ND,EVQ-V5S00409B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 9PPR,419,0,"3.05000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","9","-","27mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C29.pdf,-,P123426-ND,EVQ-V5L00415B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 15PPR,414,0,"3.05000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","15","-","27mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C29.pdf,-,P123427-ND,EVQ-V5Q01115B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 15PPR,414,0,"3.05000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","15","-","27mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C29.pdf,-,P123425-ND,EVQ-V5K00715B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 15PPR,413,0,"3.05000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","15","-","27mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C25.pdf,-,P123421-ND,EVQ-V6102915B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 15PPR,510,0,"3.24000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","15","-","20mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C29.pdf,-,P123432-ND,EVQ-V5602815B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 15PPR,419,0,"3.24000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","15","-","27mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
https://industrial.panasonic.com/cdbs/www-data/pdf/ATC0000/ATC0000C29.pdf,-,P123433-ND,EVQ-V5903215B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 15PPR,419,0,"3.24000","0","1","EVQV","Active","Mechanical","Quadrature (Incremental)","15","-","27mm Open Center","Yes","No","PCB, Through Hole","Vertical","PC Pin","30K"
