Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Sensor Type","Output Type","Operating Temperature"
https://www.parallax.com/sites/default/files/downloads/29126-Fingerprint-Scanner-Product-Guide-v1.0.pdf,//media.digikey.com/Photos/Parallax%20Photos/MFG_29126.jpg,29126-ND,29126,Parallax Inc.,FINGERPRINT READER,9,0,"40.00000","0","1","-","Active","Fingerprint","Serial","-20°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1733_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1733.jpg,1528-1328-ND,1733,Adafruit Industries LLC,ANEMOMETER WIND SENSOR ANLG VOUT,52,0,"44.95000","0","1","*","Active","-","-","-"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/particular/catalog/be-a_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_BE-A201.jpg,1110-3980-ND,BE-A201,Panasonic Industrial Automation Sales,SENSOR BUBBLE DETECT 2MM TUBE 5-,7,0,"75.00000","0","1","BE-A","Active","Bubble Detector","NPN - Open Collector","-25°C ~ 55°C (TA)"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-006-Dry-Contact-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W2-DC-CF.jpg,1859-1035-ND,MNS2-9-W2-DC-CF,Monnit Corporation,ALTA WIRELESS DRY CONTACT SENSOR,6,0,"99.75000","0","1","-","Active","Dry Contact Sensor","900MHz","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/liquid-leak-sensor/wl10.pdf,//media.digikey.com/Photos/Copal%20Photos/MFG_WL10.JPG,563-1957-ND,WL10-NF-2,Nidec Copal Electronics,LIQUID LEAK SENSORS NPN OC,20,0,"149.40000","0","1","WL10","Active","Liquid Leakage","NPN - Open Collector","-10°C ~ 60°C (TA)"
http://www.crmagnetics.com/Products/Assets/ProductPDFs/CR5300%20Series.pdf,//media.digikey.com/photos/CR%20Magnetics%20Photos/MFG_CR5320%20Parts.jpg,582-1069-ND,CR5310-50,CR Magnetics Inc.,TRANSDUCER VOLTAGE 5VDC 50VDC,5,0,"150.53000","0","1","CR5300","Active","-","-","-"
http://www.crmagnetics.com/Products/Assets/ProductPDFs/CR5300%20Series.pdf,//media.digikey.com/photos/CR%20Magnetics%20Photos/MFG_CR5320%20Parts.jpg,582-1166-ND,CR5320-150,CR Magnetics Inc.,TRANSDCR VOTAGE DC 0-150VDC IN,13,0,"161.82000","0","1","CR5300","Active","-","Analog Voltage","-"
http://www.grayhill.com/assets/1/7/Touch_Encoder_Datasheet.pdf,//media.digikey.com/Photos/Grayhill%20Photos/MFG_TE-M32Mx-A11x_primary.jpg,GH7912-ND,TE-M32M2-A11U,Grayhill Inc.,"TOUCH ENCODER, M12 CONNECTOR, 32",17,0,"181.93000","0","1","-","Active","Multi-Touch Ring Encoder","USB","-20°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2902031_32_2906201_02.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2902031.jpg,277-11730-ND,2902031,Phoenix Contact,TRANSDUCER,3,0,"207.25000","0","1","-","Active","Analog to Frequency Converter","Frequency, PWM","-40°C ~ 70°C (TA)"
http://www.azoteq.com/images/stories/pdf/proxsense_gpio_trackpad_datasheet.pdf,//media.digikey.com/Photos/Azoteq%20%28Pty%29%20Ltd/TPR40-V201-S.JPG,1790-1008-ND,TPR40-V201-S,Azoteq (Pty) Ltd,40MM ROUND GESTURE TRACKPAD - VA,33,0,"3.23000","0","1","IQ Switch®, ProxSense®","Active","Capacitive","Digital","0°C ~ 40°C"
http://www.azoteq.com/images/stories/pdf/proxsense_gpio_trackpad_datasheet.pdf,//media.digikey.com/Photos/Azoteq%20%28Pty%29%20Ltd/TPR40-P101-S.JPG,1790-1007-ND,TPR40-P101-S,Azoteq (Pty) Ltd,40MM ROUND GESTURE TRACKPAD,87,0,"4.08000","0","1","IQ Switch®, ProxSense®","Active","Capacitive","Digital","0°C ~ 40°C"
http://www.azoteq.com/images/stories/pdf/proxsense_gpio_trackpad_datasheet.pdf,//media.digikey.com/Photos/Azoteq%20(Pty)%20Ltd/TPS48-P201-S.jpg,1790-1012-ND,TPS48-P201-S,Azoteq (Pty) Ltd,48MM RECTANGLE GESTURE TRACKPAD,90,0,"4.20000","0","1","IQ Switch®, ProxSense®","Active","Capacitive","Digital","0°C ~ 40°C"
http://www.azoteq.com/images/stories/pdf/proxsense_gpio_trackpad_datasheet.pdf,//media.digikey.com/Photos/Azoteq%20(Pty)%20Ltd/TPR48-P201-S.jpg,1790-1009-ND,TPR48-P201-S,Azoteq (Pty) Ltd,48MM ROUND GESTURE TRACKPAD,99,0,"4.44000","0","1","IQ Switch®, ProxSense®","Active","Capacitive","Digital","0°C ~ 40°C"
"//media.digikey.com/pdf/Data%20Sheets/Azoteq%20PDFs/TPS43,_TPS65_Datasheet_Web.pdf",//media.digikey.com/Photos/Azoteq%20(Pty)%20Ltd/TPS65-201A-S.jpg,1790-1013-ND,TPS65-201A-S,Azoteq (Pty) Ltd,65MM RECTANGLE TRACKPAD,40,0,"5.82000","0","1","IQ Switch®, ProxSense®","Active","Capacitive","Digital","0°C ~ 40°C"
https://ams.com/documents/20143/36005/iAM_FS000141_1-00.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/IAM-USB-MODULE.jpg,IAMUSB-MODULE-ND,IAM USB-MODULE,ams,INDOOR AIR MONITOR,34,0,"25.94000","0","1","-","Active","Air Quality Monitor","-","-"
http://www.taitien.com/wp-content/uploads/2016/01/S-CBAAB-6MG01.Rev112-2012.pdf,//media.digikey.com/Photos/Taitien/S-CBAAB-6MG01.jpg,1664-1149-ND,S-CBAAB-6MG01,Taitien,QUARTZ THICKNESS MONITOR 6M 5PC,6,0,"36.25000","0","1","-","Active","QCM (Quartz Crystal Microbalance)","Frequency","-25°C ~ 75°C (TA)"
https://cdn-learn.adafruit.com/downloads/pdf/adafruit-optical-fingerprint-sensor.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/751.jpg,1528-1413-ND,751,Adafruit Industries LLC,FINGERPRINT SENSOR BIOMETRIC,19,0,"49.95000","0","1","-","Active","Fingerprint","Serial","20°C ~ 50°C (TA)"
http://www.vishay.com/docs/30194/wbp.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_WBPK600L0A00010001.jpg,541-2476-ND,WBPK600L0A00010001,Vishay Dale,BATTERY SENSOR,4,0,"127.30000","0","1","-","Active","Battery Sensor","LIN","-40°C ~ 105°C (TA)"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/photoelectric/catalog/ex-f70_f60_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EX-F72-C5.jpg,1110-2628-ND,EX-F72-C5,Panasonic Industrial Automation Sales,SENSOR LIQUID LEAK 12-24VDC NPN,13,0,"168.30000","0","1","EX-F70","Active","Liquid Leakage","NPN - Open Collector","-"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/photoelectric/catalog/ex-f70_f60_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EX-F61-PN-C5.jpg,1110-2626-ND,EX-F61-PN-C5,Panasonic Industrial Automation Sales,SENSOR LIQUID LEAK 12-24VDC PNP,23,5,"261.80000","0","1","EX-F60","Active","Liquid Leakage","PNP - Open Collector","-"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/photoelectric/catalog/ex-f70_f60_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EX-F61-C5.jpg,1110-2625-ND,EX-F61-C5,Panasonic Industrial Automation Sales,SENSOR LIQUID LEAK 12-24VDC NPN,2,0,"261.80000","0","1","EX-F60","Active","Liquid Leakage","NPN - Open Collector","-"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/photoelectric/catalog/hd-t1_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/HD-T1030.jpg,1110-2709-ND,HD-T1030,Panasonic Industrial Automation Sales,SENSOR HEAD 30MM 24VDC,6,0,"1268.91000","0","1","HD-T1","Active","Wafer Alignment","Analog","-10°C ~ 40°C (TA)"
http://www.taitien.com/wp-content/uploads/2016/01/S-ABBAB-6MJ01.Rev11-2013.pdf,//media.digikey.com/Photos/Taitien/S-ABBAB-6MH01.jpg,1664-1144-ND,S-ABBAB-6MJ01-T,Taitien,QUARTZ THICKNESS MONITOR 6M 5PC,9,0,"26.25000","0","1","-","Active","QCM (Quartz Crystal Microbalance)","Frequency","-25°C ~ 75°C (TA)"
http://www.taitien.com/wp-content/uploads/2016/01/S-CBAAB-6MG04.Rev112-2012.pdf,//media.digikey.com/Photos/Taitien/S-CBAAB-6MG04.jpg,1664-1150-ND,S-CBAAB-6MG04,Taitien,QUARTZ THICKNESS MONITOR 6M 5PC,10,0,"36.25000","0","1","-","Active","QCM (Quartz Crystal Microbalance)","Frequency","-25°C ~ 75°C (TA)"
http://www.taitien.com/wp-content/uploads/2016/01/S-CAAAA-5MG05.Rev112-2012.pdf,//media.digikey.com/Photos/Taitien/S-CAAAA-5MG05.jpg,1664-1146-ND,S-CAAAA-5MG05,Taitien,QUARTZ THICKNESS MONITOR 5M 5PC,15,0,"43.50000","0","1","-","Active","QCM (Quartz Crystal Microbalance)","Frequency","-25°C ~ 75°C (TA)"
http://www.taitien.com/wp-content/uploads/2016/01/S-DBAAB-6MK01.Rev112-2012.pdf,//media.digikey.com/Photos/Taitien/S-DBAAB-6MK01.jpg,1664-1151-ND,S-DBAAB-6MK01,Taitien,QUARTZ THICKNESS MONITOR 6M 5PC,15,0,"43.50000","0","1","-","Active","QCM (Quartz Crystal Microbalance)","Frequency","-25°C ~ 75°C (TA)"
http://www.taitien.com/wp-content/uploads/2016/01/S-CAAAA-5MG02.Rev112-2012.pdf,//media.digikey.com/Photos/Taitien/S-CAAAA-5MG02.jpg,1664-1145-ND,S-CAAAA-5MG02,Taitien,QUARTZ THICKNESS MONITOR 5M 5PC,14,0,"43.50000","0","1","-","Active","QCM (Quartz Crystal Microbalance)","Frequency","-25°C ~ 75°C (TA)"
http://www.taitien.com/wp-content/uploads/2016/01/S-CAAAB-5MG03.Rev112-2012.pdf,//media.digikey.com/Photos/Taitien/S-CAAAB-5MG03.jpg,1664-1148-ND,S-CAAAB-5MG03,Taitien,QUARTZ THICKNESS MONITOR 5M 5PC,14,0,"43.50000","0","1","-","Active","QCM (Quartz Crystal Microbalance)","Frequency","-25°C ~ 75°C (TA)"
http://www.taitien.com/wp-content/uploads/2016/01/S-CAAAA-5MK02.Rev112-2012.pdf,//media.digikey.com/Photos/Taitien/S-CAAAA-5MK02.jpg,1664-1147-ND,S-CAAAA-5MK02,Taitien,QUARTZ THICKNESS MONITOR 5M 5PC,12,0,"50.75000","0","1","-","Active","QCM (Quartz Crystal Microbalance)","Frequency","-25°C ~ 75°C (TA)"
http://www.ohmite.com/assets/docs/controls_fsp.pdf?r=false,//media.digikey.com/Photos/Ohmite%20Photos/FSP01CE.JPG,FSP01CE-ND,FSP01CE,Ohmite,FORCE SENSING POTENTIOMETER,87,0,"13.01000","0","1","FSP","Active","Force Sensing Linear Potentiometer (FSLP)","-","-20°C ~ 60°C"
http://www.ohmite.com/assets/docs/controls_fsp.pdf?r=false,//media.digikey.com/Photos/Ohmite%20Photos/FSP02CE.JPG,FSP02CE-ND,FSP02CE,Ohmite,FORCE SENSING POTENTIOMETER,94,0,"20.68000","0","1","FSP","Active","Force Sensing Linear Potentiometer (FSLP)","-","-20°C ~ 60°C"
http://www.ohmite.com/assets/docs/controls_fsp.pdf?r=false,//media.digikey.com/Photos/Ohmite%20Photos/FSP03CE.JPG,FSP03CE-ND,FSP03CE,Ohmite,FORCE SENSING POTENTIOMETER,98,0,"21.93000","0","1","FSP","Active","Force Sensing Linear Potentiometer (FSLP)","-","-20°C ~ 60°C"
https://docs.broadcom.com/docs/AFBR-S10PS01XZ-DS100,-,516-4031-ND,AFBR-S10PS010Z,Broadcom Limited,TX FIBER OPTIC POINT SENSOR LIGH,89,0,"25.84000","0","1","-","Active","Optical","-","-40°C ~ 85°C"
https://github.com/Arduinolibrary/DFRobot_Fingerprint_Sensor/raw/master/Z70-Fingerprint%20user%20manual.pdf,//media.digikey.com/Photos/DFRobot/SEN0188.jpg,1738-SEN0188-ND,SEN0188,DFRobot,FINGERPRINT SENSOR,47,0,"35.95000","0","1","-","Active","Fingerprint","UART","-20°C ~ 60°C"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/particular/catalog/be-a_e_cata.pdf,-,1110-4379-ND,BE-A301P,Panasonic Industrial Automation Sales,SENSOR BUBBLE DETECT 1/8"",50,0,"75.00000","0","3","BE-A","Active","Bubble Detector","PNP - Open Collector","-25°C ~ 55°C (TA)"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-003-Water-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W1-WS-WD-L03.jpg,1859-1020-ND,MNS2-9-W1-WS-WD-L03,Monnit Corporation,ALTA WIRELESS WATER DETECTION SE,28,0,"83.25000","0","1","-","Active","Water Detection","900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-008-Open-Closed-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W1-OC-ST.jpg,1859-1028-ND,MNS2-9-W1-OC-ST,Monnit Corporation,ALTA WIRELESS OPEN-CLOSED SENSOR,23,0,"88.80000","0","1","-","Active","Open, Closed Sensor","900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-003-Water-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W1-WS-WD-L03-WP.jpg,1859-1023-ND,MNS2-9-W1-WS-WD-L03-WP,Monnit Corporation,ALTA WIRELESS WATER DETECTION PL,10,0,"89.25000","0","1","-","Active","Water Detection","900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-039-500-VAC-Detect-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W1-VD-AC.jpg,1859-1053-ND,MNS2-9-W1-VD-AC,Monnit Corporation,ALTA WIRELESS VOLTAGE DETECTION,5,0,"94.50000","0","1","-","Active","Voltage Detection","Voltage, 900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-008-Open-Closed-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W2-OC-ST.jpg,1859-1029-ND,MNS2-9-W2-OC-ST,Monnit Corporation,ALTA WIRELESS OPEN-CLOSED SENSOR,9,0,"110.25000","0","1","-","Active","Open, Closed Sensor","900MHz","-40°C ~ 85°C"
https://monnit.blob.core.windows.net/content/documents/datasheets/ALTA/ADS-022-500-Volt-Meter-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W2-VM-500.jpg,1859-1048-ND,MNS2-9-W2-VM-500,Monnit Corporation,ALTA WIRELESS VOLTAGE METERS - 0,9,0,"110.25000","0","1","-","Active","Voltage","Voltage, 900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-042-5-VDC-Meter-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W2-VM-005.jpg,1859-1039-ND,MNS2-9-W2-VM-005,Monnit Corporation,ALTA WIRELESS VOLTAGE METERS - 0,6,0,"110.25000","0","1","-","Active","Voltage","Voltage, 900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-003-Water-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W2-WS-WD-L03-WP.jpg,1859-1024-ND,MNS2-9-W2-WS-WD-L03-WP,Monnit Corporation,ALTA WIRELESS WATER DETECTION PL,9,0,"115.50000","0","1","-","Active","Water Detection","900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/sensors/MDS-029-1-Input-Pulse-Counter-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W2-PC-01.jpg,1859-1032-ND,MNS2-9-W2-PC-01,Monnit Corporation,ALTA WIRELESS PULSE COUNTERS (SI,23,0,"126.00000","0","1","-","Active","Pulse Counter","PNP - Open Collector, 900MHz","-40°C ~ 85°C"
-,-,Z9430-ND,EE-SA801A 1M,Omron Automation and Safety,OPTO SENSOR PB NPN OC 1M,10,0,"136.08000","0","1","*","Active","-","-","-"
https://www.nidec-copal-electronics.com/e/catalog/liquid-leak-sensor/wl10.pdf,-,563-2272-ND,WL10-NP-4,Nidec Copal Electronics,LIQUID LEAK SENSORS,2,0,"136.80000","0","1","WL10","Active","Liquid Leakage","NPN - Open Collector","-10°C ~ 60°C (TA)"
https://www.nidec-copal-electronics.com/e/catalog/liquid-leak-sensor/wl10.pdf,//media.digikey.com/Photos/Nidec-Copal-Electronics/WL10-NF-4.jpg,563-2271-ND,WL10-NF-4,Nidec Copal Electronics,LIQUID LEAK SENSORS,2,0,"144.00000","0","1","WL10","Active","Liquid Leakage","NPN - Open Collector","-10°C ~ 60°C (TA)"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-006-Dry-Contact-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-IN-DC-CF.jpg,1859-1036-ND,MNS2-9-IN-DC-CF,Monnit Corporation,ALTA INDUSTRIAL WIRELESS DRY CON,5,0,"163.20000","0","1","-","Active","Dry Contact Sensor","900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-003-Water-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-IN-WS-WD-L03.jpg,1859-1022-ND,MNS2-9-IN-WS-WD-L03,Monnit Corporation,ALTA INDUSTRIAL WIRELESS WATER D,4,0,"163.20000","0","1","-","Active","Water Detection","900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-008-Open-Closed-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-IN-OC-ST.jpg,1859-1030-ND,MNS2-9-IN-OC-ST,Monnit Corporation,ALTA INDUSTRIAL WIRELESS OPEN-CL,4,0,"172.80000","0","1","-","Active","Open, Closed Sensor","900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-003-Water-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-IN-WS-WD-L03-WP.jpg,1859-1025-ND,MNS2-9-IN-WS-WD-L03-WP,Monnit Corporation,ALTA INDUSTRIAL WIRELESS WATER P,2,0,"172.80000","0","1","-","Active","Water Detection","900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-046-Water-Rope-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W1-WS-WR.jpg,1859-1026-ND,MNS2-9-W1-WS-WR,Monnit Corporation,ALTA WIRELESS WATER ROPE SENSOR,5,0,"177.60000","0","1","-","Active","Water Rope Sensor","900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-042-5-VDC-Meter-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-IN-VM-005.jpg,1859-1040-ND,MNS2-9-IN-VM-005,Monnit Corporation,ALTA INDUSTRIAL WIRELESS VOLTAGE,5,0,"177.60000","0","1","-","Active","Voltage","Voltage, 900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-029-1-Input-Pulse-Counter-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-IN-PC-01.jpg,1859-1033-ND,MNS2-9-IN-PC-01,Monnit Corporation,ALTA INDUSTRIAL WIRELESS PULSE C,4,0,"177.60000","0","1","-","Active","Pulse Counter","PNP - Open Collector, 900MHz","-40°C ~ 85°C"
http://www.ia.omron.com/data_pdf/cat/lg2_ds_e_4_2_csm388.pdf,//media.digikey.com/photos/Omron%20Auto/LG2-AB-AC100.JPG,Z9687-ND,LG2-AB-AC100,Omron Automation and Safety,VOLTAGE SENSOR 100VAC PLUG-IN,4,0,"196.56000","0","1","*","Active","-","-","-"
http://www.ia.omron.com/data_pdf/cat/lg2_ds_e_4_2_csm388.pdf,//media.digikey.com/Photos/Omron%20Auto/LG2-AB-AC110.jpg,Z9688-ND,LG2-AB-AC110,Omron Automation and Safety,VOLTAGE SENSOR 110VAC PLUG-IN,2,2,"196.56000","0","1","*","Active","-","-","-"
http://www.ia.omron.com/data_pdf/cat/lg2_ds_e_4_2_csm388.pdf,//media.digikey.com/Photos/Omron%20Auto/LG2-DB-DC12.jpg,Z9689-ND,LG2-DB DC12,Omron Automation and Safety,VOLTAGE SENSOR 12VDC PLUG-IN,2,0,"216.72000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-DCNNNNNN-0000-LR.pdf,-,1661-1042-ND,WB1-9-00-DCNNNNNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1DC,20,0,"224.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-A5NNNNNN-0000-LR.pdf,-,1661-1045-ND,WB1-9-00-A5NNNNNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1A5,10,0,"229.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-A4NNNNNN-0000-LR.pdf,-,1661-1046-ND,WB1-9-00-A4NNNNNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1A4,10,0,"229.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-A4A4NNNN-0000-LR.pdf,-,1661-1048-ND,WB1-9-00-A4A4NNNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 2A4,7,0,"229.00000","0","1","*","Active","-","-","-"
http://www.ia.omron.com/data_pdf/cat/lg2_ds_e_4_2_csm388.pdf,-,Z9690-ND,LG2-DB DC48,Omron Automation and Safety,VOLTAGE SENSOR 48VDC PLUG-IN,2,0,"236.88000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-DCTRNNNN-0000-LR.pdf,-,1661-1043-ND,WB1-9-00-DCTRNNNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1DC 1TR,10,0,"249.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-DCA5NNNN-0000-LR.pdf,-,1661-1049-ND,WB1-9-00-DCA5NNNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1DC 1A5,6,0,"254.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-DCA4NNNN-0000-LR.pdf,-,1661-1050-ND,WB1-9-00-DCA4NNNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1DC 1A4,6,0,"254.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-A5A5NNNN-0000-LR_2019.pdf,-,1661-1047-ND,WB1-9-00-A5A5NNNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 2A5,6,0,"259.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-DCTRTRNN-0000-LR.pdf,-,1661-1044-ND,WB1-9-00-DCTRTRNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1DC 2TR,10,0,"274.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-C1NNNNNN-0000-LR.pdf,-,1661-1053-ND,WB1-9-00-C1NNNNNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1C1,6,0,"274.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-DCA5A5NN-0000-LR.pdf,-,1661-1051-ND,WB1-9-00-DCA5A5NN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1DC 2A5,6,0,"284.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-DCA4A4NN-0000-LR.pdf,-,1661-1052-ND,WB1-9-00-DCA4A4NN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1DC 2A4,6,0,"284.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-C2NNNNNN-0000-LR.pdf,-,1661-1055-ND,WB1-9-00-C2NNNNNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1C2,5,0,"289.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-C3NNNNNN-0000-LR.pdf,-,1661-1057-ND,WB1-9-00-C3NNNNNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1C3,5,0,"314.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-C1TRTRNN-0000-LR.pdf,-,1661-1054-ND,WB1-9-00-C1TRTRNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1C1 2TR,5,0,"324.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-C2TRTRNN-0000-LR.pdf,-,1661-1056-ND,WB1-9-00-C2TRTRNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1C2 2TR,5,0,"339.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-C3TRTRNN-0000-LR.pdf,-,1661-1058-ND,WB1-9-00-C3TRTRNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1C3 2TR,5,0,"364.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-C4NNNNNN-0000-LR.pdf,-,1661-1059-ND,WB1-9-00-C4NNNNNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1C4,5,0,"424.00000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WB1-9-00-C4TRTRNN-0000-LR.pdf,-,1661-1060-ND,WB1-9-00-C4TRTRNN-0000-LR,Digital Six Labs,WHISKER BLOCK US IT 1C4 2TR,5,0,"474.00000","0","1","*","Active","-","-","-"
-,//media.digikey.com/Photos/Omron%20Auto/SDV-FH5-DC125V.jpg,Z10083-ND,SDV-FH5 DC125V,Omron Automation and Safety,VOLT SENSOR 125VDC DC/AC SELECT,7,0,"616.08000","0","1","*","Active","-","-","-"
