Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","For Measuring","Sensor Type","Current - Sensing","Number of Channels","Output","Sensitivity","Frequency","Linearity","Accuracy","Voltage - Supply","Response Time","Current - Supply (Max)","Operating Temperature","Polarization","Mounting Type","Package / Case","Supplier Device Package"
https://www.lem.com/sites/default/files/marketing/lem%20leaflet%20cas%20casr%20cksr.pdf,//media.digikey.com/photos/LEM%20Photos/CKSR%2025-NP.JPG,398-1097-ND,CKSR 25-NP,LEM USA Inc.,SENSOR CURRENT FLUX 25A AC/DC,1203,0,"18.01000","0","1","Tray","CKSR","Active","AC/DC","Flux Gate, Closed Loop","25A","1","Ratiometric, Voltage","25mV/A","300kHz","±1%","±0.8%","4.75V ~ 5.25V","0.3µs","20mA","-40°C ~ 105°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/marketing/lem%20leaflet%20cas%20casr%20cksr.pdf,//media.digikey.com/photos/LEM%20Photos/CASR%206-NP.JPG,398-1091-ND,CASR 6-NP,LEM USA Inc.,SENSOR CURRENT FLUX 6A AC/DC,631,0,"18.01000","0","1","Tray","CASR","Active","AC/DC","Flux Gate, Closed Loop","6A","1","Ratiometric, Voltage","104.2mV/A","300kHz","±1%","±0.8%","4.75V ~ 5.25V","0.3µs","20mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/marketing/lem%20leaflet%20cas%20casr%20cksr.pdf,//media.digikey.com/photos/LEM%20Photos/CKSR%206-NP.JPG,398-1095-ND,CKSR 6-NP,LEM USA Inc.,SENSOR CURRENT FLUX 6A AC/DC,546,0,"18.01000","0","1","Tray","CKSR","Active","AC/DC","Flux Gate, Closed Loop","6A","1","Ratiometric, Voltage","104.2mV/A","300kHz","±1%","±0.8%","4.75V ~ 5.25V","0.3µs","20mA","-40°C ~ 105°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/marketing/lem%20leaflet%20cas%20casr%20cksr.pdf,//media.digikey.com/photos/LEM%20Photos/CKSR%2015-NP.JPG,398-1096-ND,CKSR 15-NP,LEM USA Inc.,SENSOR CURRENT FLUX 15A AC/DC,344,0,"18.01000","0","1","Tube","CKSR","Active","AC/DC","Flux Gate, Closed Loop","15A","1","Ratiometric, Voltage","41.67mV/A","300kHz","±1%","±0.8%","4.75V ~ 5.25V","0.3µs","20mA","-40°C ~ 105°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/marketing/lem%20leaflet%20cas%20casr%20cksr.pdf,//media.digikey.com/photos/LEM%20Photos/CASR%2015-NP.JPG,398-1092-ND,CASR 15-NP,LEM USA Inc.,SENSOR CURRENT FLUX 15A AC/DC,225,0,"18.01000","0","1","Tube","CASR","Active","AC/DC","Flux Gate, Closed Loop","15A","1","Ratiometric, Voltage","41.67mV/A","300kHz","±1%","±0.8%","4.75V ~ 5.25V","0.3µs","20mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/marketing/lem%20leaflet%20cas%20casr%20cksr.pdf,//media.digikey.com/photos/LEM%20Photos/CASR%2025-NP.JPG,398-1093-5-ND,CASR 25-NP,LEM USA Inc.,SENSOR CURRENT FLUX 25A AC/DC,192,0,"18.01000","0","1","Tube","CASR","Active","AC/DC","Flux Gate, Closed Loop","25A","1","Ratiometric, Voltage","25mV/A","300kHz","±1%","±0.8%","4.75V ~ 5.25V","0.3µs","20mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module","-"
//media.digikey.com/pdf/Data%20Sheets/LEM%20USA%20PDFs/LTS%2025-NP.pdf,"//media.digikey.com/photos/LEM%20Photos/LTS%2015-NP,LTS%2025-NP.jpg",398-1002-ND,LTS 25-NP,LEM USA Inc.,SENSOR CURRENT HALL 25A AC/DC,3288,0,"18.62000","0","1","Bulk","LTS","Active","AC/DC","Hall Effect, Closed Loop","25A","1","Ratiometric, Voltage","25mV/A","DC ~ 200kHz","±0.1%","±0.2%","5V","0.4µs","-","-40°C ~ 85°C","Bidirectional","Through Hole","Module, Single Pass Through","-"
https://www.lem.com/sites/default/files/products_datasheets/lts_15-np.pdf,"//media.digikey.com/photos/LEM%20Photos/LTS%2015-NP,LTS%2025-NP.jpg",398-1001-ND,LTS 15-NP,LEM USA Inc.,SENSOR CURRENT HALL 15A AC/DC,572,0,"18.62000","0","1","Bulk","LTS","Active","AC/DC","Hall Effect, Closed Loop","15A","1","Ratiometric, Voltage","41.6mV/A","DC ~ 200kHz","±0.1%","±0.2%","5V","0.4µs","-","-40°C ~ 85°C","Bidirectional","Through Hole","Module, Single Pass Through","-"
https://www.lem.com/sites/default/files/products_datasheets/lts_6-np.pdf,//media.digikey.com/photos/LEM%20Photos/LTS%206-NP.jpg,398-1000-ND,LTS 6-NP,LEM USA Inc.,SENSOR CURRENT HALL 6A AC/DC,162,0,"18.62000","0","1","Bulk","LTS","Active","AC/DC","Hall Effect, Closed Loop","6A","1","Ratiometric, Voltage","104.16mV/A","DC ~ 200kHz","±0.1%","±0.2%","5V","0.4µs","-","-40°C ~ 85°C","Bidirectional","Through Hole","Module, Single Pass Through","-"
https://www.lem.com/sites/default/files/products_datasheets/ltsr_6-np.pdf,//media.digikey.com/photos/LEM%20Photos/LTSR%206-NP.JPG,398-1021-5-ND,LTSR 6-NP,LEM USA Inc.,SENSOR CURRENT HALL 6A AC/DC,539,0,"19.72000","0","1","Bulk","LTSR","Active","AC/DC","Hall Effect, Closed Loop","6A","1","Ratiometric, Voltage","104.16mV/A","DC ~ 200kHz","±0.1%","±0.2%","5V","0.4µs","-","-40°C ~ 85°C","Bidirectional","Through Hole","Module, Single Pass Through","-"
https://www.lem.com/sites/default/files/marketing/lem%20leaflet%20cas%20casr%20cksr.pdf,//media.digikey.com/photos/LEM%20Photos/CASR%2050-NP.JPG,398-1094-ND,CASR 50-NP,LEM USA Inc.,SENSOR CURRENT FLUX 50A AC/DC,152,0,"19.85000","0","1","Tray","CASR","Active","AC/DC","Flux Gate, Closed Loop","50A","1","Ratiometric, Voltage","12.5mV/A","300kHz","±1%","±0.8%","4.75V ~ 5.25V","0.3µs","20mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module","-"
https://www.tamuracorp.com/electronics/jp/pdf/l01z_s05_e.pdf,//media.digikey.com/photos/Tamura%20Photos/OLC%20SENSORS%20FIG.1%20LO1Z%20SERIES.jpg,MT7173-ND,L01Z050S05,Tamura,SENSOR CURRENT HALL 50A AC/DC,1069,0,"21.41000","0","1","Bulk","-","Active","AC/DC","Hall Effect, Open Loop","50A","1","Ratiometric, Voltage","-","DC ~ 100kHz","±1%","-","5V","10µs","15mA","-10°C ~ 80°C","Bidirectional","Through Hole","Module","-"
https://www.tamuracorp.com/electronics/jp/pdf/l01z_s05_e.pdf,//media.digikey.com/photos/Tamura%20Photos/OLC%20SENSORS%20FIG.1%20LO1Z%20SERIES.jpg,MT7174-ND,L01Z100S05,Tamura,SENSOR CURRENT HALL 100A AC/DC,379,0,"21.41000","0","1","Bulk","-","Active","AC/DC","Hall Effect, Open Loop","100A","1","Ratiometric, Voltage","-","DC ~ 100kHz","±1%","-","5V","10µs","15mA","-10°C ~ 80°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/lax%20100-np%20e.pdf,//media.digikey.com/photos/LEM%20Photos/MFG_%20LAX%20100-NP.jpg,398-1024-5-ND,LAX 100-NP,LEM USA Inc.,SENSOR CURRENT HALL SELECTABLE,635,0,"22.33000","0","1","Tube","LAX","Active","AC/DC","Hall Effect, Closed Loop","16.7A, 25A, 33.3A, 50A, 100A (Selectable)","1","Ratiometric, Current","0.5mA/A","DC ~ 300kHz","±0.1%","±0.91%","±11.4V ~ 15.75V","0.2µs","62mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/htb%20-p_tp%20v12%20e%20.pdf,//media.digikey.com/Photos/LEM%20Photos/HTB%20SERIES.JPG,398-1041-ND,HTB 200-P,LEM USA Inc.,SENSOR CURRENT HALL 200A AC/DC,239,0,"22.77000","0","1","Tray","HTB","Active","AC/DC","Hall Effect, Open Loop","200A","1","Ratiometric, Voltage","-","DC ~ 50kHz","±1%","±1%","±12V ~ 15V","3µs","15mA","-40°C ~ 80°C","Bidirectional","-","Module, Single Pass Through","-"
https://www.lem.com/sites/default/files/products_datasheets/hass_50_600-s.pdf,//media.digikey.com/photos/LEM%20Photos/HASS%2050-S.JPG,398-1062-ND,HASS 50-S,LEM USA Inc.,SENSOR CURRENT HALL 50A AC/DC,119,0,"22.77000","0","1","Tray","HASS","Active","AC/DC","Hall Effect, Open Loop","50A","1","Ratiometric, Voltage","-","DC ~ 50kHz","±0.5%","±1%","5V","3µs","19mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/hass_50_600-s.pdf,//media.digikey.com/photos/LEM%20Photos/HASS%20100-S.JPG,398-1063-ND,HASS 100-S,LEM USA Inc.,SENSOR CURRENT HALL 100A AC/DC,108,0,"22.77000","0","1","Tray","HASS","Active","AC/DC","Hall Effect, Open Loop","100A","1","Ratiometric, Voltage","-","DC ~ 50kHz","±0.5%","±1%","5V","3µs","19mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/lah_25-np.pdf,//media.digikey.com/photos/LEM%20Photos/LAH-25-NP.jpg,398-1007-ND,LAH 25-NP,LEM USA Inc.,"SENSOR CURRENT HALL 8A, 12A, 25A",1866,0,"22.88000","0","1","Bulk","LAH","Active","AC/DC","Hall Effect, Closed Loop","8A, 12A, 25A (Selectable)","1","Ratiometric, Current","-","DC ~ 200kHz","±0.2%","±0.3%","±12V ~ 15V","0.5µs","35mA","-25°C ~ 85°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/lah_100-p.pdf,"//media.digikey.com/photos/LEM%20Photos/LAH%2050-P,LAH%20100-P.jpg",398-1009-ND,LAH 100-P,LEM USA Inc.,SENSOR CURRENT HALL 100A AC/DC,3329,0,"23.65000","0","1","Bulk","LAH","Active","AC/DC","Hall Effect, Closed Loop","100A","1","Ratiometric, Current","-","DC ~ 200kHz","±0.15%","±0.25%","±12V ~ 15V","0.5µs","60mA","-25°C ~ 85°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/lah_50-p.pdf,"//media.digikey.com/photos/LEM%20Photos/LAH%2050-P,LAH%20100-P.jpg",398-1008-ND,LAH 50-P,LEM USA Inc.,SENSOR CURRENT HALL 50A AC/DC,1373,0,"23.65000","0","1","Bulk","LAH","Active","AC/DC","Hall Effect, Closed Loop","50A","1","Ratiometric, Current","-","DC ~ 200kHz","±0.15%","±0.25%","±12V ~ 15V","0.5µs","35mA","-25°C ~ 85°C","Bidirectional","Through Hole","Module","-"
http://www.crmagnetics.com/Products/Assets/ProductPDFs/CR9300%20Series.pdf,//media.digikey.com/photos/CR%20Magnetics%20Photos/CR9321-PNP.jpg,582-1022-ND,CR9321-PNP,CR Magnetics Inc.,SENSOR CURRENT SWITCH 100A PNP,228,0,"23.98000","0","1","Bulk","CR9300","Active","AC","Current Switch","100A","1","PNP","-","50Hz ~ 400kHz","-","-","Self Powered","100ms (On), 250ms (Off)","-","-30°C ~ 60°C","Bidirectional","-","Module, Single Pass Through","-"
http://www.crmagnetics.com/Products/Assets/ProductPDFs/CR9300%20Series.pdf,//media.digikey.com/photos/CR%20Magnetics%20Photos/CR9321-NPN.jpg,582-1021-ND,CR9321-NPN,CR Magnetics Inc.,SENSOR CURRENT SWITCH 100A NPN,209,0,"23.98000","0","1","Bulk","CR9300","Active","AC","Current Switch","100A","1","NPN","-","50Hz ~ 400kHz","-","-","Self Powered","100ms (On), 250ms (Off)","-","-30°C ~ 60°C","Bidirectional","-","Module, Single Pass Through","-"
http://www.crmagnetics.com/Products/Assets/ProductPDFs/CR9300%20Series.pdf,//media.digikey.com/photos/CR%20Magnetics%20Photos/CR%20Magnetics%20Inc-CR9321-ACA.jpg,582-1020-ND,CR9321-ACA,CR Magnetics Inc.,SENSOR CURRENT SWITCH 100A SCR,186,0,"23.98000","0","1","Bulk","CR9300","Active","AC","Current Switch","100A","1","SCR","-","50Hz ~ 400kHz","-","-","Self Powered","100ms (On), 250ms (Off)","-","-30°C ~ 60°C","Bidirectional","-","Module, Single Pass Through","-"
https://www.lem.com/sites/default/files/products_datasheets/hass_50_600-s.pdf,//media.digikey.com/photos/LEM%20Photos/HASS%20400-S.JPG,398-1066-ND,HASS 400-S,LEM USA Inc.,SENSOR CURRENT HALL 400A AC/DC,334,0,"24.09000","0","1","Tray","HASS","Active","AC/DC","Hall Effect, Open Loop","400A","1","Ratiometric, Voltage","-","DC ~ 50kHz","±0.5%","±1%","5V","3µs","19mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/hass_50_600-s.pdf,//media.digikey.com/photos/LEM%20Photos/HASS-300-S.JPG,398-1065-ND,HASS 300-S,LEM USA Inc.,SENSOR CURRENT HALL 300A AC/DC,246,0,"24.09000","0","1","Tray","HASS","Active","AC/DC","Hall Effect, Open Loop","300A","1","Ratiometric, Voltage","-","DC ~ 50kHz","±0.5%","±1%","5V","3µs","19mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/hass_50_600-s.pdf,//media.digikey.com/photos/LEM%20Photos/HASS%20500-S.JPG,398-1067-ND,HASS 500-S,LEM USA Inc.,SENSOR CURRENT HALL 500A AC/DC,249,0,"24.25000","0","1","Tray","HASS","Active","AC/DC","Hall Effect, Open Loop","500A","1","Ratiometric, Voltage","-","DC ~ 50kHz","±0.5%","±1%","5V","3µs","19mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/la%2025-np.pdf,//media.digikey.com/Photos/LEM%20Photos/LA%2025-NP.JPG,LA25-NP-ND,LA 25-NP,LEM USA Inc.,SENSOR CURRENT HALL SELECTABLE,326,0,"24.75000","0","1","Bulk","LA","Active","AC/DC","Hall Effect, Closed Loop","5A, 6A, 8A, 12A, 25A (Selectable)","1","Ratiometric, Current","-","DC ~ 150kHz","±0.2%","±0.5%","±15V","1µs","10mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/hais_50_400-p_and_50_150-tp.pdf,//media.digikey.com/photos/LEM%20Photos/MFG_HAIS%20%23-P%20SERIES.jpg,398-1032-ND,HAIS 200-P,LEM USA Inc.,SENSOR CURRENT HALL 200A AC/DC,252,0,"25.30000","0","1","Tray","HAIS","Active","AC/DC","Hall Effect, Open Loop","200A","1","Ratiometric, Voltage","-","DC ~ 50kHz","±0.5%","±1%","5V","5µs","19mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/has_50_600-s_e.pdf,//media.digikey.com/photos/LEM%20Photos/HAS%20200-S.JPG,398-1051-ND,HAS 200-S,LEM USA Inc.,SENSOR CURRENT HALL 200A AC/DC,410,0,"25.63000","0","1","Tray","HAS","Active","AC/DC","Hall Effect, Open Loop","200A","1","Ratiometric, Voltage","-","DC ~ 50kHz","±1%","±1%","±15V","3µs","15mA","-10°C ~ 80°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/has_50_600-s_e.pdf,//media.digikey.com/photos/LEM%20Photos/HAS%20100-S.JPG,398-1050-ND,HAS 100-S,LEM USA Inc.,SENSOR CURRENT HALL 100A AC/DC,298,0,"25.63000","0","1","Tray","HAS","Active","AC/DC","Hall Effect, Open Loop","100A","1","Ratiometric, Voltage","-","DC ~ 50kHz","±1%","±1%","±15V","3µs","15mA","-10°C ~ 80°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/has_50_600-s_e.pdf,//media.digikey.com/photos/LEM%20Photos/HAS%2050-S.JPG,398-1049-ND,HAS 50-S,LEM USA Inc.,SENSOR CURRENT HALL 50A AC/DC,156,0,"25.63000","0","1","Tray","HAS","Active","AC/DC","Hall Effect, Open Loop","50A","1","Ratiometric, Voltage","-","DC ~ 50kHz","±1%","±1%","±15V","3µs","15mA","-10°C ~ 80°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/la_100-p_e_.pdf,//media.digikey.com/photos/LEM%20Photos/LA%20100-P.JPG,398-1011-ND,LA 100-P,LEM USA Inc.,SENSOR CURRENT HALL 100A AC/DC,3395,0,"29.00000","0","1","Bulk","LA","Active","AC/DC","Hall Effect, Closed Loop","100A","1","Ratiometric, Current","-","DC ~ 200kHz","±0.15%","±0.45%","±12V ~ 15V","1µs","10mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module, Single Pass Through","-"
https://www.lem.com/sites/default/files/products_datasheets/la_150-p_new.pdf,//media.digikey.com/Photos/LEM%20Photos/MFG_LA-150-P.jpg,398-1012-ND,LA 150-P,LEM USA Inc.,SENSOR CURRENT HALL 150A AC/DC,1547,0,"29.92000","0","1","Bulk","LA","Active","AC/DC","Hall Effect, Closed Loop","150A","1","Ratiometric, Current","-","DC ~ 150kHz","±1%","±0.5%","±12V ~ 15V","0.5µs","10mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module, Single Pass Through","-"
https://www.lem.com/sites/default/files/products_datasheets/ctsr%20series.pdf,//media.digikey.com/Photos/LEM%20Photos/CTSR%200.6-P.JPG,398-1110-ND,CTSR 0.6-P,LEM USA Inc.,SENSOR CURRENT FLUX 600MA AC/DC,150,0,"38.39000","0","1","Bulk","CTSR","Active","AC/DC","Flux Gate, Closed Loop","600mA","1","Ratiometric, Voltage","-","9.5kHz","±0.4%","±1.5%","4.75V ~ 5.25V","30µs","21.6mA","-40°C ~ 105°C","Bidirectional","PCB, Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/ctsr%20series.pdf,//media.digikey.com/Photos/LEM%20Photos/CTSR%200.3-P.JPG,398-1112-ND,CTSR 0.3-P,LEM USA Inc.,SENSOR CURRENT FLUX 300MA AC/DC,142,0,"38.39000","0","1","Bulk","CTSR","Active","AC/DC","Flux Gate, Closed Loop","300mA","1","Ratiometric, Voltage","-","3.5kHz","±0.5%","±1.9%","4.75V ~ 5.25V","50µs","21.6mA","-40°C ~ 105°C","Bidirectional","PCB, Through Hole","Module","-"
http://www.crmagnetics.com/Products/Assets/ProductPDFs/CR9500%20Series.pdf,//media.digikey.com/Photos/CR%20Magnetics%20Photos/CR9580-xx.jpg,582-1033-ND,CR9580-10,CR Magnetics Inc.,SENSOR CURRENT XFMR 10A AC,105,0,"38.48000","0","1","Bulk","CR9500","Active","AC","Transformer w/Conditioning","10A","1","Ratiometric, 0 V ~ 5 V","-","50Hz ~ 400Hz","-","±0.5%","Self Powered","100ms (On), 250ms (Off)","-","-30°C ~ 60°C","Bidirectional","-","Hinged Ring, 0.40"" Dia, Wire Leads","-"
https://www.lem.com/sites/default/files/products_datasheets/at-b10.pdf,//media.digikey.com/Photos/LEM%20Photos/MFG_AT-SERIES.jpg,398-1080-ND,AT 5 B10,LEM USA Inc.,SENSOR CURRENT XFMR 5A AC,128,0,"68.50000","0","1","Bulk","AT","Active","AC","Transformer w/Conditioning","5A","1","Ratiometric, 0 V ~ 10 V","-","50/60Hz","±0.5%","±1.5%","Self Powered","300ms","-","-20°C ~ 60°C","Bidirectional","Chassis Mount","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/la%20125-p%20sp4.pdf,//media.digikey.com/Photos/LEM%20Photos/LA%20125-PSP4.JPG,398-1116-ND,LA 125-P/SP4,LEM USA Inc.,SENSOR CURRENT HALL 125A AC/DC,149,0,"91.60000","0","1","Bulk","LA","Active","AC/DC","Hall Effect, Closed Loop","125A","1","Ratiometric, Current","-","DC ~ 150kHz","±0.1%","±0.5%","±12V ~ 15V","0.5µs","10mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module, Single Pass Through","-"
https://www.lem.com/sites/default/files/products_datasheets/lf_510-s.pdf,//media.digikey.com/photos/LEM%20Photos/LF%20505-S.jpg,398-1179-ND,LF 510-S,LEM USA Inc.,"C/L, ASIC 500A PANEL MOUNT",78,0,"98.52000","0","1","Bulk","LF","Active","AC/DC","Hall Effect, Closed Loop","500A","1","Ratiometric, Current","0.2mA/A","200kHz","±0.1%","0.5%","14.25V ~ 25.2V","0.5µs","48mA","-40°C ~ 85°C","Bidirectional","Panel Mount","Module, Single Pass Through","-"
http://www.crmagnetics.com/Products/Assets/ProductPDFs/CR5200%20Series.pdf,"//media.digikey.com/photos/CR%20Magnetics%20Photos/MFG_CR4110,4120,4220,4410,4420,5210,5220%20Parts.jpg",582-1164-ND,CR5211-10,CR Magnetics Inc.,SENSOR CURRENT MAGNETIC 10A DC,49,0,"126.37000","0","1","Bulk","CR5200","Active","DC","Magnetic Modulator, Closed Loop","10A","1","Ratiometric, ±10 V","-","DC","-","±1%","24V","250ms","40mA","0°C ~ 50°C","Unidirectional","DIN Rail, Panel","Module","-"
http://www.crmagnetics.com/Products/Assets/ProductPDFs/CR5200%20Series.pdf,"//media.digikey.com/photos/CR%20Magnetics%20Photos/MFG_CR4110,4120,4220,4410,4420,5210,5220%20Parts.jpg",582-1059-ND,CR5210-10,CR Magnetics Inc.,SENSOR CURRENT MAGNETIC 10A DC,63,0,"138.13000","0","1","Bulk","CR5200","Active","DC","Magnetic Modulator, Closed Loop","10A","1","Ratiometric, Voltage","-","DC","-","±1%","24V","250ms","40mA","0°C ~ 50°C","Unidirectional","DIN Rail, Panel","Module","-"
http://www.crmagnetics.com/Products/Assets/ProductPDFs/CR5200%20Series.pdf,"//media.digikey.com/photos/CR%20Magnetics%20Photos/MFG_CR4110,4120,4220,4410,4420,5210,5220%20Parts.jpg",582-1064-ND,CR5220-20,CR Magnetics Inc.,SENSOR CURRENT HALL 20A DC,79,0,"164.41000","0","1","Bulk","CR5200","Active","DC","Hall Effect, Closed Loop","20A","1","Ratiometric, 4mA ~ 20mA","-","DC","-","±1%","24V","250ms","100mA","0°C ~ 50°C","Unidirectional","DIN Rail, Panel","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/dhr_100-400_c10_e_rev20.pdf,//media.digikey.com/photos/LEM%20Photos/DHR%20100%20C10.JPG,398-1086-ND,DHR 100 C10,LEM USA Inc.,SENSOR CURRENT HALL 100A AC/DC,38,0,"185.20000","0","1","Bulk","DHR","Active","AC/DC","Hall Effect, Open Loop","100A","1","Ratiometric, 0 V ~ 10 V","-","DC ~ 6kHz","±1%","±1%","20V ~ 50V","150ms","30mA","-40°C ~ 70°C","Bidirectional","Panel Mount","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/lf 1005-s e.pdf,//media.digikey.com/photos/LEM%20Photos/LF%201005-S.jpg,398-1119-ND,LF 1005-S,LEM USA Inc.,SENSOR CURRENT HALL 1000A AC/DC,49,0,"232.00000","0","1","Tray","LF","Active","AC/DC","Hall Effect, Closed Loop","1000A","1","Ratiometric, Current","-","DC ~ 150kHz","±0.1%","±0.4%","±15V ~ 24V","1µs","228mA","-40°C ~ 85°C","Bidirectional","Chassis Mount","Module","-"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS70331-Datasheet.ashx,"//media.digikey.com/Renders/Allegro%20Microsystems%20Renders/620;-12QFN-,80-3x3;-ES;-12.jpg",620-1887-2-ND,ACS70331EESATR-005B3,"Allegro MicroSystems, LLC","HIGH SENSITIVITY, 1 MHZ, GMR-BAS",3000,0,"0.70875","0","1500","Tape & Reel (TR)","ACS70331","Active","AC/DC","Hall Effect, Open Loop","5A","1","Voltage","200mv/A","DC ~ 1MHz","±0.2%","±2%","3V ~ 4.5V","535ns","6mA","-40°C ~ 85°C","Bidirectional","Surface Mount","12-PowerWQFN","12-QFN (3x3)"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS70331-Datasheet.ashx,"//media.digikey.com/Renders/Allegro%20Microsystems%20Renders/620;-12QFN-,80-3x3;-ES;-12.jpg",620-1887-1-ND,ACS70331EESATR-005B3,"Allegro MicroSystems, LLC","HIGH SENSITIVITY, 1 MHZ, GMR-BAS",4403,0,"1.61000","0","1","Cut Tape (CT)","ACS70331","Active","AC/DC","Hall Effect, Open Loop","5A","1","Voltage","200mv/A","DC ~ 1MHz","±0.2%","±2%","3V ~ 4.5V","535ns","6mA","-40°C ~ 85°C","Bidirectional","Surface Mount","12-PowerWQFN","12-QFN (3x3)"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS70331-Datasheet.ashx,"//media.digikey.com/Renders/Allegro%20Microsystems%20Renders/620;-12QFN-,80-3x3;-ES;-12.jpg",620-1887-6-ND,ACS70331EESATR-005B3,"Allegro MicroSystems, LLC","HIGH SENSITIVITY, 1 MHZ, GMR-BAS",4403,0,"Digi-Reel","0","1","Digi-Reel®","ACS70331","Active","AC/DC","Hall Effect, Open Loop","5A","1","Voltage","200mv/A","DC ~ 1MHz","±0.2%","±2%","3V ~ 4.5V","535ns","6mA","-40°C ~ 85°C","Bidirectional","Surface Mount","12-PowerWQFN","12-QFN (3x3)"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS70331-Datasheet.ashx,"//media.digikey.com/Renders/Allegro%20Microsystems%20Renders/620;-12QFN-,80-3x3;-ES;-12.jpg",620-1888-2-ND,ACS70331EESATR-005U3,"Allegro MicroSystems, LLC","HIGH SENSITIVITY, 1 MHZ, GMR-BAS",3000,0,"0.70875","0","1500","Tape & Reel (TR)","ACS70331","Active","AC/DC","Hall Effect, Open Loop","5A","1","Voltage","400mV/A","DC ~ 1MHz","±0.2%","±2%","3V ~ 4.5V","535ns","6mA","-40°C ~ 85°C","Bidirectional","Surface Mount","12-PowerWQFN","12-QFN (3x3)"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS70331-Datasheet.ashx,"//media.digikey.com/Renders/Allegro%20Microsystems%20Renders/620;-12QFN-,80-3x3;-ES;-12.jpg",620-1888-1-ND,ACS70331EESATR-005U3,"Allegro MicroSystems, LLC","HIGH SENSITIVITY, 1 MHZ, GMR-BAS",4435,0,"1.61000","0","1","Cut Tape (CT)","ACS70331","Active","AC/DC","Hall Effect, Open Loop","5A","1","Voltage","400mV/A","DC ~ 1MHz","±0.2%","±2%","3V ~ 4.5V","535ns","6mA","-40°C ~ 85°C","Bidirectional","Surface Mount","12-PowerWQFN","12-QFN (3x3)"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS70331-Datasheet.ashx,"//media.digikey.com/Renders/Allegro%20Microsystems%20Renders/620;-12QFN-,80-3x3;-ES;-12.jpg",620-1888-6-ND,ACS70331EESATR-005U3,"Allegro MicroSystems, LLC","HIGH SENSITIVITY, 1 MHZ, GMR-BAS",4435,0,"Digi-Reel","0","1","Digi-Reel®","ACS70331","Active","AC/DC","Hall Effect, Open Loop","5A","1","Voltage","400mV/A","DC ~ 1MHz","±0.2%","±2%","3V ~ 4.5V","535ns","6mA","-40°C ~ 85°C","Bidirectional","Surface Mount","12-PowerWQFN","12-QFN (3x3)"
