Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Capacitance Range","Mounting Type","Voltage - Rated","Tolerance","Applications","Features","Quantity","Packages Included"
//media.digikey.com/pdf/Data%20Sheets/Wurth%20Electronics%20PDFs/870055_WCAP-PTHR_Design_Kit.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_870055.jpg,732-11627-ND,870055,Wurth Electronics Inc.,DESIGN KIT WCAP-PTHR,9,0,"162.50000","0","1","Plastic Box with Bin Guide","WCAP-PTHR","Active","Aluminum (Polymer)","10µF ~ 150µF","Through Hole","35 ~ 63 V","±20%","General Purpose","-","225 Pieces (15 Values - 15 Each)","Radial, Can"
http://catalogs.avx.com/RF-Microwave.pdf#page=119,//media.digikey.com/Photos/AVX%20Photos/KITTYPE2200-LF.jpg,478-9780-ND,KITTYPE2200 LF,AVX Corporation,CAP KIT THN FLM 0.05-0.75PF 300P,6,2,"191.90000","0","1","Plastic Box with Bin Guide","Accu-P®","Active","Thin Film","0.05pF ~ 0.75pF","Surface Mount","100V","±0.02pF","RF, Microwave, High Frequency","High Q, Low Loss","300 Pieces (15 Values - 20 Each)","0603 (1608 Metric)"
http://catalogs.avx.com/RF-Microwave.pdf#page=119,//media.digikey.com/Photos/AVX%20Photos/KITTYPE2700-LF.jpg,478-9742-ND,KITTYPE2700 LF,AVX Corporation,CAP KIT THIN FILM 0.05-2PF 600PC,4,0,"191.90000","0","1","Plastic Box with Bin Guide","Accu-P®","Active","Thin Film","0.05pF ~ 2pF","Surface Mount","50V, 100V","±0.01pF, ±0.02pF","RF, Microwave, High Frequency","High Q, Low Loss","600 Pieces (30 Values - 20 Each)","0402 (1005 Metric)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200805KIT02.jpg,478-2830-ND,ACCU-P0805KITL2,AVX Corporation,CAP KIT THIN FILM 0.1-47PF 300PC,3,0,"191.90000","0","1","Plastic Box with Bin Guide","Accu-P®","Active","Thin Film","0.1pF ~ 47pF","Surface Mount","25 ~ 100 V","±0.05pF, ±0.1pF, ±2%, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","300 Pieces (30 Values - 10 Each)","0805 (2012 Metric)"
http://catalogs.avx.com/RF-Microwave.pdf#page=119,//media.digikey.com/Photos/AVX%20Photos/KITTYPE2800-LF.jpg,478-9711-ND,KITTYPE2800 LF,AVX Corporation,CAP KIT THIN FILM 0.05-2PF 600PC,3,1,"191.90000","0","1","Plastic Box with Bin Guide","Accu-P®","Active","Thin Film","0.05pF ~ 2pF","Surface Mount","25 ~ 100 V","±0.01pF, ±0.02pF","RF, Microwave, High Frequency","High Q, Low Loss","600 Pieces (30 Values - 20 Each)","0201 (0603 Metric)"
-,//media.digikey.com/Photos/Yageo%20Photos/CCxxxx00000000000%20Series.jpg,CC080500000000000-ND,CC080500000000000,Yageo,CAP KIT CER 10PF-0.68UF 480PCS,3,0,"244.97000","0","1","Binder","CC","Active","Ceramic","10pF ~ 0.68µF","Surface Mount, MLCC","16 ~ 50 V","±5%, ±10%","General Purpose","-","480 Pieces (48 Values - 10 Each)","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/American%20Technical%20Ceramics/Design_Kits_2-22-18.pdf,//media.digikey.com/Photos/American%20Technical%20Ceramics/DK0087T.jpg,1284-1820-ND,DK0087T,American Technical Ceramics,CAP KIT CERAMIC 10PF-100PF 240PC,3,0,"257.33000","0","1","-","ATC 800R","Active","Ceramic","10pF ~ 100pF","Surface Mount, MLCC","-","±5%","-","-","240 Pieces (16 Values - 15 Each)","Surface Mount, MLCC"
https://api.kemet.com/component-edge/download/datasheet/FLM ENG KIT 22.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_FLM-ENG-KIT-2x.jpg,399-13346-ND,FLM ENG KIT 22,KEMET,CAP KIT FILM 470PF-4.7UF 65PCS,24,0,"21.98000","0","1","Bulk","-","Active","Film","470pF ~ 4.7µF","Through Hole","500VAC, 700VAC, 160 ~ 2000 V (2kV)","±5%, ±10%","RF, Microwave, High Frequency","Derating Recommended","65 Pieces (Assorted Per Value)","Radial"
https://api.kemet.com/component-edge/download/datasheet/PPR ENG KIT 02.pdf,"//media.digikey.com/photos/Kemet%20Photos/PPR-ENG-KIT(01,02).jpg",1680-1009-ND,PPR ENG KIT 02,KEMET,CAP KIT FILM 470PF-4700PF 110PCS,20,0,"26.41000","0","1","Bulk","P295","Active","Film","470pF ~ 4700pF","Through Hole","500V","±20%","EMI, RFI Suppression","Y1 Safety Rated","110 Pieces (11 Values - 10 Each)","Radial"
http://www.vishay.com/docs/28561/vy1y5vsamplekit.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/VY1-Series_straight.jpg,BC3315-ND,VY1-KIT-MS,Vishay BC Components,CAP KIT CERAMIC 1NF-4.7NF 60PCS,16,0,"30.63000","0","1","Plastic Box with Bin Guide","VY1","Active","Ceramic","1nF ~ 4.7nF","Through Hole","760VAC","±20%","Safety","X1Y1 Safety Rated","60 Pieces (6 Values - 10 Each)","Radial"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 28.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_CER-ENG-KIT-28.jpg,399-12005-ND,CER ENG KIT 28,KEMET,CAP KIT CER 10PF-2.2UF 3000PCS,20,0,"37.82000","0","1","Binder","C","Active","Ceramic","10pF ~ 2.2µF","Surface Mount, MLCC","6.3 ~ 100 V","±5%, ±10%, ±20%","General Purpose","-","3000 Pieces (30 Values - 100 Each)","0402 (1005 Metric)"
http://datasheets.avx.com/TPM.pdf,//media.digikey.com/photos/AVX%20Photos/TANTTPM001D.JPG,478-3448-ND,TANTTPM001D,AVX Corporation,CAP KIT TANT 10UF-1500UF 85PCS,9,0,"37.82000","0","1","Notebook","TPM","Active","Tantalum","10µF ~ 1500µF","Surface Mount","2.5 ~ 50 V","±10%","General Purpose","-","85 Pieces (17 Values - 5 Each)","2917, 2924 (7343, 7361 Metric)"
https://api.kemet.com/component-edge/download/datasheet/FLM ENG KIT 23.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_FLM-ENG-KIT-2x.jpg,399-13347-ND,FLM ENG KIT 23,KEMET,CAP KIT FILM 1000PF-100UF 65PCS,16,0,"43.87000","0","1","Bulk","-","Active","Film","1000pF ~ 100µF","Through Hole","63 ~ 1000 V (1kV)","±10%","Automotive, General Purpose","Derating Recommended","65 Pieces (Assorted Per Value)","Radial"
https://www.johansontechnology.com/downloads/jti-prototyping.pdf,//media.digikey.com/Photos/Johanson%20Tech%20Photos/S111TVE.jpg,712-1546-ND,S111TVE,Johanson Technology Inc.,CAP KIT CERAMIC 0.5PF-10PF 280PC,8,0,"45.38000","0","1","Plastic Box with Bin Guide","E","Active","Ceramic","0.5pF ~ 10pF","Surface Mount, MLCC","1000V (1kV)","±0.1pF, ±0.25pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss, High Voltage","280 Pieces (28 Values - 10 Each)","1111 (2828 Metric)"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 34.pdf,//media.digikey.com/photos/Kemet%20Photos/CER%20ENG%20KIT%2034.JPG,399-11626-ND,CER ENG KIT 34,KEMET,CAP KIT CER 0.3PF-47PF 1800PCS,23,0,"52.05000","0","1","Binder","CBR","Active","Ceramic","0.3pF ~ 47pF","Surface Mount, MLCC","50V, 250V","±0.1pF, ±0.25pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","1800 Pieces (36 Values - 50 Each)","0603 (1608 Metric)"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 32.pdf,//media.digikey.com/photos/Kemet%20Photos/CER%20ENG%20KIT%2032.JPG,399-11624-ND,CER ENG KIT 32,KEMET,CAP KIT CER 0.1PF-33PF 3900PCS,17,0,"55.03000","0","1","Binder","CBR","Active","Ceramic","0.1pF ~ 33pF","Surface Mount, MLCC","25V, 50V","±0.1pF, ±0.25pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","3900 Pieces (39 Values - 100 Each)","0201 (0603 Metric)"
https://www.johansondielectrics.com/downloads/jdi-x2y.pdf,//media.digikey.com/photos/Johanson%20Dielect%20Photos/S-X07CBK%20(closed).JPG,709-1196-ND,S-X07CBK,Johanson Dielectrics Inc.,CAP KIT CER 1.8PF-10000PF 600PCS,7,0,"59.47000","0","1","Plastic Box with Bin Guide","X2Y®","Active","Ceramic","1.8pF ~ 10000pF","Surface Mount, MLCC","16V, 50V","±0.5pF, ±20%","Bypass, Decoupling","Low ESL (X2Y)","600 Pieces (12 Values - 50 Each)","0402 (1005 Metric)"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/MCF500VKIT5.JPG,338-1355-ND,MCF500VKIT5,Cornell Dubilier Electronics (CDE),CAP KIT MICA 5PF-1000PF 55PCS,3,8,"80.92000","0","1","Plastic Box with Bin Guide","MC","Active","Mica","5pF ~ 1000pF","Surface Mount","500V","±0.5pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","55 Pieces (11 Values - 5 Each)","1210, 1812, 2220 (3225, 4532, 5750 Metric)"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/MCF1000VKIT6.JPG,338-1356-ND,MCF1000VKIT6,Cornell Dubilier Electronics (CDE),CAP KIT MICA 100PF-1500PF 35PCS,6,3,"98.90000","0","1","Plastic Box with Bin Guide","MC","Active","Mica","100pF ~ 1500pF","Surface Mount","1000V (1kV)","±5%","RF, Microwave, High Frequency","High Q, Low Loss","35 Pieces (7 Values - 5 Each)","2220 (5750 Metric)"
https://content.kemet.com/datasheets/ALU_ENG_KIT_02.pdf,//media.digikey.com/Photos/Kemet%20Photos/ALU-ENG-KIT-02.jpg,1680-1015-ND,ALU ENG KIT 02,KEMET,ALU LOW & MID VOLTAGE RADIAL ELE,18,0,"101.84000","0","1","-","ESC, ESH, ESY","Active","Aluminum","10µF ~ 2200µF","Through Hole","6.3 ~ 63 V","±20%","General Purpose","-","280 Pieces (15 Values - Mixed Quantities)","Radial, Can"
https://api.kemet.com/component-edge/download/datasheet/ALU ENG KIT 04.pdf,//media.digikey.com/Photos/Kemet%20Photos/ALU-ENG-KIT-04.jpg,1680-1017-ND,ALU ENG KIT 04,KEMET,LONG LIFE RADIAL ALUMINUM ELECTR,14,0,"101.84000","0","1","-","ESL, EST, ESU, ESZ, ETA","Active","Aluminum","1µF ~ 1200µF","Through Hole","6.3 ~ 450 V","±20%","General Purpose","-","178 Pieces (24 Values - Mixed Quantities)","Radial"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/MIN300VKIT1.JPG,338-1357-ND,MIN300VKIT1,Cornell Dubilier Electronics (CDE),CAP KIT MICA 3.3PF-150PF 65PCS,3,20,"111.37000","0","1","Plastic Box with Bin Guide","MIN","Active","Mica","3.3pF ~ 150pF","Surface Mount","300V","±0.5pF, ±5%","RF, Microwave, High Frequency","-","65 Pieces (13 Values - 5 Each)","Non-Standard SMD"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/MCM500VKIT2.JPG,338-1358-ND,MCM500VKIT2,Cornell Dubilier Electronics (CDE),CAP KIT MICA 10PF-1000PF 50PCS,3,11,"111.37000","0","1","Plastic Box with Bin Guide","MCM01","Active","Mica","10pF ~ 1000pF","Surface Mount","500V","±5%","RF, Microwave, High Frequency","-","50 Pieces (10 Values - 5 Each)","Non-Standard SMD"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/MCM1000VKIT3.JPG,338-1359-ND,MCM1000VKIT3,Cornell Dubilier Electronics (CDE),CAP KIT MICA 100PF-750PF 35PCS,3,17,"120.65000","0","1","Plastic Box with Bin Guide","MCM01","Active","Mica","100pF ~ 750pF","Surface Mount","1000V (1kV)","±5%","RF, Microwave, High Frequency","-","35 Pieces (7 Values - 5 Each)","Non-Standard SMD"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200402KIT02T.JPG,478-4469-ND,ACCU-P 0402KIT02T,AVX Corporation,CAP KIT THIN FILM 1-4.7PF 600PCS,2,0,"191.90000","0","1","Plastic Box with Bin Guide","Accu-P®","Active","Thin Film","1pF ~ 4.7pF","Surface Mount","25V","±0.05pF, ±0.1pF","RF, Microwave, High Frequency","High Q, Low Loss","600 Pieces (30 Values - 20 Each)","0402 (1005 Metric)"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 41.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_CER-ENG-KIT-41.jpg,1680-1006-ND,CER ENG KIT 41,KEMET,CAP KIT CER 1000PF-0.33UF 2150PC,8,0,"205.55000","0","1","Binder","C, FT-CAP","Active","Ceramic","1000pF ~ 0.33µF","Surface Mount, MLCC","10 ~ 50 V","±1%, ±2%, ±5%","Boardflex Sensitive, General Purpose","Soft Termination","2150 Pieces (Assorted Per Value)","0402 ~ 1210 (1005 ~ 3225 Metric)"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 35.pdf,//media.digikey.com/photos/Kemet%20Photos/CER%20ENG%20KIT%2035.JPG,399-11627-ND,CER ENG KIT 35,KEMET,CAP KIT CER 0.3PF-100PF 2000PCS,13,0,"222.33000","0","1","Binder","CBR","Active","Ceramic","0.3pF ~ 100pF","Surface Mount, MLCC","250V, 500V","±0.1pF, ±0.25pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","2000 Pieces (40 Values - 50 Each)","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Syfer/AUTO-AECQ-HV-KIT45_DS.pdf,//media.digikey.com/Photos/Knowles-Syfer/Sample-Cap-Kit.jpg,1608-1298-ND,AUTO-AECQ-HV-KIT45,Knowles Syfer,CAP KIT CER 150PF-1UF 710PCS,4,0,"269.10000","0","1","Binder","FlexiCap™","Active","Ceramic","150pF ~ 1µF","Surface Mount, MLCC","50 ~ 2000 V (2kV)","±5%, ±10%","Automotive, Boardflex Sensitive","Soft Termination","710 Pieces (Assorted Per Value)","0805 ~ 2220 (2012 ~ 5750 Metric)"
https://api.kemet.com/component-edge/download/datasheet/PPR ENG KIT 01.pdf,"//media.digikey.com/photos/Kemet%20Photos/PPR-ENG-KIT(01,02).jpg",1680-1008-ND,PPR ENG KIT 01,KEMET,CAP KIT FILM 1000PF-0.15UF 90PCS,15,0,"36.19000","0","1","Bulk","P278","Active","Film","1000pF ~ 0.15µF","Through Hole","480V, 1000V (1kV)","±20%","EMI, RFI Suppression","X1 Safety Rated","90 Pieces (9 Values - 10 Each)","Radial"
https://api.kemet.com/component-edge/download/datasheet/FLM ENG KIT 21.pdf,//media.digikey.com/Photos/Kemet%20Photos/FLM-ENG-KIT-21.jpg,399-13338-ND,FLM ENG KIT 21,KEMET,CAP KIT FILM 1000PF-6.8UF 69PCS,36,0,"43.64000","0","1","Plastic Box with Bin Guide","R41, R46","Active","Film","1000pF ~ 6.8µF","Through Hole","630V, 1000V (1kV)","±20%","EMI, RFI Suppression","X1Y2 Safety Rated","69 Pieces (23 Values - 3 Each)","Radial"
http://www.vishay.com/docs/45232/vjquadhifreqdesignkit.pdf,//media.digikey.com/photos/Vishay%20Vitramon/VJ0402HIFRQ2KIT.JPG,720-1590-ND,VJ0402HIFRQ2KIT,Vishay Vitramon,CAP KIT CER 0.1PF-0.9PF 135PCS,11,0,"71.37000","0","1","Binder","VJ HIFREQ","Active","Ceramic","0.1pF ~ 0.9pF","Surface Mount, MLCC","200V","±0.05pF","RF, Microwave, High Frequency","High Q, Low Loss","135 Pieces (9 Values - 15 Each)","0402 (1005 Metric)"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 27.pdf,//media.digikey.com/photos/Kemet%20Photos/CER%20ENG%20KIT%2027.JPG,399-11622-ND,CER ENG KIT 27,KEMET,CAP KIT CER 6.8PF-4700PF 1050PCS,3,0,"75.65000","0","1","Binder","C","Active","Ceramic","6.8pF ~ 4700pF","Surface Mount, MLCC","500 ~ 3000 V (3kV)","±5%","SMPS Filtering","High Voltage","1050 Pieces (Assorted Per Value)","0805 ~ 2220 (2012 ~ 5750 Metric)"
https://api.kemet.com/component-edge/download/datasheet/TAN ENG KIT 28.pdf,//media.digikey.com/photos/Kemet%20Photos/TAN%20ENG%20KIT%2028.jpg,399-11628-ND,TAN ENG KIT 28,KEMET,CAP KIT TANT 100-1000UF 30PCS,4,0,"82.93000","0","1","Plastic Box with Bin Guide","KO-CAP® T520, T523","Active","Tantalum (Polymer)","47µF ~ 820µF","Surface Mount","6.3 ~ 35 V","±20%","General Purpose","-","70 Pieces (7 Values - 10 Each)","2917, 2924 (7343, 7360 Metric)"
https://api.kemet.com/component-edge/download/datasheet/SUP ENG KIT 02.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_SUP-ENG-KIT-02.jpg,1068-1001-ND,SUP ENG KIT 02,KEMET,CAP KIT SUPERCAP 22MF-330MF 80PC,5,0,"83.67000","0","1","Binder","FM","Active","Electric Double Layer Capacitors, Supercaps","22mF ~ 330mF","Through Hole","3.5V, 5.5V","-20%, +80%","-","-","80 Pieces (8 Values - 10 Each)","Radial"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 23.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_CER-ENG-KIT-23.jpg,399-12007-ND,CER ENG KIT 23,KEMET,CAP KIT CER 1000PF-4.7UF 1900PCS,5,0,"121.36000","0","1","Binder","FE-CAP, FO-CAP","Active","Ceramic","1000pF ~ 4.7µF","Surface Mount, MLCC","25 ~ 250 V","±10%","Boardflex Sensitive","Floating Electrode, Open Mode","1900 Pieces (Assorted Per Value)","0402 ~ 1812 (1005 ~ 4532 Metric)"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 25.pdf,//media.digikey.com/photos/Kemet%20Photos/CER%20ENG%20KIT%2025.JPG,399-11669-ND,CER ENG KIT 25,KEMET,CAP KIT CER 3300PF-0.33UF 1075PC,7,0,"141.18000","0","1","Binder","ArcShield™","Active","Ceramic","3300pF ~ 0.33µF","Surface Mount, MLCC","500 ~ 1000 V (1kV)","±10%","Boardflex Sensitive, General Purpose","ArcShield™, High Voltage, Soft Termination","1075 Pieces (Assorted Per Value)","0805 ~ 1812 (2012 ~ 4532 Metric)"
https://api.kemet.com/component-edge/download/datasheet/SUP ENG KIT 01.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_SUP-ENG-KIT-01.jpg,1068-1000-ND,SUP ENG KIT 01,KEMET,CAP KIT SUPERCAP 47MF-1F 80PCS,3,0,"147.75000","0","1","Binder","FC","Active","Electric Double Layer Capacitors, Supercaps","47mF ~ 1F","Surface Mount","3.5V, 5.5V","-20%, +80%","-","-","80 Pieces (8 Values - 10 Each)","Radial, Can - SMD"
https://www.knowlescapacitors.com/getattachment/347e5c70-6b23-4766-91a1-0ff8af10b89f/Q-and-U-range.aspx,//media.digikey.com/photos/Knowles-Syfer/UL-0805-KITSET32-AB.JPG,1608-1300-ND,UL-0805-KITSET32-AB,Knowles Syfer,CAP KIT CER 0.2PF-240PF 640PCS,6,0,"149.50000","0","1","Plastic Box with Bin Guide","-","Active","Ceramic","0.2pF ~ 240pF","Surface Mount, MLCC","250V","±0.1pF, ±5%","General Purpose","High Q, Low Loss","640 Pieces (32 Values - 20 Each)","0805 (2012 Metric)"
https://api.kemet.com/component-edge/download/datasheet/HTP ENG KIT 01.pdf,//media.digikey.com/Photos/Kemet%20Photos/HTP-ENG-KIT-01.jpg,1680-1007-ND,HTP ENG KIT 01,KEMET,CAP KIT CER 1500PF-220UF 200PCS,3,0,"157.53000","0","1","Binder","-","Active","Ceramic, Tantalum","1500pF ~ 220µF","Surface Mount, Through Hole","10 ~ 500 V","±2.5%, ±5%, ±10%","Boardflex Sensitive, Downhole, General Purpose","Low ESL, High Voltage, High Temperature, Soft Termination","200 Pieces (Assorted Per Value)","0402 ~ 2917 (1005 ~ 7343 Metric), Radial"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 36.pdf,//media.digikey.com/Photos/Kemet%20Photos/CBR-Series.jpg,1680-1003-ND,CER ENG KIT 36,KEMET,CAP KIT CERAMIC 0.4PF-2PF 850PCS,6,0,"184.06000","0","1","Binder","CBR","Active","Ceramic","0.4pF ~ 2pF","Surface Mount, MLCC","250V","±10%","RF, Microwave, High Frequency","High Q, Low Loss","850 Pieces (17 Values - 50 Each)","0505 (1313 Metric)"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 37.pdf,//media.digikey.com/Photos/Kemet%20Photos/CBR-Series.jpg,1680-1004-ND,CER ENG KIT 37,KEMET,CAP KIT CERAMIC 1PF-10PF 850PCS,7,0,"184.46000","0","1","Binder","CBR","Active","Ceramic","1pF ~ 10pF","Surface Mount, MLCC","250V","±0.1pF, ±0.25pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","850 Pieces (17 Values - 50 Each)","0505 (1313 Metric)"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 38.pdf,//media.digikey.com/Photos/Kemet%20Photos/CER-ENG-KIT-38.jpg,1680-1005-ND,CER ENG KIT 38,KEMET,CAP KIT CERAMIC 10PF-100PF 800PC,3,0,"188.30000","0","1","Binder","CBR","Active","Ceramic","10pF ~ 100pF","Surface Mount, MLCC","250V","±5%","RF, Microwave, High Frequency","High Q, Low Loss","800 Pieces (16 Values - 50 Each)","0505 (1313 Metric)"
https://api.kemet.com/component-edge/download/datasheet/SUP ENG KIT 03.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_SUP-ENG-KIT-03.jpg,1068-1002-ND,SUP ENG KIT 03,KEMET,CAP KIT SUPERCAP 100MF-4.7F 82PC,6,0,"189.38000","0","1","Binder","FG, FT, FY","Active","Electric Double Layer Capacitors, Supercaps","100mF ~ 4.7F","Through Hole","5.5V","-20%, +80%","-","-","82 Pieces (Assorted Per Value)","Radial"
https://www.knowlescapacitors.com/getattachment/347e5c70-6b23-4766-91a1-0ff8af10b89f/Q-and-U-range.aspx,//media.digikey.com/Photos/Knowles-Syfer/Sample-Cap-Kit.jpg,1608-1299-ND,UL-0603-0805-KIT66,Knowles Syfer,CAP KIT CER 0.1PF-240PF 1320PCS,8,0,"299.00000","0","1","Binder","-","Active","Ceramic","0.1pF ~ 240pF","Surface Mount, MLCC","250V","±0.1pF, ±5%","General Purpose","High Q, Low Loss","1320 Pieces (66 Values - 20 Each)","0603, 0805 (1608, 2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/American%20Technical%20Ceramics/Design_Kits_2-22-18.pdf,//media.digikey.com/Photos/American%20Technical%20Ceramics/TS0004T.jpg,1284-1827-ND,TS0004T,American Technical Ceramics,CAP KIT CERAMIC 0.1PF-2PF,21,0,"55.77000","0","1","-","Tuning Stick® ATC 600S","Active","Ceramic","0.1pF ~ 2pF","Surface Mount, MLCC","-","±0.1pF, ±0.25pF","RF, Microwave, High Frequency","Ultra Low ESR","-","Surface Mount, MLCC"
//media.digikey.com/pdf/Data%20Sheets/American%20Technical%20Ceramics/Design_Kits_2-22-18.pdf,//media.digikey.com/Photos/American%20Technical%20Ceramics/TS0005T.jpg,1284-1828-ND,TS0005T,American Technical Ceramics,CAP KIT CERAMIC 1PF-10PF,9,0,"55.77000","0","1","-","Tuning Stick® ATC 600S","Active","Ceramic","1pF ~ 10pF","Surface Mount, MLCC","-","±0.1pF, ±0.25pF, ±5%","RF, Microwave, High Frequency","Ultra Low ESR","-","Surface Mount, MLCC"
//media.digikey.com/pdf/Data%20Sheets/American%20Technical%20Ceramics/Design_Kits_2-22-18.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/TS0006T.jpg,1284-1829-ND,TS0006T,American Technical Ceramics,CAP KIT CERAMIC 10PF-100PF,9,0,"55.77000","0","1","-","Tuning Stick® ATC 600S","Active","Ceramic","10pF ~ 100pF","Surface Mount, MLCC","-","±5%","RF, Microwave, High Frequency","Ultra Low ESR","-","Surface Mount, MLCC"
//media.digikey.com/pdf/Data%20Sheets/American%20Technical%20Ceramics/Design_Kits_2-22-18.pdf,//media.digikey.com/Photos/American%20Technical%20Ceramics/DK0035T.jpg,1284-1794-ND,DK0035T,American Technical Ceramics,CAP KIT CERAMIC 100PF-240PF,7,0,"55.77000","0","1","-","ATC 600F","Active","Ceramic","100pF ~ 240pF","Surface Mount, MLCC","-","±5%","RF, Microwave, High Frequency","Ultra Low ESR","105 Pieces (7 Values - 15 Each)","Surface Mount, MLCC"
//media.digikey.com/pdf/Data%20Sheets/American%20Technical%20Ceramics/Design_Kits_2-22-18.pdf,//media.digikey.com/Photos/American%20Technical%20Ceramics/TS0008T.jpg,1284-1831-ND,TS0008T,American Technical Ceramics,CAP KIT CERAMIC 1PF-10PF,6,0,"55.77000","0","1","-","Tuning Stick® ATC 600F","Active","Ceramic","1pF ~ 10pF","Surface Mount, MLCC","-","±0.1pF, ±0.25pF","RF, Microwave, High Frequency","Ultra Low ESR","-","Surface Mount, MLCC"
