Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Base Resonator","Type","Frequency","Function","Output","Voltage - Supply","Frequency Stability","Absolute Pull Range (APR)","Operating Temperature","Spread Spectrum Bandwidth","Current - Supply (Max)","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)"
https://www.ctscorp.com/wp-content/uploads/2015/11/008-0256-0.pdf,//media.digikey.com/Renders/CTS%20Electronic%20Renders/CB33LV-3I.jpg,CTX323LVTR-ND,CB3LV-5I-25M0000,CTS-Frequency Controls,XTAL OSC XO 25.0000MHZ HCMOS TTL,7000,0,"0.92335","0","1000","Tape & Reel (TR)","CB3LV","Active","Crystal","XO (Standard)","25MHz","Enable/Disable","HCMOS, TTL","3.3V","±25ppm","-","-40°C ~ 85°C","-","40mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.071"" (1.80mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/008-0256-0.pdf,//media.digikey.com/Renders/CTS%20Electronic%20Renders/CB33LV-3I.jpg,CTX323LVCT-ND,CB3LV-5I-25M0000,CTS-Frequency Controls,XTAL OSC XO 25.0000MHZ HCMOS TTL,7296,0,"1.55000","0","1","Cut Tape (CT)","CB3LV","Active","Crystal","XO (Standard)","25MHz","Enable/Disable","HCMOS, TTL","3.3V","±25ppm","-","-40°C ~ 85°C","-","40mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.071"" (1.80mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/008-0256-0.pdf,//media.digikey.com/Renders/CTS%20Electronic%20Renders/CB33LV-3I.jpg,CTX323LVDKR-ND,CB3LV-5I-25M0000,CTS-Frequency Controls,XTAL OSC XO 25.0000MHZ HCMOS TTL,7296,0,"Digi-Reel","0","1","Digi-Reel®","CB3LV","Active","Crystal","XO (Standard)","25MHz","Enable/Disable","HCMOS, TTL","3.3V","±25ppm","-","-40°C ~ 85°C","-","40mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.071"" (1.80mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_SG-210STF&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/SG-210STF%204-SMD.jpg,SER3808TR-ND,SG-210STF 50.0000MS3,EPSON,XTAL OSC XO 50.0000MHZ CMOS SMD,3250,0,"0.93100","0","250","Tape & Reel (TR)","SG-210STF","Active","Crystal","XO (Standard)","50MHz","Standby (Power Down)","CMOS","1.6V ~ 3.6V","±25ppm","-","-20°C ~ 70°C","-","2.6mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.90mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_SG-210STF&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/SG-210STF%204-SMD.jpg,SER3808CT-ND,SG-210STF 50.0000MS3,EPSON,XTAL OSC XO 50.0000MHZ CMOS SMD,3507,0,"1.21000","0","1","Cut Tape (CT)","SG-210STF","Active","Crystal","XO (Standard)","50MHz","Standby (Power Down)","CMOS","1.6V ~ 3.6V","±25ppm","-","-20°C ~ 70°C","-","2.6mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.90mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_SG-210STF&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/SG-210STF%204-SMD.jpg,SER3808DKR-ND,SG-210STF 50.0000MS3,EPSON,XTAL OSC XO 50.0000MHZ CMOS SMD,3507,0,"Digi-Reel","0","1","Digi-Reel®","SG-210STF","Active","Crystal","XO (Standard)","50MHz","Standby (Power Down)","CMOS","1.6V ~ 3.6V","±25ppm","-","-20°C ~ 70°C","-","2.6mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.90mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_SG-210STF&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/SG-210STF%204-SMD.jpg,SER3804TR-ND,SG-210STF 25.0000MS3,EPSON,XTAL OSC XO 25.0000MHZ CMOS SMD,2250,0,"0.93100","0","250","Tape & Reel (TR)","SG-210STF","Active","Crystal","XO (Standard)","25MHz","Standby (Power Down)","CMOS","1.6V ~ 3.6V","±25ppm","-","-20°C ~ 70°C","-","2.2mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.90mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_SG-210STF&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/SG-210STF%204-SMD.jpg,SER3804CT-ND,SG-210STF 25.0000MS3,EPSON,XTAL OSC XO 25.0000MHZ CMOS SMD,2432,0,"1.21000","0","1","Cut Tape (CT)","SG-210STF","Active","Crystal","XO (Standard)","25MHz","Standby (Power Down)","CMOS","1.6V ~ 3.6V","±25ppm","-","-20°C ~ 70°C","-","2.2mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.90mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_SG-210STF&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/SG-210STF%204-SMD.jpg,SER3804DKR-ND,SG-210STF 25.0000MS3,EPSON,XTAL OSC XO 25.0000MHZ CMOS SMD,2432,0,"Digi-Reel","0","1","Digi-Reel®","SG-210STF","Active","Crystal","XO (Standard)","25MHz","Standby (Power Down)","CMOS","1.6V ~ 3.6V","±25ppm","-","-20°C ~ 70°C","-","2.2mA","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.90mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_SG7050CAN&lang=en,"//media.digikey.com/Renders/EPSON%20ELECTRONICS%20AMERICA%20INC-SEMICONDUCTOR/SG5032-CAN,CBN,CCN-Series(4-SMD).jpg",SER3945TR-ND,SG5032CAN 24.000000M-TJGA3,EPSON,XTAL OSC XO 24.0000MHZ CMOS SMD,6000,0,"0.93600","0","250","Tape & Reel (TR)","SG5032","Active","Crystal","XO (Standard)","24MHz","Standby (Power Down)","CMOS","1.6V ~ 3.6V","±50ppm","-","-40°C ~ 85°C","-","3mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.051"" (1.30mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_SG7050CAN&lang=en,"//media.digikey.com/Renders/EPSON%20ELECTRONICS%20AMERICA%20INC-SEMICONDUCTOR/SG5032-CAN,CBN,CCN-Series(4-SMD).jpg",SER3945CT-ND,SG5032CAN 24.000000M-TJGA3,EPSON,XTAL OSC XO 24.0000MHZ CMOS SMD,6267,0,"1.17000","0","1","Cut Tape (CT)","SG5032","Active","Crystal","XO (Standard)","24MHz","Standby (Power Down)","CMOS","1.6V ~ 3.6V","±50ppm","-","-40°C ~ 85°C","-","3mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.051"" (1.30mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_SG7050CAN&lang=en,"//media.digikey.com/Renders/EPSON%20ELECTRONICS%20AMERICA%20INC-SEMICONDUCTOR/SG5032-CAN,CBN,CCN-Series(4-SMD).jpg",SER3945DKR-ND,SG5032CAN 24.000000M-TJGA3,EPSON,XTAL OSC XO 24.0000MHZ CMOS SMD,6267,0,"Digi-Reel","0","1","Digi-Reel®","SG5032","Active","Crystal","XO (Standard)","24MHz","Standby (Power Down)","CMOS","1.6V ~ 3.6V","±50ppm","-","-40°C ~ 85°C","-","3mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.051"" (1.30mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/008-0256-0.pdf,//media.digikey.com/Photos/CTS%20Photos/CB37-SERIES.jpg,CTX265TR-ND,CB3-3C-10M0000,CTS-Frequency Controls,XTAL OSC XO 10.0000MHZ HCMOS TTL,4000,0,"0.95403","0","1000","Tape & Reel (TR)","CB3","Active","Crystal","XO (Standard)","10MHz","Enable/Disable","HCMOS, TTL","5V","±50ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.071"" (1.80mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/008-0256-0.pdf,//media.digikey.com/Photos/CTS%20Photos/CB37-SERIES.jpg,CTX265CT-ND,CB3-3C-10M0000,CTS-Frequency Controls,XTAL OSC XO 10.0000MHZ HCMOS TTL,4662,0,"1.60000","0","1","Cut Tape (CT)","CB3","Active","Crystal","XO (Standard)","10MHz","Enable/Disable","HCMOS, TTL","5V","±50ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.071"" (1.80mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/008-0256-0.pdf,//media.digikey.com/Photos/CTS%20Photos/CB37-SERIES.jpg,CTX265DKR-ND,CB3-3C-10M0000,CTS-Frequency Controls,XTAL OSC XO 10.0000MHZ HCMOS TTL,4662,0,"Digi-Reel","0","1","Digi-Reel®","CB3","Active","Crystal","XO (Standard)","10MHz","Enable/Disable","HCMOS, TTL","5V","±50ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.071"" (1.80mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/008-0256-0.pdf,//media.digikey.com/Photos/CTS%20Photos/CB37-SERIES.jpg,CTX273TR-ND,CB3-3C-20M0000,CTS-Frequency Controls,XTAL OSC XO 20.0000MHZ HCMOS TTL,2000,0,"0.95403","0","1000","Tape & Reel (TR)","CB3","Active","Crystal","XO (Standard)","20MHz","Enable/Disable","HCMOS, TTL","5V","±50ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.071"" (1.80mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/008-0256-0.pdf,//media.digikey.com/Photos/CTS%20Photos/CB37-SERIES.jpg,CTX273CT-ND,CB3-3C-20M0000,CTS-Frequency Controls,XTAL OSC XO 20.0000MHZ HCMOS TTL,2943,0,"1.60000","0","1","Cut Tape (CT)","CB3","Active","Crystal","XO (Standard)","20MHz","Enable/Disable","HCMOS, TTL","5V","±50ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.071"" (1.80mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/008-0256-0.pdf,//media.digikey.com/Photos/CTS%20Photos/CB37-SERIES.jpg,CTX273DKR-ND,CB3-3C-20M0000,CTS-Frequency Controls,XTAL OSC XO 20.0000MHZ HCMOS TTL,2943,0,"Digi-Reel","0","1","Digi-Reel®","CB3","Active","Crystal","XO (Standard)","20MHz","Enable/Disable","HCMOS, TTL","5V","±50ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.071"" (1.80mm)"
https://abracon.com/Oscillators/ASFLMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASFLMB5%20SERIES.JPG,535-11778-2-ND,ASFLMB-48.000MHZ-LC-T,Abracon LLC,MEMS OSC XO 48.0000MHZ LVCMOS,11000,0,"0.95875","0","1000","Tape & Reel (TR)","ASFLMB, Pure Silicon™","Active","MEMS","XO (Standard)","48MHz","Standby (Power Down)","LVCMOS","1.8V ~ 3.3V","±50ppm","-","-40°C ~ 85°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASFLMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASFLMB5%20SERIES.JPG,535-11778-1-ND,ASFLMB-48.000MHZ-LC-T,Abracon LLC,MEMS OSC XO 48.0000MHZ LVCMOS,11050,0,"1.61000","0","1","Cut Tape (CT)","ASFLMB, Pure Silicon™","Active","MEMS","XO (Standard)","48MHz","Standby (Power Down)","LVCMOS","1.8V ~ 3.3V","±50ppm","-","-40°C ~ 85°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASFLMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASFLMB5%20SERIES.JPG,535-11778-6-ND,ASFLMB-48.000MHZ-LC-T,Abracon LLC,MEMS OSC XO 48.0000MHZ LVCMOS,11050,0,"Digi-Reel","0","1","Digi-Reel®","ASFLMB, Pure Silicon™","Active","MEMS","XO (Standard)","48MHz","Standby (Power Down)","LVCMOS","1.8V ~ 3.3V","±50ppm","-","-40°C ~ 85°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASE3series.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASE3%20Series.jpg,535-9550-2-ND,ASE3-25.000MHZ-KT,Abracon LLC,XTAL OSC XO 25.0000MHZ CMOS SMD,9000,0,"0.95875","0","1000","Tape & Reel (TR)","ASE3","Active","Crystal","XO (Standard)","25MHz","Enable/Disable","CMOS","1.8V","±30ppm","-","-10°C ~ 70°C","-","4mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASE3series.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASE3%20Series.jpg,535-9550-1-ND,ASE3-25.000MHZ-KT,Abracon LLC,XTAL OSC XO 25.0000MHZ CMOS SMD,9321,0,"1.61000","0","1","Cut Tape (CT)","ASE3","Active","Crystal","XO (Standard)","25MHz","Enable/Disable","CMOS","1.8V","±30ppm","-","-10°C ~ 70°C","-","4mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASE3series.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASE3%20Series.jpg,535-9550-6-ND,ASE3-25.000MHZ-KT,Abracon LLC,XTAL OSC XO 25.0000MHZ CMOS SMD,9321,0,"Digi-Reel","0","1","Digi-Reel®","ASE3","Active","Crystal","XO (Standard)","25MHz","Enable/Disable","CMOS","1.8V","±30ppm","-","-10°C ~ 70°C","-","4mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASEK.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASEK%20Series.jpg,535-9998-2-ND,ASEK-32.768KHZ-LRT,Abracon LLC,XTAL OSC XO 32.7680KHZ CMOS SMD,9000,0,"1.15050","0","1000","Tape & Reel (TR)","ASEK","Active","Crystal","XO (Standard)","32.768kHz","Enable/Disable","CMOS","3.3V","±25ppm","-","-40°C ~ 85°C","-","3.5mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASEK.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASEK%20Series.jpg,535-9998-1-ND,ASEK-32.768KHZ-LRT,Abracon LLC,XTAL OSC XO 32.7680KHZ CMOS SMD,9809,0,"1.93000","0","1","Cut Tape (CT)","ASEK","Active","Crystal","XO (Standard)","32.768kHz","Enable/Disable","CMOS","3.3V","±25ppm","-","-40°C ~ 85°C","-","3.5mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASEK.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASEK%20Series.jpg,535-9998-6-ND,ASEK-32.768KHZ-LRT,Abracon LLC,XTAL OSC XO 32.7680KHZ CMOS SMD,9809,0,"Digi-Reel","0","1","Digi-Reel®","ASEK","Active","Crystal","XO (Standard)","32.768kHz","Enable/Disable","CMOS","3.3V","±25ppm","-","-40°C ~ 85°C","-","3.5mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASEseries.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASE%20Series.jpg,535-9565-2-ND,ASE-20.000MHZ-LC-T,Abracon LLC,XTAL OSC XO 20.0000MHZ CMOS SMD,5000,0,"0.95875","0","1000","Tape & Reel (TR)","ASE","Active","Crystal","XO (Standard)","20MHz","Enable/Disable","CMOS","3.3V","±50ppm","-","-40°C ~ 85°C","-","7mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASEseries.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASE%20Series.jpg,535-9565-1-ND,ASE-20.000MHZ-LC-T,Abracon LLC,XTAL OSC XO 20.0000MHZ CMOS SMD,5956,0,"1.61000","0","1","Cut Tape (CT)","ASE","Active","Crystal","XO (Standard)","20MHz","Enable/Disable","CMOS","3.3V","±50ppm","-","-40°C ~ 85°C","-","7mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASEseries.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASE%20Series.jpg,535-9565-6-ND,ASE-20.000MHZ-LC-T,Abracon LLC,XTAL OSC XO 20.0000MHZ CMOS SMD,5956,0,"Digi-Reel","0","1","Digi-Reel®","ASE","Active","Crystal","XO (Standard)","20MHz","Enable/Disable","CMOS","3.3V","±50ppm","-","-40°C ~ 85°C","-","7mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASEseries.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASE%20Series.jpg,535-9556-2-ND,ASE-4.000MHZ-LC-T,Abracon LLC,XTAL OSC XO 4.0000MHZ CMOS SMD,4000,0,"0.95875","0","1000","Tape & Reel (TR)","ASE","Active","Crystal","XO (Standard)","4MHz","Enable/Disable","CMOS","3.3V","±50ppm","-","-40°C ~ 85°C","-","7mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASEseries.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASE%20Series.jpg,535-9556-1-ND,ASE-4.000MHZ-LC-T,Abracon LLC,XTAL OSC XO 4.0000MHZ CMOS SMD,5572,0,"1.61000","0","1","Cut Tape (CT)","ASE","Active","Crystal","XO (Standard)","4MHz","Enable/Disable","CMOS","3.3V","±50ppm","-","-40°C ~ 85°C","-","7mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASEseries.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASE%20Series.jpg,535-9556-6-ND,ASE-4.000MHZ-LC-T,Abracon LLC,XTAL OSC XO 4.0000MHZ CMOS SMD,5572,0,"Digi-Reel","0","1","Digi-Reel®","ASE","Active","Crystal","XO (Standard)","4MHz","Enable/Disable","CMOS","3.3V","±50ppm","-","-40°C ~ 85°C","-","7mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
//media.digikey.com/pdf/Data%20Sheets/Diodes%20PDFs/FNEPON125.pdf,//media.digikey.com/Renders/Pericom%20Renders/SMD_2.5mmx2mm.jpg,FNEPON125TR-ND,FNEPON125,Diodes Incorporated,XTAL OSC XO 125.0000MHZ CMOS SMD,4000,0,"0.95875","0","1000","Tape & Reel (TR)","SaRonix-eCera™ ASSP XO™","Active","Crystal","XO (Standard)","125MHz","Enable/Disable","CMOS","3.3V","±50ppm","-","-20°C ~ 70°C","-","20mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.061"" (1.55mm)"
//media.digikey.com/pdf/Data%20Sheets/Diodes%20PDFs/FNEPON125.pdf,//media.digikey.com/Renders/Pericom%20Renders/SMD_2.5mmx2mm.jpg,FNEPON125CT-ND,FNEPON125,Diodes Incorporated,XTAL OSC XO 125.0000MHZ CMOS SMD,4758,0,"1.61000","0","1","Cut Tape (CT)","SaRonix-eCera™ ASSP XO™","Active","Crystal","XO (Standard)","125MHz","Enable/Disable","CMOS","3.3V","±50ppm","-","-20°C ~ 70°C","-","20mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.061"" (1.55mm)"
//media.digikey.com/pdf/Data%20Sheets/Diodes%20PDFs/FNEPON125.pdf,//media.digikey.com/Renders/Pericom%20Renders/SMD_2.5mmx2mm.jpg,FNEPON125DKR-ND,FNEPON125,Diodes Incorporated,XTAL OSC XO 125.0000MHZ CMOS SMD,4758,0,"Digi-Reel","0","1","Digi-Reel®","SaRonix-eCera™ ASSP XO™","Active","Crystal","XO (Standard)","125MHz","Enable/Disable","CMOS","3.3V","±50ppm","-","-20°C ~ 70°C","-","20mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.061"" (1.55mm)"
https://abracon.com/Oscillators/ASE3series.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASE3%20Series.jpg,535-13432-2-ND,ASE3-25.000MHZ-LC-T,Abracon LLC,XTAL OSC XO 25.0000MHZ CMOS SMD,4000,0,"0.95875","0","1000","Tape & Reel (TR)","ASE3","Active","Crystal","XO (Standard)","25MHz","Enable/Disable","CMOS","1.8V","±50ppm","-","-40°C ~ 85°C","-","4mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASE3series.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASE3%20Series.jpg,535-13432-1-ND,ASE3-25.000MHZ-LC-T,Abracon LLC,XTAL OSC XO 25.0000MHZ CMOS SMD,4971,0,"1.61000","0","1","Cut Tape (CT)","ASE3","Active","Crystal","XO (Standard)","25MHz","Enable/Disable","CMOS","1.8V","±50ppm","-","-40°C ~ 85°C","-","4mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASE3series.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASE3%20Series.jpg,535-13432-6-ND,ASE3-25.000MHZ-LC-T,Abracon LLC,XTAL OSC XO 25.0000MHZ CMOS SMD,4971,0,"Digi-Reel","0","1","Digi-Reel®","ASE3","Active","Crystal","XO (Standard)","25MHz","Enable/Disable","CMOS","1.8V","±50ppm","-","-40°C ~ 85°C","-","4mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASFLMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASFLMB5%20SERIES.JPG,535-11770-2-ND,ASFLMB-25.000MHZ-LC-T,Abracon LLC,MEMS OSC XO 25.0000MHZ LVCMOS,3000,0,"0.95875","0","1000","Tape & Reel (TR)","ASFLMB, Pure Silicon™","Active","MEMS","XO (Standard)","25MHz","Standby (Power Down)","LVCMOS","1.8V ~ 3.3V","±50ppm","-","-40°C ~ 85°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASFLMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASFLMB5%20SERIES.JPG,535-11770-1-ND,ASFLMB-25.000MHZ-LC-T,Abracon LLC,MEMS OSC XO 25.0000MHZ LVCMOS,3654,0,"1.61000","0","1","Cut Tape (CT)","ASFLMB, Pure Silicon™","Active","MEMS","XO (Standard)","25MHz","Standby (Power Down)","LVCMOS","1.8V ~ 3.3V","±50ppm","-","-40°C ~ 85°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASFLMB.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASFLMB5%20SERIES.JPG,535-11770-6-ND,ASFLMB-25.000MHZ-LC-T,Abracon LLC,MEMS OSC XO 25.0000MHZ LVCMOS,3654,0,"Digi-Reel","0","1","Digi-Reel®","ASFLMB, Pure Silicon™","Active","MEMS","XO (Standard)","25MHz","Standby (Power Down)","LVCMOS","1.8V ~ 3.3V","±50ppm","-","-40°C ~ 85°C","-","16mA","-","Surface Mount","4-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASEseries.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASE%20Series.jpg,535-9559-2-ND,ASE-10.000MHZ-LC-T,Abracon LLC,XTAL OSC XO 10.0000MHZ CMOS SMD,2000,0,"0.95875","0","1000","Tape & Reel (TR)","ASE","Active","Crystal","XO (Standard)","10MHz","Enable/Disable","CMOS","3.3V","±50ppm","-","-40°C ~ 85°C","-","7mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASEseries.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASE%20Series.jpg,535-9559-1-ND,ASE-10.000MHZ-LC-T,Abracon LLC,XTAL OSC XO 10.0000MHZ CMOS SMD,2001,0,"1.61000","0","1","Cut Tape (CT)","ASE","Active","Crystal","XO (Standard)","10MHz","Enable/Disable","CMOS","3.3V","±50ppm","-","-40°C ~ 85°C","-","7mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://abracon.com/Oscillators/ASEseries.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASE%20Series.jpg,535-9559-6-ND,ASE-10.000MHZ-LC-T,Abracon LLC,XTAL OSC XO 10.0000MHZ CMOS SMD,2001,0,"Digi-Reel","0","1","Digi-Reel®","ASE","Active","Crystal","XO (Standard)","10MHz","Enable/Disable","CMOS","3.3V","±50ppm","-","-40°C ~ 85°C","-","7mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
