Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Base Resonator","Type","Programmable Type","Available Frequency Range","Function","Output","Voltage - Supply","Frequency Stability","Frequency Stability (Total)","Operating Temperature","Spread Spectrum Bandwidth","Current - Supply (Max)","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,//media.digikey.com/Renders/SiTIME/4-SMD_7.0x5.0.jpg,1473-1690-6-ND,SIT8924BM-81-XXX-000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-110MHZ,195,0,"Digi-Reel","0","1","Digi-Reel®","SiT8924B","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 110MHz","-","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±20ppm","-55°C ~ 125°C","-","4.8mA","AEC-Q100","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,//media.digikey.com/Renders/SiTIME/4-SMD_2.5x2.0.jpg,1473-1262-ND,SIT3809AI-G2-XXXX-000.FP0000,SiTIME,MEMS OSC PROG BLANK 80MHZ-220MHZ,231,0,"5.80000","0","1","Bulk","SiT3809","Discontinued at Digi-Key","MEMS","VCXO","Blank (User Must Program)","80MHz ~ 220MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±25ppm","-40°C ~ 85°C, -20°C ~ -40°C","-","36mA","-","Surface Mount","4-SMD, No Lead","0.106"" L x 0.094"" W (2.70mm x 2.40mm)","0.031"" (0.80mm)"
https://www.sitime.com/datasheet/SiT9121,"//media.digikey.com/Renders/SiTIME/6-SMD,-3.2-x-2.5.jpg",1473-1722-2-ND,SIT9121AI-1B1-XXX000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,0,0,"4.73756","0","250","Tape & Reel (TR)","SiT9121","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.sitime.com/datasheet/SiT9121,"//media.digikey.com/Renders/SiTIME/6-SMD,-3.2-x-2.5.jpg",1473-1722-1-ND,SIT9121AI-1B1-XXX000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,238,0,"5.95000","0","1","Cut Tape (CT)","SiT9121","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.sitime.com/datasheet/SiT9121,"//media.digikey.com/Renders/SiTIME/6-SMD,-3.2-x-2.5.jpg",1473-1722-6-ND,SIT9121AI-1B1-XXX000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,238,0,"Digi-Reel","0","1","Digi-Reel®","SiT9121","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.sitime.com/datasheet/SiT9121,"//media.digikey.com/Renders/SiTIME/6-SMD,-5.0-x-3.2.jpg",1473-1723-2-ND,SIT9121AI-1C1-XXX000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,0,0,"4.73756","0","250","Tape & Reel (TR)","SiT9121","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://www.sitime.com/datasheet/SiT9121,"//media.digikey.com/Renders/SiTIME/6-SMD,-5.0-x-3.2.jpg",1473-1723-1-ND,SIT9121AI-1C1-XXX000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,233,0,"5.95000","0","1","Cut Tape (CT)","SiT9121","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://www.sitime.com/datasheet/SiT9121,"//media.digikey.com/Renders/SiTIME/6-SMD,-5.0-x-3.2.jpg",1473-1723-6-ND,SIT9121AI-1C1-XXX000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,233,0,"Digi-Reel","0","1","Digi-Reel®","SiT9121","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://www.sitime.com/datasheet/SiT9121,"//media.digikey.com/Renders/SiTIME/4-SMD,-5.0-x-3.2.jpg",1473-1726-2-ND,SIT9121AI-2C1-XXX000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,0,0,"4.73756","0","250","Tape & Reel (TR)","SiT9121","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVDS","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","55mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://www.sitime.com/datasheet/SiT9121,"//media.digikey.com/Renders/SiTIME/4-SMD,-5.0-x-3.2.jpg",1473-1726-1-ND,SIT9121AI-2C1-XXX000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,178,0,"5.95000","0","1","Cut Tape (CT)","SiT9121","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVDS","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","55mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://www.sitime.com/datasheet/SiT9121,"//media.digikey.com/Renders/SiTIME/4-SMD,-5.0-x-3.2.jpg",1473-1726-6-ND,SIT9121AI-2C1-XXX000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,178,0,"Digi-Reel","0","1","Digi-Reel®","SiT9121","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVDS","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","55mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://www.sitime.com/datasheet/SiT9121,"//media.digikey.com/Renders/SiTIME/6-SMD,-7.0-x-5.0.jpg",1473-1724-2-ND,SIT9121AI-1D1-XXX000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,0,0,"4.73756","0","250","Tape & Reel (TR)","SiT9121","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/datasheet/SiT9121,"//media.digikey.com/Renders/SiTIME/6-SMD,-7.0-x-5.0.jpg",1473-1724-1-ND,SIT9121AI-1D1-XXX000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,146,0,"5.95000","0","1","Cut Tape (CT)","SiT9121","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/datasheet/SiT9121,"//media.digikey.com/Renders/SiTIME/6-SMD,-7.0-x-5.0.jpg",1473-1724-6-ND,SIT9121AI-1D1-XXX000.FP0000X,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,146,0,"Digi-Reel","0","1","Digi-Reel®","SiT9121","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,//media.digikey.com/Renders/SiTIME/4-SMD_3.2x2.5.jpg,1473-30903-2-ND,SIT8921BM-21-XXX-000.FP0000E,SiTIME,MEMS OSC PROG BLANK 1MHZ-110MHZ,0,0,"4.04430","0","1000","Tape & Reel (TR)","SiT8921B","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 110MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±20ppm","-55°C ~ 125°C","-","4.7mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,//media.digikey.com/Renders/SiTIME/4-SMD_3.2x2.5.jpg,1473-30903-1-ND,SIT8921BM-21-XXX-000.FP0000E,SiTIME,MEMS OSC PROG BLANK 1MHZ-110MHZ,935,0,"6.15000","0","1","Cut Tape (CT)","SiT8921B","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 110MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±20ppm","-55°C ~ 125°C","-","4.7mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,//media.digikey.com/Renders/SiTIME/4-SMD_3.2x2.5.jpg,1473-30903-6-ND,SIT8921BM-21-XXX-000.FP0000E,SiTIME,MEMS OSC PROG BLANK 1MHZ-110MHZ,935,0,"Digi-Reel","0","1","Digi-Reel®","SiT8921B","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 110MHz","Enable/Disable, Standby","LVCMOS","1.8V, 2.5V ~ 3.3V","-","±20ppm","-55°C ~ 125°C","-","4.7mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.sitime.com/datasheet/SiT9002,"//media.digikey.com/Renders/SiTIME/6-SMD,-5.0-x-3.2.jpg",1473-1276-ND,SIT9002AI-X33XXXXX000.FP000,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,186,0,"6.90000","0","1","Bulk","SiT9002","Discontinued at Digi-Key","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","CML, HCSL, LVDS, LVPECL","1.8V, 2.5V ~ 3.3V","-","±25ppm","-40°C ~ 85°C, -20°C ~ -40°C","±0.25% ~ ±2% Center Spread, -0.5% ~ -4% Down Spread","85mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-3.2-x-2.5.jpg",1473-1728-2-ND,SIT9122AI-1B1-XXX000.FP0000X,SiTIME,MEMS OSC PRG BLANK 220MHZ-625MHZ,0,0,"6.10584","0","250","Tape & Reel (TR)","SiT9122","Active","MEMS","XO (Standard)","Blank (User Must Program)","220MHz ~ 625MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-3.2-x-2.5.jpg",1473-1728-1-ND,SIT9122AI-1B1-XXX000.FP0000X,SiTIME,MEMS OSC PRG BLANK 220MHZ-625MHZ,240,0,"7.35000","0","1","Cut Tape (CT)","SiT9122","Active","MEMS","XO (Standard)","Blank (User Must Program)","220MHz ~ 625MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-3.2-x-2.5.jpg",1473-1728-6-ND,SIT9122AI-1B1-XXX000.FP0000X,SiTIME,MEMS OSC PRG BLANK 220MHZ-625MHZ,240,0,"Digi-Reel","0","1","Digi-Reel®","SiT9122","Active","MEMS","XO (Standard)","Blank (User Must Program)","220MHz ~ 625MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-7.0-x-5.0.jpg",1473-1730-2-ND,SIT9122AI-1D1-XXX000.FP0000X,SiTIME,MEMS OSC PRG BLANK 220MHZ-625MHZ,0,0,"6.10584","0","250","Tape & Reel (TR)","SiT9122","Active","MEMS","XO (Standard)","Blank (User Must Program)","220MHz ~ 625MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-7.0-x-5.0.jpg",1473-1730-1-ND,SIT9122AI-1D1-XXX000.FP0000X,SiTIME,MEMS OSC PRG BLANK 220MHZ-625MHZ,240,0,"7.35000","0","1","Cut Tape (CT)","SiT9122","Active","MEMS","XO (Standard)","Blank (User Must Program)","220MHz ~ 625MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-7.0-x-5.0.jpg",1473-1730-6-ND,SIT9122AI-1D1-XXX000.FP0000X,SiTIME,MEMS OSC PRG BLANK 220MHZ-625MHZ,240,0,"Digi-Reel","0","1","Digi-Reel®","SiT9122","Active","MEMS","XO (Standard)","Blank (User Must Program)","220MHz ~ 625MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-7.0-x-5.0.jpg",1473-1733-2-ND,SIT9122AI-2D1-XXX000.FP0000X,SiTIME,MEMS OSC PRG BLANK 220MHZ-625MHZ,0,0,"6.10584","0","250","Tape & Reel (TR)","SiT9122","Active","MEMS","XO (Standard)","Blank (User Must Program)","220MHz ~ 625MHz","Enable/Disable, Standby","LVDS","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","55mA","-","Surface Mount","6-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-7.0-x-5.0.jpg",1473-1733-1-ND,SIT9122AI-2D1-XXX000.FP0000X,SiTIME,MEMS OSC PRG BLANK 220MHZ-625MHZ,227,0,"7.35000","0","1","Cut Tape (CT)","SiT9122","Active","MEMS","XO (Standard)","Blank (User Must Program)","220MHz ~ 625MHz","Enable/Disable, Standby","LVDS","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","55mA","-","Surface Mount","6-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-7.0-x-5.0.jpg",1473-1733-6-ND,SIT9122AI-2D1-XXX000.FP0000X,SiTIME,MEMS OSC PRG BLANK 220MHZ-625MHZ,227,0,"Digi-Reel","0","1","Digi-Reel®","SiT9122","Active","MEMS","XO (Standard)","Blank (User Must Program)","220MHz ~ 625MHz","Enable/Disable, Standby","LVDS","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","55mA","-","Surface Mount","6-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-5.0-x-3.2.jpg",1473-1729-2-ND,SIT9122AI-1C1-XXX000.FP0000X,SiTIME,MEMS OSC PRG BLANK 220MHZ-625MHZ,0,0,"6.10584","0","250","Tape & Reel (TR)","SiT9122","Active","MEMS","XO (Standard)","Blank (User Must Program)","220MHz ~ 625MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-5.0-x-3.2.jpg",1473-1729-1-ND,SIT9122AI-1C1-XXX000.FP0000X,SiTIME,MEMS OSC PRG BLANK 220MHZ-625MHZ,180,0,"7.35000","0","1","Cut Tape (CT)","SiT9122","Active","MEMS","XO (Standard)","Blank (User Must Program)","220MHz ~ 625MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-5.0-x-3.2.jpg",1473-1729-6-ND,SIT9122AI-1C1-XXX000.FP0000X,SiTIME,MEMS OSC PRG BLANK 220MHZ-625MHZ,180,0,"Digi-Reel","0","1","Digi-Reel®","SiT9122","Active","MEMS","XO (Standard)","Blank (User Must Program)","220MHz ~ 625MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±20ppm","-40°C ~ 85°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://abracon.com/Oscillators/ASEMP.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASEMP%206-SMD.jpg,535-9451-2-ND,ASEMPLV-BLANK-LR-T,Abracon LLC,MEMS OSC PRG BLANK 2.3MHZ-460MHZ,1000,0,"7.58500","0","1000","Tape & Reel (TR)","ASEMP, Pure Silicon™","Active","MEMS","XO (Standard)","Blank (User Must Program)","2.3MHz ~ 460MHz","Enable/Disable","LVDS","2.25V ~ 3.6V","-","±25ppm","-40°C ~ 85°C","-","32mA","-","Surface Mount","6-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASEMP.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASEMP%206-SMD.jpg,535-9451-1-ND,ASEMPLV-BLANK-LR-T,Abracon LLC,MEMS OSC PRG BLANK 2.3MHZ-460MHZ,169,0,"10.51000","0","1","Cut Tape (CT)","ASEMP, Pure Silicon™","Discontinued at Digi-Key","MEMS","XO (Standard)","Blank (User Must Program)","2.3MHz ~ 460MHz","Enable/Disable","LVDS","2.25V ~ 3.6V","-","±25ppm","-40°C ~ 85°C","-","32mA","-","Surface Mount","6-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASEMP.pdf,//media.digikey.com/Renders/Abracon%20Renders/ASEMP%206-SMD.jpg,535-9451-6-ND,ASEMPLV-BLANK-LR-T,Abracon LLC,MEMS OSC PRG BLANK 2.3MHZ-460MHZ,0,0,"Digi-Reel","0","1","Digi-Reel®","ASEMP, Pure Silicon™","Discontinued at Digi-Key","MEMS","XO (Standard)","Blank (User Must Program)","2.3MHz ~ 460MHz","Enable/Disable","LVDS","2.25V ~ 3.6V","-","±25ppm","-40°C ~ 85°C","-","32mA","-","Surface Mount","6-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-7.0-x-5.0.jpg",1473-1268-ND,SIT3821AI-1D2-XXXX000.FP0000,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,240,0,"8.42000","0","1","Bulk","SiT3821","Discontinued at Digi-Key","MEMS","VCXO","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±25ppm","-40°C ~ 85°C, -20°C ~ -40°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-5.0-x-3.2.jpg",1473-1267-ND,SIT3821AI-1C2-XXXX000.FP0000,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,230,0,"8.42000","0","1","Bulk","SiT3821","Discontinued at Digi-Key","MEMS","VCXO","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVPECL","2.5V, 3.3V","-","±25ppm","-40°C ~ 85°C, -20°C ~ -40°C","-","69mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-7.0-x-5.0.jpg",1473-1271-ND,SIT3821AI-2D2-XXXX000.FP0000,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,217,0,"8.42000","0","1","Bulk","SiT3821","Discontinued at Digi-Key","MEMS","VCXO","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVDS","2.5V, 3.3V","-","±25ppm","-40°C ~ 85°C, -20°C ~ -40°C","-","55mA","-","Surface Mount","6-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.sitime.com/sites/default/files/gated/FP-Oscillator-Datasheet-rev1p5.pdf,"//media.digikey.com/Renders/SiTIME/6-SMD,-5.0-x-3.2.jpg",1473-1270-ND,SIT3821AI-2C2-XXXX000.FP0000,SiTIME,MEMS OSC PROG BLANK 1MHZ-220MHZ,162,0,"8.42000","0","1","Bulk","SiT3821","Discontinued at Digi-Key","MEMS","VCXO","Blank (User Must Program)","1MHz ~ 220MHz","Enable/Disable, Standby","LVDS","2.5V, 3.3V","-","±25ppm","-40°C ~ 85°C, -20°C ~ -40°C","-","55mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.031"" (0.80mm)"
https://abracon.com/Oscillators/ASFLMP.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASFLMP5-SERIES.jpg,535-9448-2-ND,ASFLMPLV-BLANK-XR-T,Abracon LLC,MEMS OSC PRG BLANK 2.3MHZ-460MHZ,0,0,"6.21000","0","1000","Tape & Reel (TR)","ASFLMP, Pure Silicon™","Active","MEMS","XO (Standard)","Blank (User Must Program)","2.3MHz ~ 460MHz","Enable/Disable","LVDS","2.25V ~ 3.6V","-","±25ppm","-40°C ~ 105°C","-","32mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASFLMP.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASFLMP5-SERIES.jpg,535-9448-1-ND,ASFLMPLV-BLANK-XR-T,Abracon LLC,MEMS OSC PRG BLANK 2.3MHZ-460MHZ,479,0,"8.57000","0","1","Cut Tape (CT)","ASFLMP, Pure Silicon™","Active","MEMS","XO (Standard)","Blank (User Must Program)","2.3MHz ~ 460MHz","Enable/Disable","LVDS","2.25V ~ 3.6V","-","±25ppm","-40°C ~ 105°C","-","32mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
https://abracon.com/Oscillators/ASFLMP.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASFLMP5-SERIES.jpg,535-9448-6-ND,ASFLMPLV-BLANK-XR-T,Abracon LLC,MEMS OSC PRG BLANK 2.3MHZ-460MHZ,479,0,"Digi-Reel","0","1","Digi-Reel®","ASFLMP, Pure Silicon™","Active","MEMS","XO (Standard)","Blank (User Must Program)","2.3MHz ~ 460MHz","Enable/Disable","LVDS","2.25V ~ 3.6V","-","±25ppm","-40°C ~ 105°C","-","32mA","-","Surface Mount","6-SMD, No Lead","0.197"" L x 0.126"" W (5.00mm x 3.20mm)","0.035"" (0.90mm)"
