Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Base Resonator","Type","Frequency - Output 1","Frequency - Output 2","Frequency - Output 3","Frequency - Output 4","Function","Output","Voltage - Supply","Frequency Stability","Operating Temperature","Current - Supply (Max)","Size / Dimension","Height","Package / Case"
https://www.silabs.com/documents/public/data-sheets/si532.pdf,-,336-5664-ND,532AC000213DG,Silicon Labs,XTAL OSC XO 3.3V 6SMD,100,0,"17.54000","0","1","Tray","Si532","Active","Crystal","XO (Standard)","125MHz","156.25MHz","-","-","Enable/Disable","LVPECL","3.3V","±7ppm","-40°C ~ 85°C","121mA","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.071"" (1.80mm)","6-SMD, No Lead"
https://www.silabs.com/documents/public/data-sheets/Si552.pdf,-,336-5775-ND,552BH000132DG,Silicon Labs,XTAL OSC VCXO 3.3V 6SMD,28,0,"30.58000","0","1","-","Si552","Active","Crystal","VCXO","148.35MHz, 148.5MHz","-","-","-","Enable/Disable","LVDS","3.3V","±20ppm","-40°C ~ 85°C","108mA","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.071"" (1.80mm)","6-SMD, No Lead"
https://www.silabs.com/documents/public/data-sheets/Si554.pdf,-,336-5297-ND,554AJ000398DG,Silicon Labs,XTAL OSC VCXO 3.3V 8SMD,46,0,"36.10000","0","1","Tray","Si554","Active","Crystal","VCXO","24.24MHz, 25MHz, 25.005MHz, 25.01MHz","-","-","-","Enable/Disable","LVPECL","3.3V","±20ppm","-40°C ~ 85°C","130mA","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.071"" (1.80mm)","8-SMD, No Lead"
https://www.silabs.com/documents/public/data-sheets/Si552.pdf,-,336-5296-ND,552AA000403DG,Silicon Labs,XTAL OSC VCXO 3.3V 6SMD,50,0,"50.52000","0","1","Tray","Si552","Active","Crystal","VCXO","644.53125MHz","698.81233MHz","-","-","Enable/Disable","LVPECL","3.3V","±100ppm","-40°C ~ 85°C","130mA","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.071"" (1.80mm)","6-SMD, No Lead"
https://www.silabs.com/documents/public/data-sheets/Si552.pdf,-,336-5108-ND,552AE000403DG,Silicon Labs,XTAL OSC VCXO 3.3V 6SMD,75,0,"59.90000","0","1","Tray","Si552","Active","Crystal","VCXO","644.53125MHz, 698.81233MHz","-","-","-","Enable/Disable","LVPECL","3.3V","±20ppm","-40°C ~ 85°C","130mA","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.071"" (1.80mm)","6-SMD, No Lead"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6021MI1A-0050TTR-ND,DSC6021MI1A-0050T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"0.77250","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","24MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6021MI1A-0050TCT-ND,DSC6021MI1A-0050T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"1.02000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","24MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6021MI1A-0050TDKR-ND,DSC6021MI1A-0050T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","24MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A4TTR-ND,DSC6023HI2A-00A4T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"0.90640","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","20MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A4TCT-ND,DSC6023HI2A-00A4T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"1.21000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","20MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A4TDKR-ND,DSC6023HI2A-00A4T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","20MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A5TTR-ND,DSC6023HI2A-00A5T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"0.90640","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","25Mhz, 50MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A5TCT-ND,DSC6023HI2A-00A5T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"1.21000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","25Mhz, 50MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A5TDKR-ND,DSC6023HI2A-00A5T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","25Mhz, 50MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A6TTR-ND,DSC6023HI2A-00A6T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"0.90640","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","40MHz, 80MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A6TCT-ND,DSC6023HI2A-00A6T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"1.21000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","40MHz, 80MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A6TDKR-ND,DSC6023HI2A-00A6T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","40MHz, 80MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A7TTR-ND,DSC6023HI2A-00A7T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"0.90640","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","74.1758MHz, 74.25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A7TCT-ND,DSC6023HI2A-00A7T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"1.21000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","74.1758MHz, 74.25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A7TDKR-ND,DSC6023HI2A-00A7T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","74.1758MHz, 74.25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A8TTR-ND,DSC6023HI2A-00A8T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"0.90640","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","25MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A8TCT-ND,DSC6023HI2A-00A8T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"1.21000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","25MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A8TDKR-ND,DSC6023HI2A-00A8T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","25MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A9TTR-ND,DSC6023HI2A-00A9T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"0.90640","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","26MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A9TCT-ND,DSC6023HI2A-00A9T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"1.21000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","26MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00A9TDKR-ND,DSC6023HI2A-00A9T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","26MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00AATTR-ND,DSC6023HI2A-00AAT,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"0.90640","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","19.44MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00AATCT-ND,DSC6023HI2A-00AAT,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"1.21000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","19.44MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00AATDKR-ND,DSC6023HI2A-00AAT,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","19.44MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00ABTTR-ND,DSC6023HI2A-00ABT,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"0.90640","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","12MHz, 24MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00ABTCT-ND,DSC6023HI2A-00ABT,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"1.21000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","12MHz, 24MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00ABTDKR-ND,DSC6023HI2A-00ABT,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","12MHz, 24MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00ACTTR-ND,DSC6023HI2A-00ACT,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"0.90640","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","24MHz, 48MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00ACTCT-ND,DSC6023HI2A-00ACT,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"1.21000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","24MHz, 48MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00ACTDKR-ND,DSC6023HI2A-00ACT,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","24MHz, 48MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00ADTTR-ND,DSC6023HI2A-00ADT,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"0.90640","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","6.1298MHz, 6.1679MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00ADTCT-ND,DSC6023HI2A-00ADT,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"1.21000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","6.1298MHz, 6.1679MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6023HI2A-00ADTDKR-ND,DSC6023HI2A-00ADT,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","6.1298MHz, 6.1679MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxH.jpg,DSC6121HI2A-0090TTR-ND,DSC6121HI2A-0090T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"0.90640","0","1000","Tape & Reel (TR)","DSC61XX","Active","MEMS","XO (Standard)","6.1298MHz, 6.1679MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxH.jpg,DSC6121HI2A-0090TCT-ND,DSC6121HI2A-0090T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"1.21000","0","1","Cut Tape (CT)","DSC61XX","Active","MEMS","XO (Standard)","6.1298MHz, 6.1679MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxH.jpg,DSC6121HI2A-0090TDKR-ND,DSC6121HI2A-0090T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC61XX","Active","MEMS","XO (Standard)","6.1298MHz, 6.1679MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxH.jpg,DSC6121HI2A-00AETTR-ND,DSC6121HI2A-00AET,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"0.90640","0","1000","Tape & Reel (TR)","DSC61XX","Active","MEMS","XO (Standard)","20MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxH.jpg,DSC6121HI2A-00AETCT-ND,DSC6121HI2A-00AET,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"1.21000","0","1","Cut Tape (CT)","DSC61XX","Active","MEMS","XO (Standard)","20MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxH.jpg,DSC6121HI2A-00AETDKR-ND,DSC6121HI2A-00AET,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC61XX","Active","MEMS","XO (Standard)","20MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxH.jpg,DSC6121HI2A-00AGTTR-ND,DSC6121HI2A-00AGT,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1000,0,"0.90640","0","1000","Tape & Reel (TR)","DSC61XX","Active","MEMS","XO (Standard)","25Mhz, 50MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","4-VFLGA"
