Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Battery Chemistry","Battery Cell Size","Voltage - Rated","Capacity","Size / Dimension","Termination Style"
http://www.bb-battery.com/usa/download.php?f=BP5-12.pdf.10b9e7d51dc302a1518b8cc309f1d905&m=BP5-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP5-12-T1.jpg,522-1022-ND,BP5-12-T1,B B Battery,BATTERY LEAD ACID 12V 5AH,485,0,"30.50000","0","1","BP","Active","Lead Acid (VRLA)","-","12V","5Ah","3.60"" L x 2.81"" W x 4.07"" H (91.5mm x 71.5mm x 103.5mm)","Spade, .187"" (4.7mm)"
http://www.bb-battery.com/usa/download.php?f=BP5-12.pdf.10b9e7d51dc302a1518b8cc309f1d905&m=BP5-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP5-12-T2.jpg,522-1010-ND,BP5-12-T2,B B Battery,BATTERY LEAD ACID 12V 5AH,398,0,"30.50000","0","1","BP","Active","Lead Acid (VRLA)","-","12V","5Ah","3.60"" L x 2.81"" W x 4.07"" H (91.5mm x 71.5mm x 103.5mm)","Spade, .250"" (6.3mm)"
-,//media.digikey.com/photos/ZEUS-Battery-Products/MFG_PC9-12SF2.jpg,2059-PC9-12SF2-ND,PC9-12SF2,ZEUS Battery Products,BATTERY LEAD ACID 12V 9AH,323,0,"30.91000","0","1","-","Active","Lead Acid (VRLA)","12V","12V","9Ah","5.94"" L x 2.56"" W x 3.70"" H (151.0mm x 65.0mm x 94.0mm)","Spade, .250"" (6.3mm)"
http://www.bb-battery.com/usa/download.php?f=BP7-12.pdf.138f50b737475d664b33bb913dfe0e79&m=BP7-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP7-12-T2.jpg,522-1012-ND,BP7-12-T2,B B Battery,BATTERY LEAD ACID 12V 7AH,3436,0,"37.02000","0","1","BP","Active","Lead Acid (VRLA)","-","12V","7Ah","6.00"" L x 2.62"" W x 3.72"" H (152.5mm x 66.5mm x 94.5mm)","Spade, .250"" (6.3mm)"
http://www.bb-battery.com/usa/download.php?f=HR6-12.pdf.24fe96b07f7ea88e0c4bf07e441749a6&m=HR6-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/MFG_HR6-12-T1.jpg,522-1032-ND,HR6-12-T1,B B Battery,BATTERY LEAD ACID 12V 5.5AH,384,0,"39.54000","0","1","HR","Active","Lead Acid (VRLA)","-","12V","5.5Ah","6.00"" L x 2.07"" W x 3.76"" H (152.5mm x 52.5mm x 95.5mm)","Spade, .187"" (4.7mm)"
http://www.enersys.com/workarea/downloadasset.aspx?id=490,//media.digikey.com/Photos/Enersys%20Energy%20Products%20Photos/0819-0012.JPG,842-1009-ND,0819-0012,EnerSys,BATTERY LEAD ACID 6V 2.5AH,109,0,"40.87000","0","1","Cyclon®","Active","Lead Acid (VRLA)","-","6V","2.5Ah","4.48"" L x 1.81"" W x 2.75"" H (113.8mm x 46.0mm x 69.9mm)","Spade, .187"" (4.7mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_vrla_lc-ra1212p.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LC-RA1212P.jpg,P680-ND,LC-RA1212P,Panasonic - BSG,BATTERY LEAD ACID 12V 12AH,816,0,"51.34000","0","1","LC","Active","Lead Acid (VRLA)","-","12V","12Ah","5.95"" L x 3.85"" W x 3.70"" H (151.0mm x 98.0mm x 94.0mm)","Spade, .187"" (4.7mm)"
http://www.bb-battery.com/usa/download.php?f=HR9-12.pdf.b360a835b1395be1f124c94f997e7498&m=HR9-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/HR9-12-T2.jpg,522-1023-ND,HR9-12-T2,B B Battery,BATTERY LEAD ACID 12V 8AH,2277,0,"53.82000","0","1","HR","Active","Lead Acid (VRLA)","-","12V","8Ah","6.00"" L x 2.62"" W x 3.76"" H (152.5mm x 66.5mm x 95.5mm)","Spade, .250"" (6.3mm)"
http://www.bb-battery.com/usa/download.php?f=BP12-12.pdf.ecf026d46688283d3c48716bb982a522&m=BP12-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP12-12-T2.jpg,522-1013-ND,BP12-12-T2,B B Battery,BATTERY LEAD ACID 12V 12AH,679,0,"54.30000","0","1","BP","Active","Lead Acid (VRLA)","-","12V","12Ah","6.00"" L x 3.92"" W x 3.76"" H (152.5mm x 99.5mm x 95.5mm)","Spade, .250"" (6.3mm)"
http://www.bb-battery.com/usa/download.php?f=BP17-12.pdf.03d254cfc70b8033ffd9a843e1c2e2e4&m=BP17-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP17-12-B1.jpg,522-1014-ND,BP17-12-B1,B B Battery,BATTERY LEAD ACID 12V 17AH,655,0,"78.06000","0","1","BP","Active","Lead Acid (VRLA)","-","12V","17Ah","7.19"" L x 3.05"" W x 6.59"" H (182.5mm x 77.5mm x 167.5mm)","Nut and Bolt, M5"
http://www.bb-battery.com/usa/download.php?f=HR5.5-12.pdf.74bd6d1ad4b4b6ab1556ffb98e2bfbd2&m=HR5.5-12.pdf,//media.digikey.com/Photos/BB%20Battery%20Photos/HRL5.5-12P-T2-RA.JPG,522-1033RA-ND,HRL5.5-12P-T2 RA,B B Battery,BATTERY LEAD ACID 12V 5AH,6881,0,"82.44000","0","1","HR","Active","Lead Acid (VRLA)","-","12V","5Ah","3.60"" L x 2.81"" W x 4.07"" H (91.5mm x 71.5mm x 103.5mm)","Spade, .250"" (6.3mm)"
http://www.bb-battery.com/usa/download.php?f=BP20-12.pdf.762a1fb6b4e8000579af95d9f4937e2c&m=BP20-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP20-12-B1[1].jpg,522-1026-ND,BP20-12-B1,B B Battery,BATTERY LEAD ACID 12V 20AH,133,0,"88.08000","0","1","BP","Active","Lead Acid (VRLA)","-","12V","20Ah","7.19"" L x 3.05"" W x 6.59"" H (182.5mm x 77.5mm x 167.5mm)","Nut and Bolt, M5"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_vrla_lc-x1220p_lc-x1220ap.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LC-X1220AP.jpg,P683-ND,LC-X1220AP,Panasonic - BSG,BATTERY LEAD ACID 12V 20AH,179,0,"103.20000","0","1","LC","Active","Lead Acid (VRLA)","-","12V","20Ah","7.13"" L x 3.00"" W x 6.57"" H (181.0mm x 76.0mm x 167.0mm)","Threaded Post, M5"
http://www.bb-battery.com/usa/download.php?f=HR22-12.pdf.9a0a513f5d3872fb5a260afc5411f1dc&m=HR22-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/HR22-12-B1.jpg,522-1027-ND,HR22-12-B1,B B Battery,BATTERY LEAD ACID 12V 20AH,136,0,"103.28000","0","1","HR","Active","Lead Acid (VRLA)","-","12V","20Ah","7.19"" L x 3.05"" W x 6.59"" H (182.5mm x 77.5mm x 167.5mm)","Nut and Bolt, M5"
http://www.bb-battery.com/usa/download.php?f=BP33-12(S type).pdf.20b0aec81119b73744be74e27808db77&m=BP33-12(S type).pdf,//media.digikey.com/Photos/BB%20Battery%20Photos/BP33-12S-B7.jpg,522-1016-ND,BP33-12S-B7,B B Battery,BATTERY LEAD ACID 12V 33AH,62,0,"154.31000","0","1","BP","Active","Lead Acid (VRLA)","-","12V","33Ah","7.74"" L x 5.14"" W x 6.16"" H (196.5mm x 130.5mm x 156.5mm)","Nut and Bolt, M6"
http://www.bb-battery.com/usa/download.php?f=BP40-12.pdf.62d5602a3f461d7fa5f64b665d68eeb6&m=BP40-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP40-12-B2.jpg,522-1017-ND,BP40-12-B2,B B Battery,BATTERY LEAD ACID 12V 40AH,63,0,"180.73000","0","1","BP","Active","Lead Acid (VRLA)","-","12V","40Ah","7.81"" L x 6.56"" W x 6.79"" H (198.5mm x 166.5mm x 172.5mm)","Nut and Bolt, M5"
http://www.bb-battery.com/usa/download.php?f=EB50-12.pdf.d59001a0588a04679071a1692682b89d&m=EB50-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/EB50-12-I2.jpg,522-1028-ND,EB50-12-I2,B B Battery,BATTERY LEAD ACID 12V 50AH,46,0,"284.77000","0","1","EB","Active","Lead Acid (VRLA)","-","12V","50Ah","7.81"" L x 6.56"" W x 6.79"" H (198.5mm x 166.5mm x 172.5mm)","Bolt, M6"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Inustrial/ML_Serie.pdf,//media.digikey.com/photos/Panasonic%20Photos/ML614S^ZT.jpg,P006-ND,ML-614S/ZTN,Panasonic - BSG,BATT LITH 3V 3.4MAH COIN 6.8MM,7003,0,"1.76000","0","1","ML614","Active","Lithium","Coin, 6.8mm","3V","3.4mAh","0.27"" Dia x 0.06"" H (6.8mm x 1.5mm)","Requires Holder"
https://www.sii.co.jp/en/me/files/2018/04/MicroBattery_catalogue_E_2018_forWeb.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/MS920T.JPG,728-1079-ND,MS920T,Seiko Instruments,BATT LITH 3V 6.5MAH COIN 9.5MM,205,0,"2.84000","0","1","MS920T","Active","Lithium","Coin, 9.5mm","3V","6.5mAh","0.37"" Dia x 0.08"" H (9.5mm x 2.1mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/FDK/HR-AAAU.pdf,//media.digikey.com/photos/Sanyo%20Photos/HR-AAAU.jpg,SY143-ND,HR-AAAU,"FDK America, Inc., a member of Fujitsu Group",BATTERY NIMH 1.2V 650MAH AAA,1889,0,"2.91000","0","1","TWICELL","Active","Nickel Metal Hydride","AAA","1.2V","650mAh","0.41"" Dia x 1.75"" H (10.5mm x 44.5mm)","Flat Top (Non-Extending)"
https://industrial.panasonic.com/cdbs/www-data/pdf2/ACG4000/ACG4000C7.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_BK-200AAPA1.jpg,P702-ND,BK-200AAPA1,Panasonic - BSG,BATTERY NIMH 1.2V 1.9AH AA,976,0,"3.86000","0","1","-","Active","Nickel Metal Hydride","AA","1.2V","1.9Ah","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Flat Top (Non-Extending)"
//media.digikey.com/pdf/Data%20Sheets/Sanyo%20Energy/N-1250SCRL.pdf,//media.digikey.com/photos/Sanyo%20Photos/N-1250SCRL.jpg,SY118-ND,N-1250SCRL,Panasonic - BSG,BATTERY NICAD 1.2V 1.2AH 4/5 SC,1292,0,"4.26000","0","1","Cadnica","Active","Nickel Cadmium","4/5SC","1.2V","1.2Ah","0.88"" Dia x 1.31"" H (22.3mm x 33.3mm)","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/downloads/files/panasonic-bk210a-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/hhr-210a.JPG,P017-ND,HHR-210AB18,Panasonic - BSG,BATTERY NIMH 1.2V 2.1AH A,4213,0,"4.88000","0","1","HHR","Active","Nickel Metal Hydride","A","1.2V","2.1Ah","0.67"" Dia x 1.97"" H (17.0mm x 50.0mm)","Flat Top (Non-Extending)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/vlseries_datasheets_merged.pdf,//media.digikey.com/Photos/Panasonic%20Photos/VL-2320%5EVCN.jpg,P084-ND,VL-2320/VCN,Panasonic - BSG,BATT LITH 3V 30MAH COIN 23.0MM,1910,0,"5.07000","0","1","VL2320","Active","Lithium","Coin, 23.0mm","3V","30mAh","0.91"" Dia x 0.08"" H (23.0mm x 2.0mm)","PC Pin (Vertical Mount)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/vlseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/VL2320-1F2.jpg,P221-ND,VL-2320/F2N,Panasonic - BSG,BATT LITH 3V 30MAH COIN 23.0MM,433,0,"5.07000","0","1","VL2320","Active","Lithium","Coin, 23.0mm","3V","30mAh","0.91"" Dia x 0.08"" H (23.0mm x 2.0mm)","SMD (SMT) Tab"
http://www.fdk.com/battery/nimh_e/tech_info/HR-45AU.pdf,//media.digikey.com/photos/Sanyo%20Photos/HR4^5AU.jpg,SY139-ND,HR-4/5AU,"FDK America, Inc., a member of Fujitsu Group",BATTERY NIMH 1.2V 1.95AH 4/5 A,890,0,"5.31000","0","1","TWICELL","Active","Nickel Metal Hydride","4/5A","1.2V","1.95Ah","0.67"" Dia x 1.69"" H (17.0mm x 43.0mm)","Flat Top (Non-Extending)"
https://cdn-shop.adafruit.com/product-files/1570/1570datasheet.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1570.jpg,1528-1837-ND,1570,Adafruit Industries LLC,BATTERY LITHIUM 3.7V 100MAH,698,0,"5.95000","0","1","-","Active","Lithium-Ion","-","3.7V","100mAh","0.45"" L x 1.22"" W x 0.15"" H (11.5mm x 31.0mm x 3.8mm)","JST PH Connector"
//media.digikey.com/pdf/Data%20Sheets/FDK/HR-3UWX_Spec.pdf,//media.digikey.com/Photos/FDK%20America/HR-3UTG.jpg,SY635-ND,HR-3UWX,"FDK America, Inc., a member of Fujitsu Group",BATTERY NIMH 1.2V 2.4AH AA,1176,0,"6.03000","0","1","TWICELL","Active","Nickel Metal Hydride","AA","1.2V","2.4Ah","0.56"" Dia x 1.98"" H (14.2mm x 50.4mm)","Button Top (Extending)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/vlseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/VL2330-1F3.jpg,P002-ND,VL-2330/F3N,Panasonic - BSG,BATT LITH 3V 50MAH COIN 23.0MM,1082,0,"6.36000","0","1","VL2330","Active","Lithium","Coin, 23.0mm","3V","50mAh","0.91"" Dia x 0.12"" H (23.0mm x 3.0mm)","SMD (SMT) Tab"
https://cdn-shop.adafruit.com/product-files/3898/3898_specsheet_LP801735_400mAh_3.7V_20161129.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3898.jpg,1528-2731-ND,3898,Adafruit Industries LLC,BATT LITH ION POLY 3.7V 400MAH,745,0,"6.95000","0","1","-","Active","Lithium-Ion","-","3.7V","400mAh","1.40"" L x 0.60"" W x 0.30"" H (35.6mm x 15.2mm x 7.6mm)","JST PH Connector"
https://download.mikroe.com/documents/datasheets/HPL402323-2C-190mAh.pdf,//media.digikey.com/Photos/MikroElektronika/MFG_MIKROE-2759.jpg,1471-1865-ND,MIKROE-2759,MikroElektronika,LI-POLYMER BATTERY 3.7V 190MAH,120,0,"7.14000","0","1","-","Active","Lithium-Ion","-","3.7V","190mAh","0.96"" L x 0.93"" W x 0.17"" H (24.5mm x 23.5mm x 4.2mm)","Wire Leads with Connector"
http://www.fdk.com/battery/nimh_e/tech_info/HR-43AU.pdf,//media.digikey.com/photos/Sanyo%20Photos/HR-4^3AU(4.0AH).jpg,SY135-ND,HR-4/3AU(4.0AH),"FDK America, Inc., a member of Fujitsu Group",BATTERY NIMH 1.2V 3.6AH 4/3 A,1401,0,"7.83000","0","1","TWICELL","Active","Nickel Metal Hydride","4/3A","1.2V","3.6Ah","0.67"" Dia x 2.66"" H (17.0mm x 67.5mm)","Flat Top (Non-Extending)"
//media.digikey.com/pdf/Data%20Sheets/FDK/HR-4UTC_Cell_Spec.pdf,//media.digikey.com/Photos/FDK%20America/HR-4UTCEX(4B).jpg,SY637-ND,HR-4UTCEX(4B),"FDK America, Inc., a member of Fujitsu Group",FUJITSU AAA SIZE MIN. 750MAH 4PC,837,0,"9.76000","0","1","-","Active","Nickel Metal Hydride","AAA","1.2V","750mAh","-","Button Top (Extending)"
http://products.illinoiscapacitor.com/seriesDocuments/RJD_series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/RJD3032.jpg,1572-1622-ND,RJD3032,Illinois Capacitor,BATTERY LITHIUM 3.7V COIN 30.0MM,185,720,"9.96000","0","1","RJD","Active","Lithium-Ion","Coin, 30.0mm","3.7V","200mAh","1.18"" Dia x 0.13"" H (30.0mm x 3.4mm)","Requires Holder"
http://products.illinoiscapacitor.com/seriesDocuments/RJD_series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/RJD2440.jpg,1572-1620-ND,RJD2440,Illinois Capacitor,BATTERY LITHIUM 3.7V COIN 24.5MM,227,480,"10.07000","0","1","RJD","Active","Lithium-Ion","Coin, 24.5mm","3.7V","150mAh","0.96"" Dia x 0.17"" H (24.5mm x 4.3mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/FDK/HR-4UTHC_Cell_Spec.pdf,//media.digikey.com/Photos/FDK%20America/HR-4UTHCEX(4B).jpg,SY639-ND,HR-4UTHCEX(4B),"FDK America, Inc., a member of Fujitsu Group",FUJITSU AAA SIZE MIN. 900MAH 4PC,687,0,"11.13000","0","1","-","Active","Nickel Metal Hydride","AAA","1.2V","900mAh","-","Button Top (Extending)"
http://products.illinoiscapacitor.com/seriesDocuments/RJD_series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_RJD-Series_SMD-(SMT)-Tab.jpg,1572-1633-ND,RJD3032ST1,Illinois Capacitor,BATTERY LITHIUM 3.7V COIN 30.0MM,518,240,"11.32000","0","1","RJD","Active","Lithium-Ion","Coin, 30.0mm","3.7V","200mAh","1.18"" Dia x 0.13"" H (30.0mm x 3.4mm)","SMD (SMT) Tab"
-,//media.digikey.com/photos/Sanyo%20Photos/KR-CH(2.5).jpg,SY128-ND,KR-CH(2.5),Panasonic - BSG,BATTERY NICAD 1.2V 2.5AH C,348,0,"12.20000","0","1","Cadnica","Active","Nickel Cadmium","C","1.2V","2.5Ah","1.00"" Dia x 1.94"" H (25.5mm x 49.3mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/FDK/HR-3UTC_Cell_Spec.pdf,//media.digikey.com/Photos/FDK%20America/HR-3UTCEX(4B).jpg,SY636-ND,HR-3UTCEX(4B),"FDK America, Inc., a member of Fujitsu Group",FUJITSU AA SIZE MIN. 1900MAH 4PC,831,0,"14.64000","0","1","-","Active","Nickel Metal Hydride","AA","1.2V","1.9Ah","-","Button Top (Extending)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/NH50BP-2.JPG,N701-ND,NH50BP-2,Energizer Battery Company,BATTERY NIMH 1.2V 2.5AH D 1=2,103,0,"16.25000","0","1","NH50","Active","Nickel Metal Hydride","D","1.2V","2.5Ah","1.35"" Dia x 2.42"" H (34.2mm x 61.5mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/FDK/HR-3UTHC_Cell_Spec.pdf,//media.digikey.com/Photos/FDK%20America/HR-3UTHCEX(4B).jpg,SY638-ND,HR-3UTHCEX(4B),"FDK America, Inc., a member of Fujitsu Group",FUJITSU AA SIZE MIN. 2450MAH 4PC,600,0,"17.08000","0","1","-","Active","Nickel Metal Hydride","AA","1.2V","2.45Ah","-","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/Sanyo%20Energy/KR-7000F.pdf,//media.digikey.com/photos/Sanyo%20Photos/KR-7000F.jpg,SY131-ND,KR-7000F,Panasonic - BSG,BATTERY NICAD 1.2V 7AH F,396,0,"22.35000","0","1","Cadnica","Active","Nickel Cadmium","F","1.2V","7Ah","1.28"" Dia x 3.56"" H (32.6mm x 90.4mm)","Button Top (Extending)"
http://www.bb-battery.com/usa/download.php?f=BP3-12.pdf.08985f997e942ec99b1f4757098ddb93&m=BP3-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP3-12-T1.jpg,522-1009-ND,BP3-12-T1,B B Battery,BATTERY LEAD ACID 12V 3AH,183,0,"26.42000","0","1","BP","Active","Lead Acid (VRLA)","-","12V","3Ah","5.33"" L x 2.70"" W x 2.42"" H (135.5mm x 68.5mm x 61.5mm)","Spade, .187"" (4.7mm)"
http://www.bb-battery.com/usa/download.php?f=HR5.8-12.pdf.fd268410d1e0e37671b2d5486acf15dc&m=HR5.8-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/HR5.8-12-T2.JPG,522-1042-ND,HR5.8-12-T2,B B Battery,BATTERY LEAD ACID 12V 5.3AH,237,0,"35.55000","0","1","HR","Active","Lead Acid (VRLA)","-","12V","5.3Ah","3.60"" L x 2.81"" W x 4.07"" H (91.5mm x 71.5mm x 103.5mm)","Spade, .250"" (6.3mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_vrla_lc-p0612p.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LC-P0612P.jpg,P679-ND,LC-P0612P,Panasonic - BSG,BATTERY LEAD ACID 6V 12AH,179,0,"36.05000","0","1","LC-P","Active","Lead Acid (VRLA)","-","6V","12Ah","5.95"" L x 1.97"" W x 3.70"" H (151.0mm x 50.0mm x 94.0mm)","Spade, .187"" (4.7mm)"
http://www.bb-battery.com/usa/download.php?f=BP7-12.pdf.138f50b737475d664b33bb913dfe0e79&m=BP7-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP7-12-T1.jpg,522-1011-ND,BP7-12-T1,B B Battery,BATTERY LEAD ACID 12V 7AH,226,0,"37.02000","0","1","BP","Active","Lead Acid (VRLA)","-","12V","7Ah","6.00"" L x 2.62"" W x 3.72"" H (152.5mm x 66.5mm x 94.5mm)","Spade, .187"" (4.7mm)"
http://www.bb-battery.com/usa/download.php?f=BP10-12.pdf.d6a6fbe4285498659620d58e882983c2&m=BP10-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/MFG_BP10-12-T2.jpg,522-1030-ND,BP10-12-T2,B B Battery,BATTERY LEAD ACID 12V 10AH,672,0,"47.79000","0","1","BP","Active","Lead Acid (VRLA)","-","12V","10Ah","6.00"" L x 2.62"" W x 4.65"" H (152.5mm x 66.5mm x 118.0mm)","Spade, .250"" (6.3mm)"
http://www.bb-battery.com/usa/download.php?f=BP65-12.pdf.041d873f5f9966a68202b5ab7e262646&m=BP65-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP65-12-B2-2.jpg,522-1018-ND,BP65-12-B5,B B Battery,BATTERY LEAD ACID 12V 65AH,155,0,"290.46000","0","1","BP","Active","Lead Acid (VRLA)","-","12V","65Ah","13.86"" L x 6.61"" W x 6.93"" H (352.0mm x 168.0mm x 176.0mm)","Nut and Bolt, M6"
http://na.industrial.panasonic.com/sites/default/pidsa/files/vlseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/VL621-F9D.jpg,P048-ND,VL-621/DN,Panasonic - BSG,BATT LITH 3V 1.5MAH COIN 6.8MM,1995,0,"4.01000","0","1","VL621","Active","Lithium","Coin, 6.8mm","3V","1.5mAh","0.27"" Dia x 0.09"" H (6.8mm x 2.2mm)","SMD (SMT) Tab"
http://www.fdk.co.jp/battery/nimh/tech_info/HR-AAUC.pdf,//media.digikey.com/Photos/FDK%20America/HR-AAC.jpg,SY612-ND,HR-AAUC,"FDK America, Inc., a member of Fujitsu Group",BATTERY NIMH 1.2V 950MAH AA,502,0,"4.17000","0","1","TWICELL","Active","Nickel Metal Hydride","AA","1.2V","950mAh","0.56"" Dia x 1.97"" H (14.2mm x 50.0mm)","Flat Top (Non-Extending)"
//media.digikey.com/pdf/Data%20Sheets/Sanyo%20Energy/N-1300SCR.pdf,//media.digikey.com/photos/Sanyo%20Photos/N-1300SCR.jpg,SY120-ND,N-1300SCR,Panasonic - BSG,BATTERY NICAD 1.2V 1.3AH SC,393,0,"4.23000","0","1","Cadnica","Active","Nickel Cadmium","SC","1.2V","1.3Ah","0.88"" Dia x 1.67"" H (22.3mm x 42.3mm)","Button Top (Extending)"
http://www.fdk.com/battery/nimh_e/tech_info/HR-3UTG.pdf,//media.digikey.com/Photos/FDK%20America/HR-3UTG.jpg,SY610-ND,HR-3UTG,"FDK America, Inc., a member of Fujitsu Group",BATTERY NIMH 1.2V 1.9AH AA,987,0,"4.71000","0","1","TWICELL","Active","Nickel Metal Hydride","AA","1.2V","1.9Ah","0.56"" Dia x 1.98"" H (14.2mm x 50.4mm)","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/downloads/files/panasonic-bk250sch-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/HHR-25SCHY03.jpg,P638-ND,HHR-25SCHY03,Panasonic - BSG,BATTERY NIMH 1.2V 2.5AH SC,1147,0,"9.44000","0","1","HHR","Active","Nickel Metal Hydride","SC","1.2V","2.5Ah","0.91"" Dia x 1.69"" H (23.0mm x 43.0mm)","Flat Top (Non-Extending)"
//media.digikey.com/pdf/Data%20Sheets/Zeus/PCIFR18650-1500%20RevV2.pdf,//media.digikey.com/Photos/ZEUS-Battery-Products/MFG_PCIFR18650-1500.jpg,2059-PCIFR18650-1500-ND,PCIFR18650-1500,ZEUS Battery Products,BATTERY LITHIUM IRON PHOSPHATE 1,381,0,"4.85000","0","1","-","Active","Lithium-Iron Phosphate","-","3.2V","1.5Ah","0.72"" Dia x 2.58"" H (18.2mm x 65.5mm)","Button Top (Extending)"
-,-,2059-PC1.3-6F1-ND,PC1.3-6F1,ZEUS Battery Products,BATTERY LEAD ACID 6V 1.3AH,968,0,"5.73000","0","1","-","Active","Lead Acid (VRLA)","6V","6V","1.3Ah","3.82"" L x 0.94"" W x 2.01"" H (97.0mm x 24.0mm x 51.0mm)","Spade, .187"" (4.7mm)"
//media.digikey.com/pdf/Data%20Sheets/TinyCircuits%20PDFs/ASR00050-1_Web.pdf,-,1832-1050-ND,ASR00050,TinyCircuits,LITHIUM ION 18650 BATTERY - 3.7V,278,0,"5.95000","0","1","-","Active","Lithium-Ion","18650","3.7V","2.5Ah","0.71"" Dia x 2.56"" H (18.0mm x 65.0mm)","Flat Top (Non-Extending)"
https://www.jauch.com/downloadfile/5bf529b901dcad04cf2d5c09f56c57c61/410mah_-_lp333437ju_1s1p_2_wire_50mm.pdf,//media.digikey.com/Photos/Jauch%20Quartz/MFG_lipo-max-429-mah.jpg,1908-1390-ND,LP333437JU + PCM+ WIRES 50MM,Jauch Quartz,BATT LITH POLY 1S1P 430MAH 3.7V,421,0,"6.91000","0","1","-","Active","Lithium Polymer","-","3.7V","410mAH","1.54"" L x 1.34"" W x 0.16"" H (39.0mm x 34.0mm x 4.0mm)","Wire Leads"
https://www.jauch.com/downloadfile/5bf52a1fe57830f7c1e8c72829596f87c/180mah_-_lp851719ju_1s1p_2_wire_50mm.pdf,//media.digikey.com/Photos/Jauch%20Quartz/MFG_lipo-max-429-mah.jpg,1908-1352-ND,LP851719JU + PCM + 2 WIRES 50MM 210MAH,Jauch Quartz,BATT LITH POLY 1S1P 210MAH 3.7V,599,0,"8.03000","0","1","-","Active","Lithium Polymer","-","3.7V","180mAh","0.87"" L x 0.71"" W x 0.37"" H (22.0mm x 18.0mm x 9.4mm)","Wire Leads"
http://www.fdk.co.jp/battery/nimh/tech_info/HR-SCU.pdf,//media.digikey.com/photos/Sanyo%20Photos/HR-SCU.jpg,SY149-ND,HR-SCU,"FDK America, Inc., a member of Fujitsu Group",BATTERY NIMH 1.2V 2.7AH SC,574,0,"8.37000","0","1","TWICELL","Active","Nickel Metal Hydride","SC","1.2V","2.7Ah","0.93"" Dia x 1.74"" H (23.5mm x 44.2mm)","Flat Top (Non-Extending)"
