Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transformer Type","Inductance","ET (Volt-Time)","Turns Ratio - Primary:Secondary","Mounting Type","Size / Dimension","Height - Seated (Max)","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/Pulse%20PDFs/10_100BASE-TX%20VoIP%20Module.pdf,//media.digikey.com/Photos/Pulse%20Photos/H2006ANL.jpg,553-1607-5-ND,H2006ANL,Pulse Electronics Network,MODULE MAGNETICS POE DUAL VOIP,1025,0,"7.28000","0","1","Tube","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1:1 Transmitter, 1:1 Receiver","Surface Mount","0.537"" L x 0.470"" W (13.64mm x 11.94mm)","0.254"" (6.45mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H328/doc_part/H328.pdf,"//media.digikey.com/photos/Pulse%20Photos/H1140,%20H1164,%20H1164NL,%20HX1234,%20HX1234NL,%20HX1240.jpg",553-1928-2-ND,HX1234NLT,Pulse Electronics Network,XFRMR MODUL AUTO MDI/MDIX 10/100,1750,0,"7.35312","0","250","Tape & Reel (TR)","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1CT:1CT","Surface Mount","1.125"" L x 0.480"" W (28.58mm x 12.19mm)","0.290"" (7.36mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H328/doc_part/H328.pdf,"//media.digikey.com/photos/Pulse%20Photos/H1140,%20H1164,%20H1164NL,%20HX1234,%20HX1234NL,%20HX1240.jpg",553-1928-1-ND,HX1234NLT,Pulse Electronics Network,XFRMR MODUL AUTO MDI/MDIX 10/100,1899,0,"12.80000","0","1","Cut Tape (CT)","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1CT:1CT","Surface Mount","1.125"" L x 0.480"" W (28.58mm x 12.19mm)","0.290"" (7.36mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H328/doc_part/H328.pdf,"//media.digikey.com/photos/Pulse%20Photos/H1140,%20H1164,%20H1164NL,%20HX1234,%20HX1234NL,%20HX1240.jpg",553-1928-6-ND,HX1234NLT,Pulse Electronics Network,XFRMR MODUL AUTO MDI/MDIX 10/100,1899,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1CT:1CT","Surface Mount","1.125"" L x 0.480"" W (28.58mm x 12.19mm)","0.290"" (7.36mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX6096NL/doc_part/HX6096NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX6096NL.JPG,553-3251-5-ND,HX6096NL,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX/RX,379,0,"7.40000","0","1","Tube","-","Active","Power over Ethernet (PoE)","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.715"" L x 0.480"" W (18.16mm x 12.20mm)","0.260"" (6.60mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX6062FNL/doc_part/HX6062FNL.pdf,-,553-3759-ND,HX6062FNL,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX/RX,1220,0,"7.74000","0","1","-","-","Active","LAN 10/100/1000 Base-T","325µH, 350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.689"" L x 0.600"" W (17.50mm x 15.24mm)","0.225"" (5.72mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/P507/doc_part/P507.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-63387NL.jpg,553-1549-ND,PE-63387NL,Pulse Electronics Power,PULSE XFMR 1:1:1 1.5MH,2191,4290,"8.07000","0","1","Tray","-","Active","-","1.5mH","320VµS","1:1:1","Through Hole","1.090"" L x 0.750"" W (27.69mm x 19.05mm)","1.200"" (30.48mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H7229FNL/doc_part/H7229FNL.pdf,-,1840-1184-5-ND,H7229FNL,Pulse Electronics Network,TRANSFORMER MODULE 10GBASE-T,1460,0,"8.21000","0","1","-","-","Active","LAN 10G Base-T","120µH","-","1:1","Surface Mount","0.545"" L x 0.591"" W (13.84mm x 15.00mm)","0.250"" (6.35mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H5120NL/doc_part/H5120NL.pdf,//media.digikey.com/photos/Pulse%20Photos/H5120NL.JPG,553-1454-5-ND,H5120NL,Pulse Electronics Network,MODULE XFORMR SNGL GIGABIT SMD,1444,0,"8.59000","0","1","Tube","-","Active","-","-","-","1CT:1CT","Surface Mount","0.650"" L x 0.365"" W (16.51mm x 9.27mm)","0.082"" (2.08mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H546/doc_part/H546.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5077NL.jpg,553-1651-5-ND,H5077NL,Pulse Electronics Network,MODULE MINI-MAG 1PORT 1000BASE-T,960,0,"8.59000","0","1","Tube","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1:1","Surface Mount","0.550"" L x 0.495"" W (13.97mm x 12.57mm)","0.190"" (4.82mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5020NL/doc_part/HX5020NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5020NLT.JPG,553-1762-2-ND,HX5020NLT,Pulse Electronics Network,TRANSFORMER MODULE GIGABIT 2PORT,750,0,"9.91072","0","250","Tape & Reel (TR)","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1:1","Surface Mount","1.100"" L x 0.297"" W (27.94mm x 7.54mm)","0.341"" (8.66mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5020NL/doc_part/HX5020NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5020NLT.JPG,553-1762-1-ND,HX5020NLT,Pulse Electronics Network,TRANSFORMER MODULE GIGABIT 2PORT,1049,0,"16.47000","0","1","Cut Tape (CT)","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1:1","Surface Mount","1.100"" L x 0.297"" W (27.94mm x 7.54mm)","0.341"" (8.66mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5020NL/doc_part/HX5020NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5020NLT.JPG,553-1762-6-ND,HX5020NLT,Pulse Electronics Network,TRANSFORMER MODULE GIGABIT 2PORT,1049,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1:1","Surface Mount","1.100"" L x 0.297"" W (27.94mm x 7.54mm)","0.341"" (8.66mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H5012NL/doc_part/H5012NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5-27-SERIES.jpg,553-1757-2-ND,H5012NLT,Pulse Electronics Network,MODULE DL GIGABIT ETHER LAN 48P,250,0,"9.95240","0","250","Tape & Reel (TR)","-","Active","LAN 1000 Base-T","-","-","1CT:1CT","Surface Mount","1.095"" L x 0.480"" W (27.81mm x 12.19mm)","0.295"" (7.49mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H5012NL/doc_part/H5012NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5-27-SERIES.jpg,553-1757-1-ND,H5012NLT,Pulse Electronics Network,MODULE DL GIGABIT ETHER LAN 48P,430,0,"16.54000","0","1","Cut Tape (CT)","-","Active","LAN 1000 Base-T","-","-","1CT:1CT","Surface Mount","1.095"" L x 0.480"" W (27.81mm x 12.19mm)","0.295"" (7.49mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H5012NL/doc_part/H5012NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5-27-SERIES.jpg,553-1757-6-ND,H5012NLT,Pulse Electronics Network,MODULE DL GIGABIT ETHER LAN 48P,430,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN 1000 Base-T","-","-","1CT:1CT","Surface Mount","1.095"" L x 0.480"" W (27.81mm x 12.19mm)","0.295"" (7.49mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5120NL/doc_part/HX5120NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX5120NL.JPG,1840-1073-2-ND,HX5120NLT,Pulse Electronics Network,PULSE XFMR 1 CT:1CT TX/RX 350UH,2000,0,"10.43750","0","1000","Tape & Reel (TR)","-","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.650"" L x 0.360"" W (16.51mm x 9.14mm)","0.082"" (2.08mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5120NL/doc_part/HX5120NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX5120NL.JPG,1840-1073-1-ND,HX5120NLT,Pulse Electronics Network,PULSE XFMR 1 CT:1CT TX/RX 350UH,2256,0,"19.29000","0","1","Cut Tape (CT)","-","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.650"" L x 0.360"" W (16.51mm x 9.14mm)","0.082"" (2.08mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5120NL/doc_part/HX5120NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX5120NL.JPG,1840-1073-6-ND,HX5120NLT,Pulse Electronics Network,PULSE XFMR 1 CT:1CT TX/RX 350UH,2256,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.650"" L x 0.360"" W (16.51mm x 9.14mm)","0.082"" (2.08mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5004NL/doc_part/HX5004NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5-17-SERIES.jpg,553-1343-ND,HX5004NL,Pulse Electronics Network,MODULE SINGLE GIGABIT LAN 24SOIC,2188,0,"10.76000","0","1","Tube","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.690"" L x 0.480"" W (17.53mm x 12.20mm)","0.227"" (5.76mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H5008FNL/doc_part/H5008FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5008FNL.jpg,553-2224-ND,H5008FNL,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,554,0,"11.28000","0","1","-","-","Active","LAN 10/100/1000 Base-T, Power over Ethernet (PoE)","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.743"" L x 0.538"" W (18.87mm x 13.67mm)","0.231"" (5.87mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H328/doc_part/H328.pdf,"//media.digikey.com/photos/Pulse%20Photos/H1140,%20H1164,%20H1164NL,%20HX1234,%20HX1234NL,%20HX1240.jpg",553-1325-5-ND,H1164NL,Pulse Electronics Network,MODULE XFRMR ETHERNET LAN 40SOIC,1002,13200,"11.63000","0","1","Tube","-","Active","LAN","-","-","1CT:1CT","Surface Mount","1.125"" L x 0.480"" W (28.58mm x 12.19mm)","0.230"" (5.84mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H328/doc_part/H328.pdf,"//media.digikey.com/photos/Pulse%20Photos/H1140,%20H1164,%20H1164NL,%20HX1234,%20HX1234NL,%20HX1240.jpg",553-1342-ND,HX1234NL,Pulse Electronics Network,MODULE XFRMR ETHERNET LAN 40SOIC,1790,0,"11.64000","0","1","Tube","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1CT:1CT","Surface Mount","1.125"" L x 0.480"" W (28.58mm x 12.19mm)","0.290"" (7.36mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5008NL-01/doc_part/HX5008NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX-15-SERIES.jpg,553-1344-ND,HX5008NL,Pulse Electronics Network,MODULE SINGLE GIGABIT LAN 24SOIC,1853,0,"11.68000","0","1","Tube","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1:1","Surface Mount","0.518"" L x 0.595"" W (13.16mm x 15.11mm)","0.251"" (6.37mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5008FNL/doc_part/HX5008FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX5008FNL.JPG,553-2243-ND,HX5008FNL,Pulse Electronics Network,PULSE XFMR 1CT:1 TX 1CT:1 RX,835,8050,"11.68000","0","1","-","-","Active","LAN 10/100/1000 Base-T","325µH","-","1CT:1 Transmitter, 1CT:1 Receiver","Surface Mount","0.518"" L x 0.703"" W (13.16mm x 17.86mm)","0.241"" (6.12mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5201NL/doc_part/HX5201NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX5201NL.jpg,553-1846-ND,HX5201NL,Pulse Electronics Network,XFRMR MODL 2PORT POE GIGABIT,656,0,"13.88000","0","1","Tray","-","Active","Isolation and Data Interface (Encapsulated)","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.580"" L x 0.680"" W (14.73mm x 17.27mm)","0.430"" (10.92mm)","-40°C ~ 85°C"
http://catalog.triadmagnetics.com/Asset/GDE25-2.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/GDE25-6.jpg,237-1112-ND,GDE25-2,Triad Magnetics,TRANSF .650 OHM DUAL GATE DRIVE,180,0,"15.18000","0","1","Bulk","GDE25","Active","Gate Drive","680µH","540VµS","1:1:1","Through Hole","1.100"" L x 1.040"" W (27.94mm x 26.42mm)","1.200"" (30.48mm)","-"
https://www.schaffner.com/products/download/product/datasheet/it-series-pulse-transformer-with-double-secondary-winding/,//media.digikey.com/photos/Schaffner%20EMC%20Photos/IT312.JPG,817-1522-ND,IT313,Schaffner EMC Inc.,XFRMR PULSE 1:1:1 DL 3MH 1A,584,200,"15.31000","0","1","Tray","IT","Active","Data/Voice Coupling","3mH","-","1:1:1","Through Hole","1.004"" L x 1.004"" W (25.50mm x 25.50mm)","0.992"" (25.20mm)","-25°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5020NL/doc_part/HX5020NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5020NLT.JPG,553-1432-5-ND,HX5020NL,Pulse Electronics Network,MODULE DL GIGABIT ETHER LAN 48P,595,1680,"15.69000","0","1","Tube","-","Active","LAN 1000 Base-T","-","-","1CT:1CT","Surface Mount","1.100"" L x 0.297"" W (27.94mm x 7.54mm)","0.341"" (8.66mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5020FNL/doc_part/HX5020FNL.pdf,//media.digikey.com/photos/Pulse%20Photos/HX5020FNL.JPG,553-2246-ND,HX5020FNL,Pulse Electronics Network,PULSE XFMR 1 CT:1CT TX/RX 350UH,586,10215,"15.69000","0","1","Tube","-","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","1.100"" L x 0.395"" W (27.94mm x 10.03mm)","0.340"" (8.64mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5014NL-01/doc_part/HX5014NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5-27-SERIES.jpg,553-1431-5-ND,HX5014NL,Pulse Electronics Network,MODULE DL GIGABIT ETHER LAN 48P,438,0,"15.69000","0","1","Tube","-","Active","LAN 1000 Base-T","-","-","1CT:1CT","Surface Mount","1.095"" L x 0.480"" W (27.81mm x 12.19mm)","0.295"" (7.49mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H5020NL/doc_part/H5020NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5020NLT.JPG,553-1338-5-ND,H5020NL,Pulse Electronics Network,TRANSFORMER MODULE GIGABIT 2PORT,293,12180,"15.84000","0","1","Tube","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1CT:1CT","Surface Mount","1.100"" L x 0.297"" W (27.94mm x 7.54mm)","0.341"" (8.66mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5120NL/doc_part/HX5120NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX5120NL.JPG,553-3249-5-ND,HX5120NL,Pulse Electronics Network,PULSE XFMR 1 CT:1CT TX/RX 350UH,223,0,"17.54000","0","1","Tube","-","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.650"" L x 0.360"" W (16.51mm x 9.14mm)","0.082"" (2.08mm)","-40°C ~ 85°C"
https://katalog.we-online.de/pbs/datasheet/749024012.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749024012.jpg,732-3291-2-ND,749024012,Wurth Electronics Inc.,TRANSFORMER WE-LAN 10/100/1000BT,1050,0,"17.56200","0","175","Tape & Reel (TR)","WE-LAN","Active","LAN 10/100/1000 Base-T","350µH","-","1:1","Surface Mount","1.125"" L x 0.500"" W (28.57mm x 12.70mm)","0.500"" (12.70mm)","-40°C ~ 85°C"
https://katalog.we-online.de/pbs/datasheet/749024012.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749024012.jpg,732-3291-1-ND,749024012,Wurth Electronics Inc.,TRANSFORMER WE-LAN 10/100/1000BT,1164,0,"20.48000","0","1","Cut Tape (CT)","WE-LAN","Active","LAN 10/100/1000 Base-T","350µH","-","1:1","Surface Mount","1.125"" L x 0.500"" W (28.57mm x 12.70mm)","0.500"" (12.70mm)","-40°C ~ 85°C"
https://katalog.we-online.de/pbs/datasheet/749024012.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749024012.jpg,732-3291-6-ND,749024012,Wurth Electronics Inc.,TRANSFORMER WE-LAN 10/100/1000BT,1164,0,"Digi-Reel","0","1","Digi-Reel®","WE-LAN","Active","LAN 10/100/1000 Base-T","350µH","-","1:1","Surface Mount","1.125"" L x 0.500"" W (28.57mm x 12.70mm)","0.500"" (12.70mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H5401NL/doc_part/H5401NL.pdf,//media.digikey.com/photos/Pulse%20Photos/HX5401NL.JPG,553-1458-ND,H5401NL,Pulse Electronics Network,MODULE XFORMR QUAD GIGABIT SMD,290,0,"18.48000","0","1","Tray","-","Active","-","-","-","1CT:1CT","Surface Mount","1.120"" L x 0.680"" W (28.45mm x 17.27mm)","0.438"" (11.12mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5401NL/doc_part/HX5401NL.pdf,//media.digikey.com/photos/Pulse%20Photos/HX5401NL.JPG,553-1848-ND,HX5401NL,Pulse Electronics Network,XFRMR MODL 4PORT POE GIGABIT,3322,0,"20.28000","0","1","Tray","-","Active","Isolation and Data Interface (Encapsulated)","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","1.120"" L x 0.680"" W (28.45mm x 17.27mm)","0.438"" (11.12mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5400NL/doc_part/HX5400NL.PDF,//media.digikey.com/photos/Pulse%20Photos/HX5401NL.JPG,553-1847-ND,HX5400NL,Pulse Electronics Network,XFRMR MODL 4PORT POE GIGABIT,1984,0,"20.28000","0","1","Tray","-","Active","Isolation and Data Interface (Encapsulated)","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","1.120"" L x 0.680"" W (28.45mm x 17.27mm)","0.438"" (11.12mm)","-40°C ~ 85°C"
https://www.bourns.com/docs/Product-Datasheets/PT61018PEL.pdf,//media.digikey.com/Photos/Bourns%20Photos/PT61017PEL.jpg,PT61018PELTR-ND,PT61018PEL,Bourns Inc.,PULSE XFMR 1CT:1CT 350UH,3000,0,"0.98700","0","600","Tape & Reel (TR)","-","Active","LAN 10/100 Base-T","350µH","-","1CT:1CT","Surface Mount","0.504"" L x 0.272"" W (12.80mm x 6.90mm)","0.222"" (5.65mm)","-40°C ~ 85°C"
https://www.bourns.com/docs/Product-Datasheets/PT61018PEL.pdf,//media.digikey.com/Photos/Bourns%20Photos/PT61017PEL.jpg,PT61018PELCT-ND,PT61018PEL,Bourns Inc.,PULSE XFMR 1CT:1CT 350UH,3243,0,"2.31000","0","1","Cut Tape (CT)","-","Active","LAN 10/100 Base-T","350µH","-","1CT:1CT","Surface Mount","0.504"" L x 0.272"" W (12.80mm x 6.90mm)","0.222"" (5.65mm)","-40°C ~ 85°C"
https://www.bourns.com/docs/Product-Datasheets/PT61018PEL.pdf,//media.digikey.com/Photos/Bourns%20Photos/PT61017PEL.jpg,PT61018PELDKR-ND,PT61018PEL,Bourns Inc.,PULSE XFMR 1CT:1CT 350UH,3243,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN 10/100 Base-T","350µH","-","1CT:1CT","Surface Mount","0.504"" L x 0.272"" W (12.80mm x 6.90mm)","0.222"" (5.65mm)","-40°C ~ 85°C"
https://belfuse.com/resources/StewartConnector/S558-5999-J1-F.pdf,//media.digikey.com/photos/Bel%20Photos/S558-5999-U7-F.JPG,507-1467-2-ND,S558-5999-J1-F,Bel Fuse Inc.,MODULE XFRMR LAN 10/100B-TX SMD,1800,0,"1.42800","0","900","Tape & Reel (TR)","-","Active","LAN 10/100 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.485"" L x 0.285"" W (12.32mm x 7.24mm)","0.225"" (5.72mm)","0°C ~ 70°C"
https://belfuse.com/resources/StewartConnector/S558-5999-J1-F.pdf,//media.digikey.com/photos/Bel%20Photos/S558-5999-U7-F.JPG,507-1467-1-ND,S558-5999-J1-F,Bel Fuse Inc.,MODULE XFRMR LAN 10/100B-TX SMD,1881,0,"2.64000","0","1","Cut Tape (CT)","-","Active","LAN 10/100 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.485"" L x 0.285"" W (12.32mm x 7.24mm)","0.225"" (5.72mm)","0°C ~ 70°C"
https://belfuse.com/resources/StewartConnector/S558-5999-J1-F.pdf,//media.digikey.com/photos/Bel%20Photos/S558-5999-U7-F.JPG,507-1467-6-ND,S558-5999-J1-F,Bel Fuse Inc.,MODULE XFRMR LAN 10/100B-TX SMD,1881,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN 10/100 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.485"" L x 0.285"" W (12.32mm x 7.24mm)","0.225"" (5.72mm)","0°C ~ 70°C"
http://productfinder.pulseeng.com/products/datasheets/P663.pdf,//media.digikey.com/photos/Pulse%20Photos/PA2007NLT.JPG,553-1996-2-ND,PA2007NLT,Pulse Electronics Power,PULSE XFMR 1:1 1.49MH,2000,3600,"1.44000","0","400","Tape & Reel (TR)","-","Active","-","1.49mH","53VµS","1:1","Surface Mount","0.355"" L x 0.340"" W (9.02mm x 8.64mm)","0.300"" (7.62mm)","-40°C ~ 130°C"
http://productfinder.pulseeng.com/products/datasheets/P663.pdf,//media.digikey.com/photos/Pulse%20Photos/PA2007NLT.JPG,553-1996-1-ND,PA2007NLT,Pulse Electronics Power,PULSE XFMR 1:1 1.49MH,2292,3600,"2.64000","0","1","Cut Tape (CT)","-","Active","-","1.49mH","53VµS","1:1","Surface Mount","0.355"" L x 0.340"" W (9.02mm x 8.64mm)","0.300"" (7.62mm)","-40°C ~ 130°C"
http://productfinder.pulseeng.com/products/datasheets/P663.pdf,//media.digikey.com/photos/Pulse%20Photos/PA2007NLT.JPG,553-1996-6-ND,PA2007NLT,Pulse Electronics Power,PULSE XFMR 1:1 1.49MH,2292,3600,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","1.49mH","53VµS","1:1","Surface Mount","0.355"" L x 0.340"" W (9.02mm x 8.64mm)","0.300"" (7.62mm)","-40°C ~ 130°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_61.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA0297NL.jpg,553-3808-2-ND,PA0297NLT,Pulse Electronics Power,PULSE XFMR 2:1:1 1200UH,1600,0,"1.54800","0","400","Tape & Reel (TR)","-","Active","-","1.2mH","27.2VµS","2:1:1","Surface Mount","0.355"" L x 0.340"" W (9.02mm x 8.64mm)","0.300"" (7.62mm)","-40°C ~ 130°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_61.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA0297NL.jpg,553-3808-1-ND,PA0297NLT,Pulse Electronics Power,PULSE XFMR 2:1:1 1.2MH,1717,0,"2.84000","0","1","Cut Tape (CT)","-","Active","-","1.2mH","27.2VµS","2:1:1","Surface Mount","0.355"" L x 0.340"" W (9.02mm x 8.64mm)","0.300"" (7.62mm)","-40°C ~ 130°C"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_61.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA0297NL.jpg,553-3808-6-ND,PA0297NLT,Pulse Electronics Power,PULSE XFMR 2:1:1 1.2MH,1917,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","1.2mH","27.2VµS","2:1:1","Surface Mount","0.355"" L x 0.340"" W (9.02mm x 8.64mm)","0.300"" (7.62mm)","-40°C ~ 130°C"
https://www.murata-ps.com/data/magnetics/kmp_786.pdf,//media.digikey.com/Photos/Murata%20Photos/DA103MC.JPG,811-2651-ND,78601/9MC,Murata Power Solutions Inc.,TRANSFORMER 1:1 10000UH 56VUS,9590,0,"1.57000","0","1","Tube","786","Not For New Designs","General Purpose","10mH","56VµS","1:1","Surface Mount","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.250"" (6.35mm)","0°C ~ 70°C"
https://www.murata-ps.com/data/magnetics/kmp_da100.pdf,//media.digikey.com/Photos/Murata%20Photos/DA101C.JPG,811-2661-ND,DA101C,Murata Power Solutions Inc.,DIGITAL AUDIO TX 1:1 1.5MH DIP,2227,0,"1.57000","0","1","-","DA100","Active","-","2.06mH","15VµS","1:1","Through Hole","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.250"" (6.35mm)","0°C ~ 70°C"
https://www.murata-ps.com/data/magnetics/kmp_786j.pdf,//media.digikey.com/Photos/Murata%20Photos/DA103MC.JPG,811-3115-5-ND,78601/9JC,Murata Power Solutions Inc.,PULSE XFMR 1:1 10MH,1771,0,"1.57000","0","1","Tube","786J","Active","General Purpose","10mH","56VµS","1:1","Surface Mount","0.375"" L x 0.354"" W (9.52mm x 9.00mm)","0.250"" (6.35mm)","0°C ~ 70°C"
