Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Module/Board Type","For Use With/Related Products"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC64.JPG,ATSTK600-RC64-ND,ATSTK600-RC64,Microchip Technology,STK600 ROUTINGCARD RC032X-64,14,0,"9.44000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/photos/Atmel%20Photos/ATSTK600-RC29.JPG,ATSTK600-RC29-ND,ATSTK600-RC29,Microchip Technology,STK600 ROUTING CARD AVR,11,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC14.JPG,ATSTK600-RC14-ND,ATSTK600-RC14,Microchip Technology,STK600 SOCKET/ADAPTER 64TQFP,10,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC20.JPG,ATSTK600-RC20-ND,ATSTK600-RC20,Microchip Technology,STK600 ROUTING CARD AVR,10,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC31.JPG,ATSTK600-RC31-ND,ATSTK600-RC31,Microchip Technology,STK600 ROUTING CARD AVR,9,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC04.JPG,ATSTK600-RC04-ND,ATSTK600-RC04,Microchip Technology,STK600 ROUTING CARD AVR,9,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC25.JPG,ATSTK600-RC25-ND,ATSTK600-RC25,Microchip Technology,STK600 ROUTING CARD AVR,8,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/photos/Atmel%20Photos/ATSTK600-RC23.JPG,ATSTK600-RC23-ND,ATSTK600-RC23,Microchip Technology,SOCKET/ADAPTER SOIC ATTINY167,5,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://www.logicalsys.com/datasht/sod6sm18.pdf,//media.digikey.com/Photos/Logical%20Systems%20Photos/MFG_pa-sod6sm18-24.jpg,309-1126-ND,PA-SOD6SM18-24,Logical Systems Inc.,ADAPTER 24SOIC TO 24DIP 600MIL,4,0,"10.85000","0","1","-","Active","Socket Module - SOIC","-"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC40.JPG,ATSTK600-RC40-ND,ATSTK600-RC40,Microchip Technology,STK600 ROUTING CARD AVR,15,0,"10.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC13.JPG,ATSTK600-RC13-ND,ATSTK600-RC13,Microchip Technology,STK600 ROUTING CARD AVR,11,0,"10.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC46.JPG,ATSTK600-RC46-ND,ATSTK600-RC46,Microchip Technology,STK600 ROUTING CARD AVR,9,0,"10.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/photos/Atmel%20Photos/ATSTK600-RC36.JPG,ATSTK600-RC36-ND,ATSTK600-RC36,Microchip Technology,STK600 ROUTING CARD AVR,8,0,"10.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC12.jpg,ATSTK600-RC12-ND,ATSTK600-RC12,Microchip Technology,STK600 ROUTING CARD AVR,8,0,"10.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC51.JPG,ATSTK600-RC51-ND,ATSTK600-RC51,Microchip Technology,STK600 ROUTING CARD AVR,3,0,"10.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC08.jpg,ATSTK600-RC08-ND,ATSTK600-RC08,Microchip Technology,STK600 ROUTING CARD AVR,1,0,"10.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC38.jpg,ATSTK600-RC38-ND,ATSTK600-RC38,Microchip Technology,STK600 ROUTING CARD AVR,0,0,"10.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC55.JPG,ATSTK600-RC55-ND,ATSTK600-RC55,Microchip Technology,STK600 ROUTING CARD AVR,0,0,"10.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC09.JPG,ATSTK600-RC09-ND,ATSTK600-RC09,Microchip Technology,STK600 ROUTING CARD AVR,10,0,"11.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC01.JPG,ATSTK600-RC01-ND,ATSTK600-RC01,Microchip Technology,STK600 ROUTING CARD AVR,5,0,"11.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC02.JPG,ATSTK600-RC02-ND,ATSTK600-RC02,Microchip Technology,STK600 ROUTING CARD AVR,3,0,"11.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC45.jpg,ATSTK600-RC45-ND,ATSTK600-RC45,Microchip Technology,STK600 ROUTING CARD AVR,2,0,"11.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC05.JPG,ATSTK600-RC05-ND,ATSTK600-RC05,Microchip Technology,STK600 ROUTING CARD AVR,12,0,"12.99000","0","1","AVR®","Active","Routing Card","STK600"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590328,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC91.jpg,ATSTK600-RC91-ND,ATSTK600-RC91,Microchip Technology,STK600 ROUTINGCARD RC032M-91,1,0,"13.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC15.JPG,ATSTK600-RC15-ND,ATSTK600-RC15,Microchip Technology,STK600 ROUTING CARD AVR,13,0,"14.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC06.jpg,ATSTK600-RC06-ND,ATSTK600-RC06,Microchip Technology,STK600 ROUTING CARD AVR,7,0,"16.99000","0","1","AVR®","Active","Routing Card","STK600"
http://www.logicalsys.com/datasht/diptosodatasheet.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PADSO-0803-D250-08^2.jpg,309-1050-ND,PA-DSO-0803-D250-08/2,Logical Systems Inc.,ADAPTER 8-DIP BD W/2 SO PLUGS,5,0,"18.90000","0","1","-","Active","Socket Module - DIP","PIC12(L)C508A, 509A, DE518, CE519"
http://www.logicalsys.com/datasht/diptosodatasheet.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PADSO-0803-D310-08^2.jpg,309-1051-ND,PA-DSO-0803-D310-08/2,Logical Systems Inc.,ADAPTER 8-DIP BD W/2 SO PLUGS,1,0,"18.90000","0","1","-","Active","Socket Module - DIP","PIC12(L)C508A, 509A PIC12(L)CE518, 519 PIC12C671, 672"
http://www.logicalsys.com/datasht/diptosodatasheet.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PADSO-2803-D420-28^2.jpg,309-1065-ND,PA-DSO-2803-D420-28/2,Logical Systems Inc.,ADAPTER 28DIP BD W/2 28SO PLUGS,1,0,"31.37000","0","1","-","Active","Socket Module - DIP","PIC14000,PIC16C55(A),57(C),62A(B),57(C),62A(B),63(A),66,72(A),73A(B),76,642,773,F872-876,PIC18C242,252,Z86C(E)(L)30,31 and more"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-3605-CPLD-ATF15xx-DK3-Development-Kit-UserGuide.pdf,//media.digikey.com/photos/Atmel%20Photos/ATF15XXDK3-SAJ44.JPG,ATF15XXDK3-SAJ44-ND,ATF15XXDK3-SAJ44,Microchip Technology,44-PIN PLCC DK3 SOCKET ADAPTER,4,0,"37.99000","0","1","-","Active","Socket Module - PLCC","ATF15xxDK3"
https://www.silabs.com/documents/public/data-sheets/C8051T60x.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/C8051T606TDB.JPG,336-1667-ND,C8051T606TDB,Silicon Labs,CARD DAUGHTER MSOP SOCKET,1,0,"41.68000","0","1","-","Not For New Designs","Socket Module - MSOP","C8051T606"
http://www.logicalsys.com/datasht/16so03.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA14SO1-03-6.jpg,309-1001-ND,PA14SO1-03-6,Logical Systems Inc.,ADAPTER 14-SOIC TO 14-DIP,2,0,"51.00000","0","1","-","Active","Socket Module - SOIC","PIC16C505"
http://www.logicalsys.com/datasht/16so03.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA8SO1-03-6.jpg,309-1046-ND,PA8SO1-03-6,Logical Systems Inc.,ADAPTER 8-SOIC TO 8-DIP,1,0,"51.00000","0","1","-","Active","Socket Module - SOIC","PIC12(L)C508A, 509A PIC12(L)CE518, 519"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-SC01.JPG,ATSTK600-SC01-ND,ATSTK600-SC01,Microchip Technology,STK600 DIP SOCKET CARD AVR,4,0,"51.60000","0","1","AVR®","Active","Socket Adapter","STK600"
http://www.logicalsys.com/datasht/so108-b.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA20SO1-08H-3.jpg,309-1012-ND,PA20SO1-08H-3,Logical Systems Inc.,ADAPTER 20-SOIC TO 20-DIP,4,0,"59.50000","0","1","-","Active","Socket Module - SOIC","PIC16C770, 771"
http://www.logicalsys.com/datasht/3228r.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA32-28.jpg,309-1089-ND,PA32-28,Logical Systems Inc.,ADAPTER 32-PLCC AE TO 28-DIP,2,0,"59.50000","0","1","-","Active","Socket Module - PLCC","27C64, '128, '256, '512, pin skips 1, 12, 17, 26"
http://www.logicalsys.com/datasht/so108-b.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA18SO1-08H-3.jpg,309-1010-ND,PA18SO1-08H-3,Logical Systems Inc.,ADAPTER 18-SOIC TO 18-DIP,1,0,"59.50000","0","1","-","Active","Socket Module - SOIC","PIC16C52-58,61,554,558,621-625,71,710-717,F83,84 PIC16HV510 Z86C(E)(L)02,03,04,06,08,16,28,Z8E000,001"
http://www.logicalsys.com/datasht/so108-b.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA18SO1-08H-6.jpg,309-1011-ND,PA18SO1-08H-6,Logical Systems Inc.,ADAPTER 18-SOIC TO 18-DIP,1,0,"59.50000","0","1","-","Active","Socket Module - SOIC","PIC16C52-58,61,554,558,621-625,71,710-717,F83,84 PIC16HV510 Z86C(E)(L)02,03,04,06,08,16,28,Z8E000,001"
http://www.logicalsys.com/datasht/so108-b.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA20SO1-08H-6.jpg,309-1013-ND,PA20SO1-08H-6,Logical Systems Inc.,ADAPTER 20-SOIC TO 20-DIP,1,0,"59.50000","0","1","-","Active","Socket Module - SOIC","PIC16C770, 771"
http://www.logicalsys.com/datasht/so108-b.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA28S01-08-6.jpg,309-1024-ND,PA28SO1-08-6,Logical Systems Inc.,ADAPTER 28-SOIC TO 28-DIP,1,0,"59.50000","0","1","-","Active","Socket Module - SOIC","PIC14000  PIC16C55,57,62,63,66,72,73,76,642,773,F872,F873,F876  PIC18C242,252  Z86C(E)(L)30,31,33,34,35,36,83,84  Z86233,733"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-SC14.JPG,ATSTK600-SC14-ND,ATSTK600-SC14,Microchip Technology,STK600 TQFP SOCKET CARD AVR,4,0,"66.99000","0","1","AVR®","Active","Socket Adapter","STK600"
http://www.logicalsys.com/datasht/28ss-p55.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA28SS-P55.JPG,309-1026-ND,PA28SS-P55,Logical Systems Inc.,ADAPTER 28-SSOP TO 28-DIP,1,0,"68.00000","0","1","-","Active","Socket Module - SSOP","PIC16C559(A), 57(C)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/C8051T63x-DK.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/C8051T630DB20.JPG,336-1465-ND,C8051T630DB20,Silicon Labs,BOARD SOCKET DAUGHTER 20-QFN,1,0,"70.23000","0","1","-","Not For New Designs","Socket Module - QFN","C8051T630DK"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-SC11.JPG,ATSTK600-SC11-ND,ATSTK600-SC11,Microchip Technology,STK600 SOIC SOCKET CARD AVR,1,0,"74.99000","0","1","AVR®","Active","Socket Adapter","STK600"
https://www.silabs.com/Support%20Documents/TechnicalDocs/C8051T61x.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/C8051T610DB28.JPG,336-1506-ND,C8051T610DB28,Silicon Labs,DAUGHTER BOARD T610 28QFN SOCKET,1,0,"77.53000","0","1","-","Not For New Designs","Socket Module - QFN","C8051T610DK"
https://www.silabs.com/Support%20Documents/TechnicalDocs/C8051T61x.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/C8051T610DB32.JPG,336-1505-ND,C8051T610DB32,Silicon Labs,DAUGHT BOARD T610 32TQFP SOCKET,1,0,"77.90000","0","1","-","Not For New Designs","Socket Module - TQFP","C8051T610DK"
//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-P32-28.pdf,//media.digikey.com/photos/Phyton%20Photos/AE-P32-28.JPG,AE-P32-28-ND,AE-P32-28,Phyton Inc.,ADAPTER 28-DIP TO 32-PLCC,1,0,"90.00000","0","1","-","Active","Socket Module - PLCC","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
"//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-SC8,16UN.pdf",//media.digikey.com/photos/Phyton%20Photos/AE-SC8^16UN.JPG,AE-SC8/16UN-ND,AE-SC8/16UN,Phyton Inc.,ADAPTER 16-DIP TO 16-SOIC,1,0,"90.00000","0","1","-","Active","Socket Module - SOIC","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
http://www.ti.com/lit/pdf/slau278,//media.digikey.com/Photos/Texas%20Instr%20Photos/MSP-TS430DW28.jpg,296-30958-ND,MSP-TS430DW28,Texas Instruments,TARGET BOARD ZIF SKT MSP430,1,3,"92.42000","0","1","-","Active","ZIF Socket","MSP430"
-,//media.digikey.com/Photos/Texas%20Instr%20Photos/MSP-TS430PN80.jpg,296-30960-ND,MSP-TS430PN80,Texas Instruments,TARGET BOARD ZIF SKT MSP430,1,30,"92.42000","0","1","-","Active","ZIF Socket","MSP430"
http://www.ti.com/lit/pdf/slau278,//media.digikey.com/photos/Texas%20Instr%20Photos/MSP-TS430PN80USB.jpg,296-30961-ND,MSP-TS430PN80USB,Texas Instruments,TARGET BOARD ZIF SKT MSP430,1,62,"92.42000","0","1","-","Active","ZIF Socket","MSP430"
-,//media.digikey.com/Photos/Texas%20Instr%20Photos/MSP-TS430PZ100.jpg,296-30965-ND,MSP-TS430PZ100,Texas Instruments,TARGET BOARD ZIF SKT MSP430,1,37,"92.42000","0","1","-","Active","ZIF Socket","MSP430"
-,//media.digikey.com/Photos/Texas%20Instr%20Photos/MSP-TS430PZ100A.jpg,296-30966-ND,MSP-TS430PZ100A,Texas Instruments,TARGET BOARD ZIF SKT MSP430,1,108,"92.42000","0","1","-","Active","ZIF Socket","MSP430"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/MSP430_FamilyStarterEvalKit.pdf,//media.digikey.com/Photos/Texas%20Instr%20Photos/MSP-TS430QFN23X0.jpg,296-30968-ND,MSP-TS430QFN23X0,Texas Instruments,TARGET BOARD ZIF SKT MSP430,1,6,"92.42000","0","1","-","Active","ZIF Socket","MSP430"
http://www.ti.com/lit/pdf/slau278,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_MSP-TS430PZ100D.jpg,296-45821-ND,MSP-TS430PZ100D,Texas Instruments,TARGET BRD 100PIN ZIF SKT MSP430,1,103,"92.42000","0","1","-","Active","ZIF Socket","MSP430"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fmsp430fr4131,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_MSP-TS430PM64D.jpg,296-42221-ND,MSP-TS430PM64D,Texas Instruments,TARGET SOCKET BOARD FRAM 64PIN,1,0,"92.42000","0","1","-","Active","ZIF Socket","MSP430"
http://www.ti.com/lit/pdf/slau278,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_MSP-TS430PW20.jpg,296-43997-ND,MSP-TS430PW20,Texas Instruments,SOCKET DEVELOPMENT BOARD,1,0,"92.42000","0","1","-","Active","ZIF Socket","MSP430"
http://www.ti.com/lit/pdf/slau571,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_MSP-TS432PZ100.jpg,296-42223-ND,MSP-TS432PZ100,Texas Instruments,TARGET BOARD MCU 100PIN,0,0,"92.42000","0","1","-","Active","ZIF Socket","MSP430"
http://www.logicalsys.com/datasht/4440p64b.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA44-40-P64.jpg,309-1039-ND,PA44-40-P64,Logical Systems Inc.,ADAPTER 44-PLCC TO 40-DIP,1,0,"97.75000","0","1","-","Active","Socket Module - PLCC","PIC16C64A, 65A(B), 67, 662, 74A(B), 774, 77, F874, F877"
http://www.logicalsys.com/datasht/51-pd.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA51-44.jpg,309-1093-ND,PA51-44,Logical Systems Inc.,ADAPTER 44-PLCC AE TO 40-DIP,1,0,"97.75000","0","1","-","Active","Socket Module - PLCC","8751 family"
http://www.logicalsys.com/datasht/280-pd.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA280-44.jpg,309-1095-ND,PA280-44,Logical Systems Inc.,ADAPTER 44-PLCC AE TO 40-DIP,1,0,"97.75000","0","1","-","Active","Socket Module - PLCC","Intel 27C210, 220, 240 and other 27C1024, 2048, 4096 devices"
http://www.logicalsys.com/datasht/40p64dp.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA40-44-P64-DP-PP.jpg,309-1032-ND,PA40-44-P64-DP-PP,Logical Systems Inc.,ADAPTER 40-DIP & 44-PLCC,1,0,"106.25000","0","1","-","Active","Socket Module - DIP","Z86C(E)40, 43, 743, 44, 45, 46"
//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-TS32W.pdf,//media.digikey.com/photos/Phyton%20Photos/AE-TS32W.JPG,AE-TS32W-ND,AE-TS32W,Phyton Inc.,ADAPTER SOCKET 32-TSOP TO 32-DIP,1,0,"115.00000","0","1","-","Active","Socket Module - TSOP","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
http://www.ti.com/lit/pdf/slau157,//media.digikey.com/Photos/Texas%20Instr%20Photos/MSP-TS430RGC64B.jpg,296-30969-ND,MSP-TS430RGC64B,Texas Instruments,TARGET BOARD ZIF SKT MSP430,1,0,"121.49000","0","1","-","Active","ZIF Socket","MSP430"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-SC19.JPG,ATSTK600-SC19-ND,ATSTK600-SC19,Microchip Technology,STK600 LQFP SOCKET CARD AVR,3,0,"122.99000","0","1","AVR®","Active","Socket Adapter","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-SC21.JPG,ATSTK600-SC21-ND,ATSTK600-SC21,Microchip Technology,STK600 QFN-64 SOCKET CARD AVR,1,0,"123.60000","0","1","AVR®","Active","Socket Adapter","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-SC12.JPG,ATSTK600-SC12-ND,ATSTK600-SC12,Microchip Technology,STK600 QFN-32 SOCKET CARD AVR,0,0,"123.60000","0","1","AVR®","Active","Socket Adapter","STK600"
-,//media.digikey.com/photos/Phyton%20Photos/AE-SO44U.JPG,AE-SO44U-ND,AE-SO44U,Phyton Inc.,ADAPTER SOCKET 44-SOIC TO 44-DIP,1,0,"125.00000","0","1","-","Active","Socket Module - SOIC","ChipProg-48, ChipProg-481, ChipProg-G41"
https://ams.com/documents/20143/36005/AS5115_DS000347_3-00.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/MFG_AS5115%20PB.jpg,AS5115PB-ND,AS5115-SS_EK_PB,ams,PROGRAMMING BOARD FOR AS5115,1,0,"144.38000","0","1","-","Active","ZIF Socket","AS5115"
//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-TS56-16Am.pdf,//media.digikey.com/photos/Phyton%20Photos/AE-TS56-16AM.JPG,AE-TS56-16AM-ND,AE-TS56-16AM,Phyton Inc.,ADAPTER SOCKET 56-TSOP TO 40-DIP,1,0,"160.00000","0","1","-","Active","Socket Module - TSOP","ChipProg-40, ChipProg-48, ChipProg-481, ChipProg-G41"
http://meshconnect.cel.com/docs/default-source/data-sheets/em35x_mini_modules_ds.pdf,//media.digikey.com/Photos/CE%20Labs%20Photos/MFG_ZICM35XSPX-PF-1.jpg,ZICM35XSPX-PF-1-ND,ZICM35XSPX-PF-1,CEL,MESHCONNECT PROGRAM FIXTURE,1,0,"181.25000","0","1","MeshConnect™","Active","Programming Adapter","EM35x"
-,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC164345.jpg,AC164345-ND,AC164345,Microchip Technology,MODULE SKT MPLAB PM3 28-QFN,1,0,"189.99000","0","1","MPLAB® PM3","Active","Socket Module - QFN","MPLAB® PM3, Promate II™"
-,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC164344.jpg,AC164344-ND,AC164344,Microchip Technology,MODULE SOCKET PM3,1,0,"189.99000","0","1","-","Active","ZIF Socket","MPLAB® PM3"
//media.digikey.com/pdf/Data%20Sheets/Microchip%20PDFs/AC164368_Web.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC164368.JPG,AC164368-ND,AC164368,Microchip Technology,PM3 UNIVERSAL 8L 2X3MM DFN SOCKE,1,0,"189.99000","0","1","-","Active","Socket Module - DFN","MPLAB® PM3"
http://ww1.microchip.com/downloads/en/DeviceDoc/00148L1.pdf,//media.digikey.com/photos/Microchip%20Tech%20Photos/AC164321%20FRONT.JPG,AC164321-ND,AC164321,Microchip Technology,MODULE SKT 6L PM3 SOT23,0,0,"189.99000","0","1","-","Active","Socket Module - SOT-23","MPLAB® PM3"
http://ww1.microchip.com/downloads/en/DeviceDoc/00148L1.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC164325.jpg,AC164325-ND,AC164325,Microchip Technology,MODULE SKT FOR 8MSOP,0,0,"189.99000","0","1","-","Active","Socket Module - MSOP","MPLAB® PM3"
-,//media.digikey.com/photos/Microchip%20Tech%20Photos/AC164322.JPG,AC164322-ND,AC164322,Microchip Technology,MODULE SOCKET MPLAB PM3 28/44QFN,1,0,"211.99000","0","1","-","Active","Socket Module - QFN","MPLAB® PM3"
