Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Operating Temperature","Polarization","Ratings","Applications","Ripple Current @ Low Frequency","Ripple Current @ High Frequency","Impedance","Lead Spacing","Size / Dimension","Height - Seated (Max)","Surface Mount Land Size","Mounting Type","Package / Case"
http://nichicon-us.com/english/products/pdfs/e-ucd.pdf,//media.digikey.com/Photos/Nichicon%20Photos/CD%20Series%208mm.jpg,493-6376-6-ND,UCD1E101MCL1GS,Nichicon,CAP ALUM 100UF 20% 25V SMD,2236,0,"Digi-Reel","0","1","Digi-Reel®","UCD","Active","100µF","±20%","25V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","145mA @ 120Hz","290mA @ 100kHz","320 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%206.50H,8.0D.jpg",PCE3966TR-ND,EEE-2AA100UP,Panasonic Electronic Components,CAP ALUM 10UF 20% 100V SMD,6000,0,"0.14195","0","1000","Tape & Reel (TR)","S","Active","10µF","±20%","100V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","50mA @ 120Hz","85mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.244"" (6.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%206.50H,8.0D.jpg",PCE3966CT-ND,EEE-2AA100UP,Panasonic Electronic Components,CAP ALUM 10UF 20% 100V SMD,6021,0,"0.56000","0","1","Cut Tape (CT)","S","Active","10µF","±20%","100V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","50mA @ 120Hz","85mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.244"" (6.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%206.50H,8.0D.jpg",PCE3966DKR-ND,EEE-2AA100UP,Panasonic Electronic Components,CAP ALUM 10UF 20% 100V SMD,6021,0,"Digi-Reel","0","1","Digi-Reel®","S","Active","10µF","±20%","100V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","50mA @ 120Hz","85mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.244"" (6.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/ECA-xxM%20Series,TypeA.pdf",//media.digikey.com/Photos/Panasonic%20Photos/ECA-1AM102B.JPG,P10398TB-ND,ECA-1HM221B,Panasonic Electronic Components,CAP ALUM 220UF 20% 50V RADIAL,39500,0,"0.14240","0","500","Tape & Box (TB)","M","Active","220µF","±20%","50V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","400mA @ 120Hz","680mA @ 10kHz","-","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.532"" (13.50mm)","-","Through Hole","Radial, Can"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1172.pdf,"//media.digikey.com/photos/Panasonic%20Photos/FC%20SERIES%206.5H,8.0D.jpg",PCE3996TR-ND,EEE-FC1C101P,Panasonic Electronic Components,CAP ALUM 100UF 20% 16V SMD,14000,0,"0.14280","0","1000","Tape & Reel (TR)","FC","Active","100µF","±20%","16V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","172.5mA @ 120Hz","230mA @ 100kHz","400 mOhms","-","0.315"" Dia (8.00mm)","0.244"" (6.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1172.pdf,"//media.digikey.com/photos/Panasonic%20Photos/FC%20SERIES%206.5H,8.0D.jpg",PCE3996CT-ND,EEE-FC1C101P,Panasonic Electronic Components,CAP ALUM 100UF 20% 16V SMD,15829,0,"0.59000","0","1","Cut Tape (CT)","FC","Active","100µF","±20%","16V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","172.5mA @ 120Hz","230mA @ 100kHz","400 mOhms","-","0.315"" Dia (8.00mm)","0.244"" (6.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1172.pdf,"//media.digikey.com/photos/Panasonic%20Photos/FC%20SERIES%206.5H,8.0D.jpg",PCE3996DKR-ND,EEE-FC1C101P,Panasonic Electronic Components,CAP ALUM 100UF 20% 16V SMD,15829,0,"Digi-Reel","0","1","Digi-Reel®","FC","Active","100µF","±20%","16V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","172.5mA @ 120Hz","230mA @ 100kHz","400 mOhms","-","0.315"" Dia (8.00mm)","0.244"" (6.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1172.pdf,"//media.digikey.com/photos/Panasonic%20Photos/FC%20SERIES%206.5H,8.0D.jpg",PCE3989TR-ND,EEE-FC1A101P,Panasonic Electronic Components,CAP ALUM 100UF 20% 10V SMD,3000,0,"0.14280","0","1000","Tape & Reel (TR)","FC","Active","100µF","±20%","10V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","172.5mA @ 120Hz","230mA @ 100kHz","400 mOhms","-","0.315"" Dia (8.00mm)","0.244"" (6.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1172.pdf,"//media.digikey.com/photos/Panasonic%20Photos/FC%20SERIES%206.5H,8.0D.jpg",PCE3989CT-ND,EEE-FC1A101P,Panasonic Electronic Components,CAP ALUM 100UF 20% 10V SMD,3586,0,"0.59000","0","1","Cut Tape (CT)","FC","Active","100µF","±20%","10V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","172.5mA @ 120Hz","230mA @ 100kHz","400 mOhms","-","0.315"" Dia (8.00mm)","0.244"" (6.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1172.pdf,"//media.digikey.com/photos/Panasonic%20Photos/FC%20SERIES%206.5H,8.0D.jpg",PCE3989DKR-ND,EEE-FC1A101P,Panasonic Electronic Components,CAP ALUM 100UF 20% 10V SMD,3586,0,"Digi-Reel","0","1","Digi-Reel®","FC","Active","100µF","±20%","10V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","172.5mA @ 120Hz","230mA @ 100kHz","400 mOhms","-","0.315"" Dia (8.00mm)","0.244"" (6.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1240.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEE-FT1H470AP.JPG,PCE5016TR-ND,EEE-FT1V101AP,Panasonic Electronic Components,CAP ALUM 100UF 20% 35V SMD,336000,0,"0.14314","0","1000","Tape & Reel (TR)","FT","Active","100µF","±20%","35V","260mOhm @ 100kHz","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","195mA @ 120Hz","300mA @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1240.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEE-FT1H470AP.JPG,PCE5016CT-ND,EEE-FT1V101AP,Panasonic Electronic Components,CAP ALUM 100UF 20% 35V SMD,336717,0,"0.59000","0","1","Cut Tape (CT)","FT","Active","100µF","±20%","35V","260mOhm @ 100kHz","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","195mA @ 120Hz","300mA @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1240.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEE-FT1H470AP.JPG,PCE5016DKR-ND,EEE-FT1V101AP,Panasonic Electronic Components,CAP ALUM 100UF 20% 35V SMD,336717,0,"Digi-Reel","0","1","Digi-Reel®","FT","Active","100µF","±20%","35V","260mOhm @ 100kHz","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","195mA @ 120Hz","300mA @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1C221XP+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3788TR-ND,EEE-FK1C221XP,Panasonic Electronic Components,CAP ALUM 220UF 20% 16V SMD,216000,0,"0.14382","0","900","Tape & Reel (TR)","FK","Active","220µF","±20%","16V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","210mA @ 120Hz","280mA @ 100kHz","340 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1C221XP+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3788CT-ND,EEE-FK1C221XP,Panasonic Electronic Components,CAP ALUM 220UF 20% 16V SMD,216228,0,"0.53000","0","1","Cut Tape (CT)","FK","Active","220µF","±20%","16V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","210mA @ 120Hz","280mA @ 100kHz","340 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1C221XP+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3788DKR-ND,EEE-FK1C221XP,Panasonic Electronic Components,CAP ALUM 220UF 20% 16V SMD,216228,0,"Digi-Reel","0","1","Digi-Reel®","FK","Active","220µF","±20%","16V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","210mA @ 120Hz","280mA @ 100kHz","340 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1H470XP+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3816TR-ND,EEE-FK1H470XP,Panasonic Electronic Components,CAP ALUM 47UF 20% 50V SMD,144000,0,"0.14382","0","900","Tape & Reel (TR)","FK","Active","47µF","±20%","50V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","146.3mA @ 120Hz","195mA @ 100kHz","680 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1H470XP+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3816CT-ND,EEE-FK1H470XP,Panasonic Electronic Components,CAP ALUM 47UF 20% 50V SMD,145149,0,"0.53000","0","1","Cut Tape (CT)","FK","Active","47µF","±20%","50V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","146.3mA @ 120Hz","195mA @ 100kHz","680 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1H470XP+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3816DKR-ND,EEE-FK1H470XP,Panasonic Electronic Components,CAP ALUM 47UF 20% 50V SMD,145149,0,"Digi-Reel","0","1","Digi-Reel®","FK","Active","47µF","±20%","50V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","146.3mA @ 120Hz","195mA @ 100kHz","680 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK0J331XP+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3768TR-ND,EEE-FK0J331XP,Panasonic Electronic Components,CAP ALUM 330UF 20% 6.3V SMD,124200,0,"0.14382","0","900","Tape & Reel (TR)","FK","Active","330µF","±20%","6.3V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","210mA @ 120Hz","280mA @ 100kHz","340 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK0J331XP+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3768CT-ND,EEE-FK0J331XP,Panasonic Electronic Components,CAP ALUM 330UF 20% 6.3V SMD,125463,0,"0.56000","0","1","Cut Tape (CT)","FK","Active","330µF","±20%","6.3V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","210mA @ 120Hz","280mA @ 100kHz","340 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK0J331XP+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3768DKR-ND,EEE-FK0J331XP,Panasonic Electronic Components,CAP ALUM 330UF 20% 6.3V SMD,125463,0,"Digi-Reel","0","1","Digi-Reel®","FK","Active","330µF","±20%","6.3V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","210mA @ 120Hz","280mA @ 100kHz","340 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1V101XP+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3836TR-ND,EEE-FK1V101XP,Panasonic Electronic Components,CAP ALUM 100UF 20% 35V SMD,121500,0,"0.14382","0","900","Tape & Reel (TR)","FK","Active","100µF","±20%","35V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","210mA @ 120Hz","280mA @ 100kHz","340 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1V101XP+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3836CT-ND,EEE-FK1V101XP,Panasonic Electronic Components,CAP ALUM 100UF 20% 35V SMD,123403,0,"0.53000","0","1","Cut Tape (CT)","FK","Active","100µF","±20%","35V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","210mA @ 120Hz","280mA @ 100kHz","340 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1V101XP+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3836DKR-ND,EEE-FK1V101XP,Panasonic Electronic Components,CAP ALUM 100UF 20% 35V SMD,123403,0,"Digi-Reel","0","1","Digi-Reel®","FK","Active","100µF","±20%","35V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","210mA @ 120Hz","280mA @ 100kHz","340 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1E101XP+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3797TR-ND,EEE-FK1E101XP,Panasonic Electronic Components,CAP ALUM 100UF 20% 25V SMD,99900,0,"0.14382","0","900","Tape & Reel (TR)","FK","Active","100µF","±20%","25V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","210mA @ 120Hz","280mA @ 100kHz","340 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1E101XP+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3797CT-ND,EEE-FK1E101XP,Panasonic Electronic Components,CAP ALUM 100UF 20% 25V SMD,100389,0,"0.56000","0","1","Cut Tape (CT)","FK","Active","100µF","±20%","25V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","210mA @ 120Hz","280mA @ 100kHz","340 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1E101XP+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.1H,6.3D.jpg",PCE3797DKR-ND,EEE-FK1E101XP,Panasonic Electronic Components,CAP ALUM 100UF 20% 25V SMD,100389,0,"Digi-Reel","0","1","Digi-Reel®","FK","Active","100µF","±20%","25V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","210mA @ 120Hz","280mA @ 100kHz","340 mOhms","-","0.248"" Dia (6.30mm)","0.315"" (8.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-ucd.pdf,//media.digikey.com/Photos/Nichicon%20Photos/CD%20Series%206.50mm.jpg,493-6184-2-ND,UCD1H470MCL6GS,Nichicon,CAP ALUM 47UF 20% 50V SMD,265000,0,"0.14756","0","1000","Tape & Reel (TR)","UCD","Active","47µF","±20%","50V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","100mA @ 120Hz","200mA @ 100kHz","660 mOhms","-","0.315"" Dia (8.00mm)","0.256"" (6.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-ucd.pdf,//media.digikey.com/Photos/Nichicon%20Photos/CD%20Series%206.50mm.jpg,493-6184-1-ND,UCD1H470MCL6GS,Nichicon,CAP ALUM 47UF 20% 50V SMD,265518,0,"0.58000","0","1","Cut Tape (CT)","UCD","Active","47µF","±20%","50V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","100mA @ 120Hz","200mA @ 100kHz","660 mOhms","-","0.315"" Dia (8.00mm)","0.256"" (6.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-ucd.pdf,//media.digikey.com/Photos/Nichicon%20Photos/CD%20Series%206.50mm.jpg,493-6184-6-ND,UCD1H470MCL6GS,Nichicon,CAP ALUM 47UF 20% 50V SMD,265518,0,"Digi-Reel","0","1","Digi-Reel®","UCD","Active","47µF","±20%","50V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","100mA @ 120Hz","200mA @ 100kHz","660 mOhms","-","0.315"" Dia (8.00mm)","0.256"" (6.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1151.pdf,"//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,10.0D.jpg",PCE4228TR-ND,EEE-HA1J100P,Panasonic Electronic Components,CAP ALUM 10UF 20% 63V SMD,14000,0,"0.14756","0","1000","Tape & Reel (TR)","HA","Active","10µF","±20%","63V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","25mA @ 120Hz","42.5mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.244"" (6.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1151.pdf,"//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,10.0D.jpg",PCE4228CT-ND,EEE-HA1J100P,Panasonic Electronic Components,CAP ALUM 10UF 20% 63V SMD,14785,0,"0.61000","0","1","Cut Tape (CT)","HA","Active","10µF","±20%","63V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","25mA @ 120Hz","42.5mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.244"" (6.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1151.pdf,"//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,10.0D.jpg",PCE4228DKR-ND,EEE-HA1J100P,Panasonic Electronic Components,CAP ALUM 10UF 20% 63V SMD,14785,0,"Digi-Reel","0","1","Digi-Reel®","HA","Active","10µF","±20%","63V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","25mA @ 120Hz","42.5mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.244"" (6.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%208.0,10.0.jpg",493-2226-2-ND,UWT1H101MNL1GS,Nichicon,CAP ALUM 100UF 20% 50V SMD,199000,0,"0.14860","0","500","Tape & Reel (TR)","UWT","Active","100µF","±20%","50V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","140mA @ 120Hz","210mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.413"" (10.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%208.0,10.0.jpg",493-2226-1-ND,UWT1H101MNL1GS,Nichicon,CAP ALUM 100UF 20% 50V SMD,199701,0,"0.50000","0","1","Cut Tape (CT)","UWT","Active","100µF","±20%","50V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","140mA @ 120Hz","210mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.413"" (10.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%208.0,10.0.jpg",493-2226-6-ND,UWT1H101MNL1GS,Nichicon,CAP ALUM 100UF 20% 50V SMD,199701,0,"Digi-Reel","0","1","Digi-Reel®","UWT","Active","100µF","±20%","50V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","140mA @ 120Hz","210mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.413"" (10.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uud.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%206.3,7.7.jpg",493-2303-2-ND,UUD1H470MCL1GS,Nichicon,CAP ALUM 47UF 20% 50V SMD,108900,0,"0.14904","0","900","Tape & Reel (TR)","UUD","Active","47µF","±20%","50V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","92.5mA @ 120Hz","185mA @ 100kHz","680 mOhms","-","0.248"" Dia (6.30mm)","0.303"" (7.70mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
