Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Threaded/Unthreaded","Gender","Screw, Thread Size","Diameter - Inside","Diameter - Outside","Between Board Height","Length - Overall","Features","Material","Plating","Color"
http://www.keyelco.com/product-pdf.cfm?p=4164,//media.digikey.com/photos/Keystone%20Elect%20Photos/1903A.jpg,36-1903A-ND,1903A,Keystone Electronics,HEX STANDOFF #6-32 NYLON 1/4"",35654,34100,"0.67000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Nylon","-","Natural"
https://cdn.harwin.com/pdfs/R30-300.pdf,//media.digikey.com/Photos/Harwin/MFG_R30-3000602.jpg,952-1497-ND,R30-3000602,Harwin Inc.,HEX STANDOFF M3X0.5 BRASS 6MM,6476,0,"0.67000","0","1","R30-300","Active","Hex Standoff","Threaded","Male, Female","M3x0.5","-","0.197"" (5.00mm) Hex","0.236"" (6.00mm)","0.472"" (12.00mm)","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=4908,//media.digikey.com/photos/Keystone%20Elect%20Photos/7210.jpg,36-7210-ND,7210,Keystone Electronics,HEX STANDOFF #6-32 BRASS 3/8"",35710,13300,"0.68000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","0.375"" (9.53mm) 3/8""","0.625"" (15.88mm) 5/8""","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=4121,//media.digikey.com/photos/Keystone%20Elect%20Photos/2212.jpg,36-2212-ND,2212,Keystone Electronics,HEX STANDOFF #6-32 ALUMINUM 1"",20938,25600,"0.68000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","1.000"" (25.40mm) 1""","1.000"" (25.40mm) 1""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4279,//media.digikey.com/photos/Keystone%20Elect%20Photos/2205.jpg,36-2205-ND,2205,Keystone Electronics,HEX STANDOFF #4-40 ALUMINUM 1"",19422,30600,"0.68000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","1.000"" (25.40mm) 1""","1.000"" (25.40mm) 1""","-","Aluminum","Iridite","-"
https://cdn.harwin.com/pdfs/R30-300.pdf,//media.digikey.com/Photos/Harwin/MFG_R30-3000702.jpg,952-1498-ND,R30-3000702,Harwin Inc.,HEX STANDOFF M3X0.5 BRASS 7MM,14233,0,"0.68000","0","1","R30-300","Active","Hex Standoff","Threaded","Male, Female","M3x0.5","-","0.197"" (5.00mm) Hex","0.276"" (7.00mm)","0.512"" (13.00mm)","-","Brass","Nickel","-"
https://cdn.harwin.com/pdfs/R30-300.pdf,//media.digikey.com/Photos/Harwin/MFG_R30-3000802.jpg,952-1499-ND,R30-3000802,Harwin Inc.,HEX STANDOFF M3X0.5 BRASS 8MM,6907,0,"0.68000","0","1","R30-300","Active","Hex Standoff","Threaded","Male, Female","M3x0.5","-","0.197"" (5.00mm) Hex","0.315"" (8.00mm)","0.551"" (14.00mm)","-","Brass","Nickel","-"
https://katalog.we-online.de/em/datasheet/9774015243R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7069-2-ND,9774015243R,Wurth Electronics Inc.,RND STANDOFF M2X0.4 STEEL 1.5MM,52800,0,"0.68300","0","1200","WA-SMSI","Active","Round Standoff","Threaded","-","M2x0.4","-","0.171"" (4.35mm)","0.059"" (1.50mm)","0.114"" (2.90mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774015243R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7069-1-ND,9774015243R,Wurth Electronics Inc.,RND STANDOFF M2X0.4 STEEL 1.5MM,52832,0,"1.09000","0","1","WA-SMSI","Active","Round Standoff","Threaded","-","M2x0.4","-","0.171"" (4.35mm)","0.059"" (1.50mm)","0.114"" (2.90mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774015243R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7069-6-ND,9774015243R,Wurth Electronics Inc.,RND STANDOFF M2X0.4 STEEL 1.5MM,52832,0,"Digi-Reel","0","1","WA-SMSI","Active","Round Standoff","Threaded","-","M2x0.4","-","0.171"" (4.35mm)","0.059"" (1.50mm)","0.114"" (2.90mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774015151R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7068-2-ND,9774015151R,Wurth Electronics Inc.,RND STNDFF M2.5X0.45 STEEL 1.5MM,22800,0,"0.68300","0","1200","WA-SMSI","Active","Round Standoff","Threaded","-","M2.5x0.45","-","0.201"" (5.10mm)","0.059"" (1.50mm)","0.114"" (2.90mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774015151R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7068-1-ND,9774015151R,Wurth Electronics Inc.,RND STNDFF M2.5X0.45 STEEL 1.5MM,22955,0,"1.09000","0","1","WA-SMSI","Active","Round Standoff","Threaded","-","M2.5x0.45","-","0.201"" (5.10mm)","0.059"" (1.50mm)","0.114"" (2.90mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774015151R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7068-6-ND,9774015151R,Wurth Electronics Inc.,RND STNDFF M2.5X0.45 STEEL 1.5MM,22955,0,"Digi-Reel","0","1","WA-SMSI","Active","Round Standoff","Threaded","-","M2.5x0.45","-","0.201"" (5.10mm)","0.059"" (1.50mm)","0.114"" (2.90mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774050151R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7095-2-ND,9774050151R,Wurth Electronics Inc.,RND STANDOFF M2.5X0.45 STEEL 5MM,17100,0,"0.68300","0","450","WA-SMSI","Active","Round Standoff","Threaded","-","M2.5x0.45","-","0.201"" (5.10mm)","0.197"" (5.00mm)","0.252"" (6.40mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774050151R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7095-1-ND,9774050151R,Wurth Electronics Inc.,RND STANDOFF M2.5X0.45 STEEL 5MM,17735,0,"1.09000","0","1","WA-SMSI","Active","Round Standoff","Threaded","-","M2.5x0.45","-","0.201"" (5.10mm)","0.197"" (5.00mm)","0.252"" (6.40mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774050151R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7095-6-ND,9774050151R,Wurth Electronics Inc.,RND STANDOFF M2.5X0.45 STEEL 5MM,17735,0,"Digi-Reel","0","1","WA-SMSI","Active","Round Standoff","Threaded","-","M2.5x0.45","-","0.201"" (5.10mm)","0.197"" (5.00mm)","0.252"" (6.40mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774010243R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7065-2-ND,9774010243R,Wurth Electronics Inc.,ROUND STANDOFF M2X0.4 STEEL 1MM,10500,0,"0.68300","0","1500","WA-SMSI","Active","Round Standoff","Threaded","-","M2x0.4","-","0.171"" (4.35mm)","0.039"" (1.00mm)","0.095"" (2.41mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774010243R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7065-1-ND,9774010243R,Wurth Electronics Inc.,ROUND STANDOFF M2X0.4 STEEL 1MM,11101,0,"1.09000","0","1","WA-SMSI","Active","Round Standoff","Threaded","-","M2x0.4","-","0.171"" (4.35mm)","0.039"" (1.00mm)","0.095"" (2.41mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774010243R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7065-6-ND,9774010243R,Wurth Electronics Inc.,ROUND STANDOFF M2X0.4 STEEL 1MM,11101,0,"Digi-Reel","0","1","WA-SMSI","Active","Round Standoff","Threaded","-","M2x0.4","-","0.171"" (4.35mm)","0.039"" (1.00mm)","0.095"" (2.41mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774060151R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7102-2-ND,9774060151R,Wurth Electronics Inc.,RND STANDOFF M2.5X0.45 STEEL 6MM,7650,0,"0.68300","0","450","WA-SMSI","Active","Round Standoff","Threaded","-","M2.5x0.45","-","0.201"" (5.10mm)","0.236"" (6.00mm)","0.291"" (7.40mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774060151R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7102-1-ND,9774060151R,Wurth Electronics Inc.,RND STANDOFF M2.5X0.45 STEEL 6MM,7974,0,"1.09000","0","1","WA-SMSI","Active","Round Standoff","Threaded","-","M2.5x0.45","-","0.201"" (5.10mm)","0.236"" (6.00mm)","0.291"" (7.40mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774060151R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7102-6-ND,9774060151R,Wurth Electronics Inc.,RND STANDOFF M2.5X0.45 STEEL 6MM,7974,0,"Digi-Reel","0","1","WA-SMSI","Active","Round Standoff","Threaded","-","M2.5x0.45","-","0.201"" (5.10mm)","0.236"" (6.00mm)","0.291"" (7.40mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774025243R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7079-2-ND,9774025243R,Wurth Electronics Inc.,RND STANDOFF M2X0.4 STEEL 2.5MM,6650,0,"0.68300","0","950","WA-SMSI","Active","Round Standoff","Threaded","-","M2x0.4","-","0.171"" (4.35mm)","0.098"" (2.50mm)","0.154"" (3.91mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774025243R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7079-1-ND,9774025243R,Wurth Electronics Inc.,RND STANDOFF M2X0.4 STEEL 2.5MM,6977,0,"1.09000","0","1","WA-SMSI","Active","Round Standoff","Threaded","-","M2x0.4","-","0.171"" (4.35mm)","0.098"" (2.50mm)","0.154"" (3.91mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774025243R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7079-6-ND,9774025243R,Wurth Electronics Inc.,RND STANDOFF M2X0.4 STEEL 2.5MM,6977,0,"Digi-Reel","0","1","WA-SMSI","Active","Round Standoff","Threaded","-","M2x0.4","-","0.171"" (4.35mm)","0.098"" (2.50mm)","0.154"" (3.91mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=4324,//media.digikey.com/photos/Keystone%20Elect%20Photos/1902B.jpg,36-1902B-ND,1902B,Keystone Electronics,HEX STANDOFF #4-40 NYLON 3/8"",39418,17700,"0.69000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.375"" (9.53mm) 3/8""","0.375"" (9.53mm) 3/8""","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4116,//media.digikey.com/photos/Keystone%20Elect%20Photos/8799.jpg,36-8799-ND,8799,Keystone Electronics,HEX STANDOFF #4-40 BRASS 15.24MM,31212,17200,"0.69000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.600"" (15.24mm)","0.787"" (20.00mm)","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=4164,//media.digikey.com/photos/Keystone%20Elect%20Photos/1903B.jpg,36-1903B-ND,1903B,Keystone Electronics,HEX STANDOFF #6-32 NYLON 3/8"",23826,10400,"0.69000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","0.375"" (9.53mm) 3/8""","0.375"" (9.53mm) 3/8""","-","Nylon","-","Natural"
https://cdn.harwin.com/pdfs/R30-300.pdf,//media.digikey.com/Photos/Harwin/MFG_R30-3001002.jpg,952-1501-ND,R30-3001002,Harwin Inc.,HEX STANDOFF M3X0.5 BRASS 10MM,0,0,"0.69000","0","1","R30-300","Active","Hex Standoff","Threaded","Male, Female","M3x0.5","-","0.197"" (5.00mm) Hex","0.394"" (10.00mm)","0.630"" (16.00mm)","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=4921,//media.digikey.com/photos/Keystone%20Elect%20Photos/8402.jpg,36-8402-ND,8402,Keystone Electronics,HEX STANDOFF #4-40 ALUMINUM 5/8"",29287,7200,"0.70000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.625"" (15.88mm) 5/8""","0.813"" (20.65mm) 13/16""","-","Aluminum","Iridite","-"
https://cdn.harwin.com/pdfs/R30-300.pdf,//media.digikey.com/Photos/Harwin/MFG_R30-3001102.jpg,952-1502-ND,R30-3001102,Harwin Inc.,HEX STANDOFF M3X0.5 BRASS 11MM,4929,0,"0.70000","0","1","R30-300","Active","Hex Standoff","Threaded","Male, Female","M3x0.5","-","0.197"" (5.00mm) Hex","0.433"" (11.00mm)","0.669"" (17.00mm)","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=4921,//media.digikey.com/photos/Keystone%20Elect%20Photos/8403.jpg,36-8403-ND,8403,Keystone Electronics,HEX STANDOFF #4-40 ALUMINUM 3/4"",28928,17200,"0.71000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.750"" (19.05mm) 3/4""","0.938"" (23.83mm) 15/16""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4324,//media.digikey.com/photos/Keystone%20Elect%20Photos/1902G.jpg,36-1902G-ND,1902G,Keystone Electronics,HEX STANDOFF #4-40 NYLON 7/8"",25635,9500,"0.71000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.875"" (22.23mm) 7/8""","0.875"" (22.23mm) 7/8""","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=5021,//media.digikey.com/photos/Keystone%20Elect%20Photos/8418.jpg,36-8418-ND,8418,Keystone Electronics,HEX STANDOFF #6-32 ALUMINUM 1"",18067,15900,"0.71000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","1.000"" (25.40mm) 1""","1.250"" (31.75mm) 1 1/4""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4324,//media.digikey.com/photos/Keystone%20Elect%20Photos/1902C.jpg,36-1902C-ND,1902C,Keystone Electronics,HEX STANDOFF #4-40 NYLON 1/2"",76891,60500,"0.72000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.500"" (12.70mm) 1/2""","0.500"" (12.70mm) 1/2""","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4164,//media.digikey.com/photos/Keystone%20Elect%20Photos/1903C.jpg,36-1903C-ND,1903C,Keystone Electronics,HEX STANDOFF #6-32 NYLON 1/2"",21024,15300,"0.72000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","0.500"" (12.70mm) 1/2""","0.500"" (12.70mm) 1/2""","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=5046,//media.digikey.com/photos/Keystone%20Elect%20Photos/1952.jpg,36-1952-ND,1952,Keystone Electronics,HEX STANDOFF #6-32 BRASS 1/2"",29164,13500,"0.74000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","0.500"" (12.70mm) 1/2""","0.750"" (19.05mm) 3/4""","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=4347,//media.digikey.com/photos/Keystone%20Elect%20Photos/1797B.jpg,36-1797B-ND,1797B,Keystone Electronics,HEX STANDOFF #2-56 ALUMINUM 1/4"",20939,11500,"0.74000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.156"" (3.96mm) 5/32"" Hex","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Aluminum","Iridite","-"
https://katalog.we-online.de/em/datasheet/9774025151R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7078-2-ND,9774025151R,Wurth Electronics Inc.,RND STNDFF M2.5X0.45 STEEL 2.5MM,16150,0,"0.75000","0","950","WA-SMSI","Active","Round Standoff","Threaded","-","M2.5x0.45","-","0.201"" (5.10mm)","0.098"" (2.50mm)","0.154"" (3.91mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774025151R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7078-1-ND,9774025151R,Wurth Electronics Inc.,RND STNDFF M2.5X0.45 STEEL 2.5MM,16386,0,"1.19000","0","1","WA-SMSI","Active","Round Standoff","Threaded","-","M2.5x0.45","-","0.201"" (5.10mm)","0.098"" (2.50mm)","0.154"" (3.91mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774025151R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-7078-6-ND,9774025151R,Wurth Electronics Inc.,RND STNDFF M2.5X0.45 STEEL 2.5MM,16386,0,"Digi-Reel","0","1","WA-SMSI","Active","Round Standoff","Threaded","-","M2.5x0.45","-","0.201"" (5.10mm)","0.098"" (2.50mm)","0.154"" (3.91mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=4672,//media.digikey.com/Photos/Keystone%20Elect%20Photos/5065-2.JPG,36-5065-2-ND,5065-2,Keystone Electronics,ROUND SPACER #6 BRASS 1/2"",91384,10900,"0.79000","0","1","-","Active","Round Spacer","Unthreaded","Female, Swage","#6","0.144"" (3.66mm)","0.250"" (6.35mm) 1/4""","0.500"" (12.70mm) 1/2""","0.609"" (15.47mm)","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=4442,//media.digikey.com/photos/Keystone%20Elect%20Photos/25513.JPG,36-25513-ND,25513,Keystone Electronics,HEX STANDOFF M3 NYLON 18MM,12270,7300,"0.79000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M3","-","0.197"" (5.00mm) Hex","0.709"" (18.00mm)","0.709"" (18.00mm)","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4448,//media.digikey.com/photos/Keystone%20Elect%20Photos/25515.JPG,36-25515-ND,25515,Keystone Electronics,HEX STANDOFF M3 NYLON 25MM,16018,8900,"0.80000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M3","-","0.197"" (5.00mm) Hex","0.984"" (25.00mm)","0.984"" (25.00mm)","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4347,//media.digikey.com/photos/Keystone%20Elect%20Photos/1797D.jpg,36-1797D-ND,1797D,Keystone Electronics,HEX STANDOFF #2-56 ALUMINUM 3/8"",8857,9800,"0.80000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.156"" (3.96mm) 5/32"" Hex","0.375"" (9.53mm) 3/8""","0.375"" (9.53mm) 3/8""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4921,//media.digikey.com/photos/Keystone%20Elect%20Photos/8405.jpg,36-8405-ND,8405,Keystone Electronics,HEX STANDOFF #4-40 ALUMINUM 1"",20528,16300,"0.81000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","1.000"" (25.40mm) 1""","1.188"" (30.18mm) 1 3/16""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4324,//media.digikey.com/photos/Keystone%20Elect%20Photos/1902D.jpg,36-1902D-ND,1902D,Keystone Electronics,HEX STANDOFF #4-40 NYLON 3/4"",33210,13300,"0.83000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.750"" (19.05mm) 3/4""","0.750"" (19.05mm) 3/4""","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4324,//media.digikey.com/photos/Keystone%20Elect%20Photos/1902E.jpg,36-1902E-ND,1902E,Keystone Electronics,HEX STANDOFF #4-40 NYLON 1"",19251,10300,"0.84000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","1.000"" (25.40mm) 1""","1.000"" (25.40mm) 1""","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4164,//media.digikey.com/photos/Keystone%20Elect%20Photos/1903E.jpg,36-1903E-ND,1903E,Keystone Electronics,HEX STANDOFF #6-32 NYLON 1"",11312,12900,"0.84000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","1.000"" (25.40mm) 1""","1.000"" (25.40mm) 1""","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4947,//media.digikey.com/photos/Keystone%20Elect%20Photos/1944.jpg,36-1944-ND,1944,Keystone Electronics,HEX STANDOFF #4-40 BRASS 1/2"",13019,6400,"0.85000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.500"" (12.70mm) 1/2""","0.688"" (17.48mm) 11/16""","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=4420,//media.digikey.com/photos/Keystone%20Elect%20Photos/24395.jpg,36-24395-ND,24395,Keystone Electronics,HEX STANDOFF M3 BRASS 15MM,16157,25500,"0.86000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M3","-","0.197"" (5.00mm) Hex","0.591"" (15.00mm)","0.591"" (15.00mm)","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=5019,//media.digikey.com/photos/Keystone%20Elect%20Photos/8421.jpg,36-8421-ND,8421,Keystone Electronics,HEX STANDOFF #6-32 ALUM 1-3/8"",16743,5300,"0.89000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","1.375"" (34.93mm) 1 3/8""","1.625"" (41.28mm) 1 5/8""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=5045,//media.digikey.com/photos/Keystone%20Elect%20Photos/1953.jpg,36-1953-ND,1953,Keystone Electronics,HEX STANDOFF #6-32 BRASS 5/8"",18311,8600,"0.94000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","0.625"" (15.88mm) 5/8""","0.875"" (22.23mm) 7/8""","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=4317,//media.digikey.com/photos/Keystone%20Elect%20Photos/8440E.jpg,36-8440E-ND,8440E,Keystone Electronics,HEX STANDOFF #4-40 NYLON 3/4"",23302,800,"0.95000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.750"" (19.05mm) 3/4""","0.750"" (19.05mm) 3/4""","-","Nylon","-","Natural"
https://katalog.we-online.de/em/datasheet/9774050360R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-5272-2-ND,9774050360R,Wurth Electronics Inc.,ROUND STANDOFF M3X0.5 STEEL 5MM,19500,0,"0.99700","0","650","WA-SMSI","Active","Round Standoff","Threaded","-","M3x0.5","-","0.236"" (5.99mm)","0.197"" (5.00mm)","0.252"" (6.40mm)","Surface Mount","Steel","Tin","-"
https://katalog.we-online.de/em/datasheet/9774050360R.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_9774025243R.JPG,732-5272-1-ND,9774050360R,Wurth Electronics Inc.,ROUND STANDOFF M3X0.5 STEEL 5MM,20213,0,"1.65000","0","1","WA-SMSI","Active","Round Standoff","Threaded","-","M3x0.5","-","0.236"" (5.99mm)","0.197"" (5.00mm)","0.252"" (6.40mm)","Surface Mount","Steel","Tin","-"
