Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Shape","Usage","Material","Color","Features","Length","Width","Height","Diameter - Outside","Diameter - Inside"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-23-070-ND,TO-23-070,Bivar Inc.,SPACER TUBULAR GEN PURP 0.070"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.070"" (1.78mm)","-","0.070"" (1.78mm)","0.310"" (7.87mm)","0.090"" (2.29mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-23-100-ND,TO-23-100,Bivar Inc.,SPACER TUBULAR GEN PURP 0.100"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.100"" (2.54mm)","-","0.100"" (2.54mm)","0.310"" (7.87mm)","0.090"" (2.29mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-24-100-ND,TO-24-100,Bivar Inc.,SPACER TUBULAR GEN PURP 0.100"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.100"" (2.54mm)","-","0.100"" (2.54mm)","0.340"" (8.64mm)","0.090"" (2.29mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-26-060-ND,TO-26-060,Bivar Inc.,SPACER TUBULAR GEN PURP 0.060"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.060"" (1.52mm)","-","0.060"" (1.52mm)","0.188"" (4.78mm) 3/16""","0.070"" (1.78mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-26-070-ND,TO-26-070,Bivar Inc.,SPACER TUBULAR GEN PURP 0.070"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.070"" (1.78mm)","-","0.070"" (1.78mm)","0.188"" (4.78mm) 3/16""","0.070"" (1.78mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-26-120-ND,TO-26-120,Bivar Inc.,SPACER TUBULAR GEN PURP 0.120"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.120"" (3.05mm)","-","0.120"" (3.05mm)","0.188"" (4.78mm) 3/16""","0.070"" (1.78mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-27-060-ND,TO-27-060,Bivar Inc.,SPACER TUBULAR GEN PURP 0.060"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.060"" (1.52mm)","-","0.060"" (1.52mm)","0.290"" (7.37mm)","0.125"" (3.18mm) 1/8"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-29-060-ND,TO-29-060,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.060"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.060"" (1.52mm)","-","0.060"" (1.52mm)","0.156"" (3.96mm) 5/32""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-30-100-ND,TO-30-100,Bivar Inc.,SPACER TUBULAR GEN PURP 0.100"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.100"" (2.54mm)","-","0.100"" (2.54mm)","0.397"" (10.10mm)","0.275"" (6.99mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-31-060-ND,TO-31-060,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.060"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.060"" (1.52mm)","-","0.060"" (1.52mm)","0.125"" (3.18mm) 1/8""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-31-070-ND,TO-31-070,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.070"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.070"" (1.78mm)","-","0.070"" (1.78mm)","0.125"" (3.18mm) 1/8""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-31-100-ND,TO-31-100,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.100"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.100"" (2.54mm)","-","0.100"" (2.54mm)","0.125"" (3.18mm) 1/8""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-32-060-ND,TO-32-060,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.060"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.060"" (1.52mm)","-","0.060"" (1.52mm)","0.188"" (4.78mm) 3/16""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-32-070-ND,TO-32-070,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.070"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.070"" (1.78mm)","-","0.070"" (1.78mm)","0.188"" (4.78mm) 3/16""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-32-100-ND,TO-32-100,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.100"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.100"" (2.54mm)","-","0.100"" (2.54mm)","0.188"" (4.78mm) 3/16""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-33-070-ND,TO-33-070,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.070"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.070"" (1.78mm)","-","0.070"" (1.78mm)","0.250"" (6.35mm) 1/4""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-33-090-ND,TO-33-090,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.090"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.090"" (2.29mm)","-","0.090"" (2.29mm)","0.250"" (6.35mm) 1/4""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-33-100-ND,TO-33-100,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.100"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.100"" (2.54mm)","-","0.100"" (2.54mm)","0.250"" (6.35mm) 1/4""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-33-130-ND,TO-33-130,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.130"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.130"" (3.30mm)","-","0.130"" (3.30mm)","0.250"" (6.35mm) 1/4""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-35-120-ND,TO-35-120,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.120"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.120"" (3.05mm)","-","0.120"" (3.05mm)","0.440"" (11.18mm)","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-35-130-ND,TO-35-130,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.130"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.130"" (3.30mm)","-","0.130"" (3.30mm)","0.440"" (11.18mm)","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-35-140-ND,TO-35-140,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.140"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.140"" (3.56mm)","-","0.140"" (3.56mm)","0.440"" (11.18mm)","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-35-150-ND,TO-35-150,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.150"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.150"" (3.81mm)","-","0.150"" (3.81mm)","0.440"" (11.18mm)","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-35-220-ND,TO-35-220,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.220"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.220"" (5.59mm)","-","0.220"" (5.59mm)","0.440"" (11.18mm)","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-36-060-ND,TO-36-060,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.060"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.060"" (1.52mm)","-","0.060"" (1.52mm)","0.188"" (4.78mm) 3/16""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-36-070-ND,TO-36-070,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.070"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.070"" (1.78mm)","-","0.070"" (1.78mm)","0.188"" (4.78mm) 3/16""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-36-130-ND,TO-36-130,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.130"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.130"" (3.30mm)","-","0.130"" (3.30mm)","0.188"" (4.78mm) 3/16""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-36-150-ND,TO-36-150,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.150"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.150"" (3.81mm)","-","0.150"" (3.81mm)","0.188"" (4.78mm) 3/16""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-37-070-ND,TO-37-070,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.070"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.070"" (1.78mm)","-","0.070"" (1.78mm)","0.156"" (3.96mm) 5/32""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-40-060-ND,TO-40-060,Bivar Inc.,SPACER TUBULAR GEN PURP 0.060"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.060"" (1.52mm)","-","0.060"" (1.52mm)","0.156"" (3.96mm) 5/32""","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-40-070-ND,TO-40-070,Bivar Inc.,SPACER TUBULAR GEN PURP 0.070"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.070"" (1.78mm)","-","0.070"" (1.78mm)","0.156"" (3.96mm) 5/32""","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-40-090-ND,TO-40-090,Bivar Inc.,SPACER TUBULAR GEN PURP 0.090"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.090"" (2.29mm)","-","0.090"" (2.29mm)","0.156"" (3.96mm) 5/32""","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-40-130-ND,TO-40-130,Bivar Inc.,SPACER TUBULAR GEN PURP 0.130"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.130"" (3.30mm)","-","0.130"" (3.30mm)","0.156"" (3.96mm) 5/32""","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-40-150-ND,TO-40-150,Bivar Inc.,SPACER TUBULAR GEN PURP 0.150"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.150"" (3.81mm)","-","0.150"" (3.81mm)","0.156"" (3.96mm) 5/32""","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-41-050-ND,TO-41-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.360"" (9.14mm)","0.156"" (3.96mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-41-070-ND,TO-41-070,Bivar Inc.,SPACER TUBULAR GEN PURP 0.070"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.070"" (1.78mm)","-","0.070"" (1.78mm)","0.360"" (9.14mm)","0.156"" (3.96mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-41-090-ND,TO-41-090,Bivar Inc.,SPACER TUBULAR GEN PURP 0.090"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.090"" (2.29mm)","-","0.090"" (2.29mm)","0.360"" (9.14mm)","0.156"" (3.96mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-42-070-ND,TO-42-070,Bivar Inc.,SPACER TUBULAR GEN PURP 0.070"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.070"" (1.78mm)","-","0.070"" (1.78mm)","0.438"" (11.13mm) 7/16""","0.250"" (6.35mm) 1/4"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-46-060-ND,TO-46-060,Bivar Inc.,SPACER TUBULAR GEN PURP 0.060"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.060"" (1.52mm)","-","0.060"" (1.52mm)","0.250"" (6.35mm) 1/4""","0.090"" (2.29mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-46-100-ND,TO-46-100,Bivar Inc.,SPACER TUBULAR GEN PURP 0.100"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.100"" (2.54mm)","-","0.100"" (2.54mm)","0.250"" (6.35mm) 1/4""","0.090"" (2.29mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-46-120-ND,TO-46-120,Bivar Inc.,SPACER TUBULAR GEN PURP 0.120"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.120"" (3.05mm)","-","0.120"" (3.05mm)","0.250"" (6.35mm) 1/4""","0.090"" (2.29mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-46-130-ND,TO-46-130,Bivar Inc.,SPACER TUBULAR GEN PURP 0.130"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.130"" (3.30mm)","-","0.130"" (3.30mm)","0.250"" (6.35mm) 1/4""","0.090"" (2.29mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-5-060-ND,TO-5-060,Bivar Inc.,SPACER TUBULAR GEN PURP 0.060"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.060"" (1.52mm)","-","0.060"" (1.52mm)","0.375"" (9.53mm) 3/8""","0.225"" (5.72mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-5-070-ND,TO-5-070,Bivar Inc.,SPACER TUBULAR GEN PURP 0.070"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.070"" (1.78mm)","-","0.070"" (1.78mm)","0.375"" (9.53mm) 3/8""","0.225"" (5.72mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-5-090-ND,TO-5-090,Bivar Inc.,SPACER TUBULAR GEN PURP 0.090"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.090"" (2.29mm)","-","0.090"" (2.29mm)","0.375"" (9.53mm) 3/8""","0.225"" (5.72mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-5-100-ND,TO-5-100,Bivar Inc.,SPACER TUBULAR GEN PURP 0.100"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.100"" (2.54mm)","-","0.100"" (2.54mm)","0.375"" (9.53mm) 3/8""","0.225"" (5.72mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-5-130-ND,TO-5-130,Bivar Inc.,SPACER TUBULAR GEN PURP 0.130"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.130"" (3.30mm)","-","0.130"" (3.30mm)","0.375"" (9.53mm) 3/8""","0.225"" (5.72mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-5-150-ND,TO-5-150,Bivar Inc.,SPACER TUBULAR GEN PURP 0.150"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.150"" (3.81mm)","-","0.150"" (3.81mm)","0.375"" (9.53mm) 3/8""","0.225"" (5.72mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-6-060-ND,TO-6-060,Bivar Inc.,SPACER TUBULAR GEN PURP 0.060"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.060"" (1.52mm)","-","0.060"" (1.52mm)","0.375"" (9.53mm) 3/8""","0.250"" (6.35mm) 1/4"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-6-070-ND,TO-6-070,Bivar Inc.,SPACER TUBULAR GEN PURP 0.070"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.070"" (1.78mm)","-","0.070"" (1.78mm)","0.375"" (9.53mm) 3/8""","0.250"" (6.35mm) 1/4"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-6-090-ND,TO-6-090,Bivar Inc.,SPACER TUBULAR GEN PURP 0.090"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.090"" (2.29mm)","-","0.090"" (2.29mm)","0.375"" (9.53mm) 3/8""","0.250"" (6.35mm) 1/4"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-6-100-ND,TO-6-100,Bivar Inc.,SPACER TUBULAR GEN PURP 0.100"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.100"" (2.54mm)","-","0.100"" (2.54mm)","0.375"" (9.53mm) 3/8""","0.250"" (6.35mm) 1/4"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-6-130-ND,TO-6-130,Bivar Inc.,SPACER TUBULAR GEN PURP 0.130"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.130"" (3.30mm)","-","0.130"" (3.30mm)","0.375"" (9.53mm) 3/8""","0.250"" (6.35mm) 1/4"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-64-060-ND,TO-64-060,Bivar Inc.,SPACER TUBULAR GEN PURP 0.060"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.060"" (1.52mm)","-","0.060"" (1.52mm)","0.140"" (3.56mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-64-070-ND,TO-64-070,Bivar Inc.,SPACER TUBULAR GEN PURP 0.070"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.070"" (1.78mm)","-","0.070"" (1.78mm)","0.140"" (3.56mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-64-090-ND,TO-64-090,Bivar Inc.,SPACER TUBULAR GEN PURP 0.090"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.090"" (2.29mm)","-","0.090"" (2.29mm)","0.140"" (3.56mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-64-100-ND,TO-64-100,Bivar Inc.,SPACER TUBULAR GEN PURP 0.100"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.100"" (2.54mm)","-","0.100"" (2.54mm)","0.140"" (3.56mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-64-120-ND,TO-64-120,Bivar Inc.,SPACER TUBULAR GEN PURP 0.120"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.120"" (3.05mm)","-","0.120"" (3.05mm)","0.140"" (3.56mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-64-130-ND,TO-64-130,Bivar Inc.,SPACER TUBULAR GEN PURP 0.130"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.130"" (3.30mm)","-","0.130"" (3.30mm)","0.140"" (3.56mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-64-150-ND,TO-64-150,Bivar Inc.,SPACER TUBULAR GEN PURP 0.150"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.150"" (3.81mm)","-","0.150"" (3.81mm)","0.140"" (3.56mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-65-060-ND,TO-65-060,Bivar Inc.,SPACER TUBULAR GEN PURP 0.060"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.060"" (1.52mm)","-","0.060"" (1.52mm)","0.140"" (3.56mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-65-090-ND,TO-65-090,Bivar Inc.,SPACER TUBULAR GEN PURP 0.090"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.090"" (2.29mm)","-","0.090"" (2.29mm)","0.140"" (3.56mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-65-100-ND,TO-65-100,Bivar Inc.,SPACER TUBULAR GEN PURP 0.100"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.100"" (2.54mm)","-","0.100"" (2.54mm)","0.140"" (3.56mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-65-120-ND,TO-65-120,Bivar Inc.,SPACER TUBULAR GEN PURP 0.120"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.120"" (3.05mm)","-","0.120"" (3.05mm)","0.140"" (3.56mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-65-130-ND,TO-65-130,Bivar Inc.,SPACER TUBULAR GEN PURP 0.130"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.130"" (3.30mm)","-","0.130"" (3.30mm)","0.140"" (3.56mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-67-060-ND,TO-67-060,Bivar Inc.,SPACER TUBULAR GEN PURP 0.060"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.060"" (1.52mm)","-","0.060"" (1.52mm)","0.140"" (3.56mm)","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-67-090-ND,TO-67-090,Bivar Inc.,SPACER TUBULAR GEN PURP 0.090"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.090"" (2.29mm)","-","0.090"" (2.29mm)","0.140"" (3.56mm)","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-68-100-ND,TO-68-100,Bivar Inc.,SPACER TUBULAR GEN PURP 0.100"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.100"" (2.54mm)","-","0.100"" (2.54mm)","0.110"" (2.79mm)","0.045"" (1.14mm)"
