Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Voltage - Input","Specifications","Size / Dimension"
https://www.hammfg.com/files/parts/pdf/C2T1923F4LG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,HM5231-ND,C2T1923F4BK1,Hammond Manufacturing,FAN TOP 4"" PRE-WIRE 23.6"" BLACK,1,2,"213.88000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 4 Fans, 100 CFM","20.00"" L x 15.00"" W x 1.53"" H (508.0mm x 381.0mm x 38.9mm)"
https://www.hammfg.com/files/parts/pdf/C2T1923F4LG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,HM5262-ND,C2T1936F4LG1,Hammond Manufacturing,RACK TOP,1,1,"214.90000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 4 Fans, 100 CFM","28.25"" L x 20.00"" W x 1.53"" H (717.6mm x 508.0mm x 38.9mm)"
https://www.hammfg.com/electrical/products/climate/flh.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/FLHTF125A115.JPG,HM5428-ND,FLHTF200A230,Hammond Manufacturing,FAN HEATER 200W 240V 5.5X4X5.3"",0,17,"239.57000","0","1","FLHTF","Active","Heating Unit","240VAC","Heater, 200W","5.30"" L x 4.00"" W x 5.50"" H (134.6mm x 101.6mm x 139.7mm)"
https://www.hammfg.com/files/parts/pdf/C2T1923F4TLG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F4TLG1.jpg,HM5233-ND,C2T1923F4TLG1,Hammond Manufacturing,RACK TOP,1,1,"246.40000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 4 Fans, 100 CFM","20.00"" L x 15.00"" W x 1.53"" H (508.0mm x 381.0mm x 38.9mm)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/FT170DC300s.pdf,-,381-3062-ND,FT-170-300-002,ebm-papst Inc.,FAN TRAY 483X211MM 24VDC,0,0,"280.14000","0","1","FT170DC","Active","Fan Tray","24VDC","Fan Tray, DC, 3 Fans, 300 CFM","17.12"" L x 8.31"" W x 1.70"" H (434.8mm x 211.1mm x 43.2mm)"
http://www.hammondmfg.com/pdf/9R3pg100.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_FT300HA1220BK.jpg,HM5446-ND,FT600TA1220BK,Hammond Manufacturing,FAN TRAY ASSEMBLY W/6 FANS,1,2,"346.50000","0","1","FT","Active","Fan Tray","220VAC","Fan Tray, AC, 6 Fans, 600 CFM","16.99"" L x 13.12"" W x 1.75"" H (431.5mm x 333.2mm x 44.4mm)"
http://www.hammondmfg.com/pdf/HB2160A.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_HB2160A.jpg,HM2233-ND,HB2160A,Hammond Manufacturing,BLOWER 6.64X17.09X3.5"" BLACK,1,6,"347.90000","0","1","HB","Active","Fan","115VAC","Fan, AC, Rectangular, 160 CFM","17.09"" L x 6.64"" W x 3.50"" H (434.1mm x 168.7mm x 88.9mm)"
https://assets.tripplite.com/product-pdfs/en/srcool12k.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRCOOL12K.jpg,TL1969-ND,SRCOOL12K,Tripp Lite,PORTABLE AIR COND 12000 BTU,1,0,"793.54000","0","1","SmartRack™","Active","Air Conditioning Unit","120VAC","A/C Unit, 12000 BTU","19.75"" L x 12.60"" W x 32.60"" H (501.7mm x 320.0mm x 828.0mm)"
http://www.budind.com/pdf/hb1170.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/FN-1280.jpg,377-1225-ND,FN-1280,Bud Industries,FAN TUBEAXIAL 110V .21A,0,8,"37.50000","0","1","FN","Active","Fan","110VAC","Fan, AC, Square, 105 CFM","4.69"" L x 4.69"" W x 1.50"" H (119.1mm x 119.1mm x 38.1mm)"
https://www.hammfg.com/files/parts/pdf/C2T2423FLG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,C2T2423FBK1-ND,C2T2423FBK1,Hammond Manufacturing,RACK TOP,0,0,"44.80000","0","1","C2TF","Active","Fan Tray","-","Fan Tray, Unpopulated, 4 Fans","25.00"" L x 15.00"" W x 0.07"" H (635.0mm x 381.0mm x 1.8mm)"
https://www.hammfg.com/files/parts/pdf/C2T2423FLG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,C2T2423FLG1-ND,C2T2423FLG1,Hammond Manufacturing,RACK TOP,0,0,"44.80000","0","1","C2TF","Active","Fan Tray","-","Fan Tray, Unpopulated, 4 Fans","25.00"" L x 15.00"" W x 0.07"" H (635.0mm x 381.0mm x 1.8mm)"
http://www.hammondmfg.com/pdf/DNFF080_115.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNFF080BK115.jpg,DNFF080CG115-ND,DNFF080CG115,Hammond Manufacturing,FAN KIT 80MM GRY/BEIG 115VAC 5PC,0,0,"53.60000","0","1","DNFF","Active","Fan","115VAC","Fan, AC, Square, 32 CFM","4.13"" L x 4.13"" W x 2.42"" H (105.0mm x 105.0mm x 61.5mm)"
http://www.hammondmfg.com/pdf/DNFF080_230.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNFF080BK115.jpg,DNFF080CG230-ND,DNFF080CG230,Hammond Manufacturing,FAN KIT 80MM GRY/BEIG 230VAC 5PC,0,0,"53.60000","0","1","DNFF","Active","Fan","230VAC","Fan, AC, Square, 32 CFM","4.13"" L x 4.13"" W x 2.42"" H (105.0mm x 105.0mm x 61.5mm)"
http://www.hammondmfg.com/pdf/DNFF080_230.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNFF080BK115.jpg,DNFF080GY230-ND,DNFF080GY230,Hammond Manufacturing,FAN KIT 80MM GRAY 230VAC 5PCS,0,7,"53.60000","0","1","DNFF","Active","Fan","230VAC","Fan, AC, Square, 32 CFM","4.13"" L x 4.13"" W x 2.42"" H (105.0mm x 105.0mm x 61.5mm)"
http://www.hammondmfg.com/pdf/DNFF080_230.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNFF080BK115.jpg,DNFF080LG230-ND,DNFF080LG230,Hammond Manufacturing,FAN KIT 80MM LT GRY 230VAC 5PCS,0,0,"53.60000","0","1","DNFF","Active","Fan","230VAC","Fan, AC, Square, 32 CFM","4.13"" L x 4.13"" W x 2.42"" H (105.0mm x 105.0mm x 61.5mm)"
http://www.hammondmfg.com/pdf/DNFF120_115.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNFF080BK115.jpg,DNFF120CG115-ND,DNFF120CG115,Hammond Manufacturing,FAN KIT 120MM GRY/BEIG 115V 5PC,0,2,"56.00000","0","1","DNFF","Active","Fan","115VAC","Fan, AC, Square, 105 CFM","5.91"" L x 5.91"" W x 2.41"" H (150.1mm x 150.1mm x 61.2mm)"
http://www.hammondmfg.com/pdf/DNFF120_230.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNFF080BK115.jpg,DNFF120CG230-ND,DNFF120CG230,Hammond Manufacturing,FAN KIT 120MM GRY/BEIG 230V 5PC,0,2,"56.00000","0","1","DNFF","Active","Fan","230VAC","Fan, AC, Square, 105 CFM","5.91"" L x 5.91"" W x 2.41"" H (150.1mm x 150.1mm x 61.2mm)"
http://www.hammondmfg.com/pdf/DNFF120_230.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNFF080BK115.jpg,DNFF120GY230-ND,DNFF120GY230,Hammond Manufacturing,FAN KIT 120MM GRAY 230VAC 5PCS,0,5,"56.00000","0","1","DNFF","Active","Fan","230VAC","Fan, AC, Square, 105 CFM","5.91"" L x 5.91"" W x 2.41"" H (150.1mm x 150.1mm x 61.2mm)"
http://www.hammondmfg.com/pdf/DNFF120_115.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNFF120LG115.jpg,DNFF120LG115-ND,DNFF120LG115,Hammond Manufacturing,FAN KIT 120MM LT GRY 115VAC 5PCS,0,12,"56.00000","0","1","DNFF","Active","Fan","115VAC","Fan, AC, Square, 105 CFM","5.91"" L x 5.91"" W x 2.41"" H (150.1mm x 150.1mm x 61.2mm)"
http://www.hammondmfg.com/pdf/DNFF120_230.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNFF080BK115.jpg,DNFF120LG230-ND,DNFF120LG230,Hammond Manufacturing,FAN KIT 120MM LT GRY 230VAC 5PCS,0,1,"56.00000","0","1","DNFF","Active","Fan","230VAC","Fan, AC, Square, 105 CFM","5.91"" L x 5.91"" W x 2.41"" H (150.1mm x 150.1mm x 61.2mm)"
https://www.hammfg.com/files/parts/pdf/C2T2431FLG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T2431F10BK1.jpg,C2T2431FBK1-ND,C2T2431FBK1,Hammond Manufacturing,RACK TOP,0,0,"72.80000","0","1","C2TF","Active","Fan Tray","-","Fan Tray, Unpopulated, 6 Fans","25.00"" L x 23.75"" W x 0.07"" H (635.0mm x 603.2mm x 1.8mm)"
https://www.hammfg.com/files/parts/pdf/C2T2431FLG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T2431F10BK1.jpg,C2T2431FLG1-ND,C2T2431FLG1,Hammond Manufacturing,RACK TOP,0,0,"72.80000","0","1","C2TF","Active","Fan Tray","-","Fan Tray, Unpopulated, 6 Fans","25.00"" L x 23.75"" W x 0.07"" H (635.0mm x 603.2mm x 1.8mm)"
https://www.hammfg.com/files/parts/pdf/C2T2436FLG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T2431F10BK1.jpg,C2T2436FBK1-ND,C2T2436FBK1,Hammond Manufacturing,RACK TOP,0,0,"81.00000","0","1","C2TF","Active","Fan Tray","-","Fan Tray, Unpopulated, 6 Fans","28.25"" L x 25.00"" W x 0.07"" H (717.6mm x 635.0mm x 1.8mm)"
https://www.hammfg.com/files/parts/pdf/C2T2436FLG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T2431F10BK1.jpg,C2T2436FLG1-ND,C2T2436FLG1,Hammond Manufacturing,RACK TOP,0,0,"81.00000","0","1","C2TF","Active","Fan Tray","-","Fan Tray, Unpopulated, 6 Fans","28.25"" L x 25.00"" W x 0.07"" H (717.6mm x 635.0mm x 1.8mm)"
http://www.hoffmanonline.com/stream_document.aspx?rRID=105751&pRID=5117,-,1441-1191-ND,A4AXFNPG,"Hoffman Enclosures, Inc.",AXIAL FAN 4"" COMPACT 115V,0,0,"98.60000","0","1","-","Active","Fan","115VAC","Fan, AC, Square, 100 CFM","4.00"" L (101.6mm)"
https://orionfans.com/productFiles/datasheet/TCAC001.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_TCAC001.jpg,1053-1689-ND,TCAC001,Orion Fans,THERMAL FAN CONTROLLER 120/230V,0,0,"117.81000","0","5","-","Active","Thermal Control Unit","120 ~ 230 VAC","-","19.00"" L x 5.58"" W x 1.75"" H (482.6mm x 65.5mm x 44.4mm)"
https://www.hammfg.com/electrical/products/climate/shg.pdf,-,SHG14006-ND,SHG14006,Hammond Manufacturing,HEATER 75W 4.0A 5.5"",0,41,"122.12000","0","1","SHG","Active","Heating Unit","110 ~ 250 VAC","Heater, 75W, 4A","2.80"" L x 2.00"" W x 6.89"" H (71.1mm x 50.8mm x 175.0mm)"
https://www.hammfg.com/electrical/products/climate/pf11.pdf,-,PF11000T12BK-ND,PF11000T12BK,Hammond Manufacturing,FAN EXHAUST 115V 11W BLACK,0,43,"125.21000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 11 CFM","4.29"" L x 4.29"" W x 2.60"" H (109.0mm x 109.0mm x 66.0mm)"
https://www.hammfg.com/electrical/products/climate/pf11.pdf,-,PF11000T12LG-ND,PF11000T12LG,Hammond Manufacturing,FAN EXHAUST 115V 11W LT GRAY,0,31,"125.21000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 11 CFM","4.29"" L x 4.29"" W x 2.60"" H (109.0mm x 109.0mm x 66.0mm)"
https://www.hammfg.com/files/parts/pdf/XF4115.pdf,-,XF4115-ND,XF4115,Hammond Manufacturing,FILTERED FAN BOXES 105CFM 115V,0,39,"128.16000","0","1","XF","Active","Fan","115VAC","Fan, AC, Square, 105 CFM","7.38"" L x 6.13"" W x 2.38"" H (187.5mm x 155.7mm x 60.5mm)"
https://www.hammfg.com/electrical/products/climate/pf11.pdf,-,PF11000T12BK230-ND,PF11000T12BK230,Hammond Manufacturing,FAN EXHAUST 230V 11W BLACK,0,0,"131.45000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 11 CFM","4.29"" L x 4.29"" W x 2.60"" H (109.0mm x 109.0mm x 66.0mm)"
https://www.hammfg.com/electrical/products/climate/pf11.pdf,-,PF11000T12LG230-ND,PF11000T12LG230,Hammond Manufacturing,FAN EXHAUST 230V 11W LT GRAY,0,0,"131.45000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 11 CFM","4.29"" L x 4.29"" W x 2.60"" H (109.0mm x 109.0mm x 66.0mm)"
https://www.hammfg.com/electrical/products/climate/shg.pdf,-,SHG14007-ND,SHG14007,Hammond Manufacturing,HEATER 100W 4.5A 5.5"",0,76,"133.46000","0","1","SHG","Active","Heating Unit","110 ~ 250 VAC","Heater, 100W, 4.5A","2.80"" L x 2.00"" W x 6.89"" H (71.1mm x 50.8mm x 175.0mm)"
https://www.hammfg.com/files/parts/pdf/XF4115.pdf,-,XF4230-ND,XF4230,Hammond Manufacturing,FILTERED FAN BOXES 105CFM 230V,0,8,"135.99000","0","1","XF","Active","Fan","230VAC","Fan, AC, Square, 105 CFM","7.38"" L x 6.13"" W x 2.38"" H (187.5mm x 155.7mm x 60.5mm)"
https://www.hammfg.com/electrical/products/climate/pf11.pdf,-,PF11000T12BK24-ND,PF11000T12BK24,Hammond Manufacturing,FAN EXHAUST 24V 2W BLACK,0,13,"139.97000","0","1","PF","Active","Fan","24VDC","Fan, DC, Square, 11 CFM","4.29"" L x 4.29"" W x 2.09"" H (109.0mm x 109.0mm x 53.0mm)"
https://www.hammfg.com/electrical/products/climate/pf11.pdf,-,PF11000T12LG24-ND,PF11000T12LG24,Hammond Manufacturing,FAN EXHAUST 24V 2W LT GRAY,0,57,"139.97000","0","1","PF","Active","Fan","24VDC","Fan, DC, Square, 11 CFM","4.29"" L x 4.29"" W x 2.09"" H (109.0mm x 109.0mm x 53.0mm)"
http://www.hoffmanonline.com/stream_document.aspx?rRID=185136&pRID=173406,-,1441-1496-ND,EWMF2,"Hoffman Enclosures, Inc.",FAN KIT 4 IN FAN 115VAC LARGE,0,0,"143.85000","0","1","Accessplus® II","Active","Fan","115VAC","Fan Tray, AC, 1 Fan, 100CFM","4.00"" L (101.6mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,//media.digikey.com/Photos/Orion%20Fans/OA300.jpg,1053-1298-ND,OA300,Orion Fans,3 FAN TRAY 115V 330CFM,0,0,"161.70000","0","1","OA300","Active","Fan Tray","115VAC","Fan Tray, AC, 3 Fans, 330 CFM","19.00"" L x 19.00"" W x 1.75"" H (482.6mm x 482.6mm x 44.4mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,//media.digikey.com/Photos/Orion%20Fans/OA302.jpg,1053-1304-ND,OA302,Orion Fans,3 FAN TRAY 230V 330CFM,0,0,"161.70000","0","1","OA300","Active","Fan Tray","230VAC","Fan Tray, AC, 3 Fans, 330 CFM","19.00"" L x 19.00"" W x 1.75"" H (482.6mm x 482.6mm x 44.4mm)"
https://orionfans.com/productFiles/datasheet/OA300ST.pdf,//media.digikey.com/Photos/Orion%20Fans/OA300ST-23004.jpg,1053-1454-ND,OA300ST-23004,Orion Fans,3 FAN 230V SMART TRAY REMOTE,0,0,"161.70000","0","1","OA300ST","Active","Fan Tray","230VAC","Fan Tray, AC, 3 Fans, 190 ~ 300 CFM","17.00"" L x 8.00"" W x 1.75"" H (431.8mm x 203.2mm x 44.4mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,//media.digikey.com/Photos/Orion%20Fans/OA302A.JPG,1053-1305-ND,OA302A,Orion Fans,3 FAN TRAY MODULE AC 230V,0,0,"162.01000","0","1","OA300","Active","Fan Tray","230VAC","Fan Tray, AC, 3 Fans, 330 CFM","5.22"" L x 15.90"" W x 1.76"" H (132.6mm x 403.9mm x 44.7mm)"
https://www.hammfg.com/electrical/products/climate/pf11.pdf,-,PF22000T12BK-ND,PF22000T12BK,Hammond Manufacturing,FAN EXHAUST 115V 20W BLACK,0,129,"166.39000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 28 CFM","5.71"" L x 5.71"" W x 2.95"" H (145.0mm x 145.0mm x 75.0mm)"
https://www.hammfg.com/electrical/products/climate/pf11.pdf,-,PF22000T12LG-ND,PF22000T12LG,Hammond Manufacturing,FAN EXHAUST 115V 20W LT GRAY,0,78,"166.39000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 28 CFM","5.71"" L x 5.71"" W x 2.95"" H (145.0mm x 145.0mm x 75.0mm)"
https://www.hammfg.com/electrical/products/climate/pf11.pdf,-,PF22000T12BK230-ND,PF22000T12BK230,Hammond Manufacturing,FAN EXHAUST 230V 18W BLACK,0,0,"174.68000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 28 CFM","5.71"" L x 5.71"" W x 2.95"" H (145.0mm x 145.0mm x 75.0mm)"
https://www.hammfg.com/electrical/products/climate/pf11.pdf,-,PF22000T12LG230-ND,PF22000T12LG230,Hammond Manufacturing,FAN EXHAUST 230V 18W LT GRAY,0,0,"174.68000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 28 CFM","5.71"" L x 5.71"" W x 2.95"" H (145.0mm x 145.0mm x 75.0mm)"
-,-,FT1U-2-ND,FT1U-2,Vector Electronics,FAN TRAY 2 FANS 19X1.71X7.75"",0,0,"175.34000","0","1","VectorPak™","Active","Fan Tray","12VDC","Fan Tray, DC, 2 Fans, 89 CFM","19.00"" L x 7.75"" W x 1.72"" H (482.6mm x 196.9mm x 43.7mm)"
http://www.budind.com/pdf/hb1170.pdf,-,FT-1170-WH-ND,FT-1170-WH,Bud Industries,FAN TRAY ASSEMBLY WHITE TEXTURE,0,1,"176.65000","0","1","FT","Active","Fan Tray","-","Fan Tray, Unpopulated, 9 Fans","17.00"" L x 17.50"" W x 1.72"" H (431.8mm x 444.5mm x 43.7mm)"
https://assets.tripplite.com/product-pdfs/en/srfan1u.pdf,-,SRFAN1U-ND,SRFAN1U,Tripp Lite,RACK ENCLOSURE SERVER CABINET CO,0,0,"177.37000","0","1","SmartRack™","Active","Fan Tray","120VAC","Fan Tray, AC, 3 Fans, 210 CFM","1.73"" L x 18.90"" W x 5.770"" H (43.9mm x 480.1mm x 146.6mm)"
https://www.hammfg.com/electrical/products/climate/pf32.pdf,-,PF32000T12BK-ND,PF32000T12BK,Hammond Manufacturing,FAN EXHAUST 115V 20W BLACK,0,15,"183.02000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 38 CFM","7.95"" L x 7.95"" W x 3.66"" H (202.0mm x 202.0mm x 93.0mm)"
https://www.hammfg.com/files/parts/pdf/PF32000T12LG.pdf,-,PF32000T12LG-ND,PF32000T12LG,Hammond Manufacturing,FAN EXHAUST 115V 20W LT GRAY,0,38,"183.02000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 38 CFM","7.95"" L x 7.95"" W x 3.66"" H (202.0mm x 202.0mm x 93.0mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,//media.digikey.com/Photos/Orion%20Fans/OD300-24.jpg,1053-1314-ND,OD300-24,Orion Fans,3 FAN TRAY DC 24V 330CFM,0,0,"184.80000","0","1","OD300","Active","Fan Tray","24VDC","Fan Tray, DC, 3 Fans, 330 CFM","19.00"" L x 19.00"" W x 1.75"" H (482.6mm x 482.6mm x 44.4mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,//media.digikey.com/Photos/Orion%20Fans/OD300S7-24.jpg,1053-1315-ND,OD300S7-24,Orion Fans,3 FAN TRAY 24V 7"" DEEP 330CFM,0,0,"184.80000","0","1","OD300","Active","Fan Tray","24VDC","Fan Tray, DC, 3 Fans, 330 CFM","7.00"" L x 19.00"" W x 1.75"" H (177.8mm x 482.6mm x 44.4mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,-,OD300-12-ND,OD300-12,Orion Fans,3 FAN TRAY DC 12V 330CFM,0,0,"184.80000","0","1","OD300","Active","Fan Tray","12VDC","Fan Tray, DC, 3 Fans, 330 CFM","19.00"" L x 19.00"" W x 1.75"" H (482.6mm x 482.6mm x 44.4mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,-,OD300S-12-ND,OD300S-12,Orion Fans,3 FAN TRAY DC 12V 330CFM SHORT,0,0,"184.80000","0","1","OD300","Active","Fan Tray","12VDC","Fan Tray, DC, 3 Fans, 330 CFM","14.00"" L x 19.00"" W x 1.75"" H (355.6mm x 482.6mm x 44.4mm)"
http://www.hammondmfg.com/pdf/C2T1931F10.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,C2T1931F10LG1-ND,C2T1931F10LG1,Hammond Manufacturing,RACK TOP,0,2,"186.90000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 1 Fan, 550 CFM","23.75"" L x 20.00"" W x 4.08"" H (603.3mm x 508.0mm x 103.6mm)"
https://www.hammfg.com/electrical/products/climate/pf11.pdf,-,PF22000T12BK24-ND,PF22000T12BK24,Hammond Manufacturing,FAN EXHAUST 24V 5W BLACK,0,5,"186.96000","0","1","PF","Active","Fan","24VDC","Fan, DC, Square, 28 CFM","5.71"" L x 5.71"" W x 2.72"" H (145.0mm x 145.0mm x 69.0mm)"
https://www.hammfg.com/electrical/products/climate/pf11.pdf,-,PF22000T12LG24-ND,PF22000T12LG24,Hammond Manufacturing,FAN EXHAUST 24V 5W LT GRAY,0,20,"186.96000","0","1","PF","Active","Fan","24VDC","Fan, DC, Square, 28 CFM","5.71"" L x 5.71"" W x 2.72"" H (145.0mm x 145.0mm x 69.0mm)"
https://www.hammfg.com/electrical/products/climate/pf32.pdf,-,PF32000T12BK230-ND,PF32000T12BK230,Hammond Manufacturing,FAN EXHAUST 230V 48W BLACK,0,0,"188.50000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 38 CFM","7.95"" L x 7.95"" W x 3.66"" H (202.0mm x 202.0mm x 93.0mm)"
https://www.hammfg.com/files/parts/pdf/PF32000T12LG230.pdf,-,PF32000T12LG230-ND,PF32000T12LG230,Hammond Manufacturing,FAN EXHAUST 230V 48W LT GRAY,0,0,"188.50000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 38 CFM","7.95"" L x 7.95"" W x 3.66"" H (202.0mm x 202.0mm x 93.0mm)"
https://www.hammfg.com/electrical/products/climate/shg.pdf,-,SHG14008-ND,SHG14008,Hammond Manufacturing,HEATER 150W 8.0A 8.7"",0,57,"188.78000","0","1","SHG","Active","Heating Unit","110 ~ 250 VAC","Heater, 150W, 8A","2.80"" L x 2.00"" W x 9.84"" H (71.1mm x 50.8mm x 249.9mm)"
https://www.hammfg.com/files/parts/pdf/C2T1923F10CELG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,C2T1923F10CEBK1-ND,C2T1923F10CEBK1,Hammond Manufacturing,RACK TOP,0,0,"191.10000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 1 Fan, 550 CFM","20.00"" L x 15.00"" W x 4.08"" H (508.0mm x 381.0mm x 103.6mm)"
https://www.hammfg.com/files/parts/pdf/C2T1923F10CELG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,C2T1923F10CELG1-ND,C2T1923F10CELG1,Hammond Manufacturing,RACK TOP,0,0,"191.10000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 1 Fan, 550 CFM","20.00"" L x 15.00"" W x 4.08"" H (508.0mm x 381.0mm x 103.6mm)"
https://www.hammfg.com/files/parts/pdf/C2T1936F10LG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,C2T1936F10LG1-ND,C2T1936F10LG1,Hammond Manufacturing,RACK TOP,0,0,"191.10000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 1 Fan, 550 CFM","28.25"" L x 20.00"" W x 4.08"" H (717.6mm x 508.0mm x 103.6mm)"
https://www.hammfg.com/files/parts/pdf/C2T1923F10CELG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,C2T1931F10CELG1-ND,C2T1931F10CELG1,Hammond Manufacturing,RACK TOP,0,0,"193.90000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 1 Fan, 550 CFM","23.75"" L x 20.00"" W x 4.08"" H (603.3mm x 508.0mm x 103.6mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,//media.digikey.com/Photos/Orion%20Fans/OA300-DV.jpg,1053-1300-ND,OA300-DV,Orion Fans,3 FAN TRAY 115V/230V 330CFM,0,0,"198.66000","0","1","OA300","Active","Fan Tray","115, 230VAC","Fan Tray, AC, 3 Fans, 330 CFM","19.00"" L x 19.00"" W x 1.75"" H (482.6mm x 482.6mm x 44.4mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OA300S.jpg,1053-1303-ND,OA300S-DV,Orion Fans,3 FAN TRAY 115V/230V 14"" 330CFM,0,0,"198.66000","0","1","OA300","Active","Fan Tray","115, 230VAC","Fan Tray, AC, 3 Fans, 330 CFM","14.00"" L x 19.00"" W x 1.75"" H (355.6mm x 482.6mm x 44.4mm)"
https://www.hammfg.com/files/parts/pdf/PF33000T12LGSL.pdf,-,PF33000T12LGSL-ND,PF33000T12LGSL,Hammond Manufacturing,FILTER FAN,0,20,"198.72000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 230 CFM","7.95"" L x 7.95"" W x 3.43"" H (202.0mm x 202.0mm x 87.0mm)"
https://www.hammfg.com/files/parts/pdf/C2T1936F10LG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,C2T1936F10CEBK1-ND,C2T1936F10CEBK1,Hammond Manufacturing,RACK TOP,0,0,"198.80000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 1 Fan, 550 CFM","28.25"" L x 20.00"" W x 4.08"" H (717.6mm x 508.0mm x 103.6mm)"
https://www.hammfg.com/files/parts/pdf/C2T2431F10BK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,C2T2423F10BK1-ND,C2T2423F10BK1,Hammond Manufacturing,RACK TOP,0,0,"198.80000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 1 Fan, 550 CFM","25.00"" L x 15.00"" W x 4.08"" H (635.0mm x 381.0mm x 103.6mm)"
