Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Size / Dimension","Height","Card Size Range","Guide Method","Material"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA27-36-01-ND,CCA27-36-01,Vector Electronics,CARD RACK TOP/BOT VENT 3UX12X7.4,0,0,"156.80000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 7.400"" W (304.80mm x 187.96mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCA-10F/90-ND,CCA-10F/90,Vector Electronics,CARD RACK COMPACT PCI 3U,0,0,"158.68000","0","1","VectorPak™ CCA","Active","Subrack Frame","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","2U = 3.500"" (88.90mm)","0.750"" ~ 2.750"" H x 6.500"" L (19.05mm ~ 69.85mm x 165.10mm)","No Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak%20Subracks.pdf,-,CCA13F-ND,CCA13F,Vector Electronics,CARD RACK 3UX19X9 FRAME ONLY,0,0,"158.68000","0","1","VectorPak™ CCA","Active","Subrack Frame","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 6.500"" L (63.50mm ~ 114.30mm x 165.10mm)","No Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA%20Based%20Subrack%20Syst.pdf,-,CCA10F/90-ND,CCA10F/90,Vector Electronics,CARD CAGE ASSEMBLED 2UX12""D,0,0,"158.68000","0","1","VectorPak™ CCA","Active","Subrack Frame","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","2U = 3.500"" (88.90mm)","0.750"" ~ 2.750"" H x 6.500"" L (19.05mm ~ 69.85mm x 165.10mm)","No Card Guide","Aluminum"
-,-,CCK12P/90-ND,CCK12P/90,Vector Electronics,"CARD CAGE KIT,3U,21-SL,PLASTIC,4",0,0,"158.68000","0","1","VectorPak™ CCK","Active","Subrack Kit","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 4.500"" L (63.50mm ~ 114.30mm x 114.30mm)","Card Guide","Aluminum"
-,-,CCA13F/90-ND,CCA13F/90,Vector Electronics,"CARD CAGE,3U,FRAME ONLY,SNAP OR",0,0,"158.68000","0","1","VectorPak™ CCA","Active","Subrack Frame","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","3U = 5.250"" (133.35mm)","-","No Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA27-64-00-ND,CCA27-64-00,Vector Electronics,CARD RACK COMPACT PCI 3UX12X15,0,0,"158.79000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 15.000"" W (304.80mm x 381.00mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA28-44-01-ND,CCA28-44-01,Vector Electronics,CARD RACK TOP/BOT VENT 6UX10X9,0,0,"158.79000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","10.000"" L x 9.000"" W (254.00mm x 228.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","Guide Plate","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak%20Subracks.pdf,-,CCK20F/90-ND,CCK20F/90,Vector Electronics,CARD RACK KIT 4UX19X15.75 FRAME,0,0,"158.82000","0","1","VectorPak™ CCK","Active","Subrack Kit","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","4U = 7.000"" (177.80mm)","6.250"" H x 13.500"" L (158.75mm x 342.90mm)","No Card Guide","Aluminum"
-,-,CCK27-84-03-ND,CCK27-84-03,Vector Electronics,EMC SUBRK KIT 19""WX12""D 3U,0,0,"161.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCA6U-84-M3-ND,CCA6U-84-M3,Vector Electronics,RACKMNT FRAME 84HP M3 NUTSTRIPS,0,0,"161.00000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","-","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
http://nebula.wsimg.com/0351cc178239d4c62a495f1c6975ae8d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,//media.digikey.com/photos/Vector%20Photos/CCK220-3U.JPG,V1218-ND,CCK220-3U,Vector Electronics,CARD RACK FRAME KIT VME 3UX220MM,1,0,"161.14000","0","1","VectorPak™ CCK","Active","Subrack Frame","11.630"" L x 19.000"" W (295.40mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.940"" H x 8.660"" L (100.08mm x 219.96mm)","No Card Guide","Aluminum"
-,-,CCA27-64-02-ND,CCA27-64-02,Vector Electronics,CAGE 9""WX12""DX3U W/ PERF COVERS,0,0,"161.59000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 13.000"" W (304.80mm x 330.20mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak%20Subracks.pdf,-,CCA16F-ND,CCA16F,Vector Electronics,CARD RACK 3UX19X15.75 FRANE ONLY,0,0,"163.24000","0","1","VectorPak™ CCA","Active","Subrack Frame","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","3U = 5.250"" (133.35mm)","4.500"" H x 13.500"" L (114.30mm x 342.90mm)","No Card Guide","Aluminum"
-,-,CCK60-84-00-ND,CCK60-84-00,Vector Electronics,RUGG SUBRACK 3UX160 X 9.75""D,0,0,"165.20000","0","1","VectorPak™ CCK","Active","Subrack Kit","-","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCK74-84-00-ND,CCK74-84-00,Vector Electronics,DIN RUGG SBRK 3UX220X12.00""D,0,0,"165.20000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 17.000"" W (304.80mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA26-84-00-ND,CCA26-84-00,Vector Electronics,CARD RACK COMPACT PCI 3UX8.5X19,0,0,"166.21000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","8.500"" L x 19.000"" W (215.90mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCK28-44-01-ND,CCK28-44-01,Vector Electronics,CARD RACT KIT COV VENT 6U,0,0,"166.21000","0","1","VectorPak™ CCK","Active","Subrack Kit","10.000"" L x 9.000"" W (254.00mm x 228.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCK28-64-01-ND,CCK28-64-01,Vector Electronics,"SUBRACK FOR 3U X160 CDS,64HP,110",0,0,"166.21000","0","1","VectorPak™ CCK","Active","Subrack Kit","10.000"" L x 13.000"" W (254.00mm x 330.20mm)","6U = 10.500"" (266.70mm)","9.187"" H x 6.299"" L (233.35mm x 160.00mm)","Guide Plate","Aluminum"
http://nebula.wsimg.com/0351cc178239d4c62a495f1c6975ae8d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCK280-6U-ND,CCK280-6U,Vector Electronics,CARD RACK FRAME KIT VME 6UX280MM,0,0,"166.60000","0","1","VectorPak™ CCK","Active","Subrack Kit","14.000"" L x 19.000"" W (355.60mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 11.020"" L (233.35mm x 279.91mm)","No Card Guide","Aluminum"
-,-,CCK51-84-00-ND,CCK51-84-00,Vector Electronics,"SUBRACK KIT FOR 3U X220 CARDS,84",0,0,"166.60000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 17.000"" W (304.80mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCK66-84-01-ND,CCK66-84-01,Vector Electronics,"SUBRACK KIT,RUGGED,6U X160,84HP,",0,0,"166.60000","0","1","VectorPak™ CCK","Active","Subrack Kit","9.750"" L x 17.000"" W (247.65mm x 431.80mm)","6U = 10.500"" (266.70mm)","9.187"" H x 6.299"" L (233.35mm x 160.00mm)","Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak%20Subracks.pdf,-,CCA100F/90-ND,CCA100F/90,Vector Electronics,CARD RACK 7UX19X9 FRAME ONLY,0,0,"166.64000","0","1","VectorPak™ CCA","Active","Subrack Frame","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","7U = 12.250"" (311.15mm)","9.500"" ~ 11.500"" H x 6.500"" L (241.30mm ~ 292.10mm x 165.10mm)","No Card Guide","Aluminum"
http://nebula.wsimg.com/0351cc178239d4c62a495f1c6975ae8d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,V1219-ND,CCK220-6U,Vector Electronics,CARD RACK FRAME KIT VME 6UX220MM,0,0,"167.96000","0","1","VectorPak™ CCK","Active","Subrack Frame","11.630"" L x 19.000"" W (295.40mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","No Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak%20Subracks.pdf,-,CCK100F-ND,CCK100F,Vector Electronics,CARD RACK KIT 7UX19X9 FRAME ONLY,0,0,"168.95000","0","1","VectorPak™ CCK","Active","Subrack Kit","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","7U = 12.250"" (311.15mm)","9.500"" ~ 11.500"" H x 6.500"" L (241.30mm ~ 292.10mm x 165.10mm)","No Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak%20Subracks.pdf,-,CCK100F/90-ND,CCK100F/90,Vector Electronics,CARD RACK KIT 7UX19X9 FRAME ONLY,0,0,"168.95000","0","1","VectorPak™ CCK","Active","Subrack Kit","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","7U = 12.250"" (311.15mm)","9.500"" ~ 11.500"" H x 6.500"" L (241.30mm ~ 292.10mm x 165.10mm)","No Card Guide","Aluminum"
http://nebula.wsimg.com/0351cc178239d4c62a495f1c6975ae8d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA280-3U-ND,CCA280-3U,Vector Electronics,CARD RACK VME 3UX280MM ASSEMBLED,0,0,"168.95000","0","1","VectorPak™ CCA","Active","Assembled Card Mount Subracks","14.000"" L x 19.000"" W (355.60mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.940"" H x 11.020"" L (100.08mm x 279.91mm)","No Card Guide","Aluminum"
-,-,CCA13F-HT/90-ND,CCA13F-HT/90,Vector Electronics,"CARD CAGE,FRAME,3U,HALF-WIDTH",0,0,"170.01000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","3U = 5.250"" (133.35mm)","-","No Card Guide","-"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA-Based_Vectorpak.pdf,-,CCK13P/90-ND,CCK13P/90,Vector Electronics,CARD RACK KIT 3UX19X9 PLASTIC,0,0,"170.66000","0","1","VectorPak™ CCK","Active","Subrack Kit","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 6.500"" L (63.50mm ~ 114.30mm x 165.10mm)","Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA-Based_Vectorpak.pdf,-,CCK14S/90-ND,CCK14S/90,Vector Electronics,CARD RACK KIT 3UX19X12 SNAP-IN,0,0,"170.66000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 9.600"" L (63.50mm ~ 114.30mm x 243.84mm)","Card Guide","Aluminum"
-,-,CCA17F/90-ND,CCA17F/90,Vector Electronics,"CAGE,5U,FRAME ONLY, FOR SNAP-IN",0,0,"170.66000","0","1","VectorPak™ CCA","Active","Subrack Frame","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","5U = 8.750"" (222.25mm)","-","No Card Guide","Aluminum"
-,-,CCA12S/90-ND,CCA12S/90,Vector Electronics,"CARD CAGE, 3U SNAP-IN,4.5""X6.5""C",0,0,"170.66000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 4.500"" L (63.50mm ~ 114.30mm x 114.30mm)","Card Guide","Aluminum"
-,-,CCA13P-HT/90-ND,CCA13P-HT/90,Vector Electronics,"SUBRACK,SCREW-IN,HALF-WIDTH",0,0,"170.66000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","9.000"" L x 8.250"" W (228.60mm x 209.55mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 6.500"" L (63.50mm ~ 114.30mm x 165.10mm)","Card Guide","Aluminum"
-,-,CCA46-24-01-ND,CCA46-24-01,Vector Electronics,SUBRACK 3UX160 24HP WX8.5""D CRVS,0,0,"170.66000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","-","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCK26-84-00-00-ND,CCK26-84-00-00,Vector Electronics,CARD RACK COMPACT KIT 3UX8.5X19,0,0,"170.80000","0","1","VectorPak™ CCK","Active","Subrack Kit","8.500"" L x 19.000"" W (215.90mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCK26-84-00-ND,CCK26-84-00,Vector Electronics,"SUBRACK FOR 3U X160 CARDS,84HP,1",0,0,"170.80000","0","1","VectorPak™ CCK","Active","Subrack Kit","8.500"" L x 17.000"" W (215.90mm x 431.80mm)","3U = 5.250"" (133.35mm)","3.937"" H x 6.299"" L (100.00mm x 160.00mm)","Guide Plate","Aluminum"
-,-,CCA18F/90-ND,CCA18F/90,Vector Electronics,"CARD CAGE,6U,FRAME ONLY,SNAP-IN",0,0,"172.37000","0","1","VectorPak™ CCA","Active","Subrack Frame","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.750"" H x 13.500"" L (247.65mm x 342.90mm)","No Card Guide","-"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA%20Based%20Subrack%20Syst.pdf,-,CCA15F/90-ND,CCA15F/90,Vector Electronics,CARD RACK 4UX19X12 FRAME ONLY,0,0,"173.26000","0","1","VectorPak™ CCA","Active","Subrack Frame","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","4U = 7.000"" (177.80mm)","4.250"" ~ 6.250"" H x 9.600"" L (107.95mm ~ 158.75mm x 243.84mm)","No Card Guide","Aluminum"
-,-,CCA60-84-00-ND,CCA60-84-00,Vector Electronics,"SUBRACK,RUGGED,3U X 160,1101.10",0,0,"173.60000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","9.750"" L x 17.000"" W (247.65mm x 431.80mm)","3U = 5.250"" (133.35mm)","3.937"" H x 6.299"" L (100.00mm x 160.00mm)","Card Guide","Aluminum"
http://nebula.wsimg.com/0351cc178239d4c62a495f1c6975ae8d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,//media.digikey.com/photos/Vector%20Photos/CCK160-6U.JPG,V1217-ND,CCK160-6U,Vector Electronics,CARD RACK FRAME KIT VME 6UX160MM,0,0,"173.85000","0","1","VectorPak™ CCK","Active","Subrack Kit","9.270"" L x 19.000"" W (235.46mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 6.299"" L (233.35mm x 159.99mm)","No Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA27-44-01-ND,CCA27-44-01,Vector Electronics,CARD RACK TOP/BOT VENT 3UX9X12,0,0,"175.00000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 9.000"" W (304.80mm x 228.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCK26-41-01-ND,CCK26-41-01,Vector Electronics,"SUBRACK FOR 3U X160 CDS,41HP,110",0,0,"175.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","-","3U = 5.250"" (133.35mm)","3.937"" H x 6.299"" L (100.00mm x 160.00mm)","Guide Plate","Aluminum"
-,-,CCK72-64-00-ND,CCK72-64-00,Vector Electronics,RUGG SBRK 3UX160X 9.75""D,0,0,"175.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","-","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCA51-84-00-ND,CCA51-84-00,Vector Electronics,"SUBRACK FOR 3U X220 CARDS,84HP,C",0,0,"175.11000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 17.000"" W (304.80mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCA74-84-00-ND,CCA74-84-00,Vector Electronics,DIN RUG SBRK 3UX220 X 12.00""D,0,0,"175.11000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 17.000"" W (304.80mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA28-64-00-ND,CCA28-64-00,Vector Electronics,CARD RACK COMPACT PCI 6UX10X15,0,0,"175.34000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","10.000"" L x 15.000"" W (254.00mm x 381.00mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCA28-64-01-ND,CCA28-64-01,Vector Electronics,"SUBRACK FOR 6U X160 CARDS,64HP",0,0,"175.34000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","10.000"" L x 13.000"" W (254.00mm x 330.20mm)","6U = 10.500"" (266.70mm)","9.187"" H x 6.299"" L (233.35mm x 160.00mm)","Guide Plate","Aluminum"
-,-,CCK33-84-00-ND,CCK33-84-00,Vector Electronics,"SUBRACK FOR 6U X280 CARDS,84HP,1",0,0,"175.34000","0","1","VectorPak™ CCK","Active","Subrack Kit","15.000"" L x 17.000"" W (381.00mm x 431.80mm)","6U = 10.500"" (266.70mm)","9.187"" H x 11.024"" L (233.35mm x 280.00mm)","Guide Plate","Aluminum"
-,-,CCA28-54-00-ND,CCA28-54-00,Vector Electronics,CARD CAGE 13SL X 10D X 6U,0,0,"175.34000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","-","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
-,-,CCA28-64-01-00-ND,CCA28-64-01-00,Vector Electronics,SRACK 15""DX15""W TOP/BTM VENT 6U,0,0,"175.34000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","10.000"" L x 13.000"" W (254.00mm x 330.20mm)","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
-,-,CCK33-36-01-ND,CCK33-36-01,Vector Electronics,6UX15""DX 36HP FOR 280MM,0,0,"175.34000","0","1","VectorPak™ CCK","Active","Subrack Kit","-","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
"//media.digikey.com/PDF/Data%20Sheets/Vector%20PDFs/CCA,CCK,CCM_Series.pdf",-,CCK12F-H/90-ND,CCK12F-H/90,Vector Electronics,CARD CAGE KIT FRAME ONLY HALF-W,0,0,"176.60000","0","1","VectorPak™ CCK","Active","Subrack Kit","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 4.500"" L (63.50mm ~ 114.30mm x 114.30mm)","No Card Guide","Aluminum"
-,-,CCK12F/90-ND,CCK12F/90,Vector Electronics,"CARD CAGE KIT,3U,M & P,4.5""X4.5""",0,0,"176.60000","0","1","VectorPak™ CCK","Active","Subrack Frame","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","3U = 5.250"" (133.35mm)","4.500"" H x 4.500"" L (114.30mm x 114.30mm)","No Card Guide","-"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak%20Subracks.pdf,-,CCA20F-ND,CCA20F,Vector Electronics,CARD RACK 4UX19X15.75 FRAME ONLY,0,0,"176.92000","0","1","VectorPak™ CCA","Active","Subrack Frame","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","4U = 7.000"" (177.80mm)","6.250"" H x 13.500"" L (158.75mm x 342.90mm)","No Card Guide","Aluminum"
-,-,CCA12P/90-ND,CCA12P/90,Vector Electronics,"CARD CAGE, 3U PLASTIC SCREW IN",0,0,"178.08000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 4.500"" L (63.50mm ~ 114.30mm x 114.30mm)","Card Guide","Aluminum"
http://nebula.wsimg.com/0351cc178239d4c62a495f1c6975ae8d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,//media.digikey.com/photos/Vector%20Photos/CCA220-6U.jpg,V1215-ND,CCA220-6U,Vector Electronics,CARD RACK VME 6UX220MM ASSEMBLED,0,0,"179.20000","0","1","VectorPak™ CCA","Active","Subrack Frame","11.630"" L x 19.000"" W (295.40mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","No Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak%20Subracks.pdf,-,CCA19F/90-ND,CCA19F/90,Vector Electronics,CARD RACK 7UX19X15.75 FRAME ONLY,0,0,"179.20000","0","1","VectorPak™ CCA","Active","Subrack Frame","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","7U = 12.250"" (311.15mm)","11.500"" H x 13.500"" L (292.10mm x 342.90mm)","No Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA-Based_Vectorpak.pdf,-,CCK15S/90-ND,CCK15S/90,Vector Electronics,CARD RACK KIT 4UX19X12 SNAP-IN,0,0,"179.51000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","4U = 7.000"" (177.80mm)","4.250"" ~ 6.250"" H x 9.600"" L (107.95mm ~ 158.75mm x 243.84mm)","Card Guide","Aluminum"
http://nebula.wsimg.com/0351cc178239d4c62a495f1c6975ae8d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,//media.digikey.com/photos/Vector%20Photos/CCA160-3U.jpg,V1212-ND,CCA160-3U,Vector Electronics,CARD RACK VME 3UX160MM ASSEMBLED,0,0,"179.89000","0","1","VectorPak™ CCA","Active","Subrack Frame","9.270"" L x 19.000"" W (235.46mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.940"" H x 6.299"" L (100.08mm x 159.99mm)","No Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCK28-84-00-00-ND,CCK28-84-00-00,Vector Electronics,CARD RACK COMPACT KIT 6UX10X19,0,0,"179.90000","0","1","VectorPak™ CCK","Active","Subrack Kit","10.000"" L x 19.000"" W (254.00mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","Guide Plate","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCK28-84-00-ND,CCK28-84-00,Vector Electronics,CARD CAGE KIT 19WX10D 6U,0,0,"179.90000","0","1","VectorPak™ CCK","Active","Subrack Kit","10.000"" L x 19.000"" W (254.00mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","Guide Plate","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA26-84-03-00-ND,CCA26-84-03-00,Vector Electronics,CARD RACK VENT/FIX COV 3UX8.5X19,0,0,"180.60000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","8.500"" L x 19.000"" W (215.90mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCK26-36-00-ND,CCK26-36-00,Vector Electronics,CARD RACK COMPACT KIT 3UX8.5X7.4,0,0,"180.60000","0","1","VectorPak™ CCK","Active","Subrack Kit","8.500"" L x 7.400"" W (215.90mm x 187.96mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCK26-44-00-ND,CCK26-44-00,Vector Electronics,CARD RACK COMPACT KIT 3UX8.5X9,0,0,"180.60000","0","1","VectorPak™ CCK","Active","Subrack Kit","8.500"" L x 9.000"" W (215.90mm x 228.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCA26-84-03-ND,CCA26-84-03,Vector Electronics,"C.CAGE 9""W X8.5DX3U,TOP&BTM PERF",0,0,"180.60000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","8.500"" L x 17.000"" W (215.90mm x 431.80mm)","3U = 5.250"" (133.35mm)","3.937"" H x 6.299"" L (100.00mm x 160.00mm)","Guide Plate","Aluminum"
