Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Function","Modulation or Protocol","Frequency","Applications","Interface","Sensitivity","Power - Output","Data Rate (Max)","Features"
http://advdownload.advantech.com/productfile/PIS/BB-ABDN-ER-DP551/Product%20-%20Datasheet/AirborneM2M-Enterprise-Series_0615ds20171129110434.pdf,//media.digikey.com/Photos/B&B%20Electronics/ABDN-ER-DP553.jpg,1165-1139-ND,BB-ABDN-ER-DP553,"B&B SmartWorx, Inc.","WI-FI OEM 802.11 A,B,G,N 2.4,5GH",14,50,"200.28000","0","1","AirborneM2M™","Active","Router","802.11 a/b/g/n","2.4GHz, 5GHz","General Purpose","-","-92dBm","17dBm","65Mbps","-"
https://www.multitech.com/documents/publications/data-sheets/86002155.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MFG_MTSMC-LAT1-U-SP.jpg,591-1259-ND,MTSMC-LAT1-U-SP,Multi-Tech Systems Inc.,EMBEDDED LTE SOCKETMODEM USB,9,0,"237.24000","0","1","SocketModem® Cell","Active","-","-","-","-","-","-","-","-","-"
https://monnit.blob.core.windows.net/content/documents/datasheets/ALTA/ADG-03-ALTA-Cellular-Gateways-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNG2-9-3C3N-SC-B1-2YATT.jpg,1859-1000-ND,MNG2-9-3C3N-SC-B1-2YATT,Monnit Corporation,GATEWAY 3G CDMA,14,0,"270.40000","0","1","ALTA","Active","Gateway","CDMA","-","General Purpose","-","-","-","-","IoT Gateway"
http://www.atop.com.tw/atop/mw/cufiles/files/download_dm/iapl_dm/CA_AW5500C-V5.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_AW5500C.jpg,AW5500C-ND,AW5500C,ATOP Technologies,ROUTER WIFI 802.11B/G/N,8,0,"282.65000","0","1","-","Active","Router","802.11 b/g/n","2.4GHz","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/Digi_XBee_Ind_Gateway_12-15-17.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_XGI-20CZ7.jpg,602-2214-ND,XGI-20CZ7-EU7-W0,Digi International,GATEWAY HSPA+ ZIGBEE ETHERNET,5,0,"299.00000","0","1","XBee®","Active","Gateway","HSPA+, Zigbee®","850MHz, 900MHz, 1.7GHz, 1.9GHz, 2.1GHz","General Purpose","Ethernet","-102dBm","8dBm","-","IoT Gateway"
https://www.multitech.com/documents/publications/data-sheets/86002163.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MultiConnect-LTE.jpg,881-1257-ND,MTR-LEU1-B07,Multi-Tech Systems Inc.,GATEWAY MODBUS ESS MM ST,2,0,"351.07000","0","1","MultiConnect®","Active","Router","LTE","800MHz, 850MHz, 900MHz, 1.8GHz, 2.1GHz, 2.6GHz","General Purpose","RS-232","-","-","100Mbps","-"
http://www.echelon.com/assets/blt05252fc8649fcc40/4210x.pdf,//media.digikey.com/Photos/Echelon%20Photos/42102R.jpg,1499-1062-ND,42102R,Echelon Corporation,LPR-12 ROUTER MODULE TP/FT-10 TO,11,0,"456.37000","0","1","LPR","Active","Router","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL_WLAN_1100,1101_UM.pdf",//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702538.jpg,277-16739-ND,2702538,Phoenix Contact,WIRELESS ETHERNET PORT ADAPTER,4,58,"515.00000","0","1","-","Active","Router","802.11 a/b/g/n","2.4GHz, 5GHz","General Purpose","-","-","20dBm","300Mbps","-"
https://www.digi.com/pdf/ds_digitransportwr31.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_WR31.jpg,602-1840-ND,WR31-U92A-DE1-TB,Digi International,CELLULAR ROUTER GLOBAL HSPA 3G,8,0,"589.00000","0","1","Transport®","Active","Router","HSPA+","850MHz, 900MHz, 1.7GHz, 1.9GHz, 2.1GHz","General Purpose","RS-232, USB","-","-","21Mbps","-"
https://www.ixxat.com/docs/librariesprovider8/default-document-library/products/repeater/canbridgent420.pdf,//media.digikey.com/Photos/HMS-Industrial-Networks/1.01.0331.42000.jpg,1976-1066-ND,1.01.0331.42000,HMS Networks,CANBRIDGE NT420 4 CHAN 2 CONV,14,0,"603.90000","0","1","-","Active","Bridge/Router","-","-","General Purpose","USB","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2702532,"//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702532,33.jpg",277-17982-ND,2702532,Phoenix Contact,INDUSTRIAL ROUTER VERIZON,12,590,"752.81000","0","1","-","Active","Router","HSPA, LTE, UMTS","700MHz, 1.7GHz","General Purpose","Ethernet","-","23dBm","150Mbps","-"
https://www.ewon.biz/docs/librariesprovider10/ewon-english/datasheets/datasheet_ewon-cosy-131.pdf,//media.digikey.com/Photos/HMS-Industrial-Networks/EC6133C_00MA.jpg,1976-1055-ND,EC6133C_00MA,HMS Networks,COSY 131 WAN/LAN/USB/WIFI ROUTER,3,0,"765.60000","0","1","-","Active","-","-","-","-","-","-","-","-","-"
https://www.multitech.com/documents/publications/data-sheets/86002193.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MFG_MTCDT.jpg,591-1338-ND,MTCDT-LVW2-247A-915-US,Multi-Tech Systems Inc.,LTE AEP PROGRAMMABLE GATEWAY W/M,4,0,"806.10000","0","1","MultiConnect® Conduit™","Active","Gateway","802.11a/b/g/n, Bluetooth, HSPA+, LoRa, LTE","915MHz","General Purpose","Ethernet, USB","-","-","100Mbps","IoT Gateway"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL%20MGUARD_UserManual.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2200515.jpg,277-11028-ND,2200515,Phoenix Contact,ROUTER NO CELL,2,24,"1389.01000","0","1","-","Active","Router","-","-","General Purpose","-","-","-","-","-"
https://www.digi.com/resources/documentation/Digidocs/pdfs/90001019.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_WR44-R.jpg,602-2150-ND,WR44-M8F1-AE1-RF,Digi International,CELLULAR ROUTER NA/EMEA 4G LTE,11,0,"1402.01000","0","1","Transport®","Active","-","-","-","-","-","-","-","-","-"
https://www.digi.com/pdf/digi-transport-wr64.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_WR64.jpg,602-2254-ND,WR64-A121,Digi International,"TRANSPORT WR64 - DUAL LTE, DUAL",6,0,"1895.01000","0","1","Transport®","Active","Router","802.11a/b/g/n/ac, HSPA, LTE","850MHz, 900MHz, 1.7GHz, 1.8GHz, 1.9GHz, 2.1GHz","LTE","RJ-45, RS-232","-163dBm","-","600Mbps","-"
https://www.digi.com/pdf/ds_xbeewallrouter.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XR-Z14-CW1P2.jpg,602-1490-ND,XR-Z14-CW1P2,Digi International,XBEE ZB RANGE EXTENDER EU PLUG,2,0,"69.00000","0","1","XBee-Pro®","Active","Router","ISM","2.4GHz","General Purpose","-","-102dBm","17dBm","250kbps","-"
https://www.digi.com/pdf/ds_xbeegateway.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/X2E-Z3C-W1-W.jpg,602-2073-ND,X2E-Z3C-E1-W,Digi International,GATEWAY ZIGBEE RJ-45 ETHERNET,5,0,"105.00000","0","1","ConnectPort® X2E","Active","Transceiver, Gateway","ZigBee™","2.4GHz","AMR, Consumer/PC, ISM","RJ-45 Ethernet","-102dBm","8dBm","-","IoT Gateway"
https://www.digi.com/pdf/ds_connectportx2.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/X2-HMA-EM-W.jpg,602-2071-ND,X2-HMA-EM-W,Digi International,GATEWAY RJ-45 ETHERNET,3,0,"159.00000","0","1","ConnectPort™ X2","Active","Transceiver, Gateway","-","900MHz","General Purpose","RJ-45 Ethernet","-","-","100Mbps","IoT Gateway"
https://www.digi.com/pdf/ds_xbeegateway.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/X2E-Z3C-H2-W_primary.jpg,602-1803-ND,X2E-Z3C-H2-W,Digi International,CONNECTPORT X2E ZB 3G,9,0,"265.67000","0","1","ConnectPort® X2E","Active","Router","802.11 b/g/n","2.4GHz","General Purpose","-","-102dBm","18dBm","72.2Mbps","-"
http://www.atop.com.tw/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SW550xC-V5.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_SW5501C.jpg,SW5501C-ND,SW5501C,ATOP Technologies,SERIAL DEVICE SERVER 1-PORT,2,0,"266.54000","0","1","-","Active","Gateway","802.11 a/b/g/n","2.4GHz, 5GHz","General Purpose","RS-232","-","-","300Mbps","-"
http://atoponline.com/store/img/cms/DM_SW550X%20.pdf,//media.digikey.com/Photos/ATOP-Technologies/SW5501-xxx.jpg,SW5501-TB-ND,SW5501-TB,ATOP Technologies,SERIAL DEVICE SERVER 1-PORT,2,0,"282.65000","0","1","-","Active","Gateway","802.11 a/b/g/n","2.4GHz, 5GHz","General Purpose","RS-232/422/485","-","-","300Mbps","-"
https://downloads.synapse-wireless.com/gateways/e12/E12_User_Guide-030-B000.pdf,//media.digikey.com/Photos/Synapse%20Photos/SCK012-020.jpg,746-1097-ND,SCK012-020,Synapse Wireless,GATEWAY SNAP ETHERNET USB,21,0,"300.00000","0","1","-","Active","Gateway","SNAP®","2.4GHz","General Purpose","Ethernet, USB","-","20dBm","-","IoT Gateway"
https://downloads.synapse-wireless.com/gateways/e12/E12_User_Guide-030-B000.pdf,//media.digikey.com/photos/Synapse%20Photos/SCK012-010.jpg,746-1096-ND,SCK012-010,Synapse Wireless,GATEWAY SNAP ETHERNET USB,16,0,"300.00000","0","1","-","Active","Gateway","SNAP®","2.4GHz","General Purpose","Ethernet, USB","-","20dBm","-","IoT Gateway"
http://atoponline.com/store/img/cms/CA_AW5500.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_AW5500.jpg,AW5500-ND,AW5500,ATOP Technologies,ROUTER WIFI 802.11A/B/G/N,14,0,"328.05000","0","1","-","Active","Router","802.11 a/b/g/n","2.4GHz","-","-","-","-","-","-"
https://www.multitech.com/documents/publications/data-sheets/86002163.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MultiConnect-LTE.jpg,881-1251-ND,MTR-LAT1-B08,Multi-Tech Systems Inc.,LTE CAT 3 ROUTER W/GPS W/O ACCES,9,0,"358.63000","0","1","MultiConnect®","Active","Router","LTE","700MHz, 850MHz, 1.7GHz, 1.9GHz","General Purpose","RS-232","-","-","100Mbps","-"
http://advdownload.advantech.com/productfile/PIS/BB-APXN-Q5428/Product%20-%20Datasheet/APXN-Q542x_DualBandInd-AccessPoints_4417ds20171129110456.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_APXN-Q5428.jpg,1165-1138-ND,BB-APXN-Q5428,"B&B SmartWorx, Inc.",WI-FI ACCESS POINT M2M DUAL POE,2,0,"473.80000","0","1","AirborneM2M™","Active","Router","802.11 a/b/g/n","2.4GHz ~ 2.5GHz, 5.15GHz ~ 5.85GHz","General Purpose","RS-232, RS-422, RS-485","-92dBm","17dBm","65Mbps","-"
http://advdownload.advantech.com/productfile/PIS/BB-MESR921-MT/Product%20-%20Datasheet/MESR900%20Fiber%20series_1416ds20171129112015.pdf,"//media.digikey.com/Photos/B&B%20SmartWorx,%20Inc/MFG_MESR921-MT.jpg",1165-1241-ND,BB-MESR921-MT,"B&B SmartWorx, Inc.","MODBUS DIN ESS, 1 PORT, CU",5,0,"558.26000","0","1","-","Active","Gateway","-","-","General Purpose","-","-","-","-","-"
http://advdownload.advantech.com/productfile/PIS/BB-MESR922T/Product%20-%20Datasheet/MESR900%20Copper%20series_1416ds20171129112012.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_MESR92x%20SERIES.jpg,1165-1173-ND,BB-MESR922T,"B&B SmartWorx, Inc.",BRIDGE WIFI DUAL BAND,14,0,"579.89000","0","1","-","Active","Gateway","-","-","General Purpose","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/SmartFlex_SR305.pdf,"//media.digikey.com/Photos/B&B%20SmartWorx,%20Inc/SR30500110.JPG",1165-1339-ND,BB-SR30500110,"B&B SmartWorx, Inc.","LTE,5E,USB,2I/O,SD,2S,",10,0,"597.11000","0","1","SmartFlex™","Active","Router","802.11a/b/g/n, GPS, LTE","700MHz, 850MHz, 900MHz, 1.7GHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.4GHz, 5.4GHz","General Purpose","USB","-","-","100Mbps","-"
https://www.digi.com/pdf/digi-transport-lr54.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_LR54-AA401.jpg,602-1970-ND,LR54-AA401,Digi International,CELLULAR ROUTER LTEA NA/EMEA,19,0,"649.00000","0","1","Transport®","Active","Router","LTE, HSPA+","700MHz, 800MHz, 850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.3GHz, 2.5GHz, 2.6GHz","LTE","RJ-45, RS-232","-","-","300Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/SmartFlex_SR305.pdf,"//media.digikey.com/Photos/B&B%20SmartWorx,%20Inc/SR30510110.jpg",1165-1341-ND,BB-SR30510110,"B&B SmartWorx, Inc.","LTE,5E,USB,2I/O,SD,2S,W,",5,0,"660.74000","0","1","SmartFlex™","Active","Router","802.11a/b/g/n, GPS, LTE","700MHz, 850MHz, 900MHz, 1.7GHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.4GHz, 5.4GHz","General Purpose","USB","-","-","100Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/SmartFlex_SR305.pdf,"//media.digikey.com/Photos/B&B%20SmartWorx,%20Inc/SR30510410.JPG",1165-1342-ND,BB-SR30510410,"B&B SmartWorx, Inc.","LTE,3E,USB,2I/O,SD,232,485,2S,W,",9,2,"682.29000","0","1","SmartFlex™","Active","Router","802.11a/b/g/n, GPS, LTE","700MHz, 850MHz, 900MHz, 1.7GHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.4GHz, 5.4GHz","General Purpose","USB","-","-","100Mbps","-"
https://www.digi.com/pdf/ds_connectportx4.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/X4-Z1J-U901-W.jpg,602-2075-ND,X4-Z1J-U901-W,Digi International,GATEWAY HSPA+ ETHERNET RS232 USB,3,0,"690.00000","0","1","ConnectPort™ X4","Active","Gateway","HSPA+","850MHz, 900MHz, 1.7GHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.4GHz","General Purpose","Ethernet, RS-232, USB","-","-","153kbps","IoT Gateway"
https://www.digi.com/pdf/ds_connectportx4.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/X4-Z1U-U905.jpg,602-2076-ND,X4-Z1U-U905,Digi International,GATEWAY HSPA+ ZIGBEE ETHERNET,9,0,"710.00000","0","1","ConnectPort™ X4","Active","Gateway","HSPA+, Zigbee®","850MHz, 900MHz, 1.7GHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.4GHz","General Purpose","Ethernet, RS-232, USB","-","-","153kbps","IoT Gateway"
http://www.echelon.com/assets/blt14e3ccf4e26091f6/42150.pdf,//media.digikey.com/Photos/Echelon%20Photos/42150R.jpg,1499-1015-ND,42150R,Echelon Corporation,MPR-50 MULTI-PORT ROUTER,13,0,"784.55000","0","1","LonPoint®","Active","Router","-","-","General Purpose","-","-","-","1.25Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL%20MGUARD_UserManual.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700634.jpg,277-11044-ND,2700634,Phoenix Contact,ROUTER 3G GLOBAL,8,15,"1299.00000","0","1","-","Active","Router","-","-","General Purpose","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2701877.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2701876.jpg,277-12409-ND,2701877,Phoenix Contact,ROUTER 3G UMTS LAN/WAN,2,35,"1625.01000","0","1","-","Active","Router","-","-","General Purpose","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Multi-Tech%20Systems%20PDFs/SocketModem_Rev4-13.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MT9234SMI-HV-92.R1.JPG,591-1152-ND,MT9234SMI-HV-92.R1,Multi-Tech Systems Inc.,MODEM V.92 SRL/PRL DATA/FAX 5V,42,0,"76.75000","0","1","SocketModem®","Active","-","-","-","-","Serial","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Siretta%20PDFs/ZEST_Series_StarterKit_QSG_Rev1.3.pdf,//media.digikey.com/Photos/Siretta%20Ltd/MFG_ZEST-N-UMTS-STARTER-KIT_CONTENTS.jpg,ZEST-N-UMTSSTARTERKIT-ND,ZEST-N-UMTS STARTER KIT,Siretta Ltd,ROUTER NO CELL,20,0,"214.40000","0","1","quikCONNECT","Active","Transceiver, Modem","EDGE, GPRS, GSM, UMTS","900MHz, 1.8GHz, 2.1GHz","General Purpose","RS-232, USB","-","-","5.76Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/Electric%20IMP%20PDFs/Fieldbus_Gateway_Prod_Sheet_3-16-17.pdf,//media.digikey.com/photos/Electric%20Imp/MFG_FIELDBUS-GATEWAY.jpg,1413-1007-ND,FIELDBUS GATEWAY,Electric Imp Inc.,GATEWAY 802.11 MODBUS ETHERNET,2,0,"253.75000","0","1","-","Active","Gateway","802.11 a/b/g/n, Modbus","2.4GHz, 5GHz","General Purpose","Ethernet, USB","-","-","-","IoT Gateway"
http://www.atop.com.tw/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SW550xC-V5.pdf,//media.digikey.com/Photos/ATOP-Technologies/SW5502C-TB.jpg,SW5502C-TB-ND,SW5502C-TB,ATOP Technologies,SERIAL DEVICE SERVER 2-PORT,3,0,"282.65000","0","1","-","Active","Gateway","802.11 a/b/g/n","2.4GHz, 5GHz","General Purpose","RS-232/422/485","-","-","300Mbps","-"
http://atoponline.com/store/img/cms/DM_SW550X%20.pdf,//media.digikey.com/Photos/ATOP-Technologies/SW5502.jpg,SW5502-ND,SW5502,ATOP Technologies,SERIAL DEVICE SERVER 2-PORT,3,0,"298.76000","0","1","-","Active","Gateway","802.11 a/b/g/n","2.4GHz, 5GHz","General Purpose","RS-232","-","-","300Mbps","-"
http://atoponline.com/store/img/cms/DM_SW550X%20.pdf,//media.digikey.com/Photos/ATOP-Technologies/SW5501-xxx.jpg,SW5501-SIS-ND,SW5501-SIS,ATOP Technologies,SERIAL DEVICE SERVER 1-PORT,3,0,"345.62000","0","1","-","Active","Gateway","802.11 a/b/g/n","2.4GHz, 5GHz","General Purpose","RS-422/485","-","-","300Mbps","-"
http://atoponline.com/store/img/cms/DM_SW550X%20.pdf,//media.digikey.com/Photos/ATOP-Technologies/SW5502-SIS.jpg,SW5502-SIS-ND,SW5502-SIS,ATOP Technologies,SERIAL DEVICE SERVER 2-PORT,3,0,"361.73000","0","1","-","Active","Gateway","802.11 a/b/g/n","2.4GHz, 5GHz","General Purpose","RS-422/485","-","-","300Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_MB5404.jpg,MB5404D-X-ND,MB5404D-X,ATOP Technologies,GATEWAY MODBUS RS-232/485,5,0,"381.78000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_MB5404.jpg,MB5404D-SIS-X-ND,MB5404D-SIS-X,ATOP Technologies,GATEWAY MODBUS RS-232/485,5,0,"436.32000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2700640,//media.digikey.com/Photos/Phoenix%20Photos/2700640.jpg,277-14638-ND,2700640,Phoenix Contact,FL MGUARD SMART2,2,163,"545.00000","0","1","-","Active","Router","-","-","General Purpose","Ethernet","-","-","99Mbps","-"
http://advdownload.advantech.com/productfile/PIS/BB-SG30000520-41/Product%20-%20Datasheet/SmartSwarm%20341_DS(08.09.17)20170809182226.pdf,"//media.digikey.com/Photos/B&B%20SmartWorx,%20Inc/MFG_SG300000525-41.jpg",1165-1346-ND,BB-SG30000525-41,"B&B SmartWorx, Inc.","SMARTSWARM 341 - 2 ETH, DUST, WI",9,6,"628.00000","0","1","SmartSwarm 341","Active","Gateway","DSSS","2.4GHz","General Purpose","-","-","-","250kbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-DC.jpg,MB5408A2-N-DC-ND,MB5408A2-N-DC,ATOP Technologies,GATEWAY MODBUS RS-232/485,3,0,"728.72000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-EU.jpg,MB5408A2-N-EU-ND,MB5408A2-N-EU,ATOP Technologies,GATEWAY MODBUS RS-232/485,3,0,"728.72000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-xx.jpg,MB5408A2-N-US-ND,MB5408A2-N-US,ATOP Technologies,GATEWAY MODBUS RS-232/485,3,0,"728.72000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-DC.jpg,MB5408A-DC-ND,MB5408A-DC,ATOP Technologies,GATEWAY MODBUS RS-232/485,3,0,"774.67000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-EU.jpg,MB5408A-EU-ND,MB5408A-EU,ATOP Technologies,GATEWAY MODBUS RS-232/485,3,0,"774.67000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-xx.jpg,MB5408A-ND,MB5408A,ATOP Technologies,GATEWAY MODBUS RS-232/485,3,0,"774.67000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-EU.jpg,MB5408A-S5-EU-ND,MB5408A-S5-EU,ATOP Technologies,GATEWAY MODBUS RS-232/485,3,0,"774.67000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-xx.jpg,MB5408A-S5-ND,MB5408A-S5,ATOP Technologies,GATEWAY MODBUS RS-232/485,3,0,"774.67000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-DC.jpg,MB5408A-S5-DC-ND,MB5408A-S5-DC,ATOP Technologies,GATEWAY MODBUS RS-232/485,2,0,"774.67000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-DC.jpg,MB5416A2-N-DC-ND,MB5416A2-N-DC,ATOP Technologies,GATEWAY MODBUS RS-232/485,3,0,"840.32000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-EU.jpg,MB5416A2-N-EU-ND,MB5416A2-N-EU,ATOP Technologies,GATEWAY MODBUS RS-232/485,3,0,"840.32000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-xx.jpg,MB5416A2-N-US-ND,MB5416A2-N-US,ATOP Technologies,GATEWAY MODBUS RS-232/485,3,0,"840.32000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-DC.jpg,MB5416A-DC-ND,MB5416A-DC,ATOP Technologies,GATEWAY MODBUS RS-232/485,3,0,"892.84000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-DC.jpg,MB5416A-S5-DC-ND,MB5416A-S5-DC,ATOP Technologies,GATEWAY MODBUS RS-232/485,3,0,"892.84000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-EU.jpg,MB5416A-EU-ND,MB5416A-EU,ATOP Technologies,GATEWAY MODBUS RS-232/485,3,0,"892.84000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_Modbus.pdf,//media.digikey.com/Photos/ATOP-Technologies/MB54xxAx-xx-xx.jpg,MB5416A-ND,MB5416A,ATOP Technologies,GATEWAY MODBUS RS-232/485,3,0,"892.84000","0","1","-","Active","Gateway","-","-","General Purpose","RS-232, RS-485","-","-","100Mbps","-"
