Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Configuration","Number of Ports","Copper Ports","Copper Type","Fiber Ports","Fiber Type","SFP/XFP Ports","SFP/XFP Type","PoE Ports","Connector Type","Voltage - Input","Ingress Protection","Mounting Type","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Factoryline_Switches-Standard_Functions.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2832849.jpg,277-2922-ND,2832849,Phoenix Contact,NETWORK SWITCH-UNMANAGED 16 PORT,20,0,"559.00000","0","1","-","Active","Switch - Unmanaged","Fixed","16","16","10/100","-","-","-","-","-","RJ45","18.5 ~ 30.2VDC","IP20","DIN Rail","0°C ~ 55°C"
https://www.e-catalog.beldensolutions.com/pdfreport_pimobject.xhtml?ip=false&path=57078-24455-49855-211393-65228&locale=en&ip=false,//media.digikey.com/Photos/Hirschmann/SPIDER-II-8TX-POE.jpg,1797-1015-ND,SPIDER II 8TX POE,Hirschmann,NETWORK SWITCH-UNMANAGED 8 PORT,6,0,"600.90000","0","1","-","Active","Switch - Unmanaged","Fixed","8","8","10/100","-","-","-","-","4","RJ45","18 ~ 32VDC","IP30","DIN Rail","-10°C ~ 60°C"
http://www.redlion.net/files/138/3436,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_316TX.jpg,RLC549-ND,316TX,Red Lion Controls,NETWORK SWITCH-UNMANAGED 16 PORT,14,0,"615.42000","0","1","N-TRON®","Active","Switch - Unmanaged","Fixed","16","16","10/100","-","-","-","-","-","RJ45","10 ~ 30VDC","-","DIN Rail","-40°C ~ 85°C"
http://www.redlion.net/files/138/3444,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_708TX.jpg,RLC276-ND,708TX,Red Lion Controls,NETWORK SWITCH-MANAGED 8 PORT,7,0,"615.42000","0","1","N-TRON®","Active","Switch - Managed","Fixed","8","8","10/100","-","-","-","-","-","RJ45","10 ~ 30VDC","-","DIN Rail","-40°C ~ 85°C"
http://www.redlion.net/files/138/3414,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_SLX-5EG-1.jpg,RLC557-ND,SLX-5EG-1,Red Lion Controls,NETWORK SWITCH-UNMANAGED 5 PORT,2,0,"615.42000","0","1","Sixnet® Networking","Active","Switch - Unmanaged","Fixed","5","5","10/100/1000","-","-","-","-","4","RJ45","10 ~ 56VDC","IP40","DIN Rail","-40°C ~ 85°C"
http://www.redlion.net/files/138/7190,//media.digikey.com/Photos/Red%20Lion%20Photos/SLX-8MS-1.jpg,RLC411-ND,SLX-8MS-1,Red Lion Controls,NETWORK SWITCH-MANAGED 5 PORT,12,0,"661.01000","0","1","Sixnet® Networking","Active","Switch - Managed","Fixed","8","8","10/100","-","-","-","-","-","RJ45","10 ~ 30VDC","IP40","DIN Rail","-40°C ~ 75°C"
http://www.redlion.net/files/138/3440,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_516TX.jpg,RLC273-ND,516TX,Red Lion Controls,NETWORK SWITCH-UNMANAGED 16 PORT,4,0,"813.03000","0","1","N-TRON®","Active","Switch - Unmanaged","Fixed","16","16","10/100","-","-","-","-","-","RJ45","10 ~ 30VDC","-","DIN Rail","-40°C ~ 85°C"
http://www.redlion.net/files/138/3457,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_716TX.jpg,RLC277-ND,716TX,Red Lion Controls,NETWORK SWITCH-MANAGED 16 PORT,12,0,"986.80000","0","1","N-TRON®","Active","Switch - Managed","Fixed","16","16","10/100","-","-","-","-","-","RJ45","10 ~ 30VDC","-","DIN Rail","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2832593_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2832593.jpg,277-3111-ND,2832593,Phoenix Contact,NETWORK SWITCH-UNMANAGED 16 PORT,3,129,"1049.01000","0","1","-","Active","Switch - Unmanaged","Fixed","16","14","10/100","2","100BASE-FX (Multimode)","-","-","-","RJ45, SC","18.5 ~ 30.2VDC","IP20","-","0°C ~ 55°C"
http://www.redlion.net/files/138/4228,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_SLX-10MG-1.jpg,RLC664-ND,SLX-10MG-1,Red Lion Controls,NETWORK SWITCH-MANAGED 10 PORT,6,0,"1277.63000","0","1","Sixnet® Networking","Active","Switch - Managed","Fixed","10","10","10/100/1000","-","-","-","-","-","RJ45","10 ~ 30VDC","IP40","DIN Rail","-40°C ~ 70°C"
https://www.e-catalog.beldensolutions.com/pdfreport_pimobject.xhtml?ip=false&path=57078-24455-49848-85612-40984&locale=en&ip=false,//media.digikey.com/Photos/Hirschmann/MFG_MACH102-24TP-F.jpg,1797-1019-ND,MACH102-24TP-F,Hirschmann,NETWORK SWITCH-MANAGED 24 PORT,3,0,"1622.74000","0","1","-","Active","Switch - Managed","Fixed","24","22","10/100","2","Gigabit (Singlemode)","2 (SFP)","SFP, Gigabit","-","RJ45, SFP","100 ~ 240VAC","IP20","DIN Rail","0°C ~ 50°C"
https://assets.tripplite.com/product-pdfs/en/u222004.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U222-004.jpg,TL1236-ND,U222-004,Tripp Lite,HUB USB 4-PORT 2.0 & 1.1,29,0,"8.89000","0","1","-","Active","Hub, USB","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0141_42_43_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0142.jpg,1910-1052-ND,PIS-0142,Pi Supply,7 PORT POWERED USB HUB WITH 5V 2,11,0,"19.16000","0","1","-","Active","Hub, USB","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/ng5p.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_NG5P.jpg,TL1546-ND,NG5P,Tripp Lite,NETWORK SWITCH-UNMANAGED 5 PORT,87,0,"34.10000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100/1000","-","-","-","-","-","RJ45","5VDC","-","Chassis Mount","0°C ~ 40°C"
https://assets.tripplite.com/product-pdfs/en/ng5.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_NG5.jpg,TL1545-ND,NG5,Tripp Lite,NETWORK SWITCH-UNMANAGED 5 PORT,20,0,"40.99000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100/1000","-","-","-","-","-","RJ45","5VDC","-","Chassis Mount","0°C ~ 40°C"
https://assets.tripplite.com/product-pdfs/en/ng8.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_NG8.jpg,TL1548-ND,NG8,Tripp Lite,NETWORK SWITCH-UNMANAGED 8 PORT,13,0,"52.94000","0","1","-","Active","Switch - Unmanaged","Fixed","8","8","10/100/1000","-","-","-","-","-","RJ45","5VDC","-","Chassis Mount","0°C ~ 40°C"
http://www.atop.com.tw/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EH2005%26EH2006-2017_06_20.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_EH2006.jpg,EH2006-ND,EH2006,ATOP Technologies,NETWORK SWITCH-UNMANAGED 6 PORT,9,0,"68.33000","0","1","EH","Active","Switch - Unmanaged","Fixed","6","6","10/100","-","-","-","-","-","RJ45","9 ~ 30VDC","-","DIN Rail","0°C ~ 60°C"
http://www.atop.com.tw/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EH2306-V6-2017_10_27.pdf,//media.digikey.com/photos/ATOP-Technologies/EH2306.jpg,EH2306-ND,EH2306,ATOP Technologies,NETWORK SWITCH-UNMANAGED 6 PORT,10,0,"84.03000","0","1","EH","Active","Switch - Unmanaged","Fixed","6","6","10/100","-","-","-","-","-","RJ45","9 ~ 30VDC","-","DIN Rail","-10°C ~ 70°C"
http://downloadt.advantech.com/ProductFile/PIS/EKI-2525/Product%20-%20Datasheet/EKI-252520150714145215.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/EKI-2525-BE.jpg,EKI-2525I-BE-ND,EKI-2525I-BE,"B&B SmartWorx, Inc.",NETWORK SWITCH-UNMANAGED 5 PORT,7,0,"97.90000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","12 ~ 48VDC","IP30","DIN Rail","-40°C ~ 75°C"
https://assets.tripplite.com/product-pdfs/en/u360004ind.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U360-004-IND.jpg,TL2312-ND,U360-004-IND,Tripp Lite,4-PORT USB SUPERSPEED COMP HUB,23,0,"109.89000","0","1","-","Active","Hub, USB","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/24020050010_100546985DRW001A.pdf,//media.digikey.com/Photos/Harting/24020050010.jpg,1195-3625-ND,24020050010,HARTING,NETWORK SWITCH-UNMANAGED 5 PORT,13,0,"110.48000","0","1","eCon 2000","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","9 ~ 60VDC","IP30","DIN Rail","0°C ~ 55°C"
https://www.e-catalog.beldensolutions.com/pdfreport_pimobject.xhtml?ip=false&path=57078-24455-49855-437329-498960&locale=en&conf=SPIDER-SL-20-05T1999999SY9HHHH&ip=false,//media.digikey.com/Photos/Hirschmann/MFG_SPIDER-SL-20-05T1999999SY9HHHH.jpg,1797-1000-ND,SPIDER-SL-20-05T1999999SY9HHHH,Hirschmann,NETWORK SWITCH-UNMANAGED 5 PORT,9,0,"114.46000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","-","IP30","DIN Rail","0°C ~ 60°C"
http://www.redlion.net/files/138/4230,//media.digikey.com/Photos/Red%20Lion%20Photos/SL-5ES-1.jpg,RLC408-ND,SL-5ES-1,Red Lion Controls,NETWORK SWITCH-UNMANAGED 5 PORT,12,0,"115.94000","0","1","Sixnet® Networking","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","10 ~ 30VDC","IP40","DIN Rail","-40°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1240840000.pdf,//media.digikey.com/Photos/Weidmuller/1240840000.jpg,281-3563-ND,1240840000,Weidmüller,NETWORK SWITCH-UNMANAGED 5 PORT,9,485,"119.07000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","9.6 ~ 60VDC, 18 ~ 30VAC","IP30","DIN Rail","-10°C ~ 60°C"
https://www.e-catalog.beldensolutions.com/pdfreport_pimobject.xhtml?ip=false&path=57078-24455-49855-50103-37792&locale=en&ip=false,//media.digikey.com/Photos/Hirschmann/MFG_SPIDER-5TX.jpg,1797-1001-ND,SPIDER 5TX,Hirschmann,NETWORK SWITCH-UNMANAGED 5 PORT,20,0,"134.95000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","0 ~ 32VDC","IP30","DIN Rail","0°C ~ 60°C"
https://assets.tripplite.com/product-pdfs/en/ng24.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_NG24.jpg,TL1544-ND,NG24,Tripp Lite,NETWORK 24 PORT 10/100/1000 MBPS,3,0,"136.88000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_EHG7300%20v1_0.pdf,//media.digikey.com/Photos/ATOP-Technologies/EH-Series-5-Port.jpg,EHG7305-ND,EHG7305,ATOP Technologies,NETWORK SWITCH-UNMANAGED 5 PORT,5,0,"140.62000","0","1","EH","Active","Switch - Unmanaged","Fixed","5","5","10/100/1000","-","-","-","-","-","RJ45","-","IP30","DIN Rail","-40°C ~ 70°C"
https://www.e-catalog.beldensolutions.com/pdfreport_pimobject.xhtml?ip=false&path=57078-24455-49855-437329-498960&locale=en&conf=SPIDER-SL-20-05T1999999SY9HHHH&ip=false,//media.digikey.com/photos/Hirschmann/SPIDER-SL-20-08T1999999SY9HHHH.JPG,1797-1003-ND,SPIDER-SL-20-08T1999999SY9HHHH,Hirschmann,NETWORK SWITCH-UNMANAGED 8 PORT,17,0,"145.21000","0","1","-","Active","Switch - Unmanaged","Fixed","8","8","10/100","-","-","-","-","-","RJ45","-","IP30","DIN Rail","0°C ~ 60°C"
https://www.e-catalog.beldensolutions.com/pdfreport_pimobject.xhtml?ip=false&path=57078-24455-49855-50103-39994&locale=en&ip=false,//media.digikey.com/Photos/Hirschmann/SPIDER-5TX-EEC.jpg,1797-1032-ND,SPIDER 5TX-EEC,Hirschmann,NETWORK SWITCH-UNMANAGED 5 PORT,23,0,"152.25000","0","1","SPIDER","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","0 ~ 32VDC","IP30","DIN Rail","-40°C ~ 70°C"
http://www.redlion.net/files/138/3420,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_105TX-SL.jpg,RLC267-ND,105TX-SL,Red Lion Controls,NETWORK SWITCH-UNMANAGED 5 PORT,2,0,"157.44000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","10 ~ 30VDC","-","DIN Rail","-40°C ~ 85°C"
http://select.phoenixcontact.com/phoenix/dwld/2686_en_D.pdf;jsessionid=555CAD7747EC4CD2BD2632D08BF3F641.select-lin-dmz-app02-download?cp=y&asid2=366413190491525,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891021.jpg,277-2438-ND,2891021,Phoenix Contact,NETWORK SWITCH-UNMANAGED 5 PORT,7,90,"159.00000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","20 ~ 28VAC","IP20","DIN Rail","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Industrial_Ethernet_Cat(2016-2017).pdf,//media.digikey.com/Photos/Weidmuller/1240900000.jpg,281-3298-ND,1240900000,Weidmüller,NETWORK SWITCH-UNMANAGED 8 PORT,3,566,"162.11000","0","1","-","Active","Switch - Unmanaged","Fixed","8","8","10/100","-","-","-","-","-","RJ45","9.6 ~ 60VDC, 18 ~ 30VAC","IP30","DIN Rail","-10°C ~ 60°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24020080000_100537617DRW002A.pdf,//media.digikey.com/Photos/Harting/24020080010.jpg,1195-5674-ND,24020080000,HARTING,NETWORK SWITCH-UNMANAGED 8 PORT,6,0,"183.73000","0","1","eCon 2000","Active","Switch - Unmanaged","Fixed","8","8","10/100","-","-","-","-","-","RJ45","9 ~ 60VDC","IP30","DIN Rail","-40°C ~ 70°C"
http://www.redlion.net/files/138/3501,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_304TX.jpg,RLC547-ND,304TX,Red Lion Controls,NETWORK SWITCH-UNMANAGED 4 PORT,11,0,"217.41000","0","1","N-TRON®","Active","Switch - Unmanaged","Fixed","4","4","10/100","-","-","-","-","-","RJ45","10 ~ 30VDC","-","DIN Rail","-20°C ~ 70°C"
http://select.phoenixcontact.com/phoenix/dwld/2665_en_I.pdf;jsessionid=A4C1532E7371959AC689E8567B7B0B43.select-lin-dmz-app02-download?cp=y&asid2=594956373993635,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891005.jpg,277-2441-ND,2891005,Phoenix Contact,NETWORK SWITCH-UNMANAGED 8 PORT,9,134,"224.00000","0","1","-","Active","Switch - Unmanaged","Fixed","8","8","10/100","-","-","-","-","-","RJ45","9 ~ 32VDC","IP20","DIN Rail","-40°C ~ 75°C"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2891028,//media.digikey.com/photos/Phoenix%20Photos/2891028.JPG,277-9385-ND,2891028,Phoenix Contact,NETWORK SWITCH-UNMANAGED 5 PORT,5,23,"225.00000","0","1","-","Active","Switch - Unmanaged","Fixed","5","4","10/100","1","100BASE-FX (Multimode)","-","-","-","RJ45, ST","12 ~ 48VDC","IP20","DIN Rail","0°C ~ 60°C"
https://www.digi.com/pdf/prd_usb_hubport.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/301-3010-71.jpg,602-2257-ND,301-3010-71,Digi International,HUBPORT/7C USB 3.1 SUPERSPEED,6,0,"245.00000","0","1","HUBPORT®","Active","Hub","Fixed","7","-","-","-","-","-","-","-","USB","6V ~ 28V","-","Rack Mount","-40°C ~ 70°C"
http://select.phoenixcontact.com/phoenix/dwld/2732_en_D.pdf?cp=y&asid2=217789019353132,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891851.jpg,277-2442-ND,2891851,Phoenix Contact,NETWORK SWITCH-UNMANAGED 5 PORT,7,68,"255.00000","0","1","-","Active","Switch - Unmanaged","Fixed","5","4","10/100","1","100BASE-FX (Multimode)","-","-","-","RJ45, SC","12 ~ 24VDC","IP20","DIN Rail","-25°C ~ 75°C"
http://www.redlion.net/files/138/3412,//media.digikey.com/Photos/Red%20Lion%20Photos/SLX-8ES-1.jpg,RLC410-ND,SLX-8ES-1,Red Lion Controls,NETWORK SWITCH-UNMANAGED 8 PORT,12,0,"275.42000","0","1","Sixnet® Networking","Active","Switch - Unmanaged","Fixed","8","8","10/100","-","-","-","-","-","RJ45","10 ~ 30VDC","IP40","DIN Rail","-40°C ~ 85°C"
https://assets.tripplite.com/product-pdfs/en/ng16poe.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_NG16POE_A.jpg,TL2148-ND,NG16POE,Tripp Lite,NETWORK SWITCH-UNMANAGED 16 PORT,0,0,"276.79000","0","1","-","Active","Switch - Unmanaged","Modular - Rack","16","16","10/100/1000","-","-","-","-","16","RJ45","100 ~ 240VAC","-","Rack Mount","0°C ~ 40°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2891390.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891390.jpg,277-10376-ND,2891390,Phoenix Contact,NETWORK SWITCH-UNMANAGED 4 PORT,9,497,"289.00000","0","1","-","Active","Switch - Unmanaged","Fixed","4","4","10/100/1000","-","-","-","-","-","RJ45","10 ~ 60VDC","-","DIN Rail","-40°C ~ 75°C"
-,//media.digikey.com/Photos/Phoenix%20Photos/2700200.jpg,277-9246-ND,2700200,Phoenix Contact,NETWORK SWITCH-UNMANAGED 5 PORT,2,400,"315.00000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","M12","18 ~ 32VDC","IP67","Chassis Mount","-40°C ~ 70°C"
http://atoponline.com/store/index.php?controller=attachment&id_attachment=203,//media.digikey.com/Photos/ATOP-Technologies/EHG7504.jpg,EHG7504-ND,EHG7504,ATOP Technologies,NETWORK SWITCH-MANAGED 4 PORT,16,0,"351.78000","0","1","EH","Active","Switch - Managed","Fixed","4","4","10/100/1000","-","-","-","-","-","RJ45","-","IP30","DIN Rail","-20°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL_Switch_2000_UM.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2702324.jpg,277-16924-ND,2702324,Phoenix Contact,ETHERNET SWITCH 8 RJ45 PORTS 10/,8,18,"359.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2891097,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891097.jpg,277-2444-ND,2891097,Phoenix Contact,NETWORK SWITCH-MANAGED 8 PORT,4,59,"365.00000","0","1","-","Active","Switch - Managed","Fixed","8","7","10/100","1","100BASE-FX (Multimode)","-","-","-","RJ45, SC","12 ~ 24VDC","IP20","DIN Rail","0°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/BB-ESW205/Product%20-%20Datasheet/ESW20x-Series_3713ds20171129111009.pdf,//media.digikey.com/Photos/B&B%20Electronics/ESW208-2MT.JPG,1165-1171-ND,BB-ESW208-2MT,"B&B SmartWorx, Inc.",NETWORK SWITCH-UNMANAGED 8 PORT,3,0,"379.00000","0","1","ESW","Active","Switch - Unmanaged","Fixed","8","6","10/100","2","100BASE-FX (Multimode)","-","-","-","RJ45, ST","12 ~ 36VDC, 10 ~ 24VAC","IP30","DIN Rail","-10°C ~ 60°C"
https://advdownload.blob.core.windows.net/productfile/PIS/EKI-2525PA/Product%20-%20Datasheet/EKI-2525PA_2528PAI_DS(10.29.18)20181106171816.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-2525PA-AE.jpg,EKI-2525PA-AE-ND,EKI-2525PA-AE,"B&B SmartWorx, Inc.",NETWORK SWITCH-UNMANAGED 5 PORT,9,0,"379.50000","0","1","EKI","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","4","RJ45","24 ~ 48VDC","IP30","DIN Rail","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2891064.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891064.jpg,277-11062-ND,2891064,Phoenix Contact,NETWORK SWITCH-MANAGED 5 PORT,9,797,"385.00000","0","1","-","Active","Switch - Managed","Fixed","5","1","10/100","4","100BASE-FX (Multimode)","-","-","-","RJ45","18 ~ 50 VDC","IP20","DIN Rail","-40°C ~ 75°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2891933.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891933.jpg,277-2937-ND,2891933,Phoenix Contact,NETWORK SWITCH-UNMANAGED 16 PORT,8,1216,"529.00000","0","1","-","Active","Switch - Unmanaged","Fixed","16","16","10/100","-","-","-","-","-","RJ45","12 ~ 48VDC","IP20","DIN Rail","0°C ~ 60°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24034160000_100646256DRW002A.pdf,//media.digikey.com/Photos/Harting/24034160010.jpg,1195-5678-ND,24034160000,HARTING,NETWORK SWITCH-UNMANAGED 16 PORT,11,0,"608.47000","0","1","-","Active","Switch - Unmanaged","Fixed","16","16","10/100/1000","-","-","-","-","-","RJ45","9 ~ 60VDC","-","DIN Rail","-40°C ~ 70°C"
http://select.phoenixcontact.com/phoenix/dwld/2732_en_D.pdf?cp=y&asid2=217789019353132,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891518.jpg,277-2448-ND,2891518,Phoenix Contact,NETWORK SWITCH-UNMANAGED 8 PORT,4,79,"615.00000","0","1","-","Active","Switch - Unmanaged","Fixed","8","7","10/100/1000","1","100BASE-FX (Multimode)","-","-","-","RJ45, SC-D","9 ~ 30.2VDC","IP20","DIN Rail","-25°C ~ 75°C"
https://www.e-catalog.beldensolutions.com/pdfreport_pimobject.xhtml?ip=false&path=57078-24455-49854-84128-399555&locale=en&conf=RSB20-0800T1T1SAABHH&ip=false,//media.digikey.com/photos/Hirschmann/RSB20-0800T1T1SAABHH.jpg,1797-1040-ND,RSB20-0800T1T1SAABHH,Hirschmann,NETWORK SWITCH-MANAGED 8 PORT,3,0,"661.30000","0","1","RSB20","Active","Switch - Managed","Fixed","8","8","10/100","-","-","-","-","-","RJ45","9.6 ~ 32VDC","IP20","DIN Rail","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2891466.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891466.jpg,277-2920-ND,2891466,Phoenix Contact,NETWORK SWITCH-MANAGED 8 PORT,5,90,"691.01000","0","1","-","Active","Switch - Managed","Fixed","8","8","10/100","-","-","-","-","-","RJ45","18.5 ~ 30.5VDC","IP20","DIN Rail","-40°C ~ 70°C"
http://downloadt.advantech.com/ProductFile/PIS/EKI-5726/Product%20-%20Datasheet/EKI-572620150714145229.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-5726.jpg,EKI-5726I-AE-ND,EKI-5726I-AE,"B&B SmartWorx, Inc.",NETWORK SWITCH-ADVANCED 16 PORT,2,0,"878.90000","0","1","EKI","Active","Switch - Advanced","Fixed","16","16","10/100/1000","-","-","-","-","-","RJ45","12 ~ 48VDC","IP30","DIN Rail","-40°C ~ 75°C"
http://advdownload.advantech.com/productfile/PIS/EKI-7720G-4F/Product%20-%20Datasheet/EKI-7720G%20DS20170705084917.PDF,-,EKI-7720G-4F-AE-ND,EKI-7720G-4F-AE,"B&B SmartWorx, Inc.",NETWORK SWITCH-MANAGED 20 PORT,3,0,"1318.91000","0","1","-","Active","Switch - Managed","Fixed + SFP","20","16","10/100/1000","Up to 4","SFP","4","SFP, Gigabit","-","RJ45, SFP","12 ~ 48VDC","IP30","DIN Rail","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2991_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2991.JPG,1528-1609-ND,2991,Adafruit Industries LLC,OTG MICRO-USB HUB W/POWER SWITCH,92,0,"4.95000","0","1","-","Active","Hub, USB","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2909_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2909.jpg,1528-1578-ND,2909,Adafruit Industries LLC,USB 2.0 AND ETHERNET HUB - 3 USB,57,0,"17.50000","0","1","-","Active","Hub, USB","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/961_Web.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/MFG_961.JPG,1528-1932-ND,961,Adafruit Industries LLC,USB 2.0 POWERED HUB - 7 PORTS WI,89,0,"24.95000","0","1","-","Active","Hub, USB","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/u280004.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U280-004.jpg,TL1074-ND,U280-004,Tripp Lite,"4-PORT USB CHARGING STATION, 5V",9,0,"32.66000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/u4600033am.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U460-003-3AM.jpg,TL1090-ND,U460-003-3AM,Tripp Lite,3-PORT USB 3.1 GEN 1 PORTABLE HU,12,0,"43.35000","0","1","-","Active","Hub, USB","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/u4600044ac.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U460-004-4A-C.jpg,TL1091-ND,U460-004-4A-C,Tripp Lite,4-PORT USB 3.1 GEN 1 PORTABLE HU,8,0,"50.82000","0","1","-","Active","Hub, USB","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
