Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Features","For Use With/Related Products"
http://multimedia.3m.com/mws/media/66169O/neoprene-hi-perf-contact-adhesive-1357-1357-l.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_62-1357-2631-3.jpg,3M158480-ND,1357-5OZ,3M,NEOPRENE HIGH PERFORMANCE ADHESI,94,0,"24.58000","0","1","1357","Active","Adhesive","5 Ounces","Multi-Purpose"
https://multimedia.3m.com/mws/media/1289651O/3m-scotchcast-electrical-insulating-resin-4n.pdf,//media.digikey.com/Photos/3M%20Photos/4N-A.jpg,3M159555-ND,4N-A,3M,SCOTCHCAST ELECTRICAL INSULATING,10,0,"24.79000","0","1","Scotchcast™","Active","Epoxy, 2 Part","Black, Heat Cure, 3.1 Ounces","Multi-Purpose"
http://www.mgchemicals.com/downloads/tds/tds-9200fr-2parts.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_9200FR-50ML.jpg,473-1266-ND,9200FR-50ML,MG Chemicals,FLAME RETARDANT STRUCTURAL EPOXY,17,0,"24.90000","0","1","9200FR","Active","Epoxy, 2 Part","Flame Retardant","Ceramic, Glass, Metal, Plastic"
-,-,3M162027-ND,PR600 50G BTL,3M,SCOTCH-WELD PLASTIC & RUBBER INS,9,0,"25.01000","0","1","-","Active","Acrylic","Fast Cure","Multi-Purpose"
https://multimedia.3m.com/mws/media/569027O/700-series-hybird-products-730-740-and-760-sealants.pdf,-,3M162565-ND,730,3M,SEALANT UV CLEAR 305 ML,23,0,"25.82000","0","1","700","Active","Adhesive Sealant","Clear, 305mL","Multi-Purpose"
https://multimedia.3m.com/mws/media/201504O/3mtm-fire-barrier-sealant-cp-25wb.pdf,-,3M161104-ND,CP-25WB+20OZ,3M,"FIRE BARRIER SEALANT CP 25WB+, 2",10,0,"27.11000","0","1","CP 25WB+","Active","Sealant","Flame Retardant, Red","Fire Barriers"
https://3m.citrination.com/pif/000692,-,3M160832-ND,90 17.6OZ,3M,HI-STRENGTH 90 SPRAY ADHESIVE CL,60,0,"27.56000","0","1","-","Active","-","-","-"
http://multimedia.3m.com/mws/media/796079O/hi-strength-90-spray-adhesive-low-voc-25.pdf,-,3M160833-ND,90 19.0OZ,3M,HI-STRENGTH 90 CA SPRAY ADHESIVE,24,0,"27.56000","0","1","-","Active","-","-","-"
https://3m.citrination.com/pif/000692,-,3M160839-ND,90 INVERTED 17.6OZ,3M,HI-STRENGTH 90 SPRAY ADHESIVE IN,12,0,"27.56000","0","1","-","Active","-","-","-"
-,-,3M162009-ND,PN06580,3M,HYBRID ADHESIVE SEALANT FAST CUR,6,0,"27.65000","0","1","-","Active","Silicone","Fast Cure","Marine Applications"
-,-,3M162006-ND,PN05508,3M,HYBRID ADHESIVE SEALANT FAST CUR,12,0,"27.78000","0","1","-","Active","Silicone","Fast Cure","Marine Applications"
-,-,3M162564-ND,72,3M,PRESSURE SENSITIVE SPRAY ADHESIV,12,0,"28.31000","0","1","-","Active","-","-","-"
https://multimedia.3m.com/mws/media/169553O/3m-thermal-bonding-film-583.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_583-Series.jpg,3M162799-ND,583-1""X60YD,3M,THERMAL BONDING FILM 1""X60YD,26,0,"29.63000","0","1","583","Active","Bonding Film","Heat or Solvent Activated","Multi-Purpose"
https://multimedia.3m.com/mws/media/1468817O/structural-adhesive-duo-pak-delivery-system-updates.pdf ,//media.digikey.com/Photos/3M%20Photos/62354914368.jpg,3M157686-ND,DP640-BROWN,3M,URETHANE ADH BROWN 48.5ML,31,0,"29.82000","0","1","Scotch-Weld™ DP640","Active","Urethane","Brown, 48.5mL, 2 Part","Plastic, Wood"
-,-,3M160524-ND,74 CA ORG 19.0OZ,3M,FOAM FAST 74 CA SPRAY ADHESIVE -,12,0,"30.03000","0","1","-","Active","-","Fast Cure, Orange","Multi-Purpose"
-,-,3M160523-ND,74 CA CLR 19.0OZ,3M,FOAM FAST 74 CA SPRAY ADHESIVE -,11,0,"30.03000","0","1","-","Active","-","Clear, Fast Cure","Multi-Purpose"
-,-,3M160526-ND,74 ORG 16.9OZ,3M,FOAM FAST 74 SPRAY ADHESIVE ORAN,36,0,"31.83000","0","1","-","Active","-","Fast Cure, Orange","Multi-Purpose"
-,-,3M160525-ND,74 CLR 16.9OZ,3M,FOAM FAST 74 SPRAY ADHESIVE CLEA,12,0,"31.83000","0","1","-","Active","-","-","-"
-,-,3M160527-ND,74 ORG INVERTED 16.9OZ,3M,FOAM FAST 74 SPRAY ADHESIVE ORAN,12,0,"31.83000","0","1","-","Active","-","Fast Cure, Orange","Multi-Purpose"
-,//media.digikey.com/Photos/3M%20Photos/MFG_PALLETIZING-ADHESIVE.jpg,3M161993-ND,PALLETIZING-ADHESIVE,3M,SHIPPING-MATE PALLETIZING ADHESI,12,0,"33.95000","0","1","-","Active","-","-","Multi-Purpose"
-,-,3M162502-ND,09091,3M,DRY LAYUP ADHESIVE 16.5 OZ,12,0,"34.98000","0","1","-","Active","-","-","-"
https://multimedia.3m.com/mws/media/451985O/3m-scotch-weld-threadlocker-anaerobic-adhesives.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_TL62-RED-1.69OZ.jpg,3M162323-ND,TL62 RED 1.69OZ,3M,SCOTCH-WELD THREADLOCKER TL62 RE,8,0,"36.23000","0","1","-","Active","-","Red","Fastener Threads"
https://multimedia.3m.com/mws/media/1289651O/3m-scotchcast-electrical-insulating-resin-4n.pdf,-,3M159556-ND,4N-B,3M,SCOTCHCAST ELECTRICAL INSULATING,10,0,"36.53000","0","1","Scotchcast™","Active","Epoxy, 2 Part","Black, Heat Cure, 7.2 Ounces","Multi-Purpose"
-,-,3M161081-ND,CASE SEAL,3M,SHIPPING-MATE CASE SEALING ADHES,24,0,"37.02000","0","1","-","Active","-","-","-"
https://3m.citrination.com/pif/000681?locale=en-US,-,3M162566-ND,76,3M,HI-TACK SPRAY ADHESIVE CLEAR NET,11,0,"37.15000","0","1","76","Active","Adhesive Spray","Translucent, 18.1 Ounces","Fabric, Felt, Foil, Metal, Plastic, Rubber, Wood"
https://3m.citrination.com/pif/000691?locale=en-US,-,3M162570-ND,80,3M,RUBBER AND VINYL SPRAY ADHESIVE,6,0,"38.79000","0","1","80","Active","Adhesive Spray","Fast Cure, Heat Resistant, 19 Ounces","Leather, Metal, Plastic, Rubber, Vinyl, Wood"
https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_CA-8-1OZ.jpg,3M161079-ND,CA-8-1OZ,3M,SCOTCH-WELD INSTANT ADHESIVE CA8,21,0,"40.92000","0","1","-","Active","Acrylic","Fast Cure","Multi-Purpose"
https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf,-,3M161073-ND,CA-40-1OZ,3M,3M SCOTCH-WELD INSTANT ADHESIVE,12,0,"40.92000","0","1","Scotch-Weld™ CA-40","Active","Adhesive","Fast Cure, High Strength, Yellow, 1 Ounce","Multi-Purpose"
https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_CA4-1OZ.jpg,3M161076-ND,CA-4-1OZ,3M,SCOTCH-WELD INSTANT ADHESIVE CA4,11,0,"40.92000","0","1","-","Active","Acrylic","Fast Cure","Multi-Purpose"
https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf,-,3M161080-ND,CA-9-1OZ,3M,SCOTCH-WELD INSTANT ADHESIVE CA9,11,0,"40.92000","0","1","-","Active","Acrylic","Fast Cure","Multi-Purpose"
https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf,-,3M161078-ND,CA-5-1OZ,3M,SCOTCH-WELD INSTANT ADHESIVE CA5,10,0,"40.92000","0","1","-","Active","Acrylic","Fast Cure","Multi-Purpose"
https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf,//media.digikey.com/Photos/3M%20Photos/CA-7-1OZ.jpg,3M157444-ND,CA-7-1OZ,3M,SCOTCH-WELD INSTANT ADHESIVE CA7,8,0,"40.92000","0","1","-","Active","-","-","-"
http://multimedia.3m.com/mws/media/1245165O/3m-hot-melt-adhesive-3792lm-3776lm-3738-3792-technical-data.pdf,//media.digikey.com/photos/3M%20Photos/3748-V-O-Q-5%20SERIES.jpg,3M156668-ND,3792Q-5/8-8,3M (TC),3M 3792 SCOTCH-WELD HOT MELT 1LB,11,0,"41.24000","0","1","-","Active","Hot Melt","Clear","Multi-Purpose"
https://multimedia.3m.com/mws/media/485954O/scotch-weld-cyan-activators-ac12-09-ac68-ac77-ac113-ac452.pdf,-,3M161003-ND,AC79 8OZ,3M,SCOTCH-WELD INSTANT ADHESIVE PRI,8,0,"41.53000","0","1","-","Active","-","-","-"
https://multimedia.3m.com/mws/media/201508O/3m-fire-barrier-2000-silicone-sealants.pdf,-,3M158617-ND,2000+10.3OZ,3M,FIRE BARRIER SILICONE SEALANT 20,7,0,"42.02000","0","1","2000+","Active","Silicone","Flame Retardant","Fire Barriers"
https://www.mgchemicals.com/downloads/tds/tds-832c-2parts.pdf,//media.digikey.com/photos/MG%20Chemicals%20Photos/MFG_832C-450ML.jpg,473-1404-ND,832C-450ML,MG Chemicals,"TRANSLUCENT EPOXY, POTTING COMPO",6,0,"42.79000","0","1","832C","Active","Epoxy, 2 Part","Translucent, 450mL","Potting"
-,-,3M161997-ND,PF5422 BLK 1/2""X1/8""X50',3M,WEATHERBAN RIBBON SEALANT PF 542,18,0,"44.67000","0","1","-","Active","Rubber","Black","Glass, Metal"
https://multimedia.3m.com/mws/media/66778O/scotch-weld-urethane-adhesives-3532-ba-3535ba-3549ba.PDF,//media.digikey.com/photos/3M%20Photos/MFG_3532-BRN-PART-B%5EA-2OZ-KIT-6CASE.jpg,3M158987-ND,3532 BRN PART B/A 2OZ KIT 6/CASE,3M,SCOTCH-WELD URETHANE ADHESIVE 35,8,0,"46.22000","0","1","Scotch-Weld™ 3532","Active","Polyurethane","Brown, 2 Ounces, 2 Part","Metal, Plastic"
https://multimedia.3m.com/mws/media/66778O/scotch-weld-urethane-adhesives-3532-ba-3535ba-3549ba.PDF,//media.digikey.com/Photos/3M%20Photos/3535-OFF-WHT-PART-B%5EA-2OZ-6%5ECASE.jpg,3M158989-ND,3535 OFF-WHT PART B/A 2OZ 6/CASE,3M,SCOTCH-WELD URETHANE ADHESIVE 35,6,0,"46.22000","0","1","Scotch-Weld™ 3535","Active","Polyurethane","Off-White, 1 Quart, 2 Part","Multi-Purpose"
https://www.mgchemicals.com/downloads/tds/tds-834fx-2parts.pdf,//media.digikey.com/photos/MG%20Chemicals%20Photos/MFG_834FX-450ML.jpg,473-1357-ND,834FX-450ML,MG Chemicals,FLAME RETARDENT EPOXY,10,0,"46.39000","0","1","834FX","Active","Epoxy, 2 Part","Black, Flame Retardant, Thermally Conductive, 450mL","Sealing Electronic Components"
https://multimedia.3m.com/mws/media/66128O/3mtm-fastbondtm-30-nf-30h-nf-contact-adhesive.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_30N-NEUTRAL-1QT.jpg,3M158842-ND,30N-NEUTRAL-1QT,3M,FASTBOND CONTACT ADHESIVE 30,13,0,"46.42000","0","1","Fastbond™","Active","Adhesive","Flame Retardant, Heat Resistant, High Strength","Multi-Purpose"
https://multimedia.3m.com/mws/media/66128O/3mtm-fastbondtm-30-nf-30h-nf-contact-adhesive.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_30G-GREEN-1QT.jpg,3M158835-ND,30G-GREEN-1QT,3M,FASTBOND CONTACT ADHESIVE 30,12,0,"46.42000","0","1","Fastbond™","Active","Adhesive","Flame Retardant, Heat Resistant, High Strength","Multi-Purpose"
https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf,-,3M161071-ND,CA-100-1OZ,3M,SCOTCH-WELD INSTANT ADHESIVE CA1,12,0,"47.83000","0","1","Scotch-Weld™ CA-100","Active","Adhesive","Fast Cure, High Strength, 1 Ounce","Multi-Purpose"
https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf,//media.digikey.com/Photos/3M%20Photos/CA-50.jpg,3M157443-ND,CA-50,3M,SCOTCH-WELD INSTANT ADHESIVE CA5,22,0,"48.97000","0","1","-","Active","-","-","-"
https://multimedia.3m.com/mws/media/193283O/3mtm-scotchkotetm-323-liquid-epoxy-coatings.pdf&fn=80-6111-8345-2_323_R1.pdf,-,3M158916-ND,323-QUART-KIT,3M,SCOTCHKOTE LIQUID EPOXY COAT,11,0,"48.98000","0","1","Scotchkote™","Active","Epoxy, 2 Part","Blue Green, 1 Quart","Multi-Purpose"
http://multimedia.3m.com/mws/media/79749O/3m-scotch-weld-structural-plastic-adhesive-dp-8005.pdf,-,3M161135-ND,DP8005 45ML,3M,SCOTCH-WELD STRUCTURAL PLASTIC A,17,0,"50.83000","0","1","-","Active","Acrylic Adhesive, 2 Part","Off-White, 45.0mL","Plastic"
http://multimedia.3m.com/mws/media/961619O/3m-scotch-weld-structural-plastic-adhesives-8010-dp8010-blue.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_Img1919_P.jpg,3M161138-ND,DP8010NS-BLUE-45ML,3M,STRCTRL PLSTC ADH BLUE 45ML DUO,19,0,"51.13000","0","1","Scotch-Weld™","Active","Acrylic Adhesive, 2 Part","Blue, 45mL","Multi-Purpose"
https://multimedia.3m.com/mws/media/169553O/3m-thermal-bonding-film-583.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_583-Series.jpg,3M162800-ND,583-2""X60YD,3M,THERMAL BONDING FILM 2""X60YD,23,0,"53.03000","0","1","583","Active","Bonding Film","Heat or Solvent Activated","Multi-Purpose"
https://multimedia.3m.com/mws/media/220395O/scotch-weld-concrete-repair-dp-600-non-sag-gray.pdf,-,3M161133-ND,DP-600-SELF-LEVEL-8.4OZ,3M,SCOTCH-WELD CONCRETE REPAIR,12,0,"57.69000","0","1","Scotch-Weld™ DP600","Active","Epoxy, 2 Part","-","Multi-Purpose"
https://multimedia.3m.com/mws/media/169554O/3m-thermal-bonding-film-588.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_588-Series.jpg,3M162803-ND,588-1""X60YD,3M,THERMAL BONDING FILM 1"" X60 YD,37,0,"57.72000","0","1","588","Active","Bonding Film","Heat or Solvent Activated","Multi-Purpose"
http://multimedia.3m.com/mws/media/372489O/adhesives-and-tapes-design-guide.pdf,-,3M158701-ND,2216-TRANS-2OZ-PARTAB,3M,SCOTCH-WELD EPOXY ADHESIVE 2,9,0,"59.34000","0","1","Scotch-Weld™ 2216","Active","Epoxy, 2 Part","Translucent, 2 Ounces","Steel, Aluminum, Plastic, Rubber, Glass"
https://multimedia.3m.com/mws/media/66984O/nitrile-hp-rubber-gasket-adh-847-847h.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_1QUART.jpg,3M160730-ND,847-1QUART,3M,NITRILE HI PERF RUBBER GASKET AD,35,0,"62.03000","0","1","Scotch-Weld™","Active","Adhesive","-","Multi-Purpose"
https://multimedia.3m.com/mws/media/66759O/3m-scotch-weld-epoxy-adhesive-1838-b-a.pdf,-,3M158605-ND,1838L-TRANS-2OZ-PARTAB,3M,SCOTCH-WELD EPOXY ADHESIVE 1,6,0,"64.30000","0","1","Scotch-Weld™ 1838L","Active","Epoxy, 2 Part","Translucent, 2 Ounces","Glass, Metal, Rubber, Plastic, Wood"
-,-,3M161999-ND,PF5422 BLK 3/4""X1/8""X50',3M,WEATHERBAN RIBBON SEALANT PF 542,8,0,"65.46000","0","1","-","Active","Rubber","Black","Glass, Metal"
http://www.chipquik.com/datasheets/EGS10C.pdf,-,EGS10C-ND,EGS10C,Chip Quik Inc.,ELECTRONICS GRADE SILICONE ADHES,20,0,"69.25000","0","1","CHIPQUIK®","Active","Adhesive Sealant","Clear, Non-Corrosive, 301.65mL","Sealing Electronic Components"
http://www.chipquik.com/datasheets/EGS10W.pdf,-,EGS10W-ND,EGS10W,Chip Quik Inc.,ELECTRONICS GRADE SILICONE ADHES,20,0,"69.25000","0","1","CHIPQUIK®","Active","Adhesive Sealant","Non-Corrosive, White, 301.65mL","Sealing Electronic Components"
http://www.chipquik.com/datasheets/EGS10B.pdf,-,EGS10B-ND,EGS10B,Chip Quik Inc.,ELECTRONICS GRADE SILICONE ADHES,18,0,"69.25000","0","1","CHIPQUIK®","Active","Adhesive Sealant","Black, Non-Corrosive, 301.65mL","Sealing Electronic Components"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/EPX_App_Nozzle_Br.pdf,-,3M161119-ND,DP100NS-TRANS-200ML,3M,SCOTCH-WELD EPOXY ADHESIVE D,8,0,"72.28000","0","1","Scotch-Weld™ DP100NS","Active","Epoxy, 2 Part","Translucent, 200mL","Steel, Aluminum, Plastic, Rubber, Glass"
http://multimedia.3m.com/mws/media/66710O/3m-scotch-weld-epoxy-adhesive-dp190-translucent-gray.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_DP190-200ML.jpg,3M161125-ND,DP190-200ML,3M,S/W DP-190 GRAY EPXY ADH 200 ML,6,0,"74.54000","0","1","Scotch-Weld™ DP190","Active","Epoxy, 2 Part","-","Multi-Purpose"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/EPX_App_Nozzle_Br.pdf,-,3M161123-ND,DP110-TRANS-200ML,3M,SCOTCH-WELD EPOXY ADHESIVE D,6,0,"74.54000","0","1","Scotch-Weld™ DP110","Active","Epoxy, 2 Part","Translucent, 200mL","Aluminum, Plastic, Rubber, Steel"
https://multimedia.3m.com/mws/media/66743O/scotch-weld-tm-2214-regular-epoxy-adhesive.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_2214-REGGRAY-6OZ.jpg,3M158690-ND,2214-REGGRAY-6OZ,3M,SCOTCH-WELD EPOXY ADHESIVE 2,15,0,"75.42000","0","1","Scotch-Weld™","Active","Epoxy","Gray, 6 Ounces","Glass, Metal, Rubber, Plastic"
https://3m.citrination.com/pif/000175,-,3M161134-ND,DP604NS,3M,SCOTCH-WELD URETHANE ADHESIVE DP,8,0,"75.90000","0","1","-","Active","Polyurethane, 2 Part","Fast Cure","Multi-Purpose"
https://3m.citrination.com/pif/000929,-,3M161132-ND,DP5001,3M,SCOTCH-WELD POLYURETHANE SEALANT,6,0,"75.90000","0","1","-","Active","Polyurethane, 2 Part","Black, Fast Cure, Self Leveling","Belt Repair"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT-1006&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/890001-000.jpg,A104825-ND,S1006-KIT-A,"TE Connectivity Aerospace, Defense and Marine",S1006-KIT-A,15,0,"77.88000","0","1","S1006","Active","Epoxy, 2 Part","High Durability","-"
https://multimedia.3m.com/mws/media/169553O/3m-thermal-bonding-film-583.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_583-Series.jpg,3M162801-ND,583-3""X60YD,3M,THERMAL BONDING FILM 3""X60YD,12,0,"79.53000","0","1","583","Active","Bonding Film","Heat or Solvent Activated","Multi-Purpose"
https://multimedia.3m.com/mws/media/312362O/3m-scotchcast-re-enterable-electrical-insulating-resin-2123.pdf,-,3M158634-ND,2123D,3M,SCOTCHCAST REENTERABLE ELECTRICA,10,0,"79.65000","0","1","Scotchcast™ 2123","Active","Resin","Amber, 2 Part","Multi-Purpose"
-,"//media.digikey.com/Photos/Kennedy%20Labs,%20a%20division%20of%20Hub%20Incorporated/KLG-E2-AB.jpg",1767-1033-ND,KLG-E2-AB,"Kennedy Labs, a division of Hub Incorporated",GRAPHENE ENHANCED EPOXY RESIN,6,0,"82.06000","0","1","*","Active","-","-","-"
https://3m.citrination.com/pif/000650,-,3M160679-ND,826 1QRT,3M,NITRILE PLASTIC ADHESIVE 826 AMB,12,0,"83.91000","0","1","826","Active","Adhesive","Amber, 1 Quart","Plastic, PVC"
http://multimedia.3m.com/mws/media/65436O/3m-scotch-weld-epoxy-adhesive-dp125-translucent-and-gray.pdf,//media.digikey.com/Photos/3M%20Photos/DP125-TRANS-200ML.JPG,3M156894-ND,DP125-TRANS-200ML,3M,SCOTCH-WELD EPOXY ADHESIVE D,28,0,"84.20000","0","1","Scotch-Weld™ DP125","Active","Epoxy, 2 Part","Translucent, 200mL","Steel, Aluminum, Plastic, Rubber, Glass"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/2262_Ds.pdf,-,3M158708-ND,2262-1QT,3M,PLASTIC ADHESIVE 2262 1 QUART,12,0,"90.61000","0","1","2262","Active","Adhesive","Fast Cure, 1 Quart","Leather, Plastic, Vinyl"
https://multimedia.3m.com/mws/media/569025O/cleaner-c596-primers-p590-p591-p592-p595.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_P592.jpg,3M161991-ND,P592,3M,METAL PRIMER P592 CLEAR 250 ML B,12,0,"91.67000","0","1","-","Active","Adhesion Primer","-","3M™ 500 Series, 3M™ 700 Series Adhesives"
http://multimedia.3m.com/mws/media/328280O/3mtm-scotch-weldtm-structural-adhesives-sel-gd.pdf,-,3M161117-ND,DP100FR-200ML,3M,SCOTCH WELD EPXY ADH DP 100 FR,12,0,"92.78000","0","1","Scotch-Weld™ DP100FR","Active","Epoxy, 2 Part","Off-White, 200mL","Multi-Purpose"
https://multimedia.3m.com/mws/media/451985O/3m-scotch-weld-threadlocker-anaerobic-adhesives.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_TL43-BLU-250ML-BTL.jpg,3M162321-ND,TL43 BLU 250ML BTL,3M,THREADLOCKER,3,0,"95.69000","0","1","-","Active","-","Blue, 250mL","Fastener Threads"
https://multimedia.3m.com/mws/media/451985O/3m-scotch-weld-threadlocker-anaerobic-adhesives.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_TL62-RED-8.45OZ.jpg,3M162324-ND,TL62 RED 8.45OZ,3M,SCOTCH-WELD THREADLOCKER TL62 RE,2,0,"95.69000","0","1","-","Active","-","Red, 250mL","Fastener Threads"
https://multimedia.3m.com/mws/media/451985O/3m-scotch-weld-threadlocker-anaerobic-adhesives.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_TL42-BLU-250ML-BTL.jpg,3M162319-ND,TL42 BLU 250ML BTL,3M,THREADLOCKER,2,0,"95.73000","0","1","-","Active","-","Blue, 250mL","Fastener Threads"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/EPX_App_Nozzle_Br.pdf,-,3M161129-ND,DP460-200ML,3M,OFF WHITE EPXY ADH 200 ML,24,0,"96.49000","0","1","Scotch-Weld™ DP460","Active","Epoxy, 2 Part","-","Multi-Purpose"
https://multimedia.3m.com/mws/media/169553O/3m-thermal-bonding-film-583.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_583-Series.jpg,3M162802-ND,583-4""X60YD,3M,THERMAL BONDING FILM 4""X60YD,8,0,"99.81000","0","1","583","Active","Bonding Film","Heat or Solvent Activated","Multi-Purpose"
-,-,1000-146-ND,397720,LOCTITE,HD3561 QT NAT0001JF,2,0,"104.70000","0","1","HYSOL® HD3561","Active","Epoxy Hardener","-","EE0149, EE1067, EE1068 Epoxy"
https://multimedia.3m.com/mws/media/169554O/3m-thermal-bonding-film-588.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_588-Series.jpg,3M162805-ND,588-2""X60YD,3M,THERM BONDG FILM 2""X60YD,19,0,"108.63000","0","1","588","Active","Bonding Film","Heat or Solvent Activated","Multi-Purpose"
https://multimedia.3m.com/mws/media/66280O/3m-scotch-weld-low-odor-acrylic-adhesives.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_DP810-200ML.jpg,3M161139-ND,DP810-200ML,3M,LOW ODOR ACRY ADH DP-810 200 ML,10,0,"116.76000","0","1","Scotch-Weld™ DP810","Active","Epoxy, 2 Part","-","Multi-Purpose"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/EPX_App_Nozzle_Br.pdf,-,3M161120-ND,DP100NS-TRANS-400ML,3M,SCOTCH-WELD EPOXY ADHESIVE D,6,0,"122.02000","0","1","Scotch-Weld™ DP100NS","Active","Epoxy, 2 Part","Translucent, 400mL","Steel, Aluminum, Plastic, Rubber, Glass"
-,-,1000-152-ND,1187953,LOCTITE,STYCAST 1090SI BLK 1LB INDIV,12,0,"122.94000","0","1","LOCTITE® 1090SI","Active","Resin","Black, High Strength","Catalyst 9, 11, 23LV, 24LV"
-,-,1000-149-ND,1187950,LOCTITE,STYCAST 1090 BLK 1LB,11,0,"122.94000","0","1","LOCTITE® 1090","Active","Resin","Black, High Strength","Catalyst 9, 11, 23LV"
http://multimedia.3m.com/mws/media/66787O/3m-scotch-weld-epoxy-adhesive-dp110-translucent-and-gray.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_DP110-400ML.jpg,3M161121-ND,DP110-400ML,3M,S/W DP-110 TRANS EPXY ADH 400 ML,18,0,"126.43000","0","1","Scotch-Weld™ DP110","Active","Epoxy, 2 Part","-","Multi-Purpose"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/EPX_App_Nozzle_Br.pdf,-,3M161122-ND,DP110-GRAY-400ML,3M,SCOTCH-WELD EPOXY ADHESIVE D,9,0,"126.43000","0","1","Scotch-Weld™ DP110","Active","Epoxy, 2 Part","Gray, 400mL","Aluminum, Plastic, Rubber, Steel"
-,-,3M162043-ND,RT41,3M,SCOTCH-WELD BEARING MOUNT RETAIN,2,0,"131.70000","0","1","-","Active","Adhesive","Yellow","Bearings"
-,-,3M162100-ND,SCOTCHKOTE,3M,SCOTCHKOTE LIQUID EPOXY COAT,2,0,"135.44000","0","1","Scotchkote™","Active","Epoxy","Non-Corrosive","Multi-Purpose"
-,-,1000-150-ND,1187951,LOCTITE,STYCAST 1090 BLK 5LB,4,0,"138.37000","0","1","LOCTITE® 1090","Active","Resin","Black, High Strength","Catalyst 9, 11, 23LV"
-,-,1000-177-ND,1188016,LOCTITE,STYCAST 2057 BLK 12LB,4,0,"148.54000","0","1","LOCTITE® 2057","Active","Epoxy, 2 Part","Black","Multi-Purpose"
http://multimedia.3m.com/mws/media/66998O/scotch-weldtm-epoxy-adhesive-dp420-blck-ns-blck-offwhit-lh.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_DP-420-NS-black-1_25_P.jpg,3M161127-ND,DP420NS-BLACK-400ML,3M,EPOXY ADHESIVE BLACK 400ML,8,0,"151.50000","0","1","Scotch-Weld™ DP420NS","Active","Epoxy, 2 Part","Black, 400mL","Multi-Purpose"
http://multimedia.3m.com/mws/media/66998O/scotch-weldtm-epoxy-adhesive-dp420-blck-ns-blck-offwhit-lh.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_DP-420-NS-black_P.jpg,3M161128-ND,DP420-WHITE-400ML,3M,EPOXY ADHESIVE OFF-WHITE 400ML,6,0,"152.14000","0","1","Scotch-Weld™ DP420","Active","Epoxy, 2 Part","White, 200mL","Multi-Purpose"
https://multimedia.3m.com/mws/media/169554O/3m-thermal-bonding-film-588.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_588-Series.jpg,3M162806-ND,588-3""X60YD,3M,THERM BONDG FILM 3""X60YD,9,0,"152.76000","0","1","588","Active","Bonding Film","Heat or Solvent Activated","Multi-Purpose"
