Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Tape Type","Adhesive","Backing, Carrier","Thickness","Thickness - Adhesive","Thickness - Backing, Carrier","Width","Length","Color","Usage","Temperature Range"
http://multimedia.3m.com/mws/media/986695O/3m-vhb-tape-specialty-tapes.pdf,//media.digikey.com/Photos/3M%20Photos/3%5E4-5-4932.JPG,3M10158-ND,3/4-5-4932,3M (TC),TAPE DBL COATED WHITE 3/4""X 5YDS,152,0,"41.51000","0","1","Roll","VHB™ 4932","Active","Double Coated, Double Sided","Acrylic, 300LSE","Paper","0.0250"" (25.0 mils, 0.635mm)","0.0220"" (22.0 mils, 0.559mm)","0.0030"" (3.0 mils, 0.076mm)","0.75"" (19.05mm) 3/4""","15' (4.6m) 5 yds","White","General Purpose","160°F (71°C)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=608036&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/Tyco%20Amp%20Photos/1-608036-4.jpg,A121501-ND,1-608036-4,TE Connectivity Raychem Cable Protection,TAPE SILVERICONE FUSION 1""X 5YD,153,0,"42.08000","0","1","Roll","AMP","Active","Silicone Fusion","Silicone Thermosetting","Silicon Rubber","0.0200"" (20.0 mils, 0.508mm)","-","-","1.00"" (25.40mm)","15' (4.6m) 5 yds","Black, White","General Purpose","-"
http://multimedia.3m.com/mws/media/98989O/vhbtm-durability.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_1-5-5962.jpg,3M9872-ND,1-5-5962,3M (TC),TAPE DBL COATED BLACK 1""X 5YDS,127,0,"46.31000","0","1","Roll","VHB™ 5962","Active","Double Coated, Double Sided","Acrylic","Polyethylene Film","0.0620"" (62.0 mils, 1.575mm)","0.0570"" (57.0 mils, 1.448mm)","0.0050"" (5.0 mils, 0.127mm)","1.00"" (25.40mm)","15' (4.6m) 5 yds","Black","General Purpose","250°F (121°C)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/61%20PTFE%20Tape.pdf,//media.digikey.com/photos/3M%20Photos/61-GRAY-3^4''X36YD.JPG,3M160435-ND,61-GRAY-3/4""X36YD,3M,TAPE FILM GRAY 3/4""X 36YDS,31,0,"90.93000","0","1","Roll","61","Active","Film","Silicone Thermosetting","PTFE (Polytetrafluoroethylene)","0.0070"" (7.0 mils, 0.178mm)","0.0020"" (2.0 mils, 0.051mm)","0.0050"" (5.0 mils, 0.127mm)","0.75"" (19.05mm) 3/4""","108' (32.9m) 36 yds","Gray","Insulating, High Temperature","356°F (180°C)"
http://multimedia.3m.com/mws/media/98989O/vhbtm-durability.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_4956-GRAY.jpg,3M159539-ND,4956-GRAY-1/2""X36YD,3M,TAPE DBL COATED GRAY 1/2""X 36YDS,39,0,"91.67000","0","1","Roll","VHB™ 4956","Active","Double Coated, Double Sided","Acrylic","Paper","0.0620"" (62.0 mils, 1.575mm)","0.0590"" (59.0 mils, 1.499mm)","0.0030"" (3.0 mils, 0.076mm)","0.50"" (12.70mm) 1/2""","108' (32.9m) 36 yds","Gray","General Purpose","200°F (93°C)"
http://multimedia.3m.com/mws/media/66399O/3mtm-adhesive-transfer-tapes-w350-adh-9442-9445-9485.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_9485PC.jpg,3M160936-ND,9485PC-2""X60YD,3M,TAPE ADHSV TRNSFR 2""X 60YDS,40,0,"97.34000","0","1","Roll","9485PC","Active","Adhesive Transfer","Acrylic, 350","Polycoated Kraft Liner","0.0092"" (9.2 mils, 0.234mm)","0.0050"" (5.0 mils, 0.127mm)","0.0042"" (4.2 mils, 0.107mm)","2.00"" (50.80mm)","180' (55.0m) 60 yds","-","Holding, Joining, Mounting","300°F (149°C)"
http://multimedia.3m.com/mws/media/96282O/3mtm-uhmw-polyethylene-5421-and-5423-tape.pdf,//media.digikey.com/Photos/3M%20Photos/3-5-5421.jpg,3M10346-ND,3-5-5421,3M (TC),TAPE POLYETHYLENE CLEAR 3""X 5YDS,34,0,"116.42000","0","1","Roll","5421","Active","Polyethylene","Rubber","UHMW Polyethylene","0.0067"" (6.7 mils, 0.170mm)","0.0017"" (1.7 mils, 0.043mm)","0.0050"" (5.0 mils, 0.127mm)","3.00"" (76.20mm)","15' (4.6m) 5 yds","Clear","General Purpose","-30°F ~ 225°F (-34°C ~ 107°C)"
https://multimedia.3m.com/mws/media/96324O/3mtm-high-temp-aluminum-foil-tape-433-and-433l-linered.pdf,//media.digikey.com/photos/3M%20Photos/433L-1~X60YD.jpg,3M5632-ND,433L-1""X60YD,3M,TAPE ALUM FOIL SILVER 1""X 60YDS,26,0,"132.11000","0","1","Roll","433","Active","Aluminum Foil","Silicone Thermosetting","Aluminum","0.0035"" (3.5 mils, 0.089mm)","0.0015"" (1.5 mils, 0.038mm)","0.0020"" (2.0 mils, 0.051mm)","1.00"" (25.40mm)","180' (55.0m) 60 yds","Silver","Heat Dissipation, Reflection","-65°F ~ 600°F (-54°C ~ 316°C)"
https://multimedia.3m.com/mws/media/96341O/3mtm-hitemp-aluminum-foil-glass-cloth-363-and-363l.pdf,//media.digikey.com/photos/3M%20Photos/363-1%2036YD%20SERIES.jpg,3M5611-ND,363-1""X36YD,3M,TAPE GLASS CLOTH SIL 1""X 36YDS,30,0,"157.58000","0","1","Roll","363","Active","Glass Cloth","Silicone Thermosetting","Aluminum","0.0073"" (7.3 mils, 0.185mm)","0.0053"" (5.3 mils, 0.135mm)","0.0020"" (2.0 mils, 0.051mm)","1.00"" (25.40mm)","108' (32.9m) 36 yds","Silver","Heat Reflecting","-65°F ~ 600°F (-54°C ~ 316°C)"
https://multimedia.3m.com/mws/media/96324O/3mtm-high-temp-aluminum-foil-tape-433-and-433l-linered.pdf,//media.digikey.com/photos/3M%20Photos/433-2~%20X60YD.jpg,3M5616-ND,433-2""X60YD,3M,TAPE ALUM FOIL SILVER 2""X 60YDS,142,0,"204.31000","0","1","Roll","433","Active","Aluminum Foil","Silicone Thermosetting","Aluminum","0.0036"" (3.6 mils, 0.091mm)","0.0016"" (1.6 mils, 0.041mm)","0.0020"" (2.0 mils, 0.051mm)","2.00"" (50.80mm)","180' (55.0m) 60 yds","Silver","Heat Dissipation, Reflection","-65°F ~ 600°F (-54°C ~ 316°C)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT-1050/3&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/890113-000.JPG,A104830-ND,S1048-TAPE-1X100-FT,"TE Connectivity Aerospace, Defense and Marine",TAPE 1""X 33.3YDS,53,0,"224.90000","0","1","Roll","Thermofit","Active","-","-","-","-","-","-","1.00"" (25.40mm)","100' (30.5m) 33.3 yds","-","-","-"
http://multimedia.3m.com/mws/media/98989O/vhbtm-durability.PDF,//media.digikey.com/Photos/3M%20Photos/5-4941-1-2R.JPG,3M9811-ND,5-4941-1-2R,3M (TC),TAPE DBL COATED GRAY 1""X 2"",102,39,"2.97000","0","1","Bulk","VHB™ 4941","Active","Double Coated, Double Sided","Acrylic","Acrylic Foam","0.0450"" (45.0 mils, 1.143mm)","-","-","1.00"" (25.40mm)","2.00"" (50.80mm)","Gray","General Purpose","200°F (93°C)"
http://multimedia.3m.com/mws/media/98989O/vhbtm-durability.PDF,//media.digikey.com/Photos/3M%20Photos/5-4941-2S.jpg,3M9824-ND,5-4941-2S,3M (TC),TAPE DBL COATED GRAY 2""X 2"",145,24,"3.23000","0","1","Bulk","VHB™ 4941","Active","Double Coated, Double Sided","Acrylic","Acrylic Foam","0.0450"" (45.0 mils, 1.143mm)","-","-","2.00"" (50.80mm)","2.00"" (50.80mm)","Gray","General Purpose","200°F (93°C)"
http://multimedia.3m.com/mws/media/589505O/adhesive-transfer-tape-with-adhesive-360-9626-9627.pdf,//media.digikey.com/Photos/3M%20Photos/12X12-6-9626.jpg,3M9756-ND,12X12-6-9626,3M (TC),TAPE ADHSV TRNSFR CLEAR 12""X 12"",183,0,"5.06000","0","1","Bulk","9626","Active","Adhesive Transfer","Acrylic","Paper","0.0052"" (5.2 mils, 0.132mm)","0.0020"" (2.0 mils, 0.051mm)","0.0032"" (3.2 mils, 0.081mm)","12.00"" (304.80mm)","12.00"" (304.80mm)","Clear","-","70°F ~ 100°F (21°C ~ 38°C)"
http://multimedia.3m.com/mws/media/473185O/scotchtm-perf-masking-tape-233.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_233+24MMX55MM.jpg,3M156092-ND,233+24MMX55M,3M,TAPE MASKING GREEN 15/16""X 60YDS,231,0,"9.15000","0","1","Roll","Scotch® 233+","Active","Masking","Rubber","Crepe Paper","0.0067"" (6.7 mils, 0.170mm)","-","-","0.94"" (24.00mm) 15/16""","180' (55.0m) 60 yds","Green","Paint Masking, Automotive","250°F (121°C) - 30 minutes"
http://multimedia.3m.com/mws/media/85597O/scotchr-filament-tape-897.pdf,//media.digikey.com/photos/3M%20Photos/897-24MMX55M.JPG,3M155798-ND,897-24MMX55M,3M,TAPE FILAMENT CLR 15/16""X 60YDS,1227,0,"9.59000","0","1","Roll","Scotch® 897","Active","Filament","Pressure Sensitive Adhesive (PSA)","Scotchpro™ Film","0.0060"" (6.0 mils, 0.152mm)","-","-","0.94"" (24.00mm) 15/16""","180' (55.0m) 60 yds","Clear","General Purpose","-"
https://tapecasecom.blob.core.windows.net/product/download/70070909687.pdf,//media.digikey.com/photos/3M%20Photos/1%5E2-10-8902.JPG,3M11890-ND,1/2-10-8902,3M (TC),TAPE SPLICING BLUE 1/2""X 10YDS,185,0,"10.49000","0","1","Roll","8902","Active","Splicing","Silicone Thermosetting","Polyester","0.0034"" (3.4 mils, 0.086mm)","0.0014"" (1.4 mils, 0.036mm)","0.0020"" (2.0 mils, 0.051mm)","0.50"" (12.70mm) 1/2""","30' (9.1m) 10 yds","Blue","High Temperature Sealant","-65 ~ 400°F (-54 ~ 204°C)"
https://tapecasecom.blob.core.windows.net/product/download/70070909687.pdf,//media.digikey.com/photos/3M%20Photos/1%5E2-10-8905.JPG,3M11891-ND,1/2-10-8905,3M (TC),TAPE SPLICING BLUE 1/2""X 10YDS,106,0,"12.10000","0","1","Roll","8905","Active","Splicing","Silicone Thermosetting","Polyester","0.0065"" (6.5 mils, 0.165mm)","0.0015"" (1.5 mils, 0.038mm)","0.0050"" (5.0 mils, 0.127mm)","0.50"" (12.70mm) 1/2""","30' (9.1m) 10 yds","Blue","High Temperature Sealant","-65 ~ 400°F (-54 ~ 204°C)"
http://multimedia.3m.com/mws/media/66465O/3mtm-double-coated-polyethylene-foam.pdf,//media.digikey.com/Photos/3M%20Photos/1-5-4466B.jpg,3M9972-ND,1-5-4466B,3M (TC),TAPE DBL COATED BLACK 1""X 5YDS,151,0,"13.64000","0","1","Roll","4466B","Active","Double Coated, Double Sided","Rubber","Polyethylene Foam","0.0630"" (63.0 mils, 1.600mm) 1/16""","-","-","1.00"" (25.40mm)","15' (4.6m) 5 yds","Black","Holding, Joining, Mounting","-"
http://multimedia.3m.com/mws/media/986695O/3m-vhb-tape-specialty-tapes.pdf,//media.digikey.com/Photos/3M%20Photos/1%5E2-5-4959.JPG,3M10149-ND,1/2-5-4959,3M (TC),TAPE DBL COATED WHITE 1/2""X 5YDS,101,0,"34.96000","0","1","Roll","VHB™ 4959","Active","Double Coated, Double Sided","Acrylic","Polyester Film","0.1200"" (120.0 mils, 3.048mm)","-","-","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","White","General Purpose","300°F (149°C)"
http://multimedia.3m.com/mws/media/98989O/vhbtm-durability.PDF,//media.digikey.com/Photos/3M%20Photos/12X12-6-4941.JPG,3M9810-ND,12X12-6-4941,3M (TC),TAPE DBL COATED GRAY 12""X 12"",122,21,"35.75000","0","1","Bulk","VHB™ 4941","Active","Double Coated, Double Sided","Acrylic","Acrylic Foam","0.0450"" (45.0 mils, 1.143mm)","-","-","12.00"" (304.80mm)","12.00"" (304.80mm)","Gray","General Purpose","200°F (93°C)"
https://multimedia.3m.com/mws/media/66563O/3m-wafer-de-taping-tape-3305-for-3m-wss-tds.pdf,-,3M156294-ND,3305-25MMX100M,3M,3305 25MMX100M PL 40 EXP,120,0,"39.16000","0","1","-","3305","Active","-","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/986695O/3m-vhb-tape-specialty-tapes.pdf,//media.digikey.com/Photos/3M%20Photos/1-5-4957F.jpg,3M9860-ND,1-5-4957F,3M (TC),TAPE DBL COATED GRAY 1""X 5YDS,138,0,"51.77000","0","1","Roll","VHB™ 4957","Active","Double Coated, Double Sided","Acrylic","Polyester Film","0.0620"" (62.0 mils, 1.575mm)","0.0600"" (60.0 mils, 1.524mm)","0.0020"" (2.0 mils, 0.051mm)","1.00"" (25.40mm)","15' (4.6m) 5 yds","Gray","General Purpose","200°F (93°C)"
