Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Configuration","Number of LEDs","Color","Controller Type","Utilized LED","Interface","Mounting Type","Size / Dimension"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0385-B_Web.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_FIT0385-x.jpg,FIT0385-B-ND,FIT0385-B,DFRobot,ADDRESS LED STRIP BLUE 5M,0,0,"8.14000","0","1","-","Active","Strip","100","Blue","-","-","-","User Defined","5000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0385-G_Web.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_FIT0385-x.jpg,FIT0385-G-ND,FIT0385-G,DFRobot,ADDRESS LED STRIP GREEN 5M,0,0,"8.14000","0","1","-","Active","Strip","100","Green","-","-","-","User Defined","5000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0385-P_Web.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_FIT0385-x.jpg,FIT0385-P-ND,FIT0385-P,DFRobot,ADDRESS LED STRIP PURPLE 5M,0,0,"8.14000","0","1","-","Active","Strip","100","Purple","-","-","-","User Defined","5000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0385-R_Web.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_FIT0385-x.jpg,FIT0385-R-ND,FIT0385-R,DFRobot,ADDRESS LED STRIP RED 5M,0,0,"8.14000","0","1","-","Active","Strip","100","Red","-","-","-","User Defined","5000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0385-WE_Web.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_FIT0385-x.jpg,FIT0385-WE-ND,FIT0385-WE,DFRobot,ADDRESS LED STRIP WHITE 5M,0,0,"8.14000","0","1","-","Active","Strip","100","White","-","-","-","User Defined","5000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0385-WW_Web.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_FIT0385-x.jpg,FIT0385-WW-ND,FIT0385-WW,DFRobot,ADDRESS LED STRIP WHITE 5M,0,0,"8.14000","0","1","-","Active","Strip","100","White","-","-","-","User Defined","5000.00mm L"
https://cdn.shopify.com/s/files/1/0174/1800/files/35133-zip-arc-large-datasheet.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_KIT-35133.jpg,KIT-35133-ND,KIT-35133,Pimoroni Ltd,ADDRESS LED RING 1/4 SERIAL RGB,0,0,"8.48750","0","16","-","Active","Ring, 1/4","15","Red, Green, Blue (RGB)","-","WS2812","Serial (Shift Register)","User Defined","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/DFR0089_Web.pdf,-,DFR0089-ND,DFR0089,DFRobot,ADDRESS LED 7 SEG SPI,0,0,"9.17000","0","1","-","Active","7 Segment","1 Digit","-","-","-","SPI","User Defined","41.0mm L x 30.0mm W"
-,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_COM-12664.jpg,COM-12664-ND,COM-12664,SparkFun Electronics,ADDRESS LED RING SERIAL RGB,0,0,"10.63000","0","1","-","Active","Ring","16","Red, Green, Blue (RGB)","-","WS2812 (5050)","Serial (Shift Register)","User Defined","44.5mm Dia"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/DFR0090_Web.pdf,-,DFR0090-ND,DFR0090,DFRobot,ADDRESS LED 7 SEG SPI RED,0,0,"11.38000","0","1","-","Active","7 Segment","8 Digit","Red","-","-","SPI","User Defined","122.0mm L x 20.0mm W"
http://www.makeblock.com.ph/catalogue.pdf,-,13406MB-ND,13406,"Makeblock Co., LTD.",ADDRESS LED STRIP RGB 1M,0,0,"13.99000","0","3","-","Active","Strip","-","Red, Green, Blue (RGB)","-","-","-","User Defined","1000.00mm L"
http://cdn.sparkfun.com/datasheets/Components/LED/S60102.pdf,-,COM-14015-ND,COM-14015,SparkFun Electronics,"LED RGB STRIP - ADDRESSABLE, 1M",0,0,"16.25000","0","1","-","Active","Strip","60","Red, Green, Blue (RGB)","-","APA102","SPI","User Defined","1000.00mm L"
https://cdn-shop.adafruit.com/product-files/1138/SK6812+LED+datasheet+.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2953.JPG,1528-1631-ND,2953,Adafruit Industries LLC,ADDRESS LED STRIP SERIAL RGB 1M,3,0,"16.95000","0","1","Neopixel","Active","Strip (White)","30","Red, Green, Blue (RGB)","-","SK6812 (3535)","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Digilent%20PDFs/122-000P_Web.pdf,"//media.digikey.com/Photos/Digilent,%20Inc/122-000P.jpg",1286-1084-ND,122-000,"Digilent, Inc.",ADDRESS LED STRIP SERIAL RGB 1M,0,0,"19.99000","0","1","-","Active","Strip (White)","30","Red, Green, Blue (RGB)","-","WS2812 (5050)","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/COM-12025_Web.pdf,//media.digikey.com/photos/Sparkfun%20Elec%20%20Photos/MFG_COM-12025_A.jpg,COM-12025-ND,COM-12025,SparkFun Electronics,ADDRESS LED STRIP SERIAL RGB 1M,0,0,"20.00000","0","1","-","Active","Strip (White)","60","Red, Green, Blue (RGB)","-","WS2812 (5050)","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/DFR0141_Web.pdf,-,DFR0141-ND,DFR0141,DFRobot,ADDRESS LED MODULE I2C RGB,0,0,"20.29000","0","1","-","Active","Module","12","Red, Green, Blue (RGB)","ATMega168","-","I²C","User Defined","61.0mm Dia"
http://image.dfrobot.com/image/data/FIT0352/WS2812_en.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_FIT0356.JPG,FIT0356-ND,FIT0356,DFRobot,ADDRESS LED STRIP RGB 1M,0,0,"23.74000","0","1","-","Active","Strip","60","Red, Green, Blue (RGB)","-","WS2812","-","User Defined","1000.00mm L"
http://cdn.sparkfun.com/datasheets/Components/LED/WS2812.pdf,//media.digikey.com/photos/Sparkfun%20Elec%20%20Photos/MFG_COM-12027_A.jpg,COM-12027-ND,COM-12027,SparkFun Electronics,ADDRESS LED STRIP SERIAL RGB 1M,0,0,"24.95000","0","1","-","Active","Strip (White)","60","Red, Green, Blue (RGB)","-","WS2812 (5050)","Serial (Shift Register)","User Defined","1000.00mm L"
-,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_COM-09000.jpg,COM-09000-ND,COM-09000,SparkFun Electronics,ADDRESS LED MODULE I2C RGB,0,0,"25.31000","0","1","*","Active","Module","3","Red, Green, Blue (RGB)","-","-","I²C","Surface Mount","-"
https://cdn-shop.adafruit.com/product-files/4222/4222_M066044XA3SF.pdf,-,1528-2907-ND,4222,Adafruit Industries LLC,NEOPIXEL TRIPLE-RING BOARD WITH,0,0,"29.95000","0","1","-","Active","Module","4 Digit","Red, Green, Blue (RGB)","-","WS2812","Serial","Surface Mount","66.00mm Dia"
https://www.dfrobot.com/wiki/index.php/Digital_RGB_LED_Weatherproof_Strip_60LED/m*3m_SKU:_FIT0352,//media.digikey.com/Photos/DFRobot/MFG_FIT0352.jpg,1738-1249-ND,FIT0352,DFRobot,ADDRESS LED STRIP RGB 3M,0,0,"71.59000","0","1","-","Active","Strip","60","Red, Green, Blue (RGB)","-","WS2811","-","User Defined","3000.00mm L"
http://cdn.sparkfun.com/datasheets/Components/LED/S60102.pdf,-,COM-14016-ND,COM-14016,SparkFun Electronics,"LED RGB STRIP - ADDRESSABLE, 5M",0,0,"81.25000","0","1","-","Active","Strip","300","Red, Green, Blue (RGB)","-","APA102","SPI","User Defined","5000.00mm L"
http://cdn.sparkfun.com/datasheets/Components/LED/WS2812.pdf,//media.digikey.com/photos/Sparkfun%20Elec%20%20Photos/MFG_COM-12026_A.jpg,COM-12026-ND,COM-12026,SparkFun Electronics,ADDRESS LED STRIP SERIAL RGB 5M,0,0,"102.50000","0","1","-","Active","Strip (White)","300","Red, Green, Blue (RGB)","-","WS2812 (5050)","Serial (Shift Register)","User Defined","5000.00mm L"
https://github.com/adafruit/Adafruit_NeoMatrix,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_COM-13304.jpg,COM-13304-ND,COM-13304,SparkFun Electronics,ADDRESS LED MATRIX SERIAL RGB,0,0,"109.95000","0","1","-","Active","Matrix","256 (8 x 32)","Red, Green, Blue (RGB)","-","WS2812 (5050)","Serial (Shift Register)","User Defined","320.0mm L x 80.0mm W"
http://cdn.sparkfun.com/datasheets/Components/LED/WS2812.pdf,//media.digikey.com/photos/Sparkfun%20Elec%20%20Photos/MFG_COM-12028_A.jpg,COM-12028-ND,COM-12028,SparkFun Electronics,ADDRESS LED STRIP SERIAL RGB 5M,0,0,"119.95000","0","1","-","Active","Strip (White)","300","Red, Green, Blue (RGB)","-","WS2812 (5050)","Serial (Shift Register)","User Defined","5000.00mm L"
-,-,24V-SB-RGBW-5M-ND,24V-SB-RGBW-5M,"Inspired LED, LLC",ADDRESS LED 24V S BRIGHT RGBW 5M,0,0,"126.00000","0","1","-","Active","-","-","-","-","-","-","-","-"
-,-,24V-SB-RGBW-SL-5M-ND,24V-SB-RGBW-SL-5M,"Inspired LED, LLC",ADDRESS LED 24V S BRIGHT RGBW 5M,0,0,"159.60000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://cdn-shop.adafruit.com/datasheets/WS2812.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/MFG_1938.JPG,1528-1959-ND,1938,Adafruit Industries LLC,ADDRESS LED DISCRETE SER RGB 5MM,0,0,"4.95000","0","1","Neopixel","Active","Discrete","5","Red, Green, Blue (RGB)","-","SK6812 or WS2812","Serial (Shift Register)","Through Hole","5.00mm Dia"
https://cdn-shop.adafruit.com/product-files/1138/SK6812+LED+datasheet+.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1734.jpg,1734-ND,1734,Adafruit Industries LLC,ADDRESS LED NEOPIXEL DIFF 8MM TH,0,0,"4.95000","0","1","*","Active","-","-","-","-","-","-","-","-"
https://cdn-shop.adafruit.com/datasheets/CID2379.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2160.jpg,1528-1477-ND,1911,Adafruit Industries LLC,ADDRESS LED 14 SEG I2C RED,0,0,"9.95000","0","1","-","Active","14 Segment","4 Digit","Red","HT16K33","-","I²C","User Defined","-"
https://cdn-learn.adafruit.com/downloads/pdf/adafruit-led-backpack.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1049.jpg,1528-1842-ND,1049,Adafruit Industries LLC,ADDRESS LED MATRIX I2C RED,0,0,"9.95000","0","1","-","Active","Matrix","64 (8 x 8)","Red","-","-","I²C","User Defined","40.6mm L x 32.0mm W"
https://cdn-shop.adafruit.com/datasheets/2154datasheet.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2160.jpg,1528-1479-ND,2158,Adafruit Industries LLC,ADDRESS LED 14 SEG I2C YELLOW,0,0,"10.50000","0","1","-","Active","14 Segment","4 Digit","Yellow","HT16K33","-","I²C","User Defined","-"
https://cdn-learn.adafruit.com/downloads/pdf/adafruit-led-backpack.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1050.jpg,1528-1843-ND,1050,Adafruit Industries LLC,ADDRESS LED MATRIX I2C YELLOW,0,0,"10.50000","0","1","-","Active","Matrix","64 (8 x 8)","Yellow","-","-","I²C","User Defined","40.6mm L x 32.0mm W"
https://cdn-shop.adafruit.com/datasheets/2155datasheet.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2160.jpg,1528-1480-ND,2159,Adafruit Industries LLC,ADDRESS LED 14 SEG I2C YLW-GRN,0,0,"10.95000","0","1","-","Active","14 Segment","4 Digit","Yellow-Green","HT16K33","-","I²C","User Defined","-"
https://cdn-learn.adafruit.com/downloads/pdf/adafruit-led-backpack.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1051.jpg,1528-1844-ND,1051,Adafruit Industries LLC,ADDRESS LED MATRIX I2C YLW-GRN,0,0,"10.95000","0","1","-","Active","Matrix","64 (8 x 8)","Yellow-Green","-","-","I²C","User Defined","40.6mm L x 32.0mm W"
https://cdn-learn.adafruit.com/downloads/pdf/adafruit-led-backpack.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1052.jpg,1528-1845-ND,1052,Adafruit Industries LLC,ADDRESS LED MATRIX I2C BLUE,0,0,"11.95000","0","1","-","Active","Matrix","64 (8 x 8)","Blue","-","-","I²C","User Defined","40.6mm L x 32.0mm W"
https://cdn-learn.adafruit.com/downloads/pdf/adafruit-led-backpack.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1614_View-2.jpg,1528-1846-ND,1614,Adafruit Industries LLC,ADDRESS LED MATRIX I2C WHITE,0,0,"13.50000","0","1","-","Active","Matrix","64 (8 x 8)","White","-","-","I²C","User Defined","40.6mm L x 32.0mm W"
https://cdn-shop.adafruit.com/datasheets/2156datasheet.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2160.jpg,1528-1476-ND,2160,Adafruit Industries LLC,ADDRESS LED 14 SEG I2C GREEN,0,0,"13.95000","0","1","-","Active","14 Segment","4 Digit","Green","HT16K33","-","I²C","User Defined","-"
https://cdn-learn.adafruit.com/downloads/pdf/adafruit-led-backpack.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_203x-7-9.jpg,1528-2116-ND,2037,Adafruit Industries LLC,ADDRESS LED MATRIX I2C RED,0,0,"14.95000","0","1","-","Active","Matrix","128 (16 x 8)","Red","HT16K33","-","I²C","User Defined","72.00mm L x 32.00mm W"
https://cdn-learn.adafruit.com/downloads/pdf/diy-3d-printed-handheld-pocket-game-tiny-tetris-snake.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_204x.jpg,1528-1339-ND,2041,Adafruit Industries LLC,ADDRESS LED MATRIX I2C AMBER,0,0,"15.95000","0","1","-","Active","Matrix","128 (16 x 8)","Amber","HT16K33","-","I²C","User Defined","-"
https://cdn-learn.adafruit.com/downloads/pdf/diy-3d-printed-handheld-pocket-game-tiny-tetris-snake.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_204x.jpg,1528-1341-ND,2043,Adafruit Industries LLC,ADDRESS LED MATRIX I2C YELLOW,0,0,"15.95000","0","1","-","Active","Matrix","128 (16 x 8)","Yellow","HT16K33","-","I²C","User Defined","-"
https://cdn-learn.adafruit.com/downloads/pdf/diy-3d-printed-handheld-pocket-game-tiny-tetris-snake.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_203x.jpg,1528-1343-ND,2052,Adafruit Industries LLC,ADDRESS LED MATRIX I2C ORANGE,0,0,"15.95000","0","1","-","Active","Matrix","128 (16 x 8)","Orange","HT16K33","-","I²C","User Defined","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/RGB_LED_Weatherproof_Flexi_Strip_Web.pdf,-,1528-2858-ND,2485,Adafruit Industries LLC,RGB LED WEATHERPROOF FLEXI-STRIP,0,0,"16.00000","0","1","-","Active","Strip","150","Red, Green, Blue (RGB)","-","-","Serial","User Defined","5000.00mm L"
https://cdn-learn.adafruit.com/downloads/pdf/diy-3d-printed-handheld-pocket-game-tiny-tetris-snake.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_203x.jpg,1528-1336-ND,2035,Adafruit Industries LLC,ADDRESS LED MATRIX I2C GREEN,0,0,"16.95000","0","1","-","Active","Matrix","128 (16 x 8)","Green","HT16K33","-","I²C","User Defined","-"
