Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Function","Voltage - Supply","Trip Range","Delay Time","Mounting Type","Termination Style","Features","Operating Temperature"
-,-,CGD60TE220V-ND,CGD60TE220V,Carlo Gavazzi Inc.,DSSOLR(7SEG) TUNNEL EXT,0,0,"528.00000","0","1","CGD","Active","Multiple","220VAC","5 ~ 60A","0 ~ 60s","Chassis Mount, DIN Rail","Screw Terminal","Manual Reset, Test Button","-25°C ~ 70°C"
-,-,CGD06-SE110V-ND,CGD06-SE110V,Carlo Gavazzi Inc.,DSSOLR(7SEG) SCREW EXT,0,0,"557.70000","0","1","CGD","Active","Multiple","110VAC","500mA ~ 6A","0 ~ 60s","Chassis Mount, DIN Rail","Screw Terminal","Manual Reset, Test Button","-25°C ~ 70°C"
-,-,CGD06SE220V-ND,CGD06SE220V,Carlo Gavazzi Inc.,DSSOLR(7SEG) SCREW EXT,0,0,"557.70000","0","1","CGD","Active","Multiple","220VAC","500mA ~ 6A","0 ~ 60s","Chassis Mount, DIN Rail","Screw Terminal","Manual Reset, Test Button","-25°C ~ 70°C"
-,-,CGD60-SE110V-ND,CGD60-SE110V,Carlo Gavazzi Inc.,DSSOLR(7SEG) SCREW EXT,0,0,"557.70000","0","1","CGD","Active","Multiple","110VAC","5 ~ 60A","0 ~ 60s","Chassis Mount, DIN Rail","Screw Terminal","Manual Reset, Test Button","-25°C ~ 70°C"
-,-,CGD60SE220V-ND,CGD60SE220V,Carlo Gavazzi Inc.,DSSOLR(7SEG) SCREW EXT,0,0,"557.70000","0","1","CGD","Active","Multiple","220VAC","5 ~ 60A","0 ~ 60s","Chassis Mount, DIN Rail","Screw Terminal","Manual Reset, Test Button","-25°C ~ 70°C"
https://www.littelfuse.com/~/media/protection-relays/datasheets/motor-pump-protection/littelfuse_protectionrelays_777_datasheet.pdf,-,777-575-TS-ND,777-575-TS,Littelfuse Inc.,3-PHASE OVERLOAD RELAY/500-600,0,0,"564.56000","0","1","777/77C","Active","Multiple","500 ~ 600VAC","2 ~ 800A, 450 ~ 660VAC","0.2 ~ 500s","Chassis Mount","Screw Terminal","-","-20°C ~ 70°C"
https://www.littelfuse.com/~/media/protection-relays/datasheets/motor-pump-protection/littelfuse_protectionrelays_777_kw_hp_p2_datasheet.pdf,-,777-HVR-KW/HP-P2-ND,777-HVR-KW/HP-P2,Littelfuse Inc.,3-PH POWER MONITOR/340-480V/,0,0,"564.56000","0","1","777-KW/HP-P2","Active","Multiple","340 ~ 480VAC","2 ~ 800A, 340 ~ 528VAC","0 ~ 999s","Chassis Mount","Screw Terminal","-","-20°C ~ 70°C"
https://www.littelfuse.com/~/media/protection-relays/datasheets/motor-pump-protection/littelfuse_protectionrelays_777_datasheet.pdf,-,777-LR-TS-ND,777-LR-TS,Littelfuse Inc.,3-PHASE OVERLOAD RELAY/190-480,0,0,"564.56000","0","1","777/77C","Active","Multiple","200 ~ 480VAC","1 ~ 9A, 170 ~ 528VAC","0.2 ~ 500s","Chassis Mount","Screw Terminal","-","-20°C ~ 70°C"
https://www.littelfuse.com/~/media/protection-relays/datasheets/motor-pump-protection/littelfuse_protectionrelays_777_datasheet.pdf,-,777-TS-ND,777-TS,Littelfuse Inc.,3-PHASE OVERLOAD RELAY/190-480,0,0,"564.56000","0","1","777/77C","Active","Multiple","200 ~ 480VAC","2 ~ 800A, 170 ~ 528VAC","0.2 ~ 500s","Chassis Mount","Screw Terminal","-","-20°C ~ 70°C"
https://www.littelfuse.com/~/media/protection-relays/datasheets/motor-pump-protection/littelfuse_protectionrelays_777_kw_hp_p2_datasheet.pdf,-,777-MLR-KW/HP-P2-ND,777-MLR-KW/HP-P2,Littelfuse Inc.,3-PHASE POWER MONITOR/ 200-480,0,0,"569.18000","0","1","777-KW/HP-P2","Active","Multiple","200 ~ 480VAC","0.5 ~ 21A, 40 ~ 740A, 170 ~ 528VAC","0 ~ 999s","Chassis Mount","Screw Terminal","-","-20°C ~ 70°C"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_protectionrelays_se_100t_datasheet.pdf,-,SE-100T-ND,SE-100T,Littelfuse Inc.,GROUND FAULT MONITOR,0,0,"577.67000","0","1","*","Active","-","-","-","-","-","-","-","-"
-,-,CGD06-SZ110V-50MM-ND,CGD06-SZ110V-50MM,Carlo Gavazzi Inc.,DSSOLR(7SEG) SCREW GND FLT,0,0,"585.75000","0","1","CGD","Active","Multiple","110VAC","500mA ~ 6A","0 ~ 60s","Chassis Mount, DIN Rail","Screw Terminal","Manual Reset, Test Button","-25°C ~ 70°C"
-,-,CGD06SZ220V-50MM-ND,CGD06SZ220V-50MM,Carlo Gavazzi Inc.,DSSOLR(7SEG) SCREW GND FLT,0,0,"585.75000","0","1","CGD","Active","Multiple","220VAC","500mA ~ 6A","0 ~ 60s","Chassis Mount, DIN Rail","Screw Terminal","Manual Reset, Test Button","-25°C ~ 70°C"
-,-,CGD60-SZ110V-65MM-ND,CGD60-SZ110V-65MM,Carlo Gavazzi Inc.,DSSOLR(7SEG) SCREW GND FLT,0,0,"598.95000","0","1","CGD","Active","Multiple","110VAC","5 ~ 60A","0 ~ 60s","Chassis Mount, DIN Rail","Screw Terminal","Manual Reset, Test Button","-25°C ~ 70°C"
-,-,CGD60SZ220V-65MM-ND,CGD60SZ220V-65MM,Carlo Gavazzi Inc.,DSSOLR(7SEG) SCREW GND FLT,0,0,"598.95000","0","1","CGD","Active","Multiple","220VAC","5 ~ 60A","0 ~ 60s","Chassis Mount, DIN Rail","Screw Terminal","Manual Reset, Test Button","-25°C ~ 70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec11_WOUV_DC&DocType=CS&DocLang=English,-,6-1618386-5-ND,6-1618386-5,"TE Connectivity Aerospace, Defense and Marine","WOUV-12DC-A = RELAY, OVER/UNDERV",0,0,"633.19200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOV-3-208-ND,WOV-3-208,"TE Connectivity Aerospace, Defense and Marine",WOV-3-208=WILMAR OVERVOLTAGE,0,0,"671.21600","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_protectionrelays_terminations_datasheet.pdf,-,SE-TA12B-ND,SE-TA12B,Littelfuse Inc.,GF/GC TERM ASSY,0,0,"672.48000","0","1","*","Active","-","-","-","-","-","-","-","-"
-,-,WOV-3-220-ND,WOV-3-220,"TE Connectivity Aerospace, Defense and Marine",WOV-3-220=WILMAR OVERVOLTAGE R,0,0,"677.20000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOV-3-120-ND,WOV-3-120,"TE Connectivity Aerospace, Defense and Marine",WOV-3-120=WILMAR OVERVOLTAGE 1,0,0,"682.87800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-3-120-ND,WUV-3-120,"TE Connectivity Aerospace, Defense and Marine",WUV-3-120=WILMAR UNDERVOLTAGE,0,0,"687.32600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,6-1618112-3-ND,6-1618112-3,"TE Connectivity Aerospace, Defense and Marine",WUV-3-120P=WILMAR UNDERVOLTAGE,0,0,"687.32600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-3-380-ND,WUV-3-380,"TE Connectivity Aerospace, Defense and Marine",WUV-3-380=WILMAR UNDERVOLTAGE,0,0,"692.84800","0","5","*","Active","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/T2200_Series.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/T2200.0030.jpg,1294-T2200.0030-CHP,T2200.0030,Littelfuse Inc.,OVERCURRENT RELAY,1,0,"695.52000","0","1","*","Active","-","-","-","-","-","-","-","-"
-,-,6-1618071-0-ND,6-1618071-0,"TE Connectivity Aerospace, Defense and Marine",25-400X=OVER/UNDERFREQUENCY RE,0,0,"699.60800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-3-208-ND,WUV-3-208,"TE Connectivity Aerospace, Defense and Marine",WUV-3-208=WILMAR UNDERVOLTAGE,0,0,"703.60600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-3-220-ND,WUV-3-220,"TE Connectivity Aerospace, Defense and Marine",WUV-3-220=WILMAR UNDERVOLTAGE,0,0,"703.60600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,777-P2-DEMO-3-ND,777-P2-DEMO-3,Littelfuse Inc.,P2 DEMO KIT W/ RM1K RM2K,0,0,"704.09000","0","1","777","Active","Multiple","200 ~ 480VAC","200 ~ 480V AC","-","Chassis Mount","Screw Terminal","Demo Kit with CIO-EN and RM-1000/2000","-20°C ~ 70°C"
-,-,WOV-3-380-ND,WOV-3-380,"TE Connectivity Aerospace, Defense and Marine",WOV-3-380=WILMAR OVERVOLTAGE 3,0,0,"713.63800","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_protectionrelays_se_701_datasheet.pdf,-,SE-701-03-ND,SE-701-03,Littelfuse Inc.,GROUND-FAULT MONITOR SUPPLY: 24,0,0,"715.84000","0","1","*","Active","-","-","-","-","-","-","-","-"
-,-,D1200.0010-ND,D1200.0010,Littelfuse Inc.,CAPACITOR TRIP UNIT,0,0,"718.20000","0","1","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-3-460-ND,WUV-3-460,"TE Connectivity Aerospace, Defense and Marine",WUV-3-460=WILMAR UNDERVOLATAGE,0,0,"720.55000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,777-KWHP-P2-DEMO3-ND,777-KWHP-P2-DEMO3,Littelfuse Inc.,KWHP P2 DEMO KIT W RM1K RM2K,0,0,"740.94000","0","1","777-KW/HP-P2","Active","Multiple","200 ~ 480VAC","200 ~ 480V AC","-","Chassis Mount","Screw Terminal","Demo Kit with CIO-EN and RM-1000/2000","-20°C ~ 70°C"
-,-,1-1618108-8-ND,1-1618108-8,"TE Connectivity Aerospace, Defense and Marine",WOV-3-208P=WILMAR OVERVOLTAGE,0,0,"741.43400","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,7-1618112-2-ND,7-1618112-2,"TE Connectivity Aerospace, Defense and Marine",WUV-3-380P=WILMAR UNDERVOLTAGE,0,0,"746.36200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1-1618108-5-ND,1-1618108-5,"TE Connectivity Aerospace, Defense and Marine","WOV-3-120P=RELAY, OVERVOLTAGE",0,0,"749.49400","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical-resources/documents/data-sheets/littelfuse_protectionrelays_se_704_datasheet.pdf,-,SE-704-03-ND,SE-704-03,Littelfuse Inc.,EARTH-LEAKAGE MONITOR 24-VAC,0,0,"755.70000","0","1","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-1-380-ND,WUV-1-380,"TE Connectivity Aerospace, Defense and Marine",WUV-1-380=WILMAR UNDERVOLTAGE,0,0,"765.31600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-3-240-ND,WUV-3-240,"TE Connectivity Aerospace, Defense and Marine",WUV-3-240=WILMAR UNDERVOLTAGE,0,0,"766.63800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-1-120-ND,WUV-1-120,"TE Connectivity Aerospace, Defense and Marine",WUV-1-120=WILMAR UNDERVOLTAGE,0,0,"788.27800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-1-460-ND,WUV-1-460,"TE Connectivity Aerospace, Defense and Marine",WUV-1-460=WILMAR UNDERVOLTAGE,0,0,"788.27800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-1-525-ND,WUV-1-525,"TE Connectivity Aerospace, Defense and Marine",WUV-1-525=WILMAR UNDERVOLTAGE,0,0,"788.27800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOV-3-240-ND,WOV-3-240,"TE Connectivity Aerospace, Defense and Marine",WOV-3-240=WILMAR OVERVOLTAGE 2,0,0,"797.32400","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WD5051-002-ND,WD5051-002,"TE Connectivity Aerospace, Defense and Marine","WD5051-002=RELAY, OVERCURRENT",0,0,"798.66000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOV-1-208-ND,WOV-1-208,"TE Connectivity Aerospace, Defense and Marine",WOV-1-208=WILMAR OVERVOLTAGE 2,0,0,"805.76200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOV-1-380-ND,WOV-1-380,"TE Connectivity Aerospace, Defense and Marine",WOV-1-380=WILMAR OVERVOLTAGE 3,0,0,"805.76200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOV-1-460-ND,WOV-1-460,"TE Connectivity Aerospace, Defense and Marine",WOV-1-460=WILMAR OVERVOLTAGE 4,0,0,"805.76200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,K2CA-DO-R2(E)-ND,K2CA-DO-R2(E),Omron Automation and Safety,RELAY MOTOR PROTECTION ROUND EMB,0,0,"809.25000","0","1","*","Active","-","-","-","-","-","-","-","-"
-,-,WOV-1-575-ND,WOV-1-575,"TE Connectivity Aerospace, Defense and Marine",WOV-1-575=WILMAR OVERVOLTAGE 5,0,0,"813.59200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-3-480-ND,WUV-3-480,"TE Connectivity Aerospace, Defense and Marine",WUV-3-480=WILMAR UNDERVOLTAGE,0,0,"816.88600","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec11_WOUV_DC&DocType=CS&DocLang=English,-,4-1618107-5-ND,4-1618107-5,"TE Connectivity Aerospace, Defense and Marine","WOUV-18DC=RELAY, OVER/UNDERVOLTA",0,0,"823.52800","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_protectionrelays_se_703_datasheet.pdf,-,SE-703-03-02-ND,SE-703-03-02,Littelfuse Inc.,MONITOR EARTH LEAKAGE,0,0,"828.08000","0","1","SE-703","Active","Ground Fault","24VAC","25mA ~ 0.5A","0 ~ 0.5s","Chassis Mount, DIN Rail","Screw Terminal","CT Loop Monitoring, Harmonic Filtering, Manual Reset, Test Button","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_protectionrelays_se_703_datasheet.pdf,-,SE-703-0U-02-ND,SE-703-0U-02,Littelfuse Inc.,MONITOR EARTH LEAKAGE,0,0,"828.08000","0","1","SE-703","Active","Ground Fault","120/240VAC/DC","25mA ~ 0.5A","0 ~ 0.5s","Chassis Mount, DIN Rail","Screw Terminal","CT Loop Monitoring, Harmonic Filtering, Manual Reset, Test Button","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec11_WOUV_DC&DocType=CS&DocLang=English,-,4-1618107-7-ND,4-1618107-7,"TE Connectivity Aerospace, Defense and Marine","WOUV-24DC=RELAY, OVER/UNDERVOLTA",0,0,"835.24600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-1-208-ND,WUV-1-208,"TE Connectivity Aerospace, Defense and Marine",WUV-1-208=WILMAR UNDERVOLTAGE,0,0,"848.65000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-1-120P-ND,WUV-1-120P,"TE Connectivity Aerospace, Defense and Marine",WUV-1-120P=WILMAR UNDERVOLTAGE,0,0,"868.18600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-1-240P-ND,WUV-1-240P,"TE Connectivity Aerospace, Defense and Marine",WUV-1-240P=WILMAR UNDERVOLTAGE,0,0,"868.18600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-1-208P-ND,WUV-1-208P,"TE Connectivity Aerospace, Defense and Marine","WUV-1-208P= RELAY, UNDERVOLTAGE",0,0,"873.24800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-1-240-ND,WUV-1-240,"TE Connectivity Aerospace, Defense and Marine",WUV-1-240=WILMAR UNDERVOLTAGE,0,0,"884.54800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WD25-023-ND,WD25-023,TE Connectivity Potter & Brumfield Relays,PROTECTIVE REVERSE POWER RELAY,0,0,"888.84000","0","5","WD25","Active","-","100 ~ 140VAC, 100 ~ 200VDC","-","-","Chassis Mount, DIN Rail","Screw Terminal","-","-40°C ~ 60°C"
https://www.littelfuse.com/data/en/data_sheets/littelfuse-protection-relay-pgm-8600.pdf,-,PGM-8600-120-ND,PGM-8600-120,Littelfuse Inc.,INSULATION MONITOR,0,0,"899.00000","0","1","POWR-GARD®","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec11_WOUV_DC&DocType=CS&DocLang=English,-,WOUV-240DC-ND,WOUV-240DC,"TE Connectivity Aerospace, Defense and Marine","WOUV-240DC=RELAY, OVER/UNDERVOLT",0,0,"903.77200","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_protectionrelays_se_701_datasheet.pdf,-,SE-701-03-CC-ND,SE-701-03-CC,Littelfuse Inc.,SE-701-03 WITH CONFORMAL COATING,0,0,"904.61000","0","1","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_protectionrelays_se_701_datasheet.pdf,-,SE-701-0U-CC-ND,SE-701-0U-CC,Littelfuse Inc.,SE-701-0U WITH CONFORMAL COATING,0,0,"904.61000","0","1","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/data/en/data_sheets/littelfuse-protection-relay-pgm-8600.pdf,-,PGM-8600-ND,PGM-8600,Littelfuse Inc.,INSULATION MONITOR,0,0,"904.80000","0","1","POWR-GARD®","Active","-","-","-","-","-","-","-","-"
-,-,WUV-1-480-ND,WUV-1-480,"TE Connectivity Aerospace, Defense and Marine","WUV-1-480=RELAY, UNDERVOLTAGE",0,0,"911.08800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,7-1618112-8-ND,7-1618112-8,"TE Connectivity Aerospace, Defense and Marine",WUV-3-480P=WILMAR UNDERVOLTAGE,0,0,"922.71200","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical-resources/documents/data-sheets/littelfuse_protectionrelays_se_704_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/SE-704-0D.jpg,SE-704-0D-ND,SE-704-0D,Littelfuse Inc.,SENSITIVE GF RELAY 9 36 VDC,1,0,"923.45000","0","1","*","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=WD2759-002&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-1618058-1.JPG,A104302-ND,WD2759-002,"TE Connectivity Aerospace, Defense and Marine",RELAY 13.5~32V,0,0,"937.41400","0","5","WD2759","Active","Overvoltage, Undervoltage","13.5 ~ 32VDC","72 ~ 672VAC","0.5 ~ 10s","Chassis Mount, DIN Rail","Screw Terminal","-","-40°C ~ 60°C"
-,-,7-1618382-3-ND,7-1618382-3,"TE Connectivity Aerospace, Defense and Marine","WD2759-002-01=RELAY,UNDER/OVERVO",0,0,"937.41400","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618104-1-ND,1618104-1,"TE Connectivity Aerospace, Defense and Marine",WCT1-48DC-5=WILMAR OVERCURRENT,0,0,"948.24000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,9-1618103-8-ND,9-1618103-8,"TE Connectivity Aerospace, Defense and Marine",WCT1-48DC-1=WILMAR OVERCURRENT,0,0,"948.24000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,252X-ND,252X,"TE Connectivity Aerospace, Defense and Marine",252X=WILMAR OVER/UNDERVOLTAGE,0,0,"951.62800","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/protection-relays/brochures/littelfuse_protectionrelays_arc_flash_relay_brochure.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_AF0100-Series.jpg,AF0100-10-ND,AF0100-10,Littelfuse Inc.,ARC-FLASH RELAY 24VDC SUPPLY,0,0,"952.58000","0","1","AF0100","Active","Arc-Flash","24 ~ 48VDC","10 ~ 25 klux","-","Chassis Mount, DIN Rail","Screw Terminal","-","-40°C ~ 70°C"
-,-,WOV-1-240-ND,WOV-1-240,"TE Connectivity Aerospace, Defense and Marine",WOV-1-240=WILMAR OVERVOLTAGE 2,0,0,"959.23000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOV-1-120-ND,WOV-1-120,"TE Connectivity Aerospace, Defense and Marine",WOV-1-120=WILMAR OVERVOLTAGE R,0,0,"959.23000","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical-resources/documents/data-sheets/littelfuse_protectionrelays_se_704_datasheet.pdf,-,SE-704-03-CC-ND,SE-704-03-CC,Littelfuse Inc.,SE-704-03 WITH CONFORMAL COATING,0,0,"959.45000","0","1","*","Active","-","-","-","-","-","-","-","-"
-,-,1618396-5-ND,1618396-5,"TE Connectivity Aerospace, Defense and Marine","WOV-240DC=RELAY,OVERVOLTAGE",0,0,"963.96800","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec11_WOUV_DC&DocType=CS&DocLang=English,-,4-1618107-4-ND,4-1618107-4,"TE Connectivity Aerospace, Defense and Marine","WOUV-12DC=RELAY, OVER/UNDERVOLTA",0,0,"968.62600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WD25-012-ND,WD25-012,TE Connectivity Potter & Brumfield Relays,PROTECTIVE POWER RELAY,0,0,"969.65200","0","5","WD25","Active","-","13.5 ~ 32VDC","-","-","Chassis Mount, DIN Rail","Screw Terminal","-","-40°C ~ 60°C"
-,-,WD25-022-ND,WD25-022,"TE Connectivity Aerospace, Defense and Marine","WD25-022=RELAY, PAR. G-G 15V",0,0,"969.65200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1-1618103-0-ND,1-1618103-0,"TE Connectivity Aerospace, Defense and Marine",WC1-26DC-5=WILMAR OVERCURRENT,0,0,"970.90600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1-1618103-2-ND,1-1618103-2,"TE Connectivity Aerospace, Defense and Marine",WC1-460AC-5=WILMAR OVERCURRENT,0,0,"970.90600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618103-4-ND,1618103-4,"TE Connectivity Aerospace, Defense and Marine",WC1-120AC-5=WILMAR OVERCURRENT,0,0,"970.90600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,910X-ND,910X,"TE Connectivity Aerospace, Defense and Marine",910X=WILMAR PHASE SEQUENCE,0,0,"971.12200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,901X-ND,901X,"TE Connectivity Aerospace, Defense and Marine",901X=WILMAR PHASE SEQUENCE 46,0,0,"971.12200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUVT1-100-ND,WUVT1-100,"TE Connectivity Aerospace, Defense and Marine","WUVT1-100=RELAY, UNDERVOLTAGE",0,0,"973.02600","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/products/protection-relays-and-controls/protection-relays/ground-fault-relays/pgr-2601/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_protectionrelays_se_601_datasheet.pdf,-,SE-601-0U-ND,SE-601-0U,Littelfuse Inc.,DC GRND FAULT RELAY 55-75 VDC SU,0,0,"979.92000","0","1","POWR-GARD®","Active","-","-","-","-","-","-","-","-"
-,-,253-5X-ND,253-5X,"TE Connectivity Aerospace, Defense and Marine",253-5X=WILMAR OVER/UNDERVOLTAG,0,0,"987.05200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,PGR-6150-24-ND,PGR-6150-24,Littelfuse Inc.,STD MOTOR RELAY 25A CTS 24VD,0,0,"988.40000","0","1","*","Active","-","-","-","-","-","-","-","-"
-,-,PGR-6150-120-ND,PGR-6150-120,Littelfuse Inc.,STD MTR RELAY 25A CTS 120/240,0,0,"988.40000","0","1","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/data/en/data_sheets/littelfuse_protectionrelays_pgr-3200.pdf,-,PGR-3200-ND,PGR-3200,Littelfuse Inc.,GROUND FAULT&INSULATION MONITOR,0,0,"989.86000","0","1","POWR-GARD®","Active","-","-","-","-","-","-","-","-"
-,-,D100-19X-ND,D100-19X,"TE Connectivity Aerospace, Defense and Marine",D100-19X=WILMAR DIFFERENTIAL 1,0,0,"990.15800","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_relays_se_105_107.pdf,-,SE-105E-ND,SE-105E,Littelfuse Inc.,GF-GC MON C/W 1N5339B TERM 240VA,0,0,"991.68000","0","1","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_relays_se_105_107.pdf,-,SE-107E-ND,SE-107E,Littelfuse Inc.,GF-GC MONITOR UVR 240 VAC SUPPLY,0,0,"991.68000","0","1","*","Active","-","-","-","-","-","-","-","-"
-,-,1-1618058-6-ND,1-1618058-6,"TE Connectivity Aerospace, Defense and Marine","WD32-001=RELAY, REV PWR, 24V",0,0,"992.64200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1-1618058-7-ND,1-1618058-7,"TE Connectivity Aerospace, Defense and Marine","WD32-002=RELAY, REV PWR, 15V",0,0,"992.64200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1-1618058-8-ND,1-1618058-8,"TE Connectivity Aerospace, Defense and Marine","WD32-003=RELAY, REV PWR, 120V",0,0,"992.64200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1-1618058-9-ND,1-1618058-9,"TE Connectivity Aerospace, Defense and Marine","WD32-011=RELAY, REV KVAR, 24V",0,0,"992.64200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WD32-013-ND,WD32-013,"TE Connectivity Aerospace, Defense and Marine","WD32-013=RELAY, REV KVAR, 120V",0,0,"992.64200","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_protectionrelays_se_703_datasheet.pdf,-,SE-703-0D-00-ND,SE-703-0D-00,Littelfuse Inc.,MONITOR EARTH LEAKAGE,0,0,"996.79000","0","1","SE-703","Active","Ground Fault","12/24VDC","25mA ~ 0.5A","0 ~ 0.5s","Chassis Mount, DIN Rail","Screw Terminal","CT Loop Monitoring, Harmonic Filtering, Manual Reset, Test Button","-"
