Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Memory Type","Memory Size","Speed","Technology","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/Swissbit.pdf/C-400.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCF_CompactFlash.jpg,1052-1115-ND,SFCF32GBH2BU4TO-I-QT-527-STD,Swissbit,MEM CARD COMPACTFLASH 32GB SLC,15,0,"477.95000","0","1","C-440","Active","CompactFlash®","32GB","-","SLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Swissbit.pdf/F-240_Series.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCA2048H1BV4TO-I-MS-226-STD.jpg,1052-1159-ND,SFCA32GBH2BV4TO-I-QT-226-STD,Swissbit,MEMORY CARD CFAST 32GB SLC,18,0,"485.26000","0","1","F-240","Not For New Designs","CFast","32GB","-","SLC","-40°C ~ 85°C"
http://eflash.apacerus.com/spec/Card/SD/NEW%20Commercial%20SD%203.0%20UHS-I%20SPEC_rev0.7%20-%20APXXXXSDHC10XX-X%20APXXXXSDXC10XX-X.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP8GSDHC10U1-B.jpg,1582-1022-ND,AP8GSDHC10U1-B,Apacer Memory America,MEMORY CARD SDHC 8GB CLASS 10,46,0,"15.93000","0","1","-","Active","SDHC™","8GB","Class 10, UHS Class 1","-","-25°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=S-45/S-45_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_S-45Series.JPG,1052-1238-ND,SFSD4096L3BM1TO-I-GE-2B1-STD,Swissbit,MEM CARD SDHC 4GB CLASS 10 UHS1,87,0,"18.57000","0","1","S-45","Active","SDHC™","4GB","Class 10, UHS Class 1","MLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=S-46u/S-46u_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSD8192N3BM1TO-I-LF-2CP-STD.jpg,1052-1260-ND,SFSD2048N3BM1TO-I-GE-2CP-STD,Swissbit,MEMORY CARD MICROSD 2GB PSLC,58,0,"18.85000","0","1","S-46u","Active","microSD™","2GB","Class 10, UHS Class 1","pSLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/SQFlash_Rev0.3_5-4-16.pdf,//media.digikey.com/photos/Advantech%20Corp%20Photos/SQF-MSDM1-16G-21C.JPG,SQF-MSDM1-16G-21C-ND,SQF-MSDM1-16G-21C,Advantech Corp,MEM CARD MICROSD 16GB CLS10 MLC,33,0,"19.55000","0","1","-","Active","microSD™","16GB","Class 10","MLC","0°C ~ 70°C"
https://www.swissbit.com/data/view.php?q=S-46/S-46_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSD2048L3BM1TO-I-GE-2CP-STD.jpg,1052-1254-ND,SFSD2048L3BM1TO-I-GE-2CP-STD,Swissbit,MEM CARD SD 2GB CLASS 10 PSLC,53,0,"19.77000","0","1","S-46","Active","SD™","2GB","Class 10, UHS Class 1","pSLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=S-450/S-450_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_S-450Series.JPG,1052-1195-ND,SFSD0512L1BM1TO-I-ME-221-STD,Swissbit,MEM CARD MICROSDHC 512MB UHS SLC,41,0,"21.62000","0","1","S-450","Active","SD™","512MB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CFIII_Spec_Rev1.5_20151228026.pdf,//media.digikey.com/Photos/Apacer%20Photos/CF3-Series.jpg,1582-1270-ND,AP-CF512ME3NR-NRQ,Apacer Memory America,MEM CARD COMPACTFLASH 512MB SLC,23,0,"26.91000","0","1","CFCIII","Not For New Designs","CompactFlash®","512MB","-","SLC","0°C ~ 70°C"
https://www.swissbit.com/data/view.php?q=S-45/S-45_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_S-45Series.JPG,1052-1235-ND,SFSD016GL3BM1TO-I-GE-2B1-STD,Swissbit,MEM CARD SDHC 16GB CLASS 10 UHS1,49,0,"27.86000","0","1","S-45","Active","SDHC™","16GB","Class 10, UHS Class 1","MLC","-40°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CFIII_Spec_Rev1.5_20151228026.pdf,//media.digikey.com/Photos/Apacer%20Photos/CF3-Extended-Temp-series.jpg,1582-1269-ND,AP-CF512ME3NR-ETNRQ,Apacer Memory America,MEM CARD COMPACTFLASH 512MB SLC,50,0,"35.03000","0","1","CFCIII","Not For New Designs","CompactFlash®","512MB","-","SLC","-40°C ~ 85°C"
https://www.swissbit.com/wp-content/uploads/2015/03/swissbit_prduktbroschuere_10_2014_150dpi_v1.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCF_CompactFlash.jpg,1052-1335-ND,SFCF1024H1BK2MT-I-MO-553-SMA,Swissbit,MEMORY CARD COMPACTFLASH 1GB SLC,22,0,"41.43000","0","1","C-300 Longevity","Active","CompactFlash®","1GB","-","SLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=S-45/S-45_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_S-45Series.JPG,1052-1236-ND,SFSD032GL3BM1TO-I-LF-2B1-STD,Swissbit,MEM CARD SDHC 32GB CLASS 10 UHS1,35,0,"42.86000","0","1","S-45","Active","SDHC™","32GB","Class 10, UHS Class 1","MLC","-40°C ~ 85°C"
https://na.industrial.panasonic.com/sites/default/pidsa/files/downloads/files/panasonic-me-series-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/RP-SDME32DA1.JPG,P17021-ND,RP-SDME32DA1,Panasonic Electronic Components,MEM CARD SDHC 32GB CLASS 10 MLC,41,0,"55.31000","0","1","ME","Active","SDHC™","32GB","Class 10, UHS Class 3","MLC","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/ATP%20Electronics%20PDFs/ATP_SD_Series.pdf,//media.digikey.com/Photos/ATP%20Electronics/AF32GSD3-OEM.JPG,AF32GSD3-OEM-ND,AF32GSD3-OEM,"ATP Electronics, Inc.",MEM CARD SDHC 32GB CLASS 10 MLC,35,0,"59.18000","0","1","-","Active","SDHC™","32GB","Class 10","MLC","-25°C ~ 85°C"
https://na.industrial.panasonic.com/sites/default/pidsa/files/ecatalog/series/panasonic-g-series-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_RP-SDGD16DA2.jpg,P123497-ND,RP-SDGD16DA2,Panasonic Electronic Components,"G SERIES, SD MEMORY CARD - INDUS",80,0,"59.85000","0","1","G","Active","SDHC™","16GB","Class 10, UHS Class 1","MLC","-40°C ~ 85°C"
http://www.virtium.com/wp-content/uploads/2016/01/PB004-1114-03-TuffDrive-CF-Product-Brief.pdf,//media.digikey.com/Photos/Virtium/VTDCFAPI.jpg,1550-1055-ND,VTDCFAPI004G-1C1,Virtium LLC,MEMORY CARD COMPACTFLASH 4GB SLC,11,0,"62.27000","0","1","TuffDrive® CF","Active","CompactFlash®","4GB","-","SLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=S-46/S-46_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/SFSD032GL3BM1TO-I-HG-2CP-STD.JPG,1052-1255-ND,SFSD032GL3BM1TO-I-HG-2CP-STD,Swissbit,MEM CARD SDHC 32GB CLASS 10 PSLC,80,0,"75.06000","0","1","S-46","Active","SDHC™","32GB","Class 10, UHS Class 1","pSLC","-40°C ~ 85°C"
http://www.swissbit.com/data/F-50/F-50_fact_sheet.pdf,-,1052-1360-ND,SFCA064GH1AD4TO-I-GS-236-STD,Swissbit,"INDUSTRIAL CFAST CARD, F-50, 64",7,0,"103.49000","0","1","F-50","Active","CFast","64GB","-","MLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/ATP%20Electronics%20PDFs/CFast_Card_Spec.pdf,//media.digikey.com/Photos/ATP%20Electronics/AF8GCSI-OAAXP.JPG,AF8GCSI-OEM-ND,AF8GCSI-OEM,"ATP Electronics, Inc.",MEMORY CARD CFAST 8GB SLC,6,0,"109.50000","0","1","-","Active","CFast","8GB","-","SLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-CFAxxxxACAD-XXT.pdf,//media.digikey.com/Photos/Apacer%20Photos/MFG_APCFA008GACAD-AT.jpg,1582-1047-ND,APCFA008GACAD-AT,Apacer Memory America,MEMORY CARD CFAST 8GB SLC,20,0,"126.51000","0","1","CFast 2H","Active","CFast","8GB","-","SLC","0°C ~ 70°C"
https://www.swissbit.com/data/view.php?q=S-45/S-45_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_S-45Series.JPG,1052-1249-ND,SFSD128GL3BM1TO-I-OG-2B1-STD,Swissbit,MEM CARD SDXC 128GB CLASS 10 MLC,17,0,"135.65000","0","1","S-45","Active","SDXC™","128GB","Class 10, UHS Class 1","MLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=F-50/F-50_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCA008GH1AD1TO-I-GS-216-STD.jpg,1052-1321-ND,SFCA128GH1AD4TO-I-LT-216-STD,Swissbit,MEM CARD COMPACTFLASH 128GB MLC,2,0,"148.25000","0","1","F-50","Active","CFast","128GB","-","MLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/ATP%20Electronics%20PDFs/CFast_Card_Spec.pdf,//media.digikey.com/Photos/ATP%20Electronics/AF32GCSI-OAAXP.jpg,AF32GCSI-OEM-ND,AF32GCSI-OEM,"ATP Electronics, Inc.",MEMORY CARD CFAST 32GB SLC,13,0,"257.99000","0","1","-","Active","CFast","32GB","-","SLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/ATP%20Electronics%20PDFs/ATP%20CF_Series.pdf,//media.digikey.com/Photos/ATP%20Electronics/AF32GCFI-OEM.jpg,AF32GCFI-OEM-ND,AF32GCFI-OEM,"ATP Electronics, Inc.",MEM CARD COMPACTFLASH 32GB SLC,4,0,"282.08000","0","1","-","Active","CompactFlash®","32GB","-","SLC","-40°C ~ 85°C"
https://na.industrial.panasonic.com/sites/default/pidsa/files/downloads/files/panasonic-xe-series-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_RP-SDXE25DA1.jpg,P122432-ND,RP-SDXE25DA1,Panasonic Electronic Components,MEM CARD SDXC 256GB CLS10 MLC,5,0,"375.64000","0","1","XE","Active","SDXC™","256GB","Class 10, UHS Class 3","MLC","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/RP-SDQExxDA1.pdf,//media.digikey.com/Photos/Panasonic%20Photos/RP-SDQE04DA1.JPG,P17015-ND,RP-SDQE04DA1,Panasonic Electronic Components,MEM CARD SDHC 4GB CLS10 UHS PSLC,80,0,"20.27000","0","1","QE","Active","SDHC™","4GB","Class 10, UHS Class 1","pSLC","-25°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CFIII_Spec_Rev1.5_20151228026.pdf,//media.digikey.com/Photos/Apacer%20Photos/CF3-Series.jpg,1582-1267-ND,AP-CF128ME3NR-NRQ,Apacer Memory America,MEM CARD COMPACTFLASH 128MB SLC,89,0,"22.34000","0","1","CFCIII","Not For New Designs","CompactFlash®","128MB","-","SLC","0°C ~ 70°C"
https://www.swissbit.com/data/view.php?q=C-300/C-300_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCF_CompactFlash.jpg,1052-1000-ND,SFCF0128H1BK1TO-I-MS-553-SMA,Swissbit,MEM CARD COMPACTFLASH 128MB SLC,90,0,"25.69000","0","1","C-300","Active","CompactFlash®","128MB","-","SLC","-40°C ~ 85°C"
http://www.virtium.com/wp-content/uploads/2016/01/PB004-1114-03-TuffDrive-CF-Product-Brief.pdf,//media.digikey.com/Photos/Virtium/VTDCFAPI.jpg,1550-1047-ND,VTDCFAPC001G-1C1,Virtium LLC,MEMORY CARD COMPACTFLASH 1GB SLC,37,0,"27.57000","0","1","TuffDrive®","Active","CompactFlash®","1GB","-","SLC","0°C ~ 70°C"
http://en.apacer.com/pub/media/file/2015/CFIII_Spec_Rev1.5_20151228026.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP-CF256ME3NR-NDNRQ.JPG,1582-1268-ND,AP-CF256ME3NR-NRQ,Apacer Memory America,MEM CARD COMPACTFLASH 256MB SLC,21,0,"27.63000","0","1","CFCIII","Not For New Designs","CompactFlash®","256MB","-","SLC","0°C ~ 70°C"
https://www.swissbit.com/data/view.php?q=S-46/S-46_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/SFSD8192L3BM1TO-I-GE-2CP-STD.JPG,1052-1258-ND,SFSD8192L3BM1TO-I-GE-2CP-STD,Swissbit,MEM CARD SDHC 8GB CLASS 10 PSLC,43,0,"28.40000","0","1","S-46","Active","SDHC™","8GB","Class 10, UHS Class 1","pSLC","-40°C ~ 85°C"
https://na.industrial.panasonic.com/sites/default/pidsa/files/downloads/files/panasonic-me-series-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/RP-SDME16DA1.JPG,P17020-ND,RP-SDME16DA1,Panasonic Electronic Components,MEM CARD SDHC 16GB CLASS 10 MLC,99,0,"29.84000","0","1","ME","Active","SDHC™","16GB","Class 10, UHS Class 3","MLC","-25°C ~ 85°C"
http://www.wintecind.com/oem/datasheets/wintec_w7cfxxx-h4_and_w8cfxxx-h4_series_datasheet_v1_08.pdf,//media.digikey.com/Photos/Wintec/H4%20SERIES.JPG,385-1129-ND,W7CF001G1TA-H40TF-01D.A6,Wintec Industries,MEMORY CARD COMPACTFLASH 1GB SLC,40,0,"30.04000","0","1","H4","Active","CompactFlash®","1GB","-","SLC","0°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/ATP%20Electronics%20PDFs/ATP%20CF_Series.pdf,//media.digikey.com/Photos/ATP%20Electronics/AF8GCFP3-OEM.jpg,AF8GCFP3-OEM-ND,AF8GCFP3-OEM,"ATP Electronics, Inc.",MEMORY CARD COMPACTFLASH 8GB MLC,68,0,"32.77000","0","1","-","Active","CompactFlash®","8GB","-","MLC","0°C ~ 70°C"
http://eflash.apacerus.com/spec/Card/SD/EDM_ISD.pdf,"//media.digikey.com/Photos/Apacer%20Photos/AP-ISDxxxCSx(A,B)-8T.JPG",1582-1279-ND,AP-ISD01GIS2B-8T,Apacer Memory America,MEMORY SD CARD 1GB SLC IND,33,0,"35.36000","0","1","-","Active","SD™","1GB","-","SLC","-40°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CFIII_Spec_Rev1.5_20151228026.pdf,//media.digikey.com/Photos/Apacer%20Photos/CF3-Series.jpg,1582-1255-ND,AP-CF001GE3NR-NRQ,Apacer Memory America,MEMORY CARD COMPACTFLASH 1GB SLC,81,0,"36.21000","0","1","CFCIII","Not For New Designs","CompactFlash®","1GB","-","SLC","0°C ~ 70°C"
http://eflash.apacerus.com/spec/Card/SD/NEW%20Commercial%20SD%202.0%20SPEC_rev1.6%20-%20APXXXSDHCX-X.pdf,//media.digikey.com/Photos/Apacer%20Photos/MFG_AP32GSDHC4-B.jpg,1582-1014-ND,AP32GSDHC4-B,Apacer Memory America,MEMORY CARD SDHC 32GB CLASS 4,13,0,"39.02000","0","1","-","Active","SDHC™","32GB","Class 4","-","-25°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=S-450/S-450_fact_sheet.pdf,//media.digikey.com/photos/Swissbit%20NA%20Inc/SFSD2048L1BM1TO-I-QG-221-STD.JPG,1052-1197-ND,SFSD2048L1BM1TO-I-QG-221-STD,Swissbit,MEM CARD MICROSDHC 2GB UHS SLC,23,0,"40.44000","0","1","S-450","Active","SD™","2GB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
http://www.virtium.com/wp-content/uploads/2016/01/PB004-1114-03-TuffDrive-CF-Product-Brief.pdf,//media.digikey.com/Photos/Virtium/VTDCFAPI.jpg,1550-1054-ND,VTDCFAPI002G-1C1,Virtium LLC,MEMORY CARD COMPACTFLASH 2GB SLC,11,0,"43.17000","0","1","TuffDrive® CF","Active","CompactFlash®","2GB","-","SLC","-40°C ~ 85°C"
https://na.industrial.panasonic.com/sites/default/pidsa/files/downloads/files/panasonic-pc-series-data-sheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/RP-SDPC16DA1.JPG,PCR241-ND,RP-SDPC16DA1,Panasonic Electronic Components,MEM CARD SDHC 16GB CLASS 4 MLC,61,0,"46.40000","0","1","PC","Active","SDHC™","16GB","Class 4","MLC","-40°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CFIII_Spec_Rev1.5_20151228026.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP-CF001GE3NR-ETNDNRQ.JPG,1582-1275-ND,AP-CF001GE3NR-ETNDNRQ,Apacer Memory America,MEMORY CARD COMPACTFLASH 1GB SLC,94,0,"49.43000","0","1","CFCIII","Not For New Designs","CompactFlash®","1GB","-","SLC","-40°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CFIII_Spec_Rev1.5_20151228026.pdf,//media.digikey.com/Photos/Apacer%20Photos/CF3-Extended-Temp-series.jpg,1582-1254-ND,AP-CF001GE3NR-ETNRQ,Apacer Memory America,MEMORY CARD COMPACTFLASH 1GB SLC,87,0,"49.43000","0","1","CFCIII","Not For New Designs","CompactFlash®","1GB","-","SLC","-40°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CFIII_Spec_Rev1.5_20151228026.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP-CF002GE3NR-NRQ.JPG,1582-1257-ND,AP-CF002GE3NR-NRQ,Apacer Memory America,MEMORY CARD COMPACTFLASH 2GB SLC,11,0,"51.76000","0","1","CFCIII","Not For New Designs","CompactFlash®","2GB","-","SLC","0°C ~ 70°C"
https://www.swissbit.com/data/view.php?q=F-50/F-50_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCA008GH1AD1TO-I-GS-216-STD.jpg,1052-1326-ND,SFCA008GH1AD1TO-I-GS-216-STD,Swissbit,MEM CARD COMPACTFLASH 8GB MLC,46,0,"53.44000","0","1","F-50","Active","CFast","8GB","-","MLC","-40°C ~ 85°C"
http://eflash.apacerus.com/spec/Card/SD/EDM_ISD.pdf,"//media.digikey.com/Photos/Apacer%20Photos/AP-ISDxxxCSx(A,B)-8T.JPG",1582-1281-ND,AP-ISD02GIS2B-8T,Apacer Memory America,MEMORY SD CARD 2GB SLC IND,53,0,"57.44000","0","1","-","Active","SD™","2GB","-","SLC","-40°C ~ 85°C"
http://www.virtium.com/wp-content/uploads/2016/01/PB004-1114-03-TuffDrive-CF-Product-Brief.pdf,//media.digikey.com/Photos/Virtium/VTDCFAPI.jpg,1550-1056-ND,VTDCFAPI008G-1C1,Virtium LLC,MEMORY CARD COMPACTFLASH 8GB SLC,4,0,"104.43000","0","1","TuffDrive® CF","Active","CompactFlash®","8GB","-","SLC","-40°C ~ 85°C"
http://eflash.apacerus.com/spec/Card/microSD/Consumer/EDM_mSD(SLC).pdf,//media.digikey.com/Photos/Apacer%20Photos/MFG_AP-MSD04GIHI-T.jpg,1582-1112-ND,AP-MSD04GIHI-T,Apacer Memory America,MEMORY CARD MICROSDHC 4GB SLC,37,0,"111.35000","0","1","-","Active","microSDHC™","4GB","-","SLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=S-46/S-46_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSD2048L3BM1TO-I-GE-2CP-STD.jpg,1052-1257-ND,SFSD064GL3BM1TO-I-OG-2CP-STD,Swissbit,MEM CARD SDXC 64GB CLASS 10 PSLC,23,0,"138.45000","0","1","S-46","Active","SDXC™","64GB","Class 10, UHS Class 1","pSLC","-40°C ~ 85°C"
http://eflash.apacerus.com/spec/Card/SD/EDM_ISD.pdf,"//media.digikey.com/Photos/Apacer%20Photos/AP-ISDxxxCSx(A,B)-8T.JPG",1582-1284-ND,AP-ISD08GID4B-8T,Apacer Memory America,MEMORY SD CARD 8GB SLC IND,22,0,"151.53000","0","1","-","Active","SDHC™","8GB","Class 10","SLC","-40°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CFIII_Spec_Rev1.5_20151228026.pdf,//media.digikey.com/Photos/Apacer%20Photos/CF3-Extended-Temp-series.jpg,1582-1260-ND,AP-CF008GE3NR-ETNRQ,Apacer Memory America,MEMORY CARD COMPACTFLASH 8GB SLC,5,0,"169.29000","0","1","CFCIII","Not For New Designs","CompactFlash®","8GB","-","SLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-CFyyyyRxxS.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP-CF008GR9NS-ETNRA.jpg,1582-1031-ND,AP-CF008GR9NS-ETNRA,Apacer Memory America,MEMORY CARD FLASH CARD 8GB SLC,13,0,"174.18000","0","1","CFC 5","Not For New Designs","FLASH Card","8GB","-","SLC","-40°C ~ 85°C"
http://www.ia.omron.com/data_pdf/cat/hmc-ef183_ds_e_3_1_csm1609.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/HMC-EF183.jpg,Z3173-ND,HMC-EF183,Omron Automation and Safety,MEMORY CARD FLASH CARD 128MB,2,64,"192.54000","0","1","-","Active","FLASH Card","128MB","-","-","-"
https://www.swissbit.com/data/view.php?q=F-50/F-50_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCA008GH1AD1TO-I-GS-216-STD.jpg,1052-1323-ND,SFCA256GH1AD4TO-I-HT-216-STD,Swissbit,MEM CARD COMPACTFLASH 256GB MLC,5,0,"248.37000","0","1","F-50","Active","CFast","256GB","-","MLC","-40°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CF6_Spec_Rev1.1_20151228028.pdf,//media.digikey.com/Photos/Apacer%20Photos/MFG_AP-CF064GRANS-ETNRC.jpg,1582-1044-ND,AP-CF064GRANS-ETNRC,Apacer Memory America,MEM CARD COMPACTFLASH 64GB SLC,2,0,"635.63000","0","1","CFC 6","Active","CompactFlash®","64GB","-","SLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=F-600/F-600_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCA016GH1AA2TO-I-DB-216-STD.jpg,1052-1247-ND,SFCA064GH1AA2TO-I-NC-216-STD,Swissbit,MEM CARD COMPACTFLASH 64GB SLC,7,0,"703.78000","0","1","F-600","Active","CFast","64GB","-","SLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Swissbit.pdf/C-400.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCF_CompactFlash.jpg,1052-1116-ND,SFCF64GBH2BU4TO-I-NU-527-STD,Swissbit,MEM CARD COMPACTFLASH 64GB SLC,8,0,"869.59000","0","1","C-440","Active","CompactFlash®","64GB","-","SLC","-40°C ~ 85°C"
http://www.wintecind.com/oem/datasheets/wintec_w7cfxxx-h4_and_w8cfxxx-h4_series_datasheet_v1_08.pdf,//media.digikey.com/Photos/Wintec/H4%20SERIES.JPG,385-1126-ND,W7CF001G1XAI-H40TE-002.A6,Wintec Industries,MEMORY CARD COMPACTFLASH 1GB SLC,50,0,"33.14000","0","1","H4","Active","CompactFlash®","1GB","-","SLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-CFyyyyRxxS.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP-CF001GR9NS-ETNRA.jpg,1582-1024-ND,AP-CF001GR9NS-ETNRA,Apacer Memory America,MEMORY CARD FLASH CARD 1GB SLC,80,0,"39.85000","0","1","CFC 5","Not For New Designs","FLASH Card","1GB","-","SLC","-40°C ~ 85°C"
http://www.wintecind.com/oem/datasheets/wintec_w7cfxxx-h4_and_w8cfxxx-h4_series_datasheet_v1_08.pdf,//media.digikey.com/Photos/Wintec/H4%20SERIES.JPG,385-1123-ND,W7CF002G1XA-H40TF-02D.A6,Wintec Industries,MEMORY CARD COMPACTFLASH 2GB SLC,48,0,"43.04000","0","1","H4","Active","CompactFlash®","2GB","-","SLC","0°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/RP-SDQExxDA1.pdf,//media.digikey.com/Photos/Panasonic%20Photos/RP-SDQE16DA1.JPG,P17017-ND,RP-SDQE16DA1,Panasonic Electronic Components,MEM CARD SDHC 16GB CLS10UHS PSLC,71,0,"69.05000","0","1","QE","Active","SDHC™","16GB","Class 10, UHS Class 1","pSLC","-25°C ~ 85°C"
http://www.wintecind.com/oem/datasheets/wintec_w7cfxxx-h4_and_w8cfxxx-h4_series_datasheet_v1_08.pdf,//media.digikey.com/Photos/Wintec/H4%20SERIES.JPG,385-1125-ND,W7CF004G1XAI-H40TF-04D.A6,Wintec Industries,MEMORY CARD COMPACTFLASH 4GB SLC,29,0,"77.71000","0","1","H4","Active","CompactFlash®","4GB","-","SLC","-40°C ~ 85°C"
http://eflash.apacerus.com/spec/Card/SD/EDM_ISD.pdf,"//media.digikey.com/Photos/Apacer%20Photos/AP-ISDxxxCSx(A,B)-8T.JPG",1582-1283-ND,AP-ISD08GCD4A-8T,Apacer Memory America,MEMORY SD CARD 8GB SLC,2,0,"115.49000","0","1","-","Active","SDHC™","8GB","Class 10","SLC","0°C ~ 70°C"
-,//media.digikey.com/Photos/Apacer%20Photos/MFG_AP-CF064GL9FS-NR.jpg,1582-1043-ND,AP-CF064GL9FS-NR,Apacer Memory America,MEM CARD COMPACTFLASH 64GB MLC,4,0,"132.44000","0","1","CFC 5-M","Not For New Designs","CompactFlash®","64GB","-","MLC","0°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-CFyyyyRxxS.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP-CF008GR9NS-NRA.jpg,1582-1032-ND,AP-CF008GR9NS-NRA,Apacer Memory America,MEMORY CARD FLASH CARD 8GB SLC,2,0,"157.22000","0","1","CFC 5","Not For New Designs","FLASH Card","8GB","-","SLC","0°C ~ 70°C"
http://eflash.apacerus.com/spec/Card/SD/EDM_ISD.pdf,"//media.digikey.com/Photos/Apacer%20Photos/AP-ISDxxxCSx(A,B)-8T.JPG",1582-1286-ND,AP-ISD16GID4B-8T,Apacer Memory America,MEMORY SD CARD 16GB SLC IND,5,0,"322.99000","0","1","-","Active","SDHC™","16GB","Class 10","SLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/ATP%20Electronics%20PDFs/ATP_SD_Series.pdf,//media.digikey.com/Photos/ATP%20Electronics/AF32GSDI-OEM.jpg,AF32GSDI-OEM-ND,AF32GSDI-OEM,"ATP Electronics, Inc.",MEM CARD SDHC 32GB CLASS 10 SLC,5,0,"456.18000","0","1","-","Active","SDHC™","32GB","Class 10","SLC","-40°C ~ 85°C"
