Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Memory Size","Memory Type","Form Factor","Speed - Read","Speed - Write","Voltage - Supply","Type","Current - Max","Operating Temperature","Weight","Size / Dimension"
https://www.micron.com/~/media/documents/products/data-sheet/ssd/1100_ssd.pdf,-,557-1817-ND,MTFDDAV512TBN-1AR1ZABYY,Micron Technology Inc.,SSD 1100 512GB M.2,4,0,"123.63000","0","1","1100","Not For New Designs","512GB","FLASH - NAND (TLC)","M.2 Module","530MB/s","500MB/s","3.3V","SATA III","-","0°C ~ 70°C","0.353 oz (10g)","80.00mm x 22.00mm x 2.15mm"
http://www.virtium.com/wp-content/uploads/2018/02/PB001-1114-03-StorFly-18-Product-Brief-V2.pdf,-,VSFB18CC060G-150-ND,VSFB18CC060G-150,Virtium LLC,CE CLASS MLC COMMERCIAL TEMP,2,0,"126.61000","0","1","StorFly® 18","Active","60GB","FLASH - NAND (MLC)","1.8""","-","-","5V","SATA III","-","0°C ~ 70°C","-","78.25mm x 54.00mm x 5.00mm"
http://www.virtium.com/wp-content/uploads/2016/01/PB010-1114-03-StorFly-200-Product-Brief.pdf,//media.digikey.com/Photos/Virtium/VSF202PC008G-100.jpg,1550-1003-ND,VSF202PC008G-100,Virtium LLC,SSD 8GB SLIM-SATA MLC SATAIII 5V,4,0,"137.67000","0","1","StorFly® 200","Active","8GB","FLASH - NAND (MLC)","Slim-SATA","370MB/s","280MB/s","5V","SATA III","-","0°C ~ 70°C","-","54.00mm x 39.00mm x 4.00mm"
http://en.siliconmotion.com/EW_Pages/SATAPATA_FERRISSD_PB_%20201805.pdf,-,1984-1005-ND,SM631GE8-BA,"Silicon Motion, Inc.",FERRISSD BGA SSD SLC NAND I-TEMP,5,0,"145.19000","0","1","FerriSSD®","Active","8GB","FLASH - NAND (SLC)","-","-","-","-","SATA II","-","-40°C ~ 85°C (TA)","-","20.00mm x 16.00mm"
http://en.siliconmotion.com/EW_Pages/SATAPATA_FERRISSD_PB_%20201805.pdf,-,1984-1011-ND,SM619GXE DES,"Silicon Motion, Inc.",FERRISSD BGA SSD 3D TLC NAND DRA,10,0,"147.29000","0","1","FerriSSD®","Active","256GB","FLASH - NAND (TLC)","-","-","-","-","SATA III","-","0°C ~ 70°C (TA)","-","20.00mm x 16.00mm"
http://en.siliconmotion.com/EW_Pages/PCIE_FERRISSD_PB_EN.pdf,-,1984-1009-ND,SM681GXE AES,"Silicon Motion, Inc.",FERRI PCIE BGA PCIE 3D TLC NAND,9,0,"149.22000","0","1","FerriSSD®","Active","256GB","FLASH - NAND (TLC)","-","1.45GB/s","650MB/s","-","NVMe","-","0°C ~ 70°C (TA)","-","20.00mm x 16.00mm"
https://www.swissbit.com/data/view.php?q=X-60m2/X-60m2_2242_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSA120GM1AA2TO-I-HC-216-STD.jpg,1052-1306-ND,SFSA120GM1AA2TO-I-HC-216-STD,Swissbit,SSD 120GB M.2 MLC SATA III 3.3V,17,0,"163.13000","0","1","X-60M2","Active","120GB","FLASH - NAND (MLC)","M.2 Module","520MB/s","180MB/s","3.3V","SATA III","485mA","-40°C ~ 85°C","-","42.00mm x 22.00mm x 3.30mm"
-,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSA008GQ1AA1TO-I-DB-216-STD.jpg,1052-1283-ND,SFSA008GQ1AA1TO-I-DB-216-STD,Swissbit,SSD 8GB 2.5"" SLC,4,0,"189.56000","0","1","X-600","Active","8GB","FLASH - NAND (SLC)","2.5""","-","-","-","-","-","-40°C ~ 85°C","-","-"
http://www.virtium.com/wp-content/uploads/2016/01/PB009-1114-03-StorFly-25-Product-Brief.pdf,//media.digikey.com/Photos/Virtium/VSFB25CC.jpg,1550-1030-ND,VSFB25CC120G-100,Virtium LLC,SSD 120GB 2.5"" MLC SATA III 5V,11,0,"195.55000","0","1","StorFly® 25","Active","120GB","FLASH - NAND (MLC)","2.5""","530MB/s","430MB/s","5V","SATA III","-","0°C ~ 70°C","-","100.50mm x 69.85mm x 5.00mm"
http://www.virtium.com/wp-content/uploads/2016/01/PB009-1114-03-StorFly-25-Product-Brief.pdf,//media.digikey.com/Photos/Virtium/VSFB25CC.jpg,1550-1029-ND,VSFB25CC060G-100,Virtium LLC,SSD 60GB 2.5"" MLC SATA III 5V,17,0,"196.60000","0","1","StorFly® 25","Active","60GB","FLASH - NAND (MLC)","2.5""","530MB/s","430MB/s","5V","SATA III","-","0°C ~ 70°C","-","100.50mm x 69.85mm x 5.00mm"
http://en.siliconmotion.com/EW_Pages/SATAPATA_FERRISSD_PB_%20201805.pdf,-,1984-1002-ND,SM631GEA-BA,"Silicon Motion, Inc.",FERRISSD BGA SSD SLC NAND I-TEMP,6,0,"232.61000","0","1","FerriSSD®","Active","16GB","FLASH - NAND (SLC)","-","-","-","-","SATA II","-","-40°C ~ 85°C (TA)","-","20.00mm x 16.00mm"
https://www.micron.com/~/media/documents/products/data-sheet/ssd/1100_ssd.pdf,-,557-1806-ND,MTFDDAK1T0TBN-1AR1ZABYY,Micron Technology Inc.,SSD 1100 1000GB 2.5"",2,0,"238.92000","0","1","1100","Not For New Designs","1TB","FLASH - NAND (TLC)","2.5""","530MB/s","500MB/s","5V","SATA III","-","0°C ~ 70°C","1.98 oz (56g)","100.45mm x 69.85mm x 7.00mm"
https://www.swissbit.com/data/view.php?q=X-60m2/X-60m2_2260_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSA120GM1AA4TO-I-LB-416-STD.jpg,1052-1309-ND,SFSA240GM1AA4TO-I-HC-416-STD,Swissbit,SSD 240GB M.2 MLC SATA III 3.3V,8,0,"246.93000","0","1","X-60M2","Active","240GB","FLASH - NAND (MLC)","M.2 Module","520MB/s","355MB/s","3.3V","SATA III","805mA","-40°C ~ 85°C","-","60.00mm x 22.00mm x 3.30mm"
https://swissbit.com/data/X-60/X-60_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSA030GQ1AA1TO-I-LB-216-STD.jpg,1052-1273-ND,SFSA240GQ1AA4TO-I-HC-216-STD,Swissbit,SSD 240GB 2.5"" MLC SATA III,9,0,"273.86000","0","1","X-60","Active","240GB","FLASH - NAND (MLC)","2.5""","520MB/s","450MB/s","3.3V, 5V","SATA III","1.2A","-40°C ~ 85°C","-","100.20mm x 69.85mm x 7.00mm"
http://www.virtium.com/wp-content/uploads/2016/01/PB011-1114-03-StorFly-300-Product-Brief.pdf,//media.digikey.com/Photos/Virtium/VSF302PC032G-100.jpg,1550-1014-ND,VSF302PC032G-100,Virtium LLC,SSD 32GB MSATA SLC SATA III 5V,4,0,"307.63000","0","1","StorFly® 300","Active","32GB","FLASH - NAND (SLC)","mSATA","370MB/s","280MB/s","5V","SATA III","-","0°C ~ 70°C","-","50.00mm x 29.85mm x 3.70mm"
http://www.virtium.com/wp-content/uploads/2016/01/PB010-1114-03-StorFly-200-Product-Brief.pdf,//media.digikey.com/Photos/Virtium/VSF202PC032G-100.jpg,1550-1005-ND,VSF202PC032G-100,Virtium LLC,SSD 32GB SLIM-SATA MLC 5V,4,0,"319.62000","0","1","StorFly® 200","Active","32GB","FLASH - NAND (MLC)","Slim-SATA","370MB/s","280MB/s","5V","SATA III","-","0°C ~ 70°C","-","54.00mm x 39.00mm x 4.00mm"
//media.digikey.com/pdf/Data%20Sheets/Viking%20PDFs/PSFNP5zzzzDzzz.pdf,//media.digikey.com/Photos/Viking%20Technology/MFG_M.2_Above-256GB.jpg,1803-1039-ND,VPFNP5480GDCHWT3,Viking Technology,FLASH SSD NVME PCIE,7,0,"342.00000","0","1","-","Active","480GB","FLASH - NAND (TLC)","M.2 Module","1600MB/s","1300MB/s","3.3V","NVMe","-","0°C ~ 70°C","-","80.00mm x 22.00mm x 3.80mm"
//media.digikey.com/pdf/Data%20Sheets/Viking%20PDFs/PSFS22zzzzZzzz.pdf,//media.digikey.com/Photos/Viking%20Technology/MFG_VPFS22480GZCZMTL.JPG,1803-1042-ND,VPFS22480GZCZMTL,Viking Technology,FLASH SSD 2.5"" 480GB,7,0,"390.00000","0","1","-","Active","480GB","FLASH - NAND (MLC)","2.5""","-","-","5V","SATA III","-","0°C ~ 70°C","-","100.50mm x 69.85mm x 7.00mm"
//media.digikey.com/pdf/Data%20Sheets/Viking%20PDFs/PSFNP7zzzzWzzz_SM963.pdf,//media.digikey.com/Photos/Viking%20Technology/MFG_M.2_Above-256GB.jpg,1803-1046-ND,VSFNP7480GWCHVSM,Viking Technology,SSD 480GB M.2 MLC NVME 3.3V,2,0,"424.80000","0","1","-","Active","480GB","FLASH - NAND (MLC)","M.2 Module","1200MB/s","900MB/s","3.3V","NVMe","-","0°C ~ 70°C","-","110.00mm x 22.00mm x 4.60mm"
//media.digikey.com/pdf/Data%20Sheets/Viking%20PDFs/PSFS22zzzGTIzz.pdf,//media.digikey.com/Photos/Viking%20Technology/VRFS22060GTIRSTH.JPG,1803-1030-ND,VRFS22060GTIRSTH,Viking Technology,SSD 60GB 2.5"" SLC SATAIII 5V,2,0,"452.53000","0","1","-","Active","60GB","FLASH - NAND (SLC)","2.5""","-","-","5V","SATA III","-","-40°C ~ 85°C","-","100.50mm x 69.85mm x 7.00mm"
https://www.swissbit.com/data/view.php?q=X-60m2/X-60m2_2260_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSA120GM1AA4TO-I-LB-416-STD.jpg,1052-1310-ND,SFSA480GM1AA4TO-I-OC-416-STD,Swissbit,SSD 480GB M.2 MLC SATA III 3.3V,12,0,"455.12000","0","1","X-60M2","Active","480GB","FLASH - NAND (MLC)","M.2 Module","520MB/s","450MB/s","3.3V","SATA III","960mA","-40°C ~ 85°C","-","60.00mm x 22.00mm x 3.30mm"
https://www.swissbit.com/data/view.php?q=X-60m2/X-60m2_2280_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSA016GM1AA2TO-I-DB-516-STD.jpg,1052-1313-ND,SFSA480GM1AA4TO-I-OC-616-STD,Swissbit,SSD 480GB M.2 MLC SATA III 3.3V,12,0,"455.12000","0","1","X-60M2","Active","480GB","FLASH - NAND (MLC)","M.2 Module","520MB/s","450MB/s","3.3V","SATA III","960mA","-40°C ~ 85°C","-","80.00mm x 22.00mm x 3.30mm"
https://www.swissbit.com/data/view.php?q=X-60s/X-60s_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSA016GV1AA2TO-I-DB-216-STD.jpg,1052-1320-ND,SFSA480GV1AA4TO-I-OC-216-STD,Swissbit,SSD 480GB SLIM MLC SATA III 5V,15,0,"458.61000","0","1","X-60S","Active","480GB","FLASH - NAND (MLC)","Slim-SATA","520MB/s","450MB/s","5V","SATA III","750mA","-40°C ~ 85°C","0.353 oz (10g)","54.00mm x 39.00mm x 4.00mm"
http://en.apacer.com/pub/media/file/2015/2015010909192179.pdf,//media.digikey.com/Photos/Apacer%20Photos/APS25A77064G-3BT.jpg,1582-1135-ND,APS25A77064G-3BT,Apacer Memory America,SSD 64GB 2.5"" SLC SATA III 5V,2,0,"496.53000","0","1","SFD25A","Active","64GB","FLASH - NAND (SLC)","2.5""","530MB/s","440MB/s","5V","SATA III","460mA (Typ)","0°C ~ 70°C","-","100.0mm x 69.85mm x 6.90mm"
//media.digikey.com/pdf/Data%20Sheets/Viking%20PDFs/PSFEM6zzzzZzzz.pdf,//media.digikey.com/Photos/Viking%20Technology/MFG_M.2_Above-256GB.jpg,1803-1041-ND,VPFEM6512GZCFMTL,Viking Technology,SSD 512GB M.2 MLC SATAIII 3.3V,3,0,"534.00000","0","1","-","Active","512GB","FLASH - NAND (MLC)","M.2 Module","560MB/s","465MB/s","3.3V","SATA III","-","0°C ~ 70°C","-","42.00mm x 22.00mm x 3.80mm"
http://www.virtium.com/wp-content/uploads/2016/01/PB009-1114-03-StorFly-25-Product-Brief.pdf,//media.digikey.com/Photos/Virtium/MFG_StorFly-25.jpg,1550-1103-ND,VSFB25XI240G-150,Virtium LLC,2.5"" 7MM SATA-III 6GB,7,0,"559.01000","0","1","StorFly® 25","Active","240GB","FLASH - NAND (MLC)","2.5""","530MB/s","460MB/s","5V","SATA III","-","-40°C ~ 85°C","-","100.50mm x 69.85mm x 5.00mm"
http://www.virtium.com/wp-content/uploads/2016/01/PB010-1114-03-StorFly-200-Product-Brief.pdf,//media.digikey.com/Photos/Virtium/VSF202PC064G-100.jpg,1550-1006-ND,VSF202PC064G-100,Virtium LLC,SSD 64GB SLIM-SATA MLC 5V,5,0,"569.26000","0","1","StorFly® 200","Active","64GB","FLASH - NAND (MLC)","Slim-SATA","370MB/s","280MB/s","5V","SATA III","-","0°C ~ 70°C","-","54.00mm x 39.00mm x 4.00mm"
//media.digikey.com/pdf/Data%20Sheets/Viking%20PDFs/PSFN25zzzzYzzz.pdf,//media.digikey.com/Photos/Viking%20Technology/VSFN25800GYCZWSE.JPG,1803-1033-ND,VSFN25800GYCZWSE,Viking Technology,SSD 800GB 2.5"" TLC NVME 12V,2,0,"900.00000","0","1","-","Active","800GB","FLASH - NAND (TLC)","2.5""","3300MB/s","1000MB/s","12V","NVMe","-","0°C ~ 70°C","-","100.20mm x 69.85mm x 15.00mm"
http://www.vikingtechnology.com/wp-content/uploads/2017/03/mSATA_PhisonS10_Client.pdf,//media.digikey.com/Photos/Viking%20Technology/VPFEM2001TTCCMTL.JPG,1803-1009-ND,VPFEM2001TTCCMTL,Viking Technology,SSD 960GB MSATA MLC SATAIII 3.3V,12,0,"952.80000","0","1","-","Active","960GB","FLASH - NAND (MLC)","mSATA","540MB/s","510MB/s","3.3V","SATA III","-","0°C ~ 70°C","-","50.80mm x 29.85mm x 4.00mm"
https://www.swissbit.com/data/view.php?q=X-600m2/X-600m2_2260_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSA016GM1AA2TO-I-DB-416-STD.jpg,1052-1290-ND,SFSA128GM1AA4TO-I-NC-416-STD,Swissbit,SSD 128GB M.2 SLC SATA III 3.3V,16,0,"1327.59000","0","1","X-600M2","Active","128GB","FLASH - NAND (SLC)","M.2 Module","520MB/s","405MB/s","3.3V","SATA III","750mA","-40°C ~ 85°C","-","60.00mm x 22.00mm x 3.30mm"
https://www.swissbit.com/data/view.php?q=X-600m2/X-600m2_2280_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSA016GM1AA2TO-I-DB-516-STD.jpg,1052-1294-ND,SFSA128GM1AA4TO-I-NC-616-STD,Swissbit,SSD 128GB M.2 SLC SATA III 3.3V,12,0,"1327.59000","0","1","X-600M2","Active","128GB","FLASH - NAND (SLC)","M.2 Module","520MB/s","405MB/s","3.3V","SATA III","750mA","-40°C ~ 85°C","-","80.00mm x 22.00mm x 3.30mm"
-,//media.digikey.com/photos/SanDisk%20Photos/FFD-25-SATA%20SERIES.jpg,585-1007-ND,FFD-25-SATA-1-A,SanDisk,SSD 1GB 2.5"" SATA,2,0,"755.00000","0","1","FFD-25","Obsolete","1GB","FLASH","-","-","-","-","-","-","-","-","-"
https://www.swissbit.com/data/view.php?q=X-200m/X-200m_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSA4096U1BR4TO-I-MS-236-STD.jpg,1052-1143-ND,SFSA4096U1BR4TO-I-MS-236-STD,Swissbit,SSD 4GB MSATA SLC SATA II 3.3V,0,0,"104.55000","0","1","X-200M","Active","4GB","FLASH - NAND (SLC)","mSATA","110MB/s","47MB/s","3.3V","SATA II","-","-40°C ~ 85°C","0.24 oz (6.84g)","50.80mm x 29.85mm x 3.30mm"
-,//media.digikey.com/Photos/ATP%20Electronics/AF2GSSGH-AABXP.JPG,AF2GSSGH-OEM-ND,AF2GSSGH-OEM,"ATP Electronics, Inc.",SSD 2GB EUSB SLC 5V,0,0,"36.33000","0","1","-","Active","2GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","30MB/s","27MB/s","5V","-","-","-40°C ~ 85°C","-","36.90mm x 26.60mm x 11.50mm"
http://wfcache.advantech.com/www/certified-peripherals/documents/96nd500g-st-sg5kg_datasheet.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_96ND500G-ST-SG5KG.jpg,96ND500G-ST-SG5KG-ND,96ND500G-ST-SG5KG,Advantech Corp,HDD 500GB 2.5"" SATA III 5V,5,0,"62.67000","0","1","-","Active","500GB","Magnetic Disk (HDD)","2.5""","140MB/s","140MB/s","5V","SATA III","1A","0°C ~ 60°C","3 oz (85.49 g)","100.35mm x 69.85mm x 7.00mm"
//media.digikey.com/pdf/Data%20Sheets/Virtium/VTDU31P.pdf,-,1550-1089-ND,VTDU31PI016G-1A0,Virtium LLC,SSD 16GB EUSB SLC,0,0,"200.54000","0","1","TuffDrive®","Active","16GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","34MB/s","21MB/s","-","-","-","-40°C ~ 85°C","0.18 oz (5.13g)","36.90mm x 26.60mm x 9.75mm"
http://www.atpinc.com/downloadlog/ef088f3267f69470,//media.digikey.com/photos/ATP%20Electronics/AF128GSSHI-OEM_Side-A.jpg,AF128GSSHI-OEM-ND,AF128GSSHI-OEM,"ATP Electronics, Inc.",SSD 128GB MSATA SLC SATA III,1,0,"907.67000","0","1","-","Active","128GB","FLASH - NAND (SLC)","mSATA","530MB/s","430MB/s","-","SATA III","-","-40°C ~ 85°C","-","50.80mm x 29.80mm x 3.70mm"
http://www.atpinc.com/downloadlog/c789814e1946ca03,//media.digikey.com/photos/ATP%20Electronics/AF8GSSEL-OEM.JPG,AF8GSSEL-OEM-ND,AF8GSSEL-OEM,"ATP Electronics, Inc.",SSD 8GB SLIM-SATA SLC SATAIII 5V,1,0,"123.19000","0","1","-","Active","8GB","FLASH - NAND (SLC)","Slim-SATA","530MB/s","430MB/s","5V","SATA III","-","-40°C ~ 85°C","-","54.00mm x 39.00mm x 4.00mm"
http://www.virtium.com/wp-content/uploads/2018/02/PB001-1114-03-StorFly-18-Product-Brief-V2.pdf,//media.digikey.com/Photos/Virtium/VSFB18PI.jpg,1550-1027-ND,VSFB18PI128G-100,Virtium LLC,SSD 128GB 1.8"" SLC SATA III,1,0,"1195.13000","0","1","StorFly® 18","Active","128GB","FLASH - NAND (SLC)","1.8""","370MB/s","280MB/s","-","SATA III","-","-40°C ~ 85°C","-","78.25mm x 54.00mm x 5.00mm"
http://eflash.apacerus.com/spec/SATA/Module/SDM5A-M/SDM5A-M_7P90D_MP2_15nm_APSDMxxxGQ2XN-XTM1XX_Spec_rev1.3.pdf,//media.digikey.com/Photos/Apacer%20Photos/APSDM008GQ2WN-PTM1.jpg,APSDM008GQ2WN-PTM1-ND,APSDM008GQ2WN-PTM1,Apacer Memory America,SATA3 DISK MODULE 7P 8GB 15NM,2,0,"36.21000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/SFSA008GU4AA1TO-I-GS-226-STD.JPG,1052-1387-ND,SFSA008GU4AA1TO-I-GS-226-STD,Swissbit,SSD 8GB MLC SATA III 3.3V X-60M,1,0,"52.73000","0","1","X-60M","Active","8GB","FLASH - NAND (MLC)","mSATA","520MB/s","450MB/s","3.3V","SATA III","960mA","-40°C ~ 85°C","-","50.80mm x 29.85mm x 3.30mm"
https://toshiba.semicon-storage.com/content/dam/toshiba-ss/asia-pacific/docs/product/storage/product-manual/cHDD-MQ01ABFxxx-Product-Overview.pdf,-,MQ01ABF050-ND,MQ01ABF050,Toshiba Semiconductor and Storage,2.5"" 7MM 500GB 5.4RPM SATA 512E,0,0,"53.60000","0","1","MQ01ABFxxx","Active","500GB","-","2.5""","-","-","5V","SATA III","-","5°C ~ 55°C","3.26 oz (92.89g)","100.45mm x 69.85mm x 9.50mm"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1388-ND,SFSA016GU4AA2TO-I-GS-226-STD,Swissbit,SSD 16GB MLC SATA III 3.3V X-60M,2,0,"63.58000","0","1","X-60M","Active","16GB","FLASH - NAND (MLC)","mSATA","520MB/s","450MB/s","3.3V","SATA III","960mA","-40°C ~ 85°C","-","50.80mm x 29.85mm x 3.30mm"
https://toshiba.semicon-storage.com/content/dam/toshiba-ss/asia-pacific/docs/product/storage/product-manual/cHDD-MQ01ABDxxx-Product-Overview.pdf,-,MQ01ABD100-ND,MQ01ABD100,Toshiba Semiconductor and Storage,2.5"" 9.5MM 1TB 5.4K RPM SATA 512,0,0,"65.60000","0","1","MQ01ABDxxx","Active","1TB","-","2.5""","-","-","5V","SATA III","-","5°C ~ 55°C","4.13 oz (117g)","100.45mm x 69.85mm x 9.50mm"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1390-ND,SFSA030GM3AA1TO-I-LB-326-STD,Swissbit,SSD 30GB MLC SATA III X-60M.2,2,0,"68.88000","0","1","X-60M","Active","30GB","FLASH - NAND (MLC)","M.2 Module","520MB/s","450MB/s","3.3V","SATA III","960mA","-40°C ~ 85°C","-","80.00mm x 22.00mm x 3.60mm"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1391-ND,SFSA030GM3AA1TO-I-LB-526-STD,Swissbit,SSD 30GB MLC SATA III X-60M.2,2,0,"68.88000","0","1","X-60M","Active","30GB","FLASH - NAND (MLC)","M.2 Module","520MB/s","450MB/s","3.3V","SATA III","960mA","-40°C ~ 85°C","-","80.00mm x 22.00mm x 3.60mm"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1389-ND,SFSA030GM3AA1TO-I-LB-126-STD,Swissbit,SSD 30GB MLC SATA III X-60M.2,1,0,"68.88000","0","1","X-60M","Active","30GB","FLASH - NAND (MLC)","M.2 Module","520MB/s","450MB/s","3.3V","SATA III","960mA","-40°C ~ 85°C","-","80.00mm x 22.00mm x 3.60mm"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1392-ND,SFSA030GV3AA1TO-I-LB-226-STD,Swissbit,SSD 30GB SLIM MLC 5V X-60M.2,2,0,"72.76000","0","1","X-60M","Active","30GB","FLASH - NAND (MLC)","Slim-SATA","520MB/s","450MB/s","5V","SATA III","750mA","-40°C ~ 85°C","-","54.00mm x 39.00mm x 4.00mm"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1396-ND,SFSA060GU4AA2TO-I-LB-226-STD,Swissbit,SSD 60GB MLC SATA III X-60M,0,0,"96.08000","0","1","X-60M","Active","60GB","FLASH - NAND (MLC)","mSATA","520MB/s","450MB/s","3.3V","SATA III","960mA","-40°C ~ 85°C","-","50.80mm x 29.85mm x 3.30mm"
http://eflash.apacerus.com/spec/SATA/Drive/SU210-25_APS25AFXxxxG-XXTM1GXT_Spec_rev1%203.pdf,-,1582-1316-ND,APS25AFB064G-4DTM1GWT,Apacer Memory America,SU210-27 PLASTIC SCL-LITE 64G EX,1,0,"208.61000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.virtium.com/wp-content/uploads/2018/02/PB001-1114-03-StorFly-18-Product-Brief-V2.pdf,-,1550-1105-ND,VSFB18XI120G-150,Virtium LLC,XE CLASS IMLC INDUSTRIAL TEMP,0,0,"312.40000","0","1","StorFly® 18","Active","120GB","FLASH - NAND (MLC)","1.8""","-","-","5V","SATA III","-","-40°C ~ 85°C","-","78.25mm x 54.00mm x 5.00mm"
-,-,SQF-UPDM1-4G-U7C-ND,SQF-UPDM1-4G-U7C,Advantech Corp,SSD 4GB MLC UDM USB 3.0,0,0,"12.57000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,SQF-UPDM1-8G-U7C-ND,SQF-UPDM1-8G-U7C,Advantech Corp,SSD 8GB MLC UDM USB 3.0,0,0,"13.97000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://en.siliconmotion.com/EW_Pages/SATAPATA_FERRISSD_PB_%20201805.pdf,-,1984-1012-ND,SM611GX4 BD,"Silicon Motion, Inc.",FERRISSD BGA SSD SATA MLC 4GB C-,13,0,"15.56000","0","1","FerriSSD®","Active","4GB","FLASH - NAND (MLC)","-","-","-","-","SATA II","-","0°C ~ 70°C (TA)","-","20.00mm x 16.00mm"
-,-,AF4GSMGH-OEM-ND,AF4GSMGH-OEM,"ATP Electronics, Inc.",SSD 4GB EUSB MLC,0,0,"15.88394","0","1000","-","Active","4GB","FLASH - NAND (MLC)","Disk-On-Module, eUSB","-","-","-","-","-","0°C ~ 85°C","-","-"
-,-,SQF-UPDM1-16G-U7C-ND,SQF-UPDM1-16G-U7C,Advantech Corp,SSD 16GB MLC UDM USB 3.0,0,0,"18.15000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,AF512SSGH-OEM-ND,AF512SSGH-OEM,"ATP Electronics, Inc.",SSD 512MB EUSB SLC,0,0,"18.64240","0","50","-","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","30MB/s","27MB/s","-","-","-","-40°C ~ 85°C","-","36.90mm x 26.60mm x 11.50mm"
-,//media.digikey.com/Photos/Apacer%20Photos/UDMIIPlus_TypeC_img2_LO.jpg,AP-UM256MR13CS-2MSNRT-ND,AP-UM256MR13CS-2MSNRT,Apacer Memory America,SSD 256MB SLC 5V,0,0,"20.18000","0","1","-","Active","256MB","FLASH - NAND (SLC)","-","31MB/s","10MB/s","5V","-","-","0°C ~ 70°C","-","37.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MR13CS-2MHNRT-ND,AP-UM256MR13CS-2MHNRT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"20.18000","0","1","UDMII Plus Type B","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","0°C ~ 70°C","-","37.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MR13CS-2MHT-ND,AP-UM256MR13CS-2MHT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"20.18000","0","1","UDMII Plus Type B","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","0°C ~ 70°C","-","37.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MR13CS-2MST-ND,AP-UM256MR13CS-2MST,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"20.18000","0","1","UDMII Plus Type C","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","0°C ~ 70°C","-","37.80mm x 26.65mm x 10.50mm"
