Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Technology","Type","Duty Cycle","Voltage - Rated","Stroke Length","Power (Watts)","DC Resistance (DCR)","Bushing Thread","Mounting Type","Termination Style","Size / Dimension","Diameter - Shaft","Shaft Detail"
https://library.johnsonelectric.com/2d/solenoids/B14HD-L-2XX-B-4.pdf,//media.digikey.com/Photos/LedexDormeyerSaia/B14HD-L-257-B-4.jpg,2024-1039-ND,B14HD-L-257-B-4,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID B14HD-L - LA,246,0,"16.99000","0","1","-","Active","Electromechanical","Open Frame (Pull)","Intermittent","12VDC","0.400"" (10.16mm)","22W","7Ohm","-","Chassis Mount","Wire Leads","1.460"" L x 0.790"" W x 1.024"" H (37.08mm x 20.07mm x 26.01mm)","0.394"" (10.00mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/B14HD-L-2XX-B-4.pdf,//media.digikey.com/Photos/LedexDormeyerSaia/B14HD-L-254-B-4.jpg,2024-1040-ND,B14HD-L-254-B-4,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID B14HD-L - LA,246,0,"16.99000","0","1","-","Active","Electromechanical","Open Frame (Pull)","Intermittent","24VDC","0.400"" (10.16mm)","22W","27.5Ohm","-","Chassis Mount","Wire Leads","1.460"" L x 0.790"" W x 1.024"" H (37.08mm x 20.07mm x 26.01mm)","0.394"" (10.00mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/C8-XXX-M-36.pdf,-,2024-1061-ND,C8-273-M-36,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID C8 - 12 VDC,249,0,"17.21000","0","1","-","Active","Electromechanical","Open Frame (Pull)","Intermittent","12VDC","0.350"" (8.89mm)","14W","9.3Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.130"" L x 0.750"" W x 0.810"" H (28.70mm x 19.05mm x 20.57mm)","0.250"" (6.35mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/C8-XXX-M-36.pdf,-,2024-1062-ND,C8-271-M-36,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID C8 - 24 VDC,247,0,"17.21000","0","1","-","Active","Electromechanical","Open Frame (Pull)","Continuous","24VDC","0.250"" (6.35mm)","3.6W","150.7Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.130"" L x 0.750"" W x 0.810"" H (28.70mm x 19.05mm x 20.57mm)","0.250"" (6.35mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/C8-XXX-M-36.pdf,-,2024-1063-ND,C8-272-M-36,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID C8 - 24 VDC,246,0,"17.21000","0","1","-","Active","Electromechanical","Open Frame (Pull)","-","-","-","-","37.1Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.130"" L x 0.750"" W x 0.810"" H (28.70mm x 19.05mm x 20.57mm)","0.250"" (6.35mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/B22-XXX-M-36.pdf,-,2024-1053-ND,B22-255-M-36,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID B22 - 12 VDC,250,0,"21.94000","0","1","-","Active","Electromechanical","Open Frame (Pull)","Intermittent","12VDC","0.500"" (12.70mm)","39.6W","3.6Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.610"" L x 1.310"" W x 1.470"" H (40.89mm x 33.27mm x 37.34mm)","0.500"" (12.70mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/B22-XXX-M-36.pdf,-,2024-1052-ND,B22-254-M-36,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID B22 - 12 VDC,240,0,"21.94000","0","1","-","Active","Electromechanical","Open Frame (Pull)","-","-","-","-","14.6Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.610"" L x 1.310"" W x 1.470"" H (40.89mm x 33.27mm x 37.34mm)","0.500"" (12.70mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/B22-XXX-M-36.pdf,-,2024-1051-ND,B22-253-M-36,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID B22 - 24 VDC,220,0,"21.94000","0","1","-","Active","Electromechanical","Open Frame (Pull)","Continuous","24VDC","0.500"" (12.70mm)","9.9W","58.2Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.610"" L x 1.310"" W x 1.470"" H (40.89mm x 33.27mm x 37.34mm)","0.500"" (12.70mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195200-XXX.pdf,-,2024-1066-ND,195200-234,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1/2 X,249,0,"22.80000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","Intermittent","12VDC","0.100"" (2.54mm)","11W","13.1Ohm","3/8-32 UNEF","Panel Mount","Wire Leads","0.500"" Dia x 0.500"" L (12.70mm x 12.70mm)","0.185"" (4.70mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195200-XXX.pdf,//media.digikey.com/Photos/LedexDormeyerSaia/195200-237.jpg,2024-1064-ND,195200-237,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1/2 X,150,0,"22.80000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","24VDC","0.100"" (2.54mm)","12W","45.7Ohm","3/8-32 UNEF","Panel Mount","Wire Leads","0.500"" Dia x 0.500"" L (12.70mm x 12.70mm)","0.185"" (4.70mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/B14HD-L-2XX-B-4.pdf,//media.digikey.com/Photos/LedexDormeyerSaia/B14HD-L-254-B-4.jpg,2024-1041-ND,B14HD-L-258-B-4,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID B14HD-L - LA,794,0,"23.60000","0","1","-","Active","Electromechanical","Open Frame (Pull)","Intermittent","6VDC","0.400"" (10.16mm)","22W","1.5Ohm","-","Chassis Mount","Wire Leads","1.460"" L x 0.790"" W x 1.024"" H (37.08mm x 20.07mm x 26.01mm)","0.394"" (10.00mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/B4HD-XXX-M-36.pdf,//media.digikey.com/Photos/LedexDormeyerSaia/B4HD-254-M-36.jpg,2024-1056-ND,B4HD-254-M-36,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID B4HD - 12 VD,249,0,"34.90000","0","1","-","Active","Electromechanical","Open Frame (Pull)","-","-","-","-","11.4Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","2.180"" L x 1.440"" W x 1.630"" H (55.37mm x 36.58mm x 41.40mm)","0.500"" (12.70mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/174432-XXX.pdf,//media.digikey.com/Photos/LedexDormeyerSaia/174432-027.jpg,2024-1090-ND,174432-027,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1-1/2,176,0,"55.39000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","24VDC","0.625"" (15.88mm)","15.6W","36.9Ohm","-","Chassis Mount","Quick Connect","1.500"" Dia x 2.500"" L (38.10mm x 63.50mm)","0.625"" (15.88mm)","Clevis"
https://www.tdk-electronics.tdk.com/download/2416550/b058c1d8cb525fb07296823773e1982f/piezostacks.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_B58004M4030A020.jpg,495-77299-ND,B58004M4030A020,EPCOS (TDK),ACTUATOR STACK COM30,145,0,"187.20000","0","1","B5804","Active","Piezoelectric","-","-","160V","59µm","-","-","-","Chassis Mount","Solder","0.205"" L x 0.205"" W x 1.181"" H (5.20mm x 5.20mm x 30.00mm)","-","-"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSOL-0844.pdf,//media.digikey.com/Photos/Delta%20Photos/DSOL-0844-12.JPG,1144-1299-ND,DSOL-0844-05,Delta Electronics,SOLENOID PULL CONTINUOUS 5V,28,0,"13.07000","0","1","DSOL","Active","Electromechanical","Open Frame (Pull)","Continuous","5VDC","0.500"" (12.70mm)","20W","1.3Ohm","-","Chassis Mount","Wire Leads","1.730"" L x 0.840"" W x 1.130"" H (43.94mm x 21.34mm x 28.70mm)","0.313"" (7.95mm)","Clevis"
//media.digikey.com/pdf/Data%20Sheets/Delta%20PDFs/DSML-0630_Series_Ds.pdf,//media.digikey.com/Photos/Delta%20Photos/MFG_DSML-0630.jpg,1144-1419-ND,DSML-0630-12C,Delta Electronics,SOLENOID LATCH PULL CONT 12V,90,0,"13.65000","0","1","DSML","Active","Electromechanical","Open Frame Latching (Pull)","Continuous","12VDC","0.500"" (12.70mm)","4W","38Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.200"" L x 0.750"" W x 0.750"" H (29.46mm x 19.05mm x 19.05mm)","0.250"" (6.35mm)","Clevis"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/ROB-10391_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_ROB-10391.jpg,1568-1579-ND,ROB-10391,SparkFun Electronics,SOLENOID PUSH INTERMITTENT 36V,78,0,"18.95000","0","1","-","Active","Electromechanical","Open Frame (Push)","Intermittent","36VDC","0.394"" (10.00mm)","99W","13Ohm","-","Chassis Mount","Wire Leads","2.530"" L x 1.181"" W x 1.496"" H (64.40mm x 30.00mm x 38.00mm)","0.510"" (13.00mm)","Round"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSTL-0829.pdf,//media.digikey.com/Photos/Delta%20Photos/DSTL-0829-xx.jpg,1144-1288-ND,DSTL-0829-24,Delta Electronics,SOLENOID PULL CONTINUOUS 24V,82,0,"23.49000","0","1","DSTL","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","24VDC","0.500"" (12.70mm)","76W","7.5Ohm","3/4-16 UNF-2A","Chassis Mount","Wire Leads with Connector","0.961"" Dia x 1.142"" L (24.40mm x 29.00mm)","0.307"" (7.80mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195203-XXX.pdf,-,2024-1072-ND,195203-231,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PUSH 1/2 X,40,0,"27.60000","0","1","STA","Active","Electromechanical","Closed Frame (Push), Tubular","Intermittent","12VDC","0.400"" (10.16mm)","15.1W","9.6Ohm","3/8-32 UNEF","Panel Mount","Wire Leads","0.500"" Dia x 1.000"" L (12.70mm x 25.40mm)","0.062"" (1.58mm)","Round"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-10.pdf,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/f0482a.JPG,527-1029-ND,F0482A,Pontiac Coil Inc.,SOLENOID PULL INTERMITTENT 12V,66,0,"29.48000","0","1","L-10-2","Active","Electromechanical","Closed Frame (Pull), Tubular","Intermittent","12VDC","0.875"" (22.20mm)","40W","3.6Ohm","3/4-24 UNS-2A","Panel Mount","Wire Leads","2.010"" Dia x 0.990"" L (51.05mm x 25.15mm)","0.437"" (11.10mm)","Clevis"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSML-0224.pdf,//media.digikey.com/photos/Delta%20Photos/DSML-0224-05.jpg,1144-1321-ND,DSML-0224-09,Delta Electronics,SOLENOID PULL PULSE 9V,71,0,"9.13000","0","1","DSML","Active","Electromechanical","Open Frame (Pull)","Pulse","9VDC","0.200"" (5.08mm)","11.2W","7.4Ohm","-","Chassis Mount","Wire Leads","0.910"" L x 0.280"" W x 0.330"" H (23.11mm x 7.11mm x 8.38mm)","0.130"" (3.30mm)","Round"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSOL-1341.pdf,//media.digikey.com/photos/Delta%20Photos/DSOL-1341-24.jpg,1144-1311-ND,DSOL-1341-120,Delta Electronics,SOLENOID PULL INTERMITTENT 120V,44,0,"11.18000","0","1","DSOL","Active","Electromechanical","Open Frame (Pull)","Intermittent","120VAC","0.787"" (20.00mm)","220W","65Ohm","-","Chassis Mount","Quick Connect","1.609"" L x 1.312"" W x 1.468"" H (40.87mm x 33.33mm x 37.29mm)","0.247"" (6.27mm)","Groove"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSOL-0844.pdf,//media.digikey.com/Photos/Delta%20Photos/DSOL-0844-12.JPG,1144-1302-ND,DSOL-0844-18,Delta Electronics,SOLENOID PULL CONTINUOUS 18V,40,0,"13.07000","0","1","DSOL","Active","Electromechanical","Open Frame (Pull)","Continuous","18VDC","0.500"" (12.70mm)","20W","16.2Ohm","-","Chassis Mount","Wire Leads","1.730"" L x 0.840"" W x 1.130"" H (43.94mm x 21.34mm x 28.70mm)","0.313"" (7.95mm)","Clevis"
//media.digikey.com/pdf/Data%20Sheets/Delta%20PDFs/DSOL-1333_Spec.pdf,//media.digikey.com/Photos/Delta%20Photos/DSOL-1333-36.JPG,1144-1304-ND,DSOL-1333-12A,Delta Electronics,SOLENOID PULL CONTINUOUS 12V,77,0,"13.61000","0","1","DSOL","Active","Electromechanical","Open Frame (Pull)","Continuous","12VAC","0.500"" (12.70mm)","10W","13.5Ohm","-","Chassis Mount","Quick Connect","1.250"" L x 1.280"" W x 1.380"" H (32.51mm x 31.75mm x 35.05mm)","0.500"" (12.70mm)","Clevis"
//media.digikey.com/pdf/Data%20Sheets/Delta%20PDFs/DSOL-1333_Spec.pdf,//media.digikey.com/Photos/Delta%20Photos/DSOL-1333-36.JPG,1144-1306-ND,DSOL-1333-24A,Delta Electronics,SOLENOID PULL CONTINUOUS 24V,29,0,"13.61000","0","1","DSOL","Active","Electromechanical","Open Frame (Pull)","Continuous","24VAC","0.500"" (12.70mm)","10W","73Ohm","-","Chassis Mount","Quick Connect","1.250"" L x 1.280"" W x 1.380"" H (32.51mm x 31.75mm x 35.05mm)","0.500"" (12.70mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-10.pdf,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/F0484A.jpg,527-1031-ND,F0484A,Pontiac Coil Inc.,SOLENOID PULL INTERMITTENT 24V,16,0,"29.06000","0","1","L-10-2","Active","Electromechanical","Closed Frame (Pull), Tubular","Intermittent","24VDC","0.875"" (22.20mm)","40W","14.4Ohm","3/4-24 UNS-2A","Panel Mount","Wire Leads","2.010"" Dia x 0.990"" L (51.05mm x 25.15mm)","0.437"" (11.10mm)","Clevis"
http://image.dfrobot.com/image/data/FIT0259/Dash4CutSheet.pdf,-,1738-1115-ND,FIT0259,DFRobot,SOLENOID PUSH 7V,28,0,"30.85000","0","1","Dash4™","Active","Shape Memory Alloy (SMA)","Open Frame (Push)","-","7VDC","0.230"" (5.80mm)","-","3.2Ohm","-","Chassis Mount","Pin Header","2.690"" L x 0.950"" W x 0.110"" H (68.33mm x 24.13mm x 2.80mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pontiac%20Coil%20Inc%20PDFs/G041xA_Dwg.PDF,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/G0411A.JPG,527-1042-ND,G0411A,Pontiac Coil Inc.,SOLENOID LATCH PULL CONT 12V,86,0,"31.61000","0","1","M-82","Active","Electromechanical","Open Frame Latching (Pull)","Continuous","12VDC","0.750"" (19.05mm)","7W","20Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm), 0.110"" (2.8mm)","2.010"" L x 1.000"" W x 1.220"" H (51.05mm x 25.40mm x 30.99mm)","0.438"" (11.13mm)","Clevis"
//media.digikey.com/pdf/Data%20Sheets/Pontiac%20Coil%20Inc%20PDFs/G041xA_Dwg.PDF,//media.digikey.com/photos/Pontiac%20Coil%20Inc%20Photos/g0414a.JPG,527-1045-ND,G0414A,Pontiac Coil Inc.,SOLENOID LATCH PULL CONT 24V,67,0,"33.55000","0","1","M-82","Active","Electromechanical","Open Frame Latching (Pull)","Continuous","24VDC","0.750"" (19.05mm)","7W","82Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm), 0.110"" (2.8mm)","2.010"" L x 1.000"" W x 1.220"" H (51.05mm x 25.40mm x 30.99mm)","0.438"" (11.13mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-90.pdf,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/F0461A.JPG,527-1020-ND,F0461A,Pontiac Coil Inc.,SOLENOID PULL CONTINUOUS 12V,34,0,"34.43000","0","1","L-90","Active","Electromechanical","Open Frame (Pull)","Continuous","12VDC","1.250"" (31.75mm)","13W","11Ohm","-","Chassis Mount","Wire Leads","2.630"" L x 1.560"" W x 1.820"" H (66.80mm x 39.62mm x 46.23mm)","0.500"" (12.70mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-90.pdf,//media.digikey.com/photos/Pontiac%20Coil%20Inc%20Photos/F0463A.JPG,527-1022-ND,F0463A,Pontiac Coil Inc.,SOLENOID PULL CONTINUOUS 24V,76,0,"35.27000","0","1","L-90","Active","Electromechanical","Open Frame (Pull)","Continuous","24VDC","1.250"" (31.75mm)","13W","44Ohm","-","Chassis Mount","Wire Leads","2.630"" L x 1.560"" W x 1.820"" H (66.80mm x 39.62mm x 46.23mm)","0.500"" (12.70mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-15.pdf,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/F0493A.jpg,527-1034-ND,F0493A,Pontiac Coil Inc.,SOLENOID PULL CONTINUOUS 24V,66,0,"50.97000","0","1","L-15-2","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","24VDC","1.250"" (31.75mm)","14W","41Ohm","1-27 UNS-2A","Panel Mount","Wire Leads","1.490"" Dia x 2.380"" L (37.85mm x 60.45mm)","0.500"" (12.70mm)","Clevis"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSOL-1341.pdf,//media.digikey.com/photos/Delta%20Photos/DSOL-1341-24.jpg,1144-1312-ND,DSOL-1341-240,Delta Electronics,SOLENOID PULL INTERMITTENT 240V,55,0,"11.18000","0","1","DSOL","Active","Electromechanical","Open Frame (Pull)","Intermittent","240VAC","0.787"" (20.00mm)","235W","246Ohm","-","Chassis Mount","Quick Connect","1.609"" L x 1.312"" W x 1.468"" H (40.87mm x 33.33mm x 37.29mm)","0.247"" (6.27mm)","Groove"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-22.pdf,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/F0411A.jpg,527-1000-ND,F0411A,Pontiac Coil Inc.,SOLENOID PULL CONTINUOUS 12V,76,0,"18.96000","0","1","L-22","Active","Electromechanical","Open Frame (Pull)","Continuous","12VDC","0.500"" (12.70mm)","4W","36Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.160"" L x 0.750"" W x 0.750"" H (29.46mm x 19.05mm x 19.05mm)","0.250"" (6.35mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-22.pdf,//media.digikey.com/photos/Pontiac%20Coil%20Inc%20Photos/F0413A.JPG,527-1002-ND,F0413A,Pontiac Coil Inc.,SOLENOID PULL CONTINUOUS 24V,47,0,"19.01000","0","1","L-22","Active","Electromechanical","Open Frame (Pull)","Continuous","24VDC","0.500"" (12.70mm)","4W","144Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.160"" L x 0.750"" W x 0.750"" H (29.46mm x 19.05mm x 19.05mm)","0.250"" (6.35mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-11.pdf,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/F0431A.JPG,527-1008-ND,F0431A,Pontiac Coil Inc.,SOLENOID PULL CONTINUOUS 12V,65,0,"19.58000","0","1","L-11","Active","Electromechanical","Open Frame (Pull)","Continuous","12VDC","0.750"" (19.05mm)","8W","18Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.870"" L x 0.940"" W x 1.190"" H (47.50mm x 20.57mm x 30.23mm)","0.312"" (7.93mm)","Clevis"
http://www.deltaww.com/filecenter/Products/download/04/0409/DSMS-0730.pdf,//media.digikey.com/Photos/Delta%20Photos/DSMS-0730-xx.jpg,1144-1318-ND,DSMS-0730-18,Delta Electronics,SOLENOID PUSH PULSE 18V,34,0,"20.16000","0","1","DSMS","Active","Electromechanical","Open Frame Latching (Push)","Pulse","18VDC","0.138"" (3.50mm)","34W","9.4Ohm","-","Chassis Mount","Wire Leads with Connector","1.181"" L x 0.630"" W x 0.551"" H (30.00mm x 16.00mm x 14.00mm)","0.236"" (6.00mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/M-22.pdf,//media.digikey.com/photos/Pontiac%20Coil%20Inc%20Photos/G0401A.JPG,527-1036-ND,G0401A,Pontiac Coil Inc.,SOLENOID LATCH PULL CONT 12V,95,0,"28.16000","0","1","M-22","Active","Electromechanical","Open Frame Latching (Pull)","Continuous","12VDC","0.250"" (6.35mm)","4W","38Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.200"" L x 0.750"" W x 0.750"" H (29.46mm x 19.05mm x 19.05mm)","0.250"" (6.35mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/M-22.pdf,//media.digikey.com/photos/Pontiac%20Coil%20Inc%20Photos/G0404A.JPG,527-1039-ND,G0404A,Pontiac Coil Inc.,SOLENOID LATCH PULL CONT 24V,51,0,"28.16000","0","1","M-22","Active","Electromechanical","Open Frame Latching (Pull)","Continuous","24VDC","0.250"" (6.35mm)","4W","144Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.200"" L x 0.750"" W x 0.750"" H (29.46mm x 19.05mm x 19.05mm)","0.250"" (6.35mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/M-22.pdf,//media.digikey.com/photos/Pontiac%20Coil%20Inc%20Photos/G0402A.JPG,527-1037-ND,G0402A,Pontiac Coil Inc.,SOLENOID LATCH PULL INTER 12V,38,0,"28.16000","0","1","M-22","Active","Electromechanical","Open Frame Latching (Pull)","Intermittent","12VDC","0.250"" (6.35mm)","9W","16Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.200"" L x 0.750"" W x 0.750"" H (29.46mm x 19.05mm x 19.05mm)","0.250"" (6.35mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-82.pdf,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/L-82%20SERIES.JPG,527-1015-ND,F0444A,Pontiac Coil Inc.,SOLENOID PULL INTERMITTENT 24V,42,0,"28.71000","0","1","L-82","Active","Electromechanical","Open Frame (Pull)","Intermittent","24VDC","0.750"" (19.05mm)","19W","30.3Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","2.010"" L x 1.000"" W x 1.220"" H (51.05mm x 25.40mm x 30.99mm)","0.438"" (11.13mm)","Clevis"
//media.digikey.com/pdf/Data%20Sheets/Pontiac%20Coil%20Inc%20PDFs/G041xA_Dwg.PDF,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/G0413A.JPG,527-1044-ND,G0413A,Pontiac Coil Inc.,SOLENOID LATCH PULL PULSE 12V,26,0,"33.33000","0","1","M-82","Active","Electromechanical","Open Frame Latching (Pull)","Pulse","12VDC","0.750"" (19.05mm)","70W","2Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm), 0.110"" (2.8mm)","2.010"" L x 1.000"" W x 1.220"" H (51.05mm x 25.40mm x 30.99mm)","0.438"" (11.13mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-90.pdf,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/F0464A.JPG,527-1023-ND,F0464A,Pontiac Coil Inc.,SOLENOID PULL INTERMITTENT 24V,12,0,"33.88000","0","1","L-90","Active","Electromechanical","Open Frame (Pull)","Intermittent","24VDC","1.250"" (31.75mm)","48W","12Ohm","-","Chassis Mount","Wire Leads","2.630"" L x 1.560"" W x 1.820"" H (66.80mm x 39.62mm x 46.23mm)","0.500"" (12.70mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-90.pdf,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/F0462A.JPG,527-1021-ND,F0462A,Pontiac Coil Inc.,SOLENOID PULL INTERMITTENT 12V,14,0,"35.49000","0","1","L-90","Active","Electromechanical","Open Frame (Pull)","Intermittent","12VDC","1.250"" (31.75mm)","48W","3Ohm","-","Chassis Mount","Wire Leads","2.630"" L x 1.560"" W x 1.820"" H (66.80mm x 39.62mm x 46.23mm)","0.500"" (12.70mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-15.pdf,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/F0491A.JPG,527-1032-ND,F0491A,Pontiac Coil Inc.,SOLENOID PULL CONTINUOUS 12V,11,0,"51.26000","0","1","L-15-2","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","12VDC","1.250"" (31.75mm)","14W","10Ohm","1-27 UNS-2A","Panel Mount","Wire Leads","1.490"" Dia x 2.380"" L (37.85mm x 60.45mm)","0.500"" (12.70mm)","Clevis"
https://cdn.sparkfun.com/assets/9/b/9/e/0/NI-11_instruction.pdf,-,1568-ROB-15324-ND,ROB-15324,SparkFun Electronics,SOLENOID PULL 12V,60,0,"9.95000","0","1","-","Active","Electromechanical","Closed Frame (Pull)","-","12VDC","-","-","-","-","Chassis Mount","Wire Leads with Connector","2.106"" L x 0.984"" W x 1.083"" H (53.50mm x 25.00mm x 27.50mm)","0.394"" (10.00mm)","Slanted Slug"
https://library.johnsonelectric.com/2d/solenoids/B11HD-XXX-B-3.pdf,-,2024-1027-ND,B11HD-255-B-3,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID B11HD - 12 V,99,0,"21.00000","0","1","-","Active","Electromechanical","Open Frame (Pull)","Intermittent","12VDC","0.625"" (15.88mm)","34.3W","4.2Ohm","-","Chassis Mount","Wire Leads","2.000"" L x 0.940"" W x 1.250"" H (50.80mm x 23.88mm x 31.75mm)","0.437"" (11.10mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/B11HD-XXX-B-3.pdf,-,2024-1028-ND,B11HD-253-B-3,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID B11HD - 24 V,98,0,"21.00000","0","1","-","Active","Electromechanical","Open Frame (Pull)","Continuous","24VDC","0.625"" (15.88mm)","8.6W","67Ohm","-","Chassis Mount","Wire Leads","2.000"" L x 0.940"" W x 1.250"" H (50.80mm x 23.88mm x 31.75mm)","0.437"" (11.10mm)","Clevis"
