Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Voltage - Rated","Size / Dimension","Width","Air Flow","Static Pressure","Bearing Type","Fan Type","Features","Noise","Power (Watts)","RPM","Termination","Ingress Protection","Operating Temperature","Approvals","Weight"
http://img.ebmpapst.com/products/datasheets/AC-axial-fan-8800N-ENU.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/8800N.jpg,381-1106-ND,8800N,ebm-papst Inc.,FAN AXIAL 80X38MM 115VAC WIRE,175,0,"47.35000","0","1","8000N","Active","115VAC","Square - 80mm L x 80mm H","38.00mm","27.7 CFM (0.776m³/min)","-","Sintec","Tubeaxial","-","28.0 dB(A)","11.00W","2500 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","1.1 lbs (499g)"
http://img.ebmpapst.com/products/datasheets/AC-axial-fan-9906L-ENU.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/MFG_9900_Series.jpg,381-1107-ND,9906L,ebm-papst Inc.,FAN AXIAL 119X25MM 115VAC TERM,440,0,"50.54000","0","1","9900","Active","115VAC","Square - 119mm L x 119mm H","25.00mm","58.9 CFM (1.65m³/min)","-","Ball","Tubeaxial","-","34.0 dB(A)","8.00W","2100 RPM","2 Terminals","-","-40 ~ 176°F (-40 ~ 80°C)","CE, CSA, UL, VDE","0.716 lb (324.77g)"
http://catalog.ebmpapst.us/allpdfs/9900.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/MFG_9900_Series.jpg,381-1079-ND,9956,ebm-papst Inc.,FAN AXIAL 119X25MM 230VAC TERM,405,0,"50.54000","0","1","9900","Active","230VAC","Square - 119mm L x 119mm H","25.00mm","68.9 CFM (1.93m³/min)","-","Ball","Tubeaxial","-","37.0 dB(A)","14.00W","2450 RPM","2 Terminals","-","-40 ~ 158°F (-40 ~ 70°C)","CE, CSA, UL, VDE","0.716 lb (324.77g)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/4658N.PDF,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/4658N.jpg,381-2680-ND,4658N,ebm-papst Inc.,AC TUBEAXIAL FAN,189,59,"52.56000","0","1","-","Active","230VAC","Square - 119mm L x 119mm H","38.00mm","99.9 CFM (2.80m³/min)","0.363 in H2O (90.0 Pa)","Ball","Tubeaxial","-","48.0 dB(A)","18.00W","2950 RPM","2 Terminals","-","-40 ~ 194°F (-40 ~ 90°C)","CCC, CE, CSA, UL, VDE","1.2 lbs (544.3g)"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/5915PC_Metal.pdf,//media.digikey.com/Photos/NMB%20Tech%20Photos/5915PC-12T-B30-S00.JPG,P13606-ND,5915PC-12T-B30-S00,NMB Technologies Corporation,FAN AXIAL 172X38MM 115VAC TERM,228,0,"56.93000","0","1","15038PB","Active","115VAC","Rectangular/Rounded - 172mm L x 150mm H","38.00mm","187.1 CFM (5.24m³/min)","0.655 in H2O (163.2 Pa)","Ball","Tubeaxial","-","53.0 dB","38.00W","3150 RPM","2 Terminals","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","2 lbs (907.2g)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/55462.19490z10_Dwg.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/55462.19490.jpg,381-2683-ND,55462.19490,ebm-papst Inc.,HOT AIR FANS / BLOWERS,136,0,"64.44000","0","1","55462","Active","-","Round - 152mm Dia","153.0mm","-","-","Sleeve","Blower","-","-","-","-","-","-","-","-","-"
http://img.ebmpapst.com/products/datasheets/AC-centrifugal-fan-RG901806-ENU.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/RG90-18%5E06.jpg,381-2428-ND,RG90-18/06,ebm-papst Inc.,FAN BLWR FLATPAK 135X38MM 115VAC,117,0,"68.99000","0","1","RG90","Active","115VAC","Square - 135mm L x 135mm H","38.00mm","27.7 CFM (0.776m³/min)","-","Ball","Blower, Flatpak","-","60.0 dB(A)","22.00W","-","2 Wire Leads","-","-","CE, CSA, UL, VDE","1.3 lbs (589.7g)"
http://img.ebmpapst.com/products/datasheets/AC-axial-fan-AC8300H-ENU.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_AC8300H.jpg,381-2739-ND,AC8300H,ebm-papst Inc.,FAN 85-265VAC 47CFM 8.3W 80X32MM,127,0,"70.33000","0","1","AC8300H","Active","115VAC","Square - 80mm L x 80mm H","32.00mm","46.9 CFM (1.31m³/min)","-","Ball","Tubeaxial","-","48.0 dB(A)","8.30W","5000 RPM","2 Wire Leads","IP54 - Dust Protected, Water Resistant","-4 ~ 167°F (-20 ~ 75°C)","CCC, CE, CSA, UL, VDE","0.717 lb (325.22g)"
//media.digikey.com/pdf/Data%20Sheets/Sunon%20PDFs/CF4113HBL-000U-A99.pdf,//media.digikey.com/Photos/Sunon%20Photos/MFG_CF4113.jpg,259-1753-ND,CF4113HBL-000U-A99,Sunon Fans,FAN AXIAL 120X38MM 100-240V,115,0,"71.22000","0","1","CF","Active","110/230VAC","Square - 120mm L x 120mm H","38.00mm","109.0 CFM (3.05m³/min)","0.370 in H2O (92.2 Pa)","Ball","Tubeaxial","Auto Restart, Electronic Commutation (EC), Dual Voltage","44.9 dB(A)","5.10W","3500 RPM","2 Wire Leads","-","-13 ~ 158°F (-25 ~ 70°C)","CE, CUR, TUV, UL","0.595 lb (269.89g)"
http://portal.sunon.com.tw/pls/portal/sunonap.sunon_html_d_pkg.open_file?input_file_name=7264646F632F3230313530392F3231373539312F28413137303030363430472D3030292D352E706466,//media.digikey.com/Photos/Sunon%20Photos/A1175-HBL.TC.GN.JPG,259-1306-ND,A1175-HBL.TC.GN,Sunon Fans,FAN AXIAL 171X51MM 115VAC WIRE,195,0,"74.04000","0","1","A","Active","115VAC","Rectangular - 171mm L x 151mm H","51.00mm","239.0 CFM (6.69m³/min)","0.690 in H2O (171.8 Pa)","Ball","Tubeaxial","-","58.0 dB(A)","27.00W","3200 RPM","2 Wire Leads","-","14 ~ 176°F (-10 ~ 80°C)","CE, CUR, TUV, UL","2 lbs (907.2g)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/4656ZWU.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/4000ZU%20SERIES.JPG,381-2644-ND,4656ZWU,ebm-papst Inc.,FAN AXIAL 119X38MM 230VAC WIRE,163,0,"80.95000","0","1","4000ZU","Active","230VAC","Square - 119mm L x 119mm H","38.00mm","105.9 CFM (2.97m³/min)","0.321 in H2O (80.0 Pa)","Ball","Tubeaxial","-","42.0 dB(A)","17.00W","3100 RPM","2 Wire Leads","IP65 - Dust Tight, Water Resistant","-40 ~ 176°F (-40 ~ 80°C)","CCC, CE, CSA, UL, VDE","-"
https://orionfans.com/productFiles/datasheet/OA254AP_saltfog.pdf,//media.digikey.com/photos/Orion%20Fans/OA254AP-11-1TB(SF).JPG,1053-1561-ND,OA254AP-11-1TB(SF),Orion Fans,FAN AXIAL 254X89MM 115VAC TERM,36,0,"83.90000","0","1","OA254AP","Active","115VAC","Round - 254mm Dia","89.00mm","550.0 CFM (15.40m³/min)","0.400 in H2O (99.6 Pa)","Ball","Tubeaxial","Salt Fog Rated","55.0 dB","33.00W","1650 RPM","2 Terminals","-","-4 ~ 176°F (-20 ~ 80°C)","cURus","-"
http://img.ebmpapst.com/products/datasheets/EC-axial-fan-ACI4420HH-ENU.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_ACI4410HH.jpg,381-2732-ND,ACI4420HH,ebm-papst Inc.,FAN 120/230VAC 119X38MM 106CFM,180,0,"86.75000","0","1","Green Tech ACi4400","Active","230VAC","Square - 119.5mm L x 119.5mm H","38.00mm","105.9 CFM (2.97m³/min)","-","Ball","Tubeaxial","Electronic Commutation (EC)","42.0 dB(A)","4.40W","3350 RPM","2 Terminals","IP54 - Dust Protected, Water Resistant","-4 ~ 167°F (-20 ~ 75°C)","CSAus, cURus","0.551 lb (249.93g)"
https://orionfans.com/productFiles/datasheet/OA200AN_metal.pdf,//media.digikey.com/photos/Orion%20Fans/OA200AN-22-1WB1856.jpg,1053-1541-ND,OA200AN-22-1WB1856,Orion Fans,FAN AXIAL 200X70MM 230VAC WIRE,32,0,"91.82000","0","1","OA200AN","Active","230VAC","Round - 200mm Dia","70.00mm","485.0 CFM (13.58m³/min)","0.930 in H2O (231.7 Pa)","Ball","Tubeaxial","-","68.0 dB(A)","105W","3300 RPM","2 Wire Leads","IP55 - Dust Protected, Water Resistant","-22 ~ 176°F (-30 ~ 80°C)","cURus, TUV","3.9 lbs (1.8kg)"
https://www.mechatronics.com/pdf/UF18JC.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/UF18JC12%5E23-BWHR.jpg,1570-1141-ND,UF18JC12/23-BWHR,Mechatronics Fan Group,FAN AXIAL 180X90MM 115/230VAC,26,0,"95.01000","0","1","UF18JC-4","Active","115/230VAC","Square - 180mm L x 180mm H","90.00mm","460.0 CFM (12.88m³/min)","1.060 in H2O (264.0 Pa)","Ball","Tubeaxial","Dual Voltage, Permanent Split Capacitor Motor","59.0 dB(A)","72.0W","3400 RPM","2 Wire Leads","-","-40 ~ 158°F (-40 ~ 70°C)","CE, cUL, TUV, UL","4.8 lbs (2.2kg)"
//media.digikey.com/pdf/Data%20Sheets/Sunon%20PDFs/CF4113LBL-000U-AE9.pdf,//media.digikey.com/Photos/Sunon%20Photos/MFG_CF4113.jpg,259-1763-ND,CF4113LBL-000U-AE9,Sunon Fans,FAN AXIAL 120X38MM 100-240V IP68,112,0,"95.13000","0","1","CF","Active","110/230VAC","Square - 120mm L x 120mm H","38.00mm","64.3 CFM (1.80m³/min)","0.170 in H2O (42.3 Pa)","Ball","Tubeaxial","Auto Restart, Electronic Commutation (EC), Dual Voltage","31.4 dB(A)","1.80W","2000 RPM","2 Wire Leads","IP68 - Dust Tight, Waterproof","-13 ~ 158°F (-25 ~ 70°C)","CE, CUR, TUV, UL","0.699 lb (317.06g)"
https://orionfans.com/productFiles/datasheet/OAB22599.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OAB22599.jpg,1053-1628-ND,OAB22599-11-1B,Orion Fans,FAN IMP MTRZD 225X99 115V W/CAP,224,0,"99.00000","0","1","OAB225","Active","115VAC","Round - 225mm Dia","99.00mm","770.0 CFM (21.56m³/min)","2.600 in H2O (647.7 Pa)","Ball","Motorized Impellers","-","71.0 dB(A)","160W","2950 RPM","2 Wire Leads","-","32 ~ 113°F (0 ~ 45°C)","-","-"
https://www.mechatronics.com/pdf/mechatronics_catalog.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/UF250APA12-H1C2A.jpg,1570-1196-ND,UF250APA12-H1C2A,Mechatronics Fan Group,IMPELLER 251X98MM 115VAC,33,0,"103.81000","0","1","UF250APA","Active","115VAC","Round - 251mm Dia","98.00mm","850.0 CFM (23.80m³/min)","2.900 in H2O (722.4 Pa)","Ball","Motorized Impellers","Permanent Split Capacitor Motor, Thermal Overload Protector (TOP)","76.0 dB(A)","240W","2700 RPM","2 Wire Leads","-","-40 ~ 122°F (-40 ~ 50°C)","CE, cUL, TUV, UL","6.8 lbs (3.1kg)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/W2E143-AB15-06.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/MFG_W2E143-A.jpg,381-2821-ND,W2E143-AB15-06,ebm-papst Inc.,FAN AXIAL 115VAC 172X51MM,41,0,"130.46000","0","1","W2E143","Active","115VAC","Round - 171.5mm Dia","51.00mm","-","-","Ball","Tubeaxial","-","-","29.00W","3300 RPM","2 Terminals","IP20","-","CE, CSA, UL, VDE","2 lbs (907.2g)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/R2E175_Series.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/MFG_R2E175_Series.jpg,381-2544-ND,R2E175-AO79-12,ebm-papst Inc.,FAN IMP MTRZD 175X62MM 115VAC,28,0,"149.29000","0","1","R2E175","Active","115VAC","Round - 175mm Dia","62.00mm","320.0 CFM (8.96m³/min)","-","Ball","Motorized Impellers","-","67.0 dB(A)","75.0W","-","2 Wire Leads","-","-","-","3 lbs (1.4kg)"
https://www.mechatronics.com/pdf/UF250BMB-H1.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/MFG_UF250BMB-SERIES.jpg,1570-1274-ND,UF250BMB12-H1C2A-B1,Mechatronics Fan Group,FAN AXIAL 280X80MM 115VAC TACH,59,0,"149.56000","0","1","UF250BMB-H1","Active","115VAC","Square - 280mm L x 280mm H","80.00mm","1130.0 CFM (31.64m³/min)","0.780 in H2O (194.3 Pa)","Ball","Tubeaxial","Permanent Split Capacitor Motor, Speed Sensor (Tach), Thermal Overload Protector (TOP)","70.0 dB(A)","148W","2700 RPM","3 Terminals","-","-4 ~ 158°F (-20 ~ 70°C)","CE, cUL, TUV, UL","6.1 lbs (2.8kg)"
http://catalog.ebmpapst.us/allpdfs/W1G130.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_W1G130.jpg,381-2741-ND,W1G130-AA49-01,ebm-papst Inc.,FAN 115VAC 220CFM 130MM,127,0,"149.99000","0","1","W1G130","Active","115VAC","Round - 151mm Dia","58.00mm","-","0.363 in H2O (90.0 Pa)","Ball","Tubeaxial","-","-","24.00W","3200 RPM","-","IP54 - Dust Protected, Water Resistant","-22 ~ 140°F (-30 ~ 60°C)","CSA, EAC, UL, VDE","1.7 lbs (771.1g)"
http://www.qualtekusa.com/images/Fans/pdf_files/FDA2-28080.pdf,//media.digikey.com/Photos/Qualtek%20Photos/FDA2-28080QBHK4F.JPG,Q878-ND,FDA2-28080QBHK4F,Qualtek,FAN AXIAL 280X80MM BALL 230VAC,38,100,"159.50000","0","1","HPLC, FDA2-28080","Active","230VAC","Square - 320mm L x 320mm H","80.00mm","1150.0 CFM (32.20m³/min)","0.807 in H2O (201.0 Pa)","Ball","Tubeaxial","-","73.0 dB(A)","138W","2900 RPM","Terminal Block","-","-4 ~ 158°F (-20 ~ 70°C)","CE, cURus, TUV","6.7 lbs (3kg)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/R2E175_Series.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/MFG_R2E175_Series.jpg,381-2543-ND,R2E175-AC77-18,ebm-papst Inc.,FAN IMP MTRZD 175X47MM 230VAC,56,0,"167.24000","0","1","R2E175","Active","230VAC","Round - 175mm Dia","47.00mm","320.0 CFM (8.96m³/min)","-","Ball","Motorized Impellers","-","70.0 dB(A)","70.0W","-","2 Wire Leads","-","-","-","3 lbs (1.4kg)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/W2E143-AB09-06.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/W2E143-AB09-01.jpg,381-2820-ND,W2E143-AB09-06,ebm-papst Inc.,FAN AXIAL 230VAC 172X51MM,32,138,"171.69000","0","1","W2E143","Active","230VAC","Round - 171.5mm Dia","51.00mm","-","-","Ball","Tubeaxial","-","-","29.00W","3300 RPM","-","IP20","-13 ~ 167°F (-25 ~ 75°C)","CCC, CE, CSA, UL, VDE","2 lbs (907.2g)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/AC6200NMU.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/AC6200NMU.jpg,381-2653-ND,AC6200NMU,ebm-papst Inc.,FAN AXL 171.5X50.8MM 115/230VAC,45,175,"182.71000","0","1","6200NU","Active","115/230VAC","Round - 171.5mm Dia","50.80mm","206.0 CFM (5.77m³/min)","-","Ball","Tubeaxial","Dual Voltage","50.0 dB(A)","14.00W","2850 RPM","2 Wire Leads","IP55 - Dust Protected, Water Resistant","-4 ~ 158°F (-20 ~ 70°C)","CCC, CE, CSA, TUV, UL","2 lbs (907.2g)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/Backward_Curved_AC_Impellers.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/R4E250-AB01-25.jpg,381-2657-ND,R4E250-AB01-25,ebm-papst Inc.,FAN IMP MTRZD 250X99MM 230VAC,37,0,"206.59000","0","1","R4E250","Active","230VAC","Round - 250mm Dia","99.00mm","560.0 CFM (15.68m³/min)","-","Ball","Motorized Impellers","-","60.0 dB(A)","85.0W","-","2 Wire Leads","IP44","-","-","5 lbs (2.3kg)"
https://orionfans.com/productFiles/datasheet/OA280LFG.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OA280LFGxx1T.JPG,1053-1576-ND,OA280LFG111T,Orion Fans,FAN AXIAL 323X141.5MM 115VAC,30,0,"215.33000","0","1","OA280","Active","115VAC","Square - 320mm L x 320mm H","141.5mm","1130.0 CFM (31.64m³/min)","0.650 in H2O (161.9 Pa)","Ball","Tubeaxial","Kit","70.0 dB","148W","2700 RPM","Terminal Block","IP55 - Dust Protected, Water Resistant","-40 ~ 140°F (-40 ~ 60°C)","cURus, TUV","-"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/R4E310-AE_Series.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/R4E310-AE13-16.jpg,381-2549-ND,R4E310-AE13-16,ebm-papst Inc.,FAN IMP MTRZD 318X154MM 115VAC,258,0,"304.82000","0","1","R4E310","Active","115VAC","Round - 318mm Dia","154.0mm","1265.0 CFM (35.42m³/min)","-","Ball","Motorized Impellers","Capacitor","68.0 dB(A)","155W","-","2 Wire Leads","-","-","CCC, CE, CSA, UL","8 lbs (3.6kg)"
http://catalog.ebmpapst.us/allpdfs/R4E310.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/R4E310-AQ29-11.jpg,381-2405-ND,R4E310-AQ29-11,ebm-papst Inc.,FAN IMP MTRZD 318X154MM 115VAC,55,0,"332.01000","0","1","R4E310","Active","115VAC","Round - 318mm Dia","154.0mm","1430.0 CFM (40.04m³/min)","-","Ball","Motorized Impellers","Capacitor","65.0 dB(A)","225W","1700 RPM","2 Wire Leads","-","-","-","9.7 lbs (4.4kg)"
http://www.ebmpapst.us/media/content/literature/datasheets/R3G225-RE.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_R3G-RadiCal.jpg,381-2793-ND,R3G225-RE19-04,ebm-papst Inc.,225 MM EC CENTRIFUGAL FAN,38,0,"377.21000","0","1","Green Tech RadiCal® R3G225RE","Active","115VAC","Round - 225mm Dia","99.00mm","753.4 CFM (21.10m³/min)","-","Ball","Motorized Impellers","Electronic Commutation (EC)","70.0 dB(A)","170W","2870 RPM","2 Wire Leads","IP54 - Dust Protected, Water Resistant","-13 ~ 122°C (-25 ~ 50°C)","UL","3.9 lbs (1.8kg)"
http://www.qualtekusa.com/images/Fans/pdf_files/FAA1-12038-A.pdf,//media.digikey.com/Photos/Qualtek%20Photos/FAA1-12038NBMT31.jpg,Q596-ND,FAA1-12038NBLW31-A,Qualtek,FAN AXIAL 119.5X38.5MM 115VAC,231,0,"11.25000","0","1","FAA1-12038","Active","115VAC","Square - 119.5mm L x 119.5mm H","38.50mm","71.5 CFM (2.00m³/min)","0.100 in H2O (24.9 Pa)","Ball","Tubeaxial","-","37.9 dB(A)","8.70W","2200 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, cURus, TUV","1.2 lbs (544.3g)"
https://orionfans.com/productFiles/datasheet/OA825AP.pdf,//media.digikey.com/Photos/Orion%20Fans/OA825-2%20TERMINALS.JPG,1053-1094-ND,OA825AP-11-2TB,Orion Fans,FAN AXIAL 80X27MM 115VAC TERM,114,0,"17.74000","0","1","OA825","Active","115VAC","Square - 80mm L x 80mm H","27.00mm","18.0 CFM (0.504m³/min)","0.140 in H2O (34.9 Pa)","Ball","Tubeaxial","-","24.0 dB","6.00W","2300 RPM","2 Terminals","-","-4 ~ 176°F (-20 ~ 80°C)","cURus, TUV","-"
//media.digikey.com/pdf/Data%20Sheets/Comair%20Rotron%20PDFs/19039202A.pdf,//media.digikey.com/Photos/Comair%20Rotron/19039306A.jpg,CR592-ND,19039202A,Comair Rotron,FAN AXIAL 254X107MM 115V CLE2T5,197,0,"80.90000","0","1","Caravel XL AC","Active","115VAC","Round - 254mm Dia","107.0mm","868.0 CFM (24.30m³/min)","0.487 in H2O (121.3 Pa)","Ball","Tubeaxial","-","60.0 dB(A)","115W","2400 RPM","2 Terminals","-","-","CE, cUL, UL","-"
//media.digikey.com/pdf/Data%20Sheets/Comair%20Rotron%20PDFs/17000653A_Spec.pdf,//media.digikey.com/Photos/Comair%20Rotron/MFG_CR2258.jpg,CR601-ND,17000653A,Comair Rotron,FAN EC 225X80MM CR2258-2800E1B,30,0,"198.75000","0","1","-","Active","115VAC","Square - 225mm L x 225mm H","80.00mm","586.0 CFM (16.41m³/min)","1.100 in H2O (274.0 Pa)","Ball","Tubeaxial","Auto Restart, Electronic Commutation, Locked Rotor Protection","65.0 dB(A)","44.00W","2800 RPM","Terminal Block","-","-4 ~ 158°F (-20 ~ 70°C)","CE, cUL, TUV, UL","4.1 lbs (1.9kg)"
http://catalog.ebmpapst.us/allpdfs/W2E250A.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/W2E250-CL06-70.JPG,381-2827-ND,W2E250-CL06-70,ebm-papst Inc.,FAN AXIAL 320X85MM 230VAC WIRE,30,0,"294.05000","0","1","W2E250A","Active","230VAC","Round - 320mm Dia","85.00mm","1100.0 CFM (30.80m³/min)","-","Ball","Tubeaxial","-","71.0 dB(A)","160W","-","4 Wire Leads","-","-","CSA, UL, VDE","3.1 lbs (1.4kg)"
http://partner.delta-corp.com/products/FanUploads/Specification/GTW020EUB12-REV02%20.pdf,//media.digikey.com/Photos/Delta%20Photos/GTW020EUB12.jpg,603-1832-ND,GTW020EUB12,Delta Electronics,FAN AXIAL 200X122MM BALL 230VAC,26,0,"310.05000","0","1","GTW","Active","230VAC","Round - 200mm Dia","122.0mm","636.0 CFM (17.81m³/min)","4.163 in H2O (1037.0 Pa)","Ball","Tubeaxial","PWM Control, Speed Sensor (Tach)","70.0 dB(A)","240W","6000 RPM","-","IP54 - Dust Protected, Water Resistant","-13 ~ 140°F (-25 ~ 60°C)","TUV, UL","6 lbs (2.7kg)"
http://www.qualtekusa.com/images/Fans/pdf_files/FAA1-12038-A.pdf,-,Q1101-ND,FAA1-12038NBJW31-A,Qualtek,FAN AXIAL 119.5X38.5MM 115VAC,242,1500,"10.27000","0","1","FAA1-12038-A","Active","115VAC","Square - 119.5mm L x 119.5mm H","38.50mm","103.4 CFM (2.90m³/min)","0.350 in H2O (87.2 Pa)","Ball","Tubeaxial","-","47.0 dB(A)","17.20W","3100 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, cURus, TUV","1.2 lbs (544.3g)"
http://www.qualtekusa.com/images/Fans/pdf_files/FAA1-12038-A.pdf,-,Q1102-ND,FAA1-12038NBKW31-A,Qualtek,FAN AXIAL 119.5X38.5MM 115VAC,228,240,"10.27000","0","1","FAA1-12038-A","Active","115VAC","Square - 119.5mm L x 119.5mm H","38.50mm","107.0 CFM (3.00m³/min)","0.250 in H2O (62.3 Pa)","Ball","Tubeaxial","-","48.1 dB(A)","19.20W","2600 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, cURus, TUV","1.2 lbs (544.3g)"
http://www.qualtekusa.com/images/Fans/pdf_files/FAA1-12038-A.pdf,//media.digikey.com/Photos/Qualtek%20Photos/MFG_FAA1-12038.jpg,Q1098-ND,FAA1-12038NBJT31-A,Qualtek,FAN AXIAL,383,440,"16.17000","0","1","FAA1-12038","Active","115VAC","Square - 119.5mm L x 119.5mm H","38.50mm","103.5 CFM (2.90m³/min)","0.350 in H2O (87.2 Pa)","Ball","Tubeaxial","-","47.0 dB(A)","17.20W","3100 RPM","2 Terminals","-","14 ~ 158°F (-10 ~ 70°C)","CE, cURus, TUV","1.2 lbs (544.3g)"
http://www.qualtekusa.com/images/Fans/pdf_files/FAA1-12038-A.pdf,//media.digikey.com/Photos/Qualtek%20Photos/MFG_FAA1-12038.jpg,Q1099-ND,FAA1-12038NBKT31-A,Qualtek,FAN AXIAL,366,0,"16.17000","0","1","FAA1-12038","Active","115VAC","Square - 119.5mm L x 119.5mm H","38.50mm","107.0 CFM (3.00m³/min)","0.250 in H2O (62.3 Pa)","Ball","Tubeaxial","-","48.1 dB(A)","19.20W","2600 RPM","2 Terminals","-","14 ~ 158°F (-10 ~ 70°C)","CE, cURus, TUV","1.2 lbs (544.3g)"
http://www.qualtekusa.com/images/Fans/pdf_files/FAA1-12038-A.pdf,//media.digikey.com/Photos/Qualtek%20Photos/MFG_FAA1-12038.jpg,Q1100-ND,FAA1-12038QBKT31-A,Qualtek,FAN AXIAL,215,60,"16.17000","0","1","FAA1-12038","Active","230VAC","Square - 119.5mm L x 119.5mm H","38.50mm","107.0 CFM (3.00m³/min)","0.250 in H2O (62.3 Pa)","Ball","Tubeaxial","-","48.1 dB(A)","19.80W","2600 RPM","2 Terminals","-","14 ~ 158°F (-10 ~ 70°C)","CE, cURus, TUV","1.2 lbs (544.3g)"
http://portal.sunon.com.tw/pls/portal/sunonap.sunon_html_d_pkg.open_file?input_file_name=7264646F632F3230313330372F3136353330372F28413039303030343830472D3030292D312E706466,"//media.digikey.com/photos/Sunon%20Photos/SF11580A-1083HBL.GN,%20SF11580A-1083HSL.GN.jpg",259-1814-ND,SF23092A-2092HSL.GN,Sunon Fans,FAN AXIAL 91.5X25.5MM 220/240VAC,479,0,"21.38000","0","1","SF","Active","240VAC","Square - 91.5mm L x 91.5mm H","25.50mm","36.0 CFM (1.01m³/min)","0.180 in H2O (44.8 Pa)","Sleeve","Tubeaxial","-","39.0 dB(A)","14.00W","2750 RPM","2 Wire Leads","-","-","CE, CUR, TUV, UL","0.617 lb (279.87g)"
http://portal.sunon.com.tw/pls/portal/sunonap.sunon_html_d_pkg.open_file?input_file_name=7264646F632F3230313330372F3136353330372F28413038303030353230472D3030292D322E706466,"//media.digikey.com/photos/Sunon%20Photos/SF23080A-2083HBL.GN,%20SF23080A-2083HSL.GN.jpg",259-1384-ND,SF23080A-2083HSL.GN,Sunon Fans,FAN AXIAL 80X38MM 220/240VAC,105,0,"21.58000","0","1","SF","Active","240VAC","Square - 80mm L x 80mm H","38.00mm","30.0 CFM (0.840m³/min)","0.180 in H2O (44.8 Pa)","Sleeve","Tubeaxial","-","35.0 dB(A)","16.00W","2750 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CUR, TUV, UL","0.75 lb (340.19g)"
http://portal.sunon.com.tw/pls/portal/sunonap.sunon_html_d_pkg.open_file?input_file_name=7264646F632F3230313330372F3136353330372F28413132303033323730472D3030292D322E706466,//media.digikey.com/photos/Sunon%20Photos/SP101A-1123HBL.GN.jpg,259-1895-ND,SP100A-1123XBL.GN,Sunon Fans,FAN AXIAL 119X38.5MM 115VAC WIRE,110,0,"25.54000","0","1","SP","Active","115VAC","Square - 119mm L x 119mm H","38.50mm","117.0 CFM (3.28m³/min)","0.390 in H2O (97.1 Pa)","Ball","Tubeaxial","-","50.0 dB(A)","20.00W","3150 RPM","2 Wire Leads","-","-","CE, CSA, TUV, UL","1.2 lbs (544.3g)"
