Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Voltage - Rated","Size / Dimension","Width","Air Flow","Static Pressure","Bearing Type","Fan Type","Features","Noise","Power (Watts)","RPM","Termination","Ingress Protection","Operating Temperature","Approvals","Weight"
http://partner.delta-corp.com/Products/FANUploads/Specification/AFB03505HA-A(REV01).pdf,//media.digikey.com/Photos/Delta%20Photos/AFB03505HA-A.jpg,603-1273-ND,AFB03505HA-A,Delta Electronics,FAN AXIAL 35X10MM BALL 5VDC WIRE,655,0,"12.08000","0","1","AFB","Active","5VDC","Square - 35mm L x 35mm H","10.00mm","5.5 CFM (0.154m³/min)","0.106 in H2O (26.4 Pa)","Ball","Tubeaxial","-","22.0 dB(A)","700mW","7000 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.022 lb (9.98g)"
http://portal.sunon.com.tw/pls/portal/sunonap.sunon_html_d_pkg.open_file?input_file_name=7264646F632F3230313430312F3137363539372F28443132303137313330472D3030292D322E706466,//media.digikey.com/Photos/Sunon%20Photos/DR%28ME%2938-SERIES.jpg,259-1488-ND,MEC0381V1-000U-A99,Sunon Fans,FAN AXIAL 120X38MM 12VDC WIRE,1042,0,"12.13000","0","1","MagLev® MEC","Active","12VDC","Square - 120mm L x 120mm H","38.00mm","138.0 CFM (3.86m³/min)","0.360 in H2O (89.7 Pa)","Vapo-Bearing™","Tubeaxial","Auto Restart","48.0 dB(A)","10.10W","3100 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CUR, TUV, UL","0.481 lb (218.18g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_E_pdf/San_Ace_60R25_E.pdf,//media.digikey.com/photos/Sanyo%20Photos/109R0624M401.JPG,1688-1274-ND,109R0648J401,Sanyo Denki America Inc.,FAN 60X25MM 48VDC TACH,1257,0,"12.15000","0","1","San Ace 60","Active","48VDC","Square - 60mm L x 60mm H","25.00mm","-","-","Ball","Tubeaxial","Speed Sensor (Tach)","44.0 dB(A)","5.76W","7600 RPM","3 Wire Leads","-","-4 ~ 140°F (-20 ~ 60°C)","CSA, TUV, UL","-"
https://orionfans.com/productFiles/datasheet/OD4010.pdf,//media.digikey.com/Photos/Orion%20Fans/OD4010-24HB02A.jpg,1053-1412-ND,OD4010-24HB02A,Orion Fans,FAN AXIAL 40X10.5MM 24VDC WIRE,1762,0,"12.20000","0","1","OD4010","Active","24VDC","Square - 40mm L x 40mm H","10.50mm","7.0 CFM (0.196m³/min)","0.100 in H2O (24.9 Pa)","Ball","Tubeaxial","Locked Rotor Sensor","25.0 dB","-","6000 RPM","3 Wire Leads","-","-4 ~ 176°F (-20 ~ 80°C)","cURus, TUV","-"
//media.digikey.com/pdf/Data%20Sheets/Orion%20Fans%20PDFs/OD6025-24HB02A.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OD6025-24HB02A.jpg,1053-1416-ND,OD6025-24HB02A,Orion Fans,FAN AXIAL 60X25MM 24VDC WIRE,1614,0,"12.20000","0","1","OD6025","Active","24VDC","Square - 60mm L x 60mm H","25.00mm","24.0 CFM (0.672m³/min)","0.200 in H2O (49.8 Pa)","Ball","Tubeaxial","Auto Restart, Locked Rotor Sensor","35.0 dB","3.50W","4500 RPM","3 Wire Leads","-","-4 ~ 167°F (-20 ~ 75°C)","cURus, TUV","-"
//media.digikey.com/pdf/Data%20Sheets/Orion%20Fans%20PDFs/OD8025-48HB.pdf,//media.digikey.com/Photos/Orion%20Fans/OD8025-48HB.jpg,1053-1265-ND,OD8025-48HB,Orion Fans,FAN AXIAL 80X25MM 48VDC WIRE,634,0,"12.20000","0","1","OD8025","Active","48VDC","Square - 80mm L x 80mm H","25.00mm","40.0 CFM (1.12m³/min)","0.230 in H2O (57.3 Pa)","Ball","Tubeaxial","Auto Restart","33.0 dB","3.80W","3300 RPM","2 Wire Leads","-","-4 ~ 167°F (-20 ~ 75°C)","cURus","0.191 lb (86.64g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_pdf/San_Ace_60GA20_E.pdf,//media.digikey.com/Photos/Sanyo%20Photos/San-60-4wire(bl-r-y-br).jpg,1688-1571-ND,9GA0612P6G001,Sanyo Denki America Inc.,"FAN 60X20MM 12VDC TACH,PWM",297,0,"12.30000","0","1","San Ace 60","Active","12VDC","Square - 60mm L x 60mm H","20.00mm","31.1 CFM (0.871m³/min)","0.500 in H2O (124.5 Pa)","Ball","Tubeaxial","PWM Control, Speed Sensor (Tach)","43.0 dB(A)","3.12W","6850 RPM","4 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CSA, TUV, UL","0.154 lb (69.85g)"
http://partner.delta-corp.com/Products/FANUploads/Specification/BFB0305MA-A%28REV01%29%20.pdf,//media.digikey.com/Photos/Delta%20Photos/BFB0305MA-A.jpg,603-1560-ND,BFB0305MA-A,Delta Electronics,FAN BLOWER 30X10MM 5VDC WIRE,1568,0,"12.31000","0","1","BFB","Active","5VDC","Square - 30mm L x 30mm H","10.00mm","1.2 CFM (0.034m³/min)","0.206 in H2O (51.3 Pa)","Ball","Blower","Locked Rotor Protection","26.0 dB(A)","400mW","6500 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.022 lb (9.98g)"
http://www.delta-fan.com/Download/Spec/EFB0412VHD-R00.pdf,//media.digikey.com/Photos/Delta%20Photos/EFB0412VHD-R00.jpg,603-1401-ND,EFB0412VHD-R00,Delta Electronics,FAN AXIAL 40X20MM 12VDC WIRE,4191,0,"12.44000","0","1","EFB","Active","12VDC","Square - 40mm L x 40mm H","20.00mm","10.1 CFM (0.283m³/min)","0.416 in H2O (103.6 Pa)","Ball","Tubeaxial","Locked Rotor Sensor","32.5 dB(A)","1.44W","9000 RPM","3 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.073 lb (33.11g)"
http://www.delta-fan.com/Download/Spec/EFB0405VHD-F00.pdf,//media.digikey.com/photos/Delta%20Photos/EFB0405VHD-F00.jpg,603-1008-ND,EFB0405VHD-F00,Delta Electronics,FAN AXIAL 40X20MM BALL 5VDC WIRE,3678,0,"12.44000","0","1","EFB","Active","5VDC","Square - 40mm L x 40mm H","20.00mm","10.1 CFM (0.283m³/min)","0.416 in H2O (103.6 Pa)","Ball","Tubeaxial","Speed Sensor (Tach)","32.5 dB(A)","1.60W","9000 RPM","3 Wire Leads","-","-","CE, CSA, UL, VDE","0.073 lb (33.11g)"
http://www.delta-fan.com/Download/Spec/EFB0612HHA-F00.pdf,//media.digikey.com/Photos/Delta%20Photos/EFB0612HHA-F00.jpg,603-1406-ND,EFB0612HHA-F00,Delta Electronics,FAN AXIAL 60X10MM 12VDC WIRE,1856,0,"12.44000","0","1","EFB","Active","12VDC","Square - 60mm L x 60mm H","10.00mm","21.2 CFM (0.594m³/min)","0.169 in H2O (42.1 Pa)","Ball","Tubeaxial","Speed Sensor (Tach)","36.5 dB(A)","2.16W","4800 RPM","3 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.062 lb (28.12g)"
http://www.delta-fan.com/Download/Spec/EFB0412VHD-F00.pdf,//media.digikey.com/Photos/Delta%20Photos/EFB0412VHD-F00.jpg,603-1400-ND,EFB0412VHD-F00,Delta Electronics,FAN AXIAL 40X20MM 12VDC WIRE,377,0,"12.44000","0","1","EFB","Active","12VDC","Square - 40mm L x 40mm H","20.00mm","10.1 CFM (0.283m³/min)","0.416 in H2O (103.6 Pa)","Ball","Tubeaxial","Speed Sensor (Tach)","32.5 dB(A)","1.44W","9000 RPM","3 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.073 lb (33.11g)"
http://www.sunon.com/uFiles/file/03_products/08-catalog%20download/Sunon%20DC%20Brushless%20Fan%20&%20Blower_(240-E).pdf,//media.digikey.com/photos/Sunon%20Photos/EEC0381B2-0000-A99.JPG,259-1498-ND,EEC0381B2-000U-A99,Sunon Fans,FAN AXIAL 120X38MM 12VDC WIRE,2859,0,"13.24000","0","1","EEC","Active","12VDC","Square - 120mm L x 120mm H","38.00mm","116.0 CFM (3.25m³/min)","0.260 in H2O (64.8 Pa)","Ball","Tubeaxial","Auto Restart","44.0 dB(A)","5.10W","2600 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CUR, TUV, UL","0.472 lb (214.1g)"
http://www.sunon.com/uFiles/file/03_products/08-catalog%20download/Sunon%20DC%20Brushless%20Fan%20&%20Blower_(240-E).pdf,//media.digikey.com/Photos/Sunon%20Photos/P80%20SERIES.jpg,259-1555-ND,PE80252B1-000U-A99,Sunon Fans,FAN AXIAL 80X25MM 24VDC WIRE,2831,0,"13.24000","0","1","PE","Active","24VDC","Square - 80mm L x 80mm H","25.00mm","60.0 CFM (1.68m³/min)","0.410 in H2O (102.1 Pa)","Ball","Tubeaxial","Auto Restart","47.5 dB(A)","4.80W","4800 RPM","2 Wire Leads","-","-","CE, CUR, TUV, UL","0.201 lb (91.17g)"
http://www.delta-fan.com/Download/Spec/AFB0512HHB-F00.pdf,//media.digikey.com/Photos/Delta%20Photos/AFB0512HHB-F00.JPG,603-1280-ND,AFB0512HHB-F00,Delta Electronics,FAN AXIAL 50X15MM 12VDC WIRE,2671,0,"12.56000","0","1","AFB","Active","12VDC","Square - 50mm L x 50mm H","15.00mm","16.2 CFM (0.454m³/min)","0.315 in H2O (78.5 Pa)","Ball","Tubeaxial","Speed Sensor (Tach)","36.0 dB(A)","1.56W","6400 RPM","3 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.071 lb (32.21g)"
http://www.delta-fan.com/Download/Spec/AFB0512VHD-F00.pdf,//media.digikey.com/Photos/Delta%20Photos/AFB0512HHB-F00.JPG,603-1903-ND,AFB0512VHD-F00,Delta Electronics,FAN AXIAL 50X50X20MM 12V WIRE,1414,0,"12.56000","0","1","AFB","Active","12VDC","Square - 50mm L x 50mm H","20.00mm","20.3 CFM (0.568m³/min)","0.303 in H2O (75.5 Pa)","Ball","Tubeaxial","Speed Sensor (Tach)","40.5 dB(A)","1.92W","7000 RPM","3 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.084 lb (38.1g)"
http://partner.delta-corp.com/Products/FANUploads/Specification/BFB04505HHA-A%28REV00%29.pdf,//media.digikey.com/Photos/Delta%20Photos/BFB04505HHA-A.JPG,603-1365-ND,BFB04505HHA-A,Delta Electronics,FAN BLOWER 45X10MM 5VDC WIRE,5231,0,"12.60000","0","1","BFB","Active","5VDC","Square - 45mm L x 45mm H","10.00mm","3.3 CFM (0.092m³/min)","0.555 in H2O (138.2 Pa)","Ball","Blower","Locked Rotor Protection","35.5 dB(A)","800mW","6500 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.029 lb (13.15g)"
http://portal.sunon.com.tw/pls/portal/sunonap.sunon_html_d_pkg.open_file?input_file_name=7264646F632F3230313430312F3137363539372F28443132303136373630472D3030292D322E706466,//media.digikey.com/Photos/Sunon%20Photos/DR%28EE%2925-SERIES.jpg,259-1484-ND,EEC0252B3-000U-A99,Sunon Fans,FAN AXIAL 120X25MM 24VDC WIRE,3620,0,"13.35000","0","1","EEC","Active","24VDC","Square - 120mm L x 120mm H","25.00mm","75.0 CFM (2.10m³/min)","0.160 in H2O (39.8 Pa)","Ball","Tubeaxial","Auto Restart","34.0 dB(A)","2.00W","2200 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CUR, TUV, UL","0.346 lb (156.94g)"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/07530GA.pdf,//media.digikey.com/Photos/NMB%20Tech%20Photos/BG0703-B054-000-00.jpg,P12907-ND,BG0703-B054-000-00,NMB Technologies Corporation,FAN BLOWER 75.7X30MM 24VDC WIRE,3448,0,"12.61000","0","1","07530GA","Active","24VDC","Square/Rounded - 75mm L x 75mm H","30.00mm","10.6 CFM (0.297m³/min)","0.441 in H2O (110.0 Pa)","Ball","Blower","-","38.5 dB","3.60W","3000 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.198 lb (89.81g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_E_pdf/San_Ace_40GA28_E.pdf,//media.digikey.com/Photos/Sanyo%20Photos/San40-3Wire.jpg,1688-1541-ND,9GA0412P3H01,Sanyo Denki America Inc.,"FAN 40X28MM 12VDC TACH,PWM",2006,0,"12.65000","0","1","San Ace 40","Active","12VDC","Square - 40mm L x 40mm H","28.00mm","19.1 CFM (0.535m³/min)","1.393 in H2O (347.0 Pa)","Ball","Tubeaxial","Locked Rotor Protection, Speed Sensor (Tach)","50.0 dB(A)","3.36W","14500 RPM","4 Wire Leads","-","-4 ~ 158°F (-20 ~ 70°C)","CSA, TUV, UL","0.117 lb (53.07g)"
http://www.delta-fan.com/Download/Spec/AFB0305HA-AF00.pdf,//media.digikey.com/Photos/Delta%20Photos/AFB0305HA-AF00.jpg,603-1271-ND,AFB0305HA-AF00,Delta Electronics,FAN AXIAL 30X10MM BALL 5VDC WIRE,1186,0,"12.65000","0","1","AFB","Active","5VDC","Square - 30mm L x 30mm H","10.00mm","3.5 CFM (0.098m³/min)","0.100 in H2O (24.9 Pa)","Ball","Tubeaxial","Speed Sensor (Tach)","25.0 dB(A)","800mW","9000 RPM","3 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.023 lb (10.43g)"
http://www.delta-fan.com/Download/Spec/AFB02512HHA-AF00.pdf,//media.digikey.com/photos/Delta%20Photos/AFB02512HHA-A.jpg,603-1899-ND,AFB02512HHA-AF00,Delta Electronics,FAN AXIAL 25X10MM 12VDC WIRE,1017,0,"12.65000","0","1","AFB","Active","12VDC","Square - 25mm L x 25mm H","10.00mm","2.4 CFM (0.067m³/min)","0.300 in H2O (74.7 Pa)","Ball","Tubeaxial","Speed Sensor (Tach)","28.0 dB(A)","960mW","13000 RPM","3 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.023 lb (10.43g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_E_pdf/San_Ace_40GA28_E.pdf,//media.digikey.com/photos/Sanyo%20Photos/9GAX0412P3K003.JPG,1688-1543-ND,9GA0412P3J01,Sanyo Denki America Inc.,"FAN 40X28MM 12VDC TACH,PWM",666,0,"12.65000","0","1","San Ace 40","Active","12VDC","Square - 40mm L x 40mm H","28.00mm","23.7 CFM (0.664m³/min)","2.150 in H2O (535.0 Pa)","Ball","Tubeaxial","Locked Rotor Protection, PWM Control, Speed Sensor (Tach)","54.0 dB(A)","5.88W","18000 RPM","4 Wire Leads","-","-4 ~ 158°F (-20 ~ 70°C)","CSA, TUV, UL","0.117 lb (53.07g)"
http://partner.delta-corp.com/Products/FANUploads/Specification/AFB03512HA-AF00%28REV01%29..pdf,//media.digikey.com/Photos/Delta%20Photos/AFB03512HA-AF00.jpg,603-1274-ND,AFB03512HA-AF00,Delta Electronics,FAN AXIAL 35X10MM 12VDC WIRE,289,0,"12.65000","0","1","AFB","Active","12VDC","Square - 35mm L x 35mm H","10.00mm","5.5 CFM (0.154m³/min)","0.106 in H2O (26.4 Pa)","Ball","Tubeaxial","Speed Sensor (Tach)","22.0 dB(A)","1.08W","7000 RPM","3 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.022 lb (9.98g)"
http://partner.delta-corp.com/Products/FANUploads/Specification/BFB0312HA-A(REV01).pdf,//media.digikey.com/photos/Delta%20Photos/BFB0312HA.jpg,603-1112-ND,BFB0312HA-A,Delta Electronics,FAN BLOWER 30X10MM 12VDC WIRE,3828,0,"12.67000","0","1","BFB","Active","12VDC","Square - 30mm L x 30mm H","10.00mm","1.4 CFM (0.039m³/min)","0.285 in H2O (71.0 Pa)","Ball","Blower","Locked Rotor Protection","29.0 dB(A)","720mW","7500 RPM","2 Wire Leads","-","-","CE, CSA, UL, VDE","0.022 lb (9.98g)"
http://partner.delta-corp.com/Products/FANUploads/Specification/BFB03505HHA-A%28REV01%29.pdf,//media.digikey.com/Photos/Delta%20Photos/BFB03505HHA-A.jpg,603-1561-ND,BFB03505HHA-A,Delta Electronics,FAN BLOWER 35X10MM 5VDC WIRE,3284,0,"12.67000","0","1","BFB","Active","5VDC","Square - 35mm L x 35mm H","10.00mm","2.1 CFM (0.059m³/min)","0.443 in H2O (110.3 Pa)","Ball","Blower","Locked Rotor Protection","31.0 dB(A)","750mW","8500 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.024 lb (10.89g)"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/1204kl.pdf,//media.digikey.com/photos/NMB%20Tech%20Photos/1204KL04WB59B00.jpg,P13385-ND,1204KL-04W-B59-B00,NMB Technologies Corporation,FAN AXIAL 30X10MM 12VDC WIRE,2831,0,"12.68000","0","1","1204KL","Active","12VDC","Square - 30mm L x 30mm H","10.00mm","3.8 CFM (0.106m³/min)","0.216 in H2O (53.8 Pa)","Ball","Tubeaxial","Locked Rotor Sensor","27.0 dB","960mW","10500 RPM","3 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.019 lb (8.62g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_pdf/San_Ace_40GA20_E.pdf,//media.digikey.com/photos/Sanyo%20Photos/9GAX0412P3K003.JPG,1688-1548-ND,9GA0412P6G001,Sanyo Denki America Inc.,"FAN 40X20MM 12VDC TACH,PWM",4122,0,"12.74000","0","1","San Ace 40","Active","12VDC","Square - 40mm L x 40mm H","20.00mm","14.8 CFM (0.414m³/min)","1.280 in H2O (318.0 Pa)","Ball","Tubeaxial","Locked Rotor Protection, PWM Control, Speed Sensor (Tach)","47.0 dB(A)","2.76W","16000 RPM","4 Wire Leads","-","-4 ~ 158°F (-20 ~ 70°C)","CSA, TUV, UL","0.077 lb (34.93g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_pdf/San_Ace_40GA20_E.pdf,//media.digikey.com/Photos/Sanyo%20Photos/San-40-3-wire.jpg,1688-1549-ND,9GA0412P6H001,Sanyo Denki America Inc.,"FAN 40X20MM 12VDC TACH,PWM",2158,0,"12.74000","0","1","San Ace 40","Active","12VDC","Square - 40mm L x 40mm H","20.00mm","11.7 CFM (0.328m³/min)","0.770 in H2O (191.8 Pa)","Ball","Tubeaxial","Locked Rotor Protection, PWM Control, Speed Sensor (Tach)","40.0 dB(A)","1.68W","12400 RPM","4 Wire Leads","-","-4 ~ 158°F (-20 ~ 70°C)","CSA, TUV, UL","0.077 lb (34.93g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_pdf/San_Ace_40GA20_E.pdf,//media.digikey.com/photos/Sanyo%20Photos/9GAX0412P3K003.JPG,1688-1547-ND,9GA0412P6F001,Sanyo Denki America Inc.,"FAN 40X20MM 12VDC TACH, PWM",1976,0,"12.74000","0","1","San Ace 40","Active","12VDC","Square - 40mm L x 40mm H","20.00mm","7.4 CFM (0.207m³/min)","0.319 in H2O (79.5 Pa)","Ball","Tubeaxial","Locked Rotor Protection, PWM Control, Speed Sensor (Tach)","28.0 dB(A)","960mW","8000 RPM","4 Wire Leads","-","-4 ~ 158°F (-20 ~ 70°C)","CSA, TUV, UL","0.077 lb (34.93g)"
https://orionfans.com/productFiles/datasheet/OD6025.pdf,//media.digikey.com/Photos/Orion%20Fans/OD60252%20SERIES.JPG,1053-1247-ND,OD6025-48HB,Orion Fans,FAN AXIAL 60X25MM 48VDC WIRE,969,0,"12.81000","0","1","OD6025","Active","48VDC","Square - 60mm L x 60mm H","25.00mm","28.0 CFM (0.784m³/min)","0.240 in H2O (59.8 Pa)","Ball","Tubeaxial","Auto Restart","30.0 dB","3.40W","4200 RPM","2 Wire Leads","-","-4 ~ 167°F (-20 ~ 75°C)","cURus, TUV","-"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/bg0702.pdf,//media.digikey.com/photos/NMB%20Tech%20Photos/BG0702-B05-500-0.jpg,P12905-ND,BG0702-B055-000-00,NMB Technologies Corporation,FAN BLOWER 75.7X25MM 24VDC WIRE,883,0,"12.84000","0","1","BG","Active","24VDC","Square/Rounded - 75mm L x 75mm H","25.00mm","9.5 CFM (0.266m³/min)","0.614 in H2O (153.0 Pa)","Ball","Blower","-","43.0 dB","3.36W","3600 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL","0.198 lb (89.81g)"
http://portal.sunon.com.tw/pls/portal/sunonap.sunon_html_d_pkg.open_file?input_file_name=7264646F632F3230313430312F3137363537342F28443036303539303630472D3030292D332E706466,//media.digikey.com/photos/Sunon%20Photos/PE60201B1-000U-A99.JPG,259-1747-ND,PE60201B1-000U-A99,Sunon Fans,FAN AXIAL 60X20MM 12VDC WIRE,672,0,"15.71000","0","1","MagLev® PE","Active","12VDC","Square - 60mm L x 60mm H","20.00mm","27.5 CFM (0.770m³/min)","0.280 in H2O (69.7 Pa)","Ball","Tubeaxial","Auto Restart","39.0 dB(A)","2.30W","5000 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CUR, TUV, UL","0.115 lb (52.16g)"
https://www.mechatronics.com/pdf/MR3010.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/MFG_MR3010.jpg,1570-1346-ND,MR3010E12B-RSR,Mechatronics Fan Group,FAN AXIAL 30X10MM 12VDC WIRE,269,0,"12.91000","0","1","MR3010","Active","12VDC","Square - 30mm L x 30mm H","10.00mm","7.7 CFM (0.216m³/min)","0.040 in H2O (10.0 Pa)","Ball","Tubeaxial","Auto Restart","34.0 dB(A)","-","11500 RPM","2 Wire Leads","-","-","CE, cUL, TUV, UL","0.018 lb (8.16g)"
https://www.mechatronics.com/pdf/MS2006.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/MFG_MS2006.jpg,1570-1386-ND,MS2006H12D-RSR,Mechatronics Fan Group,FAN AXIAL 20X6.5MM SLEEVE 12VDC,161,0,"13.01000","0","1","MS2006","Active","12VDC","Square - 20mm L x 20mm H","6.50mm","1.0 CFM (0.028m³/min)","0.090 in H2O (22.4 Pa)","Sleeve","Tubeaxial","-","26.0 dB(A)","-","10000 RPM","2 Wire Leads","-","-","CE, cUL, TUV, UL","0.007 lb (3.18g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_E_pdf/San_Ace_40GA28_E.pdf,//media.digikey.com/photos/Sanyo%20Photos/9GAX0412P3K003.JPG,1688-1553-ND,9GA0424P3J001,Sanyo Denki America Inc.,"FAN 40X28MM 24VDC TACH,PWM",1931,0,"13.02000","0","1","San Ace 40","Active","24VDC","Square - 40mm L x 40mm H","28.00mm","23.7 CFM (0.664m³/min)","2.150 in H2O (535.0 Pa)","Ball","Tubeaxial","PWM Control, Speed Sensor (Tach)","54.0 dB(A)","6.48W","18000 RPM","4 Wire Leads","-","-4 ~ 158°F (-20 ~ 70°C)","CSA, TUV, UL","0.117 lb (53.07g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_E_pdf/San_Ace_40GA28_E.pdf,//media.digikey.com/photos/Sanyo%20Photos/9GAX0412P3K003.JPG,1688-1554-ND,9GA0424P3J0011,Sanyo Denki America Inc.,"FAN 40X28MM 24VDC RBLS TACH,PWM",1314,0,"13.02000","0","1","San Ace 40","Active","24VDC","Square - 40mm L x 40mm H","28.00mm","23.7 CFM (0.664m³/min)","2.150 in H2O (535.0 Pa)","Ball","Tubeaxial","PWM Control, Speed Sensor (Tach)","54.0 dB(A)","6.48W","18000 RPM","4 Wire Leads","-","-4 ~ 158°F (-20 ~ 70°C)","CSA, TUV, UL","0.117 lb (53.07g)"
http://www.delta-fan.com/Download/Spec/AFB0412SHB.pdf,//media.digikey.com/photos/Delta%20Photos/40%20x%2040%20x%2015%20SERIES.jpg,603-1006-ND,AFB0412SHB,Delta Electronics,FAN AXIAL 40X15MM 12VDC WIRE,10080,0,"13.06000","0","1","AFB","Active","12VDC","Square - 40mm L x 40mm H","15.00mm","14.8 CFM (0.414m³/min)","0.601 in H2O (149.7 Pa)","Ball","Tubeaxial","-","41.5 dB(A)","3.00W","11000 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.055 lb (24.95g)"
http://www.delta-fan.com/Download/Spec/AFB0805H.pdf,"//media.digikey.com/photos/Delta%20Photos/AFB0805H,%20AFB0812H,%20AFB0812HH.jpg",603-1049-ND,AFB0805H,Delta Electronics,FAN AXIAL 80X25.4MM 5VDC WIRE,5641,0,"13.06000","0","1","AFB","Active","5VDC","Square - 80mm L x 80mm H","25.40mm","35.3 CFM (0.988m³/min)","0.159 in H2O (39.6 Pa)","Ball","Tubeaxial","-","31.0 dB(A)","2.15W","3000 RPM","2 Wire Leads","-","-","CE, CSA, UL, VDE","0.176 lb (79.83g)"
http://www.delta-fan.com/Download/Spec/AFB0912VH.pdf,//media.digikey.com/photos/Delta%20Photos/92%20X%2092%20X%2025.4%20AFB%20SERIES.jpg,603-1067-ND,AFB0912VH,Delta Electronics,FAN AXIAL 92X25.4MM 12VDC WIRE,5071,0,"13.06000","0","1","AFB","Active","12VDC","Square - 92mm L x 92mm H","25.40mm","67.8 CFM (1.90m³/min)","0.302 in H2O (75.2 Pa)","Ball","Tubeaxial","-","45.0 dB(A)","4.80W","3800 RPM","2 Wire Leads","-","-","CE, CSA, UL, VDE","0.218 lb (98.88g)"
http://partner.delta-corp.com/Products/FanUploads/Specification/AFB02512HHA-A(REV01).pdf,//media.digikey.com/photos/Delta%20Photos/AFB02512HHA-A.jpg,603-1129-ND,AFB02512HHA-A,Delta Electronics,FAN AXIAL 25X10MM 12VDC WIRE,4026,0,"13.06000","0","1","AFB","Active","12VDC","Square - 25mm L x 25mm H","10.00mm","2.4 CFM (0.067m³/min)","0.300 in H2O (74.7 Pa)","Ball","Tubeaxial","-","28.0 dB(A)","960mW","13000 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.023 lb (10.43g)"
http://www.delta-fan.com/Download/Spec/AFB0612VHC.pdf,//media.digikey.com/Photos/Delta%20Photos/AFB0612VHC.jpg,603-1292-ND,AFB0612VHC,Delta Electronics,FAN AXIAL 60X13MM 12VDC WIRE,2732,0,"13.06000","0","1","AFB","Active","12VDC","Square - 60mm L x 60mm H","13.00mm","27.7 CFM (0.776m³/min)","0.252 in H2O (62.8 Pa)","Ball","Tubeaxial","-","38.0 dB(A)","2.88W","5400 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.074 lb (33.56g)"
http://www.delta-fan.com/Download/Spec/AFB0412HHB.pdf,//media.digikey.com/photos/Delta%20Photos/40%20x%2040%20x%2015%20SERIES.jpg,603-1005-ND,AFB0412HHB,Delta Electronics,FAN AXIAL 40X15MM 12VDC WIRE,2559,0,"13.06000","0","1","AFB","Active","12VDC","Square - 40mm L x 40mm H","15.00mm","11.5 CFM (0.322m³/min)","0.359 in H2O (89.4 Pa)","Ball","Tubeaxial","-","32.0 dB(A)","1.56W","8300 RPM","2 Wire Leads","-","-","CE, CSA, UL, VDE","0.055 lb (24.95g)"
