Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Contact Type","Mounting Type","Maximum Working Height","Recommended Working Height","Minimum Working Height","Pad Layout Dimension","Operating Force - Initial","Operating Force - Mid Compression","Plunger Size","Features","Mating Cycles","Contact Material","Contact Finish","Contact Finish Thickness"
https://www.mill-max.com/assets/pdfs/025.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0908-4-15-20-75-14-11-0.JPG,ED90387-ND,0908-4-15-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,8711,0,"0.70000","0","1","Bulk","0908","Active","Sleeve & Plunger","Through Hole","0.335"" (8.51mm)","0.307"" (7.80mm)","0.280"" (7.11mm)","Circular - 0.072"" (1.83mm) (TH)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/025.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/0914-0-15-20-77-14-11-0.jpg,ED8185-ND,0914-0-15-20-77-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,23991,0,"0.74000","0","1","Bulk","0914","Active","Sleeve & Plunger","Through Hole","0.274"" (6.96mm)","0.229"" (5.82mm)","0.184"" (4.67mm)","Circular - 0.072"" (1.83mm) (TH)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/027.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/0933-0-15-20-75-14-11-0.jpg,ED90498-ND,0933-0-15-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,11044,0,"0.92000","0","1","Bulk","0933","Active","Sleeve & Plunger","Through Hole, Solder Cup","0.308"" (7.83mm)","0.281"" (7.13mm)","0.253"" (6.43mm)","Circular - 0.078"" (1.98mm) (TH)","25gf","60gf","0.042"" (1.07mm) Dia","24 AWG","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://cdn.harwin.com/pdfs/P1113XX3.pdf,//media.digikey.com/photos/Harwin/P1113CA3.JPG,952-3571-ND,P1113CA3,Harwin Inc.,CONTACT SPRING LOADED T/H GOLD,0,0,"2.30000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole","0.952"" (24.18mm)","0.865"" (21.98mm)","0.827"" (21.00mm)","Circular - 0.094"" (2.40mm) (TH)","-","55.06gf","0.065"" (1.65mm) Dia","Concave Radius Head","100000","Brass","Gold","10.0µin (0.25µm)"
https://cdn.harwin.com/pdfs/S70-1XX.pdf,//media.digikey.com/Photos/Harwin/MFG_S70-138181045R.jpg,952-3139-2-ND,S70-138181045R,Harwin Inc.,CONTACT SMD GOLD,0,0,"0.21414","0","2000","Tape & Reel (TR)","-","Active","Contact Pad","Surface Mount","-","-","-","Rectangular - 0.150"" L x 0.071"" W x 0.004"" H (3.80mm x 1.80mm x 0.10mm)","-","-","-","-","-","Beryllium Copper","Gold","Flash"
https://cdn.harwin.com/pdfs/S70-1XX.pdf,//media.digikey.com/Photos/Harwin/MFG_S70-138181045R.jpg,952-3139-1-ND,S70-138181045R,Harwin Inc.,CONTACT SMD GOLD,28,0,"0.45000","0","1","Cut Tape (CT)","-","Active","Contact Pad","Surface Mount","-","-","-","Rectangular - 0.150"" L x 0.071"" W x 0.004"" H (3.80mm x 1.80mm x 0.10mm)","-","-","-","-","-","Beryllium Copper","Gold","Flash"
https://cdn.harwin.com/pdfs/S70-1XX.pdf,//media.digikey.com/Photos/Harwin/MFG_S70-138181045R.jpg,952-3139-6-ND,S70-138181045R,Harwin Inc.,CONTACT SMD GOLD,28,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Contact Pad","Surface Mount","-","-","-","Rectangular - 0.150"" L x 0.071"" W x 0.004"" H (3.80mm x 1.80mm x 0.10mm)","-","-","-","-","-","Beryllium Copper","Gold","Flash"
https://cdn.harwin.com/pdfs/P70-110.pdf,//media.digikey.com/Photos/Harwin/MFG_P70-1100045R.jpg,952-3131-2-ND,P70-1100045R,Harwin Inc.,CONTACT SPRING LOADED SMD GOLD,0,0,"0.41000","0","650","Tape & Reel (TR)","-","Active","Sleeve & Plunger","Surface Mount","0.209"" (5.30mm)","0.197"" (5.00mm)","0.185"" (4.70mm)","Circular - 0.079"" (2.00mm)","-","124.41gf","0.035"" (0.90mm) Dia","-","10000","Brass","Gold","16.0µin (0.41µm)"
https://cdn.harwin.com/pdfs/P70-110.pdf,//media.digikey.com/Photos/Harwin/MFG_P70-1100045R.jpg,952-3131-1-ND,P70-1100045R,Harwin Inc.,CONTACT SPRING LOADED SMD GOLD,0,0,"0.72000","0","1","Cut Tape (CT)","-","Active","Sleeve & Plunger","Surface Mount","0.209"" (5.30mm)","0.197"" (5.00mm)","0.185"" (4.70mm)","Circular - 0.079"" (2.00mm)","-","124.41gf","0.035"" (0.90mm) Dia","-","10000","Brass","Gold","16.0µin (0.41µm)"
https://cdn.harwin.com/pdfs/P70-110.pdf,//media.digikey.com/Photos/Harwin/MFG_P70-1100045R.jpg,952-3131-6-ND,P70-1100045R,Harwin Inc.,CONTACT SPRING LOADED SMD GOLD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Sleeve & Plunger","Surface Mount","0.209"" (5.30mm)","0.197"" (5.00mm)","0.185"" (4.70mm)","Circular - 0.079"" (2.00mm)","-","124.41gf","0.035"" (0.90mm) Dia","-","10000","Brass","Gold","16.0µin (0.41µm)"
https://cdn.harwin.com/pdfs/P70-20X.pdf,//media.digikey.com/Photos/Harwin/MFG_P70-2000045R.jpg,952-3132-2-ND,P70-2000045R,Harwin Inc.,CONTACT SPRING LOADED T/H GOLD,0,0,"0.50050","0","800","Tape & Reel (TR)","-","Active","Sleeve & Plunger","Through Hole","0.122"" (3.10mm)","0.114"" (2.90mm)","0.112"" (2.85mm)","Circular - 0.094"" (2.40mm) (TH)","-","129.50gf","0.035"" (0.90mm) Dia","-","10000","Brass","Gold","16.0µin (0.41µm)"
https://cdn.harwin.com/pdfs/P70-20X.pdf,//media.digikey.com/Photos/Harwin/MFG_P70-2000045R.jpg,952-3132-1-ND,P70-2000045R,Harwin Inc.,CONTACT SPRING LOADED T/H GOLD,61,0,"0.91000","0","1","Cut Tape (CT)","-","Active","Sleeve & Plunger","Through Hole","0.122"" (3.10mm)","0.114"" (2.90mm)","0.112"" (2.85mm)","Circular - 0.094"" (2.40mm) (TH)","-","129.50gf","0.035"" (0.90mm) Dia","-","10000","Brass","Gold","16.0µin (0.41µm)"
//media.digikey.com/pdf/Data%20Sheets/Preci-Dip/90166-AS_DS.pdf,//media.digikey.com/Photos/Preci-Dip%20Photos/MFG_90166-AS.jpg,1212-1879-ND,90166-AS,Preci-Dip,CONTACT SPRING LOADED SLDR CUP,0,0,"0.59000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole, Solder Cup","0.236"" (6.00mm)","-","0.193"" (4.90mm)","Circular - 0.059"" (1.50mm) (TH)","50.99gf","112.17gf","0.042"" (1.07mm) Dia","-","40000","Brass Alloy","Gold","10.0µin (0.25µm)"
https://www.mill-max.com/assets/pdfs/023.1.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0910-2-57-20-75-14-11-0.jpg,ED10177-ND,0964-0-15-20-85-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,59,0,"0.68000","0","1","Bulk","0964","Active","Sleeve & Plunger","Surface Mount","0.206"" (5.23mm)","0.166"" (4.21mm)","0.126"" (3.20mm)","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
//media.digikey.com/pdf/Data%20Sheets/Preci-Dip/90112-AS_REV1.pdf,//media.digikey.com/Photos/Preci-Dip%20Photos/MFG_90112-AS.jpg,1212-1861-ND,90112-AS,Preci-Dip,CONTACT SPRING LOADED SMD GOLD,0,0,"0.79000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole","0.217"" (5.51mm)","-","0.161"" (4.10mm)","Circular - 0.072"" (1.83mm) (TH)","25.49gf","61.18gf","0.042"" (1.07mm) Dia","-","40000","Brass Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/019.3.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/807-22-001-30-002101.JPG,ED1341-ND,807-22-001-30-002101,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,64,0,"0.80000","0","1","Bulk","807","Active","Sleeve & Plunger","Surface Mount","0.155"" (3.94mm)","0.135"" (3.44mm)","-","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","Pick & Place","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/024.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/0919-0-15-20-89-14-11-0.jpg,ED10766-ND,0919-0-15-20-89-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,0,0,"0.81000","0","1","Bulk","0919","Active","Sleeve & Plunger","Surface Mount","0.379"" (9.63mm)","0.320"" (8.13mm)","0.261"" (6.63mm)","Circular - 0.072"" (1.83mm)","25gf","100gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
http://datasheets.avx.com/PogoPin_70-9150.pdf,-,478-10942-2-ND,709150001030006,AVX Corporation,CONTACT SPRING LOADED SMD GOLD,0,0,"0.81750","0","1400","Tape & Reel (TR)","Stript™ 70-9155","Active","Sleeve & Plunger","Surface Mount","0.150"" (3.80mm)","0.118"" (3.00mm)","-","Circular - 0.079"" (2.00mm)","-","-","0.035"" (0.90mm) Dia","Pick & Place","10000","Brass","Gold","-"
http://datasheets.avx.com/PogoPin_70-9150.pdf,-,478-10942-1-ND,709150001030006,AVX Corporation,CONTACT SPRING LOADED SMD GOLD,0,1400,"1.62000","0","1","Cut Tape (CT)","Stript™ 70-9155","Active","Sleeve & Plunger","Surface Mount","0.150"" (3.80mm)","0.118"" (3.00mm)","-","Circular - 0.079"" (2.00mm)","-","-","0.035"" (0.90mm) Dia","Pick & Place","10000","Brass","Gold","-"
http://datasheets.avx.com/PogoPin_70-9150.pdf,-,478-10942-6-ND,709150001030006,AVX Corporation,CONTACT SPRING LOADED SMD GOLD,0,1400,"Digi-Reel","0","1","Digi-Reel®","Stript™ 70-9155","Active","Sleeve & Plunger","Surface Mount","0.150"" (3.80mm)","0.118"" (3.00mm)","-","Circular - 0.079"" (2.00mm)","-","-","0.035"" (0.90mm) Dia","Pick & Place","10000","Brass","Gold","-"
https://www.mill-max.com/assets/pdfs/028.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/MFG_0868-0-15-20-82-14-11-0.jpg,ED10461-ND,0868-0-15-20-82-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SLDR CUP,0,0,"1.43000","0","1","Bulk","0868","Active","Sleeve & Plunger","Through Hole, Solder Cup","0.362"" (9.19mm)","0.317"" (8.05mm)","0.272"" (6.90mm)","Circular - 0.125"" (3.18mm) (TH)","25gf","120gf","0.050"" (1.27mm) Dia","16 AWG","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
//media.digikey.com/pdf/Data%20Sheets/Preci-Dip/90151-AS_REV3.pdf,//media.digikey.com/Photos/Preci-Dip%20Photos/MFG_90151-AS.jpg,1212-1867-ND,90151-AS,Preci-Dip,CONTACT SPRING LOADED SMD GOLD,0,0,"0.63000","0","1","Bulk","-","Active","Sleeve & Plunger","Surface Mount","0.256"" (6.50mm)","-","0.201"" (5.10mm)","Circular - 0.072"" (1.83mm)","25.49gf","86.68gf","0.042"" (1.07mm) Dia","-","40000","Brass Alloy","Gold","20.0µin (0.51µm)"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7898_CO.pdf,-,AE11593-ND,A-CSL-S-020-B1,Assmann WSW Components,CONN PIN SPRING LOAD 2.540MM AU,0,0,"0.49000","0","1","Bulk","-","Active","Sleeve & Plunger","Surface Mount","0.100"" (2.54mm)","0.088"" (2.24mm)","0.076"" (1.93mm)","Circular - 0.072"" (1.83mm)","70gf","-","0.042"" (1.07mm) Dia","-","1000000","Brass","Gold","20.0µin (0.51µm)"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7896_CO.pdf,-,AE11595-ND,A-CSL-S-020-B3,Assmann WSW Components,CONN PIN SPRING LOAD 4.343MM AU,0,0,"0.74000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole","0.171"" (4.34mm)","0.152"" (3.85mm)","0.132"" (3.35mm)","Circular - 0.085"" (2.16mm) (TH)","60gf","-","0.042"" (1.07mm) Dia","-","1000000","Brass","Gold","20.0µin (0.51µm)"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7895_CO.pdf,-,AE11599-ND,A-CSL-S-020-B7-A,Assmann WSW Components,CONN PIN SPRING LOAD 5.207MM AU,0,0,"0.74000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole","0.205"" (5.21mm)","0.177"" (4.50mm)","0.150"" (3.81mm)","Circular - 0.078"" (1.98mm) (TH)","60gf","-","0.042"" (1.07mm) Dia","-","1000000","Brass","Gold","20.0µin (0.51µm)"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7897_CO.pdf,-,AE11596-ND,A-CSL-S-020-B4,Assmann WSW Components,CONN PIN SPRING LOAD 5.207MM AU,0,0,"0.76000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole","0.205"" (5.21mm)","0.177"" (4.50mm)","0.150"" (3.81mm)","Circular - 0.085"" (2.16mm) (TH)","60gf","-","0.042"" (1.07mm) Dia","-","1000000","Brass","Gold","20.0µin (0.51µm)"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7956_CO.pdf,-,AE11597-ND,A-CSL-S-020-B5,Assmann WSW Components,CONN PIN SPRING LOAD 7.493MM AU,0,0,"0.76000","0","1","Bulk","-","Active","Sleeve & Plunger","Surface Mount","0.295"" (7.49mm)","0.268"" (6.80mm)","0.240"" (6.10mm)","Circular - 0.066"" (1.68mm)","60gf","-","0.032"" (0.81mm) Dia","-","1000000","Brass","Gold","20.0µin (0.51µm)"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7893_CO.pdf,-,AE11594-ND,A-CSL-S-020-B2,Assmann WSW Components,CONN PIN SPRING LOAD 4.343MM AU,0,0,"0.79000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole","0.171"" (4.34mm)","0.152"" (3.85mm)","0.132"" (3.35mm)","Circular - 0.078"" (1.98mm) (TH)","60gf","-","0.042"" (1.07mm) Dia","-","1000000","Brass","Gold","20.0µin (0.51µm)"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7957_CO.pdf,-,AE11598-ND,A-CSL-S-020-B6,Assmann WSW Components,CONN PIN SPRING LOAD 6.629MM AU,0,0,"0.80000","0","1","Bulk","-","Active","Sleeve & Plunger","Surface Mount","0.261"" (6.63mm)","0.202"" (5.13mm)","0.143"" (3.63mm)","Circular - 0.072"" (1.83mm)","85gf","-","0.042"" (1.07mm) Dia","-","1000000","Brass","Gold","20.0µin (0.51µm)"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7899_CO.pdf,-,AE11600-ND,A-CSL-S-020-B9-A,Assmann WSW Components,CONN PIN SPRING LOAD 7.569MM AU,0,0,"0.80000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole","0.298"" (7.57mm)","0.270"" (6.87mm)","0.248"" (6.30mm)","Circular - 0.072"" (1.83mm) (TH)","60gf","-","0.042"" (1.07mm) Dia","-","1000000","Brass","Gold","20.0µin (0.51µm)"
http://adam-tech.com/downloader.php?p=PH-MVF-XXXX.pdf,-,2057-PH-MVF-3345-ND,PH-MVF-3345,Adam Tech,CONTACT SPRING LOADED SMD GOLD,0,0,"0.85000","0","1","-","PH","Active","Sleeve & Plunger","Surface Mount","0.177"" (4.50mm)","0.138"" (3.50mm)","0.122"" (3.10mm)","Circular - 0.071"" (1.80mm)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVF-XXXX.pdf,-,2057-PH-MVF-3350-ND,PH-MVF-3350,Adam Tech,CONTACT SPRING LOADED SMD GOLD,0,0,"0.85000","0","1","-","PH","Active","Sleeve & Plunger","Surface Mount","0.197"" (5.00mm)","0.157"" (4.00mm)","0.142"" (3.60mm)","Circular - 0.071"" (1.80mm)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVF-XXXX.pdf,-,2057-PH-MVF-4355-ND,PH-MVF-4355,Adam Tech,CONTACT SPRING LOADED SMD GOLD,0,0,"0.85000","0","1","-","PH","Active","Sleeve & Plunger","Surface Mount","0.217"" (5.51mm)","0.177"" (4.50mm)","0.161"" (4.10mm)","Circular - 0.071"" (1.80mm)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVP-XXXX.pdf,-,2057-PH-MVP-3345-ND,PH-MVP-3345,Adam Tech,CONTACT SPRING LOADED T/H GOLD,0,0,"0.85000","0","1","-","PH","Active","Sleeve & Plunger","Through Hole","0.177"" (4.50mm)","0.138"" (3.50mm)","0.122"" (3.10mm)","Circular - 0.071"" (1.80mm) (TH)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVP-XXXX.pdf,-,2057-PH-MVP-3350-ND,PH-MVP-3350,Adam Tech,CONTACT SPRING LOADED T/H GOLD,0,0,"0.85000","0","1","-","PH","Active","Sleeve & Plunger","Through Hole","0.197"" (5.00mm)","0.157"" (4.00mm)","0.142"" (3.60mm)","Circular - 0.071"" (1.80mm) (TH)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVP-XXXX.pdf,-,2057-PH-MVP-4355-ND,PH-MVP-4355,Adam Tech,CONTACT SPRING LOADED T/H GOLD,0,0,"0.85000","0","1","-","PH","Active","Sleeve & Plunger","Through Hole","0.217"" (5.51mm)","0.177"" (4.50mm)","0.161"" (4.10mm)","Circular - 0.071"" (1.80mm) (TH)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVF-XXXX.pdf,-,2057-PH-MVF-4360-ND,PH-MVF-4360,Adam Tech,CONTACT SPRING LOADED SMD GOLD,0,0,"0.92000","0","1","-","PH","Active","Sleeve & Plunger","Surface Mount","0.236"" (6.00mm)","0.197"" (5.00mm)","0.181"" (4.60mm)","Circular - 0.071"" (1.80mm)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVF-XXXX.pdf,-,2057-PH-MVF-5365-ND,PH-MVF-5365,Adam Tech,CONTACT SPRING LOADED SMD GOLD,0,0,"0.92000","0","1","-","PH","Active","Sleeve & Plunger","Surface Mount","0.256"" (6.50mm)","0.217"" (5.50mm)","0.201"" (5.10mm)","Circular - 0.071"" (1.80mm)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVF-XXXX.pdf,-,2057-PH-MVF-5370-ND,PH-MVF-5370,Adam Tech,CONTACT SPRING LOADED SMD GOLD,0,0,"0.92000","0","1","-","PH","Active","Sleeve & Plunger","Surface Mount","0.276"" (7.00mm)","0.236"" (6.00mm)","0.220"" (5.60mm)","Circular - 0.071"" (1.80mm)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVF-XXXX.pdf,-,2057-PH-MVF-5375-ND,PH-MVF-5375,Adam Tech,CONTACT SPRING LOADED SMD GOLD,0,0,"0.92000","0","1","-","PH","Active","Sleeve & Plunger","Surface Mount","0.295"" (7.49mm)","0.256"" (6.50mm)","0.240"" (6.10mm)","Circular - 0.071"" (1.80mm)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVP-XXXX.pdf,-,2057-PH-MVP-4360-ND,PH-MVP-4360,Adam Tech,CONTACT SPRING LOADED T/H GOLD,0,0,"0.92000","0","1","-","PH","Active","Sleeve & Plunger","Through Hole","0.236"" (6.00mm)","0.197"" (5.00mm)","0.181"" (4.60mm)","Circular - 0.071"" (1.80mm) (TH)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVP-XXXX.pdf,-,2057-PH-MVP-5365-ND,PH-MVP-5365,Adam Tech,CONTACT SPRING LOADED T/H GOLD,0,0,"0.92000","0","1","-","PH","Active","Sleeve & Plunger","Through Hole","0.256"" (6.50mm)","0.256"" (6.50mm)","0.240"" (6.10mm)","Circular - 0.071"" (1.80mm) (TH)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVP-XXXX.pdf,-,2057-PH-MVP-5370-ND,PH-MVP-5370,Adam Tech,CONTACT SPRING LOADED T/H GOLD,0,0,"0.92000","0","1","-","PH","Active","Sleeve & Plunger","Through Hole","0.276"" (7.00mm)","0.236"" (6.00mm)","0.220"" (5.60mm)","Circular - 0.071"" (1.80mm) (TH)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVF-XXXX.pdf,-,2057-PH-MVF-5380-ND,PH-MVF-5380,Adam Tech,CONTACT SPRING LOADED SMD GOLD,0,0,"0.96000","0","1","-","PH","Active","Sleeve & Plunger","Surface Mount","0.315"" (8.00mm)","0.276"" (7.00mm)","0.260"" (6.60mm)","Circular - 0.071"" (1.80mm)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVS-XXXX.pdf,-,2057-PH-MVS-4355-ND,PH-MVS-4355,Adam Tech,CONTACT SPRING LOADED SLDR CUP,0,0,"0.96000","0","1","-","PH","Active","Sleeve & Plunger","Through Hole, Solder Cup","0.217"" (5.51mm)","0.177"" (4.50mm)","0.161"" (4.10mm)","Circular - 0.079"" (2.00mm) (TH)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVS-XXXX.pdf,-,2057-PH-MVS-4360-ND,PH-MVS-4360,Adam Tech,CONTACT SPRING LOADED SLDR CUP,0,0,"0.96000","0","1","-","PH","Active","Sleeve & Plunger","Through Hole, Solder Cup","0.236"" (6.00mm)","0.197"" (5.00mm)","0.181"" (4.60mm)","Circular - 0.079"" (2.00mm) (TH)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVP-XXXX.pdf,-,2057-PH-MVP-5375-ND,PH-MVP-5375,Adam Tech,CONTACT SPRING LOADED T/H GOLD,0,0,"1.00000","0","1","-","PH","Active","Sleeve & Plunger","Through Hole","0.295"" (7.49mm)","0.256"" (6.50mm)","0.240"" (6.10mm)","Circular - 0.071"" (1.80mm) (TH)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVP-XXXX.pdf,-,2057-PH-MVP-5380-ND,PH-MVP-5380,Adam Tech,CONTACT SPRING LOADED T/H GOLD,0,0,"1.00000","0","1","-","PH","Active","Sleeve & Plunger","Through Hole","0.315"" (8.00mm)","0.276"" (7.00mm)","0.260"" (6.60mm)","Circular - 0.071"" (1.80mm) (TH)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVS-XXXX.pdf,-,2057-PH-MVS-5365-ND,PH-MVS-5365,Adam Tech,CONTACT SPRING LOADED SLDR CUP,0,0,"1.00000","0","1","-","PH","Active","Sleeve & Plunger","Through Hole, Solder Cup","0.256"" (6.50mm)","0.256"" (6.50mm)","0.240"" (6.10mm)","Circular - 0.079"" (2.00mm) (TH)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVS-XXXX.pdf,-,2057-PH-MVS-5370-ND,PH-MVS-5370,Adam Tech,CONTACT SPRING LOADED SLDR CUP,0,0,"1.00000","0","1","-","PH","Active","Sleeve & Plunger","Through Hole, Solder Cup","0.276"" (7.00mm)","0.236"" (6.00mm)","0.220"" (5.60mm)","Circular - 0.079"" (2.00mm) (TH)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVS-XXXX.pdf,-,2057-PH-MVS-5375-ND,PH-MVS-5375,Adam Tech,CONTACT SPRING LOADED SLDR CUP,0,0,"1.00000","0","1","-","PH","Active","Sleeve & Plunger","Through Hole, Solder Cup","0.295"" (7.49mm)","0.256"" (6.50mm)","0.240"" (6.10mm)","Circular - 0.079"" (2.00mm) (TH)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVS-XXXX.pdf,-,2057-PH-MVS-5380-ND,PH-MVS-5380,Adam Tech,CONTACT SPRING LOADED SLDR CUP,0,0,"1.08000","0","1","-","PH","Active","Sleeve & Plunger","Through Hole, Solder Cup","0.315"" (8.00mm)","0.276"" (7.00mm)","0.260"" (6.60mm)","Circular - 0.079"" (2.00mm) (TH)","70gf","-","0.039"" (1.00mm) Dia","-","1000000","Brass","Gold","-"
http://adam-tech.com/downloader.php?p=PH-MVP-26515-10-10-WP.pdf,-,2057-PH-MVP-26515-10-10-WP-ND,PH-MVP-26515-10-10-WP,Adam Tech,CONTACT SPRING LOADED T/H GLD WP,0,0,"3.13000","0","1","-","PH","Active","Sleeve & Plunger","Through Hole","0.500"" (12.70mm)","0.429"" (10.90mm)","0.402"" (10.20mm)","Circular - 0.091"" (2.30mm) (TH)","20gf","-","0.047"" (1.20mm) Dia","IP67","20000","Brass","Gold","10.0µin (0.25µm)"
//media.digikey.com/pdf/Data%20Sheets/Preci-Dip/90150-AS_REV3.pdf,//media.digikey.com/Photos/Preci-Dip%20Photos/MFG_90150-AS.jpg,1212-1866-ND,90150-AS,Preci-Dip,CONTACT SPRING LOADED SMD GOLD,0,0,"0.28411","0","5000","Bulk","-","Active","Sleeve & Plunger","Surface Mount","0.236"" (6.00mm)","-","0.181"" (4.60mm)","Circular - 0.072"" (1.83mm)","25.49gf","86.68gf","0.042"" (1.07mm) Dia","-","40000","Brass Alloy","Gold","20.0µin (0.51µm)"
//media.digikey.com/pdf/Data%20Sheets/Preci-Dip/90028-AS_REV4.pdf,//media.digikey.com/Photos/Preci-Dip%20Photos/MFG_90028-AS.jpg,1212-1852-ND,90028-AS,Preci-Dip,CONTACT SPRING LOADED SMD GOLD,0,0,"0.28851","0","5000","Bulk","-","Active","Sleeve & Plunger","Surface Mount","0.276"" (7.00mm)","-","0.220"" (5.60mm)","Circular - 0.072"" (1.83mm)","25.49gf","61.18gf","0.042"" (1.07mm) Dia","-","40000","Brass Alloy","Gold","20.0µin (0.51µm)"
