Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Connector Style","Connector Type","Number of Positions","Number of Rows","Shell Size, Connector Layout","Contact Type","Mounting Type","Flange Feature","Termination","Features","Shell Material, Finish","Contact Finish","Contact Finish Thickness","Ingress Protection","Material Flammability Rating","Current Rating (Amps)","Operating Temperature"
-,//media.digikey.com/photos/Amphenol%20Photos/D15P24A4GV00LF.jpg,609-1491-ND,D15P24A4GV00LF,Amphenol ICC (FCI),CONN D-SUB PLUG 15POS VERT SLDR,3018,0,"2.37000","0","1","Tray","Delta D","Active","D-Sub","Plug, Male Pins","15","2","2 (DA, A)","Signal","Through Hole","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 125°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/171/171-YYY-113RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/171-009-113R031.jpg,7209ME-ND,171-009-113R031,NorComp Inc.,CONN DSUB PLUG 9POS PNL MNT SLDR,4322,0,"2.40000","0","1","Tray","171","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Panel Mount, Through Hole","Mating Side (4-40)","Solder","Grounding Indents","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/171/171-YYY-10YLYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/171-037-103L001.jpg,237ME-ND,171-037-103L001,NorComp Inc.,CONN D-SUB PLUG 37POS PNL MNT,4062,0,"2.40000","0","1","Tray","171","Active","D-Sub","Plug, Male Pins","37","2","4 (DC, C)","Signal","Panel Mount","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/172-E/172-EYY-10YRYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/172-E09-103R001.jpg,1109MEA-ND,172-E09-103R001,NorComp Inc.,CONN D-SUB PLUG 9POS PNL MNT,1895,0,"2.40000","0","1","Tray","172-E, M Series","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Panel Mount","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5747844&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5747844-4.JPG,A32117-ND,5747844-4,TE Connectivity AMP Connectors,CONN D-SUB RCPT 9POS R/A SOLDER,11220,0,"2.59000","0","1","Tray","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Ground Strap","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/18Y/182/182-yyy-113Ryy1.pdf,//media.digikey.com/photos/Norcomp%20Photos/182-015-113R181.jpg,182-815ME-ND,182-015-113R181,NorComp Inc.,CONN D-SUB PLUG 15POS R/A SOLDER,3963,0,"2.43000","0","1","Tray","182","Active","D-Sub","Plug, Male Pins","15","2","2 (DA, A)","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Ground Strap, Grounding Indents","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/18Y/180/180-YYY-10YLYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/180-015-102-001.jpg,T815ME-ND,180-015-103L001,NorComp Inc.,CONN D-SUB HD PLUG 15POS PNL MNT,17557,0,"2.48000","0","1","Tray","180","Active","D-Sub, High Density","Plug, Male Pins","15","3","1 (DE, E) High Density","Signal","Panel Mount","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/c-cd-0019.pdf,//media.digikey.com/photos/FCI%20Photos/ICD26S13E4GX00LF.jpg,609-2804-ND,ICD26S13E4GX00LF,Amphenol ICC (FCI),CONN DSUB HD RCPT 26POS R/A SLDR,5673,0,"2.49000","0","1","Bulk","ICD","Active","D-Sub, High Density","Receptacle, Female Sockets","26","3","2 (DA, A) High Density","Signal","Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Mounting Bracket","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","3A","-55°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Norcomp%20PDFs/182-YYY-213RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/182-025-213R531.jpg,182-25FE-ND,182-025-213R531,NorComp Inc.,CONN D-SUB RCPT 25POS R/A SOLDER,3940,0,"2.50000","0","1","Tray","182","Active","D-Sub","Receptacle, Female Sockets","25","2","3 (DB, B)","Signal","Panel Mount, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
-,//media.digikey.com/photos/Amphenol%20Photos/D25P24A4GV00LF.jpg,609-1503-ND,D25P24A4GV00LF,Amphenol ICC (FCI),CONN D-SUB PLUG 25POS VERT SLDR,2249,0,"2.51000","0","1","Tray","Delta D","Active","D-Sub","Plug, Male Pins","25","2","3 (DB, B)","Signal","Through Hole","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 125°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/172-E/172-EYY-20YRYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/172-E09-203R001.jpg,1109FEA-ND,172-E09-203R001,NorComp Inc.,CONN D-SUB RCPT 9POS PNL MNT,2753,0,"2.55000","0","1","Tray","172-E, M Series","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Panel Mount","Housing/Shell (Unthreaded)","Solder Cup","-","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5745781&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5745781-4.JPG,A32075-ND,5745781-4,TE Connectivity AMP Connectors,CONN D-SUB RCPT 9POS R/A SOLDER,11203,0,"2.61000","0","1","Tray","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Ground Strap","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","6A","-55°C ~ 105°C"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10090929.pdf,//media.digikey.com/Photos/FCI%20Photos/10090929-S264VLF.jpg,609-4033-ND,10090929-S264VLF,Amphenol ICC (FCI),CONN D-SUB HD RCPT 26P VERT SLDR,2392,0,"2.57000","0","1","Tray","10090929","Active","D-Sub, High Density","Receptacle, Female Sockets","26","3","2 (DA, A) High Density","Signal","Through Hole","Board Side (4-40); Mating Side, Female Screwlock (4-40)","Solder","Board Lock","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","2.5A","-55°C ~ 105°C"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10090929.pdf,//media.digikey.com/Photos/FCI%20Photos/10090929-S264XLF.jpg,609-4034-ND,10090929-S264XLF,Amphenol ICC (FCI),CONN D-SUB HD RCPT 26P VERT SLDR,1178,0,"2.57000","0","1","Tray","10090929","Active","D-Sub, High Density","Receptacle, Female Sockets","26","3","2 (DA, A) High Density","Signal","Through Hole","Board Side (4-40)","Solder","Board Lock","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","2.5A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/18Y/182/182-yyy-113Ryy1.pdf,//media.digikey.com/photos/Norcomp%20Photos/182-025-113R531.jpg,182-25ME-ND,182-025-113R531,NorComp Inc.,CONN D-SUB PLUG 25POS R/A SOLDER,10625,0,"2.59000","0","1","Tray","182","Active","D-Sub","Plug, Male Pins","25","2","3 (DB, B)","Signal","Panel Mount, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Grounding Indents","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/171/171-YYY-213RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/171-009-213R031.jpg,7209FE-ND,171-009-213R031,NorComp Inc.,CONN DSUB RCPT 9POS PNL MNT SLDR,4118,0,"2.59000","0","1","Tray","171","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Panel Mount, Through Hole","Mating Side (4-40)","Solder","-","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/171/171-YYY-213RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/171-009-213R021.jpg,6209FE-ND,171-009-213R021,NorComp Inc.,CONN DSUB RCPT 9POS PNL MNT SLDR,2385,0,"2.59000","0","1","Tray","171","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Panel Mount, Through Hole","Board Side (4-40)","Solder","-","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_4892_CO.pdf,//media.digikey.com/photos/Assmann%20Photos/A-DFF25LPIII^Z-UNC-R.jpg,HFU25H-ND,A-DFF 25LPIII/Z-UNC,Assmann WSW Components,CONN D-SUB RCPT 25POS IDC,3676,0,"2.61000","0","1","Tray","-","Active","D-Sub","Receptacle, Female Sockets","25","2","3 (DB, B)","Signal","Free Hanging (In-Line)","Housing/Shell (4-40)","IDC, Ribbon Cable","Feed Through, Strain Relief","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","3A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/172-E/172-EYY-11YRYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/172-E09-113R001.jpg,1509MNEA-ND,172-E09-113R001,NorComp Inc.,CONN DSUB PLUG 9POS PNL MNT SLDR,4982,0,"2.62000","0","1","Tray","172-E, M Series","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Panel Mount, Through Hole","Housing/Shell (Unthreaded)","Solder","Grounding Indents","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/172/172-YYY-102RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/172-009-102R001.jpg,1109MA-ND,172-009-102R001,NorComp Inc.,CONN D-SUB PLUG 9POS PNL MNT,4649,0,"2.63000","0","1","Tray","172, M Series","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Panel Mount","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2301840&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/2301840-1.JPG,A132508-ND,2301840-1,TE Connectivity AMP Connectors,CONN D-SUB RCPT 15POS VERT,3095,0,"2.63000","0","1","-","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","15","2","2 (DA, A)","Signal","Through Hole","Mating Side, Female Screwlock (4-40)","Solder","Board Lock","Steel, Tin-Nickel Plated","Gold","15.0µin (0.38µm)","-","UL94 V-0","1.5A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5747844&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5747844-6.JPG,A32119-ND,5747844-6,TE Connectivity AMP Connectors,CONN D-SUB RCPT 9POS R/A SOLDER,4147,0,"3.02000","0","1","Tray","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Ground Strap","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/19Y/190/190-009-263R001.pdf,//media.digikey.com/photos/Norcomp%20Photos/190-009-263R001.jpg,190-09FA-ND,190-009-263R001,NorComp Inc.,CONN DSUB RCPT 9POS SMD R/A SLDR,11401,0,"2.65000","0","1","Tube","190","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Board Edge, Surface Mount, Right Angle","Housing/Shell (4-40)","Solder","Board Guide, Board Lock, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://www.amphenolcanada.com/ProductSearch/drawings/AC/17EHD026XXXX00.pdf,//media.digikey.com/photos/Amphenol%20Photos/17EHD-026-P-AA-0-00.jpg,17EHD-026-P-AA-0-00-ND,17EHD-026-P-AA-0-00,Amphenol ICC (Commercial Products),CONN D-SUB HD PLUG 26POS,1837,0,"2.79000","0","1","Tray","17EHD","Active","D-Sub, High Density","Plug, Male Pins","26","3","2 (DA, A) High Density","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","3A","-55°C ~ 105°C"
https://www.amphenol-icc.com/media/wysiwyg/files/drawing/c-cd-0012.pdf,//media.digikey.com/photos/FCI%20Photos/ICD15S13E6GX00LF.jpg,609-2801-ND,ICD15S13E6GX00LF,Amphenol ICC (FCI),CONN DSUB HD RCPT 15POS R/A SLDR,2278,0,"2.80000","0","1","Bulk","ICD","Active","D-Sub, High Density","Receptacle, Female Sockets","15","3","1 (DE, E) High Density","Signal","Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Mounting Bracket","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","3A","-55°C ~ 125°C"
https://www.norcomp.net/rohspdfs/Connectors/19Y/191/191-YYY-213LYYY.pdf,//media.digikey.com/Photos/Norcomp%20Photos/191-009-213L571.JPG,NOR1216-ND,191-009-213L571,NorComp Inc.,CONN DSUB RCPT 9POS PNL MNT SLDR,155,0,"2.80000","0","1","Tray","191","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Panel Mount, Through Hole","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 125°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/172/172-YYY-112RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/172-009-112R001.jpg,1509MNA-ND,172-009-112R001,NorComp Inc.,CONN DSUB PLUG 9POS PNL MNT SLDR,3624,0,"2.83000","0","1","Tray","172, M Series","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Panel Mount, Through Hole","Housing/Shell (Unthreaded)","Solder","Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.norcomp.net/rohspdfs/Connectors/19Y/190/190-009-163R001.pdf,//media.digikey.com/photos/Norcomp%20Photos/190-009-163R001.jpg,190-09MA-ND,190-009-163R001,NorComp Inc.,CONN DSUB PLUG 9POS SMD R/A SLDR,19317,0,"2.85000","0","1","Tube","190","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Board Edge, Surface Mount, Right Angle","Housing/Shell (4-40)","Solder","Board Guide, Board Lock, Grounding Indents, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/c01-8646-0815.pdf,//media.digikey.com/photos/FCI%20Photos/D25S24A4GV00LF.jpg,609-1509-ND,D25S24A4GV00LF,Amphenol ICC (FCI),CONN D-SUB RCPT 25POS VERT SLDR,5290,0,"2.89000","0","1","Tray","Delta D","Active","D-Sub","Receptacle, Female Sockets","25","2","3 (DB, B)","Signal","Through Hole","Mating Side, Female Screwlock (4-40)","Solder","Board Lock","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 125°C"
https://www.norcomp.net/rohspdfs/Connectors/18Y/182/182-yyy-113Ryy1.pdf,//media.digikey.com/photos/Norcomp%20Photos/182-025-113R181.jpg,182-825ME-ND,182-025-113R181,NorComp Inc.,CONN D-SUB PLUG 25POS R/A SOLDER,22017,0,"2.90000","0","1","Tray","182","Active","D-Sub","Plug, Male Pins","25","2","3 (DB, B)","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Ground Strap, Grounding Indents","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=747905&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/5-747905-5.JPG,A102040-ND,5-747905-5,TE Connectivity AMP Connectors,CONN DSUB RCPT 9POS SLDR CUP,3604,0,"2.90000","0","1","Tray","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","-","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","3A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/172-E/172-EYY-10YRYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/172-E15-103R001.jpg,1115MEA-ND,172-E15-103R001,NorComp Inc.,CONN D-SUB PLUG 15POS PNL MNT,2633,0,"2.90000","0","1","Tray","172-E, M Series","Active","D-Sub","Plug, Male Pins","15","2","2 (DA, A)","Signal","Panel Mount","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/171/171-YYY-113RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/171-009-113R911.jpg,9209ME-ND,171-009-113R911,NorComp Inc.,CONN DSUB PLUG 9POS PNL MNT SLDR,29030,0,"2.95000","0","1","Tray","171","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Panel Mount, Through Hole","Board Side (4-40); Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Grounding Indents","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/172/172-YYY-202RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/172-009-202R001.jpg,1109FA-ND,172-009-202R001,NorComp Inc.,CONN D-SUB RCPT 9POS PNL MNT,3278,0,"2.95000","0","1","Tray","172, M Series","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Panel Mount","Housing/Shell (Unthreaded)","Solder Cup","-","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/171/171-YYY-213RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/171-009-213R911.jpg,9209FE-ND,171-009-213R911,NorComp Inc.,CONN DSUB RCPT 9POS PNL MNT SLDR,10813,0,"3.13000","0","1","Tray","171","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Panel Mount, Through Hole","Board Side (4-40); Mating Side, Female Screwlock (4-40)","Solder","Board Lock","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.norcomp.net/rohspdfs/Connectors/18Y/181/181-YYY-213RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/181-015-213r561.JPG,181-215RFE-ND,181-015-213R561,NorComp Inc.,CONN DSUB HD RCPT 15POS R/A SLDR,8726,0,"3.15000","0","1","Tray","181","Active","D-Sub, High Density","Receptacle, Female Sockets","15","3","1 (DE, E) High Density","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","3A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/171/171-YYY-213RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/171-015-213r911.JPG,9215FE-ND,171-015-213R911,NorComp Inc.,CONN D-SUB RCPT 15P PNL MNT SLDR,4248,0,"3.30000","0","1","Tray","171","Active","D-Sub","Receptacle, Female Sockets","15","2","2 (DA, A)","Signal","Panel Mount, Through Hole","Board Side (4-40); Mating Side, Female Screwlock (4-40)","Solder","Board Lock","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/171/171-YYY-213RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/171-037-213R001.jpg,4237FE-ND,171-037-213R001,NorComp Inc.,CONN D-SUB RCPT 37P PNL MNT SLDR,2376,0,"3.30000","0","1","Tray","171","Active","D-Sub","Receptacle, Female Sockets","37","2","4 (DC, C)","Signal","Panel Mount, Through Hole","Housing/Shell (Unthreaded)","Solder","-","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/172/172-YYY-102RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/172-015-102R001.jpg,1115MA-ND,172-015-102R001,NorComp Inc.,CONN D-SUB PLUG 15POS PNL MNT,2310,0,"3.30000","0","1","Tray","172, M Series","Active","D-Sub","Plug, Male Pins","15","2","2 (DA, A)","Signal","Panel Mount","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/172/172-YYY-142RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/172-009-142R001.jpg,1609MNA-ND,172-009-142R001,NorComp Inc.,CONN D-SUB PLUG 9POS PNL MNT WW,2024,0,"3.45000","0","1","Tray","172, M Series","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Panel Mount, Through Hole","Housing/Shell (Unthreaded)","Wire Wrap","Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
//media.digikey.com/pdf/Data%20Sheets/Norcomp%20PDFs/182-YYY-213RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/182-037-213R531.jpg,182-37FE-ND,182-037-213R531,NorComp Inc.,CONN D-SUB RCPT 37POS R/A SOLDER,1857,0,"3.45000","0","1","Tray","182","Active","D-Sub","Receptacle, Female Sockets","37","2","4 (DC, C)","Signal","Panel Mount, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-xm3_l_xm2_l_xm4k_xm4l.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/XM2E-0940-132L.jpg,Z5278-ND,XM2E-0940-132L,Omron Electronics Inc-EMC Div,CONN D-SUB PLUG 9POS VERT SOLDER,4820,0,"3.55000","0","1","Tray","XM2E","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Through Hole","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Grounding Indents, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","3A","-25°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5747841&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5747841-4.JPG,A32096-ND,5747841-4,TE Connectivity AMP Connectors,CONN D-SUB PLUG 15POS R/A SOLDER,264,0,"4.50000","0","1","Tray","AMPLIMITE HD-20","Active","D-Sub","Plug, Male Pins","15","2","2 (DA, A)","Signal","Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Ground Strap, Grounding Indents","Steel, Tin Plated","Gold","-","-","UL94 V-0","6A","-55°C ~ 105°C"
