Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Outputs","Voltage - Input","Voltage - Output 1","Voltage - Output 2","Voltage - Output 3","Voltage - Output 4","Current - Output (Max)","Power (Watts)","Applications","Features","Operating Temperature","Efficiency","Mounting Type","Package / Case","Size / Dimension"
https://www.meanwell.com/Upload/PDF/IRM-20/IRM-20-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-20.jpg,1866-3041-ND,IRM-20-3.3,MEAN WELL USA Inc.,AC/DC CONVERTER 3.3V 15W,638,0,"11.18000","0","1","IRM-20 (20W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","3.3V","-","-","-","4.5A","15W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 70°C (With Derating)","76%","Through Hole","4-DIP Module","2.06"" L x 1.07"" W x 0.94"" H (52.4mm x 27.2mm x 24.0mm)"
https://www.meanwell.com/Upload/PDF/IRM-20/IRM-20-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-20.jpg,1866-3039-ND,IRM-20-15,MEAN WELL USA Inc.,AC/DC CONVERTER 15V 21W,338,0,"11.18000","0","1","IRM-20 (20W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","15V","-","-","-","1.4A","21W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 70°C (With Derating)","84%","Through Hole","4-DIP Module","2.06"" L x 1.07"" W x 0.94"" H (52.4mm x 27.2mm x 24.0mm)"
https://www.cui.com/product/resource/digikeypdf/psk-6b.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PSK-6B.jpg,102-4151-ND,PSK-6B-S12,CUI Inc.,AC/DC CONVERTER 12V 6W,517,0,"11.31000","0","1","PSK-6B (6W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","500mA","6W","ITE (Commercial)","DC Input Capable, Universal Input","-25°C ~ 70°C (With Derating)","79.03%","Through Hole","4-DIP Module","2.00"" L x 1.00"" W x 0.66"" H (50.8mm x 25.4mm x 16.7mm)"
https://www.meanwell.com/Upload/PDF/NFM-05/NFM-05-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_NFM-05.jpg,1866-3530-ND,NFM-05-12,MEAN WELL USA Inc.,AC/DC CONVERTER 12V 5W,308,0,"11.72000","0","1","NFM-05 (5W)","Not For New Designs","Open Frame","1","85 ~ 264 VAC, 120 ~ 370 VDC","12V","-","-","-","420mA","5W","Medical","Adjustable Output, Universal Input","-20°C ~ 70°C (With Derating)","73%","Through Hole","Module","2.28"" L x 1.77"" W x 0.75"" H (58.0mm x 45.0mm x 19.1mm)"
https://www.meanwell.com/Upload/PDF/MFM-15/MFM-15-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_MFM-15-Series.jpg,1866-5322-ND,MFM-15-12,MEAN WELL USA Inc.,AC/DC POWER MODULES 15W 12V 1.25,635,0,"11.90000","0","1","MFM-15 (15W)","Active","Open Frame","1","80 ~ 264 VAC","12V","-","-","-","1.25A","15W","Household Appliances, Medical","Universal Input","-35°C ~ 85°C (With Derating)","86.5%","Through Hole","4-DIP Module","1.93"" L x 0.94"" W x 0.91"" H (49.0mm x 23.8mm x 23.0mm)"
https://www.meanwell.com/Upload/PDF/MPM-10/MPM-10-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_MPM-10.jpg,1866-3459-ND,MPM-10-5,MEAN WELL USA Inc.,AC/DC CONVERTER 5V 10W,175,0,"11.90000","0","1","MPM-10 (10W)","Active","Enclosed","1","80 ~ 264 VAC","5V","-","-","-","2A","10W","Medical","Universal Input","-30°C ~ 85°C (With Derating)","81%","Through Hole","4-DIP Module","1.80"" L x 1.00"" W x 0.85"" H (45.7mm x 25.4mm x 21.5mm)"
https://www.xppower.com/Portals/0/pdfs/SF_VCE05.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VCE05(Encapsulated).jpg,1470-3720-ND,VCE05US05,XP Power,AC/DC CONVERTER 5V 5W PCB MNT,958,0,"12.00000","0","1","VCE05 (5W)","Active","Enclosed","1","85 ~ 264 VAC","5V","-","-","-","1A","5W","ITE (Commercial)","Universal Input","-25°C ~ 70°C (With Derating)","-","Through Hole","4-DIP Module","1.30"" L x 1.10"" W x 0.75"" H (33.0mm x 27.9mm x 19.1mm)"
https://www.xppower.com/Portals/0/pdfs/SF_VCE05.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VCE05(Encapsulated).jpg,1470-3721-ND,VCE05US09,XP Power,AC/DC CONVERTER 9V 5W PCB MNT,198,0,"12.00000","0","1","VCE05 (5W)","Active","Enclosed","1","85 ~ 264 VAC","9V","-","-","-","550mA","5W","ITE (Commercial)","Universal Input","-25°C ~ 70°C (With Derating)","-","Through Hole","4-DIP Module","1.30"" L x 1.10"" W x 0.75"" H (33.0mm x 27.9mm x 19.1mm)"
https://www.xppower.com/Portals/0/pdfs/SF_VCE05.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VCE05(Encapsulated).jpg,1470-3724-ND,VCE05US24,XP Power,AC/DC CONVERTER 24V 5W PCB MNT,175,0,"12.00000","0","1","VCE05 (5W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","210mA","5W","ITE (Commercial)","Universal Input","-25°C ~ 70°C (With Derating)","-","Through Hole","4-DIP Module","1.30"" L x 1.10"" W x 0.75"" H (33.0mm x 27.9mm x 19.1mm)"
https://www.cui.com/product/resource/digikeypdf/vof-10b.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VOF-10B.jpg,102-4146-ND,VOF-10B-S24,CUI Inc.,AC/DC CONVERTER 24V 10W,109,0,"12.02000","0","1","VOF-10B (10W)","Active","Open Frame","1","85 ~ 264 VAC","24V","-","-","-","450mA","10W","ITE (Commercial)","DC Input Capable, Universal Input","-25°C ~ 70°C (With Derating)","82.49%","Through Hole","4-DIP Module","1.91"" L x 0.92"" W x 0.81"" H (48.6mm x 23.3mm x 20.5mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC01_02-SC.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC01-SC.jpg,945-1398-5-ND,RAC01-12SC,Recom Power,AC/DC CONVERTER 12V 1W,142,990,"12.34000","0","1","POWERLINE RAC01-C (1W)","Active","Enclosed","1","80 ~ 264 VAC","12V","-","-","-","83mA","1W","ITE (Commercial)","SCP","-25°C ~ 85°C (With Derating)","72%","Through Hole","4-DIP Module","1.33"" L x 0.87"" W x 0.71"" H (33.7mm x 22.2mm x 18.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_VCP05.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VCP05.jpg,1470-2258-ND,VCP05US05,XP Power,AC/DC CONVERTER 5V 5W,250,0,"12.60000","0","1","VCP (5W)","Active","Open Frame","1","90 ~ 264 VAC","5V","-","-","-","1A","5W","ITE (Commercial)","OVP, SCP","0°C ~ 70°C (With Derating)","69%","Through Hole","5-DIP Module","2.30"" L x 1.40"" W x 0.91"" H (58.5mm x 35.5mm x 23.0mm)"
https://www.meanwell.com/Upload/PDF/MPM-15/MPM-15-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_MPM-15-Series.jpg,1866-5330-ND,MPM-15-12,MEAN WELL USA Inc.,AC/DC POWER MODULES 15W 12V 1.25,756,0,"13.16000","0","1","MPM-15 (15W)","Active","Enclosed","1","80 ~ 264 VAC","12V","-","-","-","1.25A","15W","Household Appliances, Medical","Universal Input","-40°C ~ 85°C (With Derating)","86.5%","Through Hole","4-DIP Module","2.06"" L x 1.07"" W x 0.94"" H (52.4mm x 27.2mm x 24.0mm)"
https://www.cui.com/product/resource/digikeypdf/vsk-s2.pdf,//media.digikey.com/Photos/CUI%20Photos/VSK-S2-3R3U.JPG,102-2586-ND,VSK-S2-15U,CUI Inc.,POWER SUPPLY SWITCHING 15V 2W,207,0,"13.25000","0","1","VSK-S2 (2W)","Active","Enclosed","1","85 ~ 305 VAC","15V","-","-","-","133mA","2W","ITE (Commercial)","OCP, SCP","-25°C ~ 70°C (With Derating)","76%","Through Hole","4-DIP Module","1.33"" L x 0.87"" W x 0.71"" H (33.7mm x 22.2mm x 18.0mm)"
https://www.cui.com/product/resource/digikeypdf/vsk-s2.pdf,//media.digikey.com/Photos/CUI%20Photos/VSK-S2-3R3U.JPG,102-2590-ND,VSK-S2-3R3U,CUI Inc.,POWER SUPPLY SWITCHING 3.3V 2W,163,0,"13.25000","0","1","VSK-S2 (2W)","Active","Enclosed","1","85 ~ 305 VAC","3.3V","-","-","-","600mA","2W","ITE (Commercial)","OCP, SCP","-25°C ~ 70°C (With Derating)","65%","Through Hole","4-DIP Module","1.33"" L x 0.87"" W x 0.71"" H (33.7mm x 22.2mm x 18.0mm)"
https://www.cui.com/product/resource/digikeypdf/vof-15b.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VOF-15B.jpg,102-4147-ND,VOF-15B-S12,CUI Inc.,AC/DC CONVERTER 12V 15W,537,0,"13.56000","0","1","VOF-15B (15W)","Active","Open Frame","1","85 ~ 264 VAC","12V","-","-","-","1.25A","15W","ITE (Commercial)","DC Input Capable, Universal Input","-25°C ~ 70°C (With Derating)","84.5%","Through Hole","4-DIP Module","2.33"" L x 1.67"" W x 0.90"" H (59.2mm x 42.3mm x 22.9mm)"
https://www.cui.com/product/resource/digikeypdf/vof-20b.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VOF-20B.jpg,102-4149-ND,VOF-20B-S24,CUI Inc.,AC/DC CONVERTER 24V 20W,102,0,"14.95000","0","1","VOF-20B (20W)","Active","Open Frame","1","85 ~ 264 VAC","24V","-","-","-","850mA","20W","ITE (Commercial)","DC Input Capable, Universal Input","-25°C ~ 70°C (With Derating)","86.06%","Through Hole","4-DIP Module","2.33"" L x 1.67"" W x 0.90"" H (59.2mm x 42.3mm x 22.9mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC04-SC.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC04-SC.jpg,945-2164-5-ND,RAC04-05SC,Recom Power,AC/DC CONVERTER 5V 4W,164,996,"15.02000","0","1","POWERLINE RAC04-C (4W)","Active","Enclosed","1","80 ~ 264 VAC","5V","-","-","-","800mA","4W","ITE (Commercial)","OCP, SCP","-25°C ~ 85°C (With Derating)","72%","Through Hole","16-DIP Module, 5 Leads","1.49"" L x 0.94"" W x 0.65"" H (37.8mm x 23.9mm x 16.4mm)"
https://www.xppower.com/Portals/0/pdfs/SF_VCP15.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VCP15_sml.jpg,1470-2263-ND,VCP15US12,XP Power,AC/DC CONVERTER 12V 15W,196,0,"15.07000","0","1","VCP (15W)","Active","Open Frame","1","90 ~ 264 VAC","12V","-","-","-","1.25A","15W","ITE (Commercial), Medical","OVP, SCP","0°C ~ 70°C (With Derating)","82%","Through Hole","5-DIP Module","2.56"" L x 1.50"" W x 1.06"" H (65.0mm x 38.0mm x 26.9mm)"
https://www.xppower.com/Portals/0/pdfs/SF_VCP15.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VCP15_sml.jpg,1470-2261-ND,VCP15US05,XP Power,AC/DC CONVERTER 5V 15W,110,0,"15.07000","0","1","VCP (15W)","Active","Open Frame","1","90 ~ 264 VAC","5V","-","-","-","2A","15W","ITE (Commercial), Medical","OVP, SCP","0°C ~ 70°C (With Derating)","74%","Through Hole","5-DIP Module","2.56"" L x 1.50"" W x 1.06"" H (65.0mm x 38.0mm x 26.9mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC02-SE_277.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC02-SE_277.jpg,945-2279-5-ND,RAC02-12SE/277,Recom Power,AC/DC CONVERTER 12V 2W,866,990,"15.09000","0","1","POWERLINE RAC02-SE/277 (2W)","Active","Enclosed","1","85 ~ 305 VAC","12V","-","-","-","167mA","2W","Household Appliances, ITE (Commercial)","OCP, OVP, SCP","-40°C ~ 85°C (With Derating)","73%","Through Hole","4-DIP Module","1.33"" L x 0.96"" W x 0.70"" H (33.7mm x 24.4mm x 17.8mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC02-SE_277.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC02-SE_277.jpg,945-2278-5-ND,RAC02-05SE/277,Recom Power,AC/DC CONVERTER 5V 2W,840,990,"15.09000","0","1","POWERLINE RAC02-SE/277 (2W)","Active","Enclosed","1","85 ~ 305 VAC","5V","-","-","-","400mA","2W","Household Appliances, ITE (Commercial)","OCP, OVP, SCP","-40°C ~ 85°C (With Derating)","70%","Through Hole","4-DIP Module","1.33"" L x 0.96"" W x 0.70"" H (33.7mm x 24.4mm x 17.8mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC03-SE_277.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_POWERLINE-RAC03-SE%5E277.jpg,945-2247-ND,RAC03-12SE/277,Recom Power,AC/DC CONVERTER 12V 3W,177,168,"15.45000","0","1","POWERLINE RAC03-SE/277 (3W)","Active","Enclosed","1","85 ~ 305 VAC","12V","-","-","-","250mA","3W","Household Appliances, ITE (Commercial)","OCP, OVP, SCP","-40°C ~ 85°C (With Derating)","78%","Through Hole","16-DIP Module, 5 Leads","1.50"" L x 0.96"" W x 0.69"" H (38.1mm x 24.3mm x 17.4mm)"
https://www.meanwell.com/Upload/PDF/IRM-30/IRM-30-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-30.jpg,1866-3045-ND,IRM-30-15,MEAN WELL USA Inc.,AC/DC CONVERTER 15V 30W,696,0,"15.50000","0","1","IRM-30 (30W)","Active","Enclosed","1","85 ~ 264 VAC","15V","-","-","-","2A","30W","ITE (Commercial)","Universal Input","-30°C ~ 70°C (With Derating)","88%","Through Hole","4-DIP Module","2.74"" L x 1.54"" W x 0.94"" H (69.5mm x 39.0mm x 24.0mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC04-S_DC_230.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC04-S_DC_230.jpg,945-2180-5-ND,RAC04-12SC/230,Recom Power,AC/DC CONVERTER 12V 4W,2418,36,"15.79000","0","1","POWERLINE RAC04-C/230 (4W)","Active","Enclosed","1","80 ~ 264 VAC","12V","-","-","-","333mA","4W","ITE (Commercial)","SCP","-40°C ~ 80°C (With Derating)","77%","Through Hole","7-DIP Module, 6 Leads","1.44"" L x 1.07"" W x 0.67"" H (36.7mm x 27.2mm x 17.1mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC04-S_DC_230.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/RAC04-xxxC%5E230.jpg,945-2178-5-ND,RAC04-3.3SC/230,Recom Power,AC/DC CONVERTER 3.3V 4W,757,0,"15.79000","0","1","POWERLINE RAC04-C/230 (4W)","Active","Enclosed","1","80 ~ 264 VAC","3.3V","-","-","-","1.2A","4W","ITE (Commercial)","SCP","-40°C ~ 80°C (With Derating)","72%","Through Hole","7-DIP Module, 6 Leads","1.44"" L x 1.07"" W x 0.67"" H (36.7mm x 27.2mm x 17.1mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC04-S_DC_230.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC04-S_DC_230.jpg,945-2181-5-ND,RAC04-15SC/230,Recom Power,AC/DC CONVERTER 15V 4W,104,0,"15.79000","0","1","POWERLINE RAC04-C/230 (4W)","Active","Enclosed","1","80 ~ 264 VAC","15V","-","-","-","267mA","4W","ITE (Commercial)","SCP","-40°C ~ 80°C (With Derating)","78%","Through Hole","7-DIP Module, 6 Leads","1.44"" L x 1.07"" W x 0.67"" H (36.7mm x 27.2mm x 17.1mm)"
https://www.meanwell.com/Upload/PDF/IRM-45/IRM-45-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-45.jpg,1866-3053-ND,IRM-45-12,MEAN WELL USA Inc.,AC/DC CONVERTER 12V 46W,672,0,"16.22000","0","1","IRM-45 (45W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","3.8A","46W","ITE (Commercial)","Universal Input","-30°C ~ 70°C (With Derating)","87.5%","Through Hole","4-DIP Module","3.43"" L x 2.05"" W x 1.16"" H (87.0mm x 52.0mm x 29.5mm)"
https://www.cui.com/product/resource/digikeypdf/vsk-s5.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VSK-S5.jpg,102-2387-ND,VSK-S5-9UA,CUI Inc.,CONV AC/DC 5W 9V 0.55A PCB,1724,0,"16.33000","0","1","VSK-S5 (5W)","Active","Enclosed","1","85 ~ 264 VAC","9V","-","-","-","550mA","5W","ITE (Commercial)","OTP, OVP, SCP","-25°C ~ 70°C (With Derating)","74%","Through Hole","4-DIP Module","2.00"" L x 1.00"" W x 0.62"" H (50.8mm x 25.4mm x 15.7mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC04-S_DC_277.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC04-SC%20277.jpg,945-2104-5-ND,RAC04-12SC/277,Recom Power,AC/DC CONVERTER 12V 333MA,244,348,"17.09000","0","1","POWERLINE RAC04-C/277 (4W)","Active","Enclosed","1","80 ~ 305 VAC","12V","-","-","-","333mA","4W","ITE (Commercial)","SCP","-25°C ~ 80°C (With Derating)","78%","Through Hole","7-DIP Module, 6 Leads","1.44"" L x 1.07"" W x 0.67"" H (36.7mm x 27.2mm x 17.1mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC04-S_DC_277.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC04-xxC-277.jpg,945-2414-5-ND,RAC04-24SC/277-E,Recom Power,AC/DC CONVERTER 24V 4W,358,0,"17.41000","0","1","POWERLINE RAC04-C/277 (4W)","Active","Enclosed","1","80 ~ 305 VAC","24V","-","-","-","167mA","4W","ITE (Commercial)","SCP","-40°C ~ 80°C (With Derating)","79%","Through Hole","7-DIP Module, 6 Leads","1.44"" L x 1.07"" W x 0.67"" H (36.7mm x 27.2mm x 17.1mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC04-S_DC_277.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC04-xxC-277.jpg,945-2411-5-ND,RAC04-05SC/277-E,Recom Power,AC/DC CONVERTER 5V 4W,187,996,"17.41000","0","1","POWERLINE RAC04-C/277 (4W)","Active","Enclosed","1","80 ~ 305 VAC","5V","-","-","-","800mA","4W","ITE (Commercial)","SCP","-40°C ~ 80°C (With Derating)","75%","Through Hole","7-DIP Module, 6 Leads","1.44"" L x 1.07"" W x 0.67"" H (36.7mm x 27.2mm x 17.1mm)"
https://www.cui.com/product/resource/digikeypdf/psk-15b.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PSK-15B.jpg,102-4156-ND,PSK-15B-S24,CUI Inc.,AC/DC CONVERTER 24V 15W,160,0,"17.51000","0","1","PSK-15B (15W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","625mA","15W","ITE (Commercial)","DC Input Capable, Universal Input","-25°C ~ 70°C (With Derating)","84.5%","Through Hole","4-DIP Module","2.44"" L x 1.77"" W x 0.91"" H (62.0mm x 45.0mm x 23.1mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC05-S_DC.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC05-S_DC.jpg,945-2103-5-ND,RAC05-05SC,Recom Power,AC/DC CONVERTER 5V 1A,153,20,"17.83000","0","1","POWERLINE RAC05-C (5W)","Active","Enclosed","1","90 ~ 264 VAC","5V","-","-","-","1A","5W","ITE (Commercial)","OVP, SCP","-25°C ~ 75°C (With Derating)","73%","Through Hole","5-DIP Module, 4 Leads","2.11"" L x 1.09"" W x 0.62"" H (53.5mm x 27.8mm x 15.65mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC04-S_DC_277.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC04-S_DC_277.jpg,945-2102-5-ND,RAC04-05DC/277,Recom Power,AC/DC CONVERTER +/-5V 400MA,108,24,"17.85000","0","1","POWERLINE RAC04-C/277 (4W)","Active","Enclosed","2","80 ~ 305 VAC","5V","-5V","-","-","400mA, 400mA","4W","ITE (Commercial)","SCP","-25°C ~ 80°C (With Derating)","76%","Through Hole","7-DIP Module, 6 Leads","1.44"" L x 1.07"" W x 0.67"" H (36.7mm x 27.2mm x 17.1mm)"
https://www.us.tdk-lambda.com/ftp/Specs/kps.pdf,//media.digikey.com/photos/Lambda%20Americas%20Photos/MFG_KPS%20SERIES.jpg,285-1417-ND,KPS512,TDK-Lambda Americas Inc.,PWR SUP BRD MNT 12V 5.0W .42A,796,0,"18.18000","0","1","KPS (5W)","Not For New Designs","Open Frame","1","85 ~ 264 VAC","12V","-","-","-","420mA","5W","ITE (Commercial)","OVP, SCP","0°C ~ 70°C (With Derating)","70%","Through Hole","4-DIP Module","2.17"" L x 1.38"" W x 0.79"" H (55.1mm x 35.1mm x 20.1mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECE05-10.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ECE05.jpg,1470-1109-ND,ECE05US09,XP Power,AC/DC CONVERTER 9V 5W,253,0,"18.54000","0","1","ECE (5W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","9V","-","-","-","550mA","5W","ITE (Commercial)","OVP, SCP","-25°C ~ 70°C (With Derating)","82%","Through Hole","5-DIP Module","1.00"" L x 1.00"" W x 0.60"" H (25.4mm x 25.4mm x 15.2mm)"
https://www.xppower.com/Portals/0/pdfs/SF_EME05.pdf,//media.digikey.com/Photos/XP%20Power/MFG_EME05-Series_Enclosed.jpg,1470-3125-ND,EME05US12,XP Power,AC/DC CONVERTER,275,0,"19.57000","0","1","EME05 (5W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","416mA","5W","Medical","OVP, SCP","-25°C ~ 70°C (With Derating)","80%","Through Hole","4-DIP Module","1.50"" L x 1.00"" W x 0.60"" H (38.1mm x 25.4mm x 15.2mm)"
https://www.xppower.com/Portals/0/pdfs/SF_EME05.pdf,//media.digikey.com/Photos/XP%20Power/MFG_EME05-Series_Enclosed.jpg,1470-3123-ND,EME05US05,XP Power,AC/DC CONVERTER,173,0,"19.57000","0","1","EME05 (5W)","Active","Enclosed","1","85 ~ 264 VAC","5V","-","-","-","1A","5W","Medical","OVP, SCP","-25°C ~ 70°C (With Derating)","80%","Through Hole","4-DIP Module","1.50"" L x 1.00"" W x 0.60"" H (38.1mm x 25.4mm x 15.2mm)"
https://www.xppower.com/Portals/0/pdfs/SF_EME05.pdf,//media.digikey.com/Photos/XP%20Power/MFG_EME05-Series_Enclosed.jpg,1470-3127-ND,EME05US24,XP Power,AC/DC CONVERTER,133,0,"19.57000","0","1","EME05 (5W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","208mA","5W","Medical","OVP, SCP","-25°C ~ 70°C (With Derating)","80%","Through Hole","4-DIP Module","1.50"" L x 1.00"" W x 0.60"" H (38.1mm x 25.4mm x 15.2mm)"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC05-S_DC.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC05-S_DC.jpg,945-2461-ND,RAC05-12DC,Recom Power,AC/DC CONVERTER +/-12V 210MA 5W,110,117,"19.94000","0","1","POWERLINE RAC05-C (5W)","Active","Enclosed","2","90 ~ 264 VAC","12V","-12V","-","-","210mA, 210mA","5W","ITE (Commercial)","OVP, SCP","-25°C ~ 75°C (With Derating)","76%","Through Hole","5-DIP Module","2.17"" L x 1.77"" W x 0.82"" H (55.0mm x 45.0mm x 21.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_VCP15.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VCP15-E.jpg,1470-2268-ND,VCP15US24-E,XP Power,AC/DC CONVERTER 24V 15W,257,0,"19.95000","0","1","VCP (15W)","Active","Enclosed","1","90 ~ 264 VAC","24V","-","-","-","630mA","15W","ITE (Commercial), Medical","OVP, SCP","0°C ~ 70°C (With Derating)","84%","Through Hole","5-DIP Module","2.72"" L x 1.65"" W x 1.11"" H (69.0mm x 42.0mm x 28.2mm)"
https://www.cui.com/product/resource/digikeypdf/vof-6.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VOF-6_Series.jpg,102-2212-ND,VOF-6-5,CUI Inc.,POWER SUPPLY SWITCHING 5V 6W,235,0,"20.03000","0","1","VOF-6 (6W)","Active","Open Frame","1","85 ~ 264 VAC, 120 ~ 375 VDC","5V","-","-","-","1.2A","6W","ITE (Commercial)","OCP, OVP, SCP","0°C ~ 60°C (With Derating)","73%","Through Hole","4-DIP Module","2.16"" L x 1.38"" W x 0.83"" H (54.9mm x 35.0mm x 21.0mm)"
https://www.cui.com/product/resource/digikeypdf/vsk-s10_series.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VSK-S10.jpg,102-2391-ND,VSK-S10-3R3UA,CUI Inc.,CONV AC/DC 10W 3.3V 2A PCB,277,0,"20.13000","0","1","VSK-S10 (10W)","Active","Enclosed","1","85 ~ 264 VAC","3.3V","-","-","-","2A","10W","ITE (Commercial)","OTP, OVP, SCP","-25°C ~ 70°C (With Derating)","70%","Through Hole","4-DIP Module","2.10"" L x 1.12"" W x 0.75"" H (53.3mm x 28.5mm x 19.5mm)"
https://www.cui.com/product/resource/digikeypdf/vsk-s10_series.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VSK-S10.jpg,102-2395-ND,VSK-S10-15UA,CUI Inc.,CONV AC/DC 10W 15V 0.7A PCB,225,0,"20.13000","0","1","VSK-S10 (10W)","Active","Enclosed","1","85 ~ 264 VAC","15V","-","-","-","700mA","10W","ITE (Commercial)","OTP, OVP, SCP","-25°C ~ 70°C (With Derating)","78%","Through Hole","4-DIP Module","2.10"" L x 1.12"" W x 0.75"" H (53.3mm x 28.5mm x 19.5mm)"
https://www.cui.com/product/resource/digikeypdf/psk-20b.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PSK-20B.jpg,102-4158-ND,PSK-20B-S12,CUI Inc.,AC/DC CONVERTER 12V 20W,221,0,"20.89000","0","1","PSK-20B (20W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","1.6A","20W","ITE (Commercial)","DC Input Capable, Universal Input","-25°C ~ 70°C (With Derating)","85.77%","Through Hole","4-DIP Module","2.44"" L x 1.77"" W x 0.91"" H (62.0mm x 45.0mm x 23.1mm)"
https://www.meanwell.com/Upload/PDF/MPM-30/MPM-30-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_MPM-30.jpg,1866-3462-ND,MPM-30-15,MEAN WELL USA Inc.,AC/DC CONVERTER 15V 30W,659,0,"21.01000","0","1","MPM-30 (30W)","Active","Enclosed","1","80 ~ 264 VAC","15V","-","-","-","2A","30W","Medical","Universal Input","-40°C ~ 85°C (With Derating)","89%","Through Hole","5-DIP Module","2.74"" L x 1.54"" W x 0.94"" H (69.5mm x 39.0mm x 24.0mm)"
