Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Coupler Type","Frequency","Coupling Factor","Applications","Insertion Loss","Power - Max","Isolation","Return Loss","Package / Case","Supplier Device Package"
http://cdn.macom.com//datasheets/MACP-010250-C808A0.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MACP-010250-C808A0.JPG,1465-1712-2-ND,MACP-010250-C808A0,M/A-Com Technology Solutions,RF DIR COUPLER 5MHZ-1.2GHZ MOD,2000,0,"0.83300","0","2000","Tape & Reel (TR)","-","Active","Standard","5MHz ~ 1.2GHz","8.5dB","General Purpose","-","631mW","-","35dB","6-SMD (5 Leads), Gull Wing","Module"
http://cdn.macom.com//datasheets/MACP-010250-C808A0.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MACP-010250-C808A0.JPG,1465-1712-1-ND,MACP-010250-C808A0,M/A-Com Technology Solutions,RF DIR COUPLER 5MHZ-1.2GHZ MOD,3147,2000,"1.62000","0","1","Cut Tape (CT)","-","Active","Standard","5MHz ~ 1.2GHz","8.5dB","General Purpose","-","631mW","-","35dB","6-SMD (5 Leads), Gull Wing","Module"
http://cdn.macom.com//datasheets/MACP-010250-C808A0.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MACP-010250-C808A0.JPG,1465-1712-6-ND,MACP-010250-C808A0,M/A-Com Technology Solutions,RF DIR COUPLER 5MHZ-1.2GHZ MOD,3147,2000,"Digi-Reel","0","1","Digi-Reel®","-","Active","Standard","5MHz ~ 1.2GHz","8.5dB","General Purpose","-","631mW","-","35dB","6-SMD (5 Leads), Gull Wing","Module"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/XC2650P-03S/XC2650P-03S_DataSheet(Rev_A).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/MFG_XC2650P-03S.JPG",1173-1167-2-ND,XC2650P-03S,Anaren,RF DIR COUPLER 2.65-2.8GHZ SMD,2000,0,"1.13750","0","2000","Tape & Reel (TR)","Xinger II®","Active","Standard","2.65GHz ~ 2.8GHz","-","General Purpose","0.25dB","50W","20dB","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/XC2650P-03S/XC2650P-03S_DataSheet(Rev_A).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/MFG_XC2650P-03S.JPG",1173-1167-1-ND,XC2650P-03S,Anaren,RF DIR COUPLER 2.65-2.8GHZ SMD,2774,0,"2.96000","0","1","Cut Tape (CT)","Xinger II®","Active","Standard","2.65GHz ~ 2.8GHz","-","General Purpose","0.25dB","50W","20dB","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/XC2650P-03S/XC2650P-03S_DataSheet(Rev_A).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/MFG_XC2650P-03S.JPG",1173-1167-6-ND,XC2650P-03S,Anaren,RF DIR COUPLER 2.65-2.8GHZ SMD,2774,0,"Digi-Reel","0","1","Digi-Reel®","Xinger II®","Active","Standard","2.65GHz ~ 2.8GHz","-","General Purpose","0.25dB","50W","20dB","-","4-SMD, No Lead","-"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/X3C07P1-03S/X3C07P1-03S_DataSheet(Rev_G).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/X3C07P1-03S.JPG",1173-1103-2-ND,X3C07P1-03S,Anaren,RF DIR COUPLER 600-900MHZ 4SMD,2000,0,"1.47500","0","2000","Tape & Reel (TR)","Xinger III®","Active","Standard","600MHz ~ 900MHz","3dB","General Purpose","0.2dB","130W","23dB","-","2520 (6450 Metric)","4-SMD"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/X3C07P1-03S/X3C07P1-03S_DataSheet(Rev_G).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/X3C07P1-03S.JPG",1173-1103-1-ND,X3C07P1-03S,Anaren,RF DIR COUPLER 600-900MHZ 4SMD,2000,0,"3.47000","0","1","Cut Tape (CT)","Xinger III®","Active","Standard","600MHz ~ 900MHz","3dB","General Purpose","0.2dB","130W","23dB","-","2520 (6450 Metric)","4-SMD"
https://cdn.anaren.com/product-documents/Xinger/90DegreeHybridCouplers/X3C07P1-03S/X3C07P1-03S_DataSheet(Rev_G).pdf,"//media.digikey.com/Photos/Anaren,%20Inc/X3C07P1-03S.JPG",1173-1103-6-ND,X3C07P1-03S,Anaren,RF DIR COUPLER 600-900MHZ 4SMD,2000,0,"Digi-Reel","0","1","Digi-Reel®","Xinger III®","Active","Standard","600MHz ~ 900MHz","3dB","General Purpose","0.2dB","130W","23dB","-","2520 (6450 Metric)","4-SMD"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm22137a2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_HHM22137A2.jpg,445-175593-2-ND,HHM22137A2,TDK Corporation,RF DIR COUPLER 698-2620MHZ 0603,64000,0,"0.08960","0","4000","Tape & Reel (TR)","HHM","Active","Standard","-","-","General Purpose","-","-","45dB","-","0603 (1608 Metric), 6 PC Pad","0603 (1608 Metric)"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm22137a2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_HHM22137A2.jpg,445-175593-1-ND,HHM22137A2,TDK Corporation,RF DIR COUPLER 698-2620MHZ 0603,65117,0,"0.24000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","0603 (1608 Metric), 6 PC Pad","0603 (1608 Metric)"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm22137a2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_HHM22137A2.jpg,445-175593-6-ND,HHM22137A2,TDK Corporation,RF DIR COUPLER 698-2620MHZ 0603,65117,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","0603 (1608 Metric), 6 PC Pad","0603 (1608 Metric)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM22152A2_Rev4_1.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_HHM22152A2.jpg,445-175379-2-ND,HHM22152A2,TDK Corporation,RF DIR COUPLER 450-3800MHZ 1608,4000,0,"0.08960","0","4000","Tape & Reel (TR)","HHM","Active","Standard","-","-","General Purpose","0.4dB","3W","-","15dB","6-SMD, No Lead","1608"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM22152A2_Rev4_1.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_HHM22152A2.jpg,445-175379-1-ND,HHM22152A2,TDK Corporation,RF DIR COUPLER 450-3800MHZ 1608,4800,0,"0.24000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","0603 (1608 Metric), 6 PC Pad","1608"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM22152A2_Rev4_1.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_HHM22152A2.jpg,445-175379-6-ND,HHM22152A2,TDK Corporation,RF DIR COUPLER 450-3800MHZ 1608,4800,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","0603 (1608 Metric), 6 PC Pad","1608"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2510b1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_HHM2510B1.jpg,445-175594-2-ND,HHM2510B1,TDK Corporation,RF DIR COUPLER 2.4-2.5GHZ 0202,10000,0,"0.09639","0","10000","Tape & Reel (TR)","HHM","Active","Dual Band, Dual Path","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.85GHz","-","General Purpose","0.4dB","-","25dB","-","0202 (0505 Metric), 4 PC Pad","0202"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2510b1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_HHM2510B1.jpg,445-175594-1-ND,HHM2510B1,TDK Corporation,RF DIR COUPLER 2.4-2.5GHZ 0202,10000,0,"0.28000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","0202 (0505 Metric), 4 PC Pad","0202"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2510b1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_HHM2510B1.jpg,445-175594-6-ND,HHM2510B1,TDK Corporation,RF DIR COUPLER 2.4-2.5GHZ 0202,10000,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","0202 (0505 Metric), 4 PC Pad","0202"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm22139a2_en.pdf,-,445-181499-2-ND,HHM22139A2,TDK Corporation,MULTILAYER DIRECTIONAL COUPLER F,4000,0,"0.10880","0","4000","Tape & Reel (TR)","HHM","Active","Standard","698MHz ~ 2.62GHz","25dB","General Purpose","0.11dB","-","49.7dB","29dB","0603 (1608 Metric), 6 PC Pad","0603"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm22139a2_en.pdf,-,445-181499-1-ND,HHM22139A2,TDK Corporation,MULTILAYER DIRECTIONAL COUPLER F,7452,0,"0.25000","0","1","Cut Tape (CT)","HHM","Active","Standard","698MHz ~ 2.62GHz","25dB","General Purpose","0.11dB","-","49.7dB","29dB","0603 (1608 Metric), 6 PC Pad","0603"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm22139a2_en.pdf,-,445-181499-6-ND,HHM22139A2,TDK Corporation,MULTILAYER DIRECTIONAL COUPLER F,7452,0,"Digi-Reel","0","1","Digi-Reel®","HHM","Active","Standard","698MHz ~ 2.62GHz","25dB","General Purpose","0.11dB","-","49.7dB","29dB","0603 (1608 Metric), 6 PC Pad","0603"
https://product.tdk.com/info/en/documents/data_sheet/tfs_coupler_tfsc06054125-2120a1x_en.pdf,//media.digikey.com/Renders/TDK%20Renders/TFSC%20Series.jpg,445-181441-2-ND,TFSC06054125-2120A1X,TDK Corporation,THIN-FILM DIRECTIONLA COUPLER FO,10000,0,"0.17640","0","10000","Tape & Reel (TR)","-","Active","Standard","2.4GHz ~ 2.5GHz, 5.15GHz ~ 5.85GHz","19.4dB","General Purpose","0.34dB","3W","-","35.8dB","0202 (0505 Metric), 4 PC Pad","0202"
https://product.tdk.com/info/en/documents/data_sheet/tfs_coupler_tfsc06054125-2120a1x_en.pdf,//media.digikey.com/Renders/TDK%20Renders/TFSC%20Series.jpg,445-181441-1-ND,TFSC06054125-2120A1X,TDK Corporation,THIN-FILM DIRECTIONLA COUPLER FO,18045,0,"0.45000","0","1","Cut Tape (CT)","-","Active","Standard","2.4GHz ~ 2.5GHz, 5.15GHz ~ 5.85GHz","19.4dB","General Purpose","0.34dB","3W","-","35.8dB","0202 (0505 Metric), 4 PC Pad","0202"
https://product.tdk.com/info/en/documents/data_sheet/tfs_coupler_tfsc06054125-2120a1x_en.pdf,//media.digikey.com/Renders/TDK%20Renders/TFSC%20Series.jpg,445-181441-6-ND,TFSC06054125-2120A1X,TDK Corporation,THIN-FILM DIRECTIONLA COUPLER FO,18045,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Standard","2.4GHz ~ 2.5GHz, 5.15GHz ~ 5.85GHz","19.4dB","General Purpose","0.34dB","3W","-","35.8dB","0202 (0505 Metric), 4 PC Pad","0202"
http://datasheets.avx.com/cp0805smd.pdf,-,478-13096-2-ND,CP0805L0436BSTR,AVX Corporation,RF DIR COUPLER 436MHZ 0805,6000,0,"0.35000","0","3000","-","-","Active","Standard","403MHz ~ 470MHz","15.85 ± 1dB","-","0.25dB","3W","-","35dB","0805 (2012 Metric)","0805"
http://datasheets.avx.com/cp0805smd.pdf,-,478-13096-1-ND,CP0805L0436BSTR,AVX Corporation,RF DIR COUPLER 436MHZ 0805,6000,0,"0.92000","0","1","-","-","Active","Standard","403MHz ~ 470MHz","15.85 ± 1dB","-","0.25dB","3W","-","35dB","0805 (2012 Metric)","0805"
http://datasheets.avx.com/cp0805smd.pdf,-,478-13096-6-ND,CP0805L0436BSTR,AVX Corporation,RF DIR COUPLER 436MHZ 0805,6000,0,"Digi-Reel","0","1","-","-","Active","Standard","403MHz ~ 470MHz","15.85 ± 1dB","-","0.25dB","3W","-","35dB","0805 (2012 Metric)","0805"
https://cdn.macom.com/datasheets/MACP-011047.pdf,-,1465-1837-2-ND,MACP-011047,M/A-Com Technology Solutions,14DB COUPLER 5 - 300 MHZ,1800,0,"1.26000","0","900","Tape & Reel (TR)","-","Active","Standard","5MHz ~ 300MHz","14dB","General Purpose","-","500mW","30dB","30dB","6-SMD Module","6-SMD"
https://cdn.macom.com/datasheets/MACP-011047.pdf,-,1465-1837-1-ND,MACP-011047,M/A-Com Technology Solutions,14DB COUPLER 5 - 300 MHZ,1800,0,"2.60000","0","1","Cut Tape (CT)","-","Active","Standard","5MHz ~ 300MHz","14dB","General Purpose","-","500mW","30dB","30dB","6-SMD Module","6-SMD"
https://cdn.macom.com/datasheets/MACP-011047.pdf,-,1465-1837-6-ND,MACP-011047,M/A-Com Technology Solutions,14DB COUPLER 5 - 300 MHZ,1800,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Standard","5MHz ~ 300MHz","14dB","General Purpose","-","500mW","30dB","30dB","6-SMD Module","6-SMD"
http://cdn.macom.com//datasheets/MACP-011015.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MACP-010507-CH0160.JPG,1465-1711-2-ND,MACP-011015,M/A-Com Technology Solutions,RF DIR COUPLR 40MHZ-1.25GHZ 5SMD,2000,0,"1.34300","0","2000","Tape & Reel (TR)","-","Active","Standard","40MHz ~ 1.25GHz","8dB","General Purpose","1.9dB","250mW","-","30dB","5-SMD Module","5-SMD"
http://cdn.macom.com//datasheets/MACP-011015.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MACP-010507-CH0160.JPG,1465-1711-1-ND,MACP-011015,M/A-Com Technology Solutions,RF DIR COUPLR 40MHZ-1.25GHZ 5SMD,3894,0,"2.81000","0","1","Cut Tape (CT)","-","Active","Standard","40MHz ~ 1.25GHz","8dB","General Purpose","1.9dB","250mW","-","30dB","5-SMD Module","5-SMD"
http://cdn.macom.com//datasheets/MACP-011015.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MACP-010507-CH0160.JPG,1465-1711-6-ND,MACP-011015,M/A-Com Technology Solutions,RF DIR COUPLR 40MHZ-1.25GHZ 5SMD,3894,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Standard","40MHz ~ 1.25GHz","8dB","General Purpose","1.9dB","250mW","-","30dB","5-SMD Module","5-SMD"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/CX3099NL/doc_part/CX3099NL.pdf,//media.digikey.com/photos/Pulse%20Photos/CX3099NL.JPG,553-2776-ND,CX3099NL,Pulse Electronics Network,RF DIR COUPLER 5MHZ-1GHZ 6SMD,2227,0,"1.56000","0","1","Tray","-","Active","Standard","5MHz ~ 1GHz","6dB","General Purpose","2.8dB","-","-","15dB","6-SMD Module","6-SMD"
-,-,1465-1841-2-ND,MACP-011062,M/A-Com Technology Solutions,12DB COUPLER 5 - 1225 MHZ,1800,0,"1.60500","0","900","Tape & Reel (TR)","-","Active","-","-","-","-","-","-","-","-","-","-"
-,-,1465-1841-1-ND,MACP-011062,M/A-Com Technology Solutions,12DB COUPLER 5 - 1225 MHZ,1800,0,"3.15000","0","1","Cut Tape (CT)","-","Active","-","-","-","-","-","-","-","-","-","-"
-,-,1465-1841-6-ND,MACP-011062,M/A-Com Technology Solutions,12DB COUPLER 5 - 1225 MHZ,1800,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/MA-Com%20Technology%20PDFs/MACP-011050_Web.pdf,-,1465-1839-2-ND,MACP-011050,M/A-Com Technology Solutions,9DB COUPLER 5 - 1225 MHZ,900,0,"1.60500","0","900","Tape & Reel (TR)","-","Active","Standard","5MHz ~ 1.225GHz","9dB","General Purpose","-","-","42dB","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/MA-Com%20Technology%20PDFs/MACP-011050_Web.pdf,-,1465-1839-1-ND,MACP-011050,M/A-Com Technology Solutions,9DB COUPLER 5 - 1225 MHZ,1770,920,"3.15000","0","1","Cut Tape (CT)","-","Active","Standard","5MHz ~ 1.225GHz","9dB","General Purpose","-","-","42dB","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/MA-Com%20Technology%20PDFs/MACP-011050_Web.pdf,-,1465-1839-6-ND,MACP-011050,M/A-Com Technology Solutions,9DB COUPLER 5 - 1225 MHZ,1770,920,"Digi-Reel","0","1","Digi-Reel®","-","Active","Standard","5MHz ~ 1.225GHz","9dB","General Purpose","-","-","42dB","-","-","-"
https://cdn.macom.com/datasheets/MACP-011051%20(1).pdf,-,1465-1840-2-ND,MACP-011051,M/A-Com Technology Solutions,7.5DB COUPLER 5 - 1225 MHZ,900,0,"1.60500","0","900","Tape & Reel (TR)","-","Active","Standard","5MHz ~ 1.225GHz","7.5dB","General Purpose","-","2W","42dB","26dB","5-SMD Module","5-SMD"
https://cdn.macom.com/datasheets/MACP-011051%20(1).pdf,-,1465-1840-1-ND,MACP-011051,M/A-Com Technology Solutions,7.5DB COUPLER 5 - 1225 MHZ,1799,900,"3.15000","0","1","Cut Tape (CT)","-","Active","Standard","5MHz ~ 1.225GHz","7.5dB","General Purpose","-","2W","42dB","26dB","5-SMD Module","5-SMD"
https://cdn.macom.com/datasheets/MACP-011051%20(1).pdf,-,1465-1840-6-ND,MACP-011051,M/A-Com Technology Solutions,7.5DB COUPLER 5 - 1225 MHZ,1799,900,"Digi-Reel","0","1","Digi-Reel®","-","Active","Standard","5MHz ~ 1.225GHz","7.5dB","General Purpose","-","2W","42dB","26dB","5-SMD Module","5-SMD"
https://docs.wixstatic.com/ugd/d86717_fba10d6dce944ab6af09158d92bb30dc.pdf,-,SG9283-ND,GLSL20D102,Sprague-Goodman,DIRECTIONAL COUPLER 1.7GHZ 20DB,9833,0,"4.49000","0","1","-","SURFCOIL® GLSL","Active","-","-","20dB","-","-","-","-","-","Nonstandard","-"
https://cdn.macom.com/datasheets/MACP-011045_V1.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MFG_MACP-011045.jpg,1465-1838-2-ND,MACP-011045,M/A-Com Technology Solutions,23DB COUPLER 5 - 1225 MHZ,900,0,"8.27260","0","1800","Tape & Reel (TR)","-","Active","Standard","5MHz ~ 1.225GHz","23dB","General Purpose","-","10W","50dB","37dB","6-SMD Module","6-SMD"
https://cdn.macom.com/datasheets/MACP-011045_V1.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MFG_MACP-011045.jpg,1465-1838-1-ND,MACP-011045,M/A-Com Technology Solutions,23DB COUPLER 5 - 1225 MHZ,1723,0,"13.72000","0","1","Cut Tape (CT)","-","Active","Standard","5MHz ~ 1.225GHz","23dB","General Purpose","-","10W","50dB","37dB","6-SMD Module","6-SMD"
https://cdn.macom.com/datasheets/MACP-011045_V1.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MFG_MACP-011045.jpg,1465-1838-6-ND,MACP-011045,M/A-Com Technology Solutions,23DB COUPLER 5 - 1225 MHZ,1723,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Standard","5MHz ~ 1.225GHz","23dB","General Purpose","-","10W","50dB","37dB","6-SMD Module","6-SMD"
-,//media.digikey.com/Photos/Knowles-Dielectric-Labs/FPC07182.JPG,1761-1033-ND,FPC07182,Knowles Dielectric Labs,RF DIR COUPLER 20GHZ-40GHZ SMD,240,0,"10.80000","0","1","Bulk","-","Active","Standard","20GHz ~ 40GHz","10dB","General Purpose","0.3dB","-","-","14dB","4-SMD, No Lead","-"
https://nardamiteq.com/docs/078-COUPLERS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/MFG_4014C-6.jpg,1949-1008-ND,4013C-20,L3 Narda-MITEQ,RF DIR COUPLER 2GHZ-4GHZ MODULE,29,0,"565.78000","0","1","-","-","Active","Standard","2GHz ~ 4GHz","20 ± 1.25dB","General Purpose","0.25dB","50W","-","-","Module","Module"
https://nardamiteq.com/docs/078-COUPLERS.PDF,-,1949-1007-ND,4013C-10,L3 Narda-MITEQ,RF DIR COUPLER 2GHZ-4GHZ MODULE,27,0,"594.75000","0","1","-","-","Active","Standard","2GHz ~ 4GHz","10 ± 1.25dB","General Purpose","0.8dB","50W","-","-","Module","Module"
https://nardamiteq.com/docs/082-COUPLERS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/4246B-20.jpg,1949-1014-ND,4246B-20,L3 Narda-MITEQ,RF DIR COUPLER 6GHZ-18GHZ MODULE,49,0,"814.90000","0","1","-","-","Active","Standard","6GHz ~ 18GHz","20dB","General Purpose","0.7dB","50W","-","-","Module","Module"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM22106C1.pdf,//media.digikey.com/Renders/TDK%20Renders/0603-RF.jpg,445-172642-2-ND,HHM22106C1,TDK Corporation,RF DIR CPLR 700MHZ-2.7GHZ 0603,0,0,"0.08960","0","4000","Tape & Reel (TR)","HHM","Active","Standard","700MHz ~ 2.7GHz","28.5dB","-","0.2dB","-","-","-","0603 (1608 Metric), 6 PC Pad","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM22106C1.pdf,//media.digikey.com/Renders/TDK%20Renders/0603-RF.jpg,445-172642-1-ND,HHM22106C1,TDK Corporation,RF DIR CPLR 700MHZ-2.7GHZ 0603,3885,0,"0.24000","0","1","Cut Tape (CT)","HHM","Active","Standard","700MHz ~ 2.7GHz","28.5dB","-","0.2dB","-","-","-","0603 (1608 Metric), 6 PC Pad","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM22106C1.pdf,//media.digikey.com/Renders/TDK%20Renders/0603-RF.jpg,445-172642-6-ND,HHM22106C1,TDK Corporation,RF DIR CPLR 700MHZ-2.7GHZ 0603,3885,0,"Digi-Reel","0","1","Digi-Reel®","HHM","Active","Standard","700MHz ~ 2.7GHz","28.5dB","-","0.2dB","-","-","-","0603 (1608 Metric), 6 PC Pad","-"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2933a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_HHM2933A1.jpg,445-175605-2-ND,HHM2933A1,TDK Corporation,RF DIR COUPLER 2.4-2.5GHZ 0402,0,0,"0.09639","0","10000","Tape & Reel (TR)","HHM","Active","Standard","2.4GHz ~ 2.5GHz","-","General Purpose","0.37dB","-","26dB","-","0402 (1005 Metric), 4 PC Pad","0402 (1005 Metric)"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2933a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_HHM2933A1.jpg,445-175605-1-ND,HHM2933A1,TDK Corporation,RF DIR COUPLER 2.4-2.5GHZ 0402,9995,0,"0.28000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","0402 (1005 Metric), 4 PC Pad","0402 (1005 Metric)"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2933a1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_HHM2933A1.jpg,445-175605-6-ND,HHM2933A1,TDK Corporation,RF DIR COUPLER 2.4-2.5GHZ 0402,9995,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","0402 (1005 Metric), 4 PC Pad","0402 (1005 Metric)"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2915a2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_HHM2915A2.jpg,445-175604-2-ND,HHM2915A2,TDK Corporation,RF DIR COUPLER 0402,0,0,"0.09639","0","10000","Tape & Reel (TR)","HHM","Active","Standard","-","-","General Purpose","0.23dB","-","-","-","0402 (1005 Metric), 4 PC Pad","0402 (1005 Metric)"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2915a2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_HHM2915A2.jpg,445-175604-1-ND,HHM2915A2,TDK Corporation,RF DIR COUPLER 0402,9920,0,"0.28000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","0402 (1005 Metric)","0402 (1005 Metric)"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2915a2_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_HHM2915A2.jpg,445-175604-6-ND,HHM2915A2,TDK Corporation,RF DIR COUPLER 0402,9920,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","0402 (1005 Metric)","0402 (1005 Metric)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM2910E1.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM2910E1.jpg,445-172643-2-ND,HHM2910E1,TDK Corporation,RF DIR COUPLER 1.71GHZ-2.03GHZ,0,0,"0.09639","0","10000","Tape & Reel (TR)","HHM","Active","Standard","1.71GHz ~ 2.03GHz","21.2 ± 1dB","-","0.25dB","-","34dB","-","0402 (1005 Metric), 4 PC Pad","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM2910E1.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM2910E1.jpg,445-172643-1-ND,HHM2910E1,TDK Corporation,RF DIR COUPLER 1.71GHZ-2.03GHZ,9773,0,"0.28000","0","1","Cut Tape (CT)","HHM","Active","Standard","1.71GHz ~ 2.03GHz","21.2 ± 1dB","-","0.25dB","-","34dB","-","0402 (1005 Metric), 4 PC Pad","-"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/HHM2910E1.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM2910E1.jpg,445-172643-6-ND,HHM2910E1,TDK Corporation,RF DIR COUPLER 1.71GHZ-2.03GHZ,9773,0,"Digi-Reel","0","1","Digi-Reel®","HHM","Active","Standard","1.71GHz ~ 2.03GHz","21.2 ± 1dB","-","0.25dB","-","34dB","-","0402 (1005 Metric), 4 PC Pad","-"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2917b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM2910E4.jpg,445-172645-2-ND,HHM2917B1,TDK Corporation,RF DIR COUPLER 2.4-2.5GHZ 0402,0,0,"0.09639","0","10000","Tape & Reel (TR)","HHM","Active","Standard","2.4GHz ~ 2.5GHz","10.8 ± 1dB","-","0.75dB","-","28dB","-","0402 (1005 Metric), 4 PC Pad","0402 (1005 Metric)"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2917b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM2910E4.jpg,445-172645-1-ND,HHM2917B1,TDK Corporation,RF DIR COUPLER 2.4-2.5GHZ 0402,9740,0,"0.28000","0","1","Cut Tape (CT)","HHM","Active","Standard","2.4GHz ~ 2.5GHz","10.8 ± 1dB","-","0.75dB","-","28dB","-","0402 (1005 Metric), 4 PC Pad","0402 (1005 Metric)"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2917b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/HHM2910E4.jpg,445-172645-6-ND,HHM2917B1,TDK Corporation,RF DIR COUPLER 2.4-2.5GHZ 0402,9740,0,"Digi-Reel","0","1","Digi-Reel®","HHM","Active","Standard","2.4GHz ~ 2.5GHz","10.8 ± 1dB","-","0.75dB","-","28dB","-","0402 (1005 Metric), 4 PC Pad","0402 (1005 Metric)"
