Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Sensitivity","Data Rate (Max)","Modulation or Protocol","Applications","Current - Receiving","Data Interface","Memory Size","Antenna Connector","Features","Voltage - Supply","Operating Temperature","Package / Case","Supplier Device Package"
http://ww1.microchip.com/downloads/en/DeviceDoc/micrf211.pdf,//media.digikey.com/Renders/Micrel%20Renders/16-QSOP.jpg,MICRF211AYQS-DKR-ND,MICRF211AYQS-TR,Microchip Technology,IC RCVR 3V 433.92MHZ 16-QSOP,2467,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
http://ww1.microchip.com/downloads/en/DeviceDoc/micrf213.pdf,//media.digikey.com/Renders/Micrel%20Renders/16-QSOP.jpg,MICRF213AYQS-TR-ND,MICRF213AYQS-TR,Microchip Technology,RF RX AM/OOK 300-350MHZ 16QSOP,0,0,"2.11151","0","2500","Tape & Reel (TR)","-","Active","300MHz ~ 350MHz","-110dBm","7.2kbps","AM, OOK","ISM, Garage Door Openers, RKE","3.9mA","PCB, Surface Mount","-","PCB, Surface Mount","-","3V ~ 3.6V","-40°C ~ 105°C","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
http://ww1.microchip.com/downloads/en/DeviceDoc/micrf213.pdf,//media.digikey.com/Renders/Micrel%20Renders/16-QSOP.jpg,MICRF213AYQS-CT-ND,MICRF213AYQS-TR,Microchip Technology,RF RX AM/OOK 300-350MHZ 16QSOP,2400,0,"2.53000","0","1","Cut Tape (CT)","-","Active","300MHz ~ 350MHz","-110dBm","7.2kbps","AM, OOK","ISM, Garage Door Openers, RKE","3.9mA","PCB, Surface Mount","-","PCB, Surface Mount","-","3V ~ 3.6V","-40°C ~ 105°C","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
http://ww1.microchip.com/downloads/en/DeviceDoc/micrf213.pdf,//media.digikey.com/Renders/Micrel%20Renders/16-QSOP.jpg,MICRF213AYQS-DKR-ND,MICRF213AYQS-TR,Microchip Technology,RF RX AM/OOK 300-350MHZ 16QSOP,2400,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","300MHz ~ 350MHz","-110dBm","7.2kbps","AM, OOK","ISM, Garage Door Openers, RKE","3.9mA","PCB, Surface Mount","-","PCB, Surface Mount","-","3V ~ 3.6V","-40°C ~ 105°C","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589989,//media.digikey.com/Renders/Atmel%20Renders/24-QFN-6_543-5122_01-4.jpg,ATA8202C-PXQW-1TR-ND,ATA8202C-PXQW-1,Microchip Technology,RF RECEIVER UHF 433MHZ 24VQFN,0,0,"2.38188","0","6000","Tape & Reel (TR)","-","Active","433MHz","-113dBm","20kbps","UHF","General Purpose","6.9mA","-","-","PCB, Surface Mount","-","2.7V ~ 3.3V","-40°C ~ 85°C","24-VQFN Exposed Pad","24-VQFN (5x5)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589989,//media.digikey.com/Renders/Atmel%20Renders/24-QFN-6_543-5122_01-4.jpg,ATA8202C-PXQW-1CT-ND,ATA8202C-PXQW-1,Microchip Technology,RF RECEIVER UHF 433MHZ 24VQFN,5567,0,"2.98000","0","1","Cut Tape (CT)","-","Active","433MHz","-113dBm","20kbps","UHF","General Purpose","6.9mA","-","-","PCB, Surface Mount","-","2.7V ~ 3.3V","-40°C ~ 85°C","24-VQFN Exposed Pad","24-VQFN (5x5)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589989,//media.digikey.com/Renders/Atmel%20Renders/24-QFN-6_543-5122_01-4.jpg,ATA8202C-PXQW-1DKR-ND,ATA8202C-PXQW-1,Microchip Technology,RF RECEIVER UHF 433MHZ 24VQFN,5567,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","433MHz","-113dBm","20kbps","UHF","General Purpose","6.9mA","-","-","PCB, Surface Mount","-","2.7V ~ 3.3V","-40°C ~ 85°C","24-VQFN Exposed Pad","24-VQFN (5x5)"
https://www.silabs.com/documents/public/data-shorts/Si4749-short.pdf,//media.digikey.com/renders/Silicon%20Labs%20Renders/336;24QFN-.90-4x4;M;24.jpg,336-4480-2-ND,SI4749-C10-GMR,Silicon Labs,RF RCVR FM 76MHZ-108MHZ 24QFN,0,0,"2.75719","0","2500","Tape & Reel (TR)","-","Active","76MHz ~ 108MHz","-","-","FM","Automotive Audio","24mA","PCB, Surface Mount","-","PCB, Surface Mount","-","3V ~ 5.5V","-40°C ~ 85°C","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.silabs.com/documents/public/data-shorts/Si4749-short.pdf,//media.digikey.com/renders/Silicon%20Labs%20Renders/336;24QFN-.90-4x4;M;24.jpg,336-4480-1-ND,SI4749-C10-GMR,Silicon Labs,RF RCVR FM 76MHZ-108MHZ 24QFN,2421,0,"2.99000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.silabs.com/documents/public/data-shorts/Si4749-short.pdf,//media.digikey.com/renders/Silicon%20Labs%20Renders/336;24QFN-.90-4x4;M;24.jpg,336-4480-6-ND,SI4749-C10-GMR,Silicon Labs,RF RCVR FM 76MHZ-108MHZ 24QFN,2421,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.silabs.com/documents/public/data-shorts/Si4749-short.pdf,//media.digikey.com/renders/Silicon%20Labs%20Renders/336;24QFN-.90-4x4;M;24.jpg,SI4749-C10-GM-ND,SI4749-C10-GM,Silicon Labs,RF RCVR FM 76MHZ-108MHZ 24QFN,450,0,"2.99000","0","1","Tray","-","Active","76MHz ~ 108MHz","-","-","FM","Automotive Audio","24mA","PCB, Surface Mount","-","PCB, Surface Mount","-","3V ~ 5.5V","-40°C ~ 85°C","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.silabs.com/documents/public/data-sheets/Si4x55-C.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/MFG_24QFN.jpg,336-5761-ND,SI4355-C2A-GM,Silicon Labs,RF RX FSK/GFSK 284-350MHZ 24QFN,729,0,"3.08000","0","1","-","-","Active","284MHz ~ 350MHz, 350MHz ~ 525MHz, 850MHz ~ 960MHz","-116dBm","500kbps","FSK, GFSK, OOK","General Purpose","-","PCB, Surface Mount","-","PCB, Surface Mount","-","1.8V ~ 3.6V","-40°C ~ 85°C (TA)","24-VFQFN Exposed Pad","24-QFN (3x3)"
-,-,516-3818-2-ND,BCM4752IUB2GT,Broadcom Limited,RF RCVR GPS/GLONASS,0,0,"1.35214","0","5000","Tape & Reel (TR)","-","Last Time Buy","-","-","-","GPS, GLONASS","General Purpose","-","-","-","-","-","-","-","-","-"
-,-,516-3818-1-ND,BCM4752IUB2GT,Broadcom Limited,RF RCVR GPS/GLONASS,4289,0,"3.12000","0","1","Cut Tape (CT)","-","Last Time Buy","-","-","-","GPS, GLONASS","General Purpose","-","-","-","-","-","-","-","-","-"
-,-,516-3818-6-ND,BCM4752IUB2GT,Broadcom Limited,RF RCVR GPS/GLONASS,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Last Time Buy","-","-","-","GPS, GLONASS","General Purpose","-","-","-","-","-","-","-","-","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc113l,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGP-20-PQFP%20Pkg.jpg,296-35720-2-ND,CC113LRGPR,Texas Instruments,RF RX FSK/GFSK 315/433MHZ 20QFN,0,0,"1.46300","0","3000","Tape & Reel (TR)","-","Active","315MHz, 433MHz, 868MHz, 915MHz","-116dBm","600kbps","FSK, GFSK, OOK","General Purpose","17.1mA","PCB, Surface Mount","-","PCB, Surface Mount","-","1.8V ~ 3.6V","-40°C ~ 85°C","20-VFQFN Exposed Pad","20-QFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc113l,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGP-20-PQFP%20Pkg.jpg,296-35720-1-ND,CC113LRGPR,Texas Instruments,RF RX FSK/GFSK 315/433MHZ 20QFN,1151,0,"3.23000","0","1","Cut Tape (CT)","-","Active","315MHz, 433MHz, 868MHz, 915MHz","-116dBm","600kbps","FSK, GFSK, OOK","General Purpose","17.1mA","PCB, Surface Mount","-","PCB, Surface Mount","-","1.8V ~ 3.6V","-40°C ~ 85°C","20-VFQFN Exposed Pad","20-QFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc113l,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGP-20-PQFP%20Pkg.jpg,296-35720-6-ND,CC113LRGPR,Texas Instruments,RF RX FSK/GFSK 315/433MHZ 20QFN,1151,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","315MHz, 433MHz, 868MHz, 915MHz","-116dBm","600kbps","FSK, GFSK, OOK","General Purpose","17.1mA","PCB, Surface Mount","-","PCB, Surface Mount","-","1.8V ~ 3.6V","-40°C ~ 85°C","20-VFQFN Exposed Pad","20-QFN (4x4)"
-,-,516-3817-2-ND,BCM4752IFBGT,Broadcom Limited,RF RCVR GPS/GLONASS,0,0,"1.78659","0","2500","Tape & Reel (TR)","-","Last Time Buy","-","-","-","GPS, GLONASS","General Purpose","-","-","-","-","-","-","-","-","-"
-,-,516-3817-1-ND,BCM4752IFBGT,Broadcom Limited,RF RCVR GPS/GLONASS,2499,0,"3.95000","0","1","Cut Tape (CT)","-","Last Time Buy","-","-","-","GPS, GLONASS","General Purpose","-","-","-","-","-","-","-","-","-"
-,-,516-3817-6-ND,BCM4752IFBGT,Broadcom Limited,RF RCVR GPS/GLONASS,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Last Time Buy","-","-","-","GPS, GLONASS","General Purpose","-","-","-","-","-","-","-","-","-"
https://www.silabs.com/documents/public/data-sheets/si4708-09-C.pdf,"//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;-16QFN-,60-2,5X2,5;-M;-16.jpg",336-5903-2-ND,SI4708-C-GMR,Silicon Labs,FM RECEIVER - ULTRA SMALL PACKAG,0,0,"1.69575","0","5000","-","-","Active","76MHz ~ 108MHz","-","-","FM","General Purpose","21.1mA","PCB, Surface Mount","-","PCB, Surface Mount","-","2.7V ~ 5.5V","-20°C ~ 85°C (TA)","16-UFQFN Exposed Pad","16-QFN (2.5x2.5)"
https://www.silabs.com/documents/public/data-sheets/si4708-09-C.pdf,"//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;-16QFN-,60-2,5X2,5;-M;-16.jpg",336-5903-1-ND,SI4708-C-GMR,Silicon Labs,FM RECEIVER - ULTRA SMALL PACKAG,4888,0,"3.99000","0","1","-","-","Active","76MHz ~ 108MHz","-","-","FM","General Purpose","21.1mA","PCB, Surface Mount","-","PCB, Surface Mount","-","2.7V ~ 5.5V","-20°C ~ 85°C (TA)","16-UFQFN Exposed Pad","16-QFN (2.5x2.5)"
https://www.silabs.com/documents/public/data-sheets/si4708-09-C.pdf,"//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;-16QFN-,60-2,5X2,5;-M;-16.jpg",336-5903-6-ND,SI4708-C-GMR,Silicon Labs,FM RECEIVER - ULTRA SMALL PACKAG,4888,0,"Digi-Reel","0","1","-","-","Active","76MHz ~ 108MHz","-","-","FM","General Purpose","21.1mA","PCB, Surface Mount","-","PCB, Surface Mount","-","2.7V ~ 5.5V","-20°C ~ 85°C (TA)","16-UFQFN Exposed Pad","16-QFN (2.5x2.5)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/TDA7786C.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg,497-18880-2-ND,TDA7786CTR,STMicroelectronics,RF RECEIVER AM/FM 64LQFP,0,0,"2.10000","0","1000","Tape & Reel (TR)","-","Active","AM, FM","-","-","AM, FM","AM/FM Car Radios","175mA","I²C","-","PCB, Surface Mount","-","4.7V ~ 5.2V","-40°C ~ 85°C","64-LQFP","64-LQFP (10x10)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/TDA7786C.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg,497-18880-1-ND,TDA7786CTR,STMicroelectronics,RF RECEIVER AM/FM 64LQFP,996,0,"4.09000","0","1","Cut Tape (CT)","-","Active","AM, FM","-","-","AM, FM","AM/FM Car Radios","175mA","I²C","-","PCB, Surface Mount","-","4.7V ~ 5.2V","-40°C ~ 85°C","64-LQFP","64-LQFP (10x10)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/TDA7786C.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg,497-18880-6-ND,TDA7786CTR,STMicroelectronics,RF RECEIVER AM/FM 64LQFP,996,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","AM, FM","-","-","AM, FM","AM/FM Car Radios","175mA","I²C","-","PCB, Surface Mount","-","4.7V ~ 5.2V","-40°C ~ 85°C","64-LQFP","64-LQFP (10x10)"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T5743.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,T5743P3-TGQTR-ND,T5743P3-TGQ,Microchip Technology,RF RX ASK/FSK 300-450MHZ 20SOIC,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","300MHz ~ 450MHz","-108dBm","10kBaud","ASK, FSK","General Purpose Data Transmission Systems","30mA","PCB, Surface Mount","-","PCB, Surface Mount","-","4.5V ~ 5.5V","-40°C ~ 105°C","20-SOIC (0.295"", 7.50mm Width)","20-SOIC"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T5743.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,T5743P3-TGQCT-ND,T5743P3-TGQ,Microchip Technology,RF RX ASK/FSK 300-450MHZ 20SOIC,1955,0,"4.40000","0","1","Cut Tape (CT)","-","Obsolete","300MHz ~ 450MHz","-108dBm","10kBaud","ASK, FSK","General Purpose Data Transmission Systems","30mA","PCB, Surface Mount","-","PCB, Surface Mount","-","4.5V ~ 5.5V","-40°C ~ 105°C","20-SOIC (0.295"", 7.50mm Width)","20-SOIC"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/U3741BM.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,U3741BM-P3FLG3TR-ND,U3741BM-P3FLG3,Microchip Technology,RF RX ASK/FSK 300-450MHZ 20SOIC,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","300MHz ~ 450MHz","-109dBm","10kBaud","ASK, FSK","RKE, Remote Control Systems","8.2mA","PCB, Surface Mount","-","PCB, Surface Mount","-","4.5V ~ 5.5V","-40°C ~ 105°C","20-SOIC (0.295"", 7.50mm Width)","20-SOIC"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/U3741BM.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,U3741BM-P3FLG3CT-ND,U3741BM-P3FLG3,Microchip Technology,RF RX ASK/FSK 300-450MHZ 20SOIC,1827,0,"4.40000","0","1","Cut Tape (CT)","-","Obsolete","300MHz ~ 450MHz","-109dBm","10kBaud","ASK, FSK","RKE, Remote Control Systems","8.2mA","PCB, Surface Mount","-","PCB, Surface Mount","-","4.5V ~ 5.5V","-40°C ~ 105°C","20-SOIC (0.295"", 7.50mm Width)","20-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx71120-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;32QFN-1-5x5;QF;32.jpg,MLX71120KLQ-AAA-000-RETR-ND,MLX71120KLQ-AAA-000-RE,Melexis Technologies NV,RF RCVR ASK/FM 300-930MHZ 32QFN,0,0,"2.18400","0","5000","Tape & Reel (TR)","-","Active","300MHz ~ 930MHz","-114dBm","100kbps","ASK, FM, FSK","General Remote Control, Garage Opener, RKE","8.1mA","PCB, Surface Mount","-","PCB, Surface Mount","RSSI Equipped","2.1V ~ 5.5V","-40°C ~ 125°C","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx71120-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;32QFN-1-5x5;QF;32.jpg,MLX71120KLQ-AAA-000-RECT-ND,MLX71120KLQ-AAA-000-RE,Melexis Technologies NV,RF RCVR ASK/FM 300-930MHZ 32QFN,4625,0,"4.59000","0","1","Cut Tape (CT)","-","Active","300MHz ~ 930MHz","-114dBm","100kbps","ASK, FM, FSK","General Remote Control, Garage Opener, RKE","8.1mA","PCB, Surface Mount","-","PCB, Surface Mount","RSSI Equipped","2.1V ~ 5.5V","-40°C ~ 125°C","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx71120-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;32QFN-1-5x5;QF;32.jpg,MLX71120KLQ-AAA-000-REDKR-ND,MLX71120KLQ-AAA-000-RE,Melexis Technologies NV,RF RCVR ASK/FM 300-930MHZ 32QFN,4625,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","300MHz ~ 930MHz","-114dBm","100kbps","ASK, FM, FSK","General Remote Control, Garage Opener, RKE","8.1mA","PCB, Surface Mount","-","PCB, Surface Mount","RSSI Equipped","2.1V ~ 5.5V","-40°C ~ 125°C","32-VFQFN Exposed Pad","32-QFN (5x5)"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/BH1406KV.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-LQFP.jpg,BH1406KV-E2TR-ND,BH1406KV-E2,Rohm Semiconductor,RF RCVR FM 76MHZ-108MHZ 48VQFP,1500,0,"4.59200","0","1500","Tape & Reel (TR)","-","Not For New Designs","76MHz ~ 108MHz","-","-","FM","FM Radio Receiver","15mA","PCB, Surface Mount","-","PCB, Surface Mount","-","2.4V ~ 4V","-","48-LQFP","48-VQFP (7x7)"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/BH1406KV.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-LQFP.jpg,BH1406KV-E2CT-ND,BH1406KV-E2,Rohm Semiconductor,RF RCVR FM 76MHZ-108MHZ 48VQFP,967,0,"8.27000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","76MHz ~ 108MHz","-","-","FM","FM Radio Receiver","15mA","PCB, Surface Mount","-","PCB, Surface Mount","-","2.4V ~ 4V","-","48-LQFP","48-VQFP (7x7)"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/BH1406KV.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-LQFP.jpg,BH1406KV-E2DKR-ND,BH1406KV-E2,Rohm Semiconductor,RF RCVR FM 76MHZ-108MHZ 48VQFP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","76MHz ~ 108MHz","-","-","FM","FM Radio Receiver","15mA","PCB, Surface Mount","-","PCB, Surface Mount","-","2.4V ~ 4V","-","48-LQFP","48-VQFP (7x7)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx71122-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;32QFN-1-5x5;QF;32.jpg,MLX71122RLQ-BAA-000-RETR-ND,MLX71122RLQ-BAA-000-RE,Melexis Technologies NV,RF RX ASK/FM 27MHZ-930MHZ 32QFN,0,0,"2.12747","0","5000","Tape & Reel (TR)","-","Active","27MHz ~ 930MHz","-112dBm","100kbps","ASK, FM, FSK","AMR, Automotive, ISM","15mA","PCB, Surface Mount","-","PCB, Surface Mount","RSSI Equipped","3V ~ 5.5V","-40°C ~ 105°C","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx71122-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;32QFN-1-5x5;QF;32.jpg,MLX71122RLQ-BAA-000-RECT-ND,MLX71122RLQ-BAA-000-RE,Melexis Technologies NV,RF RX ASK/FM 27MHZ-930MHZ 32QFN,4139,0,"4.76000","0","1","Cut Tape (CT)","-","Active","27MHz ~ 930MHz","-112dBm","100kbps","ASK, FM, FSK","AMR, Automotive, ISM","15mA","PCB, Surface Mount","-","PCB, Surface Mount","RSSI Equipped","3V ~ 5.5V","-40°C ~ 105°C","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx71122-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;32QFN-1-5x5;QF;32.jpg,MLX71122RLQ-BAA-000-REDKR-ND,MLX71122RLQ-BAA-000-RE,Melexis Technologies NV,RF RX ASK/FM 27MHZ-930MHZ 32QFN,4139,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","27MHz ~ 930MHz","-112dBm","100kbps","ASK, FM, FSK","AMR, Automotive, ISM","15mA","PCB, Surface Mount","-","PCB, Surface Mount","RSSI Equipped","3V ~ 5.5V","-40°C ~ 105°C","32-VFQFN Exposed Pad","32-QFN (5x5)"
-,//media.digikey.com/Renders/NXP%20Semi%20Renders/HVQFN32_SOT617-1.jpg,568-14899-ND,TEA6851AHN/V205K,NXP USA Inc.,TIGER2 PREMIUM,2450,0,"4.83000","0","1","Tray","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","32-VFQFN Exposed Pad","32-HVQFN (5x5)"
-,//media.digikey.com/Renders/NXP%20Semi%20Renders/32-SOIC_7.5mmWidth.jpg,568-15114-2-ND,"TEF6616T/V1,518",NXP USA Inc.,RF RCVR AM/FM/RDS 32SO,1000,0,"5.10246","0","1000","Tape & Reel (TR)","-","Active","-","-","-","AM, FM, RDS","AM/FM Radio Receiver","-","PCB, Surface Mount","-","PCB, Surface Mount","-","8.5V","-","32-SOIC (0.295"", 7.50mm Width)","32-SO"
-,//media.digikey.com/Renders/NXP%20Semi%20Renders/32-SOIC_7.5mmWidth.jpg,568-15114-1-ND,"TEF6616T/V1,518",NXP USA Inc.,RF RCVR AM/FM/RDS 32SO,1000,0,"9.52000","0","1","Cut Tape (CT)","-","Active","-","-","-","AM, FM, RDS","AM/FM Radio Receiver","-","PCB, Surface Mount","-","PCB, Surface Mount","-","8.5V","-","32-SOIC (0.295"", 7.50mm Width)","32-SO"
-,//media.digikey.com/Renders/NXP%20Semi%20Renders/32-SOIC_7.5mmWidth.jpg,568-15114-6-ND,"TEF6616T/V1,518",NXP USA Inc.,RF RCVR AM/FM/RDS 32SO,1000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","-","-","AM, FM, RDS","AM/FM Radio Receiver","-","PCB, Surface Mount","-","PCB, Surface Mount","-","8.5V","-","32-SOIC (0.295"", 7.50mm Width)","32-SO"
https://www.silabs.com/documents/public/data-sheets/si4708-09-C.pdf,"//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;-16QFN-,60-2,5X2,5;-M;-16.jpg",336-5904-2-ND,SI4709-C-GMR,Silicon Labs,FM RECEIVER W RDS - ULTRA SMALL,0,0,"2.34600","0","5000","-","-","Active","76MHz ~ 108MHz","-","-","FM","General Purpose","21.1mA","PCB, Surface Mount","-","PCB, Surface Mount","-","2.7V ~ 5.5V","-20°C ~ 85°C (TA)","16-UFQFN Exposed Pad","16-QFN (2.5x2.5)"
https://www.silabs.com/documents/public/data-sheets/si4708-09-C.pdf,"//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;-16QFN-,60-2,5X2,5;-M;-16.jpg",336-5904-1-ND,SI4709-C-GMR,Silicon Labs,FM RECEIVER W RDS - ULTRA SMALL,4960,0,"5.52000","0","1","-","-","Active","76MHz ~ 108MHz","-","-","FM","General Purpose","21.1mA","PCB, Surface Mount","-","PCB, Surface Mount","-","2.7V ~ 5.5V","-20°C ~ 85°C (TA)","16-UFQFN Exposed Pad","16-QFN (2.5x2.5)"
https://www.silabs.com/documents/public/data-sheets/si4708-09-C.pdf,"//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;-16QFN-,60-2,5X2,5;-M;-16.jpg",336-5904-6-ND,SI4709-C-GMR,Silicon Labs,FM RECEIVER W RDS - ULTRA SMALL,4960,0,"Digi-Reel","0","1","-","-","Active","76MHz ~ 108MHz","-","-","FM","General Purpose","21.1mA","PCB, Surface Mount","-","PCB, Surface Mount","-","2.7V ~ 5.5V","-20°C ~ 85°C (TA)","16-UFQFN Exposed Pad","16-QFN (2.5x2.5)"
//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/Si4311%20Rev0.5.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/20-VFQFN%20Exposed%20Pad.jpg,336-2249-5-ND,SI4311-B21-GM,Silicon Labs,RF RCVR FSK 315MHZ/434MHZ 20QFN,169,0,"5.60000","0","1","Tray","EZRadio®","Last Time Buy","315MHz, 434MHz","-104dBm","10kbps","FSK","Home Automation, Remote Sensing, RKE","20mA","PCB, Surface Mount","-","PCB, Surface Mount","-","2.7V ~ 3.6V","-40°C ~ 85°C","20-VFQFN Exposed Pad","20-QFN (3x3)"
https://www.silabs.com/documents/public/errata/Si4x3xErrata.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/RU-16.jpg,336-1627-5-ND,SI4320-J1-FT,Silicon Labs,RF RX FSK/OOK 315/433MHZ 16TSSOP,137,0,"5.77000","0","1","Tube","-","Not For New Designs","315MHz, 433MHz, 868MHz, 915MHz","-109dBm","256kbps","FSK, OOK","Remote Control, RKE, Security Systems","12mA","PCB, Surface Mount","-","PCB, Surface Mount","-","2.2V ~ 5.4V","-40°C ~ 85°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.nxp.com/docs/en/data-sheet/SA605.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,568-13251-2-ND,"SA605D/01,118",NXP USA Inc.,RF RCVR ASK/FSK 0HZ-500MHZ 20SO,0,0,"2.95526","0","2000","Tape & Reel (TR)","SA605","Active","0Hz ~ 500MHz","-","-","ASK, FSK","FM Remote Receiver","5.7mA","PCB, Surface Mount","-","PCB, Surface Mount","RSSI Equipped","4.5V ~ 8V","-40°C ~ 85°C","20-SOIC (0.295"", 7.50mm Width)","20-SO"
https://www.nxp.com/docs/en/data-sheet/SA605.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,568-13251-1-ND,"SA605D/01,118",NXP USA Inc.,RF RCVR ASK/FSK 0HZ-500MHZ 20SO,719,0,"6.06000","0","1","Cut Tape (CT)","SA605","Active","0Hz ~ 500MHz","-","-","ASK, FSK","FM Remote Receiver","5.7mA","PCB, Surface Mount","-","PCB, Surface Mount","RSSI Equipped","4.5V ~ 8V","-40°C ~ 85°C","20-SOIC (0.295"", 7.50mm Width)","20-SO"
