Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Attenuation Value","Frequency Range","Power (Watts)","Impedance","Package / Case"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933-25-XXX.jpg,SVM3933/25-61N-ND,M3933/25-61N,Amphenol SV Microwave,RF ATTENUATOR 1.5DB 50OHM SMA,50,0,"136.51000","0","1","Bulk","-","Active","1.5dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933%5E25-62N.JPG,SVM3933/25-62N-ND,M3933/25-62N,Amphenol SV Microwave,RF ATTENUATOR 2DB 50OHM SMA,50,0,"136.51000","0","1","Bulk","-","Active","2dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/M3933%5E25-63N.jpg,SVM3933/25-63N-ND,M3933/25-63N,Amphenol SV Microwave,RF ATTENUATOR 2.5DB 50OHM SMA,50,0,"136.51000","0","1","Bulk","-","Active","2.5dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Emerson%20Network%20Photos/MFG_M393325.jpg,SVM3933/25-74N-ND,M3933/25-74N,Amphenol SV Microwave,RF ATTENUATOR 8DB 50OHM SMA,50,0,"136.51000","0","1","Bulk","-","Active","8dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Emerson%20Network%20Photos/MFG_M393325.jpg,SVM3933/25-76N-ND,M3933/25-76N,Amphenol SV Microwave,RF ATTENUATOR 9DB 50OHM SMA,50,0,"136.51000","0","1","Bulk","-","Active","9dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933%5E25-79N.jpg,SVM3933/25-79N-ND,M3933/25-79N,Amphenol SV Microwave,RF ATTENUATOR 11DB 50OHM SMA,50,0,"136.51000","0","1","Bulk","-","Active","11dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M393325-81N.jpg,SVM3933/25-81N-ND,M3933/25-81N,Amphenol SV Microwave,RF ATTENUATOR 13DB 50OHM SMA,50,0,"136.51000","0","1","Bulk","-","Active","13dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933%5E25-83N.JPG,SVM3933/25-83N-ND,M3933/25-83N,Amphenol SV Microwave,RF ATTENUATOR 15DB 50OHM SMA,50,0,"136.51000","0","1","Bulk","-","Active","15dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933_25-XX.jpg,SVM3933/25-84N-ND,M3933/25-84N,Amphenol SV Microwave,RF ATTENUATOR 16DB 50OHM SMA,50,0,"136.51000","0","1","Bulk","-","Active","16dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933-25-XXX.jpg,SVM3933/25-85N-ND,M3933/25-85N,Amphenol SV Microwave,RF ATTENUATOR 17DB 50OHM SMA,50,0,"136.51000","0","1","Bulk","-","Active","17dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933-25-XXX.jpg,SVM3933/25-86N-ND,M3933/25-86N,Amphenol SV Microwave,RF ATTENUATOR 18DB 50OHM SMA,50,0,"136.51000","0","1","Bulk","-","Active","18dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/M3933%5E25-88N.JPG,SVM3933/25-88N-ND,M3933/25-88N,Amphenol SV Microwave,RF ATTENUATOR 20DB 50OHM SMA,50,0,"136.51000","0","1","Bulk","-","Active","20dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933%5E25-78N.jpg,SVM3933/25-78N-ND,M3933/25-78N,Amphenol SV Microwave,RF ATTENUATOR 10DB 50OHM SMA,49,0,"136.51000","0","1","Bulk","-","Active","10dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933_25-XX.jpg,SVM3933/25-82N-ND,M3933/25-82N,Amphenol SV Microwave,RF ATTENUATOR 14DB 50OHM SMA,48,0,"136.51000","0","1","Bulk","-","Active","14dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933-25-XXX.jpg,SVM3933/25-29N-ND,M3933/25-29N,Amphenol SV Microwave,RF ATTENUATOR 3DB 50OHM SMA,45,0,"136.51000","0","1","Bulk","-","Active","3dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933%5E25-60N.JPG,SVM3933/25-60N-ND,M3933/25-60N,Amphenol SV Microwave,RF ATTENUATOR 1DB 50OHM SMA,44,0,"136.51000","0","1","Bulk","-","Active","1dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933%5E25-62N.JPG,SVM3933/25-28N-ND,M3933/25-28N,Amphenol SV Microwave,RF ATTENUATOR 2DB 50OHM SMA,39,0,"136.51000","0","1","Bulk","-","Active","2dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933%5E25-80N.JPG,SVM3933/25-80N-ND,M3933/25-80N,Amphenol SV Microwave,RF ATTENUATOR 12DB 50OHM SMA,39,0,"136.51000","0","1","Bulk","-","Active","12dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/M393325-58N.jpg,SVM3933/25-58N-ND,M3933/25-58N,Amphenol SV Microwave,RF ATTENUATOR 0DB 50OHM SMA,38,0,"136.51000","0","1","Bulk","-","Active","0dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933%5E25-68N.JPG,SVM3933/25-68N-ND,M3933/25-68N,Amphenol SV Microwave,RF ATTENUATOR 5DB 50OHM SMA,36,0,"136.51000","0","1","Bulk","-","Active","5dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Emerson%20Network%20Photos/MFG_M393325.jpg,SVM3933/25-72N-ND,M3933/25-72N,Amphenol SV Microwave,RF ATTENUATOR 7DB 50OHM SMA,26,0,"136.51000","0","1","Bulk","-","Active","7dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_SF0929-6200.jpg,SVM3933/25-78S-ND,M3933/25-78S,Amphenol SV Microwave,RF ATTENUATOR 10DB 50OHM SMA,81,0,"200.57000","0","1","Bulk","-","Active","10dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/photos/Amphenol%20Photos/M3933%5E25-61S.JPG,SVM3933/25-61S-ND,M3933/25-61S,Amphenol SV Microwave,RF ATTENUATOR 1.5DB 50OHM SMA,50,0,"200.57000","0","1","Bulk","-","Active","1.5dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/photos/Amphenol%20Photos/M3933%5E25-62S.JPG,SVM3933/25-62S-ND,M3933/25-62S,Amphenol SV Microwave,RF ATTENUATOR 2DB 50OHM SMA,50,0,"200.57000","0","1","Bulk","-","Active","2dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933-25-XXX.jpg,SVM3933/25-64S-ND,M3933/25-64S,Amphenol SV Microwave,RF ATTENUATOR 3DB 50OHM SMA,50,0,"200.57000","0","1","Bulk","-","Active","3dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933%5E25-66N.JPG,SVM3933/25-66S-ND,M3933/25-66S,Amphenol SV Microwave,RF ATTENUATOR 4DB 50OHM SMA,50,0,"200.57000","0","1","Bulk","-","Active","4dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933-25-XXX.jpg,SVM3933/25-68S-ND,M3933/25-68S,Amphenol SV Microwave,RF ATTENUATOR 5DB 50OHM SMA,50,0,"200.57000","0","1","Bulk","-","Active","5dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/M3933%5E25-46S.jpg,SVM3933/25-46S-ND,M3933/25-46S,Amphenol SV Microwave,RF ATTENUATOR 20DB 50OHM SMA,49,0,"200.57000","0","1","Bulk","-","Active","20dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/M393325-58S.jpg,SVM3933/25-58S-ND,M3933/25-58S,Amphenol SV Microwave,RF ATTENUATOR 0DB 50OHM SMA,40,0,"200.57000","0","1","Bulk","-","Active","0dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
https://nardamiteq.com/product-spec/044-FixedAttenuators.pdf,//media.digikey.com/Photos/L3-Narda-MITEQ/4779-3.jpg,1949-1084-ND,4779-3,L3 Narda-MITEQ,RF ATTENUATOR 3DB SMA MODULE,48,0,"320.00000","0","1","Bulk","-","Active","3dB","0Hz ~ 18GHz","2W","-","SMA In-Line Module"
https://nardamiteq.com/product-spec/044-FixedAttenuators.pdf,//media.digikey.com/Photos/L3-Narda-MITEQ/MFG_4768-6.JPG,1949-1083-ND,4779-20,L3 Narda-MITEQ,RF ATTENUATOR 20DB SMA MODULE,40,0,"320.00000","0","1","Bulk","-","Active","20dB","0Hz ~ 18GHz","2W","-","SMA In-Line Module"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11159TR-ND,EXB-24AB1ER8X,Panasonic Electronic Components,RF ATTENUATOR 1DB 200OHM 0404,10000,0,"0.06758","0","10000","Tape & Reel (TR)","-","Active","1dB","0Hz ~ 2.5GHz","40mW","200 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11159CT-ND,EXB-24AB1ER8X,Panasonic Electronic Components,RF ATTENUATOR 1DB 200OHM 0404,9518,0,"0.19000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","1dB","0Hz ~ 2.5GHz","40mW","200 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11159DKR-ND,EXB-24AB1ER8X,Panasonic Electronic Components,RF ATTENUATOR 1DB 200OHM 0404,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","1dB","0Hz ~ 2.5GHz","40mW","200 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11160TR-ND,EXB-24AB2ER8X,Panasonic Electronic Components,RF ATTENUATOR 2DB 200OHM 0404,10000,0,"0.06758","0","10000","Tape & Reel (TR)","-","Active","2dB","0Hz ~ 2.5GHz","40mW","200 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11160CT-ND,EXB-24AB2ER8X,Panasonic Electronic Components,RF ATTENUATOR 2DB 200OHM 0404,9939,0,"0.19000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","2dB","0Hz ~ 2.5GHz","40mW","200 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11160DKR-ND,EXB-24AB2ER8X,Panasonic Electronic Components,RF ATTENUATOR 2DB 200OHM 0404,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","2dB","0Hz ~ 2.5GHz","40mW","200 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11162TR-ND,EXB-24AB6E1RX,Panasonic Electronic Components,RF ATTENUATOR 6DB 200OHM 0404,10000,0,"0.06758","0","10000","Tape & Reel (TR)","-","Active","6dB","0Hz ~ 2.5GHz","40mW","200 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11162CT-ND,EXB-24AB6E1RX,Panasonic Electronic Components,RF ATTENUATOR 6DB 200OHM 0404,9875,0,"0.19000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","6dB","0Hz ~ 2.5GHz","40mW","200 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11162DKR-ND,EXB-24AB6E1RX,Panasonic Electronic Components,RF ATTENUATOR 6DB 200OHM 0404,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","6dB","0Hz ~ 2.5GHz","40mW","200 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11166TR-ND,EXB-24AB3GR8X,Panasonic Electronic Components,RF ATTENUATOR 3DB 300OHM 0404,10000,0,"0.06758","0","10000","Tape & Reel (TR)","-","Active","3dB","0Hz ~ 2.5GHz","40mW","300 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11166CT-ND,EXB-24AB3GR8X,Panasonic Electronic Components,RF ATTENUATOR 3DB 300OHM 0404,9954,0,"0.19000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","3dB","0Hz ~ 2.5GHz","40mW","300 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11166DKR-ND,EXB-24AB3GR8X,Panasonic Electronic Components,RF ATTENUATOR 3DB 300OHM 0404,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","3dB","0Hz ~ 2.5GHz","40mW","300 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11167TR-ND,EXB-24AB6G1RX,Panasonic Electronic Components,RF ATTENUATOR 6DB 300OHM 0404,10000,0,"0.06758","0","10000","Tape & Reel (TR)","-","Active","6dB","0Hz ~ 2.5GHz","40mW","300 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11167CT-ND,EXB-24AB6G1RX,Panasonic Electronic Components,RF ATTENUATOR 6DB 300OHM 0404,9850,0,"0.19000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","6dB","0Hz ~ 2.5GHz","40mW","300 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11167DKR-ND,EXB-24AB6G1RX,Panasonic Electronic Components,RF ATTENUATOR 6DB 300OHM 0404,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","6dB","0Hz ~ 2.5GHz","40mW","300 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11168TR-ND,EXB-24ABAG2RX,Panasonic Electronic Components,RF ATTENUATOR 10DB 300OHM 0404,10000,0,"0.06758","0","10000","Tape & Reel (TR)","-","Active","10dB","0Hz ~ 2.5GHz","40mW","300 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11168CT-ND,EXB-24ABAG2RX,Panasonic Electronic Components,RF ATTENUATOR 10DB 300OHM 0404,9590,0,"0.19000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","10dB","0Hz ~ 2.5GHz","40mW","300 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11168DKR-ND,EXB-24ABAG2RX,Panasonic Electronic Components,RF ATTENUATOR 10DB 300OHM 0404,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","10dB","0Hz ~ 2.5GHz","40mW","300 Ohms","0404 (1010 Metric), Concave"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/Chip_Resistors_2012.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1050-2-ND,WA04P003XBTL,Walsin Technology Corporation,RF ATTENUATOR 3DB 50OHM 0404,0,0,"0.02984","0","10000","Tape & Reel (TR)","-","Active","3dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/Chip_Resistors_2012.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1050-1-ND,WA04P003XBTL,Walsin Technology Corporation,RF ATTENUATOR 3DB 50OHM 0404,10210,0,"0.10000","0","1","Cut Tape (CT)","-","Active","3dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/Chip_Resistors_2012.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1050-6-ND,WA04P003XBTL,Walsin Technology Corporation,RF ATTENUATOR 3DB 50OHM 0404,10210,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","3dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
http://www.passivecomponent.com/wp-content/uploads/2013/12/ASC_WA04P.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1048-2-ND,WA04P001XBTL,Walsin Technology Corporation,RF ATTENUATOR 1DB 50OHM 0404,0,0,"0.02984","0","10000","Tape & Reel (TR)","-","Active","1dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
http://www.passivecomponent.com/wp-content/uploads/2013/12/ASC_WA04P.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1048-1-ND,WA04P001XBTL,Walsin Technology Corporation,RF ATTENUATOR 1DB 50OHM 0404,6524,0,"0.10000","0","1","Cut Tape (CT)","-","Active","1dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
http://www.passivecomponent.com/wp-content/uploads/2013/12/ASC_WA04P.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1048-6-ND,WA04P001XBTL,Walsin Technology Corporation,RF ATTENUATOR 1DB 50OHM 0404,6524,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/Chip_Resistors_2012.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1051-2-ND,WA04P004XBTL,Walsin Technology Corporation,RF ATTENUATOR 4DB 50OHM 0404,0,0,"0.02984","0","10000","Tape & Reel (TR)","-","Active","4dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/Chip_Resistors_2012.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1051-1-ND,WA04P004XBTL,Walsin Technology Corporation,RF ATTENUATOR 4DB 50OHM 0404,2028,0,"0.10000","0","1","Cut Tape (CT)","-","Active","4dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/Chip_Resistors_2012.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1051-6-ND,WA04P004XBTL,Walsin Technology Corporation,RF ATTENUATOR 4DB 50OHM 0404,2028,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","4dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
http://www.passivecomponent.com/wp-content/uploads/2013/12/ASC_WA04P.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1067-2-ND,WA04P020XHTL,Walsin Technology Corporation,RF ATTENUATOR 20DB 50OHM 0404,0,0,"0.02984","0","10000","Tape & Reel (TR)","-","Active","20dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
http://www.passivecomponent.com/wp-content/uploads/2013/12/ASC_WA04P.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1067-1-ND,WA04P020XHTL,Walsin Technology Corporation,RF ATTENUATOR 20DB 50OHM 0404,1253,0,"0.10000","0","1","Cut Tape (CT)","-","Active","20dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
http://www.passivecomponent.com/wp-content/uploads/2013/12/ASC_WA04P.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1067-6-ND,WA04P020XHTL,Walsin Technology Corporation,RF ATTENUATOR 20DB 50OHM 0404,1253,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","20dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
http://www.susumu.co.jp/common/pdf/n_catalog_partition16_en.pdf,//media.digikey.com/photos/Susumu%20Photos/PAT0510S%20SERIES.jpg,PAT05S8TR-ND,PAT0510S-C-8DB-T10,Susumu,RF ATTENUATOR 8DB 50OHM 0402,0,0,"0.04016","0","10000","Tape & Reel (TR)","-","Active","8dB","0Hz ~ 10GHz","32mW","50 Ohms","0402 (1005 Metric)"
http://www.susumu.co.jp/common/pdf/n_catalog_partition16_en.pdf,//media.digikey.com/photos/Susumu%20Photos/PAT0510S%20SERIES.jpg,PAT05S8CT-ND,PAT0510S-C-8DB-T10,Susumu,RF ATTENUATOR 8DB 50OHM 0402,8310,0,"0.12000","0","1","Cut Tape (CT)","-","Active","8dB","0Hz ~ 10GHz","32mW","50 Ohms","0402 (1005 Metric)"
http://www.susumu.co.jp/common/pdf/n_catalog_partition16_en.pdf,//media.digikey.com/photos/Susumu%20Photos/PAT0510S%20SERIES.jpg,PAT05S8DKR-ND,PAT0510S-C-8DB-T10,Susumu,RF ATTENUATOR 8DB 50OHM 0402,8310,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","8dB","0Hz ~ 10GHz","32mW","50 Ohms","0402 (1005 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOJ0000/AOJ0000CE2.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11109TR-ND,EXB-24ATAAR5X,Panasonic Electronic Components,RF ATTENUATOR 10DB 50OHM 0404,0,0,"0.05126","0","10000","Tape & Reel (TR)","-","Active","10dB","0Hz ~ 3GHz","40mW","50 Ohms","0404 (1010 Metric), Concave"
