Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Frequency","For Use With/Related Products","Supplied Contents"
http://assets.lairdtech.com/home/brandworld/files/BL652%20Dev%20Kit%20User%20Guide.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_DVK-BL652-SC.jpg,DVK-BL652-SC-ND,DVK-BL652-SC,Laird - Wireless & Thermal Systems,DEVELOPMENT KIT FOR BL652-SCMOD,111,0,"69.00000","0","1","-","Active","Transceiver; Bluetooth® Smart 4.x Low Energy (BLE)","2.4GHz","BL652-SC","Board(s)"
https://connectivity-staging.s3.us-east-2.amazonaws.com/2019-02/CS-GUIDE-BL654-DVK%20v1_2.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_455-00002.jpg,455-00002-ND,455-00002,Laird - Wireless & Thermal Systems,DEV KIT FOR 451-00002 BL654 MODU,30,0,"69.00000","0","1","-","Active","Transceiver; Bluetooth® 5","13.56MHz, 2.4GHz","BL654","Board(s)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en574289,//media.digikey.com/Photos/Microchip%20Tech%20Photos/MFG_DM164138.jpg,DM164138-ND,DM164138,Microchip Technology,DEMO BOARD RN2483 LORA MOTE,55,0,"69.99000","0","1","-","Active","Transceiver; LoRa® (LoRaWAN™)","433MHz, 868MHz","RN2483","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/XBIB-CU-TH_Web.pdf,-,602-2298-ND,XBIB-CU-TH,Digi International,"DIGI DEVELOPMENT BOARD - XBEE3,",100,0,"70.00000","0","1","-","Active","Cellular Development Platform","-","XBee3","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/group0/c8/21/67/49/00/18/48/b4/DM00307461/files/DM00307461.pdf/jcr:content/translations/en.DM00307461.pdf,//media.digikey.com/Photos/STMicro%20Photos/P-NUCLEO-LRWAN1.jpg,497-16688-ND,P-NUCLEO-LRWAN1,STMicroelectronics,LOW-POWER WIRELESS NUCLEO PACK W,55,0,"70.00000","0","1","STM32L0","Active","Transceiver; LoRa® (LoRaWAN™)","868MHz, 915MHz","STM32L073RZ, SX1272, mbed-Enabled Development","Board(s)"
http://www.yuden.co.jp/to/b0061,//media.digikey.com/Photos/Taiyo%20Yuden%20Photos/EBSHSNZWZ.JPG,587-5648-ND,EBSHSNZWZ,Taiyo Yuden,EYSHSNZWZ BLUETOOTH 5 EVAL BOARD,64,0,"73.75000","0","1","-","Active","Transceiver; Bluetooth® 5","2.4GHz","EYSHSNZWZ","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sierra%20Wireless%20PDFs/BC127_-HD_-EXT_TechSpec_4-9-17.pdf,-,1645-1047-ND,BC127-HD DIS KIT_6001115,Sierra Wireless,DISCOVERY KIT FOR THE BC127-HD M,72,0,"75.62000","0","1","-","Active","Transceiver; Bluetooth® Smart 4.x Low Energy (BLE)","2.4GHz","BC127-HD","Board(s)"
http://www.multitech.com/documents/publications/manuals/s000612.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTUDK2-ST-MDOT.jpg,591-1278-ND,MTUDK2-ST-MDOT,Multi-Tech Systems Inc.,EVAL KIT FOR LORA,34,0,"77.44000","0","1","MultiConnect® mDot™","Active","Transceiver; LoRa®","868MHz, 915MHz","MultiConnect® mDot™","Board(s), Cable(s)"
https://www.u-blox.com/sites/default/files/EVK-NINA-B1_UserGuide_%28UBX-15028120%29.pdf,//media.digikey.com/photos/U-Blox%20America/MFG_EVK-NINA-B1_View1.jpg,672-1038-ND,EVK-NINA-B112,U-Blox America Inc.,EVALUATION KIT FOR NINA-B112 MOD,28,0,"79.00000","0","1","-","Active","Transceiver; Bluetooth® Smart 4.x Low Energy (BLE)","2.4GHz","NINA-B112","Board(s), Cable(s)"
https://cdn-learn.adafruit.com/downloads/pdf/adafruit-fona-3g-cellular-gps-breakout.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2687.jpg,1528-1689-ND,2687,Adafruit Industries LLC,FONA 3G CELLULAR BRKOUT AMERICAN,192,0,"79.95000","0","1","-","Active","Cellular Development Platform","850MHz, 1.9GHz","SIM5320A","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Arduino%20PDFs/ABX00019.pdf,//media.digikey.com/Photos/Arduino/MFG_ABX00019.jpg,1050-1158-ND,ABX00019,Arduino,ARDUINO MKR NB 1500,161,0,"83.90000","0","1","-","Active","Cellular Development Platform","-","Arduino","Board(s)"
-,-,1878-1029-ND,BNDL-MWF,"Particle Industries, Inc.",PARTICLE MESH WI-FI BUNDLE,28,0,"89.87000","0","1","-","Active","Transceiver","-","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Microchip%20PDFs/RN-4870-SNSR_Web.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/MFG_RN-4870-SNSR.jpg,RN-4870-SNSR-ND,RN-4870-SNSR,Microchip Technology,RN4870 SENSOR BOARD,31,0,"89.99000","0","1","-","Active","Transceiver; Bluetooth® Smart 4.x Low Energy (BLE)","2.4GHz","RN4870","Board(s), Cable(s)"
http://www.cypress.com/file/416011/download,//media.digikey.com/Photos/Cypress%20Semi%20Photos/CYW954907AEVAL1F.jpg,428-4511-ND,CYW954907AEVAL1F,Cypress Semiconductor Corp,EVAL BRD,25,0,"92.81000","0","1","WICED","Active","Transceiver; 802.11 a/b/g/n/ac (Wi-Fi, WiFi, WLAN)","2.4GHz, 5GHz","CYW54907","Board(s), Cable(s)"
-,//media.digikey.com/photos/CSR%20PLC%20Photos/DEV-PC-1309C.JPG,DEV-PC-1309C-ND,DEV-PC-1309C,Qualcomm,BOARD PCB DEV SPI/UART INTERFACE,29,0,"93.75000","0","1","-","Active","Transceiver; Bluetooth® Classic","2.4GHz","-","Board(s)"
http://www.psemi.com/pdf/datasheets/pe42442ds.pdf,//media.digikey.com/Photos/Peregrine%20Semiconductor/EK42442-02.jpg,1046-1095-ND,EK42442-01,pSemi,KIT EVAL FOR RF SWITCH,45,0,"95.00000","0","1","UltraCMOS®, HaRP™","Active","Switch, SP4T","450MHz ~ 4GHz","PE42442","Board(s)"
https://connectivity-staging.s3.us-east-2.amazonaws.com/2019-04/CS-DS-60-SIPT%20v1_15.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/DVK-ST60-SIPT.jpg,DVK-ST60-SIPT-ND,DVK-ST60-SIPT,Laird - Wireless & Thermal Systems,DVK 60 SERIES STERLING SIPT,47,0,"99.00000","0","1","-","Active","Transceiver; Bluetooth® Smart Ready 4.x Dual Mode","2.4GHz, 5GHz","60-SIPT","Board(s)"
https://connectivity-staging.s3.us-east-2.amazonaws.com/2019-04/CS-DS-60-2230C%20v2_3.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/DVK-ST60-2230C.jpg,DVK-ST60-2230C-ND,DVK-ST60-2230C,Laird - Wireless & Thermal Systems,DVK 60 SERIES STERLING MODULE,39,0,"99.00000","0","1","-","Active","Transceiver; Bluetooth® Smart Ready 4.x Dual Mode","2.4GHz, 5GHz","60-2230C","Board(s)"
https://connectivity-staging.s3.us-east-2.amazonaws.com/s3fs-public/2018-10/User%20Guide%20-%20RM1xx%20Development%20Kit.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_DVK-RM191-SM-01.jpg,DVK-RM191-SM-01-ND,DVK-RM191-SM-01,Laird - Wireless & Thermal Systems,"DEV KIT, INTELLIGENT LORA/BLE US",33,0,"99.00000","0","1","-","Active","Transceiver; LoRa® (LoRaWAN™)","915MHz","RM191","Board(s)"
https://www.u-blox.com/sites/default/files/EVK-NINA-W10_UserGuide_%28UBX-17057549%29.pdf,//media.digikey.com/Photos/U-Blox%20America/MFG_EVK-NINA-W102.jpg,672-1073-ND,EVK-NINA-W102,U-Blox America Inc.,EVAL KIT NINA-W10 MULTIRADIO MOD,33,0,"99.00000","0","1","-","Active","Transceiver; 802.11 b/g/n (Wi-Fi, WiFi, WLAN), Bluetooth® Smart Ready 4.x Dual Mode","2.4GHz","NINA-W131","Board(s), Cable(s)"
https://www.digi.com/pdf/ds_xbee_zigbee.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_XKB2-Z7T-WTZM.jpg,602-1906-ND,XKB2-Z7T-WTZM,Digi International,XBEE S2D ZIGBEE MESH KIT,27,0,"99.00000","0","1","XBee®","Active","Transceiver; 802.15.4 (ZigBee®)","2.4GHz","XBee® Modules","Board(s), Cable(s)"
-,//media.digikey.com/Photos/NXP%20Semi%20Photos/QN9080-DK.JPG,568-13446-ND,QN9080-DK,NXP USA Inc.,QN9080-DK,40,0,"105.19000","0","1","-","Active","Transceiver; Bluetooth® 5","2.4GHz","QN908x","Board(s)"
http://www.skyworksinc.com/uploads/documents/SKY67159_396LF_203397D.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY67159-396EK1.JPG,863-1864-ND,SKY67159-396EK1,Skyworks Solutions Inc.,EVAL KIT FOR SKY67159-396LF,28,0,"105.19000","0","1","-","Active","Amplifier","200MHz ~ 3.8GHz","SKY67159-396LF","Board(s)"
https://www.dialog-semiconductor.com/sites/default/files/da14583_fs_3v0.pdf,//media.digikey.com/Photos/Dialog%20Semiconductor/MFG_DA14583IOTSENSKT.jpg,1564-1023-ND,DA14583IOTSENSKT,Dialog Semiconductor GmbH,DEV KIT IOT SENSOR DA14583,73,0,"114.59000","0","1","-","Active","Transceiver; Bluetooth® Smart 4.x Low Energy (BLE)","2.4GHz","DA14583","Board(s), Cable(s)"
-,-,1878-1031-ND,BNDL-M310,"Particle Industries, Inc.",PARTICLE MESH 2G/3G BUNDLE,41,0,"119.87000","0","1","-","Active","Transceiver","-","-","Board(s)"
http://www.yuden.co.jp/to/b0069,//media.digikey.com/Photos/Taiyo%20Yuden%20Photos/EKSHJNZWZ.jpg,587-5978-ND,EKSHCNZWZ,Taiyo Yuden,EVAL KIT FOR EYSHCNZWZ,26,0,"123.99000","0","1","-","Active","Transceiver; Bluetooth® 5","2.4GHz","EYSHCNZWZ","Board(s), Cable(s)"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/Quickstart_kit_Gde.pdf,//media.digikey.com/Photos/Murata%20Photos/TYPE-ZP-EVK+.jpg,490-13271-ND,LBEH5HMZPC-TEMP-DS-SD,Murata Electronics North America,WI-FI-B/G/N/AC AND BT DEVELOPMEN,29,0,"125.00000","0","1","WICED","Not For New Designs","Transceiver; 802.11 b/g/n/ac (Wi-Fi, WiFi, WLAN), Bluetooth® Smart Ready 4.x Dual Mode","2.4GHz, 5GHz","BCM4339, i.MX 6","Board(s)"
https://mangoh.io/uploaded-documents/Reference/mangOH%20Red/Discover/Hardware%20User%20Guide/mangOH_Red_User_Guide.pdf,//media.digikey.com/Photos/Talon-Communications/MANGOHRED_BASIC.jpg,1788-1022-ND,MANGOHRED_WP7700_ATT,"Talon Communications, Inc.",EVAL BOARD MANGOH RED WP7700,176,0,"129.00000","0","1","AirPrime®","Active","Cellular Development Platform","-","WP7700, AT&T SIM Card","Board(s), Cable(s), Accessories"
https://mangoh.io/uploaded-documents/Reference/mangOH%20Red/Discover/Hardware%20User%20Guide/mangOH_Red_User_Guide.pdf,//media.digikey.com/Photos/Talon-Communications/MANGOHRED_WP76xx.jpg,1788-1013-ND,MANGOHRED_WP7601-4,"Talon Communications, Inc.",EVAL BOARD MANGOH RED WP7601-4,74,0,"139.00000","0","1","AirPrime®","Active","Cellular Development Platform","-","WP7601-4, Sierra Wireless SIM Card","Board(s), Cable(s), Accessories"
https://mangoh.io/uploaded-documents/Reference/mangOH%20Red/Discover/Hardware%20User%20Guide/mangOH_Red_User_Guide.pdf,-,1788-1026-ND,MANGOHRED_HL7800,"Talon Communications, Inc.",EVAL BOARD MANGOH RED HL7800,220,0,"149.00000","0","1","AirPrime®","Active","Cellular Development Platform","-","HL7800","Board(s)"
https://www.nxp.com/files-static/32bit/doc/fact_sheet/KNTSKW41Z31Z21ZFS.pdf,//media.digikey.com/Photos/NXP%20Semi%20Photos/MFG_FRDM-KW41Z.jpg,FRDM-KW41Z-ND,FRDM-KW41Z,NXP USA Inc.,FREEDOM DEV KIT,28,0,"154.06000","0","1","Kinetis","Active","Transceiver; Bluetooth® Smart 4.x Low Energy (BLE)","2.4GHz","KW41Z","Board(s)"
-,//media.digikey.com/Photos/CSR%20PLC%20Photos/DB-8670-10068-1A.JPG,DB-8670-10068-1A-ND,DB-8670-10068-1A,Qualcomm,CSR8670 DEV. BOARD,63,0,"200.00000","0","1","-","Active","Wireless Audio","2.4GHz","CSR8670","Board(s)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1018a.pdf,-,1127-3562-ND,EV1HMC1018ALP4,Analog Devices Inc.,EVAL BOARD FOR HMC1018ALP4E,46,84,"226.11000","0","1","-","Active","Attenuator","100MHz ~ 30GHz","HMC1018ALP4E","Board(s)"
https://www.silabs.com/documents/public/user-guides/ug318-brd4257b-user-guide.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_SLWSTK6061B.jpg,336-4181-ND,SLWSTK6061B,Silicon Labs,EFR32 FLEX GECKO 2400/868 MHZ WI,35,0,"276.00000","0","1","Flex Gecko","Active","Transceiver","868MHz, 2.4GHz","EFR32FG14","Board(s), Cable(s), Accessories"
-,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_SLWSTK6006A.jpg,336-5871-ND,SLWSTK6006A,Silicon Labs,EFR32XG21 MESH STARTER KIT,39,0,"459.84000","0","1","-","Active","Transceiver; 802.15.4 (Thread, ZigBee®), Bluetooth® 5","2.4GHz","EFR32xG21","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/MAF95029_032.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MAF95032.jpg,994-1040-ND,MAF95032,Laird Technologies IAS,EVAL BOARD TRI-BAND BLACKCHIP,297,0,"7.38000","0","1","BlackChip","Active","Antenna","2.4GHz ~ 2.5GHz, 4.9GHz ~ 6GHz","MAF95029","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Electric%20IMP%20PDFs/April_Dev_Brd_Web.pdf,//media.digikey.com/Photos/Electric%20Imp/APRIL.JPG,1413-1004-ND,APRIL,Electric Imp Inc.,BOARD BREAKOUT APRIL FOR IMP,150,0,"10.00000","0","1","-","Not For New Designs","Transceiver; 802.11 b/g/n (Wi-Fi, WiFi, WLAN)","2.4GHz","Imp","Board(s)"
https://assets.lairdtech.com/home/brandworld/files/Product%20Brief%20-%20Bx600%20Breakout%20Boards%20and%20DVK-BL600.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_BB600.jpg,BB600-SA-02-ND,BB600-SA-02,Laird - Wireless & Thermal Systems,BREAKOUT BOARD FOR BL600-SA,190,0,"15.90000","0","1","-","Active","Transceiver; Bluetooth® Smart 4.x Low Energy (BLE)","2.4GHz","BL600","Board(s)"
https://labs.mediatek.com/en/download/3MJJKhv9,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_102990803_View-1.jpg,1597-1495-ND,102990803,"Seeed Technology Co., Ltd",WIFI-BLE LINKIT 7697 DEV BOARD,257,0,"17.72000","0","1","MediaTek","Active","Transceiver; 802.11 b/g/n (Wi-Fi, WiFi, WLAN), Bluetooth® Smart 4.x Low Energy (BLE)","2.4GHz","MT7697","Board(s)"
https://cdn-learn.adafruit.com/downloads/pdf/adafruit-feather-huzzah-esp8266.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3046.jpg,1528-1901-ND,3046,Adafruit Industries LLC,ESP8266 FEATHER HUZZAH FIXED HDR,143,0,"18.95000","0","1","Huzzah","Active","Transceiver; 802.11 b/g/n (Wi-Fi, WiFi, WLAN)","2.4GHz","ESP8266","Board(s)"
http://www.cypress.com/?docID=53430,//media.digikey.com/Photos/Cypress%20Semi%20Photos/MFG_CYBLE-022001-EVAL.jpg,428-3406-ND,CYBLE-022001-EVAL,Cypress Semiconductor Corp,DEVELOPMENT KIT CYBLE-022001,114,0,"19.95000","0","1","EZ-BLE™ PRoC™","Active","Transceiver; Bluetooth® Smart 4.x Low Energy (BLE)","2.4GHz","EZ-BLE PRoC Module","Board(s)"
https://cdn-learn.adafruit.com/downloads/pdf/adafruit-huzzah32-esp32-feather.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3591.jpg,1528-2514-ND,3591,Adafruit Industries LLC,HUZZAH32 ESP32 FEATHER MALE HDR,114,0,"20.95000","0","1","Huzzah32","Active","Transceiver; 802.11 b/g/n (Wi-Fi, WiFi, WLAN), Bluetooth® Smart Ready 4.x Dual Mode","2.4GHz","ESP32","Board(s)"
https://learn.adafruit.com/downloads/pdf/adafruit-fona-808-cellular-plus-gps-breakout.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2542_View-1.jpg,1528-1428-ND,2542,Adafruit Industries LLC,BREAKOUT BOARD GSM/GPS FONA 808,392,0,"49.95000","0","1","FONA 800","Active","GSM","850MHz, 900MHz, 1.8GHz, 1.9GHz","SIM808","Board(s)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en584561,//media.digikey.com/Photos/Microchip%20Tech%20Photos/MFG_RN171-I%5ERM480.jpg,RN-1723-LPCM-ND,RN-1723-LPCM,Microchip Technology,RN1723 WI-FI LPCM DEVELOPMENT BO,45,0,"84.99000","0","1","-","Active","Transceiver; 802.11 b/g (Wi-Fi, WiFi, WLAN)","2.4GHz","RN1723","Board(s)"
http://cache.freescale.com/files/wireless_comm/doc/user_guide/FRDMCR20AUG.pdf,//media.digikey.com/Photos/Freescale%20Photos/MFG_FRDM-CR20A.jpg,FRDM-CR20A-ND,FRDM-CR20A,NXP USA Inc.,DEV BOARD FREEDOM MCR20A KINETIS,32,0,"94.56000","0","1","-","Active","Transceiver; 802.15.4","2.4GHz","MCR20A","Board(s)"
http://docs.link-labs.com/m/52264,//media.digikey.com/Photos/Link-Labs/MFG_LL-RLP-20-USB-A.jpg,1616-1005-ND,LL-RLP-20-USB-A,Link Labs Inc.,EVAL BOARD USB LORA 915MHZ,55,0,"102.00000","0","1","-","Active","-","915MHz","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Zentri%20PDFs/ADK-W01_Web.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/ADK-W01.jpg,1586-1030-ND,ADK-W01,Silicon Labs,ZENTRIOS WI-FI DEVELOPER KIT,32,0,"123.86000","0","1","Moray, Numbat, WICED","Active","Transceiver; 802.11 b/g/n (Wi-Fi, WiFi, WLAN)","2.4GHz","AMW106, ZentriOS","Board(s)"
-,//media.digikey.com/Photos/Sigma%20Designs/ACC-ZDB5202-U2.JPG,703-1122-ND,ACC-ZDB5202-U2,Silicon Labs,EVAL BOARD Z-WAVE FOR ZM5202,31,0,"191.60000","0","1","Z-Wave®","Active","Transceiver, Z-Wave","908MHz","Z-Wave","Board(s)"
http://www.psemi.com/pdf/datasheets/pe42020ds.pdf,//media.digikey.com/Photos/Peregrine%20Semiconductor/MFG_EK42020-02.jpg,1046-1125-ND,EK42020-02,pSemi,EVALUATION BOARD,31,0,"195.00000","0","1","UltraCMOS®, HaRP™","Active","Switch, SPDT","0Hz ~ 8GHz","PE42020","Board(s)"
https://www.rfbeam.ch/files/products/38/downloads/Datasheet_K-LD2-EVAL.pdf,//media.digikey.com/Photos/RFbeam-Microwave/MFG_K-LD2-EVAL-RFB-01HC0.jpg,2012-1006-ND,K-LD2-EVAL-RFB-01HC0,RFbeam Microwave GmbH,RADAR EVAL BREAKOUT BRD W/K-LD2,29,0,"197.38000","0","1","-","Active","Transceiver; RADAR","24GHz","K-LD2","Board(s), Cable(s), Accessories"
-,//media.digikey.com/Photos/Qualcomm/DK-UENERGY-PB-10242-1B.jpg,DK-UENERGY-PB-10242-1B-ND,DK-UENERGY-PB-10242-1B,Qualcomm,PROGRAMMER BASE BOARD,85,0,"199.00000","0","1","-","Active","Transceiver; Bluetooth® Smart 4.x Low Energy (BLE)","2.4GHz","CSR102x","Board(s)"
http://www.csr.com/sites/default/files/csr101x_family_product_brief.pdf,//media.digikey.com/Photos/CSR%20PLC%20Photos/DK-CSR1010-10232-1A_pri.jpg,DK-CSR1010-10232-1A-ND,DK-CSR1010-10232-1A,Qualcomm,EVAL KIT,26,0,"299.00000","0","1","CSRmesh™, µEnergy™","Active","Transceiver; Bluetooth® Smart 4.x Low Energy (BLE)","2.4GHz","CSR1010","Board(s)"
http://cache.freescale.com/files/training/doc/dwf/DWF13_AMF_IND_T0274_Ottawa.pdf#Page=22,//media.digikey.com/Photos/Freescale%20Photos/TWR-KW24D512.jpg,TWR-KW24D512-ND,TWR-KW24D512,NXP USA Inc.,TOWER SYSTEM KIT,26,0,"158.31000","0","1","Kinetis","Active","Transceiver; 802.15.4","2.4GHz","KW2x","Board(s), Cable(s)"
//media.digikey.com/pdf/Data%20Sheets/Enocean%20PDFs/NWO-300DP.pdf,//media.digikey.com/Photos/Illumra/NWO-300DP.jpg,1082-1002-ND,NWO-300DP,Enocean,KIT EVAL DOLPHIN SENSOR,87,0,"218.75000","0","1","-","Active","EnOcean","-","Dolphin","Board(s), Accessories"
//media.digikey.com/pdf/Data%20Sheets/Pycom%20PDFs/Reference_Board_Web.pdf,//media.digikey.com/Photos/Pycom-Ltd/MFG_REFERENCE-BOARD.jpg,1871-1015-ND,REFERENCE BOARD,Pycom Ltd.,PYCOM MODULE REFERENCE BOARD,114,0,"18.75000","0","1","-","Active","Transceiver","-","Pycom Modules","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/WRL-14689_Web.pdf,-,1568-WRL-14689-ND,WRL-14689,SparkFun Electronics,THING PLUS - ESP32 WROOM,131,0,"20.95000","0","1","-","Active","Transceiver; 802.11 b/g/n (Wi-Fi, WiFi, WLAN), Bluetooth® Smart Ready 4.x Dual Mode","2.4GHz","ESP-WROOM-32","Board(s)"
https://cdn.anaren.com/product-documents/AIR/ProprietaryRF/A2500R24X/A2500R24C-EZ4x/A2500R24C-EZ4x_ProductBrief.pdf,"//media.digikey.com/Photos/Anaren,%20Inc/A2500R24C-EZ4A.JPG",1173-1019-ND,A2500R24C-EZ4A,Anaren,BOARD TARGET ACCESS A2500R24C,483,0,"25.00000","0","1","AIR","Active","Transceiver, ISM","2.4GHz","CC2500","Board(s)"
https://cdn.anaren.com/product-documents/AIR/ProprietaryRF/A2500R24X/A2500R24C-EZ4x/A2500R24C-EZ4x_ProductBrief.pdf,"//media.digikey.com/Photos/Anaren,%20Inc/R09A-EZ.jpg",1173-1020-ND,A2500R24C-EZ4E,Anaren,BOARD TARGET END POINT A2500R24C,168,0,"25.00000","0","1","AIR","Active","Transceiver, ISM","2.4GHz","CC2500","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Linx%20Technologies%20PDFs/HumPRC_Series_EVM_DG_10-16-18.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/EVM-868-PRC-UFL.jpg,EVM-868-PRC-UFL-ND,EVM-868-PRC-UFL,Linx Technologies Inc.,CERTIFIED HUMPRC EVM MOD 868MHZ,210,0,"31.48000","0","1","HumPRC™","Active","Transceiver","868MHz","HUM-868-PRC-UFL","Board(s)"
-,//media.digikey.com/Photos/Pycom-Ltd/MFG_SIPY.jpg,1871-1002-ND,SIPY RCZ1 & RCZ3,Pycom Ltd.,SIPY IOT DEV BOARD RCZ1/RCZ3,197,0,"31.80000","0","1","-","Active","Transceiver; 802.11 b/g/n (Wi-Fi, WiFi, WLAN), Bluetooth® Smart Ready 4.x Dual Mode, Sigfox","-","ESP32","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Linx%20Technologies%20PDFs/HumPRC_Series_EVM_DG_10-16-18.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/EVM-868-PRC-CAS.jpg,EVM-868-PRC-CAS-ND,EVM-868-PRC-CAS,Linx Technologies Inc.,CERTIFIED HUMPRC EVM MOD 868MHZ,125,0,"32.05000","0","1","HumPRC™","Active","Transceiver","868MHz","HUM-868-PRC-CAS","Board(s)"
-,//media.digikey.com/Photos/Pycom-Ltd/MFG_SIPY.jpg,1871-1003-ND,SIPY RCZ2 & RCZ4,Pycom Ltd.,SIPY IOT DEV BOARD RCZ2/RCZ4,178,0,"37.09000","0","1","-","Active","Transceiver; 802.11 b/g/n (Wi-Fi, WiFi, WLAN), Bluetooth® Smart Ready 4.x Dual Mode, Sigfox","-","ESP32","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/XBIB-C-GPS_Web.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBIB-C-GPS.JPG,602-2299-ND,XBIB-C-GPS,Digi International,DIGI XBEE GPS DAUGHTER BOARD,201,0,"55.00000","0","1","-","Active","GPS","-","XBee3","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/XBIB-C-SMT_Web.pdf,-,602-2297-ND,XBIB-C-SMT,Digi International,"DIGI DEVELOPMENT BOARD - XBEE3,",150,0,"70.00000","0","1","-","Active","Cellular Development Platform","-","XBee3","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/XBIB-C-MMT_Web.pdf,-,602-2296-ND,XBIB-C-MMT,Digi International,"DIGI DEVELOPMENT BOARD - XBEE3,",147,0,"70.00000","0","1","-","Active","Cellular Development Platform","-","XBee3","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Particle%20PDFs/E402_UM_v02_7-23-18.pdf,-,1878-1021-ND,E402KIT,"Particle Industries, Inc.",E-SERIES LTE EVALUATION KIT,239,0,"89.23000","0","1","-","Active","Cellular Development Platform","-","SARA-R410M-02B","Board(s)"
https://connectivity-staging.s3.us-east-2.amazonaws.com/s3fs-public/2018-10/Datasheet%20%28HIG%29%20-%20BTM44x%20Series.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/DVK-BTM443.jpg,DVK-BTM443-ND,DVK-BTM443,Laird - Wireless & Thermal Systems,RF EVAL FOR BTM443 2.4GHZ,48,0,"99.00000","0","1","-","Active","Transceiver; Bluetooth® Classic","2.4GHz","BTM443","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Particle%20PDFs/E_Series_EvalKit_Global_Web.pdf,"//media.digikey.com/Photos/Particle%20Industries,%20Inc/MFG_E310KIT.jpg",1878-1014-ND,E310KIT,"Particle Industries, Inc.",E SERIES EVALUATION KIT,44,0,"99.25000","0","1","E","Active","Cellular Development Platform","-","E310","Board(s), Cable(s), Accessories"
-,-,1878-1030-ND,BNDL-M402,"Particle Industries, Inc.",PARTICLE MESH LTE BUNDLE,45,0,"109.87000","0","1","-","Active","Transceiver","-","-","Board(s)"
https://www.u-blox.com/sites/default/files/EVK-NINA-W13_UserGuide_%28UBX-17011007%29.pdf,//media.digikey.com/Photos/U-Blox%20America/MFG_EVK-NINA-W132.jpg,672-1074-ND,EVK-NINA-W132,U-Blox America Inc.,EVAL KIT NINA-W13 MULTIRADIO MOD,26,0,"119.00000","0","1","-","Active","Transceiver; 802.11 b/g/n (Wi-Fi, WiFi, WLAN)","2.4GHz","NINA-W132","Board(s), Cable(s)"
https://www.silabs.com/documents/public/user-guides/ug310-ltem-expansion-slexp8021a.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_SLEXP8021A.jpg,336-5704-ND,SLEXP8021A,Silicon Labs,XBEE3 LTE-M MOD EXPANSION KIT,192,0,"120.82000","0","1","XBee3™","Active","Cellular Development Platform","-","XBee3","Board(s)"
