Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Type","Frequency","Features","Package / Case","Supplier Device Package"
http://www.skyworksinc.com/uploads/documents/SKY66113_11_203670F.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/MFG_SKY66113-11.jpg,863-1890-6-ND,SKY66113-11,Skyworks Solutions Inc.,CONNECTED HOME BLE+ZIGBEE RX FEM,2935,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth, Zigbee®","2.4GHz","-","16-WFQFN Exposed Pad","16-MCM (2.4x2.4)"
http://www.skyworksinc.com/uploads/documents/SKY66114_11_203678F.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-16MCM-.80-2.4x2.4;-;-16.jpg,863-1944-2-ND,SKY66114-11,Skyworks Solutions Inc.,CONNECTED HOME/WEARABLE BLE+ZIGB,0,0,"0.73875","0","10000","Tape & Reel (TR)","-","Active","802.15.4, Bluetooth, Zigbee®","2.4GHz ~ 2.48GHz","-","16-SMD Module","16-MCM (2.4x2.4)"
http://www.skyworksinc.com/uploads/documents/SKY66114_11_203678F.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-16MCM-.80-2.4x2.4;-;-16.jpg,863-1944-1-ND,SKY66114-11,Skyworks Solutions Inc.,CONNECTED HOME/WEARABLE BLE+ZIGB,9231,0,"1.92000","0","1","Cut Tape (CT)","-","Active","802.15.4, Bluetooth, Zigbee®","2.4GHz ~ 2.48GHz","-","16-SMD Module","16-MCM (2.4x2.4)"
http://www.skyworksinc.com/uploads/documents/SKY66114_11_203678F.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-16MCM-.80-2.4x2.4;-;-16.jpg,863-1944-6-ND,SKY66114-11,Skyworks Solutions Inc.,CONNECTED HOME/WEARABLE BLE+ZIGB,9231,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","802.15.4, Bluetooth, Zigbee®","2.4GHz ~ 2.48GHz","-","16-SMD Module","16-MCM (2.4x2.4)"
http://www.skyworksinc.com/uploads/documents/RFX1010_204377A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1826-2-ND,RFX1010,Skyworks Solutions Inc.,RF IC FRONT END 780-960MHZ 16QFN,0,0,"0.79650","0","2500","Tape & Reel (TR)","-","Active","ISM","780MHz ~ 960MHz","-","16-UFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/RFX1010_204377A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1826-1-ND,RFX1010,Skyworks Solutions Inc.,RF IC FRONT END 780-960MHZ 16QFN,3122,0,"1.92000","0","1","Cut Tape (CT)","-","Active","ISM","780MHz ~ 960MHz","-","16-UFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/RFX1010_204377A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1826-6-ND,RFX1010,Skyworks Solutions Inc.,RF IC FRONT END 780-960MHZ 16QFN,3122,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","ISM","780MHz ~ 960MHz","-","16-UFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/SKY65378_11_202510E.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,863-1797-2-ND,SKY65378-11,Skyworks Solutions Inc.,"900 MHZ, RX FEM WITH DUAL ANTENN",0,0,"0.83835","0","3000","Tape & Reel (TR)","-","Active","ISM","860MHz ~ 930MHz","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
http://www.skyworksinc.com/uploads/documents/SKY65378_11_202510E.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,863-1797-1-ND,SKY65378-11,Skyworks Solutions Inc.,"900 MHZ, RX FEM WITH DUAL ANTENN",5269,0,"2.02000","0","1","Cut Tape (CT)","-","Active","ISM","860MHz ~ 930MHz","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
http://www.skyworksinc.com/uploads/documents/SKY65378_11_202510E.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,863-1797-6-ND,SKY65378-11,Skyworks Solutions Inc.,"900 MHZ, RX FEM WITH DUAL ANTENN",5269,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","ISM","860MHz ~ 930MHz","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en025374,//media.digikey.com/Renders/Microchip%20Tech%20Renders/14-TSSOP.jpg,MCP2030T-I/STTR-ND,MCP2030T-I/ST,Microchip Technology,IC KEYLESS ENTRY AFE 14TSSOP,0,0,"1.72010","0","2500","Tape & Reel (TR)","-","Active","General Purpose","125kHz","10kbps","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en025374,//media.digikey.com/Renders/Microchip%20Tech%20Renders/14-TSSOP.jpg,MCP2030T-I/STCT-ND,MCP2030T-I/ST,Microchip Technology,IC KEYLESS ENTRY AFE 14TSSOP,2490,0,"2.28000","0","1","Cut Tape (CT)","-","Active","General Purpose","125kHz","10kbps","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en025374,//media.digikey.com/Renders/Microchip%20Tech%20Renders/14-TSSOP.jpg,MCP2030T-I/STDKR-ND,MCP2030T-I/ST,Microchip Technology,IC KEYLESS ENTRY AFE 14TSSOP,2490,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","125kHz","10kbps","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
http://www.skyworksinc.com/uploads/documents/SKY66423_11_204566H.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;16MCM-.80-3x3;;16.jpg,863-2030-2-ND,SKY66423-11,Skyworks Solutions Inc.,860 TO 930MHZ HIGH GAIN RF FEM,0,0,"1.27500","0","8000","Tape & Reel (TR)","-","Active","General Purpose","860MHz ~ 930MHz","-","16-SMD Module","16-MCM (3x3)"
http://www.skyworksinc.com/uploads/documents/SKY66423_11_204566H.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;16MCM-.80-3x3;;16.jpg,863-2030-1-ND,SKY66423-11,Skyworks Solutions Inc.,860 TO 930MHZ HIGH GAIN RF FEM,7932,0,"2.94000","0","1","Cut Tape (CT)","-","Active","General Purpose","860MHz ~ 930MHz","-","16-SMD Module","16-MCM (3x3)"
http://www.skyworksinc.com/uploads/documents/SKY66423_11_204566H.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;16MCM-.80-3x3;;16.jpg,863-2030-6-ND,SKY66423-11,Skyworks Solutions Inc.,860 TO 930MHZ HIGH GAIN RF FEM,7932,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","860MHz ~ 930MHz","-","16-SMD Module","16-MCM (3x3)"
http://www.skyworksinc.com/uploads/documents/SKY66420_11_204006G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;16MCM-.80-3x3;;16.jpg,863-2028-2-ND,SKY66420-11,Skyworks Solutions Inc.,860 TO 930MHZ RF FEM,0,0,"1.27500","0","8000","Tape & Reel (TR)","-","Active","General Purpose","860MHz ~ 930MHz","-","16-SMD Module","16-MCM (3x3)"
http://www.skyworksinc.com/uploads/documents/SKY66420_11_204006G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;16MCM-.80-3x3;;16.jpg,863-2028-1-ND,SKY66420-11,Skyworks Solutions Inc.,860 TO 930MHZ RF FEM,6715,0,"2.94000","0","1","Cut Tape (CT)","-","Active","General Purpose","860MHz ~ 930MHz","-","16-SMD Module","16-MCM (3x3)"
http://www.skyworksinc.com/uploads/documents/SKY66420_11_204006G.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;16MCM-.80-3x3;;16.jpg,863-2028-6-ND,SKY66420-11,Skyworks Solutions Inc.,860 TO 930MHZ RF FEM,6715,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","860MHz ~ 930MHz","-","16-SMD Module","16-MCM (3x3)"
http://www.skyworksinc.com/uploads/documents/SKY66403_11_204148C.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-22MCM-1,05-3x3,5;-;-22.jpg",863-1946-2-ND,SKY66403-11,Skyworks Solutions Inc.,SKY66403-11 CONNECTED HOME ZB-BL,0,0,"1.23370","0","6500","Tape & Reel (TR)","-","Active","Bluetooth, Thread, Zigbee®","2.4GHz ~ 2.48GHz","-","22-SMD Module","22-MCM (3.5x3.0)"
http://www.skyworksinc.com/uploads/documents/SKY66403_11_204148C.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-22MCM-1,05-3x3,5;-;-22.jpg",863-1946-1-ND,SKY66403-11,Skyworks Solutions Inc.,SKY66403-11 CONNECTED HOME ZB-BL,3092,0,"3.09000","0","1","Cut Tape (CT)","-","Active","Bluetooth, Thread, Zigbee®","2.4GHz ~ 2.48GHz","-","22-SMD Module","22-MCM (3.5x3.0)"
http://www.skyworksinc.com/uploads/documents/SKY66403_11_204148C.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-22MCM-1,05-3x3,5;-;-22.jpg",863-1946-6-ND,SKY66403-11,Skyworks Solutions Inc.,SKY66403-11 CONNECTED HOME ZB-BL,3092,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth, Thread, Zigbee®","2.4GHz ~ 2.48GHz","-","22-SMD Module","22-MCM (3.5x3.0)"
http://www.skyworksinc.com/uploads/documents/SKY65933_11_204405D.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;16MCM-.80-2.5x2.5;;16.jpg,863-2031-2-ND,SKY65933-11,Skyworks Solutions Inc.,GPS LNA MODULE,0,0,"1.32060","0","10000","Tape & Reel (TR)","-","Active","Galileo, GLONASS, GNSS, GPS","1.559GHz ~ 1.606GHz","-","16-SMD Module","16-MCM (2.5x2.5)"
http://www.skyworksinc.com/uploads/documents/SKY65933_11_204405D.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;16MCM-.80-2.5x2.5;;16.jpg,863-2031-1-ND,SKY65933-11,Skyworks Solutions Inc.,GPS LNA MODULE,9927,0,"3.13000","0","1","Cut Tape (CT)","-","Active","Galileo, GLONASS, GNSS, GPS","1.559GHz ~ 1.606GHz","-","16-SMD Module","16-MCM (2.5x2.5)"
http://www.skyworksinc.com/uploads/documents/SKY65933_11_204405D.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;16MCM-.80-2.5x2.5;;16.jpg,863-2031-6-ND,SKY65933-11,Skyworks Solutions Inc.,GPS LNA MODULE,9927,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Galileo, GLONASS, GNSS, GPS","1.559GHz ~ 1.606GHz","-","16-SMD Module","16-MCM (2.5x2.5)"
http://www.skyworksinc.com/uploads/documents/SKY65367_11_PS_201956G.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/MFG_16-PowerVQFN.jpg,863-1796-2-ND,SKY65367-11,Skyworks Solutions Inc.,169-170MHZ 4X4 FEM,0,0,"1.58403","0","3000","Tape & Reel (TR)","-","Active","ISM","170MHz","-","16-SMD Module","16-MCM (4x4)"
http://www.skyworksinc.com/uploads/documents/SKY65367_11_PS_201956G.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/MFG_16-PowerVQFN.jpg,863-1796-1-ND,SKY65367-11,Skyworks Solutions Inc.,169-170MHZ 4X4 FEM,2930,0,"3.50000","0","1","Cut Tape (CT)","-","Active","ISM","170MHz","-","16-SMD Module","16-MCM (4x4)"
http://www.skyworksinc.com/uploads/documents/SKY65367_11_PS_201956G.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/MFG_16-PowerVQFN.jpg,863-1796-6-ND,SKY65367-11,Skyworks Solutions Inc.,169-170MHZ 4X4 FEM,2930,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","ISM","170MHz","-","16-SMD Module","16-MCM (4x4)"
http://www.skyworksinc.com/uploads/documents/SKY85309_11_203239D_PS.pdf,"//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/863;-24QFN-,85-3x5;-;-24.jpg",863-2012-2-ND,SKY85309-11,Skyworks Solutions Inc.,2GHZ 802.11AC 22DBM 5X3MM FEM,0,0,"1.67314","0","3000","Tape & Reel (TR)","-","Active","802.11a/n/ac","2.4GHz ~ 2.5GHz","SPDT","24-VFQFN Exposed Pad","24-QFN (3x5)"
http://www.skyworksinc.com/uploads/documents/SKY85309_11_203239D_PS.pdf,"//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/863;-24QFN-,85-3x5;-;-24.jpg",863-2012-1-ND,SKY85309-11,Skyworks Solutions Inc.,2GHZ 802.11AC 22DBM 5X3MM FEM,450,0,"3.70000","0","1","Cut Tape (CT)","-","Active","802.11a/n/ac","2.4GHz ~ 2.5GHz","SPDT","24-VFQFN Exposed Pad","24-QFN (3x5)"
http://www.skyworksinc.com/uploads/documents/SKY85309_11_203239D_PS.pdf,"//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/863;-24QFN-,85-3x5;-;-24.jpg",863-2012-6-ND,SKY85309-11,Skyworks Solutions Inc.,2GHZ 802.11AC 22DBM 5X3MM FEM,450,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","802.11a/n/ac","2.4GHz ~ 2.5GHz","SPDT","24-VFQFN Exposed Pad","24-QFN (3x5)"
http://www.skyworksinc.com/uploads/documents/SKY66101_11_202884D.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-36MCM-1-6x6;-;-36.jpg,863-2006-2-ND,SKY66101-11,Skyworks Solutions Inc.,902-928 MHZ HIGH POWER FEM,0,0,"1.71570","0","4500","Tape & Reel (TR)","-","Active","ISM","902MHz ~ 928MHz","-","36-SMD Module","36-MCM (6x6)"
http://www.skyworksinc.com/uploads/documents/SKY66101_11_202884D.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-36MCM-1-6x6;-;-36.jpg,863-2006-1-ND,SKY66101-11,Skyworks Solutions Inc.,902-928 MHZ HIGH POWER FEM,130,0,"3.79000","0","1","Cut Tape (CT)","-","Active","ISM","902MHz ~ 928MHz","-","36-SMD Module","36-MCM (6x6)"
http://www.skyworksinc.com/uploads/documents/SKY66101_11_202884D.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-36MCM-1-6x6;-;-36.jpg,863-2006-6-ND,SKY66101-11,Skyworks Solutions Inc.,902-928 MHZ HIGH POWER FEM,130,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","ISM","902MHz ~ 928MHz","-","36-SMD Module","36-MCM (6x6)"
http://www.skyworksinc.com/uploads/documents/SKY66119_11_203652F.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/863;28MCM-1.15-6x6;;28.JPG,863-1945-2-ND,SKY66119-11,Skyworks Solutions Inc.,500MHZ TRANSMIT/RECEIVE FEM PA/L,0,0,"1.75959","0","4500","Tape & Reel (TR)","-","Active","ISM","902MHz ~ 931MHz","Shutdown Mode","28-LQFN Exposed Pad","28-MCM (6x6)"
http://www.skyworksinc.com/uploads/documents/SKY66119_11_203652F.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/863;28MCM-1.15-6x6;;28.JPG,863-1945-1-ND,SKY66119-11,Skyworks Solutions Inc.,500MHZ TRANSMIT/RECEIVE FEM PA/L,2810,0,"3.89000","0","1","Cut Tape (CT)","-","Active","ISM","902MHz ~ 931MHz","Shutdown Mode","28-LQFN Exposed Pad","28-MCM (6x6)"
http://www.skyworksinc.com/uploads/documents/SKY66119_11_203652F.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/863;28MCM-1.15-6x6;;28.JPG,863-1945-6-ND,SKY66119-11,Skyworks Solutions Inc.,500MHZ TRANSMIT/RECEIVE FEM PA/L,2810,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","ISM","902MHz ~ 931MHz","Shutdown Mode","28-LQFN Exposed Pad","28-MCM (6x6)"
http://www.skyworksinc.com/uploads/documents/SE2436L_202413C.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,863-1771-2-ND,SE2436L-R,Skyworks Solutions Inc.,HIGH POWER SMART ENERGY/ZIGBEE P,0,0,"1.78752","0","3000","Tape & Reel (TR)","-","Active","Zigbee®","2.4GHz","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
http://www.skyworksinc.com/uploads/documents/SE2436L_202413C.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,863-1771-1-ND,SE2436L-R,Skyworks Solutions Inc.,HIGH POWER SMART ENERGY/ZIGBEE P,3492,0,"3.95000","0","1","Cut Tape (CT)","-","Active","Zigbee®","2.4GHz","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
http://www.skyworksinc.com/uploads/documents/SE2436L_202413C.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,863-1771-6-ND,SE2436L-R,Skyworks Solutions Inc.,HIGH POWER SMART ENERGY/ZIGBEE P,3492,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Zigbee®","2.4GHz","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
"//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T7026_Rev7,05.pdf",//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5094.01-4;;20.jpg,T7026-PGPTR-ND,T7026-PGP,Microchip Technology,IC DCT PA/LNA 20QFN,0,0,"Obsolete","0","1500","Tape & Reel (TR)","-","Obsolete","ISM","2.4GHz","-","20-VQFN Exposed Pad","20-QFN (5x5)"
"//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/T7026_Rev7,05.pdf",//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5094.01-4;;20.jpg,T7026-PGPCT-ND,T7026-PGP,Microchip Technology,IC DCT PA/LNA 20QFN,1399,0,"4.08000","0","1","Cut Tape (CT)","-","Obsolete","ISM","2.4GHz","-","20-VQFN Exposed Pad","20-QFN (5x5)"
http://www.skyworksinc.com/uploads/documents/SKY66105_11_202939G.pdf,-,863-1943-2-ND,SKY66105-11,Skyworks Solutions Inc.,"FEM WITH HIGH POWER PA, DPDT",0,0,"2.37405","0","4000","Tape & Reel (TR)","-","Active","ISM","902MHz ~ 931MHz","-","12-TQFN Exposed Pad","12-MCM (8x6)"
http://www.skyworksinc.com/uploads/documents/SKY66105_11_202939G.pdf,-,863-1943-1-ND,SKY66105-11,Skyworks Solutions Inc.,"FEM WITH HIGH POWER PA, DPDT",3990,0,"5.25000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","ISM","902MHz ~ 931MHz","-","12-TQFN Exposed Pad","12-MCM (8x6)"
http://www.skyworksinc.com/uploads/documents/SKY66105_11_202939G.pdf,-,863-1943-6-ND,SKY66105-11,Skyworks Solutions Inc.,"FEM WITH HIGH POWER PA, DPDT",0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","ISM","902MHz ~ 931MHz","-","12-TQFN Exposed Pad","12-MCM (8x6)"
http://www.skyworksinc.com/uploads/documents/202433A.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SE2595L-R.JPG,863-1365-2-ND,SE2595L-R,Skyworks Solutions Inc.,IC WLAN FRONT END MOD 32QFN,0,0,"2.53897","0","3000","Tape & Reel (TR)","SiGe","Active","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.85GHz","-","32-VFQFN Exposed Pad","32-QFN (4x6)"
http://www.skyworksinc.com/uploads/documents/202433A.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SE2595L-R.JPG,863-1365-1-ND,SE2595L-R,Skyworks Solutions Inc.,IC WLAN FRONT END MOD 32QFN,1079,0,"5.61000","0","1","Cut Tape (CT)","SiGe","Active","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.85GHz","-","32-VFQFN Exposed Pad","32-QFN (4x6)"
http://www.skyworksinc.com/uploads/documents/202433A.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SE2595L-R.JPG,863-1365-6-ND,SE2595L-R,Skyworks Solutions Inc.,IC WLAN FRONT END MOD 32QFN,1079,0,"Digi-Reel","0","1","Digi-Reel®","SiGe","Active","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.85GHz","-","32-VFQFN Exposed Pad","32-QFN (4x6)"
http://www.skyworksinc.com/uploads/documents/SKY68001_31_204648B_PS.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/MFG_SKY68001-31.jpg,863-1994-2-ND,SKY68001-31,Skyworks Solutions Inc.,CAT0 LTE UNIVERSAL IOT FEM,0,0,"2.66000","0","4500","Tape & Reel (TR)","-","Active","Cellular, 4G, LTE","699MHz ~ 915MHz, 1.71GHz ~ 1.91GHz","SP6T","24-VFQFN Exposed Pad","24-QFN (4x5)"
http://www.skyworksinc.com/uploads/documents/SKY68001_31_204648B_PS.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/MFG_SKY68001-31.jpg,863-1994-1-ND,SKY68001-31,Skyworks Solutions Inc.,CAT0 LTE UNIVERSAL IOT FEM,3935,0,"5.88000","0","1","Cut Tape (CT)","-","Active","Cellular, 4G, LTE","699MHz ~ 915MHz, 1.71GHz ~ 1.91GHz","SP6T","24-VFQFN Exposed Pad","24-QFN (4x5)"
http://www.skyworksinc.com/uploads/documents/SKY68001_31_204648B_PS.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/MFG_SKY68001-31.jpg,863-1994-6-ND,SKY68001-31,Skyworks Solutions Inc.,CAT0 LTE UNIVERSAL IOT FEM,3935,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cellular, 4G, LTE","699MHz ~ 915MHz, 1.71GHz ~ 1.91GHz","SP6T","24-VFQFN Exposed Pad","24-QFN (4x5)"
https://datasheets.maximintegrated.com/en/ds/MAX2670.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0137;TB;10.jpg,MAX2670GTB+TTR-ND,MAX2670GTB+T,Maxim Integrated,IC AMP GPS/GNSS FRONTEND 10TDFN,0,0,"3.25850","0","2500","Tape & Reel (TR)","-","Active","GPS/GNSS","1575MHz","-","10-WFDFN Exposed Pad","10-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2670.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0137;TB;10.jpg,MAX2670GTB+TCT-ND,MAX2670GTB+T,Maxim Integrated,IC AMP GPS/GNSS FRONTEND 10TDFN,1231,0,"6.17000","0","1","Cut Tape (CT)","-","Active","GPS/GNSS","1575MHz","-","10-WFDFN Exposed Pad","10-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2670.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0137;TB;10.jpg,MAX2670GTB+TDKR-ND,MAX2670GTB+T,Maxim Integrated,IC AMP GPS/GNSS FRONTEND 10TDFN,1231,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","GPS/GNSS","1575MHz","-","10-WFDFN Exposed Pad","10-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2670.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0137;TB;10.jpg,MAX2670GTB/V+TTR-ND,MAX2670GTB/V+T,Maxim Integrated,IC AMP GPS/GNSS FRONTEND 10TDFN,0,0,"5.66800","0","2500","Tape & Reel (TR)","-","Active","GPS/GNSS","1575MHz","-","10-WFDFN Exposed Pad","10-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2670.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0137;TB;10.jpg,MAX2670GTB/V+TCT-ND,MAX2670GTB/V+T,Maxim Integrated,IC AMP GPS/GNSS FRONTEND 10TDFN,1831,0,"10.99000","0","1","Cut Tape (CT)","-","Active","GPS/GNSS","1575MHz","-","10-WFDFN Exposed Pad","10-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2670.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0137;TB;10.jpg,MAX2670GTB/V+TDKR-ND,MAX2670GTB/V+T,Maxim Integrated,IC AMP GPS/GNSS FRONTEND 10TDFN,1831,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","GPS/GNSS","1575MHz","-","10-WFDFN Exposed Pad","10-TDFN-EP (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9864.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-48-1;CP;48.jpg,AD9864BCPZRLTR-ND,AD9864BCPZRL,Analog Devices Inc.,IC IF SUBSYSTEM GEN-PURP 48LFCSP,0,2500,"13.12051","0","2500","Tape & Reel (TR)","-","Active","UHF, Cellular, GSM, EDGE, TETRA","10MHz ~ 300MHz","General Purpose IF Subsystem","48-VFQFN Exposed Pad, CSP","48-LFCSP-VQ (7x7)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9864.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-48-1;CP;48.jpg,AD9864BCPZRLCT-ND,AD9864BCPZRL,Analog Devices Inc.,IC IF SUBSYSTEM GEN-PURP 48LFCSP,2240,2500,"21.32000","0","1","Cut Tape (CT)","-","Active","UHF, Cellular, GSM, EDGE, TETRA","10MHz ~ 300MHz","General Purpose IF Subsystem","48-VFQFN Exposed Pad, CSP","48-LFCSP-VQ (7x7)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9864.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-48-1;CP;48.jpg,AD9864BCPZRLDKR-ND,AD9864BCPZRL,Analog Devices Inc.,IC IF SUBSYSTEM GEN-PURP 48LFCSP,2240,2500,"Digi-Reel","0","1","Digi-Reel®","-","Active","UHF, Cellular, GSM, EDGE, TETRA","10MHz ~ 300MHz","General Purpose IF Subsystem","48-VFQFN Exposed Pad, CSP","48-LFCSP-VQ (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads58c23,//media.digikey.com/Renders/Texas%20Instr%20Renders/80-HTQFP%20Exp%20Pad%20Pkg.jpg,296-36548-ND,ADS58C23IPFP,Texas Instruments,IC DUAL IF RCVR 80HTQFP,231,1536,"122.43000","0","1","Tray","-","Active","Cellular, 3G, LTE, TD-SCDMA","125MHz","-","80-TQFP Exposed Pad","80-HTQFP (12x12)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads58c20,//media.digikey.com/Renders/Texas%20Instr%20Renders/80-HTQFP%20Exp%20Pad%20Pkg.jpg,296-34938-ND,ADS58C20IPFP,Texas Instruments,IC DUAL IF BTS RCVR 80HTQFP,1848,480,"140.70000","0","1","Tube","-","Active","Cellular, 3G, GSM, LTE, TD-SCDMA","125MHz","-","80-TQFP Exposed Pad","80-HTQFP (12x12)"
