Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Family/Standard","Protocol","Modulation","Frequency","Data Rate","Power - Output","Sensitivity","Serial Interfaces","Antenna Type","Utilized IC / Part","Memory Size","Voltage - Supply","Current - Receiving","Current - Transmitting","Mounting Type","Operating Temperature","Package / Case"
https://wireless.murata.com/RFM/data/lbwa1zv1cd-716.pdf,//media.digikey.com/Photos/Murata%20Photos/MFG_WI-FI%20NETWORK%20CONTROLLER.jpg,IMP003-6-ND,LBWA1ZV1CD-716,Murata Electronics North America,RF TXRX MODULE WIFI,11830,0,"Digi-Reel","0","1","Digi-Reel®","WICED","Active","WiFi","802.11b/g/n","-","2.4GHz","11Mbps","17dBm","-87dBm","-","-","BCM43362","-","1.8V ~ 3.6V","80mA","295mA","Surface Mount","-40°C ~ 85°C","Module"
https://s3.amazonaws.com/site_support/uploads/document_upload/GS2200MIZ_PB_00117.pdf,//media.digikey.com/Photos/GainSpan/GS2200MIZ.jpg,1420-1032-2-ND,700-0084,GainSpan Corporation,RF TXRX MODULE WIFI CHIP ANT,2000,0,"11.97000","0","1000","Tape & Reel (TR)","-","Active","WiFi","802.11b/g/n","-","2.4GHz","72Mbps","15dBm","-91dBm","I²C, I²S, JTAG, SDIO, SPI, UART","Integrated, Chip","-","4MB Flash","1.6V ~ 3.6V","-","-","Surface Mount","-20°C ~ 70°C","66-SMD Module"
https://s3.amazonaws.com/site_support/uploads/document_upload/GS2200MIZ_PB_00117.pdf,//media.digikey.com/Photos/GainSpan/GS2200MIZ.jpg,1420-1032-1-ND,700-0084,GainSpan Corporation,RF TXRX MODULE WIFI CHIP ANT,3016,0,"19.85000","0","1","Cut Tape (CT)","-","Active","WiFi","802.11b/g/n","-","2.4GHz","72Mbps","15dBm","-91dBm","I²C, I²S, JTAG, SDIO, SPI, UART","Integrated, Chip","-","4MB Flash","1.6V ~ 3.6V","-","-","Surface Mount","-20°C ~ 70°C","66-SMD Module"
https://s3.amazonaws.com/site_support/uploads/document_upload/GS2200MIZ_PB_00117.pdf,//media.digikey.com/Photos/GainSpan/GS2200MIZ.jpg,1420-1032-6-ND,700-0084,GainSpan Corporation,RF TXRX MODULE WIFI CHIP ANT,3016,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","WiFi","802.11b/g/n","-","2.4GHz","72Mbps","15dBm","-91dBm","I²C, I²S, JTAG, SDIO, SPI, UART","Integrated, Chip","-","4MB Flash","1.6V ~ 3.6V","-","-","Surface Mount","-20°C ~ 70°C","66-SMD Module"
-,//media.digikey.com/Photos/Silicon%20Labs%20Photos/BT121-A-V2.JPG,BT121-A-V2TR-ND,BT121-A-V2,Silicon Labs,MOD BLUETOOTH LONG RANGE V2,5500,0,"12.18008","0","500","Tape & Reel (TR)","-","Active","Bluetooth","Bluetooth v4.2","-","2.4GHz","3Mbps","12dBm","-96dBm","I²C, SPI, UART","Integrated, Chip","-","128kB Flash, 16kB RAM","2.2V ~ 3.6V","38.7mA","92mA","Surface Mount","-40°C ~ 85°C","41-SMD Module"
-,//media.digikey.com/Photos/Silicon%20Labs%20Photos/BT121-A-V2.JPG,BT121-A-V2CT-ND,BT121-A-V2,Silicon Labs,MOD BLUETOOTH LONG RANGE V2,5672,0,"19.14000","0","1","Cut Tape (CT)","-","Active","Bluetooth","Bluetooth v4.2","-","2.4GHz","3Mbps","12dBm","-96dBm","I²C, SPI, UART","Integrated, Chip","-","128kB Flash, 16kB RAM","2.2V ~ 3.6V","38.7mA","92mA","Surface Mount","-40°C ~ 85°C","41-SMD Module"
//media.digikey.com/pdf/Data%20Sheets/Radiocrafts%20PDFs/RC11xxHP-RC232.pdf,//media.digikey.com/Photos/Radiocrafts/RC1180HP-RC232.JPG,1783-1036-2-ND,RC1180HP-RC232,Radiocrafts AS,LOW COST - GENERAL PURPOSE 868-8,1000,0,"12.85538","0","1000","Tape & Reel (TR)","-","Active","-","RC232","-","868MHz ~ 870MHz","76.8kbps","27dBm","-109dBm","UART","Antenna Not Included, Castellation","-","-","3V ~ 3.3V","24mA","560mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/Radiocrafts%20PDFs/RC11xxHP-RC232.pdf,//media.digikey.com/Photos/Radiocrafts/RC1180HP-RC232.JPG,1783-1036-1-ND,RC1180HP-RC232,Radiocrafts AS,LOW COST - GENERAL PURPOSE 868-8,1275,0,"19.78000","0","1","Cut Tape (CT)","-","Active","-","RC232","-","868MHz ~ 870MHz","76.8kbps","27dBm","-109dBm","UART","Antenna Not Included, Castellation","-","-","3V ~ 3.3V","24mA","560mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/BlueGiga%20PDFs/WT12.pdf,//media.digikey.com/Photos/BlueGiga%20Technologies%20Inc/WT12.jpg,1446-1018-2-ND,WT12-A-AI4,Silicon Labs,RF TXRX MOD BLUETOOTH CHIP ANT,4500,0,"13.11810","0","500","Tape & Reel (TR)","-","Active","Bluetooth","Bluetooth v2.1 + EDR, Class 2","DQPSK, GFSK","2.4GHz","3Mbps","3dBm","-86dBm","PIO, SPI, UART, USB","Integrated, Chip","BlueCore4","8MB Flash","3.1V ~ 3.6V","70mA","70mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/BlueGiga%20PDFs/WT12.pdf,//media.digikey.com/Photos/BlueGiga%20Technologies%20Inc/WT12.jpg,1446-1018-1-ND,WT12-A-AI4,Silicon Labs,RF TXRX MOD BLUETOOTH CHIP ANT,5141,0,"20.61000","0","1","Cut Tape (CT)","-","Active","Bluetooth","Bluetooth v2.1 + EDR, Class 2","DQPSK, GFSK","2.4GHz","3Mbps","3dBm","-86dBm","PIO, SPI, UART, USB","Integrated, Chip","BlueCore4","8MB Flash","3.1V ~ 3.6V","70mA","70mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/BlueGiga%20PDFs/WT12.pdf,//media.digikey.com/Photos/BlueGiga%20Technologies%20Inc/WT12.jpg,1446-1018-6-ND,WT12-A-AI4,Silicon Labs,RF TXRX MOD BLUETOOTH CHIP ANT,5141,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth","Bluetooth v2.1 + EDR, Class 2","DQPSK, GFSK","2.4GHz","3Mbps","3dBm","-86dBm","PIO, SPI, UART, USB","Integrated, Chip","BlueCore4","8MB Flash","3.1V ~ 3.6V","70mA","70mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/BlueGiga%20PDFs/WT12.pdf,//media.digikey.com/Photos/BlueGiga%20Technologies%20Inc/WT12.jpg,1446-1011-2-ND,WT12-A-AI5,Silicon Labs,RF TXRX MOD BLUETOOTH CHIP ANT,3500,0,"13.11810","0","500","Tape & Reel (TR)","-","Active","Bluetooth","Bluetooth v2.1 + EDR, Class 2","DQPSK, GFSK","2.4GHz","3Mbps","3dBm","-86dBm","PIO, SPI, UART, USB","Integrated, Chip","BlueCore4","8MB Flash","3.1V ~ 3.6V","70mA","70mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/BlueGiga%20PDFs/WT12.pdf,//media.digikey.com/Photos/BlueGiga%20Technologies%20Inc/WT12.jpg,1446-1011-1-ND,WT12-A-AI5,Silicon Labs,RF TXRX MOD BLUETOOTH CHIP ANT,3911,0,"20.61000","0","1","Cut Tape (CT)","-","Active","Bluetooth","Bluetooth v2.1 + EDR, Class 2","DQPSK, GFSK","2.4GHz","3Mbps","3dBm","-86dBm","PIO, SPI, UART, USB","Integrated, Chip","BlueCore4","8MB Flash","3.1V ~ 3.6V","70mA","70mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/BlueGiga%20PDFs/WT12.pdf,//media.digikey.com/Photos/BlueGiga%20Technologies%20Inc/WT12.jpg,1446-1011-6-ND,WT12-A-AI5,Silicon Labs,RF TXRX MOD BLUETOOTH CHIP ANT,3911,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth","Bluetooth v2.1 + EDR, Class 2","DQPSK, GFSK","2.4GHz","3Mbps","3dBm","-86dBm","PIO, SPI, UART, USB","Integrated, Chip","BlueCore4","8MB Flash","3.1V ~ 3.6V","70mA","70mA","Surface Mount","-40°C ~ 85°C","Module"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en574289,//media.digikey.com/Photos/Microchip%20Tech%20Photos/MFG_RN2483.jpg,RN2483A-I/RM104-ND,RN2483A-I/RM104,Microchip Technology,RN2483A-I/RM104,6612,0,"13.18000","0","1","-","-","Active","General ISM < 1GHz","LoRa™","FSK, GFSK","433MHz, 868MHz","300kbps","14dBm","-146dBm","I²C, SPI, UART","Antenna Not Included, Castellation","-","-","2.1V ~ 3.6V","14mA","39mA","Surface Mount","-40°C ~ 85°C","Module"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en578921,//media.digikey.com/Photos/Microchip%20Tech%20Photos/MFG_RN2903A-I%5ERM098.jpg,RN2903A-I/RM103-ND,RN2903A-I/RM103,Microchip Technology,TXRX RF MOD LORA 47PIN RM,3965,0,"13.18000","0","1","Tray","-","Active","General ISM < 1GHz","LoRa™","FSK, GFSK","902MHz ~ 928MHz","300kbps","18.5dBm","-146dBm","UART","Antenna Not Included, Castellation","-","-","2.1V ~ 3.6V","-","-","Surface Mount","-40°C ~ 85°C","Module"
https://connectivity-staging.s3.us-east-2.amazonaws.com/2019-03/330-0190.pdf,-,450-0152RTR-ND,450-0152R,Laird - Wireless & Thermal Systems,"STERLING-LWB, CHIP ANTENNA, TAPE",1000,0,"13.18750","0","1000","Tape & Reel (TR)","Sterling-LWB™","Active","Bluetooth, WiFi","802.11b/g/n, Bluetooth v4.1","CCK, GFSK, OFDM","2.4GHz","65Mbps","19dBm","-92dBm","SPI, UART","Antenna Not Included, U.FL","BCM4343W","-","3V ~ 3.6V","35mA","29mA","Surface Mount","-40°C ~ 85°C","151-SMD Module"
https://connectivity-staging.s3.us-east-2.amazonaws.com/2019-03/330-0190.pdf,-,450-0152RCT-ND,450-0152R,Laird - Wireless & Thermal Systems,"STERLING-LWB, CHIP ANTENNA, TAPE",1125,0,"15.90000","0","1","Cut Tape (CT)","Sterling-LWB™","Active","Bluetooth, WiFi","802.11b/g/n, Bluetooth v4.1","CCK, GFSK, OFDM","2.4GHz","65Mbps","19dBm","-92dBm","SPI, UART","Antenna Not Included, U.FL","-","-","3V ~ 3.6V","35mA","29mA","Surface Mount","-40°C ~ 85°C","151-SMD Module"
https://connectivity-staging.s3.us-east-2.amazonaws.com/2019-03/330-0190.pdf,-,450-0152RDKR-ND,450-0152R,Laird - Wireless & Thermal Systems,"STERLING-LWB, CHIP ANTENNA, TAPE",1125,0,"Digi-Reel","0","1","Digi-Reel®","Sterling-LWB™","Active","Bluetooth, WiFi","802.11b/g/n, Bluetooth v4.1","CCK, GFSK, OFDM","2.4GHz","65Mbps","19dBm","-92dBm","SPI, UART","Antenna Not Included, U.FL","-","-","3V ~ 3.6V","35mA","29mA","Surface Mount","-40°C ~ 85°C","151-SMD Module"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fwl1801mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/WL1831MODGBMOCT.jpg,296-43666-2-ND,WL1831MODGBMOCR,Texas Instruments,RF TXRX MOD BLUETOOTH/WIFI CHIP,2400,0,"13.29601","0","1200","Tape & Reel (TR)","WiLink™","Active","Bluetooth, WiFi","802.11b/g/n, Bluetooth 4.2","CCK, DSSS, GFSK, OFDM","2.4GHz","54Mbps","17.3dBm","-96.3dBm","SDIO, UART","-","-","-","2.9V ~ 4.8V","49mA ~ 85mA","238mA ~ 420mA","Surface Mount","-20°C ~ 70°C","100-SMD Module"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fwl1801mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/WL1831MODGBMOCT.jpg,296-43666-1-ND,WL1831MODGBMOCR,Texas Instruments,RF TXRX MOD BLUETOOTH/WIFI CHIP,2909,0,"20.47000","0","1","Cut Tape (CT)","WiLink™","Active","Bluetooth, WiFi","802.11b/g/n, Bluetooth 4.2","CCK, DSSS, GFSK, OFDM","2.4GHz","54Mbps","17.3dBm","-96.3dBm","SDIO, UART","-","-","-","2.9V ~ 4.8V","49mA ~ 85mA","238mA ~ 420mA","Surface Mount","-20°C ~ 70°C","100-SMD Module"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fwl1801mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/WL1831MODGBMOCT.jpg,296-43666-6-ND,WL1831MODGBMOCR,Texas Instruments,RF TXRX MOD BLUETOOTH/WIFI CHIP,2909,0,"Digi-Reel","0","1","Digi-Reel®","WiLink™","Active","Bluetooth, WiFi","802.11b/g/n, Bluetooth 4.2","CCK, DSSS, GFSK, OFDM","2.4GHz","54Mbps","17.3dBm","-96.3dBm","SDIO, UART","-","-","-","2.9V ~ 4.8V","49mA ~ 85mA","238mA ~ 420mA","Surface Mount","-20°C ~ 70°C","100-SMD Module"
https://assets.lairdtech.com/home/brandworld/files/Product%20Brief%20-%20Bx600%20Breakout%20Boards%20and%20DVK-BL600.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/BL600_SA.jpg,BL600-SA-ND,BL600-SA,Laird - Wireless & Thermal Systems,RF TXRX MOD BLUETOOTH CHIP ANT,3955,0,"13.30000","0","1","Tray","BL600","Active","Bluetooth","Bluetooth v4.0","-","2.4GHz","1Mbps","4dBm","-91dBm","I²C, SPI, UART","Integrated, Chip","nRF51822","-","1.8V ~ 3.6V","10.5mA","10.5mA","Surface Mount","-40°C ~ 85°C","Module"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en568918,//media.digikey.com/Photos/Microchip%20Tech%20Photos/MFG_MRF24J40MD.jpg,MRF24J40MDT-I/RMTR-ND,MRF24J40MDT-I/RM,Microchip Technology,RF TXRX MOD 802.15.4 TRACE ANT,350,0,"13.33860","0","350","Tape & Reel (TR)","-","Active","802.15.4","Zigbee®","-","2.4GHz","250kbps","19dBm","-104dBm","SPI","Integrated, Trace","-","-","3V ~ 3.6V","32mA","140mA","Surface Mount","-40°C ~ 85°C","12-SMD Module"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en568918,//media.digikey.com/Photos/Microchip%20Tech%20Photos/MFG_MRF24J40MD.jpg,MRF24J40MDT-I/RMCT-ND,MRF24J40MDT-I/RM,Microchip Technology,RF TXRX MOD 802.15.4 TRACE ANT,593,0,"16.38000","0","1","Cut Tape (CT)","-","Active","802.15.4","Zigbee®","-","2.4GHz","250kbps","19dBm","-104dBm","SPI","Integrated, Trace","-","-","3V ~ 3.6V","32mA","140mA","Surface Mount","-40°C ~ 85°C","12-SMD Module"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en568918,//media.digikey.com/Photos/Microchip%20Tech%20Photos/MFG_MRF24J40MD.jpg,MRF24J40MDT-I/RMDKR-ND,MRF24J40MDT-I/RM,Microchip Technology,RF TXRX MOD 802.15.4 TRACE ANT,593,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","802.15.4","Zigbee®","-","2.4GHz","250kbps","19dBm","-104dBm","SPI","Integrated, Trace","-","-","3V ~ 3.6V","32mA","140mA","Surface Mount","-40°C ~ 85°C","12-SMD Module"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en586183,//media.digikey.com/Photos/Microchip%20Tech%20Photos/BM64SPKS1MC1-0001AA.JPG,BM64SPKS1MC1-0001AA-ND,BM64SPKS1MC1-0001AA,Microchip Technology,RF TXRX MOD BLUETOOTH TRACE ANT,366,0,"14.20000","0","1","Bulk","-","Active","Bluetooth","Bluetooth v5.0","8DPSK, DQPSK, GFSK","2.4GHz","3Mbps","15dBm","-90dBm","I²S, UART","Integrated, Trace","-","-","3.2V ~ 4.2V","15mA","15mA","Surface Mount","-20°C ~ 70°C","Module"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fwl1801mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/WL1835MODGBMOCR.jpg,296-38032-2-ND,WL1835MODGBMOCR,Texas Instruments,RF TXRX MOD BLUETOOTH/WIFI CHIP,3600,0,"14.24280","0","1200","Tape & Reel (TR)","WiLink™","Active","Bluetooth, WiFi","802.11b/g/n, Bluetooth 4.2","CCK, DSSS, GFSK, OFDM","2.4GHz","54Mbps","17.3dBm","-96.3dBm","SDIO, UART","-","-","-","2.9V ~ 4.8V","49mA ~ 85mA","238mA ~ 420mA","Surface Mount","-20°C ~ 70°C","Module"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fwl1801mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/WL1835MODGBMOCR.jpg,296-38032-1-ND,WL1835MODGBMOCR,Texas Instruments,RF TXRX MOD BLUETOOTH/WIFI CHIP,4731,0,"22.43000","0","1","Cut Tape (CT)","WiLink™","Active","Bluetooth, WiFi","802.11b/g/n, Bluetooth 4.2","CCK, DSSS, GFSK, OFDM","2.4GHz","54Mbps","17.3dBm","-96.3dBm","SDIO, UART","-","-","-","2.9V ~ 4.8V","49mA ~ 85mA","238mA ~ 420mA","Surface Mount","-20°C ~ 70°C","Module"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fwl1801mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/WL1835MODGBMOCR.jpg,296-38032-6-ND,WL1835MODGBMOCR,Texas Instruments,RF TXRX MOD BLUETOOTH/WIFI CHIP,4731,0,"Digi-Reel","0","1","Digi-Reel®","WiLink™","Active","Bluetooth, WiFi","802.11b/g/n, Bluetooth 4.2","CCK, DSSS, GFSK, OFDM","2.4GHz","54Mbps","17.3dBm","-96.3dBm","SDIO, UART","-","-","-","2.9V ~ 4.8V","49mA ~ 85mA","238mA ~ 420mA","Surface Mount","-20°C ~ 70°C","Module"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fwl1801mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/WL1801MODGBMOCT.jpg,296-37025-2-ND,WL1801MODGBMOCT,Texas Instruments,RF TXRX MODULE WIFI CHIP ANT,750,0,"14.50652","0","250","Tape & Reel (TR)","WiLink™","Active","Bluetooth, WiFi","802.11b/g/n, Bluetooth 4.2","CCK, DSSS, GFSK, OFDM","2.4GHz","54Mbps","18.5dBm","-96.3dBm","SDIO, UART","-","-","-","2.9V ~ 4.8V","49mA ~ 85mA","238mA ~ 420mA","Surface Mount","-20°C ~ 70°C","Module"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fwl1801mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/WL1801MODGBMOCT.jpg,296-37025-1-ND,WL1801MODGBMOCT,Texas Instruments,RF TXRX MODULE WIFI CHIP ANT,3858,0,"19.80000","0","1","Cut Tape (CT)","WiLink™","Active","Bluetooth, WiFi","802.11b/g/n, Bluetooth 4.2","CCK, DSSS, GFSK, OFDM","2.4GHz","54Mbps","18.5dBm","-96.3dBm","SDIO, UART","-","-","-","2.9V ~ 4.8V","49mA ~ 85mA","238mA ~ 420mA","Surface Mount","-20°C ~ 70°C","Module"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fwl1801mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/WL1801MODGBMOCT.jpg,296-37025-6-ND,WL1801MODGBMOCT,Texas Instruments,RF TXRX MODULE WIFI CHIP ANT,3858,0,"Digi-Reel","0","1","Digi-Reel®","WiLink™","Active","Bluetooth, WiFi","802.11b/g/n, Bluetooth 4.2","CCK, DSSS, GFSK, OFDM","2.4GHz","54Mbps","18.5dBm","-96.3dBm","SDIO, UART","-","-","-","2.9V ~ 4.8V","49mA ~ 85mA","238mA ~ 420mA","Surface Mount","-20°C ~ 70°C","Module"
https://www.rfsolutions.co.uk/downloads/1463993415RFM95_96_97_98W.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_RFM95W-868S2.jpg,RFM95W-868S2-ND,RFM95W-868S2,RF Solutions,RF TXRX MODULE ISM<1GHZ,1150,0,"14.87000","0","1","Strip","-","Active","General ISM < 1GHz","LoRa™","FSK, GFSK, GMSK, MSK, OOK","868MHz","300kbps","17dBm","-123dBm","SPI","Antenna Not Included","-","-","1.8V ~ 3.7V","10.8mA ~ 12.1mA","20mA ~ 120mA","Surface Mount","-20°C ~ 70°C","16-SMD Module"
https://www.decawave.com/wp-content/uploads/2019/01/DWM1001_Datasheet-1.4.pdf,//media.digikey.com/Photos/Decawave%20Limited/MFG_DWM1001.JPG,1479-1004-2-ND,DWM1001,Decawave Limited,RF TXRX MODULE UWB/BLUETOOTH RTL,1500,0,"14.94012","0","500","Tape & Reel (TR)","-","Active","802.15.4, Bluetooth","Bluetooth v4.0, UWB","-","2.4GHz, 6.5GHz","6.8Mbps","-","-","I²C, I²S, SPI, UART","Integrated, Trace","nRF52832","-","2.8V ~ 3.6V","-","-","Surface Mount","-","20-SMD Module"
https://www.decawave.com/wp-content/uploads/2019/01/DWM1001_Datasheet-1.4.pdf,//media.digikey.com/Photos/Decawave%20Limited/MFG_DWM1001.JPG,1479-1004-1-ND,DWM1001,Decawave Limited,RF TXRX MODULE UWB/BLUETOOTH RTL,1758,0,"23.55000","0","1","Cut Tape (CT)","-","Active","802.15.4, Bluetooth","Bluetooth v4.0, UWB","-","2.4GHz, 6.5GHz","6.8Mbps","-","-","I²C, I²S, SPI, UART","Integrated, Trace","nRF52832","-","2.8V ~ 3.6V","-","-","Surface Mount","-","20-SMD Module"
https://www.decawave.com/wp-content/uploads/2019/01/DWM1001_Datasheet-1.4.pdf,//media.digikey.com/Photos/Decawave%20Limited/MFG_DWM1001.JPG,1479-1004-6-ND,DWM1001,Decawave Limited,RF TXRX MODULE UWB/BLUETOOTH RTL,1758,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","802.15.4, Bluetooth","Bluetooth v4.0, UWB","-","2.4GHz, 6.5GHz","6.8Mbps","-","-","I²C, I²S, SPI, UART","Integrated, Trace","nRF52832","-","2.8V ~ 3.6V","-","-","Surface Mount","-","20-SMD Module"
https://assets.lairdtech.com/home/brandworld/files/Product%20Brief%20-%20BTM41X%20Modules.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_BTM411-HiRes.jpg,BTM411-ND,BTM411,Laird - Wireless & Thermal Systems,RF TXRX MOD BLUETOOTH CHIP ANT,970,0,"15.00000","0","1","Tray","-","Active","Bluetooth","Bluetooth v2.1 + EDR","-","2.4GHz","2.1Mbps","4dBm","-84dBm","UART","Integrated, Chip","BlueCore4","-","3V ~ 3.3V","40mA","40mA","Surface Mount","-40°C ~ 85°C","Module"
https://www.cypress.com/file/318881/download,//media.digikey.com/photos/Cypress%20Semi%20Photos/CYBLE-212006-01.JPG,428-4019-ND,CYBLE-212006-01,Cypress Semiconductor Corp,RF TXRX MOD BLUETOOTH 4.2 ANT,936,0,"15.18000","0","1","Bulk","EZ-BLE™ PRoC™","Active","Bluetooth","Bluetooth v4.2","-","2.4GHz","1Mbps","7.5dBm","-93dBm","I²C, SPI, UART","Integrated, Trace","-","256kB Flash, 32kB SRAM","1.8V ~ 4.5V","16.4mA","15.6mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/Sierra%20Wireless%20PDFs/AirPrime_XA1100_Spec_6-25-17.pdf,//media.digikey.com/Photos/Sierra-Wireless/mfg_XA1110_1103891.jpg,1645-1093-2-ND,XA1110_1103891,Sierra Wireless,MOD GNSS PATCH ANTENNA,800,0,"15.33483","0","400","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","-","Module"
//media.digikey.com/pdf/Data%20Sheets/Sierra%20Wireless%20PDFs/AirPrime_XA1100_Spec_6-25-17.pdf,//media.digikey.com/Photos/Sierra-Wireless/mfg_XA1110_1103891.jpg,1645-1093-1-ND,XA1110_1103891,Sierra Wireless,MOD GNSS PATCH ANTENNA,803,0,"20.92000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","-","Module"
//media.digikey.com/pdf/Data%20Sheets/Sierra%20Wireless%20PDFs/AirPrime_XA1100_Spec_6-25-17.pdf,//media.digikey.com/Photos/Sierra-Wireless/mfg_XA1110_1103891.jpg,1645-1093-6-ND,XA1110_1103891,Sierra Wireless,MOD GNSS PATCH ANTENNA,803,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","-","Module"
//media.digikey.com/pdf/Data%20Sheets/Dynastream%20PDFs/N5%20ANT%20SoC%20Module%20Series.pdf,//media.digikey.com/Photos/Dynastream%20Innovations/MFG_N550M8CC.JPG,1094-1018-ND,N550M8CC-TRAY,Garmin Canada Inc.,RF TXRX MOD BLUETOOTH TRACE ANT,848,0,"15.53000","0","1","Tray","N5","Active","Bluetooth","Bluetooth v4.1","-","2.4GHz","60kbps","4dBm","-93dBm","I²C, SPI, UART","Integrated, Trace","nRF51422","256kB Flash, 16kB RAM","1.8V ~ 3.6V","16mA","16mA","Surface Mount","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/Garmin%20Canada/D52_ANT_SoC_Module_v.2.3_DS.pdf,//media.digikey.com/Photos/Dynastream%20Innovations/MFG_D52MD2M8IA.jpg,1094-1028-ND,D52MD2M8IA-TRAY,Garmin Canada Inc.,"D52M SOC MODULE, 9.8X14.0X2.0MM,",212,0,"15.53000","0","1","Tray","-","Active","General ISM > 1GHZ","ANT™","-","2.4GHz","60kbps","4dBm","-96dBm","I²C, SPI, UART","Integrated, Trace","nRF52832","512kB Flash, 64kB RAM","1.7V ~ 3.6V","-","-","Surface Mount","-40°C ~ 85°C","Module"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en572993,//media.digikey.com/Photos/Roving%20Networks%20Photos/RN-42-N.jpg,740-1043-ND,RN42N-I/RM,Microchip Technology,RF TXRX MODULE BLUETOOTH U.FL,1234,0,"15.73000","0","1","Tray","-","Active","Bluetooth","Bluetooth v2.1 +EDR, Class 2","-","2.4GHz","300kbps","4dBm","-80dBm","UART","Antenna Not Included, U.FL","-","-","3V ~ 3.6V","-","30mA","Surface Mount","-40°C ~ 85°C","24-SMD Module"
