Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit Type","Resistance (Ohms)","Tolerance","Number of Resistors","Resistor Matching Ratio","Resistor-Ratio-Drift","Number of Pins","Power Per Element","Temperature Coefficient","Operating Temperature","Applications","Mounting Type","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-500/500CT-ND,MPMT1001AT1,Vishay Thin Film,RES NTWRK 2 RES 500 OHM TO236-3,5571,0,"4.07000","0","1","Cut Tape (CT)","MPM","Active","Voltage Divider","500","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-500/500DKR-ND,MPMT1001AT1,Vishay Thin Film,RES NTWRK 2 RES 500 OHM TO236-3,5571,0,"Digi-Reel","0","1","Digi-Reel®","MPM","Active","Voltage Divider","500","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-50K/50KTR-ND,MPMT1003AT1,Vishay Thin Film,RES NTWRK 2 RES 50K OHM TO236-3,5000,0,"1.68300","0","1000","Tape & Reel (TR)","MPM","Active","Voltage Divider","50k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-50K/50KCT-ND,MPMT1003AT1,Vishay Thin Film,RES NTWRK 2 RES 50K OHM TO236-3,6250,0,"4.07000","0","1","Cut Tape (CT)","MPM","Active","Voltage Divider","50k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-50K/50KDKR-ND,MPMT1003AT1,Vishay Thin Film,RES NTWRK 2 RES 50K OHM TO236-3,6250,0,"Digi-Reel","0","1","Digi-Reel®","MPM","Active","Voltage Divider","50k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-2K/2KTR-ND,MPMT4001AT1,Vishay Thin Film,RES NETWORK 2 RES 2K OHM TO236-3,1000,0,"1.68300","0","1000","Tape & Reel (TR)","MPM","Active","Voltage Divider","2k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-2K/2KCT-ND,MPMT4001AT1,Vishay Thin Film,RES NETWORK 2 RES 2K OHM TO236-3,1847,0,"4.07000","0","1","Cut Tape (CT)","MPM","Active","Voltage Divider","2k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-2K/2KDKR-ND,MPMT4001AT1,Vishay Thin Film,RES NETWORK 2 RES 2K OHM TO236-3,1847,0,"Digi-Reel","0","1","Digi-Reel®","MPM","Active","Voltage Divider","2k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-2.5K/2.5KTR-ND,MPMT5001AT1,Vishay Thin Film,RES NTWRK 2 RES 2.5K OHM TO236-3,1000,0,"1.68300","0","1000","Tape & Reel (TR)","MPM","Active","Voltage Divider","2.5k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-2.5K/2.5KCT-ND,MPMT5001AT1,Vishay Thin Film,RES NTWRK 2 RES 2.5K OHM TO236-3,1769,0,"4.07000","0","1","Cut Tape (CT)","MPM","Active","Voltage Divider","2.5k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-2.5K/2.5KDKR-ND,MPMT5001AT1,Vishay Thin Film,RES NTWRK 2 RES 2.5K OHM TO236-3,1769,0,"Digi-Reel","0","1","Digi-Reel®","MPM","Active","Voltage Divider","2.5k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-10K/10KTR-ND,MPMT2002AT1,Vishay Thin Film,RES NTWRK 2 RES 10K OHM TO236-3,1000,0,"1.68300","0","1000","Tape & Reel (TR)","MPM","Active","Voltage Divider","10k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-10K/10KCT-ND,MPMT2002AT1,Vishay Thin Film,RES NTWRK 2 RES 10K OHM TO236-3,1492,0,"4.07000","0","1","Cut Tape (CT)","MPM","Active","Voltage Divider","10k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-10K/10KDKR-ND,MPMT2002AT1,Vishay Thin Film,RES NTWRK 2 RES 10K OHM TO236-3,1492,0,"Digi-Reel","0","1","Digi-Reel®","MPM","Active","Voltage Divider","10k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-25K/25KTR-ND,MPMT5002AT1,Vishay Thin Film,RES NTWRK 2 RES 25K OHM TO236-3,1000,0,"1.68300","0","1000","Tape & Reel (TR)","MPM","Active","Voltage Divider","25k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-25K/25KCT-ND,MPMT5002AT1,Vishay Thin Film,RES NTWRK 2 RES 25K OHM TO236-3,2357,0,"4.07000","0","1","Cut Tape (CT)","MPM","Active","Voltage Divider","25k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-25K/25KDKR-ND,MPMT5002AT1,Vishay Thin Film,RES NTWRK 2 RES 25K OHM TO236-3,2357,0,"Digi-Reel","0","1","Digi-Reel®","MPM","Active","Voltage Divider","25k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-100K/100KTR-ND,MPMT2003AT1,Vishay Thin Film,RES NTWRK 2 RES 100K OHM TO236-3,1000,0,"1.68300","0","1000","Tape & Reel (TR)","MPM","Active","Voltage Divider","100k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-100K/100KCT-ND,MPMT2003AT1,Vishay Thin Film,RES NTWRK 2 RES 100K OHM TO236-3,1356,0,"4.07000","0","1","Cut Tape (CT)","MPM","Active","Voltage Divider","100k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-100K/100KDKR-ND,MPMT2003AT1,Vishay Thin Film,RES NTWRK 2 RES 100K OHM TO236-3,1356,0,"Digi-Reel","0","1","Digi-Reel®","MPM","Active","Voltage Divider","100k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/753.pdf,//media.digikey.com/photos/CTS%20Photos/75309%20SERIES.jpg,753091103GPTR-ND,753091103GPTR7,CTS Resistor Products,RES ARRAY 8 RES 10K OHM 9SRT,17000,0,"1.74696","0","1000","Tape & Reel (TR)","753","Active","Bussed","10k","±2%","8","-","-","9","40mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","9-SRT","-","0.270"" L x 0.080"" W (6.86mm x 2.03mm)","0.100"" (2.53mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/753.pdf,//media.digikey.com/photos/CTS%20Photos/75309%20SERIES.jpg,753091103GPCT-ND,753091103GPTR7,CTS Resistor Products,RES ARRAY 8 RES 10K OHM 9SRT,17495,0,"4.22000","0","1","Cut Tape (CT)","753","Active","Bussed","10k","±2%","8","-","-","9","40mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","9-SRT","-","0.270"" L x 0.080"" W (6.86mm x 2.03mm)","0.100"" (2.53mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/753.pdf,//media.digikey.com/photos/CTS%20Photos/75309%20SERIES.jpg,753091103GPDKR-ND,753091103GPTR7,CTS Resistor Products,RES ARRAY 8 RES 10K OHM 9SRT,17495,0,"Digi-Reel","0","1","Digi-Reel®","753","Active","Bussed","10k","±2%","8","-","-","9","40mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","9-SRT","-","0.270"" L x 0.080"" W (6.86mm x 2.03mm)","0.100"" (2.53mm)"
http://www.vishay.com/docs/60005/orn.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,ORNT-10KATR-ND,ORNTA1002AT1,Vishay Thin Film,RES ARRAY 4 RES 10K OHM 8SOIC,18000,0,"1.75950","0","1000","Tape & Reel (TR)","ORN","Active","Isolated","10k","±0.1%","4","±0.01%","±5 ppm/°C","8","100mW","±25ppm/°C","-55°C ~ 125°C","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","-","0.194"" L x 0.157"" W (4.93mm x 3.99mm)","0.068"" (1.73mm)"
http://www.vishay.com/docs/60005/orn.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,ORNT-10KACT-ND,ORNTA1002AT1,Vishay Thin Film,RES ARRAY 4 RES 10K OHM 8SOIC,19880,0,"3.95000","0","1","Cut Tape (CT)","ORN","Active","Isolated","10k","±0.1%","4","±0.01%","±5 ppm/°C","8","100mW","±25ppm/°C","-55°C ~ 125°C","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","-","0.194"" L x 0.157"" W (4.93mm x 3.99mm)","0.068"" (1.73mm)"
http://www.vishay.com/docs/60005/orn.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,ORNT-10KADKR-ND,ORNTA1002AT1,Vishay Thin Film,RES ARRAY 4 RES 10K OHM 8SOIC,19880,0,"Digi-Reel","0","1","Digi-Reel®","ORN","Active","Isolated","10k","±0.1%","4","±0.01%","±5 ppm/°C","8","100mW","±25ppm/°C","-55°C ~ 125°C","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","-","0.194"" L x 0.157"" W (4.93mm x 3.99mm)","0.068"" (1.73mm)"
http://www.vishay.com/docs/60005/orn.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,ORNT-1KATR-ND,ORNTA1001AT1,Vishay Thin Film,RES ARRAY 4 RES 1K OHM 8SOIC,9000,0,"1.75950","0","1000","Tape & Reel (TR)","ORN","Active","Isolated","1k","±0.1%","4","±0.01%","±5 ppm/°C","8","100mW","±25ppm/°C","-55°C ~ 125°C","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","-","0.194"" L x 0.157"" W (4.93mm x 3.99mm)","0.068"" (1.73mm)"
http://www.vishay.com/docs/60005/orn.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,ORNT-1KACT-ND,ORNTA1001AT1,Vishay Thin Film,RES ARRAY 4 RES 1K OHM 8SOIC,9054,0,"3.95000","0","1","Cut Tape (CT)","ORN","Active","Isolated","1k","±0.1%","4","±0.01%","±5 ppm/°C","8","100mW","±25ppm/°C","-55°C ~ 125°C","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","-","0.194"" L x 0.157"" W (4.93mm x 3.99mm)","0.068"" (1.73mm)"
http://www.vishay.com/docs/60005/orn.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,ORNT-1KADKR-ND,ORNTA1001AT1,Vishay Thin Film,RES ARRAY 4 RES 1K OHM 8SOIC,9054,0,"Digi-Reel","0","1","Digi-Reel®","ORN","Active","Isolated","1k","±0.1%","4","±0.01%","±5 ppm/°C","8","100mW","±25ppm/°C","-55°C ~ 125°C","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","-","0.194"" L x 0.157"" W (4.93mm x 3.99mm)","0.068"" (1.73mm)"
http://www.vishay.com/docs/60005/orn.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,ORNT-100KATR-ND,ORNTA1003AT1,Vishay Thin Film,RES ARRAY 4 RES 100K OHM 8SOIC,7000,0,"1.75950","0","1000","Tape & Reel (TR)","ORN","Active","Isolated","100k","±0.1%","4","±0.01%","±5 ppm/°C","8","100mW","±25ppm/°C","-55°C ~ 125°C","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","-","0.194"" L x 0.157"" W (4.93mm x 3.99mm)","0.068"" (1.73mm)"
http://www.vishay.com/docs/60005/orn.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,ORNT-100KACT-ND,ORNTA1003AT1,Vishay Thin Film,RES ARRAY 4 RES 100K OHM 8SOIC,7932,0,"3.95000","0","1","Cut Tape (CT)","ORN","Active","Isolated","100k","±0.1%","4","±0.01%","±5 ppm/°C","8","100mW","±25ppm/°C","-55°C ~ 125°C","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","-","0.194"" L x 0.157"" W (4.93mm x 3.99mm)","0.068"" (1.73mm)"
http://www.vishay.com/docs/60005/orn.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,ORNT-100KADKR-ND,ORNTA1003AT1,Vishay Thin Film,RES ARRAY 4 RES 100K OHM 8SOIC,7932,0,"Digi-Reel","0","1","Digi-Reel®","ORN","Active","Isolated","100k","±0.1%","4","±0.01%","±5 ppm/°C","8","100mW","±25ppm/°C","-55°C ~ 125°C","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","-","0.194"" L x 0.157"" W (4.93mm x 3.99mm)","0.068"" (1.73mm)"
http://www.vishay.com/docs/60005/orn.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,ORNT-20KATR-ND,ORNTA2002AT1,Vishay Thin Film,RES ARRAY 4 RES 20K OHM 8SOIC,5000,0,"1.75950","0","1000","Tape & Reel (TR)","ORN","Active","Isolated","20k","±0.1%","4","±0.01%","±5 ppm/°C","8","100mW","±25ppm/°C","-55°C ~ 125°C","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","-","0.194"" L x 0.157"" W (4.93mm x 3.99mm)","0.068"" (1.73mm)"
http://www.vishay.com/docs/60005/orn.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,ORNT-20KACT-ND,ORNTA2002AT1,Vishay Thin Film,RES ARRAY 4 RES 20K OHM 8SOIC,6042,0,"3.95000","0","1","Cut Tape (CT)","ORN","Active","Isolated","20k","±0.1%","4","±0.01%","±5 ppm/°C","8","100mW","±25ppm/°C","-55°C ~ 125°C","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","-","0.194"" L x 0.157"" W (4.93mm x 3.99mm)","0.068"" (1.73mm)"
http://www.vishay.com/docs/60005/orn.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,ORNT-20KADKR-ND,ORNTA2002AT1,Vishay Thin Film,RES ARRAY 4 RES 20K OHM 8SOIC,6042,0,"Digi-Reel","0","1","Digi-Reel®","ORN","Active","Isolated","20k","±0.1%","4","±0.01%","±5 ppm/°C","8","100mW","±25ppm/°C","-55°C ~ 125°C","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","-","0.194"" L x 0.157"" W (4.93mm x 3.99mm)","0.068"" (1.73mm)"
http://www.vishay.com/docs/60005/orn.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,ORNT-5KATR-ND,ORNTA5001AT1,Vishay Thin Film,RES ARRAY 4 RES 5K OHM 8SOIC,1000,0,"1.75950","0","1000","Tape & Reel (TR)","ORN","Active","Isolated","5k","±0.1%","4","±0.05%","±5 ppm/°C","8","100mW","±25ppm/°C","-55°C ~ 125°C","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","-","0.194"" L x 0.157"" W (4.93mm x 3.99mm)","0.068"" (1.73mm)"
http://www.vishay.com/docs/60005/orn.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,ORNT-5KACT-ND,ORNTA5001AT1,Vishay Thin Film,RES ARRAY 4 RES 5K OHM 8SOIC,1555,0,"3.95000","0","1","Cut Tape (CT)","ORN","Active","Isolated","5k","±0.1%","4","±0.05%","±5 ppm/°C","8","100mW","±25ppm/°C","-55°C ~ 125°C","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","-","0.194"" L x 0.157"" W (4.93mm x 3.99mm)","0.068"" (1.73mm)"
http://www.vishay.com/docs/60005/orn.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,ORNT-5KADKR-ND,ORNTA5001AT1,Vishay Thin Film,RES ARRAY 4 RES 5K OHM 8SOIC,1555,0,"Digi-Reel","0","1","Digi-Reel®","ORN","Active","Isolated","5k","±0.1%","4","±0.05%","±5 ppm/°C","8","100mW","±25ppm/°C","-55°C ~ 125°C","-","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","-","0.194"" L x 0.157"" W (4.93mm x 3.99mm)","0.068"" (1.73mm)"
https://datasheets.maximintegrated.com/en/ds/MAX5490.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-3%20PKG.jpg,MAX5490GC01000+TTR-ND,MAX5490GC01000+T,Maxim Integrated,RES NTWRK 2 RES 50K OHM TO236-3,2500,7500,"1.80000","0","2500","Tape & Reel (TR)","MAX5490","Active","Voltage Divider","50k","-","2","±0.1%","±1 ppm/°C","3","67.2mW","±35ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3","0.115"" L x 0.051"" W (2.92mm x 1.30mm)","0.044"" (1.12mm)"
https://datasheets.maximintegrated.com/en/ds/MAX5490.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-3%20PKG.jpg,MAX5490GC01000+TCT-ND,MAX5490GC01000+T,Maxim Integrated,RES NTWRK 2 RES 50K OHM TO236-3,5030,7500,"4.05000","0","1","Cut Tape (CT)","MAX5490","Active","Voltage Divider","50k","-","2","±0.1%","±1 ppm/°C","3","67.2mW","±35ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3","0.115"" L x 0.051"" W (2.92mm x 1.30mm)","0.044"" (1.12mm)"
https://datasheets.maximintegrated.com/en/ds/MAX5490.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-3%20PKG.jpg,MAX5490GC01000+TDKR-ND,MAX5490GC01000+T,Maxim Integrated,RES NTWRK 2 RES 50K OHM TO236-3,5030,7500,"Digi-Reel","0","1","Digi-Reel®","MAX5490","Active","Voltage Divider","50k","-","2","±0.1%","±1 ppm/°C","3","67.2mW","±35ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3","0.115"" L x 0.051"" W (2.92mm x 1.30mm)","0.044"" (1.12mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-1K/20KTR-ND,MPMT10012002AT1,Vishay Thin Film,RES NTWRK 2 RES MULT OHM TO236-3,11000,0,"1.86150","0","1000","Tape & Reel (TR)","MPM","Active","Voltage Divider","1k, 20k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-1K/20KCT-ND,MPMT10012002AT1,Vishay Thin Film,RES NTWRK 2 RES MULT OHM TO236-3,12048,0,"4.18000","0","1","Cut Tape (CT)","MPM","Active","Voltage Divider","1k, 20k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
http://www.vishay.com/docs/60001/mpm.pdf,//media.digikey.com/Renders/Vishay%20Thin%20Film%20Renders/SOT-23%20Pkg.jpg,MPMT-1K/20KDKR-ND,MPMT10012002AT1,Vishay Thin Film,RES NTWRK 2 RES MULT OHM TO236-3,12048,0,"Digi-Reel","0","1","Digi-Reel®","MPM","Active","Voltage Divider","1k, 20k","±0.1%","2","±0.05%","±2 ppm/°C","3","100mW","±25ppm/°C","-55°C ~ 125°C","Voltage Divider (TCR Matched)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23","0.113"" L x 0.051"" W (2.86mm x 1.30mm)","0.040"" (1.02mm)"
