Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Power (Watts)","Tolerance","Adjustment Type","Fader Type","Travel Range","Size / Dimension","Mounting Type"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS30M-0PC1FBR10K-ND,PS30M-0PC1FBR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.1W TOP 30MM,0,0,"1.00700","0","540","-","PSxxM","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Dual","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS30M-OPC1FBR10K-ND,PS30M-OPC1FBR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.1W TOP 30MM,0,0,"1.00700","0","540","-","PSxxM","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Dual","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-10MA1BR100K-ND,PS45-10MA1BR100K,TT Electronics/BI,SLIDE POT 100KOHM 0.25W TOP 45MM,0,0,"1.00700","0","520","-","PSxx","Active","100 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-10MA1BR10K-ND,PS45-10MA1BR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.25W TOP 45MM,0,0,"1.00700","0","520","-","PSxx","Active","10 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-10MA1BR1K-ND,PS45-10MA1BR1K,TT Electronics/BI,SLIDE POT 1K OHM 0.25W TOP 45MM,0,0,"1.00700","0","520","-","PSxx","Active","1 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-10MA1BR1MEG-ND,PS45-10MA1BR1MEG,TT Electronics/BI,SLIDE POT 1M OHM 0.25W TOP 45MM,0,0,"1.00700","0","520","-","PSxx","Active","1 MOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-10MA1BR500-ND,PS45-10MA1BR500,TT Electronics/BI,SLIDE POT 500 OHM 0.25W TOP 45MM,0,0,"1.00700","0","520","-","PSxx","Active","500 Ohms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-10MA1BR500K-ND,PS45-10MA1BR500K,TT Electronics/BI,SLIDE POT 500KOHM 0.25W TOP 45MM,0,0,"1.00700","0","520","-","PSxx","Active","500 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-10MA1BR50K-ND,PS45-10MA1BR50K,TT Electronics/BI,SLIDE POT 50K OHM 0.25W TOP 45MM,0,0,"1.00700","0","520","-","PSxx","Active","50 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-10MA1BR5K-ND,PS45-10MA1BR5K,TT Electronics/BI,SLIDE POT 5K OHM 0.25W TOP 45MM,0,0,"1.00700","0","520","-","PSxx","Active","5 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-10MC1BR100K-ND,PS45-10MC1BR100K,TT Electronics/BI,SLIDE POT 100KOHM 0.25W TOP 45MM,0,0,"1.00700","0","520","-","PSxx","Active","100 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-10MC1BR10K-ND,PS45-10MC1BR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.25W TOP 45MM,0,0,"1.00700","0","520","-","PSxx","Active","10 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-10MC3BR100K-ND,PS45-10MC3BR100K,TT Electronics/BI,SLIDE POT 100KOHM 0.25W TOP 45MM,0,0,"1.00700","0","520","-","PSxx","Active","100 kOhms","0.25W, 1/4W","±20%","Top","Standard","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0MC1BR100K-ND,PS45M-0MC1BR100K,TT Electronics/BI,SLIDE POT 100K OHM 0.125W TOP,0,0,"1.00700","0","520","-","PSxxM","Active","100 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0MC1BR1K-ND,PS45M-0MC1BR1K,TT Electronics/BI,SLIDE POT 1K OHM 0.125W TOP 45MM,0,0,"1.00700","0","520","-","PSxxM","Active","1 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0MC1BR50K-ND,PS45M-0MC1BR50K,TT Electronics/BI,SLIDE POT 50KOHM 0.125W TOP 45MM,0,0,"1.00700","0","520","-","PSxxM","Active","50 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0MD2LR10K-ND,PS45M-0MD2LR10K,TT Electronics/BI,SLIDE POT 10KOHM 0.125W TOP 45MM,0,0,"1.00700","0","520","-","PSxxM","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0MD2LR20K-ND,PS45M-0MD2LR20K,TT Electronics/BI,SLIDE POT 20KOHM 0.125W TOP 45MM,0,0,"1.00700","0","520","-","PSxxM","Active","20 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-1MD2LR10K-ND,PS45M-1MD2LR10K,TT Electronics/BI,SLIDE POT 10KOHM 0.125W TOP 45MM,0,0,"1.00700","0","520","-","PSxxM","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-1MD2LR20K-ND,PS45M-1MD2LR20K,TT Electronics/BI,SLIDE POT 20KOHM 0.125W TOP 45MM,0,0,"1.00700","0","520","-","PSxxM","Active","20 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-1PD2FBR10KN-ND,PS45M-1PD2FBR10KN,TT Electronics/BI,SLIDE POT 10KOHM 0.125W TOP 45MM,0,0,"1.00700","0","520","-","PSxxM","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-1PD2FLR10KN-ND,PS45M-1PD2FLR10KN,TT Electronics/BI,SLIDE POT 10KOHM 0.125W TOP 45MM,0,0,"1.00700","0","520","-","PSxxM","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/photos/Bourns%20Photos/PTA6043-2015DPB103.JPG,PTA6043-2215DPB103-ND,PTA6043-2215DPB103,Bourns Inc.,SLIDE POT 10K OHM 0.25W TOP 60MM,0,0,"1.02600","0","1000","Tray","Pro Audio PTA","Active","10 kOhms","0.25W, 1/4W","±20%","Top","Standard","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.256"" H (75.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,//media.digikey.com/photos/Bourns%20Photos/PTA6043-2015DPB103.JPG,PTA6043-2215CPB502-ND,PTA6043-2215CPB502,Bourns Inc.,SLIDE POT 5K OHM 0.25W TOP 60MM,0,0,"1.02600","0","1000","Tray","Pro Audio PTA","Active","5 kOhms","0.25W, 1/4W","±20%","Top","Standard","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.256"" H (75.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0MC2BR20KN-ND,PS60M-0MC2BR20KN,TT Electronics/BI,SLIDE POT 20K OHM 0.2W TOP 60MM,0,0,"1.02600","0","500","-","PSxxM","Active","20 kOhms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS20M-1PD2FBR10K-ND,PS20M-1PD2FBR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.05W TOP 20MM,0,0,"1.04500","0","720","-","PSxxM","Active","10 kOhms","0.05W, 1/20W","±20%","Top","Dual","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.276"" H (35.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS30-21MB1BR100K-ND,PS30-21MB1BR100K,TT Electronics/BI,SLIDE POT 100K OHM 0.1W TOP 30MM,0,0,"1.04500","0","540","-","PSxx","Active","100 kOhms","0.1W, 1/10W","±20%","Top","Dual","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.256"" H (45.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS60-10MC3AR50K-ND,PS60-10MC3AR50K,TT Electronics/BI,SLIDE POT 50K OHM 0.1W TOP 60MM,0,0,"1.06400","0","500","-","PSxx","Active","50 kOhms","0.1W, 1/10W","±20%","Top","Standard","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.256"" H (75.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-20MA1BR100K-ND,PS45-20MA1BR100K,TT Electronics/BI,SLIDE POT 100K OHM 0.125W TOP,0,0,"1.08300","0","520","-","PSxx","Active","100 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-20MA1BR10K-ND,PS45-20MA1BR10K,TT Electronics/BI,SLIDE POT 10KOHM 0.125W TOP 45MM,0,0,"1.08300","0","520","-","PSxx","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-20MA1BR1K-ND,PS45-20MA1BR1K,TT Electronics/BI,SLIDE POT 1K OHM 0.125W TOP 45MM,0,0,"1.08300","0","520","-","PSxx","Active","1 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-20MA1BR1MEG-ND,PS45-20MA1BR1MEG,TT Electronics/BI,SLIDE POT 1M OHM 0.125W TOP 45MM,0,0,"1.08300","0","520","-","PSxx","Active","1 MOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-20MA1BR500-ND,PS45-20MA1BR500,TT Electronics/BI,SLIDE POT 500OHM 0.125W TOP 45MM,0,0,"1.08300","0","520","-","PSxx","Active","500 Ohms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-20MA1BR500K-ND,PS45-20MA1BR500K,TT Electronics/BI,SLIDE POT 500K OHM 0.125W TOP,0,0,"1.08300","0","520","-","PSxx","Active","500 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-20MA1BR50K-ND,PS45-20MA1BR50K,TT Electronics/BI,SLIDE POT 50KOHM 0.125W TOP 45MM,0,0,"1.08300","0","520","-","PSxx","Active","50 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxx.pdf,-,PS45-20MA1BR5K-ND,PS45-20MA1BR5K,TT Electronics/BI,SLIDE POT 5K OHM 0.125W TOP 45MM,0,0,"1.08300","0","520","-","PSxx","Active","5 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.256"" H (60.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-0MC2FAR50K-ND,PS45M-0MC2FAR50K,TT Electronics/BI,SLIDE POT 50KOHM 0.125W TOP 45MM,0,0,"1.08300","0","520","-","PSxxM","Active","50 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0MC1BR100K-ND,PS60M-0MC1BR100K,TT Electronics/BI,SLIDE POT 100K OHM 0.2W TOP 60MM,0,0,"1.08300","0","500","-","PSxxM","Active","100 kOhms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0MC1BR500-ND,PS60M-0MC1BR500,TT Electronics/BI,SLIDE POT 500 OHM 0.2W TOP 60MM,0,0,"1.08300","0","500","-","PSxxM","Active","500 Ohms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0MC2BR100K-ND,PS60M-0MC2BR100K,TT Electronics/BI,SLIDE POT 100K OHM 0.2W TOP 60MM,0,0,"1.08300","0","500","-","PSxxM","Active","100 kOhms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0MC2FBR10K-ND,PS60M-0MC2FBR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.2W TOP 60MM,0,0,"1.08300","0","500","-","PSxxM","Active","10 kOhms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0MC2FBR20K-ND,PS60M-0MC2FBR20K,TT Electronics/BI,SLIDE POT 20K OHM 0.2W TOP 60MM,0,0,"1.08300","0","500","-","PSxxM","Active","20 kOhms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0MD1AR20K-ND,PS60M-0MD1AR20K,TT Electronics/BI,SLIDE POT 20K OHM 0.1W TOP 60MM,0,0,"1.08300","0","500","-","PSxxM","Active","20 kOhms","0.1W, 1/10W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0MD1BR20K-ND,PS60M-0MD1BR20K,TT Electronics/BI,SLIDE POT 20K OHM 0.2W TOP 60MM,0,0,"1.08300","0","500","-","PSxxM","Active","20 kOhms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0ME1BR100K-ND,PS60M-0ME1BR100K,TT Electronics/BI,SLIDE POT 100K OHM 0.2W TOP 60MM,0,0,"1.08300","0","500","-","PSxxM","Active","100 kOhms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0ME1BR10K-ND,PS60M-0ME1BR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.2W TOP 60MM,0,0,"1.08300","0","500","-","PSxxM","Active","10 kOhms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0ME1BR1K-ND,PS60M-0ME1BR1K,TT Electronics/BI,SLIDE POT 1K OHM 0.2W TOP 60MM,0,0,"1.08300","0","500","-","PSxxM","Active","1 kOhms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0ME1BR1MEG-ND,PS60M-0ME1BR1MEG,TT Electronics/BI,SLIDE POT 1M OHM 0.2W TOP 60MM,0,0,"1.08300","0","500","-","PSxxM","Active","1 MOhms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0ME1BR500-ND,PS60M-0ME1BR500,TT Electronics/BI,SLIDE POT 500 OHM 0.2W TOP 60MM,0,0,"1.08300","0","500","-","PSxxM","Active","500 Ohms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0ME1BR500K-ND,PS60M-0ME1BR500K,TT Electronics/BI,SLIDE POT 500K OHM 0.2W TOP 60MM,0,0,"1.08300","0","500","-","PSxxM","Active","500 kOhms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0ME1BR50K-ND,PS60M-0ME1BR50K,TT Electronics/BI,SLIDE POT 50K OHM 0.2W TOP 60MM,0,0,"1.08300","0","500","-","PSxxM","Active","50 kOhms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0ME1BR5K-ND,PS60M-0ME1BR5K,TT Electronics/BI,SLIDE POT 5K OHM 0.2W TOP 60MM,0,0,"1.08300","0","500","-","PSxxM","Active","5 kOhms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,-,PTA3044-2210CIB203-ND,PTA3044-2210CIB203,Bourns Inc.,SLIDE POT 20K OHM 0.1W TOP 30MM,0,0,"1.11600","0","1000","Tray","Pro Audio PTA","Active","20 kOhms","0.1W, 1/10W","±20%","Top","Dual","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.256"" H (45.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/pta.pdf,-,PTA3044-2210CIB503-ND,PTA3044-2210CIB503,Bourns Inc.,SLIDE POT 50K OHM 0.1W TOP 30MM,0,0,"1.11600","0","1000","Tray","Pro Audio PTA","Active","50 kOhms","0.1W, 1/10W","±20%","Top","Dual","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.256"" H (45.00mm x 9.00mm x 6.50mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS20L-R01FAR100K-ND,PS20L-R01FAR100K,TT Electronics/BI,SLIDE POT 100KOHM 0.05W TOP 20MM,0,0,"1.12100","0","540","-","PSxxL","Active","100 kOhms","0.05W, 1/20W","±20%","Top","Standard, LED","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.276"" H (35.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS20L-R01FBR10K-ND,PS20L-R01FBR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.1W TOP 20MM,0,0,"1.12100","0","540","-","PSxxL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.276"" H (35.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS20M-1MD1FBR20K-ND,PS20M-1MD1FBR20K,TT Electronics/BI,SLIDE POT 20K OHM 0.05W TOP 20MM,0,0,"1.12100","0","720","-","PSxxM","Active","20 kOhms","0.05W, 1/20W","±20%","Top","Dual","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.276"" H (35.00mm x 9.00mm x 7.00mm)","Through Hole"
